DOY2,HR2,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,FC_1_1_1,FCH4_1_1_1,SCH4_1_1_1,G_1_1_1,H_1_1_1,LE_1_1_1,WS_1_1_1,USTAR_1_1_1,PA,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_2_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,T_BOLE_1_1_1,T_BOLE_2_1_1,NEE
1,13.75,413.9389,1.3212365,2035.263,0.19003335,3.957931,-0.2447377,-11.323335,46.35924,6.775457,3.455,0.4008157,95.80518,-6.6475005,-6.5698335,-6.4918335,-6.4264995,-6.1953335,-2.3278335,-1.942,-1.5255,-0.6528333,1.11,2.776333,3.6522835,72.32533,415.4267,187.4886,75.56135,259.0614,292.101,-4.4946665,-2.4535,0.15527985
1,14.25,414.05645,1.312068,2034.504,0.1877829,3.649936,-0.24246115,-11.53667,36.94436,6.236156,3.292197,0.3846479,95.82467,-6.6910665,-6.492334,-6.360334,-6.303,-6.217,-2.403,-1.879,-1.490667,-0.6056667,1.130333,2.778,3.636001,59.43164,362.0823,166.7793,67.47297,257.7637,291.0493,-4.54,-2.621,0.17539465
1,14.75,414.1169,1.329092,2029.473,0.1827006,3.2482135,-0.3565465,-11.33,26.42607,5.018869,3.3033605,0.3768988,95.83369,-6.633367,-6.6108335,-6.5536665,-6.3146665,-6.3031665,-2.4366665,-1.9215,-1.5188335,-0.5648333,1.1325,2.7811665,3.629133,38.5304,264.8858,125.2664,51.46695,256.1263,289.0489,-5.1425,-2.919,0.1344193
1,15.25,413.7364,1.3379985,2029.819,0.1993719,2.6419005,-0.2287612,-11.496665,14.06943,3.779101,3.243653,0.3660369,95.83784,-6.8081345,-6.691,-6.6356665,-6.518667,-6.5638335,-2.357,-1.906333,-1.4996665,-0.55833335,1.168,2.8203335,3.6339345,19.7715,196.7973,89.97999,36.672945,257.035,286.3692,-5.519667,-3.4061665,0.1596373
1,15.75,413.45475,1.343037,2029.344,0.1511842,3.118659,-0.2844384,-11.753335,3.807271,2.398879,3.017933,0.3472078,95.83119,-6.880234,-6.7510005,-6.6573335,-6.6106665,-6.5793335,-2.2626665,-1.901667,-1.4478335,-0.54215,1.2035,2.8466665,3.621501,3.405396,109.5769,52.72185,21.32999,254.07,283.4149,-6.0389995,-4.5578335,0.1219856
1,16.25,413.5672,1.341778,2029.3795,0.14899,2.1151565,-0.08573294,-12.028335,-3.079692,1.129287,2.751877,0.32802755,95.8314,-7.101667,-6.8861665,-6.857833,-6.9248335,-6.9908335,-2.3531665,-1.8168335,-1.404,-0.5291667,1.2525,2.8981665,3.609601,-11.26817,42.154305,17.66667,8.195092,253.9549,283.9171,-6.7188335,-6.5100005,0.14859005
1,16.75,413.44815,1.335742,2027.199,0.11556845,2.476702,-0.075973765,-12.201665,-6.309157,0.34693315,2.573363,0.282762,95.844705,-7.3423005,-7.2501665,-7.296333,-7.4033335,-7.55,-2.2505,-1.7955,-1.3285,-0.49533335,1.3281665,2.936,3.6355495,-19.417,6.1399995,1.66017,1.405197,252.00625,281.11745,-7.271667,-7.268167,0.1150488
1,17.25,413.65235,1.316821,2025.708,0.12720205,2.289867,0.1922579,-12.61,-6.6254385,0.166889,2.40239,0.26599635,95.855335,-7.5308825,-7.6745,-7.7,-7.8949995,-8.186667,-2.3176665,-1.7981665,-1.243667,-0.45835,1.3665,3.004,3.6425495,-20.43067,0,0,0.354,251.0109,279.8841,-7.8033335,-7.869833,0.15786705
1,17.75,413.9181,1.302209,2026.737,0.1470238,2.247336,0.2491033,-12.80167,-6.409526,0.1535987,2.515683,0.2557045,95.89854,-7.673267,-7.903333,-8.0083335,-8.264833,-8.4781665,-2.2763335,-1.796667,-1.2736665,-0.42565,1.4,3.0425,3.647001,-19.199665,0,0,0.44652245,252.3834,280.3741,-8.5383335,-8.365,0.19381965
1,18.25,414.2734,1.279178,2029.25,0.1305156,2.136751,0.2250434,-13.04,-6.0785525,0.09959119,2.495407,0.2664942,95.91367,-8.054366,-8.136666,-8.183333,-8.246667,-8.376667,-2.181667,-1.773,-1.226333,-0.4043333,1.419,3.061666,3.642316,-18.80974,0,0,0.3791998,256.80345,278.89025,-8.5,-8.463333,0.1659237
1,18.75,414.7417,1.270563,2030.531,0.14531995,2.687478,0.2009835,-13.24,-5.975451,0.1031234,2.51789,0.2578,95.91083,-8.485,-8.4,-8.643333,-8.656667,-8.73,-2.17,-1.785667,-1.28,-0.3927,1.417,3.057,3.625,-18.85355,0,0,0.35726225,255.4535,277.9305,-8.833333,-8.886666,0.1762739
1,19.25,414.8173,1.263687,2033.812,0.1362817,2.134546,0.085601135,-13.28,-5.786855,0.03201156,2.518543,0.2701532,95.91483,-8.684484,-8.6816665,-8.8850005,-8.966667,-9.1249995,-2.2506665,-1.783667,-1.2815,-0.37565,1.424,3.0581665,3.6295005,-17.03933,0,0,0.4123147,255.764,276.34005,-9.3216665,-9.3183335,0.1762074
1,19.75,414.6861,1.248215,2032.3255,0.1599088,2.42249,-0.021990975,-13.508335,-5.62511,-0.004556,2.48145,0.26719095,95.9174,-8.8805355,-9.245,-9.4615,-9.4735,-9.6266665,-2.3176665,-1.7995,-1.2555,-0.37685,1.423,3.0683335,3.622144,-18.109,0,0,0.4076288,256.7713,276.2029,-9.819998,-9.77,0.20218865
1,20.25,414.36665,1.243669,2032.116,0.1335477,1.906128,0.1507311,-13.328335,-5.481043,0.01972344,2.441608,0.264,95.89556,-8.963103,-9.3333335,-9.438333,-9.495,-9.5700005,-2.3406665,-1.8141665,-1.2225,-0.3641833,1.4235,3.0676665,3.6391205,-17.469335,0,0,0.397712,255.6425,274.7435,-9.8548335,-9.8101665,0.18305135
1,20.75,415.07425,1.232579,2034.593,0.1368618,2.073265,0.08947486,-13.271665,-4.885,-0.012686535,2.423753,0.2717529,95.9014,-9.197834,-9.7215,-9.745,-9.747,-9.881666,-2.3195,-1.7678335,-1.2463335,-0.3693333,1.4175,3.0541665,3.633168,-16.990715,0,0,0.4438023,256.5341,275.8834,-9.983335,-9.9849985,0.1788829
1,21.25,415.60295,1.2352435,2038.038,0.1376318,2.021412,0.2550423,-13.25,-5.618304,0.005860012,2.3219385,0.2460607,95.8814,-9.2742995,-9.61,-9.6065,-9.7883335,-9.955,-2.2986665,-1.7548335,-1.2626665,-0.37815,1.426,3.0551665,3.632102,-16.45667,0,0,0.4570593,258.7187,274.8943,-10.061665,-10.0299985,0.1730604
1,21.75,415.16405,1.2403265,2039.539,0.1395466,2.816702,0.2514256,-13.3,-4.550666,0.02759944,2.268682,0.2474126,95.86768,-9.500184,-9.706666,-9.703334,-10.25667,-10.33,-2.262,-1.595667,-1.239333,-0.4017,1.396,3.05,3.631099,-15.545505,0,0,0.3827609,261.2206,274.2571,-10.27,-10.5,0.1699656
1,22.25,415.4045,1.234712,2042.316,0.1269184,2.559064,0.14549985,-13.46667,-4.1915655,0.04623919,2.264483,0.239856,95.876005,-9.4743205,-9.79,-10.22333,-10.20333,-10.28667,-2.283,-1.667,-1.236,-0.3573333,1.427,3.052334,3.641999,-14.793205,0,0,0.30921845,267.4221,276.5047,-10.35,-10.40333,0.1564667
1,22.75,414.981,1.272137,2046.832,0.1406635,2.413556,0.01871806,-13.64,-4.124908,0.01756911,2.283886,0.2331034,95.88464,-9.555767,-10.30667,-10.32,-10.52,-10.57,-2.334333,-1.813,-1.253,-0.39,1.388,3.045,3.666,-13.29467,0,0,0.3312236,268.7095,279.278,-10.66,-10.66667,0.15435775
1,23.25,415.5445,1.2557865,2049.031,0.1608306,2.683299,0.1441549,-13.72667,-3.7412525,0.02928679,2.294338,0.242655,95.877365,-9.623201,-10.42,-10.43333,-10.6,-10.68333,-2.35,-1.820333,-1.241333,-0.399,1.399,3.035,3.65965,-13.4794,0,0,0.3638248,267.3652,279.6254,-10.86,-10.83667,0.1723192
1,23.75,415.5161,1.292558,2047.206,0.1327989,2.224695,0.094122655,-13.77,-4.096735,0.01945,2.2663915,0.23067775,95.87803,-9.779,-10.52333,-10.55667,-10.77667,-10.91333,-2.455,-1.857667,-1.273667,-0.3903333,1.387,3.032666,3.684999,-12.33667,0,0,0.3513528,271.6699,280.6065,-10.89333,-10.87667,0.15043105
2,0.25,413.1777,1.096123,2015.029,0.1352543,1.8644535,0.13113465,-11.61,-6.070627,-0.09289443,2.107937,0.205819,95.894165,-12.12877,-9.871667,-10.183335,-11.21,-11.701665,-1.6881665,-1.3645,-0.979,-0.32433335,0.76299995,2.377,2.935,-20.38953,0,0,0.6166403,235.5492,259.9586,-11.533335,-11.71,0.1610012
2,0.75,413.05995,1.089931,2013.2575,0.1309083,1.74347,0.02070731,-11.54167,-5.3456325,-0.05671975,2.13804,0.2066659,95.88534,-12.16133,-10.03,-10.526665,-11.355,-11.785,-1.703167,-1.3543335,-0.9845,-0.33999995,0.75366665,2.3703335,2.934299,-17.93375,0,0,0.5836562,241.6572,258.7656,-11.953335,-12.075,0.14721265
2,1.25,412.6573,1.0758465,2015.475,0.1005429,2.099705,0.09243173,-11.585,-5.547085,-0.07921118,2.129,0.2009042,95.88566,-12.26533,-10.12667,-11.105,-11.451665,-11.926665,-1.7181665,-1.3975,-0.9703333,-0.34966665,0.7548333,2.357,2.940699,-19.03333,0,0,0.6010507,241.38185,259.51,-12.126665,-12.21,0.1410113
2,1.75,412.427,1.071911,2015.253,0.10544795,2.3106685,0.06236216,-11.658335,-5.665852,-0.05286688,2.061973,0.19178595,95.89931,-12.54067,-10.655,-11.44833,-11.898335,-12.09,-1.737333,-1.3746665,-0.9736667,-0.363,0.7605,2.352667,2.9529165,-20.06102,0,0,0.5411645,239.7482,258.9178,-12.31833,-12.348335,0.1548536
2,2.25,412.4832,1.091107,2017.303,0.12430185,1.964771,0.1676127,-11.545,-5.509713,-0.04364133,2.097665,0.1969536,95.89126,-12.518385,-10.863335,-11.795,-12.11,-12.31667,-1.7543335,-1.3596665,-0.99199995,-0.37433335,0.7521667,2.3563335,2.958,-19.8195,0,0,0.5336912,240.6949,257.3295,-12.473335,-12.705,0.159159
2,2.75,412.7317,1.069541,2018.225,0.15075635,1.8069405,0.076422835,-11.606665,-4.9209115,-0.051743335,2.1602905,0.1954099,95.86202,-13.02212,-11.515,-12.063335,-12.2,-12.55,-1.739667,-1.354167,-0.9966665,-0.38600005,0.75085,2.3476665,2.965267,-19.121885,0,0,0.52105355,238.59075,256.2411,-12.806665,-13.031665,0.1656313
2,3.25,412.81915,1.077183,2016.6705,0.1206923,2.2513935,0.02622767,-11.59,-5.4301695,-0.054140025,2.063269,0.2035081,95.83968,-13.253665,-11.31333,-12.271665,-12.536665,-12.711665,-1.776333,-1.3371665,-1.0071667,-0.3845,0.74,2.3546665,2.976766,-18.4,0,0,0.55539965,241.7174,255.9205,-13.21,-13.27833,0.14515165
2,3.75,412.8317,1.066671,2019.8775,0.12965395,1.638412,0.067481335,-11.55,-5.050647,-0.033205765,2.0904665,0.21069085,95.82902,-13.15107,-11.705,-12.38,-12.63333,-12.846665,-1.755,-1.328833,-1.0263335,-0.39285,0.72718335,2.3385,2.97865,-17.78007,0,0,0.6258803,247.6908,256.3598,-13.305,-13.263335,0.12837465
2,4.25,412.7276,1.050518,2020.977,0.1241203,1.4437485,0.021185875,-11.52,-5.194914,-0.05766891,2.077164,0.2091895,95.832515,-13.4605,-11.86,-12.4,-12.586665,-12.738335,-1.735333,-1.3401665,-1.043833,-0.39983335,0.72600005,2.3421665,2.975166,-17.22512,0,0,0.59299265,246.1046,256.0566,-12.97333,-13.151665,0.1262438
2,4.75,412.9388,1.0284415,2019.741,0.1184818,2.2121945,0.1122316,-11.543335,-4.6665845,-0.03795839,2.077335,0.1973908,95.842675,-13.826235,-11.933335,-12.401665,-12.696665,-12.89833,-1.7378335,-1.3131665,-1.0328335,-0.42268335,0.7283333,2.3236665,2.974699,-17.749685,0,0,0.5785996,244.013,256.1652,-13.035,-13.166665,0.1448036
2,5.25,413.1306,1.00321,2017.5405,0.11398015,2.205573,0.098854535,-11.473335,-4.4339355,0.015782005,2.0617815,0.19849625,95.81268,-13.95397,-11.98667,-12.476665,-12.65833,-12.925,-1.747333,-1.341833,-1.0493335,-0.43865,0.72785,2.327167,2.9764495,-17.1285,0,0,0.63477525,240.90575,257.0439,-13.201665,-13.163335,0.13222845
2,5.75,412.8159,0.9903832,2016.703,0.1303667,2.1413445,0.02254959,-11.433335,-4.5849,-0.0064216855,2.1021715,0.19613355,95.82167,-14.05237,-12.23,-12.435,-12.581665,-12.93,-1.7726665,-1.371,-1.0173335,-0.44715,0.70931665,2.3196665,2.9755495,-16.14466,0,0,0.5990248,242.1624,256.032,-13.105,-13.085,0.1535423
2,6.25,412.9865,0.9896963,2018.398,0.1445022,2.270415,0.0087828235,-11.45,-4.9319535,0.02222711,2.089,0.19895555,95.83068,-13.7613,-12.25,-12.52167,-12.64,-12.8,-1.7488335,-1.386833,-1.0268335,-0.45966665,0.70485,2.3295,2.976933,-14.499335,0,0,0.4232592,244.7578,257.4433,-12.986665,-12.963335,0.15233265
2,6.75,413.3461,0.97582045,2017.1185,0.1295817,1.623498,-0.02558872,-11.428335,-4.4544235,-0.04197799,2.0546125,0.21543855,95.84801,-13.707985,-12.273335,-12.468335,-12.556665,-12.761665,-1.7521665,-1.4153335,-1.0483335,-0.4663333,0.6863333,2.298,2.9756,-13.432505,0,0,0.9590613,246.9462,259.3418,-12.963335,-13.265,0.1703049
2,7.25,413.52945,0.9676171,2018.144,0.16263125,1.706942,0.22381275,-11.45,-3.902,-0.011662308,2.087623,0.2077059,95.84467,-13.73067,-12.12667,-12.23333,-12.295,-12.378335,-1.7678335,-1.4018335,-1.0508335,-0.4668333,0.68915,2.2898335,2.9847835,-6.663422,0,8.113333,5.529217,247.711,261.53945,-12.511665,-12.33,0.21675895
2,7.75,413.8244,0.9795755,2021.66,0.1834138,2.971103,0.48173615,-11.396665,-0.6756167,0.05762388,2.27375,0.2483546,95.88467,-13.61333,-11.575,-11.591665,-11.613335,-11.571665,-1.7925,-1.428,-1.0866665,-0.49283335,0.65848335,2.271667,2.960583,3.203666,91.42067,45.59119,19.470895,246.817,262.9804,-11.56333,-11.348335,0.2017432
2,8.25,414.0711,0.9997187,2028.643,0.2231049,3.223198,0.185066,-10.908335,7.604,0.3645487,2.642709,0.30165595,95.90767,-13.14967,-10.791665,-10.63167,-10.526665,-10.65333,-1.8186665,-1.4435,-1.1118335,-0.506,0.60115,2.2475,2.932099,24.36767,204.683,103.5464,41.556565,247.5834,264.085,-10.278335,-10.09,0.1763817
2,8.75,414.1147,1.037798,2025.969,0.24875605,3.7722905,-0.07280601,-10.376665,19.936875,1.304031,2.834667,0.32935725,95.91267,-12.290285,-9.578333,-9.7033335,-9.4216665,-9.3449995,-1.8601665,-1.468,-1.173833,-0.58933335,0.5380167,2.1563335,2.9288,49.60434,325.7,162.3935,68.70367,246.4709,265.7913,-8.3150005,-7.758167,0.18298115
2,9.25,413.48745,1.0459175,2023.531,0.17462965,3.054815,-0.1285098,-9.885,38.38052,2.0696015,3.053726,0.3545052,95.91534,-11.373,-8.603333,-8.7666675,-8.551833,-8.313333,-1.850667,-1.5801665,-1.2453335,-0.65468335,0.45233335,2.096,2.938034,80.091335,474.5928,231.327,94.266275,250.8169,270.62645,-6.958333,-5.935,0.10909835
2,9.75,413.2438,1.087817,2022.286,0.24125015,3.875755,-0.1636713,-9.4381665,53.14215,3.1960995,3.430275,0.3855621,95.92001,-11.063,-8.1216665,-7.9783335,-7.935,-7.565,-1.8315,-1.5966665,-1.2685,-0.6905,0.40166665,2.0015,2.940334,103.2,586.9746,290.066,123.5907,250.3596,273.6215,-5.800167,-4.299167,0.2070371
2,10.25,413.145,1.092789,2022.851,0.1858646,4.3150115,-0.2656623,-9.1133335,66.213915,4.611749,3.578068,0.3862792,95.92128,-10.445715,-7.658333,-7.443333,-7.231,-6.9655,-1.8618335,-1.6831665,-1.3361665,-0.7531667,0.34535,1.9296665,2.934424,128.6637,713.4063,352.01,144.4756,251.0363,277.1678,-4.767,-3.1255005,0.15234955
2,10.75,413.71905,1.082871,2022.001,0.23874645,4.85538,-0.1616695,-8.75,74.95097,6.2686585,3.7248995,0.4139791,95.921465,-9.7335,-7.1351665,-6.8946665,-6.751,-6.510333,-1.864,-1.6595,-1.343833,-0.7516667,0.324,1.886,2.9313845,146.7014,796.928,386.695,166.61835,251.4693,280.9576,-4.059833,-2.1793335,0.20942585
2,11.25,413.7474,1.104089,2020.94,0.2252598,4.1361145,-0.2060718,-8.3468335,83.24924,7.608795,3.708,0.4313235,95.90466,-9.310345,-6.6103335,-6.2335,-5.9921665,-5.8918325,-1.8481665,-1.7035,-1.3366665,-0.77233335,0.3003334,1.8985,2.938586,169.866,879.5325,414.8577,188.4181,251.1262,282.0525,-3.4505,-1.613,0.1769937
