DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,421.428,1.018,419.861,0.673,1997.63825,421.719,0.9645,421.465,0.885,1993.36275,421.656,0.864,421.1475,0.859,1991.75025,423.0225,0.65325,422.173,0.67,1993,423.587,0.691,423.78225,0.6695,1994.0175,1.196,-21.35325,0.10525,416.651,0.996,0.0275,-0.10125,-0.16875,-0.293,-0.668,0.12,-45.33325,-3.933,0.42725,0.935,0.48,0.21,0.09,-22.7535,-24.315,-22.71125,-25.246,-27.791,-30.4175,93.70725,72.9525,0.22675,-24.005,-22.82,-22.02,-13.31,0.1,-3.37,0.7,-1.17,194.15,211.1,-42.08,245.5,250.2,0.01,-0.28,-0.18,0.04,-0.53,-0.05,-0.05,0.05,0.03,-3.841,-3.593,-3.202,-2.4945,-2.774,-1.898,-1.646,-1.829,-0.1845,-14.953,-12.973,-8.1955,-2.7435,-1.794,-1.20175,-0.95075,-0.6255,-10.4995,-9.31425,-7.3675,-5.567,-4.963,-4.358,-4.00075,-7.671,-7.551,-6.301,-5.545,-5.287,-4.618,-4.129,-5.534,-5.2535,-4.691,-4.289,-3.777,-3.288,-5.97625,-1.04875,-1.08275
1,5.75,420.76975,0.957,420.11,0.64525,1996.7775,421.597,0.9645,421.123,0.808,1993.90125,421.913,0.8685,420.87,0.817,1993.0165,423.0655,0.669,422.86675,0.658,1993.405,423.598,0.732,424.184,0.66675,1991.6575,1.155,-21.844,0.115,416.7705,0.9785,-0.03,-0.15,-0.1625,-0.12075,-0.5035,0.099,-41.4595,-5.229,0.373,0.9475,0.4825,0.21,0.1075,-22.93075,-24.475,-22.88625,-25.381,-27.8185,-29.8405,93.685,72.87,0.219,-23.94,-22.7825,-22.2875,-13.325,0.1,-3.2,0.6,-1.255,196.025,211.65,-42.93,244.35,250.125,0.01,-0.2875,-0.21,0.04,-0.53,-0.05,-0.05,0.06,0.03,-3.841,-3.60675,-3.19725,-2.46825,-2.765,-1.8765,-1.6425,-1.829,-0.183,-14.8125,-13.02875,-8.12375,-2.742,-1.79,-1.201,-0.945,-0.617,-10.48825,-9.346,-7.374,-5.56175,-4.96125,-4.367,-3.98725,-7.655,-7.53025,-6.298,-5.5585,-5.2755,-4.5755,-4.1245,-5.516,-5.256,-4.689,-4.251,-3.76175,-3.28125,-5.995,-1.068,-1.076
1,6.25,420.72875,0.92375,419.827,0.676,1999.45825,421.085,0.921,421.001,0.9075,1995.40175,421.48925,0.85075,421.228,0.76625,1993,423.2915,0.648,423.0255,0.605,1993.04425,423.54925,0.725,424.341,0.60675,1989.7305,1.14425,-20.9145,0.112,416.677,1.012,0.053,-0.10725,-0.1355,-0.32525,-0.50075,0.106,-48.10725,-3.44,0.39175,0.97,0.4725,0.21,0.11,-22.71675,-24.04425,-22.7595,-25.6375,-27.839,-30.062,93.6665,72.75,0.22,-23.955,-22.845,-22.18,-13.3525,0.1,-3.4,0.6,-1.2425,196.05,211.9,-43.215,245.475,251.225,0.01,-0.29,-0.1775,0.04,-0.54,-0.05,-0.05,0.0525,0.03,-3.837,-3.62325,-3.19725,-2.46375,-2.76975,-1.8805,-1.6475,-1.828,-0.183,-14.77725,-12.839,-8.13625,-2.74175,-1.7905,-1.201,-0.949,-0.617,-10.483,-9.381,-7.3735,-5.57325,-4.96825,-4.37725,-3.99725,-7.65175,-7.5365,-6.31,-5.5725,-5.27875,-4.61,-4.1335,-5.5195,-5.26025,-4.695,-4.257,-3.76275,-3.27775,-5.85325,-1.08275,-1.061
1,6.75,421.014,0.871,419.88175,0.669,1999.154,421.5595,0.9165,421,0.79625,1993.6925,421.83775,0.7835,421.72125,0.757,1993.13,423.1215,0.64425,423.004,0.619,1993.25,423.4615,0.729,423.207,0.692,1992.8885,1.235,-21.126,0.098,416.66075,1.0185,0.059,-0.126,0.027,-0.666,-0.877,0.109,-53.4085,-3.95125,0.415,1.03,0.48,0.2,0.09,-22.6645,-23.67275,-22.514,-25.28425,-28.21375,-30.50875,93.6685,72.91,0.221,-23.84,-22.82,-22.1025,-13.3525,0.1,-3.185,0.6,-1.25,196.95,212.175,-43.31,245.45,251.625,0.01,-0.28,-0.17,0.04,-0.54,-0.05,-0.05,0.06,0.03,-3.82775,-3.63925,-3.19825,-2.45975,-2.77475,-1.8835,-1.65225,-1.829,-0.1845,-14.80575,-12.73275,-8.12625,-2.73575,-1.795,-1.2045,-0.95825,-0.617,-10.484,-9.382,-7.37325,-5.58425,-4.97575,-4.38675,-4.007,-7.64925,-7.54175,-6.323,-5.58825,-5.28275,-4.606,-4.14225,-5.5205,-5.26125,-4.70075,-4.26125,-3.777,-3.27425,-5.979,-1.087,-1.07
1,7.25,421.1725,0.94,419.96025,0.7555,1994.29,421.749,0.9285,421.2245,0.9095,1994.295,421.8165,0.8515,420.5785,0.90725,1992.1,422.52875,0.67425,422.89275,0.55625,1993,423.42425,0.748,422.888,0.771,1989.942,1.107,-19.9665,0.11425,416.84175,1.006,0.05525,-0.119,0.049,-0.4415,-0.418,0.111,-50.371,-4.7445,0.42375,0.935,0.49,0.2,0.1,-22.9525,-24.37,-22.672,-25.71175,-28.208,-31.25475,93.6825,73.1475,0.21725,-24.03,-23.1475,-21.96,-12.955,0.1,-3.105,0.6,-1.2275,196.6,212.975,-42.2275,245.175,252.025,0.01,-0.3,-0.1925,0.045,-0.535,-0.05,-0.05,0.06,0.03,-3.825,-3.6545,-3.1995,-2.45525,-2.7795,-1.886,-1.65775,-1.829,-0.178,-14.87725,-12.73075,-8.12675,-2.72525,-1.798,-1.201,-0.95775,-0.624,-10.492,-9.42125,-7.37775,-5.59425,-4.9795,-4.3875,-4.0175,-7.6465,-7.5485,-6.33425,-5.6035,-5.28675,-4.5675,-4.152,-5.524,-5.2605,-4.7065,-4.26625,-3.777,-3.271,-5.929,-1.0825,-1.07
1,7.75,421.4735,0.953,419.854,0.67,1996.33875,421.642,0.919,420.7955,0.86775,1993.133,421.66,0.81475,420.709,1.058,1991.03725,422.926,0.6975,421.86275,0.661,1991.29625,423.611,0.74175,422.228,0.6615,1991.259,1.057,-20.209,0.098,417.02025,0.99325,0.028,-0.1125,-0.1225,-0.523,-0.649,0.107,-33.03725,-3.241,0.393,0.955,0.49,0.21,0.1125,-23.54425,-24.127,-22.4665,-25.602,-28.37875,-30.767,93.707,72.9625,0.212,-24.13,-23.27,-21.96,-12.9875,0.1,-3.345,0.6,-1.215,197.675,212.25,-41.74,245.525,251.65,0.01,-0.2975,-0.185,0.035,-0.54,-0.05,-0.05,0.06,0.03,-3.82375,-3.66775,-3.20175,-2.45225,-2.7835,-1.89,-1.66275,-1.8285,-0.178,-14.80525,-12.795,-8.155,-2.7145,-1.798,-1.201,-0.956,-0.624,-10.50575,-9.44475,-7.386,-5.6045,-4.9825,-4.38725,-4.027,-7.64425,-7.55825,-6.366,-5.61775,-5.29075,-4.5655,-4.16025,-5.52625,-5.25925,-4.713,-4.26925,-3.777,-3.27275,-5.9255,-1.097,-1.067
1,8.25,421.07325,0.93075,419.876,0.6875,1996.65675,421.42775,0.9515,421.1765,0.867,1993.436,421.56975,0.807,420.539,0.901,1991.17,422.911,0.6605,421.9725,0.709,1992.10725,423.697,0.725,423.95275,0.7425,1991.091,1.107,-21.45175,0.10125,416.8995,1.003,0.0565,-0.115,-0.0025,-0.67025,-0.3825,0.114,-34.32375,-4.274,0.39375,1,0.5,0.21,0.1,-22.888,-24.30325,-22.858,-25.542,-28.289,-30.975,93.72,73.03,0.213,-24.14,-23.1425,-22.0475,-12.9975,0.1,-3.2125,0.6,-1.215,197.975,211.775,-42.36,245.325,251.4,0.01,-0.2975,-0.17,0.04,-0.53,-0.05,-0.0575,0.06,0.03,-3.8165,-3.672,-3.20525,-2.45325,-2.7875,-1.89375,-1.6675,-1.8325,-0.17775,-14.77925,-12.668,-8.1545,-2.7035,-1.79075,-1.19825,-0.954,-0.628,-10.44325,-9.48625,-7.403,-5.61425,-4.98325,-4.38775,-4.03675,-7.65,-7.576,-6.378,-5.62675,-5.29475,-4.564,-4.16925,-5.52825,-5.26425,-4.719,-4.27125,-3.76625,-3.27425,-5.978,-1.0795,-1.064
1,8.75,421.357,0.866,419.85275,0.632,1996.793,421.235,0.843,420.47025,0.8025,1994.017,421.368,0.79425,420.8785,0.66,1990.5,422.732,0.60725,422.73875,0.7125,1991.744,423.894,0.663,423.609,0.59425,1990.9215,1.159,-20.44775,0.11475,416.87975,1.0035,0.049,-0.08425,-0.0285,-0.7535,-0.84725,0.11675,-48.422,-3.979,0.429,0.9125,0.5,0.2,0.11,-22.627,-24.408,-22.5715,-25.3665,-28.3365,-30.972,93.724,72.94,0.22275,-24.1525,-23.27,-22.1575,-12.9525,0.1,-3.275,0.6,-1.16,198.475,211.875,-40.29,244.975,251.15,0.02,-0.26,-0.16,0.06,-0.51,-0.04,-0.05,0.0625,0.03,-3.812,-3.687,-3.20875,-2.4535,-2.79225,-1.932,-1.682,-1.83375,-0.18,-14.7755,-12.78675,-8.13775,-2.7,-1.78775,-1.19975,-0.958,-0.6275,-10.476,-9.517,-7.423,-5.62325,-4.97725,-4.38925,-4.04425,-7.647,-7.59,-6.44875,-5.63625,-5.322,-4.562,-4.1785,-5.528,-5.26775,-4.72475,-4.274,-3.76775,-3.27675,-6.2015,-1.075,-1.06025
1,9.25,420.90875,0.8985,419.813,0.6985,1997.9055,421.1375,0.87325,421.3615,1.028,1994.88875,421.199,0.75,420.724,0.81775,1994.596,422.364,0.6365,423.26125,0.428,1993.40075,422.77375,0.66225,423.381,0.559,1991.0135,1.1085,-21.0335,0.0985,417.085,0.99,0.0385,-0.11275,0.02325,-0.242,-0.5605,0.1145,-34.48225,-3.876,0.396,0.97,0.475,0.2,0.1125,-22.83125,-24.685,-22.9145,-25.731,-27.941,-30.546,93.7335,73.0625,0.217,-24.4275,-23.2,-22.26,-13.01,0.2,-2.88,0.7,-1.155,198,211.15,-41.205,244.8,251.3,0.23,-0.165,-0.01,0.17,0.04,0.02,-0.03,0.07,0.03,-3.82625,-3.675,-3.231,-2.468,-2.801,-1.9355,-1.687,-1.83425,-0.181,-14.717,-12.852,-8.1475,-2.70375,-1.773,-1.195,-0.9575,-0.622,-10.521,-9.5445,-7.4495,-5.64,-4.992,-4.396,-4.057,-7.644,-7.598,-6.45725,-5.647,-5.336,-4.587,-4.203,-5.537,-5.274,-4.732,-4.313,-3.778,-3.288,-6.089,-1.0795,-1.0625
1,9.75,421.177,0.914,419.5645,0.733,1995.556,421.416,0.888,419.93,0.867,1994.31375,421.43875,0.79475,419.479,0.92325,1993.18725,422.921,0.655,422.78425,0.663,1992.574,423.61,0.686,423.432,0.752,1992.012,1.054,-20.7335,0.1085,417.006,1.0085,0.0485,-0.125,-0.0165,-0.1195,-0.5945,0.11425,-40.567,-3.877,0.40675,0.89,0.455,0.19,0.105,-22.6205,-24.718,-23.077,-25.601,-28.269,-30.117,93.74175,72.85,0.211,-24.22,-22.99,-22.38,-13.46,0.6,-1.7,1.3,-0.63,196.975,210.475,-39.91,244.6,250.3,1.36,1.05,0.99,0.885,0.12,0.535,0.03,0.13,0.04,-3.82375,-3.663,-3.231,-2.467,-2.805,-1.929,-1.692,-1.83,-0.181,-14.767,-12.941,-8.1245,-2.70625,-1.77,-1.1985,-0.9555,-0.623,-10.604,-9.546,-7.4695,-5.645,-4.99,-4.397,-4.06,-7.641,-7.595,-6.46475,-5.658,-5.3375,-4.60575,-4.21125,-5.535,-5.295,-4.738,-4.315,-3.779,-3.292,-6.3675,-1.089,-1.0625
