DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,T_CANOPY_2_1_1,PPFD_OUT,PPFD_IN,TS_1_1_A,TS_1_2_A,TS_1_3_A,TS_1_4_1,TS_1_5_A,TS_1_6_A,TS_1_7_A,TS_1_8_A,TS_1_4_A
1,0.25,-104.865,-55.1427625,-9.0961287511,-77.47335809,-0.7176,0.069925,372.60388,2.74002,-0.22827015,88.356634,-1.0412,15.160153986,0.2,-1.03375,14.21937625,0.67665,-3.782025,0,226.9583875,304.38,-2.7985,-4.34575,-0.085395,-1.38078,4.96672625,5.6216025,7.82421,9.159175,9.5124375,10.7779,12.52925,12.38775,9.870375
1,0.75,-103.36,-52.7198625,-6.0757,-71.39327416075,-0.5587175,0.0716175,372.5128325,2.7023683433,-0.16939441,88.35464375,-1.2135,15.6724,0.2,-1.100425,14.2113534095,0.740805,-3.9741,0,226.74,303.87,-2.782725,-4.68245,-0.09056,-1.3137375,4.787288125,5.47296875,7.73012,9.17745,9.5194,10.78935,12.5260125,12.387,9.872625
1,1.25,-103.83,-52.84473584,-8.5458,-79.41698,-0.7925,0.071145,372.6896525,2.6110975,-0.7663791425,88.3585,-1.518275,15.30902102875,0.2,-1.362925,14.00503648175,0.76360945291,-3.884,0,225.58,301.8775,-2.88975,-4.7899,-0.0844,-1.29196,4.526400625,5.32435,7.6236425,9.1777875,9.5694,10.8084625,12.5232375,12.38625,9.8665875
1,1.75,-102.22416,-56.978604416,-7.519525,-78.47264,-0.54961,0.07289,372.49347,2.5782491606,-0.869757092499999,88.35772625,-1.65585,15.35465216075,0.2,-1.54525,14.0164475,0.7342325,-3.8792,0,226,301.8125,-2.93675,-4.924,-0.0789,-1.4041375,4.394469375,5.2057125,7.46272625,9.156675,9.5344375,10.8119625,12.526275,12.3955,9.88255
1,2.25,-101.33,-54.71927,-7.7780959609,-77.48635,-0.5907,0.062142494,372.307105,2.552320685425,-0.680568525,88.354625,-1.728875,14.9556075,0.2,-1.655875,13.7634272955,0.5122725,-3.8192,0,225.44,300.385,-3.1122,-5.2216,-0.07888,-1.43343,4.0485925,4.9215575,7.29973625,9.1533125,9.5424125,10.805325,12.5372625,12.3955,9.867725
1,2.75,-101.28335,-54.454715043,-6.85768,-83.4762158125,-0.59275345908,0.0673525,372.293085,2.478845,-1.117508925,88.3406125,-1.801625,14.59892287175,0.2,-1.454175,13.79743867625,0.602077401565,-3.7276,0,226.09012,299.4025,-3.33135,-5.58795,-0.07990592982,-1.45454,3.8690625,4.773345,7.15711125,9.1467,9.55785,10.784825,12.53775,12.3955,9.8660875
1,3.25,-101.69,-55.9991324255,-6.8442975,-80.5732162985,-0.708225,0.0718075,371.77792,2.44268,-1.1773229275,88.3163625,-2.099275,14.7162475,0.2,-1.56025,13.9393325,0.6491975,-3.9068,0,225.42,298.4,-3.762125,-5.6878,-0.0818,-1.5367175,3.72437,4.64678,7.04205125,9.138125,9.5871,10.8379375,12.5352375,12.38625,9.847375
1,3.75,-100.070795,-55.834525,-6.10798125695,-79.46351927,-0.57627959533,0.06792,371.88028,2.4177100763,-0.69946552,88.295675,-2.386875,14.7051225,0.2,-1.69295,13.7132844405,0.752635,-4.0104,0,224.36,297.1475,-3.703225,-5.81425,-0.07808,-1.5189125,3.62698,4.5167,6.90244375,9.123425,9.5553625,10.837875,12.5287625,12.3955,9.8421625
1,4.25,-100.8925,-52.874191074,-7.6666703215,-78.13195,-0.6093553365725,0.0656225,372.0648425,2.39671966585,-0.60763,88.31141,-2.276025,15.302584046,0.2,-1.63025,14.27322,0.6398675,-3.8822,0,224.36,296.805,-3.6643,-5.9688,-0.0787,-1.55795,3.37014,4.40566625,6.79385625,9.115025,9.5596,10.798775,12.5259875,12.39625,9.8189875
1,4.75,-101.065,-52.923230198,-5.759584492325,-84.29339233175,-0.684435,0.071745,372.36735,2.3664125,-1.11744,88.307425,-2.49795,14.97583,0.2,-1.941875,14.31883,0.60010342554,-3.9728,0,223.04,296.1375,-4.3095,-6.1952,-0.081,-1.797085,3.22533,4.32811125,6.695775,9.0923625,9.5923,10.8294,12.534975,12.39625,9.807225
1,5.25,-102.7551,-52.1399996035,-7.642945856,-89.4663125575,-0.5742368929,0.07296,372.379225,2.3598325,-1.4819027,88.3086725,-2.67575,14.961685,0.2,-1.849175,13.844922106,0.6352575,-3.9789,0,223.32,295.105,-4.316,-6.50235,-0.07808,-1.5742525,3.10666,4.16827,6.60334625,9.05105,9.57045,10.8423625,12.534225,12.39625,9.7995125
1,5.75,-102.0552,-51.017587401,-6.383851940625,-79.5703156425,-0.7943,0.07326203875,372.3301525,2.481615,-1.3344832,88.305318,-2.73015,15.029652562,0.2,-1.8629,13.817446774,0.6722425,-4.1711,0,223.3,295.5075,-4.63275,-6.3253,-0.0752,-1.6665675,2.972545,4.0242575,6.51634,9.0234875,9.5674375,10.826625,12.5249,12.40625,9.7634875
1,6.25,-102.1875,-51.498373032,-7.96642915615,-80.48470763,-0.59376086568,0.07348,372.105,2.4564975,-1.4897236,88.322744,-2.586775,14.94773,0.2,-1.9562,13.91000256675,0.66527599008,-3.8911,0,224.4,295.69,-4.3787,-6.40285,-0.078,-1.6262025,2.87296,3.98777625,6.227615,8.99825,9.58965,10.816475,12.524675,12.40625,9.728525
1,6.75,-100.79,-52.43948,-10.034135,-86.942677191,-0.6439175,0.071463244,372.22694,2.4977197468,-1.08073,88.355535,-2.64495,14.71583548175,0.2,-1.932675,14.14299167875,0.56853393555,-3.642725,0,224.33,296.595,-4.3995,-6.70195,-0.07686,-1.6717675,2.7669475,3.93153,6.17699,8.97235,9.59635,10.812975,12.5259125,12.39775,9.7007
1,7.25,-100.2062925,-50.5937228845,-7.4559375,-82.701893102,-0.3946893588775,0.07458,372.0594875,2.499875,-1.14679,88.36223375,-2.78545,15.2855825,0.2,-1.7252,13.7157040555,0.57962055192,-1.2634,0,224.0875,295.46,-4.320075,-6.548875,0,0,2.7134625,3.8314275,6.154735,8.94115,9.57875,10.8130125,12.5168875,12.407,9.6532
1,7.75,-79.90225,-43.27121,-8.5800175,-78.027407257,-0.540074849,0.061414867,372.0275425,2.3751575,-0.823486645,88.38051,-1.98635,14.731776679,0.2,-1.538425,13.6815125,0.679625,4.283025,0,224.3325,298.08,-3.623175,-5.884825,0,11.93101,2.63889375,3.73392,5.94253,8.850175,9.54405,10.8178375,12.5198625,12.40775,9.6039125
1,8.25,-33.4085,-29.9662125,-5.02792,-56.5188025,-0.64131,0.07584,372.58101,2.48002,0.2975075,88.394575,-0.112875,14.3082363175,0.2,-0.6582,13.36793469,0.4554125,14.80375,2.174275,224.86,305,-2.053375,-3.8075,3.2961693009,38.150175,2.562815625,3.63342,5.8026725,8.86015,9.51045,10.806925,12.525125,12.40775,9.5627
1,8.75,1.204075,-13.64575002125,-1.86627829375,-46.435864535,-1.1820399365,0.091865,372.73146,2.46899,0.855035,88.432075,1.20685,12.621108334,0.2,0.387,12.7019981125,0.29478,29.387,4.347175,227.04,308.5075,-0.49185,-2.4,4.87163252595,65.699095,2.56975,3.5092675,5.96285,8.827875,9.5994,10.8561875,12.5339125,12.4085,9.5314875
1,9.25,20.828,-14.48713741,-0.2773,-28.019565,-1.828,0.0840325,372.7651725,2.40150524375,1.5236275,88.478402,2.0099,11.30179,0.2,1.59995,11.62519,0.28418234432,48.916,6.6863,229.76,316.47,0.555,-1.1094,8.429075,115.411275,2.7759475,3.535805,5.9386825,8.7881625,9.6154125,10.8746625,12.5311375,12.41775,9.4812375
1,9.75,34.668,-6.9661637198,3.111915,-18.26007532725,-2.1542758602,0.092295535,372.57345,2.4435078442,2.63836875,88.51392,3.49605,10.7429714815,0.2,2.4962,11.2223990965,0.37777,61.694,7.89355,230.2,323.755,1.68165,0.500300000000001,10.369598939,142.5484025,2.98515625,3.56266,5.62792,8.72495,9.54415,10.858,12.5329,12.418,9.4412
1,10.25,49.84,-4.7208187113,2.41161,3.45515,-2.152312736,0.1063325,372.406725,2.4601175,3.084020775,88.530345,4.4481,10.929885,0.2,3.0303,10.876294071,0.49794642385,99.75,12.61125,230.5,332.7725,3.15425,3.7008,17.411999001,224.4331,3.5469,3.86676,5.51685,8.667475,9.5955,10.8713,12.5432,12.418,9.3917
1,10.75,49.84,9.0082425,0.411920499840002,4.89906500000001,-1.992323108,0.1189125,372.51895,2.4506975,3.0746225,88.53686,4.2303,10.46677,0.2,2.86195,10.893553133,0.51216,106.63,13.2365,232.52,334.9725,3.323,2.63225,20.85285,238.6545075,4.379035,4.1042,5.58391,8.616125,9.5625,10.86555,12.51105,12.419,9.3373375
1,11.25,53.598,9.6279967546,3.1907249712,14.45859,-1.990228029875,0.112275,372.2631875,2.446016343125,3.48783125,88.486524,4.124,9.990275,0.2,3.11845,10.56562,0.494196525695,111.58,13.4995,233.9,338.82,3.571,3.8848,21.9032269825,256.565955,5.59232,4.53617,5.66212,8.59415,9.42515,10.84425,12.52335,12.419,9.282125
1,11.75,56.684,10.85699549,7.674219067925,11.52788,-2.2439262613,0.1212291425,372.34405,2.38430117,4.076902125,88.455253,5.086875,9.7861875,0.2,3.753725,10.3728275,0.67532369539,132.88,16.877,235.4,347.9975,4.64305,4.47485,24.54549977375,306.9604625,6.864885,5.19824,5.781265,8.545575,9.37095,10.78445,12.52325,12.419,9.245375
1,12.25,56.2145,3.99180000000001,4.94154,14.61768,-2.216957325525,0.1208647,372.33712,2.2896825,4.990573,88.414942,5.58735,9.5084856936,0.2,3.84235,9.54522071105,0.5676858895375,121.1825,14.11425,234.25,349.47,4.847625,6.25245,23.8003960585,273.92796,7.81706,5.867845,5.8087875,8.55565,9.510825,10.859,12.489125,12.42,9.20995
1,12.75,60.27526,6.19681,3.7007275,13.90985,-2.1674972244,0.1099675,372.2467975,2.201525,5.419058775,88.36813,6.309075,9.243995729275,0.2,4.1713,9.3355525,0.58804,133.26,15.987,239.56,355.2775,5.3678,7.52485,25.9510822475,317.35872,8.6157875,6.60296875,5.99973125,8.5058125,9.4535625,10.8624375,12.514375,12.42,9.1781625
1,13.25,81.80775,4.34809639775,5.1670010924,13.3159,-2.0727705589,0.12149,372.04955,2.0714525,6.15294,88.331555,6.4042,9.19167,0.2,4.3598,9.0441290856,0.5381625,151.11,19.02375,241.8,356.655,5.79735,7.497575,30.045,363.31494,9.5482,7.24948,6.138725,8.47915,9.37185,10.8271,12.48925,12.428,9.159625
1,13.75,62.126,-2.3558,4.23737971305,13.8652575,-1.887406108075,0.13908,372.14536,2.1149256735,6.4434998,88.298295,6.896,8.7555168176,0.2,5.33,8.1496264251,0.5874675,131.9125,17.02,243.265,358.5,5.497,6.4962,24.757107489,308.78245,9.98837,8.151215,6.334475,8.468775,9.3465,10.80755,12.50635,12.427,9.1431625
1,14.25,53.86525,-4.42866,1.2738125,11.6106775,-1.6378523501,0.1361480025,372.2621,2.0536631736,6.624363875,88.2823225,6.83795,8.4930136603,0.2,5.55695,7.9364748116,0.72382157177,121.19,14.836,242.88,357.0625,5.72735,5.7422,22.45342,289.6152,10.60658,8.8065,6.63967,8.46425,9.254,10.8227,12.4969,12.428,9.152375
1,14.75,49.68277,-12.1559875,1.7238,14.08824,-1.7341661554,0.147605,372.20998,1.9521122799,6.0288875,88.2896175,6.7174,8.437086636175,0.258,4.989975,8.083531448,0.7963975,110.18,13.70475,244.115,352.975,5.4484,5.794375,20.14805,258.38016,10.938655,9.3247,7.06538,8.4653,9.29115,10.7883,12.4989,12.436,9.1698375
1,15.25,36.5265,-25.13895,0.5188325,5.17645025,-1.4576026333,0.149275,372.230725,1.9990875,5.850825,88.2863625,6.33785,8.3662264563,0.2,4.7962,8.2070432804,0.7540975,85.3,11.577,241.64104,345.9825,4.72475,5.5199,18.11911,194.60544,10.94084,9.7218,7.43472,8.486775,9.34315,10.8398,12.5104,12.437,9.2071625
1,15.75,11.923,-30.81313,-2.317503645675,-1.3800621964,-1.141950296,0.123607075,372.21586,1.997145,5.37922525,88.27943325,5.71505,8.321817615,0.2077,4.7278,8.20176607065,0.7994,46.22925,6.026375,238.771505,341.5475,4.684,4.3302,8.42742,111.3786875,10.63077,9.79955,7.56899,8.476365,9.2321,10.81645,12.49425,12.437,9.2342
1,16.25,-4.33675,-45.7081625,-1.1635775,-9.97324,-0.9847323936925,0.1266775,372.2704675,2.0349775,5.1374333,88.28863475,5.383875,8.59370482335,0.2,4.35265,8.5253847244,0.84115,23.34,3.089,235.12628,339.33,3.844925,3.169125,5.2054915832,64.3161375,10.20045625,9.805125,7.743475,8.553125,9.22625,10.806625,12.5079375,12.435,9.2919125
1,16.75,-44.69325,-63.8804,-3.6536825,-20.300384528,-0.68359,0.1056948925,372.374475,2.080775,4.80240905,88.301275,4.980375,9.046661720725,0.2,3.930675,8.830835,0.782104732825,14.4715,1.4846,234.0057825,331.67,2.6629,1.8062,3.16472420765,39.27252,9.7391125,9.8853,7.89173,8.60475,9.297,10.81535,12.5171,12.441,9.3577
1,17.25,-92.8125,-81.9343209315,-5.32815445345,-41.148125,-0.43459,0.0759411445,372.4906,2.14608883865,4.54109535,88.31416,3.88085,9.603705,0.2,3.319875,9.0090075,0.65037900385,6.50815,0,232.8073325,325.575,1.6824,0.28225,0.9475408103,17.3247,9.159775,9.5488125,8.14934375,8.6565625,9.2905625,10.8025625,12.5221875,12.44125,9.4278125
1,17.75,-110.855,-91.87215433825,-6.8543150501,-53.9737420375,-0.5553626332575,0.056565,372.434675,2.303425,4.064087525,88.328725,3.300425,11.026871723,0.2,2.8799,10.094515,0.634906914375,-4.19925,-0.1434,232.143385,321.15,0.02535,-0.19575,0,1.38396,8.7862,9.21315,8.36975,8.708875,9.24515,10.7904,12.52115,12.435,9.498875
1,18.25,-112.5754625,-88.77208962925,-5.6202561989,-62.636915,-0.623027296365,0.05735103975,372.4791625,2.445600733825,3.1807939,88.3592975,1.986625,12.1655306335,0.2,2.41635,10.92225,0.714175,-5.636125,-0.129275,230.2,315.0025,-1.0084,-2.1705,-0.1287025,-1.86678,8.1591,8.832375,8.51688125,8.76275,9.2548125,10.7675625,12.5266875,12.43375,9.547
1,18.75,-109.7275,-82.29558,-5.76216,-64.214730951,-0.531325,0.0622592715,372.5317075,2.533935,2.6265813,88.345915,1.792325,12.46545,0.2,1.96515,11.5965925,0.65605,-4.861025,0,230.2,311.0125,-1.672125,-2.4,-0.130025,-1.8251,7.97055625,8.6470625,8.6041625,8.851375,9.291,10.7844375,12.506125,12.42375,9.59605
1,19.25,-108.91,-76.866869903,-5.00061888655,-59.622692589,-0.4711,0.065236622,372.6307875,2.5569475,1.5374768,88.365345,0.635625,13.29084531425,0.2,1.27955,12.2750825,0.791038862375,-4.520475,0,230.2,307.3375,-2.234,-2.4201,-0.1214125,-1.42438,7.76665,8.33505,8.639665,8.918375,9.31925,10.7843,12.5221,12.415,9.6454375
