DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_4_1_1,TS_4_2_1
1,0.25,-4.8207375,-0.61825,21.46611,3.845725,1.2798125,0.8411975,420.0625,14.534705,15.9634175,87.97904,15.6415,93.809625,6.7836325,0,3.030025,353.8614825,371.046785,1.55171999999998,0.0202724999999998,9.4176475,9.9567675,10.481945,10.4761025,11.3946325,19.9361,10.100295,10.488,12.34325,12.8465,11.573,13.10975
1,0.75,-4.8206075,-1.82754000000002,26.775485,3.76386499999996,1.3132075,0.8383075,419.97,14.41706,15.9150675,87.9748,15.599,95.42533,6.75923,0,2.727685,351.6874425,371.356025,1.13808,0,9.3216475,9.78051749999999,10.442695,10.4876025,11.3746325,19.9428425,9.960045,10.4235,12.341,12.8465,11.5775,13.102
1,1.25,-5.71867000000001,-1.87440000000005,22.6454999999999,2.95248999999999,1.323025,0.8697,420.1925,13.8550275,15.983405,87.96853,15.406,95.59825,7.0695475,0,2.82772,349.5228325,371.87188,0.332639999999995,0.0119349999999999,9.2560975,9.66574,10.42291,10.52087,11.41121,19.9536,9.80166,10.33153,12.3465,12.8465,11.58975,13.10425
1,1.75,-4.5122,-3.04654000000002,36.259945,3.8695775,1.3344325,0.860175,420.385,13.86174,16.33015,87.9742,15.77,94.43197,7.0482125,0,3.073145,350.64638,373.98761,0.0368399999999987,0.00970999999999988,9.0788025,9.62775499999999,10.3729825,10.4921025,11.3461325,19.971,9.761295,10.2459475,12.34425,12.8465,11.602,13.09425
1,2.25,-3.9841325,-2.40490000000002,29.870775,4.0260225,1.4381375,0.90325,420.465,13.247265,16.095375,87.9826675,15.331,94.94788,6.91597999999999,0,2.932065,350.78907,371.6481975,1.0374,0.0364549999999999,8.9618025,9.592505,10.3407325,10.5191025,11.3353825,19.984485,9.663545,10.1536975,12.34975,12.84875,11.6065,13.09425
1,2.75,-3.39457,-2.11352000000001,34.6024999999999,5.90025,1.42385,0.86144,420.3,13.3533175,16.1316025,87.9974275,15.628,95.86122,7.435425,0,3.28288,350.31273,370.45844,1.29132,0.0119349999999999,8.80895,9.57027,10.305555,10.535835,11.370555,19.9951425,9.61992999999999,10.070365,12.3475,12.841,11.61875,13.0865
1,3.25,-2.7690675,-1.06466000000001,31.95536,2.5235375,1.357285,0.882445,420.4,13.3632,15.99926,87.9855525,15.265,93.93538,7.287075,0,3.59898,351.433675,369.4133375,0.686639999999999,0.0145899999999998,8.81495,9.57577,10.264555,10.555835,11.389055,20.0038425,9.60692999999999,10.017865,12.353,12.841,11.6255,13.0865
1,3.75,-3.24851000000001,-0.943200000000025,32.9061499999999,8.07909999999993,1.49266,0.912685,419.6775,13.2939925,16.09683,87.9561675,15.391,93.888,7.299005,0.0617199999999999,3.25634,351.3326675,370.49746,0.415439999999996,0.00440749999999994,8.79245,9.56177,10.244055,10.575335,11.379055,20.001885,9.56493,9.99523499999999,12.3585,12.841,11.62775,13.07875
1,4.25,-3.3697675,0.92439999999999,33.194115,3.36776,1.6720275,0.9344475,419.6775,13.39922,15.682575,87.9274,15.193,94.11989,7.383235,0,3.060705,346.61,369.58279,0.838079999999999,0.00355499999999994,8.78195,9.50127,10.225555,10.593835,11.340555,20.0038425,9.47093,9.969235,12.3585,12.84325,11.6455,13.07875
1,4.75,-4.09535000000005,-0.814060000000023,30.0305,3.06234999999997,1.7038,0.9183,418.7,13.30975,15.53344,87.92148,15.086,93.08486,7.75752,0,2.82621,348.1275,369.5074425,0.469199999999995,0.00752749999999997,8.76295,9.46027,10.178055,10.593335,11.331055,19.993185,9.39593,9.913735,12.364,12.84325,11.65325,13.071
