DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,PPFD_OUT,APAR,FAPAR,WS,USTAR,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1
1,22.75,0.2,-17.275,-0.2,-0.0987025,-10.3,74.875,-42.3,0,0,0,0,0,0,2.04,0.09,98.03,-14.5,-1.3,-0.4,0,1.7
1,23.25,0.2,-17,-0.15,-0.10478,-10.6,75.2,-43.05,0,0,0,0,0,0,2.06,0.1,98.055,-14.6,-1.4,-0.4,0,1.725
1,23.75,0.2,-16.7,-0.1,-0.1039375,-10.925,74.9,-44.925,0,0,0,0,0,0,2.045,0.09,98.0525,-14.225,-1.4,-0.4,0,1.7
2,0.25,0.2,-15.225,0.025,-0.08077,-9.875,73.1,-45.6,0,0,0,0,0,0,1.7975,0.08,97.9025,-14.7,-1.3,-0.5,-0.2,1.2
2,0.75,0.1,-16.2,0.025,-0.07917,-9.975,73.4,-45.25,0,0,0,0,0,0,1.9,0.08,97.9175,-14.2,-1.3,-0.55,-0.2,1.2
2,1.25,0.1,-16.9,0,-0.0822425,-10.2,73.425,-43,0,0,0,0,0,0,1.7875,0.08,97.875,-14.45,-1.4,-0.6,-0.15,1.2
2,1.75,0.1,-15.45,-0.1,-0.08089,-10.425,73.725,-42.05,0,0,0,0,0,0,1.8275,0.07,97.855,-14.675,-1.4,-0.6,-0.15,1.2
2,2.25,0.1,-15,-0.1,-0.07946,-10.55,74.725,-41.35,0,0,0,0,0,0,1.84,0.08,97.77,-14.55,-1.4,-0.6,-0.1,1.2
2,2.75,0.1,-15.1,-0.1,-0.07486,-10.5,74.2,-40.375,0,0,0,0,0,0,1.915,0.08,97.75,-13.8,-1.475,-0.55,-0.175,1.2
2,3.25,0.1,-14.775,0,-0.08354,-10.8,75,-41.025,0,0,0,0,0,0,1.7075,0.08,97.67,-14.5,-1.5,-0.6,-0.1,1.2
2,3.75,0.1,-13.7,0.1,-0.0734575,-11.15,75.45,-39.85,0,0,0,0,0,0,1.815,0.07,97.7,-15.025,-1.5,-0.6,-0.1,1.2
2,4.25,0.1,-13,-0.15,-0.07678,-11,75.35,-37.35,0,0,0,0,0,0,1.75,0.06,97.6175,-14.825,-1.6,-0.6,-0.1,1.2
2,4.75,0.1,-12.625,0,-0.07704,-11.075,75.825,-37.45,0,0,0,0,0,0,1.76,0.06,97.57,-14.325,-1.6,-0.6,-0.1,1.2
2,5.25,0.2,-12.35,0,-0.075155,-11.4,76.25,-37.55,0,0,0,0,0,0,1.755,0.06,97.565,-14.55,-1.6,-0.6,-0.1,1.2
2,5.75,0.1,-11.95,0,-0.08173,-11.475,75.625,-37.775,0,0,0,0,0,0,1.7825,0.06,97.59,-14.15,-1.65,-0.6,-0.1,1.2
2,6.25,0.1,-11.2,-0.1,-0.07994,-11.575,76.925,-38.175,0,0,0,0,0,0,1.8525,0.06,97.5225,-14.425,-1.7,-0.6,-0.1,1.2
2,6.75,0.2,-11.725,0.2,-0.07868,-11.75,77.625,-35.15,0.4,0,0,0,0,0,1.7525,0.07,97.4975,-14.6,-1.75,-0.6,-0.2,1.2
2,7.25,0.1,-11.3,0.95,-0.0883,-11.675,76.45,-24.875,12.925,5.05,16.675,8.1,0,0,1.74,0.08,97.7375,-13.75,-1.8,-0.65,-0.15,1.2
2,7.75,0,-7.5,1.725,-0.103145,-11.175,75.475,-6.6,41.95,15.35,77.3,22.8,5.15,6.24,2.045,0.1,98.005,-11.575,-1.7,-0.65,-0.15,1.2
2,8.25,0.1,-4.8,3.65,-0.1155625,-10.675,73.2,0.7,79.125,25.4,143.3,34.2,15.55,7.615,2.43,0.13,98.1425,-7.775,-1.7,-0.65,-0.1,1.2
2,8.75,0,-3.6,4.425,-0.125405,-9.9,70.325,4.7,115.825,41.65,215.7,51.2,23.7,7.93,2.79,0.16,98.24,-5.3,-1.7,-0.65,-0.1,1.2
2,9.25,-0.1,-0.65,7.1,-0.135645,-9.375,67.4,9,157.025,52.8,279.2,63.6,34.4,7.74,2.93,0.16,98.2875,-4.7,-1.65,-0.65,-0.1,1.2
2,9.75,-0.1,-0.5,9.1,-0.137605,-8.8,65.15,12.35,188,62.8,365.6,71.7,42.25,8.2525,3.18,0.17,98.31,-3.8,-1.6,-0.625,-0.1,1.2
2,10.25,-0.1,1.9,10.7,-0.14434,-8.25,62.75,15.925,224.1,64.1,449.675,84.45,52.825,9.1125,3.15,0.18,98.34,-3,-1.5,-0.6,-0.1,1.2
2,10.75,-0.1,3.675,13,-0.14276,-7.75,60.65,19.975,237.7,70.6,480.05,81.575,58.575,8.91,3.2625,0.17,98.345,-2.65,-1.4,-0.6,-0.1,1.2
2,11.25,-0.2,3.825,15.4,-0.164825,-7.5,59.025,23.8,262,75.4,511.725,88.475,67.85,9.4325,3.32,0.19,98.33,-2.625,-1.3,-0.6,-0.1,1.2
2,11.75,-0.2,4.225,15.85,-0.1687925,-7.125,57.475,22.6,270.775,72.675,520.15,85.65,66.35,9.34,3.435,0.19,98.335,-2,-1.2,-0.5,-0.1,1.2
2,12.25,-0.2,5.425,16.575,-0.17096,-6.9,57.425,25.35,261.15,72.9,506.675,82.2,72.075,9.5825,3.58,0.19,98.305,-2,-1.2,-0.5,-0.1,1.2
2,12.75,-0.1,3.7,18.025,-0.174045,-6.4,56.2,22.7,251.9,71.925,482.4,83.925,66,9.14,3.51,0.19,98.27,-1.9,-1.1,-0.5,-0.1,1.2
2,13.25,-0.075,2.775,17.3,-0.17502,-6.2,55.3,18.05,222.15,66.875,448.2,77.15,66.1,9.31,3.53,0.19,98.2475,-1.7,-1.1,-0.5,-0.1,1.2
2,13.75,0,1.7,16.975,-0.1828,-6.325,55.5,12.5,206.35,61.075,399.3,71.85,62.1,9.1475,3.605,0.2,98.23,-1.3,-1.1,-0.5,-0.1,1.2
2,14.25,0,-1.475,14.3,-0.18643,-6.2,55.3,7.6,183.8,48.45,366.35,64.05,48,8.92,3.4975,0.19,98.24,-1.5,-1,-0.5,-0.1,1.2
2,14.75,0,-1.625,14.75,-0.174795,-6.325,55.275,3.5,142.1,38.15,276.4,54.7,40.7,8.56,3.64,0.2,98.23,-1.7,-1,-0.5,-0.1,1.2
2,15.25,0.1,-5.2,12.65,-0.1626225,-6.225,55.175,1.15,122.15,33.6,240.85,43.65,31.325,8.335,3.4825,0.18,98.2225,-2,-1,-0.5,-0.1,1.2
2,15.75,0.1,-8.05,9.05,-0.16008,-6.4,55.85,-1.35,86.975,23.575,168.45,31.65,22.6,8.245,3.3825,0.19,98.21,-3.4,-1,-0.5,-0.1,1.2
2,16.25,0.1,-13.75,6.9,-0.15871,-6.55,56.45,-9.75,54.425,14.5,101.65,20.025,14.1,8.35,3.385,0.18,98.2125,-4.9,-0.9,-0.5,-0.1,1.2
2,16.75,0.2,-17.4,5.9,-0.14441,-6.7,58,-31.05,23.95,7.2,35.05,10.825,1.975,3.0925,3.3125,0.17,98.2,-6.3,-1,-0.5,-0.1,1.2
2,17.25,0.2,-21.8,2.55,-0.13057,-7.025,59.975,-50.425,3.2,0.8,0,0,0,0,2.945,0.14,98.155,-9.65,-1,-0.5,-0.1,1.2
2,17.75,0.2,-21,1.2,-0.121665,-7.375,61.7,-54.575,0,0,0,0,0,0,2.59,0.11,98.145,-13.625,-1,-0.5,-0.1,1.2
2,18.25,0.15,-19.275,1,-0.11122,-7.7,63.525,-52.3,0,0,0,0,0,0,2.5225,0.11,98.1425,-14.45,-1,-0.5,-0.1,1.2
2,18.75,0.1,-18.6,0.375,-0.10817,-7.975,65.7,-51.8,0,0,0,0,0,0,2.425,0.1,98.1125,-15.05,-1,-0.5,-0.1,1.2
2,19.25,0.1,-18.625,0.3,-0.1051925,-8.225,67.35,-49.8,0,0,0,0,0,0,2.17,0.09,98.1175,-14.8,-1,-0.5,-0.1,1.2
2,19.75,0.1,-17.1,0.4,-0.09717,-8.5,68.375,-51.4,0,0,0,0,0,0,2.17,0.09,98.1,-14.725,-1,-0.5,-0.1,1.2
2,20.25,0.2,-18.8,0.275,-0.09882,-8.8,69,-51.7,0,0,0,0,0,0,2.07,0.09,98.04,-14.5,-1.1,-0.5,-0.1,1.2
2,20.75,0.2,-17.7,0.1,-0.09618,-8.85,70.15,-50.65,0,0,0,0,0,0,1.985,0.085,98.015,-15.2,-1.1,-0.5,-0.125,1.2
2,21.25,0.1,-16.7,0.2,-0.096295,-9.1,70.7,-49.225,0,0,0,0,0,0,1.8,0.07,98.02,-15.1,-1.1,-0.5,-0.2,1.2
2,21.75,0.2,-17.25,0.1,-0.094605,-9.45,71,-47.5,0,0,0,0,0,0,1.7675,0.07,97.98,-14.85,-1.1,-0.5,-0.2,1.2
2,22.25,0.1,-16.325,0.125,-0.0966,-9.525,71.9,-46.6,0,0,0,0,0,0,1.685,0.07,98.0075,-15.3,-1.1,-0.5,-0.2,1.2
2,22.75,0.1,-16.225,0.2,-0.0982,-9.6,72.25,-45.7,0,0,0,0,0,0,1.66,0.06,97.98,-14.9,-1.2,-0.5,-0.125,1.2
2,23.25,0.2,-17.65,0.175,-0.09079,-9.925,72.6,-46,0,0,0,0,0,0,1.82,0.07,97.99,-14.425,-1.2,-0.5,-0.2,1.2
2,23.75,0.2,-15.25,0.2,-0.08566,-10.1,71.9,-45.3,0,0,0,0,0,0,1.825,0.07,97.95,-14.525,-1.3,-0.5,-0.2,1.2
3,0.25,0.2,-18.85,0.6,-0.09469,-3,70.5,-50,0,0,0,0,0,0,1.5825,0.06,98.205,-31.7,-0.025,0.2,0.5,1.5
3,0.75,0.3,-17.7,0.6,-0.0973575,-3.2,71.9,-49.5,0,0,0,0,0,0,1.675,0.07,98.22,-31.3,-0.1,0.2,0.5,1.5
3,1.25,0.3,-18.9,0.6,-0.090935,-3.4,72.1,-49.05,0,0,0,0,0,0,1.59,0.06,98.1825,-30.65,-0.1,0.2,0.5,1.5
3,1.75,0.2,-17.9,0.3,-0.090855,-3.6,72.2,-46.675,0,0,0,0,0,0,1.63,0.05,98.21,-29.425,-0.1,0.2,0.5,1.5
3,2.25,0.3,-18.3,0.45,-0.095585,-3.6,72.575,-45.65,0,0,0,0,0,0,1.545,0.06,98.17,-28.8,-0.1,0.2,0.5,1.5
3,2.75,0.3,-17.475,0.4,-0.090265,-3.7,72.875,-44.725,0,0,0,0,0,0,1.6025,0.07,98.165,-28.725,-0.1,0.2,0.5,1.5
3,3.25,0.3,-16.8,0.5,-0.09049,-3.8,73.9,-46.2,0,0,0,0,0,0,1.6125,0.07,98.19,-28,-0.1,0.2,0.5,1.5
3,3.75,0.3,-15,0.45,-0.093105,-3.9,73.6,-46.15,0,0,0,0,0,0,1.705,0.06,98.1375,-28,-0.1,0.2,0.5,1.5
3,4.25,0.2,-15.875,0.4,-0.098675,-4,73.7,-46.2,0,0,0,0,0,0,1.6725,0.07,98.13,-26.7,-0.1,0.2,0.5,1.5
3,4.75,0.2,-16.7,0.1,-0.09233,-4,74.8,-45.6,0,0,0,0,0,0,1.66,0.06,98.12,-27.3,-0.1,0.2,0.5,1.5
3,5.25,0.3,-16.7,0.2,-0.0897375,-4,74.825,-43.7,0,0,0,0,0,0,1.64,0.06,98.155,-27.5,-0.1,0.2,0.5,1.5
3,5.75,0.4,-16.4,0.175,-0.0942625,-4.2,75.5,-40.125,0,0,0,0,0,0,1.6825,0.0675,98.12,-25.975,-0.1,0.2,0.5,1.5
3,6.25,0.4,-15.1,0.6,-0.0967,-4.25,75.45,-28.725,2.7,0.6,0,0,0,0,1.585,0.06,98.14,-25.05,-0.1,0.2,0.5,1.5
3,6.75,0.3,-10.8,3.6,-0.10434,-3.7,75.2,-4.4,22.3,4.1,35.2,6.65,16.2,72.2,1.605,0.09,98.1775,-19.7,-0.1,0.2,0.5,1.5
3,7.25,0.2,-4.725,8.75,-0.1208575,-3.1,72.8,10.75,53.9,9.9,97.5,14.3,59.05,81.985,1.915,0.13,98.35,-14.35,-0.1,0.2,0.5,1.6
3,7.75,0.225,0.55,15.15,-0.137955,-2.5,69.4,26.15,89.15,15.3,177.8,21.55,120.9,83.67,2.3,0.15,98.4475,-10.25,-0.1,0.2,0.6,1.6
3,8.25,0.2,5.325,22.6,-0.1536225,-1.9,65.7,42,135.8,21.5,247.4,28.4,170.3,84.13,2.67,0.17,98.5,-7.6,-0.1,0.2,0.6,1.6
3,8.75,0.1,11.625,28.6,-0.1581125,-1.5,62.15,59.75,190.225,30.15,341.15,37.375,233.25,84.73,2.82,0.18,98.5075,-5.1,-0.1,0.2,0.6,1.6
3,9.25,0,17.55,34.9,-0.16275,-1.05,58.25,71.95,213.3,36.2,411.4,43.45,274.7,85.6,2.84,0.2,98.5125,-2.85,-0.1,0.2,0.6,1.6
3,9.75,0.1,22.35,39.425,-0.16796,-0.6,54.25,88.05,263.75,39.25,520.7,48.55,336.8,85.92,2.945,0.2,98.55,-1.05,-0.1,0.2,0.6,1.6
3,10.25,0.2,26.075,45.3,-0.17724,-0.25,51.8,102.65,269.2,43.75,518.85,55.15,368.95,85.935,2.955,0.21,98.56,0.4,0,0.2,0.6,1.6
3,10.75,0.2,31.05,45.45,-0.18534,0.175,50.15,117.525,282.95,45.9,542.275,55.225,422.5,86.405,2.97,0.2,98.56,0.6,0,0.2,0.4,1.6
3,11.25,0.2,39.3,52.6,-0.19388,0.45,48.025,131.2,314,42.875,613.625,57.85,391.25,86.6875,2.985,0.2,98.55,2.35,0,0.1,0.1,1.6
3,11.75,0.2,36.3,53.075,-0.19001,0.675,46.6,124.3,300.925,45.4,572.2,57.075,394.475,86.77,3.005,0.21,98.5525,5.175,0,0.1,0.1,1.6
3,12.25,0.3,35.9,52.7,-0.19344,0.8,45.675,127.65,277.9,39.65,551.7,53.85,405.975,86.86,2.935,0.21,98.57,7.5,0,0.1,0.1,1.6
3,12.75,0.2,33.4,51.3,-0.200305,0.9,44.5,119.2,257.4,37.3,514.25,49.2,378.95,86.69,3.055,0.2,98.54,5.7,0.1,0.1,0.15,1.6
3,13.25,0.4,36.25,47.3,-0.197395,1.3,43.5,119,267.4,37.2,520.85,45.4,380.9,86.815,3.035,0.21,98.5075,6.4,0.125,0.1,0.15,1.6
3,13.75,0.4,34.075,49.25,-0.1983625,1.6,42.5,105.5,243.8,32.3,476.65,46.8,324.25,86.875,3.075,0.21,98.46,4.9,0.225,0.15,0.15,1.6
3,14.25,0.4,31.625,49.6,-0.187895,1.6,42.6,103.6,222.1,32.7,438.95,41.5,335.4,86.41,3.08,0.21,98.445,2.5,0.325,0.425,0.15,1.6
3,14.75,0.4,22.45,46.4,-0.1897575,1.5,42.875,87.1,190.7,26.8,377.1,35.9,280,86.275,3.16,0.21,98.455,0.75,0.5,0.525,0.225,1.6
3,15.25,0.4,14.75,42.25,-0.186255,1.4,42.875,66.5,152.8,22.175,278.05,30.5,216.65,85.78,3.18,0.21,98.47,-0.5,1.2,0.6,0.3,1.6
3,15.75,0.5,8.1,33.5,-0.188495,1.175,43.275,44.65,125.075,17.375,232.1,23.75,169.45,85.35,3.245,0.2,98.4925,-15.55,1.2,0.6,0.3,1.6
3,16.25,0.5,-1.9,29.95,-0.17892,1.1,44,26.8,87.25,13.15,167.65,19.15,128.85,84.6675,3.26,0.21,98.5,-32.2,1.2,0.6,0.3,1.6
3,16.75,0.4,-7.6,23.225,-0.16786,0.5,44.85,9.75,60.45,9.25,110.95,13.35,72.2,83.81,3.36,0.2,98.49,-51.45,1.2,0.7,0.3,1.6
3,17.25,0.5,-16.1,17.2,-0.14848,0.15,46.65,-13.35,29.4,4.55,47.925,8.1,33.3,82.545,3.045,0.17,98.47,-61.05,1.1,0.7,0.3,1.6
3,17.75,0.3,-23.225,9.075,-0.13069,-0.2,50.6,-47.8,4.85,0.8,0,0,0,0,2.775,0.14,98.43,-68.65,0.7,0.6,0.3,1.6
3,18.25,0.4,-26.425,4.9,-0.1135,-0.4,53.7,-58.225,0,0,0,0,0,0,2.455,0.12,98.35,-73.7,0.5,0.6,0.6,1.6
3,18.75,0.4,-24.375,4.1,-0.1131,-0.4,55.625,-56.05,0,0,0,0,0,0,2.29,0.1,98.3275,-70.2,0.4,0.6,0.6,1.6
3,19.25,0.3,-22.7,2.525,-0.10657,-0.7,57.525,-54.925,0,0,0,0,0,0,2.205,0.09,98.2975,-62.9,0.4,0.6,0.6,1.6
3,19.75,0.3,-20.825,2,-0.10495,-0.9,59.7,-52.2,0,0,0,0,0,0,2.025,0.09,98.29,-57.7,0.275,0.6,0.6,1.6
3,20.25,0.3,-20.525,1.65,-0.1030575,-1.2,61.4,-54.35,0,0,0,0,0,0,2.025,0.08,98.28,-51.4,0.1,0.6,0.6,1.6
3,20.75,0.3,-19.5,1.35,-0.1050275,-1.425,62.775,-55.2,0,0,0,0,0,0,1.87,0.07,98.29,-48.225,0.1,0.6,0.6,1.6
3,21.25,0.3,-20.6,1,-0.09523,-1.7,64.5,-53.35,0,0,0,0,0,0,1.75,0.07,98.255,-44.3,0.1,0.55,0.6,1.6
3,21.75,0.3,-21,0.875,-0.103,-1.925,66.225,-54.275,0,0,0,0,0,0,1.655,0.06,98.24,-42.05,0.1,0.5,0.6,1.6
3,22.25,0.3,-19.2,1,-0.09763,-2.125,67,-52.775,0,0,0,0,0,0,1.655,0.06,98.2475,-38.95,0.1,0.45,0.6,1.6
3,22.75,0.3,-20.5,0.6,-0.0958,-2.3,67.9,-52.175,0,0,0,0,0,0,1.565,0.06,98.215,-38.1,0.1,0.35,0.6,1.6
3,23.25,0.3,-19.4,0.85,-0.09882,-2.5,68.45,-50.7,0,0,0,0,0,0,1.57,0.06,98.19,-37.35,0,0.3,0.6,1.6
3,23.75,0.2,-20.4,0.45,-0.1002675,-2.525,69.925,-50.3,0,0,0,0,0,0,1.545,0.06,98.185,-33.95,0,0.3,0.6,1.6
4,0.25,0.5,-20.975,0.7,-0.1060375,2.725,62.575,-53.475,0,0,0,0,0,0,1.7,0.05,98.1225,-59,4.925,6.3,6.5,6
4,0.75,0.4,-19.075,0.6,-0.109105,2.525,63.9,-55.3,0,0,0,0,0,0,1.575,0.05,98.1025,-58.05,4.8,6.25,6.5,6
4,1.25,0.4,-19.1,0.5,-0.1147,2.3,65.125,-55.2,0,0,0,0,0,0,1.53,0.06,98.0725,-54.975,4.7,6.1,6.425,6
4,1.75,0.5,-19.025,0.4,-0.09936,2.225,65.125,-54.2,0,0,0,0,0,0,1.5025,0.05,98.04,-54.975,4.6,6,6.425,6
4,2.25,0.5,-19.2,0.35,-0.10555,1.9,66,-53.8,0,0,0,0,0,0,1.545,0.05,98.0475,-54.8,4.4,5.925,6.325,6
4,2.75,0.5,-19.35,0.4,-0.1053925,1.625,67.3,-54.1,0,0,0,0,0,0,1.54,0.05,98.0525,-54.625,4.3,5.8,6.4,6
4,3.25,0.4,-18.925,0.2,-0.10749,1.6,68.175,-52.7,0,0,0,0,0,0,1.665,0.06,98.02,-52.775,4.2,5.8,6.3,6.025
4,3.75,0.4,-20.1,0.1,-0.10344,1.7,68.85,-51.5,0,0,0,0,0,0,1.5,0.05,98.01,-51.825,4.125,5.7,6.3,6.025
4,4.25,0.5,-20.275,0.3,-0.0975375,1.3,69.525,-50.65,0,0,0,0,0,0,1.4875,0.05,98.02,-50.675,4.1,5.525,6.225,6.1
4,4.75,0.5,-20.5,0,-0.109425,1.35,70.25,-50.25,0,0,0,0,0,0,1.565,0.055,98.03,-49.95,4,5.5,6.2,6.1
