DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,1.174716,13.61,7.77485,3.51141625,41.5959,19.365125,11.3726575,8.08925,100,100.1115,443.4583,5.056,2.2275,1.424472,0.333224025,2.332205,377.9205,382.493275,14.979,1.433295,14.9194125,12.8704725,13.203015,99.83503,99.8601975,469.83015,14.31016,0.415511399999998,2.5612925,367.869,371.6196,2.34525925,2.137925,1.26726075,0.2850512,15.75002,0.6898238,1.4365635,6.74609399999999,98.476655,7.50471025,2.908076,2.77991799999999,1.555326,14.17065,455.7709,14.2175,368.6426,363.6024,1.60251199999999,12.024485,11.9348,0.8316725,0.915045099999997,0.3798528,0.53010735,5.162917,1.284556
1,1.5,1.31,13.5198,7.69021,3.45475,29.8772749999998,20.68875,11.3326,8.08,100,100.0795,443.145175,5.0245,1.26174999999998,1.424974,0.3701,2.286375,378.5047,381.77785,14.781385,1.4336925,14.8038375,12.8792,13.185795,99.82272,99.8736425,469.58025,13.70888,0.343091449999999,2.472074,367.0967,371.02095,2.31687675,2.2468735,1.37180025,0.253102475,15.636205,0.73143305,1.76530399999999,5.297455,97.94461,7.9220425,2.7280185,2.6546375,1.5407255,14.058845,456.10165,14.11095,365.2404,362.615,1.22361125,12.0736075,10.03673675,0.8998275,0.94246575,0.36738145,0.555783875,5.44924625,1.376323
1,2.5,1.2140115,13.0564,7.588,3.44525,38.8179599999998,22.720375,11.2268,8.11996,100,100.0674,443.14265,4.789,0.939000000000002,1.42770775,0.348822725,2.40345,375.57525,381.73745,14.7789,1.433135,14.87912,13.053405,13.37498,99.81804,99.8597175,465.1272,13.5568,0.189526275,2.46959575,366.1217,370.8144,2.24457875,2.200506,1.2910455,0.2689676,15.66292,0.630121399999999,1.959528,4.550736,97.89977,7.66610875,2.50973525,2.6114245,1.50640025,13.865875,456.27125,13.90921,365.809,362.069,1.67031525,11.786875,10.11652875,0.81603325,0.8668625,0.341674,0.5346242,5.27875775,1.306305
1,3.5,1.1988,13.1,7.3578155,3.08774525,40.1636000000001,22.00195,11.0332,8.07156,100,100.09,443.64975,4.68775,1.21930000000001,1.41577275,0.3000712,2.309784,374.5535,381.11445,14.50491,1.43254125,14.998145,12.88529,13.1827,99.8141425,99.86982,465.3292,13.55982,0.3300523,2.457038,363.8923,370.9805,2.10845225,2.069384,1.250283,0.261681925,15.763995,0.8032126,1.62917275,4.595224,97.77718,7.36479675,2.489794,2.8607155,1.4481855,13.261915,457.033775,14.09327,361.6,360.599,1.223238,11.5477825,10.0385272499999,0.744044125,0.8469236,0.334651874999999,0.532460175,5.213271,1.2702295
1,4.5,1.1224,12.81725,7.5022,2.722675,39.1797375,16.48301,11.0826,8.01,100,100.082875,443.986375,4.4175,2.1944,1.4175675,0.351499999999999,2.2501815,372.2304,375.811,14.115375,1.4322085,14.670385,12.7775,13.0644175,99.81662,99.79096,465.7138,13.38302,0.281407899999999,2.491541,361.58395,369.63925,2.083134,2.0374605,1.1886415,0.256603275,14.590415,0.965314975,1.58969225,4.665301,97.295845,7.41957575,2.4880445,2.753694,1.428282,13.22725,457.419525,13.624785,358.1868,359.39785,1.4088935,11.47736,10.0686364999999,0.71938825,0.86862225,0.319371,0.485653975,5.29987,1.2247075
1,5.5,1.14108,12.868375,7.29602449999999,3.086953,40.5094000000001,18.3314,9.90859999999999,7.97,100,100.08395,444.418025,4.143,2.0489,1.420075,0.364349999999999,2.187355,371.07675,377.239,14.4344,1.43190675,14.334465,12.4627925,12.8807125,99.8164,99.8418,465.3462,12.9697025,0.39297095,2.5152905,359.7774,366.0669,2.00488,1.9768,1.193441,0.2956768,14.1948725,0.96476635,1.39179675,5.092858,99.2883575,7.4014675,2.3379505,2.68756725,1.439381,12.3051625,456.8514,12.3223325,355.89285,354.93965,1.85232975,10.3521875,9.16351124999996,0.758803124999999,0.874261075,0.35116685,0.527491,5.0072305,1.2004005
1,6.5,1.0685,13.0125,7.01823,2.986875,50.59364,22.01048,8.926375,7.84,100,100.08755,445.2128,3.68975,3.07434999999999,1.42163175,0.35,2.29425,371.0394,377.1025,14.597475,1.43131075,14.6353175,12.04716,12.50928,99.82916,99.865075,465.4284,12.80638,0.281235399999998,2.568365,360.439,363.6413,2.096484,2.008294,1.30182,0.357716799999999,13.395185,0.7339625,1.24166749999999,4.960421,97.73864,7.04109875,2.42689,2.5398635,1.43308,12.42816,457.71825,12.41106,356.57555,355.128775,1.4296255,9.96128749999999,8.23143649999999,0.7400624,0.9634514,0.3640714,0.5706952,5.19347675,1.223044
1,7.5,1.1492895,12.66025,7.409092,3.01385,34.983825,17.449,8.83167825,7.81105,100,100.11795,446.0096,3.528,2.04899999999998,1.427228,0.610325,2.2378,371.577,375.756425,14.2643,1.437489,13.47085,11.4358625,11.7919325,99.830375,99.876775,465.548825,12.8207675,0.308513625,2.56702825,357.10085,363.36495,2.066756,2.069503,1.283955,0.3153067,13.3371825,0.651255099999997,1.253943,4.321963,97.752105,6.79476,2.24678175,2.39787075,1.41593975,12.92786,458.09025,12.5946525,356.6935,354.577,1.5920525,9.9294945,8.88533224999998,0.8058558,0.8611226,0.3470464,0.575736125,4.9652885,1.165452
1,8.5,1.0413285,12.29,6.9442,3.18932175,48.6394199999999,15.20596,8.63096824999999,7.85271,100,100.153,447.10115,3.272,31.1369999999999,125.975,79.9506,18.8435,371.51,375.0175,14.2113675,79.1041,13.10565,10.99622,11.3556125,99.842765,99.8761975,465.565,12.8809,51.7630275,12.9039375,357.1646,363.39305,2.0952425,1.826335,1.120915,0.30020025,13.51047,0.433435325,62.42455,4.718605,97.87237,6.86155575,2.1484465,2.6648535,1.361739,12.1422375,459.417025,12.32586,360.396625,356.889025,10.2792575,10.3371975,10.16704475,0.735359525,0.902814825,0.336329074999999,0.5435468,5.0102875,1.1597625
1,9.5,1.144541,12.42725,6.9881,4.2248185,104.8743,21.63819,8.36385374999999,7.79,100,100.1822,447.610675,3.57599999999999,169.3925,478.7856,259.01725,40.80149,371.35205,376.60775,13.899125,265.06115,12.93421,11.08754,11.37602,99.82334,99.89024,464.639275,13.2407625,228.3586,37.3515,358.3891,362.6924,2.24962,2.2458575,1.2865525,0.314196399999999,12.39939,0.513979125,343.1607,5.87241424999999,95.7383675,7.0276935,2.228637,2.23283,1.396586,11.55894,458.6475,12.4732,359.2531,358.739225,48.882555,10.108625,13.0097,0.7874479,0.84573875,0.3335684,0.542658725,5.095744,1.187813
