DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,0.06191552,-14.455,1.355275,-1.41535,-75.25045,-23.629,-16.36157,0.0898082475,45.38881,96.946325,376.00675,0,-90.6406,-0.579925,-2.59006525,-0.30867,173.482675,249.875275,1.1616255,-1.904125,-15.76814,-15.01932,-14.685455,46.461195,44.7445225,408.23035,1.676854,-2.5320105,-0.348903475,180.77415,249.268875,0.2325842,0.2440757,0.13279375,0.03512192,-16.537675,0.03280166,-0.3240954,-16.442935,45.2031225,0.99333325,0.23538925,0.22089875,0.121404225,-15.4716125,410.7629,1.32437625,222.861875,243.8945,-0.9215271,-15.408035,-22.06752,0.09490339,0.094750405,0.03414347,0.03035626,0.946378925,0.11271545
1,1.5,0.05938336,-14.826,1.312863,-1.24,-76.4039675,-20.01981,-16.73078,0.06,46.39,96.903715,376.57,0,-89.835,-0.579925,-2.490025,-0.249836875,175.735075,248.1305,1.15814,-1.846375,-16.596095,-15.3384525,-15.030225,47.3832,44.39216,408.872925,1.7212,-2.44580525,-0.7517623,178.304425,246.994275,0.273399,0.228178875,0.1356465,0.0326737375,-17.31965,0.030499225,-0.31875905,-13.24189,45.40735,1.0191635,0.25169225,0.21068325,0.11030675,-16.4049625,410.321675,1.303559,221.39515,243.6671,-0.800366,-16.1243075,-23.84059,0.09509855,0.101051125,0.032079625,0.03039205,0.8214506,0.0846649375
1,2.5,0.0549,-15.0899425,1.406883,-1.35494125,-72.525125,-19.33265,-17.203365,0.05,46.6547575,96.8912025,376.7225,0,-89.6669,-0.58,-2.524225,-0.21754705,174.2133,246.98505,1.1647305,-1.398,-17.06488,-15.8401275,-15.481425,48.6486825,43.6184325,409.2174,1.658338,-2.55269725,-0.424304725,174.273375,244.363775,0.25930105,0.2410598,0.1172476,0.0319445,-17.6908025,0.02964348,-0.395076225,-13.48638,45.628175,1.21237275,0.233969275,0.213983475,0.1061025125,-16.9657225,409.98245,1.2750945,229.424075,243.172525,-0.849749975,-16.83169,-25.5767325,0.081589975,0.0843830075,0.03561715,0.03015392,1.046096825,0.12640515
1,3.5,0.0454997325,-15.34475,1.35915,-1.404606,-68.86759,-18.220475,-17.843125,0.04,47.1507325,96.8705,376.3463,0,-90.418,-0.580925,-2.5767045,-0.195012675,173.97855,244.94765,1.1644,-1.774875,-16.955525,-16.3225425,-16.003965,49.0966525,45.19596,408.7204,1.632594,-2.639956,-0.335376075,172.782575,243.17865,0.28785055,0.23844305,0.1145448,0.03391477,-17.6209,0.0309717375,-0.469416775,-13.62794,47.83995,0.906355925,0.233338925,0.231367525,0.104710475,-16.920455,410.0079,1.2794295,228.92775,242.145225,-0.8895336,-17.28237,-25.4673525,0.086600835,0.0927756325,0.032303285,0.03075041,0.9968478,0.13974885
1,4.5,0.04475,-15.9385,1.4539,-1.81225825,-69.445675,-23.9711,-18.1193,0.0520291,47.96375,96.8105,376.1307,0,-89.32,-0.58,-2.56368225,-0.1628062,171.9785,243.3124,1.13,-1.670475,-17.36988,-16.68735,-16.3402,50.26434,46.02898,408.3726,1.645682,-2.58952725,-0.3139853,171.210475,240.83335,0.2428954,0.225667,0.119896,0.03078466,-17.9118,0.03050935,-0.561189275,-13.63048,53.104375,1.030914,0.20030975,0.199052,0.10627575,-17.452305,409.325225,1.275981,227.617,241.587,-1.222682,-17.4139375,-25.9209575,0.083011935,0.0928337675,0.03692336,0.0296230825,0.9650748,0.13908175
1,5.5,0.056,-16.38525,1.3721455,-1.6055,-71.6833,-18.474625,-18.423125,0.03,49.4412575,96.789185,374.477,0,-89.6278,-0.581,-2.56694725,-0.23315,170.757125,242.95,1.14402675,-1.755375,-17.7305525,-17.07044,-16.752455,50.6877,46.3641,407.391,1.65125825,-2.50155125,-0.3219208,167.11965,241.0157,0.2933148,0.2819922,0.1422092,0.03508226,-18.2636,0.03203044,-0.624832275,-13.74148,55.00888,0.666560325,0.24418475,0.21893975,0.104804,-17.9299,408.807075,1.26408325,227.12215,243.832775,-0.92682565,-18.08791,-26.393535,0.0897716125,0.097647875,0.0330317125,0.029004875,1.0088,0.10876
1,6.5,0.03233372,-16.648,1.175876,-1.6263,-71.57245,-15.8952,-18.38929,0.02,50.073225,96.83506,375.824725,0,-89.1965,-0.581,-2.58715,-0.2058324,169.829,241.59975,1.1564745,-1.772775,-18.3327375,-17.570925,-17.3083825,50.68248,46.639375,407.2692,1.59231375,-2.49687,-0.23767865,168.59465,238.27225,0.233756125,0.255638375,0.112371375,0.0361470125,-18.5956,0.03196595,-0.51007085,-14.4029,55.574245,0.9224817,0.216871,0.20978375,0.1102835,-19.02905,409.35085,1.23374025,226.3351,242.47605,-1.012897425,-18.83798,-26.4424325,0.091863075,0.0928796875,0.03138815,0.0264073125,0.762216975,0.14134475
1,7.5,0.034325,-16.323485,1.20294125,-1.963524,-73.6542,-15.7223,-18.52527,0.00987846900000001,51.185,96.8322625,376.140875,0,-87.68355,-0.5531,-2.2803595,-0.29315225,172.6667,241.88925,1.1254135,-1.2169,-18.65748,-17.201765,-16.92398,51.19377,46.72515,408.32305,1.5388615,-2.4478,-0.1915738,171.0732,242.1963,0.248595625,0.23223525,0.121176375,0.0352228625,-19.080675,0.03106838,-0.504734875,-14.91005,56.862095,1.0659,0.20718515,0.1876796,0.10151436,-19.709965,409.53915,1.2464925,223.6599,241.0937,-0.97834405,-19.831355,-26.46467,0.08973094,0.0858347,0.027412935,0.03008731,0.905094425,0.087100065
1,8.5,0.0439,-16.438615,1.19052575,-1.7625045,-75.423875,-18.1452175,-18.621055,0,50.757025,96.8384,376.690875,0,-52.332,0,1.477296,0,173.51,240.53615,1.149376,2.672825,-19.882475,-16.534555,-16.998585,54.232125,47.786215,408.8336,1.539976,1.39503525,0.0794981825,169.7833,241.0203,0.26570325,0.236310425,0.138389,0.0362127775,-19.26821,0.0323691325,3.38886825,-15.45196,58.277335,0.696041675,0.219549,0.2127373,0.105714795,-19.67505,409.7338,1.222557,227.8153,240.1126,0.38507055,-19.7364975,-26.2115925,0.077061425,0.0960059625,0.032087025,0.034833175,0.8243174,0.102675875
1,9.5,0.13202405,-16.154775,1.027444,-1.59290725,-45.86621,-21.349165,-18.5457825,-0.016965708,51.6867,96.8586,377.106,0,4.5579,19.68436,8.28557,0.29427175,170.22885,243.45965,1.1482045,16.6218,-18.22035,-16.6713525,-16.67086,50.33955,45.5643775,409.441075,1.54297575,7.892785,0.5245553,172.8272,242.63395,0.323810725,0.30915955,0.18361925,0.0526894225,-18.5947,0.0410285325,20.627835,-16.66692,56.62993,0.649603675,0.2954229,0.29075245,0.18412955,-18.62015,410.4679,1.1677225,229.53655,244.8407,3.297741,-18.34389,-26.42594,0.10213123,0.1163494,0.04329483,0.0504192625,0.754757025,0.159416
