DOY2,HR2,G_1_2_1,G_1_2_2,G_1_2_3,T_BOLE_1_1_1,T_BOLE_1_1_5,T_BOLE_1_1_7,T_BOLE_2_1_1,T_BOLE_2_1_4,T_BOLE_2_2_6,T_BOLE_2_2_1,T_BOLE_2_2_3,CO2_1_1_1,H2O,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,CO2_1_5_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_1,RH_1_1_1,TA_1_6_1,RH_1_2_1,TA_1_10_1,RH_1_3_1,TA_1_4_1,TA_1_11_2,TA_1_11_1,TA_1_9_1,TA_1_8_1,TA_1_8_2,TA_1_7_1,TA_1_6_2,TA_1_5_1,TA_1_1_1,TA_1_1_2,WS_1_2_1,NETRAD_1_2_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,PPFD_BC_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,TS_1_3_3,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,TA_1_2_1,TA_1_2_2,T_SONIC_1_1_1,WS_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,TA_1_3_2
1,8.25,3.5671,2.9993,0.902192499999999,6.129425,6.17242499999999,6.3122,6.835825,6.9295,6.67325,6.973,7.09245,402.54,10.05425,402.3675,406.7775,407.11,436.7,1.022125,73.6205,7.767875,3.959475,2.20125,2.53462499999999,7.704275,10.060725,4.4802,6.709325,100,6.8428,100,5.666625,100,5.684,5.73125,6.68215,6.904975,7.20835,6.8473,7.02195,7.3584,7.4685,7.4523,7.43925,4.2634,0.884497499999992,14.8815,14.09,12.549,3.87859999999998,30.2775,43.5544999999998,38.17,4.25412499999999,5.6544,6.200075,6.153775,5.30764999999999,6.236125,5.537925,5.231,5.109275,5.1171,4.9732,5.99745,99.56825,27.121,27.0365,14.3825,5.296975,351.275,347.2125,6.77215
1,8.75,3.48135,2.926475,0.685677499999994,6.124025,6.13809999999999,6.291925,6.85945,6.9425,6.71825,6.989,7.11735,401.805,10.058,402.2175,405.085,408.1525,436.4075,1.02405,66.9577499999999,8.59404999999999,3.05275,1.7315,2.73214999999999,10.05,16.77,2.259825,6.505275,100,6.8042,100,5.656125,100,6.479525,5.736525,6.82175,6.97145,7.26195,6.7238,6.4306,7.3634,7.3963,7.431,7.22425,4.155,16.149,24.8315,71.02225,66.7842499999999,17.7925,121.0925,132.975,80.02475,12.15325,6.4994,6.1997,6.15225,5.29759999999999,6.249175,5.54565,5.209625,5.0947,5.12195,4.97175,5.994725,99.59,26.5945,26.50925,14.283,5.488875,352.8525,348.1025,6.4584
1,9.25,3.45355,2.9837,0.656979999999999,6.13059999999999,6.10304999999999,6.2702,6.878225,6.93575,6.71025,7.115,7.10525,401.385,10.0555,401.76,404.395,408.66,444.63,0.9971825,65.72,15.3315,2.54917499999999,1.8642,3.091575,13.913,24.17375,2.2961,6.551675,100,6.858,100,5.6434,100,5.800225,5.7427,6.7291,6.865225,7.256,6.858,6.4287,7.3236,7.41695,7.3485,7.1825,4.1294,51.60175,55.671,133.1125,118.755,29.4075,220.8225,233.8275,141.89,26.32075,7.4636,6.2044,6.15445,5.29724999999999,6.253775,5.58275,5.164775,5.09905,5.13875,4.97955,6.0034,99.60825,26.181,26.017,14.25975,5.15347499999999,351.51,348.1,6.517525
1,9.75,3.3583,3.006125,0.719295,6.187925,6.06854999999999,6.2483,7.887825,6.91425,6.809,7.781,7.16605,401.645,10.0319,400.9,400.97,406.545,449.0075,1.035625,71.2299999999999,29.4399999999999,2.20099999999999,1.90825,2.96552499999999,20.19,32.5105,2.0819,6.784475,100,6.9978,100,5.73115,100,6.200975,5.76845,6.7034,6.845775,7.222325,7.1646,6.78282499999999,7.5224,7.7587,7.7643,7.566,4.2172,80.8095,102.055,222.6,195.0775,36.92775,346.075,380.779999999999,201.055,39.49275,8.4822,6.203825,6.1628,5.29322499999999,6.2468,5.624075,5.14805,5.091475,5.137475,4.9754,5.9998,99.6255,25.64125,25.553,14.2325,5.11455,352.12,348.8,6.67155
1,10.25,3.5697,3.09985,0.845674999999999,6.2751,6.03404999999999,6.22349999999999,9.9937,6.9565,6.84675,7.707,7.2635,400.615,10.1255,400.4,400.8,405.92,426.59,1.0912,85.12,44.8135000000001,1.4411,1.88465,3.33249999999999,19.36,33.575,1.46725,7.095,100,7.236,100,5.88604999999999,100,6.67225,5.84345,6.8636,7.0656,7.4665,7.395125,6.552425,7.7272,7.9497,7.90025,7.796,4.32,137.29,149.255,318.86,248.73,40.54575,465.3125,477.74,253.23,49.3175,9.56359999999999,6.226025,6.178125,5.31489999999999,6.259725,5.6661,5.152925,5.100225,5.153275,4.969875,6.0029,99.632,25.311,25.119,14.226,5.332275,352.355,349.8075,7.22305
1,10.75,3.569175,3.170325,1.016675,6.363325,6.03749999999999,6.19524999999999,10.534,7.0695,6.8705,7.944,7.39045,400.245,10.259,399.7175,399.245,402.4625,426.3225,1.0468,88.8034999999997,63.52125,1.5914,2.0678,3.704975,16.7,26.629,1.4558,7.3036,100,7.7778,100,6.057375,100,6.62815,5.85015,7.07775,7.207875,7.78295,7.4787,6.6757,7.8804,8.3958,8.00125,7.88825,4.5392,177.325,197.29,428.66,299.9,42.73425,557.005,598.914999999999,294.44,56.515,10.4255,6.242425,6.18945,5.33867499999999,6.26235,5.72755,5.169325,5.1051,5.134225,4.97575,6.002775,99.672,24.789,24.695,14.211,5.36975,352.51,350.6,7.163325
1,11.25,3.86345,3.5989,1.174725,6.4915,6.04699999999999,6.16599999999999,8.974325,7.3635,6.93825,8.335,7.54145,399.48,10.3315,400.25,398.865,404.635,424.12,1.1,82.73,85.73,0.961927500000001,1.8172,3.85805,14.7935,17.02875,1.0403,7.52375,100,8.23459999999999,100,6.22335,100,7.226125,5.8709,7.363,7.488125,8.084675,7.78969999999999,6.94985,8.3208,8.5165,8.0999,8.0585,4.50835,216.4025,228.315,409.74,337.285,45.3825,616.9625,674.7975,325.215,57.8542499999999,11.04775,6.26915,6.2064,5.370425,6.2756,5.80305,5.189,5.088275,5.134025,4.983475,6.003125,99.633,24.4055,24.3175,14.3195,5.515575,354.1775,353.5125,7.254825
1,11.75,4.412,4.014125,1.292475,6.598275,6.05804999999999,6.13512499999999,9.229125,7.44825,6.94275,8.121,7.66105,400.29,10.2545,400.375,400.25,401.575,422.825,1.012,91.0295,99.198,1.09035,2.130625,4.70317499999999,13.5235,17.773,1.1104,7.66405,100,8.2166,100,6.2057,100,7.32402499999999,5.896775,7.3422,7.456825,8.309625,7.81867500000001,7.312125,8.304,8.5165,8.3793,8.4015,4.472275,240.4,250.95,450.98,365.285,44.48925,685.65,763.4325,346.2725,58.1375,11.81875,6.301325,6.2297,5.413325,6.27695,5.855275,5.185425,5.08175,5.1258,4.983875,6.00075,99.60625,24.178,23.964,14.308,5.478425,354.42,353.6225,7.2971
1,12.25,4.63947499999999,4.3472,1.6393,6.65679999999999,6.06974999999999,6.10179999999999,9.63889999999999,7.55655,6.92985,8.1168,7.7332,400.1,10.319,400.09,400.615,402.085,420.295,1.057,99.5507499999999,105.42,0.75709,2.05255,5.461525,10.44,15.65425,0.853245000000001,8.003825,100,8.8106,100,6.2966,100,7.76384999999999,5.89985,7.33135,7.440175,8.33765,7.97,7.40285,8.370225,8.781125,8.265,8.381,4.194925,248.82,260.005,482.12,373.52,43.68325,702.7825,785.277499999999,354.3975,55.1015,12.3815,6.3254,6.248775,5.467425,6.28795,5.87475,5.19735,5.091825,5.1216,4.978325,6.007025,99.5855,23.72,23.63525,14.26,5.3854,353.82,353.9,7.219825
1,12.75,5.14824999999999,4.36889999999999,1.967075,6.7588,6.08589999999999,6.06729999999999,12.142,7.60535,6.9346,8.026875,7.873975,399.88,10.287,399.935,398.9725,401.1675,422.9875,1.0724,88.0859999999999,99.3339999999998,0.986502500000001,1.65745,5.7266,9.0906,12.966,0.781255,7.92245,100,8.186,100,6.6634,100,7.67272499999999,5.9043,7.63095,7.537475,8.191325,8.15405,7.31,8.37225,8.542,8.1628,8.462475,4.261625,251.825,259.87,489.52,378.295,40.228,711.35,779.9,349.1625,49.8975,11.9425,6.356575,6.2838,5.5181,6.3006,5.9074,5.211075,5.104275,5.110875,4.9803,6.010775,99.576,23.3995,23.314,14.472,5.1762,354.3525,354.2,7.537475
1,13.25,5.704125,4.542775,2.185025,6.831775,6.1046,6.04340000000001,10.177,7.74325,6.9351,8.113925,7.92595,399.8425,10.35475,399.34,398.8,399.44,424.41,0.9792375,78.295,86.86125,1.5118,1.66565,5.47472499999999,9.77154999999999,10.61925,1.0726,7.819975,100,8.31799999999999,100,6.606225,100,7.61085,5.945625,7.39965,7.59795,8.086325,8.00555,7.25,8.1388,8.66775,8.1867,8.46745,4.0974,248.35,241.4025,431.56,358.2575,36.05125,671.615,715.77,333.3675,44.536,11.307,6.3813,6.308875,5.6311,6.325625,5.9174,5.21975,5.119025,5.103025,4.9801,6.0085,99.56275,23.24925,23.0005,14.74,4.844675,353.1975,354.76,7.617225
1,13.75,5.765275,4.41125,2.333025,6.809125,6.12685,6.04017499999999,9.1629,7.6945,6.90369999999999,8.10345,7.949625,399.8625,10.4305,399.64,398.87,400.21,420.9,1.0147,82.0419999999998,82.897,0.918069999999997,1.936,5.52634999999998,8.65174999999998,10.3385,0.719114999999999,7.8122,100,8.1392,100,6.5861,100,7.51175,5.96695,7.380875,7.55355,8.172325,7.97395,7.36775,8.1906,8.5515,8.25865,8.537,4.187,215.39,227.8275,414.38,333.9575,30.51325,614.175,629.952499999999,295.62,38.7675,10.51675,6.39115,6.332175,5.711225,6.337225,6.027325,5.2363,5.120975,5.092825,4.984225,6.00765,99.53275,22.8285,22.7305,14.5605,4.9773,352.9425,353.9875,7.5542
1,14.25,5.446325,4.277625,2.2542,6.794325,6.150375,6.05349999999999,10.625,7.749125,6.88749999999999,8.211875,8.0117,399.445,10.468,399.5325,399.12,401.93,421.375,1.0544,72.942,64.666,0.8644825,1.886,6.038975,8.57875,7.54434999999999,0.70125,7.882125,100,8.0744,100,6.594525,100,7.49632499999999,6.023875,7.41575,7.52945,8.12525,7.9203,7.4369,8.19705,8.8412,8.33024999999999,8.5684,4.01522499999999,179.4175,195.8075,326.62,296.065,24.62025,545.225,533.7475,276.77,34.6525,10.40725,6.385975,6.35445,5.68075,6.356525,6.05435,5.260575,5.127375,5.083675,4.984775,6.005375,99.51275,22.71575,22.627,14.534,5.145525,351.455,353.3825,7.519575
1,14.75,5.3999,4.291725,2.09555,6.8468,6.173825,6.06837499999999,8.263,7.9514,6.87269999999999,8.10445,8.0395,399.25,10.545,399.6375,398.705,398.805,421.705,0.9895225,65.8695,38.1385,0.989425,1.939225,5.55552499999999,7.146225,6.166525,1.027,7.900375,100,7.75905,100,6.570725,100,7.5408,6.050725,7.46275,7.4855,8.04005,7.8146,7.3793,8.207675,8.965375,8.2306,8.8044,4.10295,144.4375,151.215,270.6375,234.8775,19.37125,437.84,433.76,235.285,28.73275,8.93335,6.41595,6.363525,5.7122,6.369025,6.037325,5.26615,5.141925,5.096125,4.985225,6.011925,99.50825,22.469,22.3875,14.675,5.2164,350.8325,353.4875,7.535875
1,15.25,4.948825,4.02962499999999,2.165275,6.805575,6.196475,6.08524999999999,7.7383,7.71055,6.85429999999999,7.88335,7.976525,399.59,10.497,399.29,398.37,401.22,420.01,1.010325,49.8659999999999,26.01125,1.25015,2.148425,5.01095,6.999,5.2039,1.288,7.9464,100,7.748,100,6.5034,100,7.5686,6.068475,7.5628,7.56435,7.9572,7.729675,7.429625,8.1636,8.486125,8.184375,8.6026,3.9934,92.379,105.3,210.1375,193.5425,14.22,361.195,361.925,192.135,23.4835,8.48745,6.457125,6.3785,5.748275,6.38295,6.055425,5.27625,5.1432,5.09775,4.987475,6.008375,99.51825,22.239,22.14925,14.46225,5.1469,350.265,351.9925,7.45885
1,15.75,4.6348,3.848225,2.118375,6.7673,6.2221,6.1104,7.5584,7.70315,6.84079999999999,7.8159,7.946325,400.09,10.5695,399.8675,399.8025,401.805,425.7525,1.0685,45.472,21.9595,1.274625,3.1395,4.3558,5.84875,4.31399999999999,1.6319,7.7004,100,7.614225,100,6.5069,100,7.47695,6.0855,7.377175,7.5519,7.99145,7.763575,7.506,8.2052,8.208375,8.11415,8.032,4.2157,39.256,45.8455,140.4375,111.8575,5.07292499999999,226.98,243.3,149.02,15.8905,7.355675,6.470575,6.3813,5.7592,6.405275,6.01075,5.3021,5.1607,5.0925,4.9894,6.0149,99.536,22.012,21.928,14.24425,5.0972,349.1775,351.58,7.3613
1,16.25,4.5106,3.80515,2.0681,6.7728,6.244,6.1278,7.283575,7.6035,6.846025,7.734625,7.91815,400.62,10.518,399.8,399.7,401.1,426.5,1.08115,52.237,12.1495,2.137575,3.4347,3.8626,5.93219999999999,4.97505,2.3424,7.5074,100,7.4744,100,6.381,100,7.0132,6.0972,7.353,7.4829,7.791825,7.53895,7.2973,8.019,8.12325,8.031525,7.9506,4.2639,17.847,22.445,49.5385,37.654,0.172720000000002,92.467,100.2425,89.50425,5.1221,6.059125,6.47975,6.40355,5.7905,6.4193,5.98345,5.3201,5.1719,5.0883,4.9924,6.0216,99.519,21.8155,21.72375,14.1155,5.620975,349.78,351.005,7.212075
1,16.75,4.24994999999999,3.33365,2.07505,6.670725,6.266275,6.14045,6.914925,7.13825,6.83995,7.558725,7.835,400.8,10.49,400.19,400.34,402.34,431.81,1.0085,53.44625,7.0565,2.163625,3.47195,3.6631,4.3573,3.4574,2.668475,7.329775,100,7.287575,100,6.211,100,7.0256,6.10015,7.277675,7.51675,7.73255,7.46405,6.657925,7.8929,7.896,7.89065,7.7984,4.1499,2.906775,14.382,16.792,8.12457499999997,0,35.85025,46.07,45.576,2.150225,5.4126,6.4899,6.393625,5.782125,6.42335,5.961475,5.32675,5.19855,5.0935,4.992575,6.01495,99.55275,21.6355,21.538,13.945,5.3161,349.51,349.3,7.1504
1,17.25,3.982575,3.016075,1.87182499999999,6.562725,6.289125,6.160175,6.573475,6.8065,6.794,7.412525,7.79275,400.39,10.3205,400.4,401.165,403.03,430.995,1.000965,40.1427499999999,8.11665,3.09705,2.69275,3.54614999999999,4.80772499999999,3.69315,3.82839999999999,7.4036,100,7.0215,100,6.050225,100,6.8458,6.085575,7.164625,7.301325,7.47825,7.31,6.703375,7.676675,7.6715,7.81655,7.7138,4.0873,0.041589999999989,11.87025,2.09675,0,0,5.00975,93.71875,22.63125,1.04965,5.25995,6.507725,6.40649999999999,5.785275,6.437075,5.94505,5.342325,5.21465,5.092525,4.999275,6.017475,99.531,21.43875,21.3515,13.9925,4.8783,347.9875,348.7,7.038475
