DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,426.35925,4.97025,423.39,5.453,2057.296,426.29,4.894,423.60275,5.09575,2050.3215,426.693,4.8925,424.218,5.287,2054.45425,428.0205,4.813,425.1345,5.324,2049.2385,3.028,-0.9625,0.5725,423.341,5.3245,0.26825,0.063,0.3945,2.687,0.30525,0.1845,-3.09675,1.51225,0.8415,2.6775,2.0475,0.925,-0.914,-1.171,-1.19925,-1.63975,-2.43725,82.503,86.4025,1.613,-2.11,-0.86,-1.23,1.375,-2.13,2.875,0.75,277.8,305.1,-24.41,285.8,304.6,0.13,0.11,0.25,0.2,0.14,0.11,0.11,0,0.12925,0.638,1.651,3.3965,2.53875,4.82175,5.83325,9.1145,10.3485,-0.093,0.39025,1.32525,2.342,3.261,4.60625,6.157,8.849,9.986,0.109,0.30475,1.205,1.855,2.264,3.92875,4.661,8.277,9.11525,-0.0135,0.20775,1.063,1.824,2.2,3.551,5.528,8.6755,10.049,-0.06925,0.048,0.2555,1.21275,1.7815,3.614,5.373,10.4775,-8.1725,-7.505,-6.65325
1,5.75,426.4135,4.78525,423.03375,5.27075,2052.2235,426.6045,4.654,424.0395,5.0825,2043.5185,427.033,4.7695,424.35375,5.14525,2054.679,428.16625,4.693,425.165,5.09725,2052.8335,2.78,-1.008,0.63,423.8395,5.2465,0.2835,0.08575,0.201,2.81425,0.24525,0.195,-2.8365,2.0605,0.772,2.47,2.02,0.91,-0.658,-1.173,-1.037,-1.2515,-2.3255,82.511,85.96,1.70875,-1.87,-0.52,-1.14,1.2,-2.1625,2.7,0.9525,276.8,306,-28.285,285.6,304,0.13,0.11,0.24,0.21,0.14,0.11,0.11,0,0.096,0.599,1.6295,3.505,2.5295,4.821,5.846,9.1595,10.333,-0.186,0.3445,1.275,2.302,3.24425,4.60525,6.161,8.866,9.985,0.09,0.259,1.107,1.838,2.267,3.94625,4.6565,8.276,9.1155,0.013,0.152,1.019,1.796,2.193,3.54975,5.5305,8.67525,10.06475,-0.069,0.039,0.235,1.171,1.75825,3.614,5.385,10.4765,-8.529,-7.5995,-7.247
1,6.25,426.236,4.92625,423.3865,5.44525,2054.873,426.742,4.829,424.273,5.11575,2043.9715,427.308,4.84925,424.2525,5.21325,2051.75875,427.549,4.64775,425.33125,5.15625,2053.52425,2.789,-0.948,0.589,423.421,5.2135,0.371,0.092,0.41325,3.71925,0.091,0.188,-1.40525,1.531,0.708,2.495,1.98,0.92,-0.667,-1.222,-0.8085,-1.259,-2.0345,82.512,86.74,1.57875,-1.61,-0.66,-1.12,1.3,-1.99,2.9,0.9525,278.7,305.3,-29.385,286.6,303.8,0.13,0.11,0.24,0.21,0.15,0.11,0.1075,-0.01,0.063,0.5885,1.605,3.43725,2.5095,4.82025,5.839,9.087,10.34975,-0.168,0.312,1.275,2.266,3.228,4.60425,6.159,8.864,9.984,0.074,0.268,1.101,1.825,2.2695,3.94525,4.658,8.276,9.114,0.024,0.136,0.969,1.771,2.1875,3.54875,5.52875,8.67325,10.06375,-0.0795,0.0415,0.222,1.152,1.7565,3.61975,5.381,10.4745,-8.444,-7.446,-7.624
1,6.75,426.53125,4.8815,422.9895,5.285,2058.352,425.06725,4.72,423.908,5.069,2057.48375,427.008,4.7625,424.017,5.165,2055.57375,427.69075,4.64775,425.231,5.0935,2050.753,2.8185,-1.19125,0.5935,423.3145,5.10875,0.28925,0.09,0.308,2.757,0.09,0.19175,-1.93,2.227,0.68775,2.435,2.1,0.9375,-0.744,-1.17975,-0.782,-1.323,-1.9715,82.5225,86.485,1.63075,-1.8375,-0.6,-1.005,1.3,-2.045,2.8,0.86,275.2,305.1,-24.73,283.025,304.1,0.13,0.11,0.25,0.21,0.14,0.11,0.11,0,0.055,0.55975,1.55875,3.349,2.49475,4.82075,5.824,9.156,10.34775,-0.12125,0.25025,1.2555,2.235,3.21325,4.6015,6.1535,8.862,9.983,0.07925,0.2855,1.084,1.8095,2.26675,3.92575,4.6405,8.27525,9.1135,0.0495,0.12175,0.948,1.72525,2.17275,3.55075,5.52725,8.673,10.0635,-0.1275,0.0355,0.198,1.138,1.7365,3.619,5.378,10.4745,-9.0455,-8.0745,-6.962
1,7.25,426.232,4.7965,423.316,5.259,2050.293,426.05875,4.6975,423.5955,5.1875,2057.4495,427.826,4.6145,423.90475,5.17025,2051.675,428.371,4.673,425.6715,5.1495,2052.82175,2.59675,-1.21125,0.77025,423.501,5.183,0.4035,0.11675,0.4925,3.159,0.473,0.20425,-1.15875,1.97275,0.72375,2.525,2.08,0.885,-0.75975,-0.957,-1.11,-1.5195,-2.41175,82.537,85.85,1.6395,-2.05,-0.6,-1.2375,2.3,-0.9675,3.5,1.38,274.7,304.625,-24.225,283.85,303.825,2.58,2.41,2.53,2.4,1.22,1.9225,2.0675,1.8975,0.068,0.551,1.555,3.357,2.48025,4.82075,5.843,9.142,10.333,-0.095,0.2225,1.263,2.225,3.1995,4.599,6.157,8.861,9.98275,0.072,0.242,1.042,1.792,2.2495,3.939,4.656,8.268,9.112,0.0345,0.125,0.944,1.72425,2.152,3.5535,5.526,8.671,10.0625,-0.122,0.033,0.203,1.126,1.751,3.62,5.384,10.47325,-8.8025,-8.101,-6.8135
1,7.75,426.26525,4.8015,423.387,5.197,2050.98775,426.4675,4.6835,423.6305,5.019,2048.396,427.14175,4.62,424.50375,5.04775,2052.2175,427.76575,4.65625,425.6155,5.2075,2053.637,2.80475,-1.19525,0.60925,423.6425,5.0975,0.52,0.09475,0.49,2.36775,0.63,0.188,-0.56175,2.54,0.77,2.51,2.015,0.865,-0.714,-0.99475,-0.68,-1.326,-2.35225,82.54,86.335,1.711,-1.7625,-0.63,-1.0575,14.675,22.855,18.975,8.8975,278.4,304,-11.4675,284.3,303.525,40.565,38.5625,40.7675,39.9175,19.135,30.2275,33.31,33.935,0.0875,0.553,1.5525,3.539,2.47,4.819,5.84975,9.13975,10.363,-0.11225,0.20675,1.24375,2.21025,3.18475,4.596,6.15,8.8385,9.98175,0.065,0.196,1.04525,1.81025,2.23125,3.937,4.66,8.26775,9.108,0.05425,0.133,0.972,1.735,2.1425,3.556,5.52425,8.67,10.06225,-0.11475,0.022,0.207,1.116,1.75175,3.619,5.383,10.472,-9.66,-8.144,-6.56875
1,8.25,426.528,4.7865,424.0105,5.252,2049.235,425.9625,4.736,424.205,5.2295,2052.6465,427.395,4.71,424.86725,5.27525,2049.19675,428.356,4.918,425.464,5.312,2056.564,2.809,-1.17675,0.535,423.853,5.097,0.403,0.038,0.4025,6.13925,1.722,0.20425,1.637,5.211,0.746,2.325,1.9525,0.9,-0.7085,-0.76575,-0.922,-1.089,-1.613,82.54825,84.8425,1.686,-0.955,0.3875,-0.17,48.825,102.575,79.1,36.2375,274.325,308.025,11.1575,285.2,307.6,162.59,159.6075,174.4775,175.94,77.195,117.3825,129.93,127.4275,0.07125,0.54825,1.5345,3.5075,2.46225,4.82025,5.8435,9.1,10.389,-0.157,0.20375,1.2305,2.19825,3.17125,4.594,6.149,8.8375,9.98075,0.072,0.183,1.051,1.817,2.21475,3.94,4.674,8.26675,9.1085,0.072,0.1495,0.9685,1.7335,2.13725,3.558,5.524,8.6695,10.067,-0.095,0.02825,0.22475,1.11325,1.744,3.612,5.38225,10.47075,-10.104,-8.31425,-6.3995
1,8.75,426.657,4.85,423.683,5.425,2047.799,426.0445,4.936,423.8245,5.3675,2043.70425,426.6015,4.98725,423.727,5.332,2051.5735,426.6845,5.2045,424.145,5.602,2053.87525,2.661,-0.795,0.507,423.77,5.2715,0.509,0.05375,0.54825,8.782,2.391,0.195,9.77525,7.9,0.754,2.6,2.1925,0.92,-0.28925,-0.34475,-0.1705,-0.2245,-0.521,82.57275,82.515,1.767,0.375,1.13,0.6625,92.325,191.895,128.25,69.37,280.325,313.875,53.0275,289.325,314.35,351.4825,346.355,367.9525,364.5725,158.7225,231.405,256.6375,253.16,0.11275,0.549,1.526,3.494,2.4565,4.8195,5.85825,9.1165,10.458,-0.123,0.2085,1.201,2.18,3.157,4.5915,6.15,8.83475,9.97975,0.088,0.21175,0.98675,1.777,2.2,3.9375,4.68175,8.272,9.1075,0.093,0.157,0.971,1.71025,2.1265,3.56,5.522,8.6685,10.066,-0.0605,0.063,0.211,1.112,1.729,3.611,5.385,10.46975,-9.682,-8.13425,-6.192
1,9.25,425.858,5.11125,423.36975,5.574,2051.1,425.412,5.0275,423.342,5.54425,2049.788,426.02425,5.153,423.4575,5.552,2051.253,426.17225,5.45625,423.55525,5.80425,2048.90225,2.736,-0.003,0.546,423.459,5.5015,0.638,0.002,0.538,14.086,2.23,0.212,21.828,6.935,0.733,2.585,2.21,1.06,-0.152,0.566,-0.11325,0.232,0.489,82.588,78.8,2.166,1.485,1.73,1.94,131.2,276.47,253.9,111.52,280.2,319.1,107.85,292.3,321.7,543.3275,539.7575,569.375,562.005,250.04,386.495,416.02,399.9125,0.187,0.5835,1.5275,3.483,2.451,4.82075,5.85925,9.14975,10.533,-0.07,0.2585,1.209,2.163,3.14675,4.585,6.152,8.833,9.97875,0.118,0.264,0.992,1.757,2.1885,3.934,4.679,8.273,9.1035,0.17375,0.207,0.987,1.7055,2.1195,3.561,5.5205,8.66675,10.05925,0.011,0.14,0.2505,1.1275,1.731,3.607,5.37775,10.46825,-8.242,-7.433,-2.899
1,9.75,425.38575,5.508,422.9365,5.8895,2051.29775,425.147,5.51075,423.17,5.86725,2048.32375,425.6745,5.522,423.009,5.94025,2050.09175,426.3655,5.8095,423.23025,6.119,2051.21125,3.3945,0.8155,0.479,422.71425,5.64075,0.5915,-0.0045,0.5165,17.603,1.747,0.221,31.1585,7.3365,0.771,3.065,2.58,1.18,0.637,1.592,0.597,0.69375,1.3965,82.594,77.4225,2.572,2.76,2.9975,3.5725,167.7,357.54,342.15,153.9,276.9,327.6,153.34,296.5,330.5,703.885,689.6225,731.8375,718.3475,345.09,558.565,580.92,555.8675,0.31275,0.6425,1.54,3.492,2.449,4.81975,5.853,9.14075,10.5445,0.038,0.423,1.224,2.15,3.139,4.57925,6.151,8.8305,9.978,0.228,0.356,1.047,1.753,2.183,3.933,4.6815,8.272,9.101,0.291,0.223,0.991,1.7045,2.11425,3.563,5.5195,8.66575,10.05825,0.138,0.19825,0.282,1.13775,1.7285,3.60425,5.376,10.467,-6.367,-6.4925,9.782
1,10.25,424.9075,5.327,422.642,5.936,2048.296,424.813,5.102,423.0695,5.874,2043.333,424.486,5.23975,422.4755,5.774,2046.139,424.6365,5.5775,422.84675,6.30425,2044.549,3.527,1.877,0.476,422.1735,5.664,0.474,-0.00975,0.3775,22.735,0.83075,0.24,43.8395,6.94,0.767,3.135,2.72,1.28,1.444,2.46,1.524,1.7335,2.849,82.61,74.32,2.9435,4.37,4.69,5.21,201.65,430.66,417.4,188.325,282.275,335.6,205.5775,295.6,338.9,855.21,835.2,886.4575,868.2325,421.105,736.63,739.47,724.3975,0.3985,0.6905,1.5515,3.421,2.448,4.82175,5.852,9.13325,10.53275,0.168,0.541,1.226,2.153,3.13325,4.574,6.14925,8.82925,9.97775,0.495,0.488,1.102,1.751,2.17725,3.933,4.6845,8.272,9.09925,0.45475,0.317,0.996,1.705,2.10575,3.56325,5.51775,8.6645,10.0565,0.325,0.26525,0.32875,1.13175,1.7265,3.60325,5.3755,10.4655,-2,-2.2185,13.6485
1,10.75,424.676,5.37425,422.166,5.7475,2034.9455,424.756,5.264,422.468,5.773,2035.396,424.59625,5.317,422.1785,5.9975,2036.24625,424.65225,5.66675,422.445,6.073,2040.711,3.62,2.61475,0.484,421.755,5.679,0.54,-0.00025,0.4505,26.993,1.111,0.25575,60.8785,5.669,0.83625,3.4725,3.02,1.2675,2.5195,2.9525,2.6125,2.7965,3.943,82.60875,71.18,3.29175,6.16,6.695,6.7425,230.4,490.915,471.4,226.6675,282.95,344.175,246.0225,297.95,349.925,973.645,952.44,1008.6875,990.9025,518.7925,866.565,878.4575,862.945,0.86575,0.76425,1.594,3.40525,2.4475,4.82825,5.84575,9.13375,10.5255,0.44875,0.649,1.29,2.17625,3.12775,4.568,6.148,8.829,9.977,0.73575,0.56875,1.15825,1.79325,2.1685,3.9435,4.685,8.26525,9.09775,0.8795,0.42025,1.079,1.706,2.0975,3.5635,5.51675,8.6635,10.055,0.62925,0.388,0.37625,1.127,1.726,3.603,5.37575,10.4645,1.2,2.21125,41.238
1,11.25,424.028,5.211,421.9155,5.942,2034.109,423.251,5.35,422.09575,5.74175,2029.77575,423.826,5.436,421.63,5.969,2030.084,424.0075,5.6545,422.06,6.245,2025.299,4.1,3.425,0.455,421.266,5.55075,0.557,0,0.40125,31.541,0.83375,0.317,72.961,4.3975,0.869,3.83,3.39,1.535,3.17875,3.687,3.3185,3.536,4.785,82.58675,68.15,3.702,7.6325,7.9175,8.175,251.825,537.485,526.95,244.2775,282.175,352.475,271.4475,299.9,356.8,1057.19,1032.99,1095.1375,1082.86,572.0325,974.4075,970.7675,961.2025,1.1155,0.918,1.63175,3.427,2.44825,4.826,5.8465,9.13375,10.521,0.79475,0.70175,1.3925,2.187,3.12425,4.5615,6.147,8.829,9.97675,1.05525,0.81,1.2105,1.7945,2.164,3.94375,4.686,8.26575,9.096,1.83225,0.52975,1.14525,1.70575,2.0895,3.563,5.51575,8.66325,10.054,1.242,0.563,0.4895,1.12575,1.72475,3.603,5.37525,10.4635,5.442,4.07425,61.7985
