DOY2,HR2,CO2,FC,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH_1_1_1,RH_1_2_1,TA_1_1_1,TA_1_2_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,G_1_1_1,G_2_1_1,G_3_1_1,SW_IN,SW_OUT,TS_1_1_1,TS_2_1_1,TS_1_2_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,NEE,SC,SH,SLE,T_SONIC_SIGMA
1,0.25,429.1750931,3.141635,-0.332204,9.9972524225,7.746405,354.437975,371.735914166666,-10.1341149999999,103.561241666667,0.00891061684999999,0.00843863806666667,97.7888193333333,99.50509675,12.4913425,13.0450765,-0.00253,15.044,0.260519,1.3734775,2.23617606880296,0.757781630814577,0.713623427306027,0.341057179956675,-5.4172914,-4.51979255833334,-4.41145945,0,0,13.7051613333333,13.0470753333333,13.0651513333333,12.6583333333333,13.05,13.3,11.8094766666667,12.104125,13.1128216666667,12.8363125,12.89596,13.0409075,13.1590375,13.372885,13.7958,3.43759,0.3020685,0.3817230625,0.462864,0.137462
1,0.75,431.278,3.045525,-0.2620592525,10.134484385,6.267556322,356.330503333333,372.373559166667,-8.94491583333326,103.554856666666,0.00685370420833334,0.0064645265,97.8384043333333,99.62330675,12.6272659166667,13.2976110833333,-0.002745,14.962,0.232039204,1.29870289835,2.12488124723937,0.709869788862702,0.63867417598402,0.325529920010418,-5.35429456666667,-4.285082275,-4.45990336666667,0,0,13.680169,13.0664776666667,12.961556,12.4833333333333,13,13.325,11.6041558333333,12.0168358333333,13.1539,12.8207925,12.8535175,13.0176575,13.1861975,13.3865258333333,13.7958,3.61308,0.1484145,0.45270243275,0.4257156505,0.13873175
1,1.25,431.1295,3.0083775,-0.13799514675,10.251525,7.1641225,355.860678333333,371.936730833333,-9.42271000000012,103.539133333333,0.0069952487,0.00636998870833333,98.097954,99.6554449166666,12.5296525833334,13.119119,-0.002645,15.11,0.23516225,1.2228425,2.04659164068637,0.689808927434949,0.666556144236726,0.328848235456485,-5.47430426666666,-4.07780255,-4.72296739166667,0,0,13.6482376666667,12.9752023333333,12.9424126666667,12.3166666666667,12.9833333333333,13.375,11.4034625,11.9562383333333,13.197145,12.7918708333333,12.8092,12.9944325,13.2095375,13.3923683333333,13.7918633333333,3.519615,0.2289575,0.38114925,0.357249,0.140666
1,1.75,429.3395,2.92159,-0.3440306875,10.145285,7.164235,357.340139166667,372.211491666667,-8.50033258999999,103.548943333333,0.00841183805,0.0065673470593,98.0427701666667,99.5456435833333,12.4977041666666,13.11998,-0.00257,14.9781211,0.244877,1.24985163125,2.04560744483015,0.694087392647968,0.664585365745382,0.332288003612842,-5.75442151666667,-3.84852576666667,-4.15682901666666,0,0,13.6434913333333,12.9287793333333,12.9164336666667,12.2083333333333,12.925,13.375,11.2017883333333,11.9506108333333,13.2268575,12.8149825,12.7591575,12.9731675,13.2270425,13.407955,13.789895,3.325695,0.24331992325,0.4022805,0.41507784225,0.1590125
1,2.25,428.428,2.9634925,0.0052225,9.7688625,6.66132,358.589473333333,374.904515,-9.26968333333333,103.556355,0.00813373355,0.00604733053333333,98.3147226666667,99.7207890833333,13.0673693333333,13.4433765833333,-0.0028425,15.6728402,0.24940746025,1.24707025625,2.23778306931269,0.725291546596493,0.647579519648446,0.339880636540467,-4.98386864166667,-3.82393200833333,-4.20411895833333,0,0,13.6138866666667,12.9452323333333,12.909891,12.1833333333333,12.875,13.375,11.0139666666667,11.9469325,13.2058275,12.8555,12.7053375,12.942245,13.2212075,13.4255,13.789895,3.8853775,0.24082175,0.41056175,0.5487915,0.14799725
1,2.75,426.4255,3.237693037,-0.264981,9.52803,7.423411195,357.481844166667,373.0829725,-8.0640933333334,103.535688333333,0.00904765031666667,0.00619906318333333,98.3409115833333,99.6447326666666,13.25096325,13.4769411666667,-0.00268,15.448128,0.256172,1.254715,2.25217979796841,0.724619900361562,0.647867270357131,0.353622680268107,-5.46539933333333,-4.04007145,-3.90606885,0,0,13.6222916666667,12.9862243333333,12.8668793333333,12.1666666666667,12.8833333333333,13.375,10.8564375,11.9281108333333,13.1108025,12.8942025,12.676525,12.9132725,13.2095375,13.43722,13.7958,3.7934325,0.354554,0.59118325,0.571607,0.141922
1,3.25,422.4554672,2.952175,-0.343265,9.2987457085,8.3922175,353.210355833333,372.1202925,-7.63988916666658,103.515166666666,0.00966846405,0.00637402087596666,98.0918403333333,99.6624901666667,12.92836,13.46208375,-0.00347,15.235,0.259062,1.2428625,2.18354865583658,0.764768592451338,0.694500539956594,0.368762796388139,-6.36001235,-4.2487703,-5.00363048333334,0,0,13.5951576666667,12.8975536666667,12.8872736666667,12.1416666666667,12.8916666666667,13.45,10.9865041666667,11.9036925,13.01978,12.9194675,12.6592525,12.8862625,13.192025,13.43722,13.8056441666667,4.25788,0.252134771,0.28415,0.482304,0.156592
1,3.75,425.338,2.680235,-0.543737016,8.94868326,9.17033961625,354.445429166667,369.602619166666,-7.90843249999994,103.51216,0.0093362549,0.00505499744166667,98.1646916666666,99.6144705,12.7694564166667,13.3842891666667,-0.00304,15.044,0.24928,1.399429883,2.10441698072079,0.729947746075019,0.686758327215622,0.376059835664486,-6.47874413333333,-4.592529925,-4.83404155,0,0,13.5537366666667,12.869944,12.9223636666667,12.125,12.925,13.425,11.03873,11.8945625,12.9016033333333,12.94672,12.6880675,12.8592725,13.18037,13.43722,13.8017125,3.112064782,0.2190965,0.216019024,0.3648500065,0.114
1,4.25,429.248,2.69974267,-0.272420055,8.93568951275,10.17985,354.7694775,369.738535833334,-7.06332499999992,103.526191666667,0.00909447845,0.00561589243236333,98.2300674166667,99.6513680833334,12.1195328333333,13.3188796666667,-0.00318,14.8200000000001,0.268219,1.33584544775,2.23060384827632,0.790401796556663,0.707130822408414,0.361940923356285,-6.7169939,-4.73238059166667,-4.9565141,0,0,13.5199566666667,12.8510283333333,12.9148223333333,12.1166666666667,12.95,13.375,10.7825116666667,11.8817808333333,12.7644466666667,12.966295,12.7149875,12.8631325,13.1629125,13.43722,13.8056441666667,3.7075575,0.369854,0.258246,0.6244205,0.135796
1,4.75,432.2774038,3.039421447,-0.333308,8.7867059695,8.12759,352.250086666667,369.225250833333,-6.75186249999999,103.546596666666,0.00973928906666666,0.00553706603333333,98.4197765,99.6089130833333,12.02645025,12.7982920833333,-0.00442,14.492,0.260944,1.3004525,2.22639664034023,0.780589262032216,0.724292758489273,0.362889790432302,-6.7422426,-4.825294725,-6.09615430833333,0,0,13.5388466666667,12.8465686666667,12.9176653333333,12.1416666666667,12.9916666666667,13.375,10.7465986666667,11.7798925,12.6488783333333,12.9781933333333,12.74196,12.876635,13.15127,13.4391733333333,13.80761,3.7171225,0.3306295,0.486602,0.4893295,0.160195
