DOY2,HR2,NEE,FC,SC,LE,SLE,H,SH,CO2,H2O,USTAR,WS,T_SONIC,TA,RH,PA,TS_1_1_1,PPFD_IN,SW_IN,NETRAD,FCH4,SCH4,CH4,TA_1_1_2
1,5.25,-36.2936283,-3.2577143,-42.586747625,-118.220923325,-19.2504516,-13.3839297,-27.4156506,409.36567192864,30.9107273,0.03562425,0.370682375,24.176655625,21.076075,96.454825,98.406760025,24.1594021963114,0.004,0.016675,-39.278275,-10.4031,-171.375725,1997.577175,23.9134217
1,5.75,-4.6999972,-9.29427605,-14.27986725,-7.0271868,-38.36448335,-15.4749487,-13.6278467,409.143395669065,29.368259275,0.03763025,0.342838,24.175103375,21.09735,95.50625,98.436194575,24.1683928235212,0.043125,0.16435,-39.51635,-25.638,-447.1714,2004.9965,24.09449785
1,6.25,-4.775689675,-1.401306925,-22.141392,-17.352055875,-43.91864925,-16.031276,-15.1229688,408.893368142125,34.4628695,0.0327144,0.1706074,24.1239132,21.053475,91.9216,98.48142665,24.1840191919672,4.2293,2.285175,-23.114225,0.845149999999998,-232.8612,2007.987,23.946012875
1,6.75,-10.24639565,0.719021650000001,-36.2487238,-1.4429722,-24.81384385,-9.366719,-14.3577974,416.1428999398,35.87827115,0.0488845,0.201568325,24.1879293,21.124675,94.342875,98.51767535,24.1430312640658,22.755,10.52075,-12.6657325,-29.78645,-647.73025,2002.20465,24.06236195
1,7.25,-17.725809525,-8.862800425,-23.6443736,-1.0307712,-39.050339925,-11.87649775,-8.719245625,407.52407729668,25.876018,0.05117875,0.30756635,24.35159175,21.345125,87.904075,98.570668125,24.135577121187,31.59875,15.0095,-5.2846525,9.0472,-626.5844,2012.99155,24.377499825
1,7.75,-24.10646995,-16.7048502,-31.14286615,29.35433105,-42.76209885,-3.0545305,-35.4082204,406.80573239533,20.86726235,0.05827475,0.31873095,24.62157455,21.966575,84.1781,98.6241664,24.0894582363643,70.01475,31.791,8.51151,-25.61625,-377.460275,1985.1643,24.76656795
1,8.25,-35.74036615,-19.295636625,-30.92344885,30.5581091,-35.7873484,-0.3800166,-15.22778505,411.34262196382,30.999367425,0.08366685,0.2565885,24.781909,22.362375,75.54655,98.661137225,24.3139223798691,64.23825,28.167,-3.117195,-15.387,-503.4372,1972.353325,25.290604225
1,8.75,-40.9262583,-34.86474085,-40.890143625,-101.4232258,-32.973941375,4.977948225,-20.93232355,404.7500546551,21.299144375,0.0769184,0.2968419,25.0698709,22.607375,71.5455,98.685133,24.4177652549057,140.73,60.41425,26.52455,-7.5973,-160.6835,1952.3227,25.637761775
1,9.25,-33.523806,-29.9918395,-15.9534285,84.1389115,-50.4719851,12.8560378,-8.449236975,402.35962625245,26.494267,0.08660875,0.32271805,25.336407525,23.12775,65.347425,98.6951585,24.6416738749527,186.9725,89.9625,43.062725,0.192399999999999,-354.823625,1923.048,24.962703775
1,9.75,-29.605646,-24.5243601,-46.3416295,75.563296075,-48.186954375,2.742233225,-23.2318162,399.883384135465,21.936486425,0.080865,0.2716525,25.4402254,23.395,61.60375,98.68435135,24.7058975282834,221.1025,104.2125,50.64185,7.3232,-90.8095,1919.7845,25.45417135
1,10.25,-43.847701325,-45.1940857,-13.2621454,71.9977258,-67.2080105,-26.9676646,-6.86195575,397.4050819177,29.17346975,0.09209325,0.258891,25.770372875,23.84975,60.288725,98.6759302,24.7599114568227,166.4,67.9955,34.930025,2.020575,-86.418125,1920.710075,25.90198445
1,10.75,-45.6929807,-41.3167864,-10.12706725,78.73667535,-96.3533814,6.89860525,-11.74136675,394.081887647335,35.453014675,0.102232,0.4177991,26.077245675,23.611375,55.11585,98.65930885,24.8667294943732,178.64,78.99975,15.09255,9.224475,-115.4637,1924.939575,26.33044175
1,11.25,-42.0738411,-41.50851995,-7.59243675,143.72670725,-49.953644625,27.565534,-13.712477375,394.116547561,34.4165908,0.104986425,0.3678571,26.551385975,23.3626,56.1843,98.6122935,24.8784927132606,170.555,66.2065,24.5214,6.508925,-27.390825,1944.917075,27.19051555
1,11.75,-48.569139875,-46.073636,-6.607184925,105.006505425,-81.97974325,-10.906642925,-7.2993444,395.0270497708,24.9031864,0.0903732,0.2999408,26.8212134,23.180925,54.532275,98.5785885,24.8845889743397,237.2875,106.3925,54.465125,34.4413,-38.677,1929.09665,27.3038835
1,12.25,-41.3219943,-39.03267115,-47.113917825,94.562564875,-69.1460124,-24.776749625,-14.708447275,394.68101669827,28.4485029,0.12029845,0.22909455,26.7215601,23.369,52.047525,98.5398864,24.9517321218629,262.74,118.285,55.542825,-4.547875,-39.995475,1904.16585,27.142580725
1,12.75,-40.948713,-39.3051884,-5.699879,39.472493,-72.936369825,14.942052375,-39.486033,392.41963359004,34.268384,0.0703469,0.3071838,26.7001311,23.2106,52.7644,98.484753475,24.9765789426376,256.21,95.74,65.1346,26.20525,-69.5423,1902.286475,25.76716025
1,13.25,-35.41356895,-37.580664275,-84.942890525,-210.12913465,-98.74884975,6.581535375,-42.772891125,391.86845220292,31.5849363,0.0892041,0.496884,27.29070375,23.3604,52.7756,98.437424275,25.0759302732784,198.15,89.92,25.4742,-13.4949,-44.288475,1896.14655,26.13109115
1,13.75,-40.1628376,-37.3870516,-21.0988436,77.2748452,-114.5944017,-2.14810425,-35.499866,390.25071686428,24.7572757,0.1004011,0.4486514,26.2205512,23.0558,54.3868,98.371429325,25.0763226576276,128.0975,55.696,-19.76568,9.31625,-30.4049,1894.5877,28.662628025
1,14.25,-30.695143125,-32.40133815,-4.1588408,33.9746505,-99.04897915,4.602644975,-39.352331875,388.1045165302,32.88611,0.0996099,0.3051236,26.5249777,23.1274,50.6296,98.303953875,25.1342666150283,148.645,60.824,-3.752992,-0.975299999999999,-35.318825,1896.4386,28.122787425
1,14.75,-34.10479585,-29.867872075,-39.4424845,-39.874232575,-57.241944125,5.373593,-33.393174,386.61448580551,28.820494,0.10297765,0.56178425,26.1605933,22.522775,49.842,98.2407468,25.1584933525555,71.29625,19.34525,-34.915875,-15.525,-27.405725,1900.556375,28.136755775
1,15.25,-35.76202425,-34.225968,-9.0638785,17.0976858,-88.8174766,-24.6878134,-32.758763,387.427820458135,29.672765725,0.1138455,0.2913275,26.182241975,22.305475,50.899675,98.189283475,25.1852609237135,57.117,18.32,-12.668795,34.4922,-32.978,1909.6915,27.830895625
1,15.75,-23.31696525,-20.42825075,-4.8836385,47.9208716,-55.245893,-11.69338345,-22.74178565,386.96057590234,34.2192456,0.1021059,0.2289672,26.159590225,22.074225,55.309825,98.16398355,25.1780719785329,41.17725,12.692,-8.027985,34.517075,-26.703075,1911.3825,27.758699825
1,16.25,-15.46830235,-15.44529475,-6.2667515,-96.67837645,-52.019888575,-27.064034375,-27.05991795,388.211311922185,26.11654825,0.064255125,0.23622555,25.66854435,21.79405,53.6389,98.15559535,25.0867067325092,32.497,11.4465,-6.9482675,25.4582,-30.5755,1910.344875,27.8331835
1,16.75,-13.56255365,-17.2344297,-2.8934856,25.711754325,-57.2635611,-15.4670682,-46.749387225,386.1387887902,25.8898475,0.070333,0.47039,25.515028,21.891175,56.458875,98.1600452,24.9141434408412,25.47875,9.4495,-12.9284925,16.399325,-53.49275,1912.726,26.6535815
1,17.25,-15.0561018,-11.7971501,-4.25149865,-8.82424819999999,-114.247184675,-10.844324575,-43.76772175,385.44806228089,33.448658925,0.05829945,0.44451935,25.31981695,21.9882,59.41745,98.182517975,24.8742781574228,20.78275,9.1595,-27.0885,-58.4217,-11.171525,1906.3067,26.6655565
1,17.75,-1.9909555,-2.826802525,-2.601924325,-18.94036,-31.461456525,-18.80707425,-21.59993165,385.30606998916,28.2107302,0.0614837,0.2103124,24.8098364,21.85875,63.902175,98.205640175,24.8344128740044,7.6191,3.413525,-31.502825,-0.18775,-37.048325,1924.267,26.582282
1,18.25,-3.2270838,-11.849059,-27.1408676,-20.130774,-49.193551025,-22.5277076,-48.6304252,385.8459576919,23.4173427,0.0356213,0.2249833,24.4776229,21.73525,65.4402,98.2265519,24.7627140088815,0.772025,0.349075,-52.83885,-16.7742,-60.230475,1942.148275,26.5437609
1,18.75,-7.927471325,-12.413537025,-2.7506878,-62.70539355,-51.0541446,-19.84128815,-55.7064806,389.43479568082,30.7670219,0.02753155,0.260544225,24.5060744,21.754175,67.22105,98.247948125,24.6964285014359,0.001225,0.033,-47.77135,-9.5788,-89.70705,1953.6729,26.6344006
1,19.25,-3.2372826,-1.1632845,-28.9462209,-9.719677,-32.755198475,-13.69580405,-26.460704975,391.064600952565,19.526504375,0.0245023,0.2791118,24.3063695,22.05365,66.623225,98.28137205,24.6806279761926,0.001225,0.014225,-44.096325,-27.98925,-51.50795,1968.17895,26.334315225
1,19.75,-7.5623922,-6.6456486,-6.3910135,-16.75509215,-39.487801425,-14.54912175,-24.30794035,395.44741841491,33.5773892,0.0266774,0.2522118,24.3537661,22.13975,67.922025,98.327966925,24.5653539592697,0.002,0.014,-42.43235,-15.9865,-113.3404625,1966.3012,26.0724279
1,20.25,-9.0584854,-4.457824075,-7.32206815,-29.6711514,-43.797228525,-22.803316,-21.7680375,393.69772958608,34.765808,0.0213703,0.2973742,24.3650109,22.045225,72.918025,98.3610881,24.482007077758,0.00145,0.013225,-42.701025,-48.826,-175.172975,1955.49205,25.616448025
1,20.75,-1.3881864,-5.6941069,-7.3217762,-15.699408,-68.76361255,-21.261359575,-30.46001445,399.00913812796,35.47951555,0.0302145,0.36366015,24.828949225,22.039025,72.881425,98.3992675,24.3548414955398,0.00145,0.013225,-43.4558,-41.424375,-82.38,1967.06635,25.493618875
1,21.25,-12.6947475,-8.69451725,-11.7696724,-15.6672004,-41.3362405,-27.621775725,-27.3083223,396.9802965892,24.108469,0.03607265,0.2092026,24.80721595,22.1509,78.23445,98.42294345,24.2782548358165,0.001675,0.01345,-42.142775,10.75525,-137.1745,1965.567,25.6166559
1,21.75,-6.41722925,-4.37443075,-11.26041665,-14.377229825,-32.91669475,-18.568644,-18.118682,408.045872603755,34.71488025,0.02779955,0.37766665,24.793183725,22.236625,82.072375,98.4353525,24.2016681760931,0.001,0.014225,-39.444225,-67.988225,-192.3995,1982.705,26.0953525
1,22.25,-19.169187225,-7.90221705,-15.70330125,-12.956603375,-35.4291884,-13.626926075,-20.0248482,408.12956967184,29.9395049,0.0307254,0.2964708,24.739733,22.0041,83.671525,98.45600935,24.1692523965267,0.00145,0.016225,-38.3963,-19.538625,-268.6814,1983.829075,25.788668875
1,22.75,-20.7941572,-9.1480992,-44.662178375,-16.0693138,-40.565793175,-19.1257792,-24.155374875,407.09823714922,19.1898253,0.0281992,0.3190948,24.7325548,21.733375,85.2447,98.484686175,24.1092042538916,0.002225,0.016225,-39.253875,-147.7114,-135.777975,2002.1705,25.3952378
1,23.25,-12.524574225,-3.40265405,-19.210023625,-8.1979426,-47.6513459,-10.6147383,-17.65248085,411.72299746396,21.6099921,0.020314,0.2147874,24.6625282,21.7023,88.495,98.484601,24.12342982954,0.004,0.016,-39.121375,-9.045625,-402.83335,2047.8538,25.19013215
1,23.75,-13.26412235,-15.1767689,-34.3900984,-1.9449482,-64.544605675,-18.3206126,-9.304458125,407.961460490125,30.56729825,0.02695785,0.150124275,24.674679675,21.68395,89.388375,98.470540575,24.0840116323284,0.004,0.01545,-38.20155,-18.97175,-258.0191,2047.608575,24.31697595
2,0.25,-11.87293025,-2.343993625,-13.97327125,-13.16504765,-65.532399325,-16.6657784,-24.798567,405.356479682275,25.421673875,0.0332719,0.30204425,25.0051648,21.15335,83.6511,98.50298265,24.2059094063349,0,0.009,-36.603325,-21.193775,-157.6264,2022.41485,23.36193525
2,0.75,-27.940773025,-8.422078125,-34.26292475,-15.91264945,-39.06867655,-14.375302425,-31.8070768,409.33374093244,21.570001275,0.03503815,0.409715225,25.084872675,21.092825,87.1421,98.46892115,24.0959926921821,0,0.008225,-35.7167,-65.10855,-213.4235,2068.438575,23.13941695
2,1.25,-28.349779725,-15.16446095,-66.3354053,-15.8703306,-35.891832925,-18.018514025,-11.1455109,422.44243913344,26.831979,0.030623425,0.22334425,25.022290425,21.0858,83.15485,98.436543,24.1060640193411,0.000225,0.01,-35.52545,-108.5601,-164.404,2060.7157,23.1970882
2,1.75,-25.22035885,-17.23960795,-22.955708275,-18.784891875,-28.495608375,-12.9170742,-24.8626,426.35507837917,25.79286925,0.0381304,0.3988254,24.9511649,21.4012,90.0944,98.388351675,24.0985387447181,0,0.009,-36.7904,-243.3896,-137.474325,2036.6715,23.1723319
2,2.25,-33.471121,-14.8467289,-25.888056,-40.78567455,-39.18594275,-12.1623983,-22.796273,429.01768337395,16.75925825,0.0360365,0.24213025,24.902543125,21.344225,93.081625,98.36860445,23.9968895494745,0,0.009,-36.012625,-378.2191,-114.244825,1965.5716,23.0720206
2,2.75,-20.5604938,-7.99968875,-57.4641579,-5.6950418,-26.2454631,-13.75428275,-25.556674,429.4186845634,22.1731305,0.02749525,0.251527875,24.944782375,21.279025,93.654975,98.356563075,23.8937605046851,0.000225,0.008175,-34.407025,-29.326,-329.593625,1963.556,23.125837925
2,3.25,-23.448952975,-11.42787505,-14.36132765,-4.2821817,-32.7443116,-20.8332233,-12.9204195,426.576714399505,24.72871055,0.03517975,0.1783399,24.8426764,21.40495,91.895075,98.3417396,24.0122694696223,0,0.009,-35.785675,-49.3196,-93.305,1980.424275,22.9934182
2,3.75,-23.4645026,-10.1131932,-47.6089753,-3.897577025,-23.7186262,-9.2808026,-13.229265,425.25099434167,26.29864655,0.02897295,0.3098065,24.92729185,21.3407,96.0167,98.34777575,23.9641445922988,0,0.009,-32.777525,-212.1845,-336.340975,1981.994,22.8196318
2,4.25,-24.9607966,-8.5246064,-29.7239176,-15.40142805,-23.2599582,-9.9943146,-19.4551209,431.07303677215,28.65638725,0.0253815,0.14314,24.876033875,21.1764,94.0882,98.36422135,24.0551070161629,0,0.0082,-32.7444,-45.968,-234.174125,1994.532575,22.7897678
2,4.75,-7.818229,-3.8445324,-47.3395428,-10.195589125,-56.2919294,-13.82325605,-14.9184899,416.98025986591,24.403934175,0.033929375,0.217771,24.69461675,21.264775,93.5974,98.391619825,23.9962969138022,0,0.009,-33.52125,-48.9302,-469.805,2014.1685,22.94153475
2,5.25,-20.3495936,-9.2811726,-59.2803393,-7.0944095,-18.71467995,-11.247687625,-14.5254775,418.69462958452,29.624934225,0.028929875,0.256183375,24.408525125,21.3227,94.922075,98.41700715,23.9906129462289,0,0.008175,-31.9792,-10.4031,-69.59325,1997.577175,22.9247137
2,5.75,-4.2708704,-7.5285658,-41.88008925,-16.5468205,-85.0922838,-8.0297562,-28.373796375,419.44066030588,28.272687675,0.023051625,0.2898045,24.344374125,21.331725,95.7393,98.450181275,23.8329250805454,0.003675,0.07475,-31.414375,-25.638,-118.0484,2004.9965,23.032796825
2,6.25,-13.7567,-1.6688844,-24.228735525,-29.682430025,-43.42266395,-11.4935817,-25.09430175,417.64785879916,29.571879725,0.023432475,0.1958077,24.40009785,21.412875,95.773625,98.4957054,23.9467003052299,2.84215,1.659175,-19.81025,0.845149999999998,-248.8827,2007.987,23.1832705
2,6.75,-4.17334335,-12.01130375,-18.991344225,-29.24524755,-93.91342655,-11.7068095,-17.8328882,420.031734652675,30.944553,0.038847725,0.205087575,24.424534875,21.441375,96.66695,98.55059455,24.0504142539803,15.43,7.92795,-6.0381875,-29.78645,-300.8612,2002.20465,23.249262525
2,7.25,-25.68069765,-4.4503742,-29.793383775,-3.0874727,-76.273733275,-9.727997,-3.265814725,423.1413338296,25.567262,0.0524934,0.3478838,24.6670132,21.673,95.7602,98.607666875,24.090953162747,38.232,18.756,-4.351882,9.0472,-263.1954,2012.99155,23.67938925
2,7.75,-43.0175907,-24.7178126,-54.44258015,-96.80062245,-22.01976545,-4.07983015,-23.90379145,422.8031370712,22.178982,0.07397945,0.38022515,24.964657025,22.0468,88.8064,98.65433185,24.0664691525259,95.09,45.552,9.40268,-25.61625,-327.4132,1985.1643,23.913594875
2,8.25,-49.56886375,-29.56369925,-38.78791775,38.789584,-65.640634,-4.4481474,0.295529925,420.29421652615,23.37659145,0.0649548,0.26072875,25.330873775,22.2198,81.9794,98.68889815,24.3852306002778,91.4725,43.486,12.781,-15.387,-299.697,1972.353325,24.3101185
2,8.75,-47.1953711,-31.9721587,-68.98217245,33.32391625,-40.4041054,-1.5152888,-31.186396875,412.91035395616,29.4101848,0.093388,0.285037,25.67503085,22.778,80.288,98.703062225,24.4549482143762,133.3225,64.776,21.3612,-7.5973,-253.6351,1952.3227,24.9363162
2,9.25,-47.905346575,-34.918380475,-16.9086334,30.3134264,-36.324416275,4.88467225,-14.0216297,406.178391377275,33.00400475,0.063299875,0.307999425,25.7838166,23.4084,76.8936,98.71420915,24.604208901312,151.4475,73.204,37.733,0.192399999999999,-153.17375,1923.048,24.883115125
2,9.75,-38.378147125,-30.439394375,-14.878665375,91.651431825,-58.0396218,-3.892997925,-5.0802005,400.20695278972,32.89262995,0.101877875,0.349640425,26.3342027,23.7028,68.26845,98.7042556,24.7211000056564,225.4825,112.1475,51.657175,7.3232,-133.91285,1919.7845,25.3010599
2,10.25,-39.897396175,-39.0275487,-24.3330037,73.343244925,-94.215601825,4.50263995,-7.38660215,396.75067914748,32.7065926,0.0981567,0.439554875,26.638836,23.990625,63.7446,98.6890732,24.930965428693,205.145,89.1975,57.8798,2.020575,-57.635875,1920.710075,25.5535397
2,10.75,-40.5275996,-36.47617265,-23.5223362,83.455441175,-73.2869132,16.8345677,-4.145241,393.808077113125,32.771134125,0.096637,0.403691,26.2219445,23.742,59.3204,98.6627054,25.0581989545639,299.54,147.2,95.1672,9.224475,-60.8276,1924.939575,25.5829847
2,11.25,-35.120319625,-33.847864,-22.9544495,60.2906965,-65.5955804,-6.2369648,-9.216663625,392.01722211565,30.951074,0.09332675,0.3549506,26.7153539,24.269075,56.990775,98.629806,25.0604440316926,392.0575,188.095,106.60575,6.508925,-48.831075,1944.917075,25.9185731
2,11.75,-36.7266248,-35.4456031,-31.118394,34.1701172,-63.65915075,1.334476,-14.910689625,393.265242298795,31.219572175,0.0869683,0.1668526,26.97840625,24.7275,60.58565,98.60218935,24.9326531577293,349.6625,164.6,69.14145,34.4413,-41.7068,1929.09665,26.183131
2,12.25,-38.335531175,-32.895543325,-8.5275323,106.424745225,-69.735369,9.731751875,-11.8512468,391.2852096649,32.56753735,0.09934055,0.31890555,26.89759475,24.947125,55.2826,98.5596001,24.9630111423292,349.32,175.5275,69.3125,-4.547875,-31.38755,1904.16585,25.9970832
2,12.75,-38.7474973,-34.544405375,-25.55637375,114.9161618,-102.7011066,-2.798992475,-33.1780153,390.330051747535,31.974256625,0.0942902,0.4176511,26.875666175,24.6544,55.04235,98.496921975,24.9895210542077,263.6775,133.19,31.61835,26.20525,-34.5938,1902.286475,25.8327219
2,13.25,-37.8747788,-38.0941666,-7.572587025,82.65092795,-89.016442375,0.743002625000001,-44.52089475,388.5411502894,31.06116,0.09176055,0.42631585,27.2881464,24.737825,56.1968,98.4437407,25.04510355368,221.7825,109.7625,39.621425,-13.4949,-27.39545,1896.14655,27.0448686
2,13.75,-38.4371504,-34.68586735,-6.30369225,97.333625525,-69.2755534,-15.9847925,-45.6732874,387.362873785195,31.0472188,0.125199375,0.17564675,27.509815,24.804075,52.30525,98.37889665,25.0611824205307,207.69,98.2975,21.7128,9.31625,-21.394,1894.5877,26.6781149
2,14.25,-31.6522076,-32.5650928,-6.421583125,39.5544978,-99.13135185,-16.85210455,-34.352416025,387.35679719308,31.382502,0.063278,0.44165715,27.5626609,24.554225,54.82435,98.314666625,25.1086261340873,133.79,56.34525,22.949325,-0.975299999999999,-19.86655,1896.4386,26.6028208
2,14.75,-28.157937,-28.4431124,-15.79339225,-17.6461365,-93.0449578,-18.78695025,-31.750745375,387.93010231093,31.72701725,0.0505444,0.4235042,27.7206875,24.294,50.649325,98.26211275,25.1349785123476,163.37,62.847,-2.8248625,-15.525,-9.278125,1900.556375,26.1927398
2,15.25,-29.5460104,-27.0735036,-4.213090875,54.234963675,-100.21169295,-11.60838465,-50.323090075,387.51346305604,30.4495193,0.070666,0.408986,27.2654404,24.3357,48.482925,98.205412025,25.1672837284423,143.6425,69.5235,-23.52055,34.4922,-41.33435,1909.6915,25.82190815
2,15.75,-28.7352644,-27.300078175,-19.726664925,-110.667490375,-95.6741337,-7.842538125,-48.52911545,386.95550304673,28.365541475,0.080390975,0.47234435,27.2955519,24.366175,48.819125,98.1733935,25.1995889445369,100.5425,46.693,-37.337325,34.517075,-27.19595,1911.3825,25.780326775
2,16.25,-20.290857375,-21.905763025,-4.844984675,4.88952915,-65.48106765,-21.3883866,-31.15881065,385.81307356282,27.83164795,0.07616705,0.2970246,27.246124175,24.11005,52.39975,98.16477445,25.3278174437681,101.0925,38.995,-18.483035,25.4582,-23.1875,1910.344875,25.4089705
2,16.75,-15.218508,-16.511004,-5.18628785,13.058682125,-97.5945135,-16.0462892,-36.3320835,385.15420444048,29.2054011,0.0500615,0.473195875,27.006215875,24.0698,51.2776,98.173905225,25.2227887175086,56.0605,24.166,-11.52534,16.399325,-55.19395,1912.726,25.18436675
2,17.25,-8.655709,-7.828866,-1.9267592,-23.4748917,-86.569552325,-15.383175975,-21.1777791,384.90982780402,29.4949074,0.063635875,0.285060375,26.8041795,23.5976,56.0716,98.1878779,25.1475581999499,32.45275,13.582,-25.5912,-58.4217,-55.874,1906.3067,23.957689275
2,17.75,-1.2951595,-2.091899625,-4.7027825,-8.290231775,-72.371086,-26.040797275,-25.4441095,384.67017678436,30.7007368,0.0548299,0.2264813,26.7061984,23.2958,55.5912,98.21170945,25.073655217224,11.28275,4.9114,-48.9698,-0.18775,-84.012875,1924.267,23.590768775
2,18.25,-1.658925275,-0.69536985,-5.501616325,-19.570376,-74.80833475,-9.7303089,-47.30162575,384.577141312435,30.345098975,0.0301151,0.3287572,26.2630166,23.1626,64.6884,98.26197225,25.0402345084794,0.613125,0.2886,-63.486,-16.7742,-29.7775,1942.148275,23.257588525
2,18.75,-1.665992375,-2.3845806,-4.8092062,-20.83409395,-76.3883785,-12.2369526,-31.17829075,387.31254233152,31.309786675,0.037701,0.3239786,25.9539699,23.0476,62.5608,98.3053349,24.9547128898676,0.00045,0.0124,-47.5796,-9.5788,-60.9576,1953.6729,23.338826775
2,19.25,-2.48376265,-1.5771075,-9.06114625,-25.2449078,-80.82926015,-14.156356125,-30.489113575,387.79291607944,28.8326134,0.041327875,0.32659925,25.7537785,22.5624,65.2556,98.34879475,24.8951636359052,0,0.0092,-46.8726,-27.98925,-96.8791,1968.17895,23.3461917
2,19.75,-3.65978825,-1.178090325,-4.36611595,-9.55623345,-80.1778103,-22.1168465,-35.87442975,388.987901182375,26.8375998,0.02912925,0.37981645,25.77436565,22.4198,70.1212,98.37761205,24.7979617210099,0,0.009,-46.4024,-15.9865,-98.8683,1966.3012,23.655397
2,20.25,-8.966307475,-6.54441985,-9.792704525,-29.4991985,-66.6663377,-16.612097325,-35.76703105,388.52081150632,29.3995837,0.0291064,0.3073677,25.724405725,22.2716,70.6106,98.42643275,24.7124474475239,0,0.008,-51.9898,-48.826,-97.21325,1955.49205,23.7861703
2,20.75,-3.901575575,-8.978438275,-17.656328375,-58.1853364,-81.3406221,-20.0801079,-31.49154475,401.4797780863,33.2847527,0.0345691,0.200710275,25.7640587,22.1934,73.7162,98.4696688,24.5974753539278,0,0.008,-40.6782,-41.424375,-35.02385,1967.06635,23.74732495
2,21.25,-7.352359,-5.586199,-21.36799345,-10.175761275,-102.7981457,-14.02567655,-22.68092155,402.19954502569,32.8097315,0.0306633,0.3653698,25.63766785,21.8494,72.1222,98.503895275,24.5675702543181,0,0.0072,-36.7398,10.75525,-275.720625,1965.567,23.618184675
2,21.75,-6.306392375,-5.59716615,-25.6770854,-16.91088955,-51.814865,-12.69009945,-17.0076822,405.57583242352,30.1960335,0.0311357,0.3282346,25.37649225,21.7096,73.86485,98.517588625,24.496257974761,0,0.007225,-41.5908,8.118675,-73.7165,1982.705,23.4870742
2,22.25,-8.4625287,-2.0204869,-13.6268788,-10.113870675,-35.55602035,-17.7745829,-18.9430835,402.265685878885,22.8497841,0.019832,0.267426,25.305951,21.755225,77.767775,98.531194175,24.4641481776699,0,0.008,-37.676375,-19.538625,-152.9633,1983.829075,23.4434026
2,22.75,-14.36339395,-9.3293728,-21.82650505,-19.3178653,-116.4548643,-16.913421625,-18.6713981,406.76319514051,29.352288475,0.020229925,0.1625737,25.266959475,21.529825,79.5484,98.5450273,24.4375016077939,0,0.008225,-37.811475,-56.30705,-176.060925,2002.1705,23.262712125
