DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC
1,9.75,0.142,0.346,-7.24,-6.728,6.4935,37.253,18.068,-31.177,-16.264,-19.164,-1.918
1,10.25,0.132,0.36,-7.0095,-6.326,8.0685,36.21975,19.571,-6.96375,-9.666,-6.74225,-0.631
1,10.75,0.192,0.712,-7,-6.288,7.604,37.51225,18.55,-12.12,-11.8525,-18.50825,-3.933
1,11.25,0.18,0.5865,-6.754,-5.554,8.5455,41.051,28.666,-38.973,-11.5705,-13.588,-1.076
1,11.75,0.242,0.682,-6.562,-6.13275,9.6115,39.124,27.0355,-5.652,-1.78275,-16.783,-11.922
1,12.25,0.2045,0.53525,-6.718,-5.616,9.1715,48.1415,29.98775,-0.804499999999996,5.24875,-9.2065,-3.12625
1,12.75,0.3215,0.7905,-6.7645,-6.534,9.889,48.71875,23.23375,-9.18075,1.0225,-10.40725,-2.4425
1,13.25,0.2875,0.927,-6.629,-6.74025,10.0315,55.708,22.95225,-14.39125,2.4085,-6.1725,-1.1325
1,13.75,0.2535,0.8835,-6.789,-6.63025,10.538,58.4115,21.33925,-0.00924999999999898,2.7075,-13.886,-1.07875
1,14.25,0.22225,0.876,-6.9725,-6.5295,10.3325,48.3555,21.32275,-12.4375,1.35625,-6.192,-2.3625
1,14.75,0.24,0.6205,-6.818,-6.66275,10.189,49.2525,17.35875,-21.66175,3.834,-5.09675,-1.16625
1,15.25,0.2145,0.76,-6.64125,-6.494,11.2225,36.56525,13.23775,-16.37525,5.886,-11.30275,-3.705
1,15.75,0.15175,0.394,-6.90625,-6.422,10.0925,15.05175,6.99425,-25.4765,-4.6795,-8.288,-0.839
1,16.25,0.13,0.54,-7.24125,-6.892,10.9775,8.72325,3.79275,-73.0275,-22.72725,-36.408,-1.286
1,16.75,0.066,0.492,-7.4,-7.078,11.38875,0.239,1.1335,-96.01725,-37.15525,-65.262,-0.8535
1,17.25,0.06175,0.484,-7.62875,-7.102,10.62625,-7.96175,-0.70075,-98.45725,-68.503,-21.068,-1.034
1,17.75,0.052,0.374,-7.82,-7.358,10.145,-8.2405,-0.37425,-99.59475,-61.2655,-74.014,-0.335
1,18.25,0.042,0.506,-8.13875,-7,10.1675,-7.165,-0.2865,-94.49375,-66.53375,-16.11675,-0.53
1,18.75,0.05,0.54575,-8.08125,-6.93425,9.33375,-7.88,-0.54825,-96.34825,-75.601,-22.426,-0.5125
1,19.25,0.03175,0.284,-8.13625,-7.133,8.31875,-7.43125,-0.34975,-98.37125,-64.2525,-8.8065,-0.135
1,19.75,0.0415,0.46875,-7.76375,-7.38075,7.5575,-7.61825,-0.344,-100.43275,-54.51,-17.4855,-0.6275
1,20.25,0.04,0.3245,-8.0475,-7.04425,7.1475,-7.524,-0.2385,-97.60525,-60.334,-17.246,-0.37375
1,20.75,0.05,0.48125,-7.77125,-7.20625,7.66125,-7.53825,-0.4265,-97.1425,-108.865,-15.037,-0.23625
1,21.25,0.04,0.4405,-7.0975,-7.2455,8.17,-7.36175,-0.19775,-104.3135,-89.5675,-26.80125,-0.345
1,21.75,0.0315,0.3605,-7.1725,-7.15475,6.93125,-6.991,-0.324,-96.55,-97.919,-13.8065,-0.299
1,22.25,0.04,0.593,-7.31,-7.249,6.63875,-7.1815,-0.2065,-94.03125,-112.667,-12.82,-0.177
1,22.75,0.04,0.518,-7.36875,-7.502,6.59125,-7.40175,-0.2055,-98.19925,-88.284,-5.4765,-0.278
1,23.25,0.04,0.3145,-7.5525,-7.73325,5.84625,-7.2255,-0.1655,-98.9555,-81.265,-11.88825,-0.255
1,23.75,0.04,0.424,-7.59875,-7.549,6.0275,-7.312,-0.3175,-92.23775,-86.3,-15.999,-0.099
2,0.25,0.04425,0.36825,-9.712,-10.20525,7.139,-8.21025,-0.7225,-95.05175,-83.295,-10.491,-0.36875
2,0.75,0.04,0.47375,-9.90425,-10.38075,7.3475,-8.27975,-0.512,-94.36875,-71.0395,-22.36975,-0.885
2,1.25,0.03425,0.377,-10.53,-10.77475,7.06225,-8.07625,-0.6095,-94.6515,-99.36625,-6.842,-0.245
2,1.75,0.04425,0.37375,-10.36,-10.27025,7.29825,-7.65375,-0.546,-91.98175,-78.5975,-11.39875,-0.8905
2,2.25,0.03,0.32,-8.576,-9.25,8.246,-7.83925,-0.464,-89.89675,-88.685,-21.83,-0.238
2,2.75,0.03,0.3935,-8.478,-9.277,7.72,-7.7205,-0.39775,-91.10675,-88.06,-19.6125,-1.219
2,3.25,0.0345,0.52,-8.868,-9.7925,8.12,-7.571,-0.89325,-95.54725,-70.9715,-8.981,-0.1505
2,3.75,0.03425,0.46125,-9.142,-9.88525,7.954,-7.30175,-0.58525,-91.87675,-63.39,-9.092,-0.317
2,4.25,0.04,0.285,-9.338,-9.903,8.1,-7.78425,-0.41425,-89.712,-86.763,-38.12,-0.265
2,4.75,0.04,0.362,-9.274,-9.984,6.948,-7.96725,-0.50375,-90.275,-87.3975,-10.965,-0.14
2,5.25,0.029,0.188,-9.112,-10.01,6.848,-7.67475,-0.261,-92.10375,-93.5425,-4.99875,-0.205
2,5.75,0.04,0.369,-9.354,-9.873,7.326,-7.95425,-0.28875,-91.04975,-70.548,-10.3275,-0.27025
2,6.25,0.04,0.225,-9.238,-9.7445,7.406,-7.28725,-0.44225,-90.66275,-70.6135,-10.1885,-0.239
2,6.75,0.05,0.483,-9.198,-9.8435,6.572,-4.9265,0.1245,-87.096,-69.73875,-5.9995,-0.2075
2,7.25,0.04,0.189,-9.28,-9.80825,7.436,5.60675,2.54075,-78.26075,-75.984,-17.9165,-0.4795
2,7.75,0.0745,0.35475,-9.438,-9.8335,7.904,19.54575,7.77625,-44.82175,-54.846,-22.3985,-0.286
2,8.25,0.08,0.4895,-9.434,-9.77375,7.45,31.157,15.09825,-10.10475,-18.6335,-11.12625,-0.2115
2,8.75,0.13,0.3275,-9.094,-9.045,7.014,38.166,27.86675,-20.93025,-8.519,-32.77125,-1.9035
2,9.25,0.1295,0.34075,-8.624,-8.73,7.27,60.7645,35.6345,-11.29225,-1.232,-41.12525,-1.678
2,9.75,0.225,0.595,-8.34,-8.25,7.136,92.369,49.613,4.22225,7.995,-20.1225,-2.045
2,10.25,0.28,0.715,-8.092,-7.87,7.28,103.62075,57.102,13.2295,25.786,-28.99875,-1.379
2,10.75,0.27,0.865,-7.458,-7.645,7.566,117.628,56.17975,15.993,48.518,-3.504,-2.401
2,11.25,0.32,0.615,-7.882,-7.425,7.636,119.397,57.234,14.8485,51.705,-107.4535,-0.8875
2,11.75,0.34,1.055,-7.974,-7.25,8.036,120.958,57.26625,6.47175,39.79,-6.86525,-1.5075
2,12.25,0.28,0.83,-7.87,-7.025,8.104,158.765,63.8125,25.07775,32.28,-21.0415,-2.3825
2,12.75,0.315,1.08625,-7.808,-7.16525,7.978,130.568,60.00625,34.1355,25.365,-14.48475,-2.2395
2,13.25,0.34575,1.202,-7.83,-7.0165,8.026,102.581,42.8745,24.15225,31.62075,-50.801,-0.61225
2,13.75,0.29625,1.05025,-7.762,-6.94125,7.966,91.87675,34.3335,30.07775,47.51175,-65.632,-0.76625
2,14.25,0.4,1.6325,-7.682,-6.949,8.854,88.29175,41.13575,24.278,24.51575,-38.565,-0.1515
2,14.75,0.3605,1.1535,-7.782,-6.914,8.948,84.9155,34.6935,25.86725,24.60475,-35.94,-0.32575
2,15.25,0.332,1.021,-7.982,-7.0025,10.322,62.9515,22.0135,19.62075,22.169,-38.807,-1.995
2,15.75,0.271,0.8125,-7.79,-7.0205,11.09,40.821,18.765,9.6085,3.906,-23.0765,-1.59975
2,16.25,0.2365,0.581,-7.874,-7.3835,10.782,19.1025,9.878,-20.8605,-7.0825,-23.85725,-0.599
2,16.75,0.1755,0.666,-8.492,-7.654,11.364,16.07475,7.774,-64.32925,-22.7475,-23.712,-1.506
2,17.25,0.08,0.2635,-8.858,-8.087,11.322,3.1055,1.9055,-96.60875,-33.8235,-17.60325,-0.4715
2,17.75,0.04,0.5155,-9.05,-8.557,10.256,-7.87225,-0.941,-107.66775,-65.694,-52.50275,-0.9365
2,18.25,0.0455,0.3485,-9.036,-8.833,11.534,-8.21675,-0.47875,-104.56225,-64.862,-16.61975,-1.093
2,18.75,0.0355,0.24,-9.186,-9.0725,10.818,-7.62125,-0.28325,-98.9845,-71.558,-14.153,-0.37975
2,19.25,0.0455,0.31,-9.444,-9.38,10.764,-7.28925,-0.21425,-96.406,-70.187,-10.1455,-0.30275
2,19.75,0.04,0.411,-9.752,-9.623,10.018,-7.5425,-0.14775,-95.457,-85.2485,-21.41375,-0.84325
2,20.25,0.0455,0.332,-10.152,-9.983,10.09,-7.27175,-0.3605,-96.384,-82.436,-16.325,-0.61625
2,20.75,0.04,0.3965,-10.242,-10.184,9.994,-7.277,-0.22875,-95.988,-85.393,-12.74625,-0.2865
2,21.25,0.0355,0.353,-10.298,-10.2475,8.746,-7.48425,-0.23525,-97.76075,-71.8745,-23.269,-0.71725
2,21.75,0.04525,0.22,-10.284,-10.35125,8.436,-7.56175,-0.27325,-99.72575,-92.37075,-9.376,-0.56625
2,22.25,0.05,0.2825,-10.398,-10.38125,8.338,-7.54525,-0.3555,-98.41275,-89.13575,-19.336,-0.61325
2,22.75,0.03525,0.472,-10.346,-10.42275,8.168,-7.84075,-0.26775,-98.15825,-67.6485,-9.368,-0.52425
2,23.25,0.04525,0.59625,-10.514,-10.483,7.572,-7.51725,-0.37775,-93.9395,-69.39,-14.474,-0.30725
2,23.75,0.04,0.32,-10.322,-10.66525,7.426,-7.938,-0.65425,-93.651,-99.235,-9.131,-0.14
3,0.25,0.05,0.31275,-12.2445,-12.86875,10.58375,-7.21,-0.27,-93.2375,-50.306,-14.53875,-0.436
3,0.75,0.04,0.429,-12.1915,-13.077,10.059,-7.285,-0.65,-93.39,-62.358,-20.042,-0.27975
3,1.25,0.03375,0.515,-12.29075,-13.282,10.14125,-6.7875,-0.25,-96.1425,-56.19625,-15.3675,-0.37625
3,1.75,0.04,0.1655,-12.374,-13.20975,9.7605,-7.7175,-0.33,-94.8725,-48.833,-11.3445,-0.1595
3,2.25,0.03,0.414,-12.518,-13.406,9.59,-8.2725,-0.39,-90.0625,-71.848,-13.76175,-0.468
3,2.75,0.03,0.29125,-12.6035,-13.50875,9.362,-8.625,-0.64,-93.11,-73.24325,-14.845,-0.273
3,3.25,0.043,0.18625,-12.736,-13.256,8.799,-7.83,-0.46,-102.2425,-71.8985,-16.218,-0.31625
3,3.75,0.04,0.3345,-12.8625,-13.472,9.111,-7.39,-0.39,-94.6925,-51.51975,-9.124,-0.2
3,4.25,0.03,0.361,-12.986,-13.6765,9.239,-7.07,-0.36,-96.605,-67.97825,-27.164,-0.501
3,4.75,0.03275,0.269,-13.014,-13.663,8.802,-7.28,-0.26,-94.0075,-65.645,-8.767,-0.243
3,5.25,0.04,0.305,-13.1815,-12.07,8.3805,-7.405,-0.33,-97.1275,-74.665,-7.38375,-0.19475
3,5.75,0.033,0.326,-13.104,-13.7175,8.484,-6.99,-0.17,-91.635,-63.63675,-18.586,-0.445
3,6.25,0.0225,0.383,-12.504,-12.9745,8.644,-3.6,0.24,-83.915,-74.81025,-7.045,-0.187
3,6.75,0.033,0.23625,-12.528,-11.9625,8.2415,8.5375,3.19,-58.82,-47.745,-6.88375,-0.3735
3,7.25,0.07275,0.15,-12.6925,-12.55,8.3665,20.01,7.95,-10.0175,-39.6375,-22.94425,-0.73475
3,7.75,0.09275,0.15925,-11.6445,-11.3175,8.2815,31.505,14.35,4.705,-43.2015,-32.8335,-1.549
3,8.25,0.17,0.4435,-10.5005,-10.2825,8.4985,40.1775,15.37,8.6325,-5.289,-16.9435,-1.8995
3,8.75,0.151,0.399,-9.967,-9.9155,8.012,65.3675,24.09,7.0775,14.61425,-8.8585,-2.174
3,9.25,0.239,0.74275,-9.725,-9.5565,8.5805,77.35,29.52,20.5875,9.685,-18.9635,-2.0485
3,9.75,0.265,0.71325,-9.371,-9.1025,9.066,103.6275,39.48,32.81,20.93625,-16.13,-2.88
3,10.25,0.3355,0.66375,-9.181,-8.9395,9.5765,119.4275,54.78,41.8125,22.4245,-20.1,-2.1
3,10.75,0.18825,0.952,-9.295,-9.0085,10.064,128.995,53.01,37.1075,42.56275,-24.01,-2.6495
3,11.25,0.3455,1.0875,-9.1115,-9.15125,8.6585,131.5075,56.85,37.2,47.06175,-47.15,-4.6965
3,11.75,0.3635,0.72,-8.7365,-8.85,8.19,126.88,61.07,54.7525,64.782,-77.57175,-2.19
3,12.25,0.41275,1.35125,-9.0985,-9.15625,10.08,121.4325,55.98,46.2825,48.137,-17.543,-3.28125
3,12.75,0.42,1.2445,-9.22225,-9.79,11.735,113.0515,54.8,48.67325,55.67075,-16.6805,-2.577
3,13.25,0.414,0.938,-9.4515,-10.10025,12.048,102.3,48.07,48.8125,40.8,-76.8025,-2.35875
3,13.75,0.334,1.566,-9.1425,-9.68675,12.863,117.3075,48.99,48.465,44.43725,-40.3705,-3.4825
3,14.25,0.35925,1.116,-8.5785,-9.6315,12.233,96.6775,41.84,36.7825,48.096,-57.74875,-2.659
3,14.75,0.3435,1.008,-9.2235,-9.904,13.5995,84.17,36.12,30.845,34.27175,-64.9755,-3.1545
3,15.25,0.3545,1.45,-9.4145,-9.652,13.6155,48.755,22.44,19.6375,30.9725,-30.1455,-3.3365
3,15.75,0.3735,1.76375,-9.388,-9.756,13.3385,51.3025,23.75,18.2325,32.123,-9.0285,-2.8845
3,16.25,0.337,1.395,-9.5815,-9.937,16.063,39.16075,16.344,14.0385,7.2785,-65.181,-2.17775
3,16.75,0.3135,0.706,-9.79525,-9.928,20.4075,26.7435,11.5815,-3.23575,-2.82675,-36.0965,-3.528
3,17.25,0.17375,0.688,-9.7825,-9.98,19.0515,12.79525,5.83375,-57.01,-26.18025,-38.0195,-1.5445
3,17.75,0.10375,0.375,-9.965,-10.329,19.07125,2.20025,1.25175,-93.4445,-36.4075,-23.4295,-1.00875
3,18.25,0.05,0.32975,-10.305,-10.73925,16.5265,-8.01825,-0.26075,-101.8775,-65.76875,-22.5245,-0.451
3,18.75,0.06,0.357,-10.595,-11.33575,17.4475,-7.57075,-0.2815,-99.62525,-58.5705,-14.314,-0.2395
3,19.25,0.03,0.3585,-10.7915,-11.8605,14.2445,-7.7655,-0.36825,-98.40225,-64.376,-38.01925,-0.61
3,19.75,0.0235,0.30525,-10.86475,-11.919,14.1065,-7.45075,-0.52025,-97.557,-60.2695,-19.7765,-0.35
3,20.25,0.03,0.626,-10.74175,-11.735,14.2155,-7.6655,-0.3725,-99.4185,-79.25125,-13.5695,-0.56275
3,20.75,0.05,0.436,-10.6665,-11.678,12.8965,-7.362,-0.1815,-97.0005,-61.8795,-23.9345,-0.347
3,21.25,0.03,0.328,-11.0295,-12.024,12.11075,-6.95825,-0.1605,-95.0285,-60.685,-10.883,-0.4075
3,21.75,0.03375,0.306,-11.149,-12.156,11.50925,-7.113,-0.243,-94.1995,-69.82875,-9.948,-0.375
3,22.25,0.0335,0.3185,-11.285,-11.93925,11.035,-7.3855,-0.1315,-93.9475,-57.35775,-16.233,-0.755
3,22.75,0.04325,0.2,-11.2795,-11.87,11.2165,-7.20375,-0.51475,-95.60825,-59.597,-19.57075,-0.218
3,23.25,0.03,0.364,-11.8695,-12.14325,10.861,-7.41575,-0.36025,-93.79625,-57.00225,-17.816,-0.289
3,23.75,0.03,0.34,-12.21375,-12.636,10.14775,-7.19375,-0.42125,-93.407,-58.16775,-26.05,-0.30875
4,0.25,0.0385,0.294,-9.325,-9.1345,11.6875,-7.0265,-0.1915,-99.20825,-51.5425,-13.9475,-0.5875
4,0.75,0.05,0.40825,-9.5515,-9.37875,13.212,-7.287,-0.2125,-96.9565,-57.25275,-6.5925,-0.1075
4,1.25,0.05,0.3095,-9.6455,-9.23575,12.719,-7.73825,-0.27675,-95.33875,-51.504,-9.7875,-0.3655
4,1.75,0.048,0.35825,-9.6915,-8.8835,10.4575,-7.42725,-0.261,-97.3145,-47.016,-17.197,-0.14
4,2.25,0.03825,0.3865,-9.59075,-8.346,10.96425,-7.53875,-0.3405,-98.05475,-72.00125,-6.228,-0.253
4,2.75,0.03,0.189,-9.905,-8.9245,9.65625,-7.93975,-0.261,-99.4145,-65.8185,-5.84275,-0.17825
4,3.25,0.03825,0.397,-10.22025,-9.0895,11.7675,-7.31425,-0.2915,-98.15875,-65.48275,-4.1025,-0.1325
4,3.75,0.02,0.312,-10.032,-9.226,11.4925,-8.272,-0.21775,-97.46325,-56.668,-9.6805,-0.324
4,4.25,0.02,0.46825,-10.0605,-8.65425,9.9455,-7.929,-0.35375,-94.62225,-49.352,-19.9435,-0.37
4,4.75,0.028,0.2875,-9.77775,-8.60125,10.15575,-7.44325,-0.71475,-94.69525,-55.67025,-6.2605,-0.2065
4,5.25,0.03775,0.397,-9.6655,-8.561,8.98775,-5.431,-0.4065,-91.44775,-68.238,-5.92,-0.176
4,5.75,0.04,0.488,-9.64475,-8.359,9.8445,1.745,0.853,-73.68575,-47.82075,-18.269,-0.699
4,6.25,0.06,0.39775,-9.26525,-8.435,10.0205,14.9405,4.6305,-36.69525,-41.537,-29.557,-0.806
4,6.75,0.06,0.26475,-9.0535,-8.29275,8.7525,34.50875,11.40825,-22.48525,-28.5875,-61.032,-2.439
4,7.25,0.108,0.35,-9.02575,-8.014,7.49125,51.39275,21.02425,-1.62,-11.254,-70.49725,-2.9795
4,7.75,0.16,0.277,-9.10275,-7.891,9.15275,105.697,42.89125,14.98725,5.054,-71.12625,-4.04875
4,8.25,0.1585,0.4885,-8.43975,-7.576,8.111,127.2025,52.4985,10.973,29.6175,-78.141,-3.89825
4,8.75,0.284,0.4075,-7.63475,-7.177,8.003,117.98525,52.66675,12.674,32.829,-34.9975,-5.01
4,9.25,0.2725,0.79,-7.127,-6.9775,8.168,173.771,65.8855,56.43925,75.367,-158.185,-4.8375
4,9.75,0.3335,1.0675,-6.6925,-6.505,8.0935,135.3045,58.281,42.51375,109.6155,-45.41725,-6.4605
4,10.25,0.4085,1.385,-6.8435,-6.4125,7.9895,161.3985,69.9165,77.13025,81.193,-8.2525,-5.425
4,10.75,0.4155,1.13625,-6.83725,-6.687,8.41025,168.364,94.85125,86.09825,102.6735,-43.8825,-5.115
4,11.25,0.41,1.354,-6.7975,-7.303,8.56025,129.47125,95.0155,49.4425,113.4945,-41.75,-5.14
4,11.75,0.41,1.03,-6.72275,-7.59825,8.7455,254.99525,100.965,118.97025,123.27625,-41.3325,-5.755
4,12.25,0.4525,1.45,-6.80025,-6.99425,9.1095,216.6075,88.344,132.62675,129.555,-14.52,-7.4325
4,12.75,0.5225,1.731,-6.93025,-7.1575,8.88,205.457,81.2375,123.92875,132.80625,-31.2415,-5.8925
4,13.25,0.5125,0.973,-6.93,-7.31525,13.3915,217.322,99.70125,100.125,81.725,-59.72875,-6.12475
4,13.75,0.415,1.33775,-6.91375,-7.08225,13.79675,175.01125,75.408,97.06425,106.0675,-101.2785,-5.359
4,14.25,0.37775,1.07975,-7.21225,-7.22975,14.73875,175.096,60.616,81.0955,86.56775,-27.23775,-6.461
4,14.75,0.3655,1.53925,-7.11,-7.13675,16.3435,104.29975,41.476,38.9955,44.37325,-32.47,-5.766
4,15.25,0.36,1.3165,-7.2055,-7.11075,15.607,91.4175,34.036,37.56575,38.69525,-23.692,-3.742
4,15.75,0.367,1.29825,-7.13025,-7.0085,15.77925,67.35525,29.719,34.20275,39.04525,-60.37825,-3.47175
4,16.25,0.276,0.837,-7.52025,-7.351,17.2165,47.18875,16.15,15.855,16.793,-30.954,-2.52
4,16.75,0.224,0.968,-7.64275,-7.416,15.20925,30.62775,11.78925,12.7715,10.367,-74.794,-2.326
4,17.25,0.228,0.624,-7.68975,-7.519,19.1465,19.67,6.984,-3.45875,6.034,-15.576,-2.322
4,17.75,0.157,0.437,-7.7575,-7.804,23.511,8.90125,4.27225,-52.564,-9.262,-34.184,-0.996
4,18.25,0.08,0.425,-7.97875,-8.096,18.76975,-0.83675,0.8935,-91.5785,-42.397,-12.98,-0.396
4,18.75,0.04,0.414,-8.245,-8.373,18.52725,-7.09325,-0.15,-107.548,-52.082,-14.214,-0.636
4,19.25,0.05875,0.253,-8.2105,-8.292,20.20375,-7.40325,-0.27575,-104.9615,-40.27,-36.51875,-0.4235
4,19.75,0.05,0.2275,-8.43575,-8.2975,16.37775,-7.21075,-0.291,-102.00275,-40.94625,-14.15925,-0.428
4,20.25,0.03,0.23875,-8.63875,-8.48625,14.6215,-7.287,-0.15525,-98.40275,-60.5895,-27.6775,-0.4175
4,20.75,0.05,0.38375,-8.73875,-8.5,16.3335,-7.374,-0.27675,-99.70425,-67.43375,-10.911,-0.2415
4,21.25,0.04875,0.35625,-8.65175,-8.35,16.05775,-7.18975,-0.24725,-101.378,-78.72125,-10.7225,-0.26025
4,21.75,0.04875,0.44875,-8.90175,-8.6275,14.55725,-7.40325,-0.20625,-94.135,-64.97125,-22.49075,-0.727
4,22.25,0.03,0.31125,-9.072,-8.285,15.93775,-7.2905,-0.151,-100.4695,-62.4395,-14.67,-0.1875
4,22.75,0.03875,0.4075,-8.701,-8.465,17.21625,-7.17,-0.163,-100.80375,-58.035,-10.632,-0.19225
4,23.25,0.0285,0.45,-8.6035,-8.48375,15.29125,-7.4455,-0.1325,-91.7105,-69.104,-17.69575,-0.29
4,23.75,0.02875,0.34375,-9.093,-8.805,12.38325,-7.412,-0.151,-98.948,-58.24375,-10.5775,-0.2675
5,0.25,0.03,0.218,-7.807,-7.838,28.40425,-6.565,-0.22725,-94.8485,-51.224,-5.515,-0.199
5,0.75,0.04,0.37175,-8.0275,-8.094,25.57075,-6.825,-0.20725,-92.85325,-53.3945,-6.547,-0.33025
5,1.25,0.03,0.33,-8.07275,-8.204,23.69325,-7.76675,-0.11525,-94.64725,-44.6075,-13.704,-0.51075
5,1.75,0.03,0.171,-8.43925,-8.56,19.87575,-9.33025,-0.11725,-97.4965,-40.67875,-41.239,-0.83775
5,2.25,0.03,0.25,-7.76025,-7.85,20.6815,-8.4165,-0.19675,-97.42375,-65.81075,-26.3065,-0.5195
5,2.75,0.04,0.17,-7.78675,-7.9685,19.21075,-7.46325,-0.17625,-96.759,-52.2745,-20.45225,-0.2195
5,3.25,0.03175,0.31,-7.90975,-8.0985,18.01475,-7.803,-0.0805,-98.94925,-53.6665,-8.08175,-0.26175
5,3.75,0.03,0.18475,-8.10175,-8.2705,15.3025,-8.03425,-0.08575,-94.5095,-56.962,-8.08725,-0.164
5,4.25,0.03,0.4745,-8.3625,-8.21925,14.68775,-6.96175,-0.10525,-96.51025,-72.51375,-6.81075,-0.30475
5,4.75,0.03175,0.4145,-8.46675,-8.258,16.34125,-4.69825,0.36625,-93.2465,-93.466,-6.29475,-0.2925
5,5.25,0.0235,0.446,-8.615,-8.213,17.819,9.32225,3.3175,-80.3265,-46.08,-10.61375,-0.4095
5,5.75,0.05175,0.32575,-8.6275,-8.09125,15.2625,34.782,11.67225,-28.267,-33.47925,-23.247,-1.066
5,6.25,0.1,0.208,-8.3925,-8.00275,12.833,43.57,15.8755,-1.53575,-58.23175,-42.966,-2.84
5,6.75,0.15175,0.31225,-7.3925,-7.2215,13.3515,100.61675,35.0145,5.53725,-11.883,-27.8475,-3.127
5,7.25,0.19,0.489,-6.92125,-6.91625,11.9485,119.1595,35.2065,18.03675,19.66,-22.588,-3.856
5,7.75,0.2515,0.52125,-6.337,-6.442,10.39475,136.52475,43.85125,47.77875,32.4385,-96.047,-4.7
5,8.25,0.26175,0.6235,-6.219,-5.56225,9.59,186.6335,62.3465,109.74725,46.76675,-18.621,-5.962
5,8.75,0.3115,0.792,-6.0125,-5.292,10.339,229.6825,80.34075,139.86,75.783,-22.4165,-5.8535
5,9.25,0.3435,0.889,-5.8605,-5.6835,13.05375,230.0465,90.4895,140.96025,75.9295,-30.223,-6.231
5,9.75,0.36,0.99425,-5.336,-5.11575,20.8295,277.50725,118.23525,162.029,74.17275,-27.317,-6.872
5,10.25,0.35225,1.366,-5.09,-5.066,24.2,280.616,101.28125,141.994,68.307,-49.323,-6.49
5,10.75,0.40125,1.32025,-4.74775,-4.815,25.03975,232.9355,93.963,123.175,72.596,-45.39875,-7.9675
5,11.25,0.412,1.534,-5.23575,-5.308,23.7735,232.21225,92.113,125.91325,59.298,-12.857,-8.994
5,11.75,0.41,1.44525,-5.64625,-5.72625,26.88175,151.6815,100.5535,68.45725,54.2295,-32.079,-8.164
5,12.25,0.456,1.484,-5.65525,-5.714,27.71975,207.4035,95.25225,29.48625,43.60725,-37.347,-7.838
5,12.75,0.43125,1.5325,-5.424,-5.38625,29.085,143.3685,76.8175,32.4,5.184,-17.58,-7.83125
5,13.25,0.389,1.34075,-4.85875,-4.94875,30.86825,160.75625,70.67,38.5075,18.626,-18.83875,-7.23
5,13.75,0.3245,1.38075,-5.42175,-5.41425,30.11675,89.25225,48.22025,36.7145,8.666,-22.22625,-6.64875
5,14.25,0.34,1.29725,-5.45825,-5.56525,31.63475,59.07925,50.1655,8.3075,0.598,-25.1875,-5.98
5,14.75,0.328,1.708,-5.68275,-5.71,31.2045,62.094,49.31025,6.37775,-2.6315,-59.441,-6.505
