DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G
2,1.75,7.441655,-51.3363,0.555464,0.297786,-5.705204,2.04093,422.926,0.856560521829346,4.33905,75.6792475,-22.8627125,-1.75693375,0.926455125,273.856314353599,289.482327471041,-3.38575
2,2.25,4.47462,-47.817,0.2996805,0.33943,-6.3449995,2.550165,419.5995,0.793149430515403,4.352695,76.7704475,-19.479995,-1.59445625,0.98215545,267.886679514292,287.540985547329,-3.424
2,2.75,3.8925,-54.5973,0.17686,0.321478,-5.7531955,2.51547,420.178,0.808541427231058,4.34807,77.6893225,-20.258255,-1.59145025,1.0509832,273.53084476573,289.253719905513,-3.44425
2,3.25,8.61157,-42.8728,0.746115,0.3393915,-6.5981745,2.387695,420.141,0.74285153783581,4.3637,78.225075,-22.8126,-1.62845975,0.987893525,267.623944460926,286.961422727531,-3.468
2,3.75,6.3575,-39.6881,0.306016,0.336266,-6.104104,2.36699,419.724,0.712853414459413,4.32671,78.6428475,-20.894785,-1.543307,0.9255879,272.962508946889,288.991809264209,-3.487
2,4.25,10.6347,-45.5942,0.15678875,0.370426,-6.26395,2.39664,419.656,0.705052613593355,4.454785,78.68685,-24.1226575,-1.994144,1.0803696,269.77027691669,286.568245050036,-3.4865
2,4.75,10.288325,-36.7105,0.119399,0.329028,-5.856,2.37561,419.323,0.645156567762048,4.32708,78.3965225,-16.36089,-1.50889275,0.906742825,275.275813192578,289.904837219414,-3.4935
2,5.25,7.986465,-43.6926,0.319469,0.319457,-6.39595,2.41882,420.881,0.603850553129349,4.370065,78.8375975,-16.4254875,-1.71481475,0.9031438,268.840891896597,286.290927626141,-3.5045
2,5.75,7.71717,-41.5087,0.34402,0.289739,-5.8596375,2.28921,420.103,0.592209583752248,4.48334,78.284925,-15.745955,-1.306134675,0.889433675,273.215351273853,289.901065701251,-3.5095
2,6.25,9.799155,-49.6445,0.559286,0.304882,-6.313725,2.61132,418.5315,0.587672258839068,4.53241,79.0915,-15.0763525,-1.0650809,0.876425775,272.56666261936,287.559540941018,-3.51275
2,6.75,6.11892,-45.38,0.36708,0.3137335,-5.633029,2.394555,418.464,0.65086624099873,4.55422,79.188385,-11.3335995,1.63277475,1.5576695,276.889488184068,290.474576790169,-3.091
2,7.25,8.241475,-38.6734,0.5047995,0.391149,-5.801725,2.49522,418.999,0.746755160697156,4.28844,78.8099475,3.23096275,17.8550375,6.57407275,270.387218008359,288.870072276719,-3.3365
2,7.75,11.0883,-15.8137,-0.5557735,0.4170945,-4.2716375,2.306975,418.3025,0.904554169652589,4.40259,75.9765,30.7308825,65.7212675,14.2709475,276.330527584504,295.02579580963,-3.41625
2,8.25,17.35815,5.9152,-0.484295,0.408401,-4.073925,1.79686,416.595,0.901268267254691,4.33474,74.16092,71.3243125,123.254625,26.02153,273.566090895296,294.679150846319,-3.4405
2,8.75,11.96,51.2072,-0.732065,0.469581,-3.59355,1.815505,416.1565,0.965881120493647,4.323515,74.5889975,105.38815,160.55635,33.29722,277.788159225664,300.049907488831,-3.4635
2,9.25,19.8679,75.5938,-3.33081,0.4434705,-3.4408,1.530215,415.496,1.07090593324047,4.189235,71.6999475,145.33933,203.493025,41.38664,278.826616431518,300.252088572561,-3.474
2,9.75,20.44905,101.17665,-1.09677,0.467151,-3.235075,1.85185,414.9455,1.19394953181322,4.199555,69.481445,168.36415,232.621025,46.51364,281.449446719247,304.354815454924,-3.48975
2,10.25,20.4601,133.519,-2.048595,0.43395,-3.675325,1.84348,414.752,1.224273832876,4.14194,68.31495,207.669675,296.61935,56.40616,281.501932393437,302.496294303717,-3.496
2,10.75,22.59205,119.139,-1.99733,0.528153,-2.959025,1.94828,414.1845,1.36527371815112,4.21747,65.0491,264.301625,366.773525,74.593885,284.602530940493,305.169194317437,-3.5095
2,11.25,24.1775,160.85,-3.32355,0.584145,-3.64145,2.24831,414.6135,1.4377181760688,4.207005,63.3883,253.01085,359.65125,72.171805,286.010709176477,305.211833187005,-3.516
2,11.75,26.04775,156.999,-3.06067,0.5932685,-2.6298,2.05641,414.051,1.63241405062715,4.208445,61.4454,292.889625,400.737625,80.014065,287.267181493987,308.336848364732,-3.51075
2,12.25,25.5079,144.746,-2.54746,0.592843,-3.2426,2.39564,415.042,1.62038454912859,4.056145,63.04715,271.6251,376.3319,74.963835,289.019371023155,307.809006522575,-3.5325
2,12.75,21.4333,172.541,-2.599995,0.6738315,-2.71765,2.40772,415.937,1.79407251795477,4.34504,59.1894,279.6405,361.1,76.72139,290.991132366931,308.527653226416,-3.0045
2,13.25,21.56,162.0065,-2.062,0.606175,-2.5121,2.36395,416.5425,1.84321614531607,4.42293,61.29045,249.2936,343.87125,60.38596,291.163177291255,309.637157140005,-3.3365
2,13.75,24.2968,134.833,-2.25824,0.6748255,-2.10075,2.65761,414.8935,2.02323373989169,4.29369,58.67325,246.11025,336.9382,60.86265,291.869186016811,311.377462845927,-3.406
2,14.25,19.3929,113.34,-1.965505,0.6564615,-2.2726,2.61165,414.7795,1.88909274014305,4.36388,59.78295,194.1469,270.7345,50.54121,292.515925891331,309.407453516336,-3.439
2,14.75,18.036,88.4811,-1.970715,0.5852515,-1.9288,2.425105,415.609,1.94671468577712,4.270665,56.88105,149.84525,224.0226,40.0889875,292.073499162118,310.454684555309,-3.4735
2,15.25,14.80485,61.6019,-1.82656,0.59999,-2.20975,2.46501,417.078,1.81543286927948,4.2813,57.67079,88.37534,147.3431,28.03565,288.310768209976,308.099452097629,-3.4875
2,15.75,13.73665,20.6382,-1.9076,0.569709,-1.83085,2.62588,417.22,1.91645254500424,4.484635,58.224995,67.071645,114.19645,22.14594,290.96614610982,310.140911843721,-3.5055
2,16.25,12.7675,-2.974795,-1.49965,0.544782,-1.905,2.338395,418.876,1.77388732368569,4.426675,59.5481,22.36993,58.87,12.549605,283.866499075152,305.370113062633,-3.506
2,16.75,10.5342,-26.8755,-0.678246,0.453368,-1.99495,2.02888,421.667,1.66667627034965,4.38079,60.2624,1.22287625,18.996175,4.8467145,284.776761938647,306.712377992519,-3.5155
2,17.25,10.00462,-29.2326,-0.466615,0.3656685,-3.112,1.70682,421.883,1.46982447917941,4.29569,63.6189,-24.03341,0.3498093,1.820287,279.349322851517,303.887689663597,-3.52575
2,17.75,8.158115,-29.6905,-0.182085,0.318566,-2.69895,1.99918,421.949,1.41469278756815,4.21535,67.24235,-29.34845,-1.677946,1.2523265,279.87958973384,303.464562341399,-3.52
2,18.25,9.81428,-36.8767,0.0590351,0.3362805,-3.26825,2.245995,422.1035,1.23039046350662,4.24786,69.8131,-30.74286,-2.645619,1.165365,275.694259861466,300.578754579489,-3.5165
2,18.75,7.88048,-32.3548,0.117371,0.390752,-2.841367,2.36975,422.721,1.21734598926717,4.46143,69.456495,-31.686625,-2.3681865,1.1752975,276.097945008578,300.830344032022,-3.081
2,19.25,5.31759,-32.2566,-0.163148,0.360328,-3.2669,2.43826,424.016,1.16379593502496,4.61279,71.1314,-30.935955,-2.3562055,1.0857145,273.266214918312,298.642326714134,-3.323
2,19.75,9.21298,-54.7875,0.1944615,0.348983,-3.181866,2.375105,421.912,1.15940417317603,4.536585,71.990295,-28.55354,-2.351296,1.1491145,276.066478923452,298.513824402536,-3.385
2,20.25,6.0227,-39.3614,0.0850729,0.30231,-4.0082,2.32981,422.174,1.08842859139549,4.469245,71.386,-26.03893,-2.0312045,1.04181445,274.631903932788,297.271849862158,-3.4225
2,20.75,6.844705,-49.8737,-0.0131494,0.409809,-4.2334,2.74704,420.181,1.07939276811138,4.64833,71.8737,-27.00088,-2.0223495,1.0300645,274.290988607167,297.308773615626,-3.449
2,21.25,7.71159,-49.7468,0.547177,0.384854,-4.73775,2.61176,421.666,0.99240488161655,4.628315,74.34615,-20.023235,-1.925559,0.9645785,274.250232159799,294.931230960011,-3.4615
2,21.75,5.510325,-50.74825,0.313374,0.421279,-4.2057,2.91326,420.86,0.96121286711708,4.6498,74.8028,-21.711115,-1.9919335,0.88645245,277.606011087934,296.036563486541,-3.473
2,22.25,6.96375,-40.3453,0.6593345,0.377774,-4.664525,2.62174,422.188,0.870964071513688,4.63492,75.4641175,-16.5426075,-1.59266625,0.89923435,277.792485014068,293.543562050818,-3.48575
2,22.75,7.464235,-37.41565,0.5824405,0.351051,-4.6349,2.48163,422.649,0.862770411166454,4.47853,75.765345,-16.66415,-1.723531,1.05504125,276.931034691816,293.676902024319,-3.49775
2,23.25,5.97792,-43.4948,0.488262,0.3306735,-5.133,2.004495,421.899,0.848845770761041,4.45142,75.7687225,-18.5135525,-1.772458,1.05436725,272.898815308308,292.030260420186,-3.50275
2,23.75,6.581245,-40.8497,0.541458,0.3113825,-4.87055,2.23514,423.287,0.852168352266092,4.278405,75.368,-21.76259,-1.905505,1.0261656,274.885155034023,291.472663535905,-3.5165
3,0.25,7.704635,-42.61715,0.00546604,0.4298765,-2.317125,2.85749,415.5055,1.42435100572282,4.78083,70.7330925,-28.5344325,-2.3067985,1.15141825,282.713090271827,305.237283762698,-3.22375
3,0.75,8.12398,-42.9409,-0.020098,0.421168,-2.663275,2.64828,415.993,1.29473438565456,4.81141,68.7988475,-23.0801925,-1.75364475,1.19718275,279.152601335977,303.204994176937,-2.758
3,1.25,5.98276,-48.76965,0.06589705,0.411173,-2.528675,2.93746,415.486,1.29887463052544,4.67112,71.2527975,-30.9162125,-2.09232325,1.07957065,282.799659805198,305.111382561037,-3.0245
3,1.75,11.2318,-54.47715,0.416242,0.4488235,-2.9440835,2.95606,415.453,1.14368690856357,4.64667,71.385995,-29.3429125,-2.0144745,1.128275,275.515979292789,303.073311361283,-3.11475
3,2.25,6.978555,-46.2867,0.115326,0.439323,-2.660375,2.98238,415.341,1.22497011723345,4.80348,71.972625,-26.15317,-1.6825453,1.05837975,284.381648544763,303.591024833128,-3.15425
3,2.75,8.94887,-44.0812,0.1099837,0.472527,-3.204025,3.101145,415.463,1.07053869700385,4.86345,71.91927,-24.648485,-1.848384,1.035469375,278.264829616544,302.614695023292,-3.16175
3,3.25,7.47547,-45.036,0.290045,0.429251,-2.91975,3.00529,415.2925,1.15093380643014,4.91308,73.2271225,-24.4353475,-1.61595025,1.028517625,279.641041510849,302.893336738564,-3.1715
3,3.75,10.536,-43.8399,0.10426405,0.459442,-3.404329,3.129875,415.663,1.03944386611483,4.49126,71.0637625,-26.16612,-1.988837,1.1152795,275.118611584389,301.500734877186,-3.1735
3,4.25,7.33521,-53.5136,-0.026549,0.4543855,-3.18115,2.85978,415.231,1.15706530824549,4.64789,72.5425975,-29.6693325,-2.351249,1.14165875,277.130178617723,301.923223861715,-3.1785
3,4.75,10.21562,-55.0698,0.284137,0.429608,-3.467425,2.88413,415.6585,1.06007662249423,4.63069,71.9227975,-28.3554025,-2.46165225,1.177328,276.077691530628,301.271035323652,-3.18625
3,5.25,9.75259,-55.64105,0.305626,0.4780415,-3.076225,3.27869,414.2665,1.1613717065757,4.668255,73.4465,-27.5797675,-2.18559475,1.24268125,280.665222524151,301.470439728224,-3.18675
3,5.75,8.1879,-44.8706,0.110534,0.488768,-3.71225,2.80913,414.656,1.03460681634694,4.42353,72.718995,-25.33442,-0.4686859025,1.370447,276.933420723781,300.155149946507,-3.1885
3,6.25,9.00496,-38.18895,0.251256,0.446886,-3.13575,2.81627,412.268,1.17095868360286,4.38402,73.50955,-6.99032975,7.865857,3.158186,278.345129860968,300.766702176581,-3.19025
3,6.75,10.925155,-24.60955,0.797875,0.46867,-3.385325,2.59038,409.762,1.10649908951752,4.34442,72.3746975,10.75848,43.225715,9.9392295,271.577825382132,300.871901537849,-2.7275
3,7.25,14.5237,5.44243,-1.022135,0.55447,-2.516225,2.31146,407.755,1.4087606341897,4.54838,71.311,52.822635,104.533485,20.5523525,277.813794363167,304.398877019269,-3.0145
3,7.75,16.0034,40.98735,-1.59602,0.621575,-2.357779,2.69798,407.279,1.3765081016242,4.44331,67.785725,90.403775,142.241675,29.38048,272.502265453997,305.165245032075,-3.09775
3,8.25,16.84915,66.9785,-1.74329,0.639343,-1.893325,2.74856,407.871,1.55984301124442,4.34852,67.15822,174.4961,256.489375,49.3122925,280.776595587064,308.844765976572,-3.128
3,8.75,24.5077,108.332,-1.74783,0.635445,-2.195425,2.70487,405.98,1.52276308628313,4.3899,63.25181,232.553025,313.02615,58.6862225,281.546310363581,308.246308158701,-3.146
3,9.25,21.70395,122.989,-1.9063,0.6326285,-1.121475,2.65736,405.513,1.87530804824663,4.52762,63.954375,310.391125,412.311475,69.9430875,286.546887165627,317.313615997636,-3.16625
3,9.75,28.75945,150.743,-3.44025,0.703238,-1.6369125,2.97261,406.418,1.67653824963568,4.53116,61.3491,319.14405,435.054675,83.883545,286.530651117242,314.869914714947,-3.183
3,10.25,27.2255,184.332,-3.03547,0.745598,-0.3208,3.06755,406.193,2.14024150822621,4.32515,58.5413225,361.36435,485.186675,88.92363,293.509042732363,320.947792685809,-3.19975
3,10.75,28.20005,212.348,-3.56999,0.736072,-0.62075,2.949105,406.3265,2.07287977755868,4.31159,58.345,408.535,545.1402,98.077625,289.547732976058,319.59146426419,-3.196
3,11.25,31.823,213.311,-2.406895,0.761638,0.50414995,3.3004,406.1915,2.5145526360983,4.39324,56.76999,404.26085,528.3789,102.51445,295.380174220707,324.942873814435,-3.21125
3,11.75,32.76315,225.31,-2.68735,0.750805,0.0040500005,2.99726,406.462,2.51507059280314,4.42441,54.21875,433.76135,562.2994,100.2024,294.646715716516,322.37262772791,-3.2065
3,12.25,32.8477,242.9355,-2.885755,0.781199,1.0649,2.8963,407.3005,2.75214317669924,4.4068,53.77425,473.00615,619.62275,104.6839,299.438303869823,326.041718984462,-3.224
3,12.75,30.7068,214.76,-2.92098,0.7541155,0.3142417,2.980445,407.841,2.60228492322489,4.44306,52.577595,460.64005,593.03555,103.6554,296.27694472857,324.080767980646,-2.6185
3,13.25,28.734,218.306,-3.00424,0.760455,1.35565,3.09195,408.245,3.15689187155258,4.45428,48.07765,413.5149,559.5696,99.192475,300.506700895239,328.977795934863,-2.97475
3,13.75,31.0954,207.44,-2.90674,0.74216,0.7589833,3.01496,407.995,2.76637677920758,4.516405,48.72435,429.9322,558.55825,90.819495,296.391996583427,325.068140497335,-3.07575
3,14.25,27.1119,188.3775,-2.08258,0.796987,1.48775,3.19947,408.391,3.15473444846995,4.38868,48.69035,324.706,436.72785,71.230135,299.871456626067,328.133427500673,-3.11975
3,14.75,23.72485,146.918,-1.87057,0.7926505,0.5506,3.49534,408.486,2.84546924366281,4.15507,48.3749,291.272,377.59255,61.932865,296.67321319196,324.132298203158,-3.15625
3,15.25,24.91,124.0575,-1.84515,0.692343,1.616,3.08601,408.945,3.16160681401598,4.42053,49.64265,168.5375,247.55895,44.326845,300.258289118092,325.873168998115,-3.17425
3,15.75,21.9626,92.69515,-1.91687,0.6719605,0.5309583,3.106185,408.974,2.87790485998252,4.25802,48.0361,164.1565,230.3454,40.420965,297.019582635827,322.761395643789,-3.1945
3,16.25,18.7858,68.4941,-1.43866,0.674045,1.32755,2.83603,409.343,3.12535306923561,4.44214,50.72135,90.718555,143.69975,27.57923,298.063567184756,322.98268879528,-3.20475
3,16.75,15.3573,16.45,-1.45886,0.60901,0.4600917,2.9326,410.22,2.76384384222134,4.50709,51.727,43.93224,78.678065,16.308715,295.283866263691,319.510593750966,-3.19925
3,17.25,14.1964,-23.99615,-0.835159,0.6031655,0.71229995,2.871255,412.3565,2.82174282381672,4.54949,52.45225,7.8925855,30.480895,6.6336565,295.604776680266,318.579981362205,-3.20675
3,17.75,8.8603,-33.79075,-0.621975,0.517279,-0.41395,2.59678,413.788,2.41627894254289,4.50261,54.4646,-17.52719,6.7520005,2.953386,288.877780529498,315.341059068762,-3.22725
3,18.25,8.35666,-37.0574,-0.2286845,0.468353,0.099,2.60316,413.369,2.46145500816728,4.5987,57.939,-33.67713,-1.9584695,1.416461,294.455496669224,315.731079121256,-3.21525
3,18.75,13.0503,-39.2369,0.0092249,0.5265915,-0.8513666,2.784665,413.169,2.07807041897603,4.6478,61.263395,-32.205255,-2.4340735,1.231705,286.940974840887,312.868661441312,-2.7155
3,19.25,11.2152,-40.7041,0.171966,0.486793,-0.48585,2.9072,414.0815,2.12150315423057,4.755,62.0837,-30.10022,-2.2970365,1.118222,293.302762235436,313.41231665643,-3.01775
3,19.75,14.4404,-41.4514,0.275175,0.442921,-1.069342,2.73692,414.42,1.89262766230134,4.73227,61.1876,-33.22225,-2.379899,1.200195,288.518119326448,309.636837162467,-3.094
3,20.25,16.02915,-45.2851,-0.0005673,0.457029,-0.7649,2.54467,414.31,1.86515605350851,4.85165,64.52075,-23.955625,-2.0948685,1.149326,290.640601613277,311.138644504103,-3.1315
3,20.75,8.21069,-37.33355,0.0708242,0.4294975,-1.624442,2.47983,414.54,1.62540116083096,4.850985,63.64645,-33.164915,-2.5067995,1.25342,282.314862424349,307.839845158947,-3.15325
3,21.25,9.49366,-37.77105,-0.02273575,0.432786,-0.93194995,2.42025,413.8925,1.65247375787388,4.90711,65.34975,-29.794115,-2.4651605,1.2059,288.188684573156,310.631390100675,-3.17
3,21.75,9.98547,-43.2165,0.16113475,0.392355,-1.93985,2.57475,414.49,1.58432691595115,4.99986,65.5838,-31.12614,-2.294456,1.039258,282.078665978072,307.80218959632,-3.18475
3,22.25,9.63098,-38.9953,-0.1117495,0.404277,-1.2955,2.60709,414.641,1.59977537027939,4.871515,68.037595,-28.429345,-2.1991805,0.97508755,284.390859747219,308.122892811467,-3.19675
