DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,2.01354412309419,0.819282116361439,1.73718657722757,20.7485948454535,6.56977639551593,0.495408716338768,22.4438595764087,35.5369562339265,1.78710933372866,431.660803041635,11.1368676022481,432.595129865421,12.5851597059561,431.810194892516,434.67588059437,12.6222953659486,431.97700349863,434.369991146565,12.5723165301707,430.789135119988,435.653584985341,12.566027711348,436.022887671947,12.7188092699007,434.239785393477,436.650373810062,12.7603048682777,439.025681774685,2.66237325816441,17.0446736416118,0.750242387601518,2.2985,2.22075,1.663,1.47,0.62,16.4072625,15.958625,16.40467,15.541925,15.0458425,14.5886475,11.160865,88.997819,97.89625,14.92599,10.00275,9.74375,9.78525,8.9385,8.82825,3.4,-0.00625,4.9,2.60575,359.815,373.5675,356.315,357.215,0.36,0.09,0.62075,0.32,0.24,0.02,0.34225,0.13,-0.17,0.17,8.61615,8.72555,8.913225,9.03375,9.2795,9.771075,10.313475,10.81215,11.50235,6.391775,6.92195,7.371775,7.7925,7.975025,8.870625,9.69195,11.568375,10.358025,8.597275,8.7413,8.6916,8.851475,9.111075,9.4999,10.14775,10.621125,11.2451,9.1515,9.316275,9.59245,9.4932,9.840975,10.079725,10.67705,11.215025,11.6086,8.70165,8.795425,8.665275,8.50285,8.7871,8.975975,9.2695,10.094975,10.621475,-0.378699999999999,0.940749999999996,1.3605,10.23
1,0.75,3.28208317267463,2.77686675676181,1.73718657722757,41.525796250198,15.0646749741938,0.377023625667538,12.4081575151438,45.4034679519428,1.24573911531446,428.97647477423,11.161160590632,430.098497050499,12.6775626922628,428.071950631693,430.578384489955,12.5415422201868,421.115269426893,435.609593480129,12.6220639318943,441.466071068947,431.346832200917,12.8086746401492,432.320451970003,12.8493001718535,433.130477434576,440.344897664731,12.6964951131886,438.105659067181,3.26854144057428,17.4714735379432,0.786944257654776,2.8755,2.46925,1.88075,1.48375,0.642,16.7768175,16.0245,16.268125,15.987215,15.5221575,14.93233,11.54528,88.9820005,97.71625,15.42868,9.90675,9.52725,9.6065,8.9885,9.0455,3.4,0.106750000000002,4.9,2.2445,359.17,372.01,360.9075,358.54,0.35225,0.09,0.6215,0.3115,0.243,0.02,0.35,0.13,-0.17,0.17,8.3382,8.710225,8.86375,9.037525,9.277575,9.77015,10.3124,10.810225,11.50135,6.365425,6.9395,7.3464,7.78555,7.971025,8.86815,9.69095,11.5682,10.35685,8.533525,8.72445,8.6749,8.84785,9.10715,9.49805,10.14775,10.62005,11.2441,9.138625,9.30475,9.5228,9.4915,9.83875,10.0825,10.67705,11.21395,11.6076,8.682725,8.7794,8.62175,8.4977,8.784175,8.9779,9.2686,10.092975,10.620475,-0.824900000000001,0.304675000000003,1.3515,7.01275000000001
1,1.25,4.23203036947209,0.885438789241595,1.73718657722757,41.7369469704653,4.5946733738118,0.439334257957429,43.8609557175934,47.794950753068,1.23190426780747,428.97053703043,10.877666208783,428.954572954302,12.4560158968814,431.140354668932,430.959061464268,12.4440343127425,429.953411698344,428.345770267068,12.3865455228809,416.642767306391,428.146729029965,12.4389939003736,428.12038536627,12.5391639103453,433.469641348243,438.996235324892,12.6941991957691,439.990766562212,3.22615033774651,17.2641983610305,0.900694638220255,3.058,2.7095,1.75725,1.3075,0.56,16.774595,16.0362,16.3001,15.9869725,15.3515375,14.763395,10.73672,88.980015,98.20125,15.48425,9.8845,9.06025,9.40925,9.0055,8.81825,3.4225,0.465,4.9225,2.56675,360.01,371.27,359.63,356.675,0.36,0.09075,0.6115,0.32225,0.23,0.02,0.34,0.12075,-0.17,0.17,8.128325,8.629825,8.815725,9.0407,9.27465,9.769225,10.3104,10.80915,11.499425,6.28975,6.87805,7.322775,7.779125,7.9652,8.86515,9.6896,11.5672,10.35585,8.357925,8.712975,8.67685,8.850775,9.103375,9.497125,10.146825,10.61905,11.243025,9.135225,9.2992,9.455375,9.489725,9.842075,10.084275,10.677975,11.212875,11.6078,8.67305,8.770125,8.62215,8.4981,8.7804,8.97975,9.2686,10.091975,10.6194,-0.464350000000002,0.26935,1.00274999999999,10.8475
1,1.75,5.73649363267072,1.56791504428161,1.37739405761386,60.8442519057072,35.9232494677944,0.427609990653942,73.2322699861922,46.8657229999537,1.35136275906777,428.972687424835,10.9418259660849,427.963335422686,12.1800234592974,428.306220657284,428.039917959697,12.3968422211681,420.02544122049,427.94250861896,12.3067259049332,429.664148417254,428.123046025529,12.3686340726679,429.486240373367,12.4678635637764,432.434416119723,433.45255135625,12.4610901179906,434.20417753161,3.77375528521762,16.7418608517901,0.680425415983063,2.97,2.437,1.688,1.51,0.596,16.33009,15.987175,16.066025,15.82433,15.2755125,14.7679,11.284265,89.003665,98.436,15.4873,9.89,9.283,9.566,9.115,8.76125,3.43,-0.0870000000000003,4.93,2.208,358.05,371.36,361.755,356.475,0.35,0.1,0.63,0.321,0.23,0.0209999999999999,0.34,0.13,-0.17,0.17,7.9619,8.4887,8.8085,9.0513,9.2733,9.7684,10.3102,10.80815,11.4998,6.2964,6.82895,7.298225,7.6118,7.91115,8.862675,9.6878,11.56675,10.3563,8.2338,8.6448,8.6819,8.854475,9.1006,9.4952,10.1472,10.6192,11.2428,9.1303,9.3047,9.4286,9.4878,9.8399,10.0873,10.6783,11.2133,11.6068,8.6008,8.7657,8.6248,8.5076,8.7794,8.9809,9.2832,10.089975,10.6184,-0.581500000000001,0.0969750000000019,1.58355,10.432
1,2.25,2.2436715240675,1.94829059871266,1.01760153800015,24.4704439941164,51.3155851107427,0.436334312342342,25.2235721818705,45.3769977705673,1.58258853704131,429.471820102444,10.7763515263168,428.169661778625,11.325899877577,431.070026425639,429.00172570694,11.1059019509779,429.309189647891,429.089588237301,11.4352022716598,417.01274913033,429.328534619013,11.9685101947459,429.723678761259,11.986965239133,433.3785125,430.629984470853,12.1240749802276,437.519307802469,3.49581983211926,17.162766591888,1.07289841207276,2.622,2.231,1.858,1.49625,0.6135,16.628125,15.9557,16.3762,16.244825,15.76565,14.93018,11.315305,88.9983635,98.614,15.962795,9.944,9.342,8.983,9.082,8.78799999999999,3.42,-0.385,4.92,2.218,359.03,371.37,361.91,357.07,0.36,0.1,0.631,0.32,0.261,0.02,0.34,0.13,-0.17,0.17,7.8571,8.3719,8.8014,9.051,9.2706,9.767625,10.31,10.8062,11.50025,6.31175,6.67895,7.1527,7.60575,7.9079,8.86015,9.68665,11.566125,10.3543,8.1406,8.5571,8.6842,8.8609,9.0968,9.4956,10.1472,10.6181,11.2417,9.1295,9.2989,9.407,9.4914,9.8359,10.089,10.6782,11.2122,11.6058,8.5316,8.758,8.6262,8.5113,8.78,8.9809,9.284,10.0903,10.6182,-0.8473,-0.026,0.598500000000001,6.7125
1,2.75,4.45578734011392,1.06092896071904,1.05994780008975,37.2596736545235,6.66666935564966,0.440224627062365,13.6137457201084,45.7789296435633,1.16347873884844,429.51270239353,10.3267242523957,427.725727646231,10.9082307266279,430.05223866242,427.830127429381,11.2004178416813,419.53068057256,428.073017634105,11.3408207302588,432.19210426035,433.880468793957,11.3526019743142,435.761827795309,11.4892469237508,432.352422711864,429.912266724989,11.8566828789584,436.369243033369,2.96041252762038,17.4367359671844,0.728431804207509,2.9585,2.321,1.979,1.374,0.57225,16.630935,16.1742,16.179825,16.155675,15.5216875,14.88321,11.231625,88.97743,98.5535,15.8074575,9.78,9.355,9.252,9.084,8.863,3.41,-0.368000000000001,4.91,2.151,359.62,373.52,363.51,357,0.35,0.09,0.631,0.33,0.23,0.02,0.34,0.13,-0.18,0.17,7.83259999999999,8.299,8.7934,9.0505,9.2677,9.76675,10.3081,10.8043,11.49985,6.2448,6.6749,7.12335,7.5977,7.90465,8.857675,9.6865,11.566,10.35415,8.1134,8.5083,8.6854,8.8624,9.0947,9.4938,10.1472,10.618,11.2407,9.1322,9.2972,9.3859,9.4884,9.8328,10.0907,10.6791,11.2111,11.6047,8.5156,8.7497,8.6275,8.515,8.7834,8.9818,9.284,10.0884,10.6172,-0.483325,0.0266250000000001,1.180425,8.98299999999999
1,3.25,3.50449555284501,2.52486687272724,1.46568317122041,43.9792047052333,22.3737931982785,0.490839264105862,47.3405582347333,38.4627305278364,1.15510198017069,429.528391062118,9.66459315506632,425.951758015914,10.2543827540847,429.347498609184,429.397797849093,11.2900657981629,424.692601589466,427.800807122775,10.7383858061238,424.743906557887,431.340133470136,10.8461307459905,431.246614877317,11.4640134160986,432.474197942791,432.129936138714,12.0078217141495,434.233381885016,3.20172223152229,16.9992159456121,0.983363736086429,2.831,2.439,1.892,1.54,0.72225,16.60015,15.9244,16.226225,16.17111,15.5965,14.88912,10.6064,88.990955,98.33,15.6979,9.36799999999999,9.076,9.34,9.139,8.935,3.82,-0.16,5.32,3.054,361.66,371.15,361.83,357.27,0.36,0.1,0.621,0.33,0.233,0.02,0.3425,0.13,-0.18,0.17,7.86039999999999,8.2744,8.7834,9.0491,9.2646,9.76675,10.3071,10.8033,11.49885,6.2333,6.61405,7.0952,7.5888,7.9007,8.8552,9.68535,11.5646,10.3523,8.123,8.4938,8.6856,8.8622,9.0907,9.4929,10.1472,10.617,11.2406,9.1203,9.2913,9.3865,9.4836,9.8306,10.0933,10.679,11.21,11.6037,8.5245,8.7394,8.6277,8.5172,8.7876,8.9828,9.284,10.0873,10.6162,-0.519975000000001,0.0480999999999995,1.193025,12.726
1,3.75,2.47007224215411,1.00175452632091,1.87141854235108,25.2561439213167,19.2374558982781,0.476435632176862,31.7824125505937,50.4304488983021,1.53631522483971,429.290990676253,9.46992615861678,426.330508464935,10.1161776472069,430.165964987257,426.951414492238,10.2288889508853,419.502035926185,426.775963654105,10.443505543192,430.550567612578,428.364326244782,10.6810567475578,428.325571021789,10.7701894691308,430.237446549356,431.794418830856,11.3309866799696,436.296754348431,3.34452830424675,17.0243093490161,0.759416102037672,3.38099999999999,2.95,2.156,1.71875,0.6835,16.4890125,16.296375,16.2924875,16.0991625,15.5498875,14.8861125,11.1272325,88.959725,94.12025,15.59187,9.245,9.167,8.975,9.081,8.82,3.61,-0.15875,5.12,3.002,360.34,373.42,357.44,356.67,0.36,0.1,0.621,0.33,0.23,0.0209999999999999,0.3425,0.13,-0.17,0.17,7.8329,8.2314,8.7694,9.0477,9.2616,9.7648,10.3051,10.8022,11.496375,6.21605,6.55865,7.0808,7.5809,7.89875,8.8522,9.68335,11.56375,10.3513,8.0823,8.4559,8.6817,8.8611,9.0912,9.4929,10.1482,10.616,11.2396,9.0747,9.2706,9.3832,9.4787,9.8275,10.095,10.679,11.2099,11.6028,8.4982,8.7158,8.6267,8.518,8.7918,8.9828,9.2841,10.0854,10.6152,-0.831775000000005,0.037949999999999,1.156925,10.2125
1,4.25,2.68567050617047,0.876606712697579,2.27715391348175,35.6134795777715,4.74772802630724,0.330366556397527,42.1097022242082,41.3562656515219,1.1856426276669,429.54681301511,9.44021843742567,425.796025951156,10.0799425667902,430.407101362515,426.51839885844,10.2436391017801,423.294973647995,426.420896694907,10.2315700800205,431.16102531298,426.831521588432,10.3670682331488,427.693224192114,10.4560089180024,430.496739192633,429.860244369224,10.6628610544619,438.559138150375,3.28635323519732,16.9426715590256,0.86653173523359,2.511,2.34425,2.003,1.58,0.6545,16.31925,16.0739,15.9436875,15.6257875,14.94235,14.4088625,11.318175,88.96254,97.715,15.35002,9.23,9.091,9.239,9.201,9.103,4.01,0.0169999999999996,5.6,2.432,357.07,371.61,360.9,358.11,0.36,0.1,0.621,0.33,0.23,0.02,0.35,0.13,-0.17,0.17,7.8557,8.1996,8.7521,9.0434,9.2622,9.76325,10.3032,10.8011,11.4939,6.2074,6.5276,7.07905,7.5774,7.899,8.850675,9.6822,11.56275,10.3503,8.0782,8.4339,8.6719,8.8572,9.0885,9.4911,10.1482,10.6157,11.2385,9.0509,9.2499,9.3794,9.4711,9.8243,10.0944,10.6799,11.20925,11.6027,8.4871,8.698,8.6226,8.5178,8.7951,8.9837,9.2832,10.0843,10.6141,-0.6435,0.29375,1.13,8.42449999999999
1,4.75,0.609793943939947,1.83847601966301,2.68288928461241,24.470595995831,15.7078598136637,0.449613353187959,69.1427755343618,29.6241214127298,1.21352438242082,429.588480571211,9.76756384651797,426.197624525666,10.2092731936875,430.263334994336,427.783149921818,10.2708837629608,427.463817682517,426.435650773768,9.623574889405,422.500097153645,426.626930954823,10.5802249228939,426.737594827647,10.8148116247966,431.376540946038,431.311819199942,11.3034292000604,436.31637807185,2.8757116200439,17.2740689635369,0.680267254659704,2.3255,2.0635,1.704,1.5305,0.70225,16.552695,15.9005,16.107525,15.50674,14.9538,14.3879125,10.875925,88.956812,98.36,15.83537,9.35,9.238,9.358,9.31,9.13,4.11,-0.01,5.16,2.795,359.82,370.11,362.51,358.05,0.36,0.09,0.61,0.33,0.243,0.03,0.3425,0.13,-0.17,0.17,7.8746,8.1524,8.7341,9.0401,9.2647,9.762375,10.3021,10.799,11.4929,6.20305,6.526,7.07175,7.57275,7.89925,8.8472,9.6802,11.5626,10.35075,8.0344,8.3988,8.6673,8.8398,9.0851,9.4902,10.1482,10.6147,11.2376,9.0465,9.2424,9.3769,9.4625,9.8203,10.0937,10.6798,11.208875,11.6017,8.453,8.671,8.6192,8.5185,8.7983,8.9837,9.2832,10.0824,10.6122,-0.524075000000002,0.2367,0.742725,7.585
