DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,LW_OUT_1_1_1,LW_IN_1_1_1,NETRAD_1_1_1,SW_OUT_1_1_1,SW_IN_1_1_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,G_1_1_1,G_1_2_1,G_2_1_1,G_2_2_1,PA_1_1_1,PA_2_1_1,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT_10_1_1,PPFD_OUT_11_1_1,PPFD_OUT_12_1_1,PPFD_OUT_1_1_1,PPFD_OUT_2_1_1,PPFD_OUT_3_1_1,PPFD_OUT_4_1_1,PPFD_OUT_5_1_1,PPFD_OUT_6_1_1,PPFD_OUT_7_1_1,PPFD_OUT_8_1_1,PPFD_OUT_9_1_1,TS_1,TS_2
1,0.25,0.00080257275,-5.460335,2.9286,0.1796165,3.0530175,0.17293675,6.715285,391.7825,5.8883475,0.69055375,0.66855625,0.2185275,0.77393,329.561575,286.804775,-48.046085,2.123468,-1.17240425,6.55951846666667,66.1756266666667,3.63375,-8.764847,-4.450709,-14.45402,-5.59947,86.5730655833333,86.6670833333333,0.00373407983333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.62916666666666,9.16666666666667
1,0.75,0.0020110675,-5.405675,2.896315,0.1599415,3.0405575,0.17491675,6.80309,391.5355,5.87115,0.68037525,0.65095875,0.19998625,0.8119355,328.73395,286.412025,-46.684875,2.112969,-1.16742925,6.37238875833333,67.6092545833334,3.71375,-8.516023,-4.749827,-14.4696835326545,-6.05997,86.575675,86.6704166666667,0.0037578005,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.39944444444445,9.095
1,1.25,0.00138085,-4.90407,2.989115,0.177445,3.0637375,0.1889105,6.300665,391.453,5.82046,0.6792485,0.660827,0.2092255,0.8858995,327.708575,282.303225,-49.145945,2.167636,-1.1253665,6.09620185,68.0074315,3.66,-8.590191,-4.943728,-13.9573825028517,-6.423275,86.5659346666666,86.6679166666667,0.00327270991666667,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,7.14041666666667,9.035
1,1.75,0.00166407,-4.149185,2.551835,0.16257825,3.0327225,0.172025,5.919615,391.4855,5.778695,0.76350425,0.654144,0.197864,0.93551675,325.731275,282.6598,-48.7276225,2.11543225,-1.20017175,5.84322095,69.5194364166667,3.585,-8.601657,-5.072291,-14.69038,-6.763446,86.5682706666667,86.6704166666667,0.00514217583333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.945,8.96166666666666
1,2.25,0.00277489,-3.72915,2.56294,0.157181,2.9083525,0.17340625,5.8139925,391.485,5.7763225,0.7023645,0.6355205,0.20223025,0.85479275,325.38665,276.377675,-46.750035,2.251066,-1.06247,5.73098699166667,70.0284156666667,3.40999999166667,-9.11556,-5.23992,-14.98228,-7.078088,86.5633916666666,86.6541666666666,0.00560120025,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.7525,8.88333333333333
1,2.75,0.004817945,-2.85178,3.17267,0.15277975,2.9198775,0.15738625,5.502025,391.35,5.7098425,0.7325135,0.67826575,0.1923635,0.9304405,324.48495,281.112875,-46.68614,2.18520725,-1.12954225,5.516095225,70.29660775,3.41375,-9.340101,-5.545877,-15.17167,-7.284502,86.5532243333333,86.6391666666667,0.00701606908333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.55916666666666,8.80291666666666
1,3.25,0.004117,-3.49579,3.00744,0.13455225,2.902425,0.16909925,5.32172,391.545,5.7248175,0.7453815,0.6498865,0.2031645,0.8821535,324.71355,279.3221,-44.948925,2.17669625,-1.144269,4.89067686666667,70.6449993333333,3.54875,-9.901108,-5.683805,-15.74452,-7.589288,86.54931975,86.64375,0.00513487433333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.40541666666667,8.70416666666667
1,3.75,0.0036322825,-1.74147,2.962575,0.153503,2.9493175,0.16277575,5.42148,391.4595,5.604255,0.70796125,0.64823175,0.20214225,0.92542725,324.0365,283.120825,-41.292455,2.173326,-0.963251375,4.99536634166667,73.39069925,3.438749975,-9.692782,-5.856388,-15.80617,-7.706831,86.55819225,86.6454166666667,0.00560542533333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.30138888888889,8.61666666666667
1,4.25,0.00335775,-1.57141,2.7424875,0.183233,2.79602,0.1744755,5.072695,391.516,5.612365,0.75091625,0.67715425,0.201186,1.038115,323.067725,276.208975,-43.3842075,2.0868085,-1.241701,4.83125590833334,74.57970725,3.22,-9.965056,-6.039125,-16.25386,-8.029419,86.5525531666666,86.6470833333334,0.00560321283333333,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,6.1075,8.52416666666667
1,4.75,0.0039874525,-2.05652,2.2823775,0.140406,2.7590975,0.14941,5.3203075,391.34,5.608475,0.7341295,0.68278225,0.18653225,0.994264,322.54705,276.8737,-44.4980825,2.11942975,-0.9644277,4.95229976666667,74.9984291666667,3.06874996666667,-10.55256,-6.164785,-16.39574,-8.189836,86.5637821666666,86.6554166666667,0.00560499425,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,5.91555555555555,8.44083333333333
