DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,422.2195,1.779,423.3,1.697,2011.517,422.294,1.654,423.479,1.874,2012.778,422.062,1.847,422.16,1.905,2010.304,422.184,2.3645,421.816,2.585,2047.08,2.85,-8.381,0.444,421.19,1.985,0.23,-0.0075,0.242,0.424,-0.02,0.147,-23.233,-0.995,0.692,2.31,1.995,-9.955,-14.688,-10.3655,-10.5745,-18.819,92.3,73.61,0.753,-15.89,-13.815,-11.16,1.2,-2.34,2.25,-0.37,217,242.6,-30.98,248,265.55,0.1,0,0.08,0,0.31,-0.05,-0.12,-0.07,-12.3055,-9.609,-8.945,-7.184,-5.112,-2.374,0.0415,0.02,-7.608,-7.865,-5.482,-3.742,-1.529,-0.808,-0.006,0.134,-0.053,-2.88,-6.355,-5.08,-3.911,-2.404,-1.4045,-0.1505,0.466,0.123,-7.553,-6.914,-5.692,-4.194,-2.551,0.154,0.164,-0.193,-7.024,-6.373,-5.378,-3.906,-2.305,-1.078,0.0775,-0.182,-0.054,-2.889,-1.205,-4.907
1,5.75,422.039,1.682,422.967,1.974,2011.2355,422.162,1.671,423.865,1.945,2012.795,421.7945,1.811,421.8635,2.0645,2010.785,422.258,2.233,419.578,2.973,2047.295,2.9345,-8.821,0.397,420.997,1.917,0.262,0.006,0.319,0.1355,-0.026,0.125,-17.481,-0.235,0.712,2.4,2.07,-10.4795,-14.665,-10.5355,-10.6375,-19.071,92.283,74.02,0.773,-15.73,-13.85,-11.14,1.15,-2.385,1.95,-0.36,217.1,243.3,-30.87,246.2,265,0.1,0,0.085,-0.01,0.31,-0.05,-0.12,-0.07,-11.982,-9.59,-8.919,-7.251,-5.095,-2.3625,0.0415,0.02,-7.511,-7.946,-5.427,-3.7475,-1.4485,-0.838,-0.0065,0.134,-0.0525,-2.8715,-6.319,-5.1265,-3.9365,-2.415,-1.4035,-0.151,0.466,0.1235,-7.475,-6.896,-5.6485,-4.179,-2.582,0.1585,0.1635,-0.193,-7.0045,-6.391,-5.4055,-3.914,-2.33,-1.0765,0.079,-0.182,-0.055,-2.893,-1.225,-5.009
1,6.25,422.073,1.7825,423.344,1.838,2010.151,422.316,1.7035,424.142,1.772,2012.814,422.082,1.819,422.095,1.903,2010.5735,422.308,2.261,422.708,3.124,2074.25,2.7895,-9.084,0.396,420.304,1.9075,0.151,-0.0075,0.208,0.1435,0.013,0.143,-9.524,-0.3505,0.674,2.225,2.03,-10.342,-14.828,-10.627,-10.428,-19.066,92.281,74.545,0.789,-15.725,-13.71,-11.21,1.2,-2.275,2.2,-0.36,215.15,243.05,-31.7,244.65,265.5,0.1,0,0.08,-0.01,0.31,-0.05,-0.12,-0.06,-11.948,-9.566,-8.81,-7.238,-5.0965,-2.3585,0.0415,0.021,-7.527,-7.953,-5.375,-3.76,-1.438,-0.823,-0.006,0.134,-0.052,-2.88,-6.3185,-5.1235,-3.9505,-2.4135,-1.4035,-0.152,0.466,0.124,-7.4275,-6.8495,-5.666,-4.221,-2.603,0.1585,0.163,-0.193,-6.997,-6.405,-5.422,-3.9055,-2.3285,-1.08,0.079,-0.1825,-0.054,-2.895,-1.24,-4.708
1,6.75,422.215,1.757,423.33,1.807,2011.1085,422.4535,1.741,424.114,1.727,2012.3795,421.7645,1.798,422.086,2.011,2009.525,422.293,2.207,422.437,2.99,2060.463,2.7385,-9.4235,0.4415,420.68,1.977,0.228,0.005,0.2785,0.107,-0.1165,0.148,-11.123,-0.46,0.6225,2.225,1.91,-10.678,-14.504,-10.6805,-10.586,-19.999,92.2855,74.215,0.739,-15.805,-14.125,-11.3,1.5,-2.28,2.7,-0.38,215,242.55,-29.565,245.05,266.1,0.1,0,0.07,-0.005,0.31,-0.05,-0.12,-0.07,-12.3915,-9.78,-8.791,-7.218,-5.0785,-2.335,0.002,0.02,-7.506,-7.994,-5.3415,-3.789,-1.4485,-0.831,-0.006,0.134,-0.053,-2.8975,-6.3345,-5.115,-3.955,-2.4125,-1.404,-0.153,0.4665,0.123,-7.4015,-6.8475,-5.6745,-4.1885,-2.6095,0.161,0.164,-0.193,-7.0395,-6.432,-5.4345,-3.89,-2.3345,-1.078,0.076,-0.183,-0.055,-2.877,-1.238,-5.098
1,7.25,422.4035,1.661,423.776,1.629,2010.312,422.459,1.691,424.354,1.638,2012.422,422.081,1.705,422.366,1.8835,2009.062,422.309,2.2035,421.099,3.162,2049.458,2.955,-10.1425,0.3875,420.805,1.8545,0.2125,-0.018,0.256,-0.017,-0.069,0.1415,-15.384,-0.2695,0.622,2.195,1.9,-11.0745,-14.992,-11.504,-11.34,-19.5745,92.276,74.62,0.652,-16.05,-14,-11.48,1.45,-2.375,2.5,-0.38,217.45,242.05,-30.44,243.45,266.2,0.105,0,0.08,-0.01,0.31,-0.05,-0.12,-0.07,-12.162,-9.717,-8.814,-7.34,-5.1365,-2.335,0.002,0.021,-7.517,-7.8085,-5.347,-3.805,-1.4385,-0.823,-0.0055,0.134,-0.053,-2.883,-6.366,-5.076,-3.9585,-2.4055,-1.404,-0.153,0.4665,0.124,-7.4125,-6.8595,-5.6775,-4.1725,-2.6195,0.16,0.164,-0.193,-7.0365,-6.404,-5.446,-3.9065,-2.351,-1.0715,0.076,-0.183,-0.054,-2.87,-1.239,-5.015
1,7.75,422.358,1.6455,422.879,1.8925,2010.784,422.667,1.595,424.202,1.8555,2012.014,422.059,1.681,422.104,2.077,2008.942,422.112,2.174,421.3765,3.1645,2057.333,2.846,-9.848,0.4455,420.825,1.8805,0.173,0.004,0.2655,0.08,-0.067,0.1315,-13.0925,0.2645,0.6735,2.155,1.91,-10.963,-14.726,-11.3705,-11.157,-19.8005,92.281,74.695,0.705,-15.88,-14.065,-11.385,1.4,-2.335,2.3,-0.365,219.5,242.05,-29.655,239.8,263.2,0.11,0,0.07,0,0.3,-0.05,-0.12,-0.06,-12.5415,-10.113,-9.094,-7.2585,-5.1135,-2.3335,0.002,0.021,-7.463,-7.7915,-5.41,-3.818,-1.4395,-0.827,-0.007,0.134,-0.053,-2.8695,-6.391,-5.087,-3.9645,-2.406,-1.403,-0.152,0.467,0.124,-7.402,-6.849,-5.7015,-4.1875,-2.6335,0.1605,0.1635,-0.193,-7.081,-6.4135,-5.4275,-3.898,-2.3495,-1.0755,0.075,-0.183,-0.055,-2.865,-1.2245,-4.666
1,8.25,422.2165,1.721,423.799,1.601,2011.516,422.252,1.695,424.908,1.592,2012.324,421.949,1.751,422.739,1.8905,2010.042,422.172,2.363,421.747,3.002,2057.882,2.485,-10.444,0.404,420.882,1.924,0.1995,0.0095,0.265,-0.114,-0.0315,0.126,-13.929,-0.697,0.616,2.14,1.805,-11.243,-14.459,-11.3045,-11.38,-20.053,92.278,74.95,0.618,-16.24,-14.13,-11.49,1.2,-2.52,2.3,-0.33,214.7,242.2,-30.835,237.2,260.7,0.1,-0.005,0.07,0,0.31,-0.05,-0.12,-0.07,-12.685,-10.177,-9.1915,-7.35,-5.155,-2.315,0.0415,0.0205,-7.461,-7.961,-5.547,-3.831,-1.4485,-0.832,-0.007,0.134,-0.0535,-2.8575,-6.375,-5.136,-3.972,-2.412,-1.4015,-0.1515,0.493,0.1235,-7.3825,-6.8315,-5.721,-4.193,-2.623,0.16,0.164,-0.193,-7.1505,-6.409,-5.41,-3.891,-2.353,-1.081,0.075,-0.182,-0.055,-2.901,-1.27,-4.511
1,8.75,422.197,1.6575,423.865,1.7445,2011.039,422.316,1.6355,424.38,1.67,2012.205,422.144,1.686,422.303,1.9265,2010.633,422.361,2.1935,423.552,2.802,2069.147,2.515,-9.3995,0.369,421.394,1.924,0.186,-0.008,0.219,0.009,-0.066,0.1365,-12.09,-0.2675,0.5555,2.175,1.8,-11.036,-15.202,-11.724,-11.348,-19.806,92.302,74.79,0.655,-15.995,-14.02,-11.49,1.15,-2.49,2.1,-0.34,217.1,241.5,-35.37,241.1,261.1,0.11,0.01,0.09,0,0.31,-0.05,-0.12,-0.06,-12.7895,-10.026,-8.757,-7.249,-5.1685,-2.3075,0.0415,0.02,-7.546,-8.026,-5.5275,-3.846,-1.4645,-0.836,-0.0075,0.134,-0.0525,-2.856,-6.3735,-5.1575,-3.955,-2.4025,-1.401,-0.152,0.494,0.124,-7.473,-6.8145,-5.7055,-4.184,-2.6165,0.16,0.164,-0.193,-7.101,-6.404,-5.393,-3.8745,-2.3675,-1.081,0.075,-0.183,-0.055,-2.937,-1.281,-4.933
1,9.25,422.263,1.651,423.106,1.62,2010.6635,422.325,1.617,424.221,1.65,2014.056,421.919,1.662,422.822,1.8365,2010.809,422.725,2.314,421.5045,2.667,2098.0585,2.425,-10.186,0.398,420.78,2.001,0.191,0.005,0.1555,-0.0355,-0.025,0.138,-13.4075,-0.054,0.575,2.105,1.85,-11.379,-14.22,-11.503,-11.728,-19.718,92.274,74.84,0.652,-16.33,-14.095,-11.49,1.3,-2.275,2.35,-0.25,215.7,241.7,-29.33,237.6,261.35,0.36,0.25,0.29,0.18,0.43,-0.03,-0.1,-0.06,-12.675,-10.102,-8.829,-7.2575,-5.08,-2.301,0.0415,0.021,-7.624,-7.9985,-5.4995,-3.8435,-1.4985,-0.815,-0.007,0.134,-0.0525,-2.8395,-6.3295,-5.186,-3.9445,-2.41,-1.4,-0.153,0.494,0.124,-7.447,-6.798,-5.696,-4.202,-2.6015,0.16,0.164,-0.193,-7.164,-6.426,-5.414,-3.867,-2.4,-1.081,0.075,-0.183,-0.055,-2.89,-1.237,-4.8615
1,9.75,422.407,1.6735,423.896,1.667,2011.8615,422.674,1.632,424.5445,1.614,2014.1655,422.303,1.793,422.5595,1.9505,2009.023,422.924,2.164,423.529,3.088,2207.875,2.505,-8.865,0.39,420.689,2.04,0.209,0.0125,0.196,-0.0595,0.0335,0.126,-14.995,-0.285,0.637,2.16,1.88,-11.062,-14.44,-11.3025,-11.38,-19.9015,92.261,75.29,0.607,-15.675,-14.39,-11.49,2.2,-1.395,3.55,0.42,214.3,241.2,-31.15,241,265.5,1.665,1.46,1.35,1.34,1.415,0.17,0.21,-0.05,-12.711,-10.408,-9.15,-7.256,-5.0285,-2.2925,0.0415,0.0215,-7.709,-7.891,-5.445,-3.884,-1.523,-0.802,-0.006,0.134,-0.052,-2.8355,-6.3115,-5.1865,-3.9375,-2.414,-1.399,-0.154,0.4665,0.1235,-7.405,-6.878,-5.6955,-4.198,-2.5915,0.158,0.164,-0.193,-7.119,-6.417,-5.4025,-3.864,-2.391,-1.08,0.075,-0.1825,-0.055,-2.842,-1.2485,-4.941
1,10.25,422.355,1.554,423.9575,1.7085,2010.746,422.296,1.538,424.747,1.682,2014.375,421.966,1.746,422.5875,1.8435,2012.973,422.9755,2.0535,423.911,2.753,2083.2635,2.354,-10.271,0.41,421.112,1.953,0.168,-0.007,0.201,0.544,0.04,0.127,-11.3625,-0.11,0.611,2.065,1.82,-11.27,-14.808,-11.399,-11.787,-20.281,92.2845,75.45,0.6145,-15.97,-14.53,-11.27,4.6,1.615,6.1,2.385,214.95,241,-29.305,240.9,264.9,7.76,7.36,7.05,6.82,6.465,0.87,1.16,0.07,-12.85,-10.289,-9.085,-7.2145,-5.079,-2.2865,0.0415,0.0215,-7.721,-7.7485,-5.4585,-3.879,-1.517,-0.7965,-0.006,0.134,-0.053,-2.827,-6.2505,-5.1805,-3.9265,-2.4165,-1.397,-0.1545,0.4665,0.124,-7.3355,-6.9205,-5.71,-4.1965,-2.599,0.157,0.164,-0.193,-7.132,-6.471,-5.412,-3.872,-2.38,-1.078,0.0755,-0.182,-0.055,-2.888,-1.2025,-5.27
1,10.75,422.1405,1.649,423.626,1.698,2011.3595,422.2185,1.63,424.303,1.609,2014.3,422.0225,1.7645,421.769,1.981,2010.0835,422.9145,2.0005,421.607,2.4475,2101.678,2.3835,-9.399,0.4145,420.9395,1.9415,0.2635,-0.013,0.2935,-0.016,-0.0805,0.1425,-11.945,0.287,0.697,1.98,1.82,-11.451,-15.1915,-11.691,-11.586,-19.8805,92.289,75.06,0.623,-16.305,-14.28,-11.265,9.35,7.34,10.5,6.84,215.05,239.95,-26.65,243.95,262.55,20.21,19.15,18.65,17.34,17.2,1.99,2.495,0.44,-12.275,-10.279,-8.767,-7.1785,-5.1365,-2.2835,0.0415,0.021,-7.734,-7.636,-5.4845,-3.89,-1.5275,-0.811,-0.006,0.134,-0.053,-2.8075,-6.178,-5.158,-3.9305,-2.411,-1.3935,-0.156,0.494,0.124,-7.289,-6.9195,-5.697,-4.204,-2.5885,0.156,0.164,-0.193,-7.137,-6.464,-5.4155,-3.8835,-2.347,-1.077,0.076,-0.1825,-0.055,-2.924,-1.2735,-5.0905
