DOY2,HR2,USTAR,TA,WS,FC_1_1_1,H,LE,G,TS,RH,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O
1,20.75,0.703199999999999,17.4283,4.96454999999999,0.407875,-0.4315,13.281875,-6.13140000000004,16.34395,100,91.2,394.375,16.0035,-11.51945,-0.494800000000001,3.23195,366.08705,391.0064,13.225
1,21.25,0.714099999999999,16.61,4.93564999999999,0.35325,-0.764324999999993,10.61455,-7.49830000000006,15.81785,100,91.1867,396,15.5385,-11.258,-0.087150000000001,3.423,367.00635,389.07055,13.2925
1,21.75,0.766599999999999,17.01,5.14394999999999,0.434625000000002,0.848000000000004,15.623025,-7.36420000000004,15.42945,100,91.19715,394,14.335,-11.2190000000001,-0.348500000000006,3.564,365.3024,388.53,13.22
1,22.25,0.659299999999996,16.71415,4.62599999999998,0.3715,3.26,10.90175,-7.64905000000004,15.1341,100,91.2014,394.25,13.955,-14.9870000000001,-0.448300000000001,3.55349999999999,362.1866,385.6623,14.4485
1,22.75,0.581499999999995,16.51475,4.28134999999997,0.602574999999999,6.78342499999999,13.247675,-8.05000000000003,14.9323,100,91.2392,393,13.33675,-13.8845000000001,-0.28595,3.3155,362.1,384.6762,14.534325
1,23.25,0.722199999999999,16.50275,4.76349999999999,0.4133,4.65499999999993,7.86439999999998,-8.45400000000003,14.9215,100,91.25155,393,13.028,-12.658,-0.298800000000001,3.462,361.15,383.053,14.7341
1,23.75,0.715525,16.535,4.77075,0.380699999999997,4.02539999999992,9.2748,-8.55150000000003,14.81765,100,91.24775,392.3,13.0225,-11.0935,-0.170400000000002,3.29405,364.06865,382.57135,14.7284
2,0.25,0.789849999999999,16.15455,5.3945,0.41825,0.622550000000003,10.7775,-13.845,16.3143,94.9668,91.1,392,14.214,-6.41550000000001,-0.115650000000003,3.3555,339,379.57755,11.344875
2,0.75,0.784649999999998,15.82,5.43799999999999,0.38315,1.88449999999999,12.6775,-13.97,15.98155,95.646,91.1,392,13.835,-6.40250000000002,-0.5356,3.2505,343.75,378.9229,11.3462
2,1.25,0.68775,15.36265,4.4935,0.35365,3.4485,9.252,-14.19,15.74825,98.44835,91.1,391,12.9895,-6.06100000000002,-0.3655,3.82595,342.703,380.244,11.49095
2,1.75,0.606399999999999,14.96985,4.2065,0.3675,0.94109999999999,10.1624,-14.19,15.555,97.70175,91.1,391,12.6675,-5.52350000000001,-0.147400000000002,3.4515,343.65,380.1498,11.795
2,2.25,0.606149999999999,15,3.962,0.40315,3.50549999999992,10.235,-14.97,15.455,99.4458,91.055,391,12.376,-6.24400000000001,-0.164050000000001,3.6255,345.55,377.46725,11.61395
2,2.75,0.560399999999999,14.91,3.8765,0.307275,4.53549999999999,13.8175,-14.85,15.255,97.682,91.055,391,12.434,-5.66850000000001,-0.0572500000000025,3.47575,346.1463,375.0707,11.7517
2,3.25,0.5595,14.82395,3.683,0.35915,9.68604999999999,11.078475,-15.385,15.055,96.8097,91,390.975,12.9485,-5.65300000000001,0.109899999999999,3.62695,345.11855,373.6607,11.6056
2,3.75,0.548749999999999,14.21845,3.8665,0.387,4.9,14.4,-16.25,14.81,97.9625,91,391,11.5175,-4.117,0.0313499999999983,3.41935,348,371.92935,11.7
2,4.25,0.54715,14.24575,3.8635,0.32805,5.2371,10.8118,-16.28,14.42,99.6626,91,391,10.4505,-4.186,0.193949999999998,3.2132,346.55,374.352,12.0075
2,4.75,0.557,13.9112,3.94399999999999,0.227875,6.107125,8.61,-15.66,14.075,100,91,390.125,10.9945,-5.08750000000001,-0.0193500000000004,3.582,345.65,371.1,11.984125
2,5.25,0.5372,14.6514,3.7956,0.24905,7.86475000000001,10.1075,-15.765,13.8172,100,91,391,10.91975,-5.166,0.144099999999998,3.3782,340.3,366.55,11.605675
2,5.75,0.516875,14.0347,3.73575,0.3994,4.81199999999998,11.8,-15.78285,13.6331,100,91,390,10.72725,-5.24150000000001,-0.0585500000000013,3.1951,339.2,365.53845,11.533
2,6.25,0.582,13.6628,3.846,0.365399999999999,0.800449999999987,13.1557,-17.03,13.31,100,91.055,390.05,10.892,-4.896,0.485799999999999,3.56875,343,366.55,11.21735
2,6.75,0.496875,13.5615,3.52375,0.3802,2.50674999999998,14.305,-18.29,13.1,100,91.1,391,10.566,-4.10900000000001,1.86385,3.731,338.2,364.2739,10.9746
2,7.25,0.560399999999999,13.91225,3.762,0.235125,6.3554,14.002,-18.675,12.9514,99.9316,91.1,391,11.2,0.428799999999998,44.275,13.855,340.1,364.8137,10.9011
2,7.75,0.591875,15.22845,3.98475,0.0505,17.75975,17.95,-18.545,12.94295,98.938,91.1,391.25,11.69,50.6649999999999,151,31.1,341.3,371.667,11.24425
2,8.25,0.59595,17.285,4.114,0.0429499999999986,56.9625,29.31115,-16.065,13.34425,96.394,91.1,392,14.54,139.55,269.7403,43.365,350,388.0784,11.11245
2,8.75,0.68105,19.0412,4.564,0.0818000000000003,80.78,51.3028,-11.325,14.01905,86.82015,91.055,393,17.225,233.3,381.55,57.93,346.65,402.3431,11.2036
2,9.25,0.699049999999999,20.71675,4.97349999999999,0.0225999999999995,132.2,55.0820999999999,-3.00100000000001,15.18165,83.745,91.0011,392.1,18.53,321.95,494.55,79.1025,349.1,418.5904,11.44
2,9.75,0.7715,21.520625,5.11725,0.138649999999999,157.925,76.5501249999999,11.6325,16.739725,76.47695,91.1,393,20.0705,395.475,597.856325,99.15,350,435,11.43775
2,10.25,0.891,22.9788,5.726,0.126074999999999,202.00525,75.418125,38.06,18.96,76.296025,91.0668,393,23.1925,457,689.6,118.6,352,454.7274,11.2175
2,10.75,0.8534,24.1158,5.708,0.0809999999999996,235.3692,93.1799999999999,65.7752,20.7102,71.091325,91.0696,393,25.20625,503,764.6,137.6,352.4,471,10.76
2,11.25,0.8856,24.9882,6.07,0.492625,249.25,102.0285,85.9,22.9364,68.1502,91,393,26.687,534.9972,822.2,151.2,349,487.6,10.53225
2,11.75,0.91845,25.418825,6.319,0.319249999999999,272.95,129.5815,104.15,24.8575,70.2179999999999,91,393,26.8925,556.550275,868.354825,162.575,352.15,498.575,10.4394
2,12.25,0.8601,26.28295,6.1095,0.3874,288,122.90255,117,26.5,74.21835,90.9,393,29.40325,570,890.20185,170,355.575,510.708575,10.153075
2,12.75,0.867575,26.74445,6.133,0.4005,297.3,133.7932,127.575,28.1,66.7652,90.9,393,31.634,565.15,897.15,173.15,360.15,519.439875,10.1
2,13.25,0.8775,26.82305,6.03954999999999,0.783524999999999,292.075,126.225,134.2,29.655,70.9928499999999,90.8,393,31.84875,554.2,889.55,172.15,361.65,521.55,10.37165
2,13.75,0.889475,27.28215,6.323,0.524850000000001,279.101,134.63255,134,30.6,68.65875,90.8,392.15,33.015,519.725,860,168.575,358.575,529.234375,10.32235
2,14.25,0.943775,27.7633,6.7465,0.481474999999996,284,123,130.15,30.876525,59.110925,90.8,393,33.91975,477.15,806.575,159,360.3741,525.15,10.21605
2,14.75,0.94395,27.8649,6.5795,0.49635,254.15,102.5198,124.75,31.22,59.9931,90.8,393,34.0755,424.4,740.3,145.55,362.1,519,10.332
2,15.25,0.90585,28.00955,6.38735,0.359,235,98.2,114.75,30.955,64.659875,90.8,392,34.11625,364.55,654.1,130,361.55,512.8947,10.091
2,15.75,0.88375,28.03695,6.3605,0.61,206.75,98.4785499999999,99.785,30.61,59.663025,90.755,392.975,33.6745,293,558.3,110.575,360,503,10.1975
2,16.25,0.860099999999999,27.85225,6.21425,0.23665,157.15,73.59,85.8399999999999,29.855,76.1256999999999,90.7,393,33.431,214.65,452.55,89.525,354.55,490.20515,10.3015
2,16.75,0.839499999999999,27.565,5.816,0.2964,115.5,59.56,66.555,28.855,70.85085,90.755,392,32.892,145.35,332.65,66.96,354.7303,472.55,10.1693
2,17.25,0.8119,27.1,5.67249999999999,0.133574999999999,71.2949999999999,54.075,47.80305,27.765,70.64635,90.8,392.075,32.0615,39.49,209.55,46.955,357.14015,456.0858,10.10085
2,17.75,0.685999999999999,26.09855,4.73925,0.313,21.855,34.5376,34.98165,26.38865,77.8850999999999,90.8,391,30.0365,1.334,93.055,26.9,354.75,439.1,10.20555
2,18.25,0.732649999999998,23.765,5.08447499999999,0.437775,6.49525000000001,24.12865,21.7683,24.965,87.83915,90.8,392,25.907,-10.515,10.26,5.962,355.55,418.85955,10.655725
2,18.75,0.67755,21.1825,4.49285,0.46285,26.16175,15.27,10.4065,23.555,89.337825,90.85905,392.15,20.3575,-10.012,-0.514575000000002,2.91575,351.75,406.4917,10.8192
2,19.25,0.654725,20.42045,4.51865,0.494625,14.0375,13.1365,1.7355,22.455,93.4819,90.9,393,19.588,-9.17800000000001,-0.465625000000003,3.6128,352.55,399.472,10.8375
2,19.75,0.76655,19.06715,5.2427,0.475750000000001,8.04950000000001,14.86,-3.29800000000001,21.4,92.065175,90.9,393,18.48175,-9.94950000000003,-0.0535500000000003,3.70575,345.2,396.0953,11.1
2,20.25,0.733499999999999,18.5197,4.84519999999999,0.4568,3.09799999999998,14.46,-7.08100000000001,20.46895,89.65425,90.9,392.2,17.5125,-8.77,-0.160300000000004,3.8325,348,392.32165,11.28
2,20.75,0.636599999999999,18.05475,4.39104999999999,0.650624999999999,0.421174999999998,15.1975,-9.6185,19.7703,93.022475,90.95545,392.975,16.72525,-8.97900000000001,-0.0765000000000012,3.89,348.55,390.55,11.88
2,21.25,0.6577,17.5082,4.7588,0.37045,-0.239800000000019,15.25,-10.68,19.0982,99.4505,91,392.95,16.189,-8.7985,-0.0891500000000018,3.868,347.1,390.1,11.3
2,21.75,0.634649999999999,17.24195,4.292,0.494500000000001,-1.16099999999999,16.94,-11.605,18.6,91.333375,91,393,16.1775,-8.5535,-0.395550000000004,3.4675,346.1,387.78925,11.38
2,22.25,0.7068,17.6252,4.71774999999999,0.367375,-0.431950000000006,14.8775,-12.52,18.0568,97.999325,91,392,15.6135,-7.70250000000001,-0.217200000000001,3.464,348,387,11.565
2,22.75,0.726149999999997,17.3742,4.87349999999998,0.358999999999999,-0.89525,12.28,-13.205,17.5946,95.6496,91,391.95,15.2,-7.40700000000001,-0.140350000000004,3.5155,346.4631,384.65,11.49
2,23.25,0.722999999999998,17.11295,5.04659999999999,0.404125,-1.38,10.95125,-13.724,17.191,94.85275,91.0011,391.875,14.885,-6.83600000000002,-0.191050000000006,3.352,343.1,383.45535,11.57225
2,23.75,0.676349999999999,16.7398,4.56899999999999,0.361625,-2.53625,21.0375,-13.59,16.8,92.8159,91.0586,391.875,14.51875,-6.61800000000001,-0.136600000000003,3.432,341,379.0113,11.390625
3,0.25,0.619600000000001,17.06505,4.3094,0.4671,2.79629999999999,11.5075,-19.27085,18.9753,94.86805,91.035,398.675,15.304,-17.65835,-0.403375000000001,3.8685,349.95,386.61255,11.3675
3,0.75,0.5704,16.935,3.802,0.5054,-2.37155000000004,14.5999999999999,-18.78705,18.56815,94.99865,91.1,399,14.775,-14.04,-0.436625,3.85225,354,385.475,11.1675
3,1.25,0.5856,16.9454,3.7078,0.4264,-0.962700000000012,13.52,-19.97375,18.1231,95.9429,91.135,399.7,14.14025,-14.7225,-0.792275000000001,3.769,350.425,385.95,11.1484
3,1.75,0.5264,16.935,3.256,0.4365,0.595550000000002,13.67,-20.2382,17.726,98.3094,91.07,398.65,14.777,-13.8525,-0.591200000000003,3.6245,349.425,385.475,11.1
3,2.25,0.4334,16.6,3.01,0.46475,-0.019,12.2,-20.305,17.4623,100,91.07,398.75,14.751,-19.475,-0.4295,3.58475,348.95,384.475,11.2045
3,2.75,0.507,16.4,3.482,0.4102,0.146999999999987,10.92,-19.905,17.17945,99.2638,91.035,398,13.564,-16.76,-0.305200000000003,3.57895,348.425,382,11.3566
3,3.25,0.523800000000001,16.16645,3.69900000000001,0.69445,3.26700000000002,13.01,-20.5508,16.8889,100,91.035,398,14.43425,-16.875,-0.332675,3.9039,346.178375,380.08075,10.95815
3,3.75,0.5258,15.487,3.618,0.469,9.3187999999999,14.96,-20.99155,16.725,100,91.035,398,13.388,-18.3850000000001,-0.36025,3.69275,347,381,11.0536
3,4.25,0.577800000000002,15.3246,4.10200000000001,0.457875,3.341875,12.4875,-20.59,16.5792,99.49645,91.035,399,13.65,-15.249375,-0.466750000000001,3.63,345.95,379.42355,11.3055
3,4.75,0.593000000000001,15.435,4.18600000000001,0.400875,-3.5775,14.625,-20.5121,16.48975,100,91.1,399,12.82525,-16.3975,-0.393,3.54425,343.667425,379.0931,11.362375
3,5.25,0.630400000000001,15.3162,4.40400000000001,0.4258,1.92805,15.14595,-20.65455,16.2831,95.2511,91.1,399,13.4285,-21.71675,-0.566350000000001,3.70025,339.871625,378.03705,11.2999
3,5.75,0.717200000000001,15.34,4.9298,0.386175,2.63799999999998,11.235,-20.79965,15.9207,98.1961,91.1,399,13.3585,-15.12,0.504474999999997,3.6,338.9,376.95,11.1402
3,6.25,0.637,15.24185,4.048,0.37815,13.1081,10.6575,-21.2871,15.7231,99.067075,91.135,399,12.51925,-11.7445,6.905,5.50224999999999,333.95,376.475,11.10825
3,6.75,0.626200000000001,14.975,4.134,0.2489,10.096,14.155,-21.84185,15.57,96.81685,91.135,398,11.63,30.6025,138,28.9,338.832175,378,11.0771
3,7.25,0.55475,16.705,3.59625,0.21255,24.9549999999999,23.82755,-21.8377,15.61095,96.7736,91.135,398.35,13.7655,124.475,249.45,40.6375,341.895375,384.475,11.2153
3,7.75,0.598625,19.205,4.17875,-0.05775,68.0625,40.8375,-19,15.9679,87.27645,91.135,397.375,16.6435,220,368.35,54.07,346,398.95,11.604375
3,8.25,0.652875,21.17,4.34675,-0.0441250000000003,107.375,58.9925,-9.7155,17.06685,76.5968,91.135,398,19.034,306.9,485.9,74.16,349.213725,415.475,10.764275
3,8.75,0.742125,22.00865,4.93,-0.0455750000000004,149.884875,65.685,9.18349999999999,18.34315,68.687,91.135,399,20.64125,380.5,597,97.35,343.8075,434,11.5625
3,9.25,0.770324999999997,22.8125,5.25192499999999,0.120224999999998,182.995875,76.1149999999999,32.6625,20.245,67.22205,91.1,399,22.543,442.525,697.475,120,347.9555,451.525,11.33175
3,9.75,0.815625,23.5625,5.468,0.1996,222.9792,76.2799999999999,56.7949999999999,22.526,67.5140499999999,91.1,399.8,24.007,492.5,784,140,350,472.5,11.0392
3,10.25,0.9146,24.675,5.9704,0.33635,257.894,95.23,76.575,24.99025,62.418375,91.1,399.725,25.77375,535.1,854,158.1,356.90425,493.65,10.9977
3,10.75,0.915,25.97,5.81625,0.19675,296.48775,113.25,93.515,27.55555,54.5874,91.035,399.75,28.154,572.25,909.35,173,354.382175,511.525,10.85
3,11.25,0.8704,26.8875,6.1384,0.5275,312.62875,125.75,111.25,29.722875,54.2528749999999,91,399.75,30.6635,604,950.95,183.55,354.3,526,10.8
3,11.75,0.883,27.693125,6.4554,0.57,342.625,125.325,130.125,31.575,54.955875,90.9375,399,31.92125,622.6,983.292825,191.55,356.9028,539.55,10.61865
3,12.25,0.9652,28.4375,6.4916,0.743,356.5585,138.6939,141.375,33.472375,52.183125,90.9375,399,33.15225,619.6,997.475,196.55,361.8865,549.55,10.1833
3,12.75,0.9668,28.7,6.578,0.867799999999996,360.1112,143.388,146.75,35.099375,54.364525,90.9375,399.8,34.713,617.65,1001.8791,198,364.7871,556.6567,10.32
3,13.25,0.971625,29.25635,6.61375,1.079,358,127.75,148,36.4025,51.5782,90.9,399.65,35.821,597.625,989.59355,197.575,369.80715,560,10.42465
3,13.75,0.9769,29.3595,6.64445,1.3335,348.62325,117.5866,144.35,37.235,47.7200999999999,90.9,399.675,36.27,566.1,953,188.525,369.45675,559.641775,10.795925
3,14.25,0.9944,29.43255,7.06595,0.92625,341.8305,101.225,137.35,37.7147,45.3692,90.8,399,36.43,524,902,178.5,368.293,557.66,9.89
3,14.75,0.96525,29.5103,6.82645,0.838399999999999,312.7824,107.027775,128.35,37.92765,44.97345,90.8,399,36.688,469.5,830.39015,163.5,363,548.8265,10.035
3,15.25,0.97585,29.5658,6.82825,0.924624999999997,294.538075,112.8905,115.7,37.4818,46.562325,90.8,399,36.8625,407,739.87795,147.5,361.5,541.5,10.3599
3,15.75,0.93,29.48995,6.697,1.02,261.0325,88.7115,103.7,36.80315,44.8872,90.8,399,36.16325,334,642.26135,127.5,361.0375,530,10.2
3,16.25,0.96005,29.435,6.73315,0.715975,203.949575,73.844425,86.525,35.735,47.111525,90.8,399,36.1705,257.5,532,106,363,516,9.622625
3,16.75,0.96375,29.17,6.4358,0.442249999999999,160.98065,75.4750000000001,68.045,34.235,51.1788,90.8,399,35.542,175,416.3732,81.71,361.544,499,9.9587
3,17.25,0.893125,28.75075,6.430625,0.3738,112.6578,54.0575,51.3958,32.66475,48.304775,90.735,399,34.30825,82.15,291.17715,58.5,360.5,481,9.51707499999999
3,17.75,0.8565,28.005,6.16375,0.498675,58.27,41.1,37.845,31.27,52.329975,90.735,398,32.91825,3.55,173.8,39.113,358.3725,461,9.62742499999999
3,18.25,0.7875,26.205,5.547375,0.6945,9.685,28.425,26.14,29.7,53.5768,90.8,398,29.9245,-22.9235,62.675,19.9775,360.5,444.4745,9.75925
3,18.75,0.687,24.5672,4.8675,0.92195,6.58949999999999,18.935,15.17035,28.07595,59.5204,90.8,399,26.402,-33.25,1.94999999999999,3.805,356.599,430,10.3778
3,19.25,0.6666,22.74215,4.22,0.986750000000001,12.7722,16.38,6.0305,26.60945,65.80635,90.9,400,23.3475,-34,-1.469125,3.5995,354.8115,418.5,10.22525
3,19.75,0.6858,21.405,4.9296,0.82275,9.31199999999995,15.3899999999999,-1.789,25.30175,70.4288,90.9,402,21.874,-26.5645,-1.29615,4.523,351.563,408.8035,10.28435
3,20.25,0.7408,20.47,4.9156,0.863,1.88,17.3,-7.4725,24.21365,79.1405,90.9,401,20.1385,-25.32,-1.121,4.53,349.8665,404.5,10.51
3,20.75,0.8224,20.2571,5.14,0.7045,3.65900000000001,13.98,-10.3299,23.3311,83.533875,91,400,19.5725,-21.9575,-1.0474,4.113,346.1635,401,10.7907
3,21.25,0.7308,19.8259,4.8576,0.845875,2.08125,14.3875,-12.36,22.43175,85.1662,91,399.875,17.952,-22.82,-0.7422,4.2,349.3425,398,11.233
3,21.75,0.745400000000001,19.4,5.13,0.7365,2.10125,14.45,-14.9243,21.735,88.18985,91,398.875,17.564,-32.2425,-1.1848,3.92,350.5,395.5,11.07325
3,22.25,0.675000000000001,19.035,4.62800000000001,0.661725,-5.59124999999998,19.1743,-15.472,21.035,88.64,91,399.775,16.4255,-30.035,-1.1834,3.81575,340.583,394.5,11.784475
3,22.75,0.7226,18.37975,4.7104,0.62835,-2.61075,11.855,-16.3309,20.47,91.3658,91,399,15.657,-30.9965,-1.11775,3.945,335.3245,393,11.36985
3,23.25,0.6714,18.2868,4.5952,0.691575,-2.52052500000002,12.03,-18.51325,20.07,94.2022,91,399,16.168,-20.2375,-0.530750000000002,3.925,347,390.5,11.3825
3,23.75,0.7614,17.65215,4.966,0.5562,-3.1725,11.095875,-19.21125,19.64,93.09355,91,399.725,15.546,-19.1,-0.717350000000001,3.74575,346.5,389.5,11.3725
4,0.25,0.6393,21.81,4.31615,0.996324999999998,0.371499999999967,10.29975,-17.94345,24.2032,82.78635,90.7,395,21.5515,-33.6425,-0.862625,4.4365,346.55,411,13.185
4,0.75,0.631925,21.21,4.5153,0.774875,4.66549999999998,10.6725,-18.7878,23.61,82.86465,90.7,394.725,21.22,-38.81,-0.91955,4.254,343.986675,410.03685,13.1838
4,1.25,0.626125,21.32,4.137125,0.6141,8.516075,11.6625,-20.17895,23.03,88.5074,90.7,394.725,20.4145,-44.8324999999999,-0.9924,4.1605,340.300825,406.622325,13.005
4,1.75,0.550824999999999,20.835,4.087075,0.876,-2.359,10.6425,-20.1389,22.73,88.104,90.7,394.75,20.05,-49.838775,-1.0111,3.88,339.32865,403.406225,12.969775
