DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,H,SH,LE,SLE,PA,T_SONIC,TAU,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD
1,11.75,415.1925,0.0229480064493629,2.74314,1.42547271905191,-0.779509,-1.261905,29.0693,0.9498875,13.1263,-2.588795,98.118675,-1.15849999999996,-0.55759225,0.368369,0.819800387546939,0.745335146085407,0.535044160930096,2.899065,252.60425,369.779,573.677,97.163925,398.0605
1,12.25,414.7475,0.0251913992710109,2.801,1.65149493669763,-0.053656125,-1.15193,34.164675,1.2111275,16.85915,-3.20412,98.08375,-0.914499999999975,-0.613714,0.389892,0.893730549684622,0.824608557559225,0.541066747011417,3.14043,263.000625,366.526,575.362,89.5689625,397.95025
1,12.75,414.043,0.0237972897616514,2.856965,1.45465057432958,-1.14264,-1.10879,35.207075,1.419325,17.03735,-2.25726,98.047525,-0.220999999999961,-0.61085,0.41744275,0.856178876116574,0.75992765532318,0.577788199182316,3.09611,273.397,363.273,577.047,81.974,397.84
1,13.25,414.23125,0.0237262091367332,2.8660325,1.45981593693749,-0.864696,-1.32889,28.2486,0.5064815,15.3048,-2.950215,98.0335,0.128500000000003,-0.652929,0.348407,0.830628861167176,0.747141643843449,0.520198822672615,2.7347,272.8535,381.8065,643.3435,90.70665,452.3665
1,13.75,413.5365,0.0225418006481324,2.94928,1.44882979337727,-0.844743,-1.13428,36.4972,-0.03679375,16.0257,-2.65687,98.008625,0.533500000000004,-0.718017,0.38538,0.846210248974946,0.81112950492828,0.546654847477396,2.8582575,272.31,400.34,709.64,99.4393,506.893
1,14.25,413.798,0.0228053563742758,2.95085,1.37368253947984,-0.71628,-1.0418575,27.7082,-1.20828,16.5687,-3.29947,98.0255,0.68300000000005,-0.669563,0.404022,0.909774147797133,0.814267769225824,0.563835969054831,3.21479,267.73,389.827,726.287,106.31,522.683
1,14.75,413.861,0.0202997238260301,2.95694,1.52764484753841,-0.32578175,-1.2640125,19.763,-0.586927,13.5147,-2.942705,98.0344,0.79400000000004,-0.659302,0.358834,0.809391129182919,0.780686236589323,0.531094153611203,3.17485,261.85325,389.717,683.098,106.479,451.451
1,15.25,413.751,0.0187239730546315,2.97408,1.35335913369638,0.593619,-1.16043,16.206775,-1.76583,11.2997,-4.44912,98.029425,0.984250000000017,-0.658961,0.39148525,0.880085823720276,0.789644842590253,0.531282472666836,3.0030225,275.253,392.26,571.753,86.189,388.703
1,15.75,413.8615,0.0162175957132288,2.94722,1.34131513278388,0.958885,-0.78826175,9.4691175,-2.8222225,10.860925,-2.90446,98.0457,0.974250000000026,-0.62733825,0.397208,0.88183408041356,0.746737230119723,0.520639035927693,3.228195,255.887,379.273,438.653,73.841,283.887
1,16.25,414.06075,0.0171661060396532,2.93314,1.24323492566537,1.705355,-0.631025,6.524205,-6.67707,8.9270925,-1.84106,98.090125,1.00500000000005,-0.5404135,0.3744415,0.841680554149974,0.733063276565146,0.510964520631029,3.2450825,265.9915,379.6785,348.895,58.3645,190.612
1,16.75,413.9595,0.020504214105017,2.928735,1.00271131230624,1.54607,-0.438638,-0.28259755,-7.1913225,5.19936,-1.499525,98.1022,1.14350000000005,-0.534363,0.33792,0.763452000087553,0.68593401545877,0.446987528985114,2.9351,270.37425,372.75275,286.256,48.6884,152.545
1,17.25,414.16525,0.0275274301073678,2.9490675,1.03634465773609,2.67123,-0.3151675,-5.4018525,-10.25045,4.0030525,-1.6250525,98.1224,1.02200000000002,-0.474768,0.31135575,0.711350214374098,0.618441565833549,0.395071180764302,2.9367075,274.757,365.827,223.617,39.0123,114.478
1,17.75,414.2555,0.0331314050411388,3.013895,0.818493484465505,3.14186,-0.566906,-10.871675,-13.60165,2.852515,-2.42342,98.10355,1.12800000000001,-0.455098,0.281817,0.68335349355004,0.530529578201059,0.361396080076804,2.89171,249.6035,355.14175,147.06575,25.55035,39.64285
1,18.25,414.87075,0.0342602608535641,3.039825,0.852078651334797,2.7682425,-0.73343425,-13.605775,-9.14051,1.9599925,-2.368745,98.13335,1.28300000000002,-0.425695,0.259817,0.595814310810535,0.519398638232332,0.349646540314362,2.773665,269.5065,347.91325,67.2831,12.38785,-22.67925
1,18.75,414.336,0.0341823988773698,2.98377,0.827765516390778,2.923905,-0.886363,-15.9491,-7.977065,1.659685,-2.806455,98.17955,1.31825000000001,-0.4209065,0.23564625,0.604498187584841,0.517159056130716,0.324724943144889,2.979335,246.59,342.6115,16.50185,3.537985,-76.34165
1,19.25,414.64225,0.0343402096673855,2.9385625,0.873296838863881,2.97106,-0.607736,-13.931,-7.40158,1.557295,-2.742235,98.21765,0.757000000000033,-0.4382955,0.2374835,0.571029143801409,0.483133705898761,0.33517139716667,2.78807,252.7575,341.1235,-3.1644225,0.800125,-92.943325
1,19.75,414.77175,0.0314015923163141,2.9337175,0.747795120776757,3.24913,-1.171005,-13.20745,-7.22165,1.6262,-1.749215,98.19895,0.586500000000029,-0.3941065,0.249653,0.630663290703934,0.53208774020563,0.358034509353503,2.84724,251.86775,337.0685,-3.8665925,0.6101665,-91.374175
1,20.25,415.112,0.0301856505193843,3.08265,0.78234556857988,2.99084,-1.1027,-17.35925,-7.7623475,1.29701,-1.962075,98.21605,0.419000000000011,-0.376114,0.252663,0.600612596442884,0.507119669047704,0.331194121012981,3.089725,248.073125,332.82925,-3.97558125,0.55426675,-91.1754375
1,20.75,415.04575,0.031272371113158,3.02598,0.851337770805454,3.50064,-1.71365,-20.843175,-6.88694,1.40373,-2.03333,98.22905,0.27600000000001,-0.399019,0.28048,0.637452513434287,0.542394011590523,0.355329567466392,3.07217,244.2785,328.59,-4.08457,0.498367,-90.9767
1,21.25,415.101,0.0310414078288985,2.97175,0.876790168740503,3.108395,-0.774308,-16.0747,-6.5845125,1.3110525,-3.00696,98.19585,0.186500000000024,-0.4221205,0.2489105,0.627794540244325,0.521637304272783,0.341757548147019,3.06243,255.69575,328.828875,-3.830025,0.603121125,-88.292925
1,21.75,415.1305,0.0300057994394417,2.942755,0.707809558671885,3.5477775,-1.07179,-16.68095,-6.934135,1.9332575,-2.732895,98.19525,0.0740000000000123,-0.420944,0.2564415,0.664706609546612,0.507862402734291,0.355637542520674,3.074665,267.113,329.06775,-3.57548,0.70787525,-85.60915
1,22.25,414.2135,0.0306876534588882,3.0003875,0.821880115492397,3.300305,-1.38542,-16.38495,-6.8012925,1.3914075,-2.289255,98.20095,-0.0979999999999706,-0.45133425,0.23764925,0.575634293612021,0.486302750699846,0.335334475293439,3.1447075,243.4295,323.12175,-3.940895,0.70164975,-85.57915
1,22.75,414.4145,0.0321532504807531,3.1266125,0.757116658179138,2.73778,-0.782734,-17.87785,-6.41669,0.789018,-2.161465,98.18315,-0.470999999999975,-0.433771,0.261252,0.630984804385019,0.522412883370657,0.351225474713256,3.060845,253.03175,327.22675,-3.826395,0.49739175,-83.2689
1,23.25,414.447,0.0261873704181558,3.13173,0.695311899842721,2.73886,-1.2429225,-13.672,-7.1922325,1.12035,-2.279465,98.20195,-0.582999999999984,-0.3880685,0.24746525,0.60041816376015,0.509572058345993,0.33564931730776,3.1658875,242.631,321.944,-4.0139575,0.91411925,-84.465
1,23.75,414.622,0.0279218997170256,3.14901,0.715478860624128,2.33374,-1.12243,-12.817,-6.807,1.151625,-2.88474,98.132425,-0.666499999999985,-0.40793925,0.25942125,0.600478443500087,0.470069062743564,0.323347680817402,3.23288,244.95475,319.74425,-3.65381,0.72637525,-81.965
2,0.25,414.196,0.0302420487438475,2.918355,0.740289183943359,2.81642,-1.14487,-23.166025,-9.07027,0.226692,-2.408555,98.0851,-1.89699999999999,-0.331062,0.197593,0.535010280275062,0.423643718235028,0.265077913074628,3.52945,244.64525,318.79675,-3.38483,0.86814975,-83.295
2,0.75,414.3125,0.0292175005563385,2.825035,0.683759760868694,2.646925,-0.7939825,-22.92595,-9.21137,0.294008,-1.78929,98.0787,-2.029,-0.322358,0.200221,0.529115299344103,0.423838412605559,0.272664995919902,3.27083,243.01,319.467,-3.3496,0.809,-80.4033
2,1.25,414.182,0.0275402520759569,2.73771,0.79487801518276,2.43994,-1.1710375,-23.8913,-7.48641,0.37633,-3.040875,98.1144,-2.22099999999995,-0.287307,0.216899,0.541032346537617,0.452908379255672,0.287316028094501,3.23421,249.9665,318.42,-3.379825,0.70232475,-79.858925
2,1.75,414.255,0.0320229605127321,2.77931,0.690008726066638,2.24309,-0.806993,-22.52705,-7.252565,0.890757,-1.88437,98.092,-2.34699999999995,-0.279524,0.2052115,0.552168606348263,0.479388508073995,0.281536933043309,3.577675,242.96,314.537,-3.35623,0.791833,-80.92
2,2.25,414.25425,0.0325261091005599,2.68712,0.758001808237984,2.534675,-0.8804165,-24.563025,-7.010315,0.668381,-1.6982,98.091675,-2.50224999999995,-0.29646425,0.22174475,0.564596035624195,0.492315453301424,0.288934474443552,3.380235,245.58,318.365,-3.31758,0.8089335,-79.87165
2,2.75,414.237,0.0345824496691987,2.68019,0.630658386133095,2.70696,-0.79939625,-25.33095,-7.9645525,1.06632,-2.43067,98.0961,-2.42399999999998,-0.300892,0.207158,0.580092234045587,0.46322672634467,0.298177966992868,3.58495,259.69475,318.17825,-2.3859775,0.63469175,-62.460075
2,3.25,414.2585,0.0337632194220215,2.452805,0.75285323935014,2.7340475,-0.7079625,-22.1926,-5.70724,0.71281,-2.66028,98.0593,-2.77199999999999,-0.298693,0.228683,0.578804803020846,0.461285161261448,0.295535953819497,3.65489,240.64,315.573,-2.9865,0.773,-74.777
2,3.75,414.71675,0.0331073317110028,2.57794,0.659213744890863,3.0975325,-1.16676,-25.382,-5.860145,1.031511,-2.6719,98.0748,-2.93299999999996,-0.3080295,0.2163625,0.580388383739422,0.474929903631472,0.292915172080415,3.601065,264.437,318.933,-2.90857,0.524833,-74.2247
2,4.25,415.024,0.0310800779099367,2.60404,0.599066958464437,2.9232925,-0.895858,-24.4535,-6.4397475,0.7535195,-2.6867,98.087425,-2.83499999999998,-0.30374625,0.21455775,0.592625257233431,0.443458695487671,0.271185569429591,3.6308625,261.575,314.8035,-2.0976825,0.81077475,-60.3932
2,4.75,414.89675,0.0362264369280083,2.56548,0.65466623173355,2.551235,-0.625218,-19.659475,-6.224685,0.18025275,-2.82292,98.08375,-2.96799999999999,-0.30370225,0.198792,0.594774460785559,0.50023075928659,0.261382518808742,3.4442675,272.384,314.39575,-2.753555,0.731167,-63.4968
2,5.25,415.298,0.0356331949648835,2.6094325,0.634903929687808,3.5419375,-0.735807,-24.14025,-6.601615,0.590306,-2.209235,98.0683,-3.19774999999998,-0.290034,0.22204875,0.583044187466834,0.489493496563845,0.282545937812649,3.4420625,271.157,313.21,-2.93083,0.5103,-70.4557
2,5.75,415.64475,0.0394230286382589,2.5382175,0.66548737649917,3.8247,-0.3978855,-21.213,-6.122865,0.85468,-2.12266,98.13345,-3.315,-0.283818,0.206317,0.577630415680112,0.518026418325444,0.263585499364399,3.350945,265.292,314.6635,-2.63653,0.5077,-70.5525
2,6.25,415.979,0.0393650692921595,2.54599,0.678515002744922,4.0343375,-0.9244535,-23.7346,-6.57587,0.688443,-2.623,98.116675,-3.57524999999995,-0.29377325,0.20752525,0.580266230972026,0.443309366381256,0.291493002545135,3.2594525,259.427,316.117,-2.34223,0.5051,-70.6493
2,6.75,416.1145,0.0421876738744006,2.5328,0.635272438988038,4.06727,-0.42169275,-21.7309,-5.91717,0.82438525,-1.936225,98.113075,-3.57249999999999,-0.28532925,0.2130135,0.557382888899536,0.483465112838367,0.293679708440004,3.0925525,254.32,312.723,1.7735,0.999433,-57.854
2,7.25,417.0805,0.0412489273931127,2.48757,0.686355028768508,4.46463,-0.532235,-23.7366,-5.147745,1.2315425,-1.96552,98.1245,-3.75749999999996,-0.261053,0.214368,0.585283265474897,0.450757883525276,0.266873531271147,3.25044,257.82,318.377,32.7677,6.62633,-13.8587
2,7.75,417.775,0.0476199001093215,2.51689,0.784165632863013,5.15957,-0.367379,-28.4305,-3.6717,1.33973,-1.9011,98.1067,-3.59399999999997,-0.2899055,0.243709,0.59006982974854,0.511301380347883,0.31530604364515,3.07892,246.17,321.12,125.497,21.0607,36.1982
2,8.25,417.57925,0.0447343809132097,2.3625275,0.859491710256707,5.15915,-0.73446325,-17.742775,-1.05943,2.555755,-1.986625,98.1142,-3.73649999999995,-0.33619175,0.26214925,0.632669366762099,0.476530962461825,0.338368134305587,2.7789875,249.67775,321.8675,133.699,23.048675,68.6709
2,8.75,417.092,0.0368118656660442,2.404355,1.02094733285218,4.13145,-1.56245,-8.331025,1.084402,4.14005,-1.598325,98.1594,-3.57249999999996,-0.4059835,0.3216445,0.734403678050261,0.577658567369289,0.436350838473253,2.81823,276.977,327.433,176.553,29.4937,99.5213
2,9.25,416.6185,0.0302534760386239,2.381235,1.15174215864489,2.9296525,-2.77957,1.322409,2.49868,7.745785,-1.86663,98.181825,-3.55299999999995,-0.45850275,0.3284995,0.742731731266963,0.602041244336269,0.449731859860747,2.9094125,264.16275,334.77025,291.5235,40.99755,197.2495
2,9.75,416.029,0.0316621859197948,2.40822,1.35364991482516,1.5410875,-2.6915175,10.7034,4.01135,11.264775,-1.583635,98.2167,-3.51549999999997,-0.4563055,0.362471,0.735779239793617,0.642031242986125,0.497048185985868,2.84771,258.45825,345.289,371.987,61.543775,235.39675
2,10.25,415.8785,0.0291373528851679,2.4507375,1.48981142184294,0.6215775,-2.236065,21.534225,5.139955,10.5149,-2.02129,98.18435,-2.80725,-0.53467075,0.349491,0.769806946573019,0.667034371352589,0.515394241275888,2.7755975,258.17525,353.6435,289.02075,51.192225,195.31775
2,10.75,414.88575,0.0280222946954724,2.4823575,1.5902197034987,0.330602,-2.036525,31.017575,4.0961025,15.50915,-1.990805,98.157875,-1.67099999999996,-0.565964,0.362898,0.823265326270823,0.767792112227391,0.552057244872586,2.903375,251.633,364.087,697.16,105.52,474.927
2,11.25,414.29275,0.0261734980466884,2.55191,1.62681505069197,0.031453325,-1.632315,45.567675,5.4481075,18.8165,-2.20682,98.1652,-1.786,-0.607063,0.380207,0.804488035958273,0.773821684886124,0.588869255437911,2.95659,252.17,354.53,308.2,47.306,226.453
2,11.75,414.17925,0.0280221562467541,2.6377675,1.84301112313518,-0.538727,-1.30258,46.3345,7.01207,19.5956,-1.9204975,98.1938,-0.812999999999988,-0.607258,0.424027,0.875559820914596,0.860771165873951,0.617500607287151,2.88859,252.60425,369.779,573.677,97.163925,398.0605
2,12.25,413.56325,0.027200903825589,2.5618175,1.93846022524254,-1.56172,-1.11726,54.910375,6.03039,24.7992,-2.4802075,98.218075,-0.510749999999959,-0.69535,0.44418575,0.974735164061407,0.849251234635344,0.644296154108646,3.1563425,263.000625,366.526,575.362,89.5689625,397.95025
2,12.75,413.2595,0.026788402953411,2.517265,2.05811946441446,-1.60502,-1.05123,59.032075,3.36272,23.6059,-3.3782625,98.2412,-0.43199999999996,-0.702336,0.443205,1.0209309477139,0.948565759449496,0.645062012522827,3.18197,273.397,363.273,577.047,81.974,397.84
2,13.25,413.3085,0.0296038004317013,2.4921275,2.0407621047629,-1.9982275,-1.452325,62.64345,1.5005775,24.9649,-3.8996575,98.1798,0.02800000000002,-0.739111,0.457757,0.978996935643825,0.97811093440366,0.673193137219921,3.32223,272.8535,381.8065,643.3435,90.70665,452.3665
2,13.75,412.3265,0.0246945232460023,2.54625,2.13351910993408,-2.33426,-0.9878945,61.3574,0.855222,25.98205,-4.77208,98.125825,0.268500000000003,-0.73936025,0.42474875,1.01118618118913,0.951844858325642,0.669271233449237,3.39956,272.31,400.34,709.64,99.4393,506.893
2,14.25,412.111,0.0250482004647235,2.5831825,2.03822418352917,-2.16741,-0.726782,68.4138,0.57856375,22.951075,-2.82658,98.09425,0.219750000000033,-0.8116915,0.469677,1.07074891897709,0.966270865037576,0.685924365360607,3.57559,267.73,389.827,726.287,106.31,522.683
2,14.75,412.2305,0.0233855083331537,2.6209,2.01331394663527,-1.06279,-0.8098515,60.503,0.228653,22.6352,-5.33559,98.0951,0.705500000000015,-0.784523,0.45060825,1.03293675282006,1.04023830626075,0.664931821290385,3.2499375,261.85325,389.717,683.098,106.479,451.451
2,15.25,411.899,0.0223862011069319,2.65457,2.29431907109713,-0.920713,-0.9339365,46.572675,-2.611365,22.1869,-3.54677,98.165875,0.939000000000035,-0.727615,0.4388595,1.02755387556909,0.946802627068643,0.627635624859586,3.3290775,275.253,392.26,571.753,86.189,388.703
2,15.75,411.52,0.0224464028298523,2.6768,2.02397743779125,-0.53651025,-0.6830305,38.232675,-3.81221,17.8185,-3.359555,98.1149,1.24325000000002,-0.67517075,0.422959,1.05172169469117,0.98436849002572,0.60538714826735,3.370225,255.887,379.273,438.653,73.841,283.887
2,16.25,411.506,0.0184991080866051,2.69275,1.86544387781917,0.159681,-0.69355,26.455825,-5.55625,16.0432,-1.841105,98.116475,1.45300000000002,-0.72966325,0.43667,1.01468719660613,0.878567498077483,0.596872106375208,3.4177725,265.9915,379.6785,348.895,58.3645,190.612
2,16.75,411.276,0.0182709058341397,2.67132,1.86780234911418,1.488725,-0.499803,15.9164,-7.266485,12.4096,-2.12945,98.13775,1.68700000000001,-0.6523405,0.4307225,0.968950545631735,0.844796226205486,0.562470104073601,3.595675,270.37425,372.75275,286.256,48.6884,152.545
2,17.25,411.0705,0.0168568168446554,2.703585,1.49058042386179,2.174205,-0.538082,6.11892,-7.595365,11.1208,-3.15732,98.113725,1.59975000000001,-0.5614905,0.40997075,0.906038689035341,0.867702002909988,0.538785482438393,3.582365,274.757,365.827,223.617,39.0123,114.478
2,17.75,411.28425,0.0246530998847544,2.6381475,1.35840083038532,2.335005,-0.702053,-9.37905,-12.342425,6.4519,-2.110015,98.10505,1.42350000000002,-0.500605,0.374228,0.869634362071659,0.744042605460437,0.487774099813807,3.538715,249.6035,355.14175,147.06575,25.55035,39.64285
2,18.25,412.041,0.0301226789771269,2.67592,1.23068401111214,3.15899,-0.43124975,-16.93625,-17.3302,4.06229,-1.0261225,98.10635,1.08200000000002,-0.3869085,0.2999255,0.725925937378326,0.611962650477483,0.392753103816558,3.42817,269.5065,347.91325,67.2831,12.38785,-22.67925
2,18.75,412.8025,0.0335993319276039,2.64102,1.07028618945651,3.094045,-0.3772585,-20.80255,-16.35625,1.78098,-1.223455,98.1336,0.918000000000035,-0.3626155,0.2570965,0.645123983681134,0.584362272280921,0.358010791758196,3.282205,246.59,342.6115,16.50185,3.537985,-76.34165
2,19.25,413.365,0.0353215732872544,2.6455775,0.909697941556786,2.767245,-0.142347,-23.97485,-12.2063,0.9930295,-1.878875,98.1514,0.624000000000024,-0.358437,0.221545,0.568126746421958,0.490490570755443,0.288036976792911,3.13342,252.7575,341.1235,-3.1644225,0.800125,-92.943325
2,19.75,413.4655,0.0324217044468351,2.69324,1.0078904765921,3.046765,-0.315694,-21.332025,-11.5138,0.58163775,-2.58003,98.1582,0.75200000000001,-0.365233,0.216798,0.554728762549771,0.434653885292654,0.267435038841211,3.11033,251.86775,337.0685,-3.8665925,0.6101665,-91.374175
2,20.25,413.5575,0.0358205239351789,2.7565425,0.91835396226074,2.914015,-0.95052825,-19.969175,-11.5079,0.756587,-2.185565,98.1836,0.271000000000015,-0.354552,0.174506,0.460724429567176,0.459848888223077,0.233429004196137,3.05229,248.073125,332.82925,-3.97558125,0.55426675,-91.1754375
2,20.75,414.0145,0.0410635231251741,2.7095525,0.849350928650814,2.27764,-0.986392,-22.7019,-10.6369,0.168271,-3.47924,98.18325,-0.0112499999999471,-0.33586725,0.18013,0.534721207484127,0.446839219076143,0.240133250321769,3.1834175,244.2785,328.59,-4.08457,0.498367,-90.9767
2,21.25,414.27625,0.039573831048367,2.75178,0.866195324259606,2.79485,-1.01176775,-19.96995,-10.5578,1.04755,-3.03842,98.161,-0.260999999999967,-0.338712,0.190218,0.536133378927296,0.437471141905383,0.266103927066099,3.3149,255.69575,328.828875,-3.830025,0.603121125,-88.292925
2,21.75,414.4705,0.0366988050257028,2.76767,0.899398751006927,3.02359,-1.352185,-26.88615,-10.0719,1.32201,-3.7019625,98.1573,0.0649999999999977,-0.403627,0.217241,0.533971909373517,0.484121885479266,0.276449995478387,3.38253,267.113,329.06775,-3.57548,0.70787525,-85.60915
2,22.25,414.646,0.031362798552122,2.760935,0.831164612853399,3.2004425,-0.99004925,-29.258175,-9.7814,1.3818075,-3.62407,98.1403,-0.245000000000005,-0.322366,0.220418,0.59595889119972,0.463688473007471,0.279117000557114,3.26341,243.4295,323.12175,-3.940895,0.70164975,-85.57915
