DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1
1,0.25,0.2827247432,-3.562,4.1638576132,1.0028702778,0.9854745,-0.0033377515,-23.6918,1.23205025675,0.00306572475,-1.47055674,-0.0125,-0.043,0.176,92.3571710925,78.73429,383.0430618,-37.039,1.2435,0,0.648,260.3,289.8,4.4115917487,-0.0517348,0.8998783196,0.8659048898,0.3748279049,-3.416,0.3287368397,0.21575,0,1,1.8,3.1
1,0.75,0.29622,-3.368,3.8894703385,0.99866222225,1.01411,0.002040256,-22.08785,-0.7475323675,-0.008793727,-1.428935905,-0.015,-0.033,0.177,92.306912133,78.727,383.61046112,-35.251,1.285,0,0.598,258.2,288.2,4.2970253906,-0.04059955,0.91481329405,0.88219043215,0.36588384285,-3.469,0.3330810712,0.2185,0,1,1.8,3.1
1,1.25,0.2776695,-3.34,4.025195,0.8951148889,0.8951847138,-0.00375,-20.11185,1.087454,0.0141549472,-1.65476318,-0.009,-0.041,0.173,92.148477012,78.71502,383.12113301,-34.638,1.259,0,0.719,259.9,289.8,4.4338478497,-0.0408154,0.9107969038,0.8333648661,0.3707074318,-3.114,0.352635844,0.2185,0,1,1.8,3.1
1,1.75,0.2937824472,-3.638,3.895795,0.8946747222,0.909736,0.00479166665,-19.2324,0.980716,0.0644929668,-1.591687759,-0.014,-0.036,0.168,92.303988254,78.69084,383.203242125,-30.179,1.23,0,0.62,259.1,289.7,4.28024836245,-0.037817697,0.9116721266,0.8334699554,0.38432322055,-3.239,0.3455285806,0.21,0,1,1.8,3.1
1,2.25,0.313716,-3.388,4.19197017505,0.93503122225,0.94184,-0.005694444,-25.55969109,0.7317895063,0.1075802855,-1.515705691,-0.011,-0.028,0.168,92.432465129,78.698835,383.17837897,-27.147,1.254,0,0.665,260.8,290.1,4.3683815849,-0.0437687,0.8968339894,0.9062750371,0.35954497945,-3.055106,0.3624996552,0.25,0,1,1.8,3.1
1,2.75,0.307693,-3.377,4.0563772516,0.8739627778,0.889296,0.0016666667,-20.73849846,0.881747,0.00730725735,-1.542522344,-0.012,-0.025,0.183,92.497419605,78.713605,382.73674114,-31.368,1.266,0,0.527,267.1,289.9,4.11639518655,-0.0341206,0.9624319727,0.86730036385,0.38231316535,-3.019,0.36204392,0.2065,0,1,1.8,3.1
1,3.25,0.283811,-3.316,3.99421,0.99748172225,1.04585,0.0031944444,-22.3205,1.06019,0.0129762141,-1.643053538,-0.007,-0.051,0.175,92.496750891,78.721475,382.33285488,-31.082,1.292,0,0.559,262.4,289.3,3.8771809854,-0.0348437,0.9546271523,0.870716946,0.3804510481,-2.789,0.34216700865,0.2235,0,1,1.8,3.1
1,3.75,0.265116,-3.465,4.12295,1.10055210155,1.10017,0.00791666665,-21.4054,1.17587,-0.0125143085,-1.331531645,-0.0095,-0.0425,0.171,92.3633994355,78.71606,382.63509,-26.7595,1.287,0,0.5965,268.1,289.1,4.0927947996,-0.037776274,0.9166536969,0.8488185907,0.3718292619,-2.921,0.3575803406,0.235,0,1,1.8,3.1
1,4.25,0.29636748765,-3.624,4.06555,1.0571515533,1.05588,-0.000336161,-22.990951715,1.8755558092,-0.006695845,-1.4223222285,-0.006,-0.0335,0.1855,92.1684893015,78.70335,382.55008371,-28.1845,1.294,0,0.5965,263.3,289.15,4.1083917847,-0.03490895,0.8893773103,0.8625230432,0.3765580964,-3.542,0.35536058305,0.2025,0,1,1.8,3.1
1,4.75,0.2702655563,-3.635,4.0762020337,0.96976436055,0.97439569745,-0.0002699037,-22.5692,2.4389359961,0.0228976348,-1.8218692065,-0.0105,-0.042,0.1885,91.4183857985,78.6902,385.15908204,-29.0605,1.3095,0,0.533,261.65,288.2,4.371867354,-0.0349032,0.8930167972,0.8504398862,0.3474852515,-3.4545,0.3675563731,0.21275,0,1,1.8,3.1
