DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_4_1_1,TS_4_2_1
1,0.25,-4.7362,-1.270155,24.24555,3.77493249999999,1.3468,0.871817499999999,450.7,14.16,15.760975,88.046285,15.4685,92.70956,6.702885,0,2.91397,351.12472,369.69354,0.758249999999993,0.0111275,9.4176475,9.9567675,10.481945,10.4761025,11.3946325,19.69751,10.100295,10.488,12.90875,13.58,11.98375,13.76875
1,0.75,-4.62505,-2.5497,29.4341875,3.82043499999997,1.4545,0.877865,449.2,13.46,15.79058,88.025,15.254,93.84373,6.53945,0,2.59804,348.676255,370.33472,0.184724999999997,0,9.3216475,9.78051749999999,10.442695,10.4876025,11.3746325,19.70425,9.960045,10.4235,12.90875,13.58,12.00375,13.76875
1,1.25,-4.93694999999999,-2.7768,29.50725,2.5132875,1.48964,0.887035,449.3675,13.503,15.8503775,88.0044875,15.328,92.62035,6.990085,0,2.67367,348.075,371.243935,0.017925,0.000427499999999969,9.2560975,9.66574,10.42291,10.52087,11.41121,19.7183875,9.80166,10.33153,12.9075,13.58,12.005,13.7675
1,1.75,-4.43565,-3.37225,39.6828599999999,3.2406625,1.473985,0.8887125,450.095,13.3074075,16.001725,87.99475,15.29,93.79781,7.0165125,0,2.945755,348.855,370.95514,0.00994499999999999,0.00487999999999997,9.0788025,9.62775499999999,10.3729825,10.4921025,11.3461325,19.7249125,9.761295,10.2459475,12.89875,13.57875,12.00625,13.76875
1,2.25,-4.14275,-3.06885,30.010575,4.026315,1.426125,0.91315,450.23,13.0247,15.8221875,87.99325,15.039,93.87023,6.89342,0,2.614635,346.45,370.40396,0.622784999999989,0.0221624999999999,8.9618025,9.592505,10.3407325,10.5191025,11.3353825,19.7488375,9.663545,10.1536975,12.89875,13.57875,12.0075,13.76875
1,2.75,-4.0072,-2.3039,35.59625,5.92342499999998,1.3917125,0.87501,450.13,13.093,15.8549625,87.9974275,15.31,94.37356,7.36459,0,3.035955,347.64657,369.59868,1.152255,0.00932749999999997,8.80895,9.57027,10.305555,10.535835,11.370555,19.757625,9.61992999999999,10.070365,12.89875,13.57875,12.0175,13.7675
1,3.25,-2.824335,-1.5707,34.20275,2.02362999999999,1.357995,0.8750375,452.355,12.9635,15.834305,87.98912,15.07,93.49424,7.1404825,0,3.129575,347.885,369.1763,0.397889999999993,0.008,8.81495,9.57577,10.264555,10.555835,11.389055,19.766325,9.60692999999999,10.017865,12.89875,13.57875,12.01875,13.7675
1,3.75,-3.75183,-1.55595,36.4025,6.37944,1.3377625,0.90688,450.2,13.07,15.6059,87.9608075,14.856,93.3252,7.0377,0,3.189235,345.41937,368.05104,0.104445,0,8.79245,9.56177,10.244055,10.575335,11.379055,19.7685125,9.56493,9.99523499999999,12.9,13.57875,12.02875,13.7675
1,4.25,-3.360415,0.3429,34.367,3.36776,1.6789125,0.95429,450.425,13.23325,15.5655675,87.95,15.134,93.15876,7.44591,0,2.77329,345.505,369.09239,0.509054999999996,0,8.78195,9.50127,10.225555,10.593835,11.340555,19.793525,9.47093,9.969235,12.89875,13.58625,12.02875,13.76625
1,4.75,-3.58205,-1.052025,31.89525,3.13204999999998,1.54883,0.9347,449.7775,13.05425,15.48106,87.94525,15.086,92.26359,7.59952,0,2.75371,344.448525,368.8982,0.244109999999996,0.0036,8.76295,9.46027,10.178055,10.593335,11.331055,19.8033125,9.39593,9.913735,12.9,13.58625,12.03875,13.76625
1,5.25,-3.44619999999999,-0.191375,28.895,1.49964999999999,1.5617425,0.93478,449.845,12.594955,15.29438,87.940285,14.908,91.518,8.09188,0,2.787095,345.121265,368.651525,0.00883499999999998,0,8.69948,9.41927,10.159055,10.602835,11.306555,19.8131,9.29593,9.868735,12.9,13.58625,12.04,13.76625
1,5.75,-4.633645,-1.4370255,37.312,4.38969749999997,1.5113125,0.972945,453.44,12.7763,15.58626,87.95475,15.039,92.39102,7.86828,0,3.004885,346.73621,370.255,0.01089,0,8.61802,9.36077,10.128555,10.619835,11.319555,19.8228875,9.21493,9.794565,12.89875,13.585,12.05,13.76625
1,6.25,-3.2146,-2.046375,31.2970725,1.21388499999999,1.449875,0.93624,450.24,12.610085,15.44794,87.97,15.111,92.12,7.84099999999999,0,3.267665,347.131995,368.856185,0.303794999999999,0.0105174999999998,8.52952,9.29177,10.096555,10.610335,11.338555,19.8392125,9.081835,9.70293,12.9,13.585,12.05875,13.775
1,6.75,-3.33827,0.84825,37.98881,2.70504,1.5121625,0.8996,449.78,12.695555,15.206,87.98425,14.945,92.83028,7.57704,0,2.90796,348.91822,368.13028,0.379035,0.0902374999999999,8.43202,9.258235,10.055555,10.618835,11.376555,19.8316,8.935765,9.62693,12.9075,13.585,12.06,13.77375
