DOY2,HR2,CO2,H2O,CH4,FC,NEE,FCH4,H,LE,WS,USTAR,PA,RH,TA,VPD,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1,TS_2
1,7.75,433.608,16.844075,2407.81,2.8211275,2.885675,38.1914,30.78875,72.723225,4.2151325,0.53480325,101.70375,100,9.51873499999999,2.5488275,1.3,13.75405,2.402825,2.21233,349.57125,349.3105,7.25714,6.66952
1,8.25,440.1855,16.92535,2340.06,2.5343,2.46245,37.5342,31.372375,71.8292,4.2520175,0.515884,101.7575,100,9.36754749999999,2.206575,22.0275,15.079325,17.05365,3.824945,348.99,348.1075,7.24886,6.65884
1,8.75,452.681,17.156,2367.44,2.74672999999999,1.708465,28.603725,32.39195,86.581875,4.321035,0.501514,101.8,100,9.63341999999999,2.300375,94.8512499999999,24.355175,77.26225,21.055225,350.8615,348.09875,7.24306,6.65148
1,9.25,458.506,17.421175,2324.475,3.4213,2.0089675,39.433375,33.9435,68.167,4.259815,0.515202,101.71,100,11.7603025,2.4775025,237.72625,39.99335,164.2715,39.494525,356.08125,348.9445,7.23938,6.64524
1,9.75,453.8195,17.73975,2445.3425,1.8525,2.107275,36.4032,35.7546,68.828,4.6059925,0.513172,101.71,100,10.64135,2.6356025,355.5475,93.245525,230.0645,47.65075,366.63875,353.28275,7.24896,6.65288
1,10.25,500.80525,17.830175,2470.495,2.3723,1.76411,48.5041,30.847425,73.26265,4.6809975,0.48591,101.72,100,11.9249,3.361175,487.24125,161.70675,307.5135,52.77785,371.43075,359.89375,7.2564,6.65458
1,10.75,502.657,17.461,2451.1375,4.33053999999999,1.4001,52.181,32.08275,71.356475,4.67865,0.510216,101.81,100,12.713075,3.88249,591.77,231.10025,385.7945,52.948275,377.3695,361.97925,7.25496,6.65112
1,11.25,495.1025,17.565625,2382,3.6034725,1.0614,82.1296000000001,46.370525,75.5772,4.933385,0.50399,102,100,13.153575,4.133555,697.8625,310.762,458.2515,60.059375,373.929,362.47775,7.25154,6.64192
1,11.75,511.901,18.791,2327.48,3.8163,1.8378575,82.65125,43.292225,73.87375,4.856195,0.558185,101.9525,100,13.63605,4.225155,759.08125,353.77575,509.2555,67.911825,378.1465,363.6135,7.24822,6.62948
1,12.25,543.713,18.862,2328.4325,2.0354475,1.467925,103.441,46.2,83.447225,4.8546025,0.59808575,101.9025,100,13.9935,4.550155,799.8475,330.99225,479.2425,77.291825,374.69225,364.73575,7.24768,6.61986
1,12.75,539.721,18.7165,2309.555,1.8235925,1.7428525,70.1332499999997,41.3657,90.887375,4.865735,0.5715095,101.9,99.8875,14.4841,4.680835,827.60375,428.4415,612.53775,103.6663,380.67875,368.593,7.24446,6.61086
1,13.25,510.357,17.4402,2339.03,2.81177,1.457625,105.1783,39.224375,92.92625,5.102665,0.53027275,101.75375,99.8659,12.58015,4.848575,837.82375,401.23475,600.7205,85.04085,385.695,364.4525,7.244,6.59974
1,13.75,432.867,16.6592,2340.1,2.1256,1.29985,110.168,46.298575,109.078,5.343755,0.5059825,101.7075,99.99955,12.75025,4.9636175,791.6675,313.376,518.28925,80.586775,385.1895,362.806,7.4387875,6.9263325
1,14.25,434.235,16.0619,2331.6775,4.00104249999999,1.0501475,88.2784499999998,43.2711,115.05,5.31842999999999,0.56640975,101.75375,99.98165,13.045325,4.85893,713.52,232.13175,445.12825,61.111825,385.82675,358.39725,7.424615,6.910995
1,14.75,436.885,15.46,2312.48,3.721725,1.44609,157.48085,43.928125,113.31875,5.1518925,0.61211025,101.705,99.989425,13.2228,5.41893999999999,670.555,362.95775,477.23375,61.15715,385.673,358.56825,7.4126825,6.898075
1,15.25,431.835,15.51785,2328.9825,3.303695,1.0754625,174.3215,36.295925,98.112975,4.9443575,0.5163045,101.705,100,13.530675,5.54625999999999,529.17125,253.727,391.63525,51.5258,388.4025,357.4885,7.4012875,6.8814125
1,15.75,430.684,19.4718,2308.1425,2.749435,1.512875,159.3735,28.841,102.8775,4.8318275,0.5034325,101.755,100,12.741575,5.517445,394.6575,197.981,381.3455,47.008525,373.39075,358.174,7.3948275,6.870405
1,16.25,432.754,15.229075,2316.445,1.619245,1.0793825,125.62225,25.4422,86.389375,4.84565,0.50840825,101.8,99.998425,10.761975,5.361885,282.06125,177.02125,278.9045,33.18645,355.7205,356.54425,7.3872175,6.86093
1,16.75,432.6815,15.437425,2312.4275,2.221835,1.31341,111.119399999999,18.2718,77.878375,5.3712325,0.50883575,101.805,100,10.79432,5.08706,140.07875,85.233475,198.83175,18.370425,355.911,355.24075,7.3821975,6.8520175
1,17.25,436.4155,15.3449,2286.9,1.73614,0.82501925,89.2298499999993,24.11165,75.202475,4.76251,0.511193,101.81,100,10.91673,4.824825,73.735,23.74785,78.544675,6.7196425,349.5255,352.679,7.3754225,6.8419525
1,17.75,433.75625,15.42945,2313.1125,2.173115,2.11493,123.615799999999,23.6626,80.0269749999999,4.950885,0.53748225,101.81,100,10.76479,4.5262575,21.475,21.026325,10.47788,2.0401025,349.86925,351.60525,7.347035,6.8181075
1,18.25,437.424,13.68885,2292.63,3.466355,3.37256,118.28855,21.30245,79.1015,5.36362,0.575758,101.45,100,10.050055,4.130065,1.13875,20.4304,0.574104499999998,2.0307225,351.97425,350.01075,7.3195675,6.7855875
1,18.75,432.631,12.79715,2285.45,3.745465,3.723325,137.74325,22.50195,82.4517999999998,5.2355625,0.568593,101.45,100,9.32321,3.8922975,1.1,19.90725,0.744327000000002,2.5211425,351.51875,346.254,7.3038175,6.7611775
1,19.25,427.985,12.46475,2256.7,3.6014875,2.93415,128.795,26.115375,67.296,5.0292925,0.584201,101.4,100,9.085165,3.7191375,1.1,21.004825,0.914198499999997,2.4460025,352.45975,344.81725,7.2955275,6.7525175
1,19.75,431.85375,12.147875,2257.305,3.6412375,2.65608000000001,155.031,24.5922,68.2695,5.842225,0.59665775,101.4,100,9.092305,3.5533725,1.1,20.832075,1.35069,2.471895,352.548,344.6655,7.29096,6.74061
1,20.25,429.059,12.0704,2257.99,1.54905,1.5631775,164.56375,28.46095,85.7914000000001,6.2729675,0.59190175,101.4625,100,10.04105,3.35478499999999,1.1,18.659225,1.74567,2.852625,355.2025,347.15975,7.287715,6.7292825
1,20.75,429.13125,12.240875,2242.475,5.280725,4.2741225,143.6175,40.518875,98.4815249999998,6.10260749999999,0.600885,101.4625,100,10.599595,2.9112575,1.1,13.5317,0.7750675,2.49155,359.77425,346.91225,7.284545,6.7230975
1,21.25,441.075,15.0873,2276.295,3.035125,2.6346825,121.74925,44.2836,79.74115,5.42087249999999,0.55100025,101.905,100,11.09637,2.801665,1.1,14.375925,0.381646000000001,2.37164,357.89475,346.86725,7.2872825,6.7215425
1,21.75,441.597,15.76295,2310.15,3.1394,3.32435,116.60625,34.4038999999999,88.6128,4.9769825,0.56175575,101.9,100,11.53351,2.8703225,1.1,14.562275,0.516472,2.407855,354.83725,348.06375,7.287245,6.7212025
1,22.25,432.357,14.3482,2323.2,2.231155,2.13328,135.18425,50.55145,70.898,5.37014,0.597954,101.85375,100,11.06231,2.9545875,1.05,16.1303,0.60703375,2.6831575,353.19375,347.71725,7.2869,6.7201575
1,22.75,432.065,13.3768,2332.9,2.5825125,2.193,132.54125,34.42,73.97145,5.150615,0.566022,101.62,100,10.9217825,3.0094275,1.08875,14.3895,0.5402,2.7288375,353.99,348.53725,7.28858,6.72134
1,23.25,454.199,14.7595,2353.99,2.89895,2.5530125,149.314,37.78765,67.60625,5.265505,0.5421725,101.7,99.70575,10.60839,3.04797,1.08875,14.331525,0.8723605,2.70859,352.96175,347.67425,7.2904075,6.72129
1,23.75,480.083,15.8207,2359.3925,3.573285,2.94306,121.878,45.19575,59.35965,4.9940475,0.6287925,101.70375,99.998875,10.1095425,3.19518,1.1,14.6895,0.52625,2.625335,355.995,349.306,7.2909375,6.7218025
2,0.25,444.254,10.7549,2467.41,3.44646,2.7453175,52.32425,54.365175,79.8339,4.7355625,0.55795725,101.46,99.999125,11.0942225,5.290625,0.11875,0.738743249999993,1.15335,2.26267,341.5775,346.3825,6.21759,6.12679
2,0.75,436.041,9.94954,2425.39,3.95217,3.6722775,61.043575,46.087625,107.075,4.67645,0.527311,101.55,100,11.207775,4.805275,0.16875,1.3487375,0.383692499999999,2.2649325,344.08775,347.70775,6.21739,6.12161
2,1.25,430.98875,9.806715,2364.78,2.6457,2.6963,34.8668,43.730375,91.1387,4.35735,0.5065365,101.56,100,11.1375925,4.73773,0.20625,0.49848675,0.353963,2.418745,339.9955,348.3955,6.22015,6.11371
2,1.75,428.578,10.3804,2364.2725,3.95746,3.967855,37.6472,46.720875,87.53625,4.3941375,0.58816975,101.56,100,11.76164,4.66142,0.19375,1.2742825,0.340531,2.288185,342.91775,349.53725,6.2212,6.1104
2,2.25,429.092,10.8614,2392.34,4.07876000000001,3.09558,51.2404,39.719,84.93875,4.7952875,0.58504125,101.56,100,11.378,4.5615,0.28125,-0.111730000000007,0.326573,2.2805475,347.23125,350.64675,6.22607,6.10368
2,2.75,430.59975,10.826625,2397.9925,3.31380999999999,2.30624,55.085,44.6312,76.924625,5.713125,0.6144325,101.6,100,11.6182,4.9107375,0.3125,-2.39984750000001,0.329992999999999,2.2502875,342.386,349.96575,6.2231,6.09824
2,3.25,432.688,11.4092,2424.5575,3.744595,3.94579,63.5506,44.919625,82.96515,4.6921,0.569253,101.64,100,10.603,4.8518875,0.06875,-1.56900000000001,0.30875875,2.2961375,347.685,349.27125,6.22404,6.08955
2,3.75,438.448,11.8194,2347.345,3.2627525,2.72792,64.2168,64.1667999999999,72.293125,4.6407375,0.56099,101.64,100,8.48527249999999,4.08905,0.16875,-2.78940500000002,0.418486,2.369255,345.54475,340.7795,6.22473,6.08498
2,4.25,438.6325,11.7195,2360.6875,2.9299975,3.0898875,65.6995,39.0977,57.756125,4.6784875,0.517366,101.64,100,6.70954,3.771525,0.09375,-3.70524500000002,0.26718,2.3045175,344.99,338.40825,6.22597,6.08012
2,4.75,434.70875,10.9105075,2397.3,2.7882,2.9754,71.20335,47.9663,52.021,5.0612875,0.542364,101.72,100,7.12646,3.8383125,0.1375,-3.89165500000002,0.390877,2.3759425,338.87275,337.50175,6.22599,6.07368
2,5.25,434.6625,10.719725,2450.6925,2.7562,3.1069,50.393,45.62895,83.4735,4.8499625,0.544242,101.72,100,7.59354,4.01405,0.0625,-4.40683000000001,0.379532,2.3159375,331.25875,337.1385,6.22608,6.06522
2,5.75,445.854,10.49186,2362.87,2.1088025,2.4465825,67.1785,46.0883,87.0846749999999,4.7977625,0.57764925,101.72,100,7.87638,4.070925,0.0125,-4.27785000000001,0.274557249999999,2.2622875,329.078,336.9075,6.2297,6.06153
2,6.25,447.375,10.2010825,2385.325,4.008205,4.02143,79.4278000000001,57.021975,84.34425,4.21545,0.54418075,101.72,100,8.26892,4.03725,0.16875,1.23038,0.2217065,2.19797,327.05525,337.201,6.22772,6.05802
2,6.75,463.6715,10.3720975,2428.79,4.3891,4.43884,49.12775,46.40465,80.8248000000001,4.753725,0.536753,101.5675,100,8.28882749999999,3.9275875,0,4.62404,0.75370425,2.2491475,329.723,337.74275,6.2276,6.06714
2,7.25,439.3725,10.729425,2382.5,2.7561,2.9058,58.2744749999999,43.277,53.311075,4.439425,0.52401,101.60625,99.999125,8.39948999999999,4.027625,5.6375,0.0604349999999885,4.5190925,2.710385,328.271,336.78725,6.22832,6.07621
2,7.75,441.3175,10.935075,2382.64,2.60385,3.0349,62.5568,44.554075,65.4935999999999,4.0910375,0.606251,101.645,100,8.41831749999999,4.2892,57.55,3.096245,24.9168,8.3543075,340.91775,336.6625,6.22863,6.08536
2,8.25,443.958,11.3652175,2388.5,2.7079475,1.23506575,31.63945,44.9574,60.0833,4.1476625,0.680928,101.7225,100,8.35376,4.1022625,156,21.578325,87.9092,25.974175,334.38925,337.13925,6.22975,6.09571
2,8.75,443.5505,11.8212,2378.855,2.79899,1.7765775,70.8106000000001,55.9909,83.18945,4.33415,0.60649425,101.7225,100,8.79458,4.6117375,338.825,73.347725,183.346,58.488725,333.81625,337.5865,6.22997,6.10499
2,9.25,445.021,12.0803,2362.8,3.193775,1.93126,71.0175,46.6909,86.742575,4.745875,0.54303075,101.82,100,9.67385,5.360075,518.3,139.88225,264.054,72.7727,333.614,341.53725,6.22954,6.11383
2,9.75,444.44,11.751,2351.19,2.66725,1.9828125,71.7102,62.7873749999999,91.6925,4.666975,0.6093,101.8,99.999125,10.8368,5.5350625,692.8375,221.9475,360.724,88.42065,343.60675,347.33125,6.22903,6.12182
2,10.25,441.584,11.494,2330.735,2.904475,2.41511,76.2335,46.94175,115.52525,5.0755375,0.69324625,101.49,99.996375,11.6348,5.46745,863.23125,318.51425,454.588,87.09755,360.9735,353.94425,6.22986,6.12844
2,10.75,443.49,11.7122,2353.0675,2.1047,2.2181,71.1152,54.801275,115.585,5.42155,0.68084375,101.5055,98.877375,12.49425,5.477625,1013.65,372.515,505.682,101.16055,343.085,360.60225,6.22949,6.13647
2,11.25,439.862,12.1046,2378.5625,3.26556,2.37072,65.6461,56.13725,160.45075,6.2089875,0.7495275,101.5435,98.072375,13.3844,5.6390625,1124.0125,471.6535,605.32,112.53425,346.86225,366.1875,6.22808,6.14459
2,11.75,441.6885,16.2835,2318.9675,4.12588249999999,2.308515,56.9889999999999,61.60285,183.721,6.4901875,0.72587125,101.92,98.869375,14.375,5.948775,1197.6,525.04,664.238,110.963,346.5025,370.8115,6.22756,6.15061
2,12.25,441.4465,16.011425,2319.28,2.2407,1.773955,59.69525,56.629375,209.394999999999,6.356075,0.6659575,101.92,98.999,14.76935,6.2195625,1283.1125,544.12175,682.684,112.09625,353.31975,375.71375,6.23102,6.15593
2,12.75,443.117,15.2145,2291.725,4.14741,1.609463,62.10825,73.10165,236.2375,6.2558625,0.716175,101.82,99.59675,15.20265,6.302675,1293.2625,577.58275,711.738,106.48275,354.8735,382.1045,6.25886,6.16085
2,13.25,437.747,14.96165,2329.755,3.26332,2.12479,69.9467,59.6859,198.6675,6.2621,0.67884125,101.8,99.925375,15.83585,7.2514125,1287.0875,540.09525,691.584,115.96625,362.6535,387.061,6.26328,6.16632
2,13.75,437.56975,15.4017,2311.58,3.422355,2.549465,98.1198,74.6505,217.078,6.387175,0.6734175,101.74,99.857125,15.3155,7.403525,1252.425,436.98225,668.376,142.13275,363.984,388.388,6.26431,6.17176
2,14.25,439.92875,15.833075,2325.515,2.8825625,2.6079125,98.258,71.8102,236.09125,6.2263875,0.71538875,101.74,99.556,15.9705,7.9534625,1178.6625,490.403,623.304,265.547,350.425,387.80925,6.26635,6.17677
2,14.75,442.2275,16.5324,2320.91,2.57092,2.7355,72.15235,63.40325,229.495,6.18205,0.7397875,101.65,98.24025,16.07785,8.338,1092.075,507.186,646.398,327.51725,349.5255,386.489,6.26342,6.17985
2,15.25,448.2345,21.35275,2313.78,2.741885,2.7177625,70.313,49.006175,231.324,5.9964625,0.72076875,101.64,98.029625,18.5106,8.645035,965.59375,457.85775,583.733,347.2065,360.5045,387.1165,6.26115,6.1833
2,15.75,457.02125,14.3311,2315.845,3.70019249999999,2.8661025,74.6425,49.1037,213.7,5.4835,0.64537125,101.64,97.951,15.6895,8.7317125,824.9125,404.6995,527.9345,394.0305,350.511,382.1045,6.26334,6.18586
2,16.25,440.8225,15.8264,2316.8025,2.6157325,2.17485,46.7272,51.1398,251.76875,5.3545,0.62541625,101.4725,97.846625,15.265,8.9795625,658.1875,339.87375,456.22375,433.6865,343.4735,378.4655,6.26434,6.1897
2,16.75,441.01,18.4,2314.875,2.377875,2.379525,52.0170999999999,51.6466999999999,196.4695,5.895675,0.684285,101.45225,97.802375,16.44935,8.92660999999999,352.475,253.85075,376.6325,418.601,339.99525,374.71325,6.26469,6.19287
2,17.25,438.88675,17.776875,2298.655,2.623285,2.93783,43.4544,45.148975,156.89525,5.71935,0.5630725,101.4135,98.122,15.74775,8.4457125,192.85,78.7763,172.936,363.70425,339.1045,372.772,6.26402,6.19481
2,17.75,439.48825,16.362625,2299.1975,6.8812,2.44508,32.543,51.99025,127.641,5.9650125,0.615746,101.58,99.044875,14.6671,8.08825,105.26875,54.588125,125.6795,137.34925,351.17075,369.95775,6.26399,6.19255
2,18.25,440.806,14.826,2294.44,3.48051749999999,3.99886,34.845,38.229125,110.5223,4.8754875,0.483865,101.58,99.1715,13.481,7.9267,37.8125,3.11211249999999,25.390275,3.6923425,341.582,364.75275,6.24134,6.18963
2,18.75,439.3955,14.15765,2296.355,2.31497749999999,2.77378,32.808275,39.339,84.630475,4.9937,0.49607,101.55,99.40175,12.2185,7.85735,3.40625,0.0356624999999904,0.782006749999999,2.5891625,347.399,360.715,6.2249,6.18615
2,19.25,438.55425,12.5688,2279.56,2.657275,3.112485,60.53615,40.8889,82.5550999999998,4.7813125,0.5625945,101.6175,99.406375,11.3505,7.3542375,0.025,-3.4102125,1.15742,2.6624,340.38125,359.2605,6.22343,6.18169
2,19.75,436.62525,13.154575,2270.42,2.42055,2.49265,30.3853,35.805725,72.2660499999999,4.835675,0.579124,101.67625,99.367875,10.780475,6.64755,0.00625,-1.93261275,0.46891075,2.495295,344.9395,357.10325,6.22217,6.1793
2,20.25,439.2505,12.699175,2274.765,2.2508625,2.29845,34.8851,31.7526,103.313625,5.0096125,0.55195625,101.685,99.282,10.6908175,5.71695,0.05,-0.0808050000000082,0.382446,2.3688575,345.4145,355.33075,6.22338,6.17376
2,20.75,436.725,13.0315,2291.6,3.91543,4.236485,26.521275,32.2012,99.5976000000001,4.9676125,0.490736,101.69375,99.888,10.598925,5.5936,0,1.30963349999999,0.36613775,2.3135125,343.48275,352.76975,6.22282,6.16873
2,21.25,436.99225,12.790175,2304.395,5.5523,3.596355,65.6990999999999,41.75625,124.065,5.48445,0.58076875,101.73,99.993875,10.1106925,5.614625,0.00625,3.18886249999999,0.900348499999999,2.42679,343.46775,351.07975,6.22438,6.16597
2,21.75,436.65675,12.3742,2298.205,3.2202875,3.5344,36.71315,40.37875,127.29625,5.180975,0.5294825,101.73,100,9.0954575,5.54915,0.0125,1.033259,0.36002975,2.384305,338.905,348.69375,6.22613,6.15961
2,22.25,439.22125,11.15275,2259.93,2.83709,3.13886,29.7547,39.1966,95.28755,5.7010375,0.52712,101.73,100,8.28320999999999,5.595725,0,-0.961186500000003,0.6408,2.4151475,336.54175,346.10475,6.22701,6.15626
2,22.75,438.4885,11.0513,2273.92,2.63863,2.48815,68.6535499999999,37.0767,93.06445,4.949575,0.590571,101.4525,100,8.03794,5.468975,0.00625,0.738141249999999,0.793001,2.317225,334.70375,343.84125,6.22777,6.14994
2,23.25,433.34775,11.742625,2296.34,3.1103075,2.78828,60.80825,41.087225,80.5402499999998,4.73745,0.53039,101.46125,100,7.99598,5.2756875,0.01875,0.44479825,0.973673,2.242155,331.5195,341.79725,6.22859,6.12981
2,23.75,432.322,10.7971,2407.18,3.311075,2.6328,42.075,40.7095,88.169625,4.8805125,0.5800375,101.4525,100,9.549335,5.426725,0.20625,-0.35113175,0.518545999999994,2.56682,336.90525,340.87225,6.22798,6.14012
3,0.25,469.5,14.4207,2331.42,5.81698499999998,1.651985,74.17675,46.87885,122.95575,4.3023075,0.54618,101.054,100,13.719875,7.3327475,0.27875,1.46503,1.3895025,2.8108575,361.0975,366.6975,7.2998225,7.5423275
3,0.75,458.22125,15.282175,2367.94,7.6743125,3.42938,72.13275,40.869,99.9275,4.7607375,0.50871,101.02875,100,13.4044,6.6815025,0.0262499999999999,5.77621399999999,0.6910075,3.1366,365.2335,368.5725,7.2986475,7.5461325
3,1.25,463.3855,14.7021,2321.5425,3.4802,1.83766,51.2365749999999,54.88435,94.40505,4.79854,0.562944,101.0235,100,13.43545,6.45133,0.0787499999999998,1.960197,0.53420775,3.179325,365.468,366.9805,7.3026725,7.549395
3,1.75,489.68175,16.589175,2313.33,3.14103,3.32099,51.8186000000001,31.206625,100.916,5.0318825,0.53156,101.00925,100,13.61475,6.4394275,0.0262499999999999,3.55499499999999,0.72897525,3.1557625,364.1075,364.456,7.30469,7.5526825
3,2.25,476.88125,17.22325,2309.095,3.483225,2.0593675,56.8589999999999,42.7015,104.31375,5.21911,0.57112,100.98925,100,13.59465,6.4156025,0,3.106995,0.696401999999999,3.1328825,365.083,364.442,7.3076225,7.5551225
3,2.75,512.4235,21.4033,2318.5075,6.50389750000001,1.65992,71.85645,56.9277,109.348,5.375835,0.58014,100.97975,100,14.10155,7.1854375,0,3.0897,0.57637,2.929535,365.028,363.2875,7.3078025,7.558165
3,3.25,519.8005,17.2861,2319.66,6.40849,1.698175,53.54275,36.345325,109.85,5.7574775,0.633632,100.9645,99.999525,13.510475,6.5681725,0,4.788255,0.7080625,2.8429575,371.714,369.012,7.3102925,7.5594525
3,3.75,492.6125,16.292125,2313.18,1.50994,1.47561,65.8815,35.55875,116.73625,5.369555,0.589575,100.95875,100,14.059125,6.2276775,0.105,6.99269999999999,0.65974,3.1042225,372.953,368.132,7.313045,7.562255
3,4.25,475.1725,16.25375,2290.125,5.90730500000001,2.7396775,55.926,51.64335,125.29095,5.1220725,0.5499275,100.96825,100,14.624975,6.2045925,0.1575,7.13153499999999,0.573909,3.150295,370.5285,368.4635,7.3147875,7.5637475
3,4.75,461.39,15.4184,2295.59,2.095645,1.6781,49.2618249999999,37.2863,97.7636,5.11801,0.553332,100.982,100,15.1468,6.1072125,0,12.6399625,0.5555285,2.890195,378.157,368.47,7.3152075,7.5648825
3,5.25,452.012,16.0162,2296.53,2.1549875,1.916005,55.5468,40.52425,93.94785,5.1189525,0.52363875,101.061,100,15.550975,5.9038675,0,0.65651,0.56168775,2.5666825,377.0825,368.23475,7.3181675,7.56706
3,5.75,435.378,12.28475,2310.38,3.477065,3.634085,60.0925,41.67945,99.0916999999999,4.82003,0.5496825,101.0615,100,16.036325,5.49095999999999,0,1.14896799999998,0.68211,2.6365175,377.7145,369.08,7.31884,7.5661275
3,6.25,447.03925,13.995175,2353.63,1.8059,1.57016,48.745575,48.7802999999999,84.671,4.385125,0.55366875,101.0915,100,16.553,5.71924999999999,1.005,0.213512999999996,0.55771,2.8496,372.547,370.0615,7.32191,7.56907
3,6.75,440.54425,14.947875,2307.875,7.62385,1.483425,54.57955,30.9772,94.1795,4.0695525,0.621436,101.11625,100,16.99145,5.22002499999999,26.31875,0.3411655,7.4835,4.33698,375.8755,371.44325,7.324885,7.57099
3,7.25,490.40025,18.377825,2309.9,4.16117249999999,0.88930825,60.1079,39.5669,85.32115,4.484085,0.61937925,101.12625,100,16.6551,3.872845,127.30625,17.82925,35.31145,10.025865,378.8355,371.744,7.325765,7.5707575
3,7.75,470.18875,17.151225,2375.99,3.11729,0.802734,51.0018,39.23525,148.21,4.815635,0.53530425,101.1315,100,16.604175,3.960795,302.53625,37.1208,104.146,25.6439,377.8355,372.77425,7.32896,7.5720775
3,8.25,451.63,18.299875,2409.6375,3.983425,0.8077625,58.5518,36.01715,85.071,5.040975,0.60883975,101.142,100,17.0484,4.377335,485.30625,80.50425,225.58725,72.770225,371.1795,373.849,7.3329,7.5753975
3,8.75,445.495,21.467,2294.82,4.85475,0.417755,51.2109,45.1657,100.0129,5.1495075,0.61695975,101.17725,100,17.54025,4.92135,680.88125,162.2325,310.3815,75.931975,368.419,374.719,7.3354875,7.5770575
3,9.25,448.296,22.39595,2308.82,8.9353,0.720764,80.269275,45.197575,149.85,5.4146075,0.584491,101.2025,100,18.06915,5.499195,827.96375,266.514,419.1,80.0208,365.814,376.0645,7.33802,7.5782475
3,9.75,439.179,22.40885,2299.41,4.76765,0.534648,78.3268,43.306625,156.12,5.377925,0.56652325,101.20725,100,18.185,5.956425,1030.465,370.654,520.584,80.357325,367.002,376.8185,7.34158,7.57905
3,10.25,441.9825,20.100375,2303.2575,4.87817999999999,0.97494875,64.9492,58.9945,176.67725,6.3664475,0.698046,101.2215,100,18.3736,6.7687725,1131.4675,456.835,606.7815,82.065425,368.079,377.35675,7.3434325,7.578715
