DOY2,HR2,CH4,FCH4,SCH4,CO2,CO2_SIGMA,FC,SC,H2O,H,SH,LE,SLE,PA,RH,TA,T_SONIC,T_SONIC_SIGMA,VPD,SW_IN,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,11.75,2030.5771135,46.45,-0.445,395.553631,0.009573207,-1.727637549,-0.0338,15.793571,125.7229785,0.945479356,95.81368156,-0.0416,101.7683076,69.83925116,18.7535551,18.72947585,0.707932196,6.556961448,525.1,-0.05495,0.4272888875,0.21388517,0.4272888875,0.3512762785,1.057070753
1,12.25,2031.7195145,40.5,-0.439,394.5395211,0.009970572,-1.94937109,-0.0325,16.07159718,126.31423565,0.785619388,99.793352595,-0.0012,101.71768885,67.541112035,19.572699,19.5099397,0.727924934,7.4814508115,582.8,-0.05505,0.4297120865,0.2132856855,0.4297120865,0.3511296785,1.028601118
1,12.75,2038.479044,40.7,-0.18,394.0988393,0.010141859,-1.731205138,-0.02075,15.354237095,136.1638,0.7326175495,102.91683715,0.1211207555,101.6523072,65.9330526,19.9808373,19.88392545,0.742492597,8.023782205,555.3,-0.05655,0.4470996615,0.217613425,0.4470996615,0.365527891,1.0727074975
1,13.25,2027.820394,41.85,-0.0355,394.3473305,0.00997135,-1.948037889,-0.00818,15.255817995,136.1758295,0.7672391705,105.4649797,-0.0343,101.5959446,62.979340455,20.2612825,20.2708637,0.739526716,8.450059538,556.1,-0.0561,0.446895393,0.214759926,0.446895393,0.352839254,1.092552027
1,13.75,2017.9907635,39.7,-0.1935,394.1521043,0.009093482,-1.8046532485,-0.015,15.34737805,124.8203264,0.618653502,111.1636854,-0.08175,101.5929372,60.12365534,21.0275525,20.6868345,0.718234476,9.096307699,504,-0.06,0.435542029,0.226105339,0.435542029,0.367153574,1.082052571
1,14.25,2012.991768,37.8,-0.2685,393.7287021,0.008527159,-1.581492955,-0.0186,15.44378743,109.9505753,0.016,95.88556089,0.00904,101.5060504,59.95895462,20.7698033,20.7319019,0.653604885,9.728806995,443,-0.0575,0.432571414,0.218648835,0.432571414,0.348358598,1.070298045
1,14.75,2018.034784,37.5,-0.2945,392.6912224,0.007959426,-1.573466782,-0.0241,15.39764043,107.6547709,-0.226233793,96.45492023,0.09105,101.5093506,60.64045649,20.491587,20.65140015,0.589387595,9.234468515,372.4,-0.05535,0.4193879415,0.215401427,0.4193879415,0.3439185195,0.9981449995
1,15.25,2003.0022955,40.5,-0.08805,392.3320706,0.006812237,-1.383987531,-0.0199,15.04317773,82.18141087,-0.361433714,81.90387305,0.0521,101.5068586,63.52543259,20.0168449,20.1671905,0.486427714,9.142699054,328.2,-0.0522,0.407357312,0.208829175,0.407357312,0.331823751,0.988762535
1,15.75,2015.3967875,40.6,-0.0722,392.31576435,0.005440786,-0.934056589,-0.00749,15.41472716,52.150317805,-0.324308325,68.89856151,0.0938,101.5067355,64.54624503,19.8111827,20.46609325,0.378385097,8.6666678,286.1,-0.0478,0.369135521,0.1990621795,0.369135521,0.331838678,1.02297865
1,16.25,2016.3322945,38.95,0.3135,391.77943335,0.004432778,-0.628730291,-0.0129,15.64671998,28.1318893,-0.4571458085,58.22922759,0.206104352,101.49570085,67.157686235,19.4335877,20.2198541,0.299825449,7.552215453,183.8,-0.0433,0.3340082935,0.190926794,0.3340082935,0.298662001,0.9309093795
1,16.75,2031.321428,37.1,0.234,391.6957424,0.003777827,-0.139220783,0.0162,16.33672524,1.992228347,-0.689015471,43.52650905,0.363533599,101.503509,69.27117878,19.3245578,19.6570116,0.262678511,6.452156618,119.6,-0.0291,0.304302481,0.15725956,0.304302481,0.255342907,0.809378561
1,17.25,2044.828847,26.8,0.3,392.32949975,0.005908542,0.365498932,0.0083,16.020837315,-8.070973583,-1.697521072,27.22804335,0.544341572,101.5203705,76.30274965,18.1191495,18.8577681,0.326807041,4.9536647055,44.42,-0.0206,0.249798637,0.1306381845,0.249798637,0.215750725,0.6394499835
1,17.75,2056.091115,20.2,0.155,393.9721883,0.009512276,0.778027698,0.05625,16.049062925,-10.94889596,-1.844292931,15.182754615,0.271358885,101.54260895,83.404499415,16.8078542,18.06442245,0.371618423,3.2759290575,5.341,-0.0123,0.202081985,0.1000185315,0.202081985,0.162480768,0.513709624
1,18.25,2046.2049715,27.75,0.392,397.2521477,0.012788373,1.178635759,0.08465,16.192821615,-7.70585469,-1.249166767,8.635464495,0.0911326665,101.5506874,91.452942155,15.86380185,17.20205015,0.32759324,1.601723073,0,-0.00634,0.1590584945,0.0727,0.1590584945,0.129557346,0.4440392945
1,18.75,2070.29727,29,1.075,399.13009715,0.01314158,0.932619827,0.09305,15.81747553,-7.975133655,-0.833957589,8.5151286875,-0.1088368015,101.5815094,93.79373277,15.03067385,16.34754155,0.3374760905,1.264061853,0,-0.007825,0.1654400375,0.08095,0.1654400375,0.139094872,0.4759501455
1,19.25,2053.657966,24.5,-0.1475,399.9380194,0.0161549455,0.978667727,0.0749,15.768047725,-8.745625178,-0.593340215,9.740692778,-0.102071738,101.60536795,96.671236475,14.8382145,16.2985943,0.282665881,0.557485094,0,-0.00619,0.168522996,0.0725,0.168522996,0.120415946,0.43086676
1,19.75,2057.430782,19.2,-0.0141,401.05572805,0.0136889315,1.150781469,0.0566,15.40732521,-8.96623982,-0.572477972,8.963195482,-0.0779,101.6374816,98.985561395,14.0703177,15.38038535,0.280713377,0.202064058,0,-0.00897,0.179440123,0.0865,0.179440123,0.13747679,0.481728145
1,20.25,2057.290697,19.65,0.0604,401.5114424,0.010223053,1.037132256,0.0285,14.97920583,-8.9524715175,-0.356327025,8.827212871,-0.124001025,101.64609235,99.10137946,14.1091471,15.2895348,0.2489843065,0.177418698,0,-0.00737,0.176635217,0.0785,0.176635217,0.134536241,0.470486935
1,20.75,2080.718682,24.8,0.3085,401.0497484,0.0129040115,1.226705272,0.0269,15.063641025,-10.722582955,-0.496970824,10.31724361,-0.0464,101.66173155,100,13.7768892,14.9464016,0.245787517,0,0,-0.00861,0.184390889,0.084,0.184390889,0.150996689,0.561739043
1,21.25,2059.194019,37.45,-0.028835,401.8835417,0.011166805,1.220943673,0.0163,15.274294535,-8.201651089,-0.454809643,8.220974866,0.00489,101.68973795,100,13.2509613,14.6006695,0.2733614935,0,0,-0.0118,0.197230829,0.1,0.197230829,0.161864141,0.52250259
1,21.75,2072.452335,19.1,0.553,402.410299,0.009037572,0.984494045,0.0269,15.13728969,-7.5081497645,-0.4179057715,7.937128957,-0.0605,101.7075678,100,12.5848199,13.8544759,0.237131432,0,0,-0.00901,0.179164729,0.0864,0.179164729,0.149331845,0.514563354
1,22.25,2084.750354,27.7,0.32,402.8026326,0.012051679,1.119203631,0.0197,15.14398683,-8.862625693,-0.306178047,6.072200168,-0.120434532,101.7036737,100,12.4969842,13.8108995,0.248596058,0,0,-0.0093,0.175775673,0.08905,0.175775673,0.136555063,0.486998947
1,22.75,2059.981832,30.3,0.0531,403.7455995,0.011208401,1.080651813,-0.00288,14.56472063,-5.8253990815,-0.309852748,5.630273482,-0.208636779,101.71634565,100,12.5199499,13.5988504,0.253377189,0,0,-0.00844,0.18547237,0.082,0.18547237,0.148996644,0.493416647
1,23.25,2087.3004165,17.5,-0.1365,403.3781567,0.0123872375,1.0682981565,0.00733,13.87972541,-5.3546312465,-0.235351129,6.035753895,-0.38550963,101.6856033,100,12.3438271,13.43704105,0.222261108,0,0,-0.009965,0.1774445875,0.0896,0.1774445875,0.1486298535,0.482825531
1,23.75,2094.6136315,15.4,0.3585,402.7357576,0.015445306,0.934921857,-0.00266,14.24576803,-4.00129176,-0.2674489855,8.874871409,-0.190876196,101.63891675,100,12.276518,13.1664142,0.215638587,0,0,-0.00814,0.174355958,0.081,0.174355958,0.142126704,0.404483997
2,0.25,2023.499759,18.8,0.54,405.58825195,0.0141316865,1.14745912,0.02505,14.74370571,-2.50337357,-0.378465193,2.7852612425,-0.376532132,101.60625805,100,12.3730708,13.5905365,0.271647524,0,0,-0.00554,0.158113883,0.0675,0.158113883,0.106301458,0.394777264
2,0.75,2024.371032,16,-0.0398,406.6139023,0.012320566,0.905894548,0.01655,14.77803005,-5.002405862,-0.332590098,3.4679103305,-0.143069964,101.6015435,100,12.6212165,13.5995489,0.271719157,0,0,-0.005645,0.1443777435,0.0677,0.1443777435,0.111355287,0.3756873525
2,1.25,2025.831157,17.4,0.0559,407.34546065,0.015969643,1.046822955,0.0196,15.12373941,-2.560565469,-0.229379776,1.659359539,-0.194642823,101.5887499,100,12.8086971,13.8568489,0.2564824365,0,0,-0.00527,0.147986486,0.0654,0.147986486,0.098183502,0.366914067
2,1.75,2044.0512615,21.05,0.0982,408.224077,0.0149350185,1.0411465755,-0.00289,15.16039992,-3.2121621195,-0.157190142,2.433759337,-0.0952,101.5679159,100,12.21957255,13.32442785,0.24728524,0,0,-0.00511,0.147735972,0.0649,0.147735972,0.1055911715,0.3434098405
2,2.25,2044.2716165,19.15,-0.0733,407.2920059,0.014044444,1.0937440595,0.0208,15.121041315,-2.8228843915,-0.235166411,2.6354364755,-0.159947118,101.5441845,100,11.79949425,12.80257055,0.236431808,0,0,-0.0066,0.156202042,0.0735,0.156202042,0.112680298,0.332998765
2,2.75,2043.0517175,19.85,-0.0423,408.19561355,0.0142100375,0.888212557,0.00607,14.74602812,-2.616653253,-0.203512836,3.0466162095,-0.057,101.52250325,100,11.595128,12.4171704,0.248193473,0,0,-0.004565,0.143874526,0.061,0.143874526,0.096798264,0.3146370885
2,3.25,2058.897369,20.5,0.462,408.5425147,0.02377354,0.7788561505,0.034,15.12259975,-2.00246637,-0.269675576,2.973244933,-0.1183296895,101.5050388,100,11.4747992,12.3870087,0.258263431,0,0,-0.00383,0.147986486,0.0556,0.147986486,0.082945765,0.288052653
2,3.75,2066.6310685,15,0.6115,409.9352492,0.023178092,0.886197593,0.0522,15.08977473,-1.727261658,-0.146503381,2.685385726,-0.087,101.5062391,100,11.46292115,12.49903935,0.2164470985,0,0,-0.003475,0.129421647,0.0529,0.129421647,0.079238311,0.294229137
2,4.25,2066.506262,17.7,0.06695,410.3952617,0.028855512,0.949698028,0.01945,14.30419824,-1.517037542,-0.101203698,1.738242957,-0.291693968,101.5101606,100,11.3526406,12.2167409,0.2238142385,0,0,-0.00338,0.12922848,0.0529,0.12922848,0.07,0.276097314
2,4.75,2071.648564,16.05,-0.161,407.67090905,0.035117519,0.8954706775,-0.01605,14.415109925,-1.5847799005,-0.0573,2.668675726,-0.3336056625,101.5101912,100,11.2268476,12.2729786,0.222710575,0,0,-0.00391,0.126291913,0.0566,0.126291913,0.088115396,0.2788822235
2,5.25,2048.78887,21.5,0.233,407.9842842,0.0194649515,0.996650155,0.004645,14.41836561,-1.96231427,-0.1683224395,5.820904465,-0.229154283,101.5230809,100,11.4728168,12.54427915,0.2186804275,0,0,-0.003965,0.130384048,0.0569,0.130384048,0.0872140055,0.282049096
2,5.75,2039.6489955,17.2,-0.000599999999999996,409.4173131,0.0142013905,1.155293829,-0.00678,15.03640162,-2.016255111,-0.07165,3.9868454125,-0.1106192995,101.5611971,100,11.6234512,12.43607905,0.2192430015,0,0,-0.004365,0.135829655,0.05935,0.135829655,0.0845565915,0.2842975265
2,6.25,2034.5656605,10.31,-1.2,407.72206035,0.021426709,0.8711459515,0.0107,14.802034945,-0.737818953,-0.181571989,3.863831258,-0.163599417,101.57215315,100,11.3178832,12.3728368,0.223383079,0,0,-0.00308,0.124498996,0.0505,0.124498996,0.074699398,0.226680704
2,6.75,2044.715574,15.05,0.595,408.3569383,0.0140161335,0.862879284,-0.003495,14.908254425,-1.4137129735,-0.0625,3.221808564,-0.0813,101.5921623,100,11.32847,12.1141485,0.2044411205,0,0,-0.00304,0.124096737,0.049,0.124096737,0.065878676,0.251868771
2,7.25,2043.6380715,16.55,0.02965,408.5830095,0.017888841,0.886945434,0.00589,14.95618894,0.4530369525,0.277725212,5.881996382,0.450138274,101.6080318,100,11.7386506,12.83166645,0.2411404145,0,11.915,-0.00478,0.12961424,0.063,0.12961424,0.0905768755,0.2737085685
2,7.75,2007.45402,18.2,-0.438,410.4213043,0.010242532,0.384662526,-0.0821,15.83388596,7.540990932,1.4558630655,25.46019663,0.971681671,101.64136435,100,13.1807856,13.7392938,0.33631877,0,66.925,-0.0102,0.170293864,0.0899,0.170293864,0.150665192,0.406760849
2,8.25,2002.973188,20.6,-0.322,409.0602431,0.01078291,-0.152033899,-0.129826359,15.78866903,18.98265814,1.859496061,45.19638697,0.817750629,101.675916,100,14.5265145,15.4437612,0.41644124,0,157.85,-0.0217,0.24166092,0.13249465,0.24166092,0.212132034,0.665547161
2,8.75,2020.155678,22.4,0.0675,405.0814916,0.0102491505,-0.5814281,-0.144898828,16.527096155,41.029544265,2.04863473,62.5739101,0.7421870135,101.7070592,94.54982251,15.6184606,16.7904691,0.5159370555,1.051009401,256.6,-0.0315,0.307408523,0.16112321,0.307408523,0.262868789,0.810815426
2,9.25,2007.290432,23.45,-0.309,400.7223152,0.010025826,-0.842054258,-0.152237539,16.35952186,70.69759067,1.937927064,73.469541615,0.183527002,101.6927205,88.241741975,16.7244297,17.859748,0.5487897475,2.209074125,335.35,-0.0469,0.346912276,0.1963807615,0.346912276,0.3028955965,0.977019995
2,9.75,1999.098514,26,-0.478,398.9960924,0.009689694,-1.0131075375,-0.0689,16.00855725,101.93202575,1.668049513,84.757580845,-0.039,101.6906646,81.601161145,17.7306364,18.8397124,0.641962911,3.8115826835,434.4,-0.04965,0.38271748,0.20223359,0.38271748,0.3328661135,1.0634765835
2,10.25,1994.874218,27.7,-0.263,397.6931521,0.010126775,-1.100579316,-0.068,16.15580412,125.6552114,1.5874386345,83.48765908,-0.122357764,101.70643695,76.55474193,18.7028882,19.9782286,0.726710312,5.6413885335,536.1,-0.0569,0.410436834,0.215375841,0.410436834,0.343201515,1.090924256
2,10.75,1991.321379,21.7,-0.36,396.1530572,0.0105215585,-1.2142903335,-0.0401,15.62521883,131.6779452,1.220940956,91.75426094,0.034,101.69831545,68.99589305,19.4251159,20.3290743,0.720710749,6.84769662,613.65,-0.0616,0.447065494,0.225430579,0.447065494,0.351515684,1.11419371
2,11.25,1986.8673255,21.5,-0.2685,394.9934044,0.0104146635,-1.346193265,-0.0395,15.8143217,136.4383587,1.0979098035,106.6430873,-0.0607,101.6695978,66.42476097,19.7269162,20.9901005,0.784545754,7.834280284,660.25,-0.0657,0.470734393,0.232456471,0.470734393,0.369472452,1.102735388
2,11.75,1983.571512,24.5,-0.114,394.8553088,0.010645842,-1.5852544905,-0.0197,15.91170122,146.3275764,0.933755423,111.9163401,-0.106188603,101.6528387,65.38874836,20.3054542,21.4856402,0.806214576,8.403542971,686.7,-0.0747,0.484731501,0.249400527,0.484731501,0.390336943,1.115660987
2,12.25,1988.463419,24.55,0.0053,395.0610737,0.011410442,-1.658506671,-0.0142,15.82079382,149.04977385,0.750527144,121.8128474,0.0393,101.57881485,62.95338723,20.5537774,22.0482927,0.83792499,8.576350388,700.25,-0.05655,0.474901612,0.221926044,0.474901612,0.364141731,1.026419565
2,12.75,1983.0381595,18.5,-0.0237,394.7654936,0.010912145,-1.6444845735,-0.0116,15.70614715,144.8690211,0.69423115,122.26351025,-0.152724106,101.51916875,62.2247641,21.0858482,22.4030086,0.791239645,9.529323958,665.35,-0.056,0.470936426,0.219449268,0.470936426,0.35347242,1.099075275
2,13.25,1986.118745,19,-0.001105,395.2575142,0.010474191,-1.517536147,-0.00915,14.81004968,135.9577815,0.591825463,126.6102023,-0.148959398,101.5122819,58.810283705,21.3899548,22.4408292,0.803709584,10.093096025,632.25,-0.0618,0.464509968,0.226136021,0.464509968,0.359984534,1.090497102
2,13.75,1984.515156,21.5,-0.0931,395.4744942,0.0097014345,-1.516775852,-0.00573,15.01570862,135.003555,0.487922758,130.6559745,-0.0391,101.48243585,59.93386741,21.51230355,22.7353595,0.756567277,10.47388858,582.5,-0.05835,0.482122215,0.221892265,0.482122215,0.3471997185,1.033800217
2,14.25,1979.828772,23.5,-0.1105,394.654051,0.009624229,-1.3401096555,-0.0198,14.76673213,131.493798,0.286862665,120.8433937,-0.0721,101.467442,57.780474945,21.7294151,22.9094614,0.7304209115,10.82853777,548.4,-0.0567,0.479627125,0.216843594,0.479627125,0.355751335,1.048139021
2,14.75,1975.034119,23.7,-0.102,394.31279435,0.009127152,-1.336782949,-0.01185,15.523631345,121.7278099,0.05995,123.2654808,-0.06515,101.4625455,59.461706515,21.73261465,22.8869781,0.698994882,10.922085415,576.65,-0.05645,0.4751464055,0.2192810355,0.4751464055,0.363757543,1.045580613
2,15.25,1972.295612,21.65,-0.0649,394.2667769,0.008458466,-1.2659634835,-0.00811,15.40328334,115.4578731,-0.058,108.31868805,-0.04335,101.4301484,59.71083372,21.683965,22.9264894,0.6532887805,10.84339042,531.7,-0.0567,0.426002333,0.218832948,0.426002333,0.342115193,0.978931648
2,15.75,1973.8142805,21.9,0.00182,394.0824636,0.007369335,-0.977261909,-0.00315,15.21857875,90.06874811,-0.141505585,94.63356105,-0.0158,101.4338962,59.59987944,21.7297774,22.7056446,0.5139048095,10.32407917,412.05,-0.04515,0.4004400325,0.193742846,0.4004400325,0.3201449875,0.9772725625
2,16.25,1974.520295,21.7,0.145,393.91629555,0.005594781,-0.63467872,0.006135,15.12827403,64.17273058,-0.178893,87.652592185,0.0159,101.4364834,60.177989685,21.38244385,22.3487542,0.4112895105,9.7640353945,300.95,-0.04875,0.401391285,0.2013095705,0.401391285,0.3253891725,0.969122873
2,16.75,1973.8558365,20.5,0.03975,394.6608074,0.004411247,-0.413745432,0.00954,14.913838355,29.944352215,-0.4306121575,66.7750763,0.0846,101.4010649,59.561238725,21.32426365,21.87333455,0.285306637,8.863713408,218.55,-0.04425,0.372220159,0.193078051,0.372220159,0.3104027025,0.9411101575
2,17.25,1982.34026,22.2,0.108,394.75745065,0.0037804705,0.02365,0.00399,14.85973194,2.399892586,-1.0103954675,43.411776405,0.361595623,101.44739055,63.12618118,20.52343845,21.32241035,0.270554985,7.637467718,128.9,-0.0341,0.3369938285,0.169428362,0.3369938285,0.2839008995,0.8083529
2,17.75,1972.201996,21.3,-0.2635,394.1482478,0.006466141,0.566966618,0.03065,16.39359219,-12.64502479,-1.976122268,30.95204166,0.759404448,101.4681289,70.40042056,19.2429404,20.52075385,0.3754499135,6.38112629,45.925,-0.0229,0.283018938,0.1391913925,0.283018938,0.236185989,0.7411475185
2,18.25,1998.352442,21.85,1.23,396.8321961,0.0111207455,0.8742066255,0.09,16.08329118,-12.75332057,-1.941574109,22.239173085,0.740444722,101.4537159,79.35969198,17.6444503,18.9760831,0.376866089,4.003033686,1.5665,-0.0167,0.241246762,0.117362537,0.241246762,0.201990099,0.610041512
2,18.75,2007.292841,22.8,0.21,399.6590157,0.008264751,0.904839645,0.0755,16.129306875,-13.31027016,-1.396590444,21.84524245,0.45114159,101.5026148,88.40832533,16.3207262,17.9015922,0.3570178215,2.284518595,0,-0.01685,0.225709082,0.117687297,0.225709082,0.194934368,0.538102387
2,19.25,2012.226662,25.2,0.13845,399.57614215,0.01003677,1.121133056,0.05435,16.20360387,-14.17773507,-0.854060657,22.150079845,0.1035523485,101.54148165,91.294184605,16.19160845,17.61979265,0.2792847435,1.618174018,0,-0.0166,0.2442240345,0.117960806,0.2442240345,0.1928618635,0.6065982265
2,19.75,2014.5878485,25,-0.000565,400.511372,0.007524958,1.143523065,0.01675,16.863899515,-15.552924815,-0.4265578585,21.367289545,-0.0311,101.5838798,91.81885346,15.7915959,17.05890755,0.284956137,1.661205023,0,-0.02025,0.246973483,0.1303750155,0.246973483,0.2096213495,0.708128438
2,20.25,2014.016962,25.8,0.199,400.9880284,0.006350868,1.108002504,0.0225,16.58581125,-15.83990321,-0.662448747,17.20169534,0.00683,101.6093548,93.86772151,15.4600327,16.8042469,0.2735860445,1.121948094,0,-0.0175,0.239374184,0.119701722,0.239374184,0.201494417,0.675856539
2,20.75,2014.866816,24.2,0.03635,400.9385785,0.0064544985,1.083118167,0.0432,16.247946535,-12.07217288,-0.737153902,13.1453521,-0.000458,101.63570265,96.29377111,14.92592645,16.22422015,0.263628527,0.7185968645,0,-0.01385,0.21458122,0.106991384,0.21458122,0.16910604,0.5714011985
2,21.25,2012.697371,23.7,-0.219,401.8867013,0.006940448,1.025578079,0.0393,16.45910631,-9.824629329,-0.6401789635,11.44450314,-0.0959862245,101.64727115,99.63061372,14.53466905,15.81217255,0.238746728,0.0544513785,0,-0.01295,0.2124836975,0.103665014,0.2124836975,0.1649217175,0.526874725
2,21.75,2008.829634,25.6,0.0664,402.10806565,0.0084931995,1.221026386,0.03,16.115936745,-10.72434753,-0.5579240895,7.594300868,-0.158342043,101.65905695,100,14.1458652,15.46468705,0.250798724,0,0,-0.010375,0.186547581,0.0919,0.186547581,0.15329675,0.487520413
