DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,-0.1114665,-13.81405,0.00777525,0.0915,-0.97169125,-0.52593425,-0.0628,0.9403075,0.08975,-4.02576,97.0574,395.259,3.3526775,0.356661,0.3368915,0.078,0.09505,-5.0297725,72.51215,-52.125775,-2.5590025,0.201327,242.74025,290.7935,0.0187,0.144492,0.059325,-10.77755,-11.554525,-6.20075
1,0.75,-0.12255725,-14.887925,-0.486986,-0.123987,-1.1035,-0.44483425,-0.1353075,0.867733,0.0968,-3.872295,97.063075,394.323,3.32267,0.36706625,0.321458,0.084575,0.08965,-4.9322775,71.7568,-50.539625,-2.5282325,0.17931975,250.5845,290.5585,0.025175,0.1398705,0.0513,-10.68375,-11.50965,-5.9645
1,1.25,-0.0925,-14.2586,0.2335785,0.177796,-1.0788275,-0.4542265,-0.08645,0.983293,0.0925,-3.50426,97.0476,394.753,3.27471,0.34925,0.322757,0.0954,0.0967,-4.937675,71.754875,-56.403525,-2.49448,0.225988,240.924,291.453,0.0206,0.13622225,0.05035,-10.62785,-11.406,-6.08775
1,1.75,-0.106858,-15.069,0.147233,0.0051525,-1.21784,-0.516558,-0.12096825,1.04437,0.091,-3.5424,97.0411,393.3085,3.26618,0.395701,0.34739,0.0946,0.100978,-4.8688125,71.2951,-56.17035,-2.62428,0.21369425,239.263,291.0845,0.0243,0.13263525,0.047975,-10.60335,-11.498425,-6.71125
1,2.25,-0.105499,-14.1686,0.0911485,0.07685,-0.941725,-0.29388475,-0.0857,1.12821,0.101844,-4.07028,97.05,393.5345,3.27889,0.395033,0.368004,0.0947,0.0875,-5.0172275,71.7112,-56.27325,-2.8152875,0.205049,237.6495,289.53425,0.02535,0.12823575,0.0483,-10.61055,-11.456425,-6.647
1,2.75,-0.0963,-12.9547,0.881075,-0.0947,-0.881983,-0.573096,-0.0922,0.983928,0.09,-4.39194,97.0834,394.4005,3.30004,0.384393,0.347016,0.0914,0.0939,-5.0519925,72.54845,-55.768425,-2.76443,0.21595775,248.036,288.0825,0.02875,0.12410725,0.04935,-10.64965,-11.487725,-6.5495
1,3.25,-0.0872,-12.2121,0.9863965,0.170853,-0.869944,-0.357176,-0.07315,0.970858,0.0929,-4.4041,97.0905,394.3115,3.19281,0.405058,0.359319,0.101801,0.0838,-5.359275,72.54125,-48.07305,-2.358385,0.19802325,255.2605,288.6325,0.025025,0.12799325,0.0485,-10.7197,-11.5635,-6.54075
1,3.75,-0.0911,-13.9202,0.87294825,0.222881,-0.809422,-0.376084,-0.0742,1.02919,0.103902,-4.54452,97.1042,394.46275,3.300235,0.431018,0.321728,0.0959,0.0878,-5.60155,72.43285,-46.93335,-2.4249525,0.20256,253.6915,288.44275,0.029075,0.12640825,0.047875,-10.59415,-11.7743,-6.6645
1,4.25,-0.104059,-12.2523,0.678685,0.0472,-0.879321,-0.402511,-0.065125,0.987276,0.10162,-4.61307,97.1052,394.629,3.2134225,0.382025,0.341349,0.0967,0.0852,-5.81969,72.760725,-46.598075,-2.463655,0.157519,250.56625,286.75075,0.03345,0.12672475,0.0485,-10.721325,-11.739175,-6.99275
1,4.75,-0.12036675,-13.558675,0.799838,-0.202562,-0.822899,-0.3334745,-0.0604,0.8827295,0.0977,-4.92742,97.122025,394.0965,3.06973,0.366127,0.370514,0.092525,0.07375,-5.31911,73.2514,-46.4982,-2.50127,0.186287,248.712,285.935,0.0322,0.119233,0.0483,-10.8334,-11.528,-7.046
1,5.25,-0.095775,-13.652025,0.85710975,-0.21948,-0.89579675,-0.34914,-0.054125,1.0703875,0.101738,-5.104145,97.13105,394.16125,3.120925,0.3873885,0.372979,0.089,0.082225,-5.69239,72.7784,-51.9951,-2.58969,0.203381,240.867,285.594,0.0265,0.12096,0.0494,-10.9921,-11.745,-7.218
1,5.75,-0.11255975,-12.1435,0.731565,-0.145664,-1.0590025,-0.5613045,-0.06295,0.92332025,0.100639,-5.4791575,97.14995,394.0425,3.1611,0.35334075,0.38885,0.087275,0.079725,-5.77816,72.7316,-54.2713,-2.59633,0.191341,238.684,285.649,0.0199,0.123452,0.0485,-11.0673,-11.8729,-7.411
1,6.25,-0.1323905,-13.449375,0.67284825,-0.0781,-0.84335575,-0.312852,-0.0495,0.99589425,0.111553,-5.153495,97.170075,394.132,3.0535,0.37619475,0.4040075,0.0992,0.0863,-5.89491,73.5999,-52.7585,-2.73592,0.174841,239.59,284.901,0.0181,0.12533,0.0336,-11.0065,-11.9342,-7.744
1,6.75,-0.143386,-13.88045,0.335502,0.033525,-1.00438,-0.4036,-0.072925,0.987267,0.110307,-5.390375,97.2024,394.69525,3.206835,0.405641,0.3639015,0.09905,0.0904,-6.04655,73.6875,-52.7206,-2.74583,0.181321,240.521,284.608,0.0248,0.127477,0.0344,-11.1604,-11.9816,-7.748
1,7.25,-0.1131935,-13.0024,0.433938,-0.1081575,-0.96515225,-0.29235,-0.0408,0.93328,0.1065325,-5.4852275,97.2044,395.192,3.19612,0.44478775,0.34366325,0.101163,0.088575,-6.2376,74.1639,-49.7428,-1.63189,0.288231,236.642,283.762,0.585417,0.125444,0.0342,-11.2819,-12.113,-8.01
1,7.75,-0.1108375,-12.318275,0.235308,-0.2491895,-0.6374735,-0.3298845,-0.114203,0.9561115,0.1005775,-5.42596,97.220425,394.665,3.22594,0.3831335,0.36379,0.0995,0.084825,-6.07571,73.7112,-42.6157,3.70476,1.41555,231.991,282.212,7.76858,0.129074,0.0315,-11.4181,-12.1632,-7.83
