DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,TS_1,RH_1_1_1,CO2_1_1_1,PPFD_IN_1_1_1,H2O_1_1_1,T_SONIC_1_1_1,VPD_1_1_1,TA_1_1_2,PPFD_OUT_2_1_1,PPFD_IN_2_1_1,PPFD_IN_2_3_1,NETRAD_2_1_1,SW_OUT_2_1_1,SW_IN_2_1_1,LW_OUT_2_1_1,LW_IN_2_1_1,TA_2_2_1,RH_2_2_1,TA_2_3_1,RH_2_3_1,TA_2_4_1,WS_2_1_1,CO2_2_1_1,H2O_2_1_1,WS_2_2_1,USTAR_2_1_1,H_2_1_1,LE_2_1_1,FC_2_1_1,T_SONIC_2_1_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,PPFD_IN_2_2_1,TA_2_1_2
1,5.25,1.054,7.144,4.19075,1.4315,2.956325,8.19,4.5275,100,420.8225,0.052,8.7,7.83,2.17075,7.61,0.177499999999999,0.3,0.2,1.47999999999999,1.8905,0.0920000000000005,347.305,341.625,6.92125000000001,100,6.19675000000001,100,5.49175,5.75075,435.69,9.20349999999999,5.05225,1.2078,19.813,12.365,1.74175,6.03749999999999,7.39250000000001,100,2.037775,0.705000000000001,10.55
1,5.75,1.113275,7.34639999999999,4.3205,1.4,1.09375,9.13749999999997,4.5,100,421.25,0.0575000000000001,9.37499999999999,7.73,2.0075,7.61,0.211,0.3,0.1,1.454,1.86525,0.09,348.515,349.725,7.00225000000001,100,6.28725000000001,100,5.6805,6.341,437.16,9.17699999999999,5.56325,1.2534,11.3782249999999,15.7644999999999,1.90325,5.3925,7.45000000000001,100,2.06925,0.505000000000001,10.6225
1,6.25,1.12025,7.60680000000001,4.2525,1.3045,4.003825,6.7,4.5,100,419.15,0.062,9.655,7.15999999999998,2,7.53209999999998,0.2,0.252500000000001,0.1,2.59999999999998,1.85725,0.291575,349.255,351.2525,7.15900000000001,100,6.43450000000001,100,5.7185,5.8415,436.475,9.437,5.0175,1.2476,8.64395000000001,13.30625,1.892625,5.1625,7.44000000000001,100,2.028575,0.552500000000001,10.6225
1,6.75,1.076,7.64092499999999,4.098,1.76175,7.37999999999997,9.05,4.5275,100,419.05,2,9.81999999999999,6.18249999999999,2,7.74569999999998,0.295999999999999,1.2525,0.2,1.61999999999999,1.7505,0.21675,350.7825,351.835,7.52550000000001,100,6.85350000000001,100,6.13125,6.3135,439.9125,9.75000000000001,5.641,1.3524,4.00525,18.642,2.04225,4.36,7.73500000000001,100,2.00347,0.7,10.785
1,7.25,1.14,7.90469999999999,4.2695,2.016,9.94965249999999,10.3449999999999,4.38249999999999,100,419.3425,30.5815,9.655,5.82749999999998,2,8.19349999999997,2.4,24.8625,3.6,4.99999999999998,5.28575,16.94,352.1525,351.0525,7.67425,100,7.259,100,6.422,6.44725,439.585,10.0715,5.848,1.315,6.7565,10.244375,2.3512,4.3675,7.7625,100,2.074495,12.9575,10.93
1,7.75,1.13,8.20200000000001,4.3775,1.37,9.9183,9.355,4.5,100,419.6575,156.65,9.81,6.38,2,7.09089999999998,13.13,122.42,14.1725,24.32,17.5525,82.325,348.0765,346.3605,6.66675000000001,100,6.12500000000002,100,6.21599999999998,6.68925,438.1875,9.68499999999999,5.948,1.346375,28.7345,15.8885,2.36465,3.79249999999999,6.97825000000001,100,2.06662,43.4575,11.0025
1,8.25,1.17,8.45,4.24549999999999,1.153965,46.8695,13.54,4.5,100,419.75,328.75,10.23,7.02,2.1715,7.75849999999997,30.225,271.8925,24.21,81.4159999999997,28.6525,161.745,349.979,341.224,7.12525000000001,100,6.42775000000001,100,6.38449999999997,6.3755,438.2125,8.911,5.786,1.27905,60.44,22.1365,2.1359,4.12,7.43975000000001,100,2.0555,83.52,11.2475
1,8.75,1.14375,8.78,4.423,1.392,87.9732499999999,26.7650000000001,4.5275,100,418.7,491.4,10.0725,7.31,2.9775,8.29249999999997,42.14,428.195,39.7775,141.94,38.23,243.854,351.2545,342.3815,7.39325000000001,100,6.68100000000001,100,6.58802499999998,6.395,438.54,8.72224999999999,5.77825,1.3164,104.2925,35.23225,2.48025,4.345,7.71100000000001,100,2.1456,129.955,11.4275
1,9.25,1.26,9.59499999999999,4.64975,1.6,147.154,30.945,4.5,100,421.165,645.1,10.081,10.3,3,8.84149999999996,55.545,567.02,51.4275,212.52,47.0275,321.78875,352.55375,341.96375,7.68550000000001,100,7.24900000000001,100,7.14242499999996,6.4705,437.82,8.7125,5.79,1.329525,155.2,30.33,2.8395,5.04,7.84875000000001,100,2.6257975,172.645,11.67
1,9.75,1.18,10.375,4.7235,1.74425,178.11,41.7625,4.4275,100,420.1,773.55,10.2575,10.8225,3.166,8.79849999999995,61.0749999999999,688.4175,68.9725,237.8,52.3325,386.4775,352.33775,337.575,7.65700000000001,100,7.34525000000001,100,7.43424999999997,6.61025,436.8575,9.127,5.654,1.343175,211.5,26.3205,2.587175,5.32,7.84925000000001,100,2.836205,259.6025,11.9875
1,10.25,1.22975,9.97,4.83575,2.5,211.94925,61.0875,4.43,100,418.3325,896.15,10.205,10.5575,4,9.08249999999997,69.52,800.2475,85.375,287.3375,61.11,443.735,351.56125,338.8625,7.25225000000002,100,6.91725000000002,100,7.71099999999998,6.63025,435.47,9.23825,5.46,1.285,256.68,45.0485,2.48414999999999,5.8,7.77875000000001,100,2.930155,518.24,12.3975
1,10.75,1.31,10.2725,4.732,1.5225,249.7215,67.1550000000001,4.4,100,416.09,989.3,10.1,10.76,4,9.44999999999998,63.8525,891.15,112.0775,321.5775,59.2875,486.1,351.775,341.575,7.74625000000001,100,7.52250000000001,100,8.08249999999999,6.4,435.17,10.431,5.78575,1.312375,272.345,41.2015,3.01565,6.79249999999999,7.85000000000001,100,3.26146,632.3475,12.98
1,11.25,1.2165,10.14,4.458,1.3575,274.39,81.7799999999998,4.5,100,415.5525,1031,9.96,11.0925,4,10.005,68.855,947.525,117.1975,357.68,64.815,523.1365,353.675,337.575,8.17000000000001,100,7.93525000000001,100,8.15449999999999,6.50675,434.5625,10.878,5.61375,1.39225,303.7175,51.0064999999999,2.894,7.54749999999999,8.24000000000001,100,3.7489225,803.955,13.455
1,11.75,1.24,9.88,4.811,1.219875,285.122,74.4500000000001,4.5,100,416.5,1072.2,9.73,12.885,5,9.6215,68.9774999999999,980.525,125.715,373.1,62.0825,532.9335,354.1,341.2925,8.31075000000001,100,8.055,100,7.65707499999999,6.55025,433.96,11.15125,5.755,1.3406,311.755,67.0775,2.8399,7.89249999999998,8.37750000000001,100,3.99264,888.4525,14.145
1,12.25,1.17,9.94,4.449,1.373,294.2625,69.355,4.5275,100,415.55,1022.45,9.8725,12.525,5,9.5725,55.36,987.15,144.7875,375.0675,61.1725,531.1,355.625,341.775,8.63800000000001,100,8.418,100,7.83199999999998,6.6115,435.1,10.71625,5.459,1.32875,299.845,57.0579999999999,2.2464,8.32,8.73000000000001,100,4.2191175,773.22,14.745
1,12.75,1.24,10.18,4.2975,1,289.41125,68.7749999999998,4.5275,100,414.7425,918.45,10.7,12.625,5,9.6575,55.9319999999999,982.825,126.0925,418.114999999999,61.18625,543.411,356.1,344.25,8.79350000000001,100,8.4855,100,7.66474999999997,6.19725,434.235,9.88325,5.67375,1.38765,316.1875,71.0755,2.405075,8.5,8.82500000000001,100,4.5404175,332.1025,14.99
1,13.25,1.186625,10.5575,4.5635,1.68374999999999,275.648,83.2049999999997,4.4275,100,414.8225,979.175,10.395,12.42,5,10.13,47.38,908.05,110.1125,337.7475,53.63,489.575,358.05,346.2,9.10175,100,8.78875,100,8.21624999999998,5.952,434.7,10.05425,5.285,1.33375,278.3275,72.35,2.188,8.69749999999999,9.2625,100,4.76277,304.5225,15.0225
1,13.75,1.14725,10.4935,4.469,0.9,246.2125,72.25,4.4275,100,414.985,895.65,9.95,11.2775,5,10.55,40.24375,832.2,88.2875,305.16,50.8925,460.13725,360.05,353.575,9.59275,100,9.25475,100,8.45899999999998,6.05,435.8,9.7155,5.45,1.3697,258.91,58.915,1.995325,9.08499999999997,9.7525,100,4.9056775,273.4625,14.3925
1,14.25,1.13725,10.36,4.3,0.93,211.9415,50.29,4.4275,100,414.385,800.12,9.6,11.425,5,10.55,33.4375,709.985,71.815,250.14,43.3775,387.575,361.625,356.25,9.82,100,9.50625000000001,100,8.52724999999997,6.42875,435.5,9.86475,5.578,1.3729,208.59,50.7794999999999,2.794875,9.31999999999999,9.9675,100,4.77575,237.41,13.415
1,14.75,1.149775,10.76,4.27,1.081,183.114,50.1774999999999,4.4275,100,415.29,648.65,9.4725,12.14,5.267,10.45,29.32,572.8425,54.1775,187.28,35.61,315.90975,362.5675,354.825,10.054,100,9.70200000000001,100,8.28400000000001,6.473,434.975,10.0055,5.883,1.352,165.7,56.4225,2.544125,9.06499999999998,10.1825,100,4.848985,176.775,12.7175
1,15.25,1.15825,11.07,4.1855,1.1,130.02295,37.64,4.525,100,415.105,496.1,9.495,11.3875,5.6775,10.385,18.995,432.3975,39.9925,114.12,28.325,233.0625,359.9425,353.875,9.4865,100,9.23000000000001,100,7.98300000000001,6.2325,435.65,9.769,5.242,1.2573,106.43,43.658,1.640125,8.9225,9.6625,100,4.82798999999999,138.6825,12.1375
1,15.75,1.076,10.58,4.33425,1,66.876,38.575,4.425,100,416.33,354.4,9.445,11.165,4.881,10.395,11.5,276.9975,28.345,48.744,16.9525,153.4425,356.005,349.515,8.78825000000001,100,8.49425,100,8.04000000000001,6.15625,435.44,9.95,5.346,1.3042,65.14025,41.38,2.20825,8.6225,9.02,100,4.63902499999999,97.0675,10.95
1,16.25,1.103,10,4.426,1.514,31.5725,22.175,4.425,100,416.9,204.635,9.4475,10.035,4.2535,9.91899999999999,5.68125,134.4225,13.1625,12.352,8.8545,80.416,355.675,352.6125,8.65800000000001,100,8.08550000000001,100,6.94,6.192,435.7325,9.94474999999998,5.47575,1.333225,26.17975,27.14925,2.721,7.73749999999999,8.76200000000001,100,4.378675,48.2105,9.63499999999999
1,16.75,1.09,9.74000000000001,4.294,1.595,3.117,26.1274999999999,4.35,100,417.105,82.1,9.6375,9.325,4,9.621,1.6,34.005,3.9525,1.112,2.8905,21.7325,354.50175,351.62,8.34475,100,7.96200000000001,100,6.33,6.56475,437.755,9.78999999999998,5.188,1.27025,7.93459999999998,19.83125,2.1252,7.27999999999998,8.51525,100,4.039715,15.0625,8.61999999999999
1,17.25,1.0595,9.67499999999998,4.17625,1.2,0.0224999999999966,18.4,4.35,100,418.2375,14,9.355,8.79,4,9.2,0.2462,2.13675,0.3,0.3,1.802,0.0605000000000001,352.21025,350.221,7.82175,100,7.41350000000001,100,6.047,6.8435,438.58,9.6335,5.39325,1.381825,12.289,14.334,3.4725,6.74750000000001,8.0525,100,3.8381475,1.1,7.83999999999999
1,17.75,1,9.50000000000001,4.20125,1.47005,1.014055,15.2075,4.5,100,418.7,0.0921499999999993,9.2475,8.695,4,9.1,0.1,0.452500000000001,0.1,-0.0200000000000017,1.923,0.02535,349.05,343.525,7.53525,100,6.94125,100,6.093,6.42275,439.165,9.6575,5.132,1.265,12.9269999999999,17.417,2.3219,6.49999999999997,7.905,100,3.7077275,0.50525,7.38499999999999
1,18.25,1.08925,9.425,4.33,1.7002775,3.5,18.245,4.35,100,417.96,0.052,8.4,8.5925,3.604,8.80499999999998,0.1006,0.352500000000001,0.1,0.180999999999998,1.9,0.0246725,348.575,346.05,7.33000000000001,100,6.87725,100,5.129,6.465,438.24,9.5325,5.16075,1.332,6.3575249999999,12.53525,2.344025,5.26749999999999,7.805,100,3.5244975,0.63675,7.18499999999999
1,18.75,1.128,9.21999999999998,4.54125,1.2470275,2.23999999999999,12,4.45,100,417.815,0.0696000000000004,9.40499999999999,8.7975,3.32425,8.58499999999999,0.1,0.252500000000001,0.1,0.765999999999997,1.8,0.0663550000000003,346.575,342.675,7.007,100,6.56675,100,4.8469,6.4335,437.075,9.4025,5.41,1.34525,6.8166,12.122,2.618625,6.30999999999999,7.5525,100,3.2930525,0.667500000000002,7.41999999999999
1,19.25,1.04375,9.22000000000002,4.138,1.47,4.5,12.1175,4.525,100,416.205,0.0630000000000002,8.9425,8.7975,3.05625,8.355,0.08875,0.3,0.1,1.35999999999999,1.8,0.19525,345.525,340.7625,6.762,100,6.03,100,5.0101,5.9235,438.48,9.83525,5.45,1.3255,12.81,11.85,2.1747,5.8,7.31,100,2.987965,0.578750000000001,7.88249999999999
1,19.75,1.04,8.875,4.276,1.2,2.92,13.0225,4.425,100,415.7875,0.0530000000000002,9.33999999999999,8.5975,3,8.055,0.135999999999999,0.3,0.1,0.779999999999998,1.805,0.0938250000000001,344,339.4825,6.4025,100,5.75625,100,5.1375,6.70575,441.2025,9.78675,5.8015,1.3437,12.6205,10.80745,2.44619999999999,5.795,7.01,100,2.971915,0.557500000000002,7.89999999999999
1,20.25,1.06775,8.46999999999996,4.084,1.5,3.40025,11.3425,4.425,100,417,0.062,9.39999999999999,9.44999999999999,3.027,7.78499999999999,0.1,0.557500000000002,0.2,0.739999999999995,1.67625,0.14575,343.525,333.94,6.136,100,5.32675000000001,100,4.7841,6.2605,442.44,9.40399999999999,5.2975,1.227775,12.705375,9.9375,2.0546,5.99,6.7,100,3.0149375,0.462500000000003,8.09999999999999
1,20.75,1.0497,7.525,3.96,1.8,2.52500000000001,12.4475,4.5,100,416.9,0.0470500000000001,8.87,9.275,3,7.70499999999998,0.1,0.5,0.401,0.831999999999995,1.72825,0.10525,344.525,334.365,6.08300000000001,100,5.46425,100,4.8662,6.05525,443.8525,9.47775,5.5825,1.294,14.7745,15.56475,2.4824,6.9825,6.5675,100,2.88159,0.457500000000002,8.34499999999999
1,21.25,1.08925,7.7,4.2325,1.380205,1.02175,13.22,4.425,100,417.575,0.062,9.245,8.96499999999999,3,7.63999999999999,0.159999999999999,0.4315,0.181,0.779999999999998,1.771,0.1734,344.525,334.94,6.01625,100,5.35300000000001,100,4.8731,5.86025,442.795,9.42975,5.19,1.334,9.39,8.77817499999999,2.8756,6.9,6.62500000000001,100,2.62346,0.452500000000001,8.66249999999999
1,21.75,1.0485,7.054225,4.1395,1.46328,2.52225,18.805,4.45,100,417.56,0.062,9.1575,8.3,3,7.62999999999999,0.0625,0.5,0.1,1.3,2.13575,0.2,344,340.7675,6.0415,100,5.4205,100,4.8304,5.8735,439.975,9.55,5.136,1.193,13.0645,12.7332499999999,2.363,6.895,6.57250000000001,100,2.46012,0.305000000000001,8.87999999999999
1,22.25,1.06975,6.93,4.17875,1.655,4.11999999999999,9.81,4.425,100,417.685,0.052,9.7325,7.6,3,7.31,0.1,0.5,0.1,1.42399999999999,1.884,0.13675,341.21,334.93,5.721,100,5.1345,100,4.9234,6.35325,439.5075,9.537,5.553,1.3147,19.5105,9.85139999999998,2.5996,7.2,6.4,100,2.36438,0.357500000000002,8.80749999999999
1,22.75,1.06,6.898875,4.0555,1.512,6.28099999999999,10.415,4.425,100,418.5225,0.041,10.1425,6.75999999999998,3,7.18499999999999,0.128749999999999,0.352500000000001,0.1,1.23999999999999,1.75575,0.1,341.7625,335.5775,5.79975,100,5.13125,100,5.0474,5.91275,438.4525,9.25125,5.54,1.23425,18.2145,7.97719999999999,2.488175,6.8,6.305,100,2.265795,0.552500000000001,8.86249999999999
1,23.25,1.07225,7.0688,4.31075,1.29925,6.8215,9,4.425,100,418.8,0.062,10.6,7.6,3,7.16034999999998,0.457499999999999,0.252500000000001,0.1,1.31999999999999,1.8,0.158750000000001,342.0025,332.84,5.75725,100,5.04675,100,5.1562,5.93775,437.48,9.342,5.2295,1.2054,12.7075,13.8999999999999,2.703275,6.64499999999999,6.405,100,2.2150625,0.452500000000001,8.81749999999999
1,23.75,1.1015,7.39499999999998,4.2205,1.3225,4.08275,12.48,4.45,100,418.05,0.0470500000000001,10.65,8.24,3,7.37499999999999,0.4,0.3115,0.1,1.77959999999999,1.8805,0.280250000000001,341.525,333.8575,5.71,100,4.96275,100,5.0176,5.74775,438.9,9.26199999999999,5.166,1.199875,13.226,11.1706999999999,2.3269,6.73499999999999,6.5625,100,2.160645,0.452500000000001,8.74499999999999
2,0.25,1.04,4.369,4.165,1.2786225,0.409999999999997,8.98000000000002,3.1025,100,418.515,0.062,7.86799999999998,6.5,3.0555,9.7575,0,0.1,0,1.5775,1.8525,0.31575,354,350.15,8.097,100,7.7965,100,7.467,5.5965,439.3075,10.503,4.98925,1.1818,2.69814999999998,9.66554999999997,1.789525,7.45499999999998,8.82,100,3.32654,0.12625,5.06
2,0.75,1.119,4.221,4.20775,1.6,1.588,8.6425,3.2,100,419.84,0.0572499999999998,7.68600000000001,6.5,3.058,9.915,0.1,0.152500000000001,0.1,2.4,1.83525,0.310475000000001,355.525,349.725,8.27975,100,7.9105,100,6.95875,5.3105,439.54,10.6305,4.525,1.124,9.3375,10.216275,1.653175,7.75,9.015,100,3.297205,0.1,4.86
2,1.25,1.03525,4.3225,4.11525,1.1,4.00125,10.35,3.2,100,421.015,0.0672499999999998,7.68199999999999,6.3,3.111,10.21,0.1,0.1,0.1,2.4325,1.92675,0.273425,357.05,351.625,8.59625,100,8.209,100,7.4075,5.55,441.29,10.7845,4.6795,1.0826,4.26805,16.26875,2.086625,8.35499999999999,9.115,100,3.32500750000001,0.0620000000000005,4.76
2,1.75,1.08,4.192,4.245,1.192,4.7068725,9.385,3.2,100,420.4375,0.0572499999999998,7.422,6.79499999999998,3,9.9575,0.1,0.18575,0.1,2.18425,1.932,0.430275000000001,355.525,353.05,8.347,100,7.90725,100,7.111,5.42275,441.5625,10.60475,4.48,1.15425,3.65475,9.7336,1.91512499999999,8.4375,9.02500000000001,100,3.11961750000001,0.1715,4.56
2,2.25,1.085,4.3135,4.092,1.26,1.0862075,11.35,3.3,100,419.54,0.052,7.608,5.66,3.229125,10.1725,0.1,0.1,0.1,3.65700000000001,1.90525,0.4483,356.05,351.675,8.5185,100,8.01775,100,6.95975,5.6285,441.3575,10.714,4.89,1.1633,1.54692000000001,10.539525,2.48405,9.98000000000001,9.39250000000001,100,3.00661500000001,0.252500000000001,4.36
2,2.75,1.14,4.352,4.245,1.05610625,1.41999999999998,9.20750000000001,3.2,100,417.795,0.0362499999999998,7.739,5.9,3,10.4775,0.1,0.2,0.1,3.57250000000001,1.8605,0.643250000000002,357.1,351.2,8.88075000000001,100,8.59925,100,7.5005,5.59825,440.6775,11.974,4.8575,1.1399,5.17,10.44745,1.8167,9.6,9.55500000000001,100,2.7994725,0.10525,4.25
2,3.25,1.035,4.2525,4.1185,1.3385,1.3245,6.35809999999999,3.2,100,418.015,0.062,7.6795,6.2525,3,10.4725,0,0.19525,0.1,2.5185,1.92625,0.66575,357.05,351.675,8.89525,100,8.60425,100,7.54550000000001,5.37925,440.48,11.106,4.7025,1.1249,2.46975,9.31835,1.7879,9.175,9.49750000000001,100,2.6086525,0.2,4.1675
2,3.75,1.039,4.1,4.17825,1.2575,0.567999999999994,16.2399999999999,3.2,100,418.4975,0.0467749999999997,7.61925,6.3525,3,10.6625,0.0755000000000004,0.1,0.1,2.43925,1.83575,0.767500000000004,358,352.725,9.02575,100,8.59625,100,7.05375,5.76525,438.9925,10.948,5.02,1.1315,3.7545,11.505,1.8999,9.1,9.53000000000001,100,2.49777,0.252500000000001,4.14
2,4.25,1.109,4.3475,4.426,1.183,-0.248,7.6125,3.2,100,418.545,0.021,7.6025,6.35,3,10.7575,0.1,0.2,0.1,2.0775,1.74575,0.563200000000002,358.525,352.2,9.15325,100,8.7235,100,7.38725,5.92675,438.175,11.308,4.682,1.13415,4.01689999999999,10.3072000000001,1.9554,9.03999999999995,9.52,100,2.39949,0.3,4.04
2,4.75,1.1325,4.6,4.4115,0.860656,0.565000000000001,23.75,3.2,100,417.035,0.021,7.555,5.9,3,10.7625,0.0895199999999998,0.1,0.0525000000000006,1.925575,1.8105,0.793000000000001,359,352.1,9.2115,100,8.78775,100,7.75575,5.64325,438.5375,11.47,4.793,1.151375,8.28879999999985,10.3216,2.14535,8.76250000000002,9.73000000000001,100,2.2495425,0.1,4.13
2,5.25,1.11375,4.69175,4.079,1.204,-0.1,10.98,3.2,100,416.31,0.0520249999999995,7.625,6.6,3,10.6575,0.1,0.1715,0.1,2.2775,1.8715,0.39885,358.525,355.2,9.04925,100,8.57025,100,7.3635,5.7115,438.36,11.33175,4.817,1.1436,9.205625,8.59334999999998,2.273375,8.52499999999998,9.47250000000001,100,2.2175725,0.1,4.0475
2,5.75,1.08475,4.71199999999999,4.312,1.1115,4.32249999999995,6.38749999999999,3.2,100,417.47,0.041,7.62475,6.485,3,10.705,0.0841800000000003,0.252500000000001,0.1,2.31625,1.9735,0.354875000000001,358.05,355.725,9.09925,100,8.566,100,7.12525,5.69925,437.6,11.15425,5.006,1.0976,9.15397499999999,4.98690000000001,1.9437,6.37999999999999,9.4675,100,2.3958025,0.12525,4.12
2,6.25,1.1345,5.48699999999999,4.2745,1.1,4.07972999999999,14.2,3.2,100,419.015,5,7.7275,5.59,2.94374999999999,10.805,0.1,3.705,0.4,2.6341,2.0705,0.73525,359.05,356.2,9.21975,100,8.808,100,7.3525,6.00925,439.66,11.322,4.96625,1.178,5.0952,11.26345,2.1564,6.35749999999999,9.4625,100,2.3678925,1.7525,4.065
2,6.75,1.1195,4.25925000000002,4.42275,1,3.94199999999995,8.59500000000002,3.2,100,418.915,57.8500000000001,7.93,5.55,2.981,10.9,3.6675,50.2075,6.1525,6.3775,8.23525,35.735,359.575,354.625,9.32,100,9.01125,100,7.83525000000001,5.8905,439.85,11.6005,4.97975,1.189275,13.7279999999999,8.5435,2.23925,5.5975,9.4525,100,2.2244875,21.6625,4.355
2,7.25,1.14475,4.13649999999998,4.1935,1.012,17.05,17.5175,3.1025,100,417.81,205.45,7.9455,5.3,3,9.97750000000001,14.535,180.1725,17.41,46.7775000000001,21.0575,113.525,355.05,352.05,8.517,100,8.375,100,7.41075000000001,5.94825,439.92,11.13,5.1475,1.2424,19.33025,10.699,1.48855,6.425,8.52500000000001,100,2.22025,56.055,4.3825
2,7.75,1.13,5.04350000000001,4.4655,1.2,74.325,37.6049999999996,3.2,100,417.6125,408.975,7.948,5.75,3,9.85000000000001,27.2425,360.495,35.5225,128.51,32.205,206.90825,353.2,349,8.10025000000001,100,7.88425000000001,100,7.59875000000001,5.83825,439.6,11.094,4.9905,1.20805,79.423,20.897,1.5246,7.31,8.35000000000001,100,2.42048,126.86,4.8275
