DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,515.406,20.5015,506.403,20.7955,2240.6,559.356,20.106,544.0655,20.416,2309.515,590.239,19.671,578.6695,19.971,2447,686.931,18.824,659.4125,19.2275,2540.009,0.722,20.665,0.313,499.668,20.369,5.409,0.1925,7.162,-0.388,-1.02,0.075,-3.1045,-0.995,0.295,0.51,0.4,0.08,18.758,18.778,18.1605,18.059,16.56,101.349,96.71,0.722,16.47,16.91,16.87,0.5,-2.6,1.7,0.2,372.4,412.5,-43.37,384,404.7,0.05,-0.02,-0.07,-0.08,-0.09,-0.07,0.045,0.03,21.52,22.23,23.545,23.845,24.6965,25.063,25.095,26.414,25.401,20.5225,21.491,23.332,23.187,24.513,25.23,21.276,22.181,22.8345,23.8285,24.448,24.9045,25.206,25.472,25.3165,20.715,21.761,22.953,24.102,25.098,25.4505,26.113,26.522,26.27,21.5065,22.4985,23.9235,24.278,24.817,25.5555,25.824,25.341,26.516,-16.651,-12.149,-11.742
1,5.75,517.906,20.258,507.706,20.659,2242.28,552.062,20.058,562.7355,20.152,2430.992,598.121,19.537,572.745,19.798,2515.577,690.332,18.7025,673.748,18.5885,2609.503,0.735,20.485,0.302,513.552,20.121,3.8945,0.7425,5.968,-0.261,-1.1895,0.079,-1.7205,-1.2755,0.306,0.53,0.39,0.08,18.632,18.678,18.078,17.872,16.357,101.371,96.65,0.734,16.58,16.88,16.92,0.5,-2.52,1.7,0.09,373.1,411.5,-41.91,383,404.1,0.06,-0.02,-0.03,-0.07,-0.09,-0.08,0.05,0.03,21.425,22.175,23.479,23.836,24.696,25.062,25.095,26.414,25.4055,20.4225,21.424,23.283,23.17,24.54,25.229,21.157,22.091,22.801,23.7925,24.4575,24.904,25.206,25.47,25.3165,20.629,21.656,22.881,24.059,25.099,25.45,26.113,26.525,26.2695,21.4505,22.413,23.882,24.2615,24.816,25.5545,25.824,25.344,26.515,-17.2385,-12.3195,-12.029
1,6.25,518.347,19.945,509.5395,20.4645,2265.382,555.6825,19.817,553.938,20.086,2352.357,595.817,19.403,583.4285,19.654,2495.754,699.718,18.745,675.214,18.635,2749.4205,0.7,20.296,0.315,508.31,19.943,7.418,1.678,8.443,-0.314,-0.9655,0.079,-3.9265,-0.755,0.313,0.52,0.39,0.09,18.602,18.571,17.975,17.816,16.178,101.3865,96.56,0.74,16.43,16.81,16.74,0.4,-2.5,1.6,0.07,373.5,411,-40.53,382.3,403.4,0.06,-0.02,-0.05,-0.08,-0.09,-0.07,0.05,0.03,21.324,22.1055,23.4215,23.8225,24.696,25.062,25.095,26.413,25.403,20.344,21.3535,23.227,23.153,24.518,25.229,21.04,22.054,22.7705,23.761,24.448,24.904,25.205,25.468,25.315,20.538,21.54,22.822,24.022,25.099,25.4485,26.112,26.524,26.269,21.3995,22.3325,23.8415,24.2515,24.8145,25.5545,25.823,25.34,26.528,-17.1255,-12.201,-12.275
1,6.75,527.87,19.723,512.1435,20.404,2220.558,562.533,19.703,555.5625,20.0475,2338.648,601.441,19.267,587.372,19.668,2508.481,692.517,18.737,672.017,18.4985,2564.215,0.7755,20.152,0.3105,516.185,19.891,3.186,1.2025,5.764,0.473,-0.843,0.073,-2.5835,-1.01,0.3305,0.55,0.43,0.09,18.336,18.363,17.8365,17.637,16.185,101.42,96.78,0.696,16.36,16.64,16.76,1.2,-1.59,2.3,0.17,374,410.9,-38.07,381.8,402,2.16,1.99,1.91,1.77,0.1,0.38,0.415,0.31,21.2315,22.022,23.3645,23.8045,24.695,25.061,25.095,26.413,25.405,20.2825,21.302,23.135,23.135,24.54,25.229,21.02,21.993,22.7385,23.735,24.448,24.9045,25.205,25.466,25.3145,20.4,21.457,22.75,23.996,25.099,25.4475,26.112,26.523,26.2685,21.332,22.2485,23.802,24.234,24.8155,25.555,25.823,25.34,26.52,-17.2195,-12.116,-12.3205
1,7.25,524.0945,19.938,525.6945,20.399,2251.5495,572.226,19.726,555.357,19.949,2321.4665,601.48,19.359,588.334,19.62,2458.1275,672.075,18.6755,647.191,18.761,2526.333,0.769,20.089,0.297,521.283,19.8055,3.8505,-2.57,2.5535,0.9065,5.056,0.071,-2.1845,2.579,0.302,0.55,0.41,0.09,18.424,18.433,17.907,17.6775,16.6415,101.459,96.93,0.707,17.03,17.22,17.21,13.1,26.51,19.7,4.33,374.6,412.4,-16.03,383.5,402.8,56.83,49.79,52.41,45.75,4.66,7.06,3.775,5.54,21.1965,21.9595,23.307,23.7805,24.695,25.06,25.1,26.412,25.404,20.246,21.242,23.056,23.116,24.537,25.318,20.897,21.897,22.7065,23.728,24.447,24.894,25.205,25.543,25.315,20.383,21.392,22.694,23.9635,25.099,25.447,26.106,26.522,26.267,21.2635,22.199,23.7635,24.214,24.817,25.555,25.822,25.34,26.52,-17.495,-12.477,-12.7995
1,7.75,533.917,20.8305,516.3525,20.9575,2264.7565,560.0415,20.908,545.1545,20.809,2268.385,566.065,20.655,558.268,20.466,2307.135,579.849,21.133,574.285,20.758,2374.8265,0.6815,20.6995,0.3655,528.201,20.399,10.729,-7.3375,6.658,2.7985,13.868,0.079,-2.677,9.3555,0.2915,0.55,0.45,0.12,18.856,19.154,18.681,18.703,18.942,101.4945,96.25,0.877,19.325,19.2,19.12,30,114.19,88,22.21,375.6,423.4,39.46,389.2,410.85,254.82,219.67,247.18,223.09,22.35,16.83,9.61,15.845,21.1715,21.92,23.289,23.7675,24.7015,25.072,25.106,26.411,25.403,20.259,21.213,22.997,23.097,24.5215,25.3175,20.8925,21.839,22.6745,23.7175,24.446,24.894,25.22,25.5425,25.312,20.4275,21.338,22.6395,23.9335,25.1005,25.447,26.102,26.522,26.276,21.258,22.18,23.728,24.2,24.816,25.707,25.831,25.3285,26.529,-16.2085,-12.224,-13.002
1,8.25,496.845,22.182,488.6635,22.0965,2132.685,501.836,22.183,486.195,22.172,2118.473,500.5305,22.4225,489.12,22.261,2115.289,502.013,23.241,495.6755,22.834,2116.944,0.733,22.329,0.589,497.514,21.296,14.0265,-10.4245,4.1525,26.121,10.057,0.104,13.773,12.0055,0.294,0.66,0.57,0.16,20.257,20.899,20.333,20.618,21.254,101.531,91.19,2.312,21.955,21.635,21.13,41.85,228.675,195.55,44.345,375.15,436.85,118.195,401.9,423.1,514.435,459.1,517.73,480.095,41.94,25.16,16.655,31.245,21.235,21.924,23.274,23.739,24.702,25.071,25.106,26.398,25.3855,20.437,21.2975,22.972,23.084,24.517,25.3175,21.0015,21.874,22.6475,23.665,24.446,24.894,25.22,25.5425,25.312,20.7725,21.4395,22.601,23.905,25.103,25.446,26.1025,26.521,26.275,21.439,22.246,23.697,24.185,24.82,25.706,25.832,25.331,26.521,-13.626,-10.944,-12.3655
1,8.75,459.706,22.544,448.761,22.7395,2033.2,455.878,22.782,451.995,23.138,2043.5175,460.576,23.0775,446.11,23.121,2027.17,458.9025,24.0835,443.2675,23.9695,2020.188,0.884,24.28,0.594,457.38,21.825,3.708,-5.954,-1.122,69.598,1.94,0.126,31.957,11.842,0.357,0.77,0.69,0.2,22.049,23.356,22.125,22.557,23.787,101.5685,81.89,4.797,24.325,24.375,22.97,51.25,343.99,310.25,65.095,377.2,450.35,199.315,414.6,435.7,736.97,671.085,750.67,725.48,59.57,51.59,29.585,56.49,21.46,21.9995,23.248,23.7475,24.7,25.058,25.107,26.397,25.3815,20.716,21.477,23.0485,23.063,24.56,25.399,21.4185,22.069,22.6415,23.674,24.445,24.895,25.2115,25.542,25.312,21.205,21.71,22.6165,23.8885,25.104,25.445,26.1035,26.521,26.274,21.867,22.433,23.7005,24.176,24.8215,25.706,25.8325,25.326,26.532,-9.614,-8.319,-11.1105
1,9.25,435.029,22.299,424.8775,22.6785,1981.076,433.877,22.713,425.1975,23.006,1979,434.8905,22.689,424.6,23.114,1974.515,432.953,24.134,421.339,24.365,1968.08,1.22,26.035,0.62,429.129,22.0815,-4.792,-3.231,-7.071,110.917,-1.758,0.1705,56.194,11.404,0.471,1,0.87,0.27,24.0975,25.926,24.191,24.488,26.207,101.598,70.71,8.8,26.655,26.53,24.645,60.85,450.86,417.75,85.945,380.5,465.4,279.905,425.4,447.45,945.195,874.39,967.155,949.21,76.155,119.99,37.87,108.42,21.95,22.2595,23.3,23.741,24.696,25.058,25.093,26.3825,25.372,21.0955,21.6255,23.037,23.056,24.529,25.317,21.919,22.43,22.62,23.647,24.479,24.896,25.226,25.703,25.313,21.91,22.174,22.7,23.916,25.113,25.4505,26.1075,26.5155,26.274,22.398,22.699,23.7255,24.1625,24.814,25.555,25.829,25.317,26.516,-5.5765,-6.632,-8.868
1,9.75,421.319,22.0735,412.442,22.353,1948.858,418.8995,22.628,410.022,22.431,1947.618,420.098,22.593,411.1875,22.462,1946.052,416.775,23.8725,408.343,23.9545,1946.388,2.201,27.742,0.4995,418.7635,21.665,-7.296,-1.4065,-7.669,142.3895,-3.129,0.237,80.131,7.43,0.724,1.805,1.52,0.35,25.817,27.386,25.9075,26.333,28.146,101.603,62.765,12.367,28.57,28.45,25.76,72.9,556.31,516.4,102.22,385.5,477.6,358.42,432.3,458.25,1129.81,1058.9,1152.83,1134.71,89.14,193.65,52.37,174.26,22.526,22.623,23.416,23.744,24.691,25.037,25.108,26.3815,25.3855,21.432,21.846,23.12,23.045,24.4975,25.317,22.6755,22.698,22.804,23.709,24.4365,24.896,25.211,25.452,25.314,22.674,22.654,22.7755,23.925,25.1065,25.444,26.107,26.515,26.273,22.974,23.065,23.7635,24.156,24.811,25.704,25.828,25.3245,26.5,-1.6,-4.411,-6.4665
1,10.25,414.8375,21.538,406.126,21.82,1937.577,412.675,21.678,405.0095,21.9175,1928.345,413.851,21.7895,405.6815,22.245,1934.982,410.5915,23.31,402.118,23.528,1931.58,3.119,28.6385,0.4945,414.3085,21.086,-8.562,-0.319,-9.825,164.232,-5.504,0.314,109.614,5.159,0.9695,2.59,1.97,0.42,26.764,28.335,26.9445,27.3065,29.292,101.598,58.01,15.047,30.44,30.275,27.705,94.4,645.17,602.2,114.74,391.1,488.3,419.86,430.2,469.4,1280.31,1217.56,1312.96,1296.955,95.08,259.52,78.44,288.045,23.168,23.0685,23.572,23.761,24.698,25.0475,25.111,26.3815,25.403,21.827,22.083,23.171,23.052,24.4635,25.317,23.5885,23.234,23.001,23.7085,24.4605,24.897,25.211,25.4495,25.314,23.487,23.091,22.909,23.936,25.11,25.444,26.1065,26.5215,26.273,23.8545,23.5695,23.862,24.166,24.8175,25.7175,25.828,25.296,26.467,1.8835,-3.4165,-4.081
1,10.75,410.747,21.127,403.8515,21.549,1926.03,408.5225,21.619,402.855,21.485,1929,409.693,21.53,402.776,21.786,1931,406.479,22.897,399.212,23.112,1927.61,3.521,29.2775,0.4795,412.874,20.636,-8.814,-0.145,-8.3915,175.387,0.64,0.3605,128.057,3.988,1.141,2.83,2.29,0.44,27.398,28.774,27.6895,28.194,30.235,101.5785,56.08,16.247,32.02,31.59,29.715,118.8,704.05,657.6,118.82,398.4,494.6,467.63,431.45,480.7,1394.82,1329.965,1420.33,1411.43,99.69,310.43,108.28,311.28,23.763,23.409,23.722,23.778,24.699,25.048,25.1025,26.354,25.409,22.3105,22.4105,23.207,23.079,24.445,25.396,24.472,23.909,23.084,23.7315,24.475,24.9085,25.2105,25.5465,25.317,24.22,23.699,23.086,23.974,25.11,25.445,26.1065,26.523,26.273,24.5985,24.0085,23.9525,24.1745,24.819,25.7195,25.827,25.284,26.454,5.5905,-1.5835,-1.6135
1,11.25,409.603,21.475,402.36,21.952,1926.439,407.6575,21.959,401.072,22.076,1923.1055,407.897,22.121,401.112,22.12,1930.1555,406.1695,23.1945,397.9885,23.3,1925,3.762,29.74,0.527,411.126,21.071,-9.363,-0.076,-9.241,201.3625,1.364,0.425,159.016,2.0825,1.211,2.94,2.42,0.48,27.906,29.031,28.125,28.744,30.8,101.5565,55.73,16.7655,33.29,32.75,31.92,130.4,766.63,713.6,129.63,402.9,502.1,518,433.3,492.8,1490.83,1435.875,1518.41,1526.5,105.12,371.89,128.56,374.86,24.301,23.801,23.8645,23.785,24.7,25.048,25.1015,26.3805,25.415,22.917,22.7705,23.267,23.086,24.4675,25.3175,25.232,24.625,23.246,23.778,24.4595,24.898,25.21,25.5495,25.316,25.091,24.241,23.238,24.024,25.11,25.445,26.106,26.5205,26.273,25.301,24.454,24.053,24.189,24.817,25.72,25.826,25.276,26.451,8.126,0.284,0.409
1,11.75,408.7015,21.705,401.244,21.846,1924.019,407.0755,22.257,399.847,22.1505,1921.75,407.4635,22.441,399.8,22.435,1926.578,405.3315,23.125,397.345,23.394,1925.277,4.078,30.02,0.5475,410.423,21.2255,-10.92,-0.056,-9.133,215.107,2.703,0.499,173.105,1.7145,1.219,2.95,2.285,0.5,28.0975,28.9525,28.464,28.795,31.0885,101.52,56.89,16.418,34.145,33.57,32.41,169.5,801.865,757.4,135.655,403.95,507.1,554.01,437.3,497.5,1567.775,1511.985,1597.435,1609.03,110.3,386.39,143.715,432.2,24.778,24.104,23.996,23.792,24.704,25.048,25.0955,26.3795,25.418,23.456,23.153,23.435,23.097,24.497,25.396,25.93,25.367,23.303,23.814,24.4595,24.898,25.209,25.5545,25.316,25.782,24.778,23.43,24.078,25.108,25.446,26.107,26.5215,26.272,25.8485,24.922,24.151,24.214,24.817,25.706,25.824,25.2735,26.4285,10.082,2.382,2.288
