DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,1.40836870651903,0.33711517008303,22.1861330812573,3.8359557269523,1.63828529682273,51.8759425790347,11.1459177740951,2.97622818979278,431.42514855852,12.0333536680869,433.631019209498,13.7829625731827,433.253298846398,433.711368636471,13.7729753712928,426.669817746231,433.782503142931,13.781470330313,430.842796062792,433.773505510818,13.8154898947827,431.517980887081,431.695928592727,13.8350385843174,426.011564443032,431.550057893585,14.6758199016754,432.101971891019,8.85301709061082,11.8260255777755,0.672489467139733,7.89,5.9785,3.59,2.4265,1.5905,11.27154,8.04475,11.3320575,11.322075,11.2434,10.27905,10.87355,89.50147325,99.93575,3.87471,11.16475,10.805,11.25925,10.86525,10.87525,1.405,0.399,2.605,1.394,363.9,372.125,368.89,367.605,0.171,0.14,0.294749999999998,0.15,0.383749999999999,-0.0195000000000002,1.39,1.45475,0.42025,62.8575,7.574975,7.255275,6.997525,6.582025,9.4918,7.44445,7.519,7.5741,7.686325,7.10065,6.837625,6.7985,6.804225,6.81925,6.88725,6.97325,7.566025,7.677975,7.19905,6.940025,6.48785,7.08025,7.352425,7.2545,7.5365,7.555025,7.378525,7.219925,7.8922,7.2432,6.978775,6.1114,7.571075,7.79415,7.3382,7.363,7.258925,7.234175,7.2288,7.303375,7.20065,3.79375,12.49525,8.67624999999999
1,0.75,1.26793685785749,0.419062439747018,13.3417178024661,9.60514894165584,1.6061860885435,28.9636262040029,13.1105634775278,3.01096486485666,431.129394389348,11.2089393102781,432.330950661909,13.9516113164645,436.670802852929,432.346290017111,13.9232968635521,430.377690768031,432.544837130323,13.9310857127467,430.437374311751,432.569367476705,13.9685205912274,431.087336060863,432.22432244742,14.0556158525453,427.826419866511,433.153378913493,14.9752301723218,427.540121657706,8.6228668869975,11.675242339141,0.548904854563613,7.58375,5.946,3.475,2.411,1.6005,11.43971,8.198875,11.4835425,11.514425,11.36932,10.27015,11.10031,89.48000975,100.0645,4.2298,11.71375,11.431,11.5805,11.44425,11.51175,1.4,0.32675,2.205,1.322,364.525,372.725,373.3175,369.345,0.16025,0.13025,0.284499999999998,0.15,0.393749999999999,-0.0297500000000001,1.3705,1.455,0.42,63.39,7.57355,7.268925,6.97355,6.58135,9.4943,7.44655,7.5132,7.5711,7.687775,7.09985,6.788625,6.7793,6.796575,6.812475,6.889175,6.97325,7.565075,7.673275,7.20225,6.927275,6.48395,7.08495,7.3542,7.2545,7.535,7.5484,7.37025,7.23125,7.872675,7.25015,6.980625,6.107675,7.565125,7.790175,7.3255,7.37825,7.23755,7.23105,7.22145,7.30835,7.197,3.6402,9.47779999999999,7.79074999999999
1,1.25,2.56269826951715,0.262658164798342,11.6380925892231,12.2728231183738,1.62496073301366,40.4205188641101,9.32940398814301,2.97943049335162,430.144197148924,11.3613588627548,432.292496077451,14.0439504232874,446.000150849029,431.653881340975,14.0796039449202,426.873907552245,432.034715849857,13.9994302084963,425.371903238057,431.919872091426,14.0716917235867,431.008713161933,432.135407455377,14.0877385793241,422.778758176691,432.992909814879,14.9500038805313,429.277147790214,8.65960124994196,11.9733914778359,0.489867275097892,7.6,6.23,3.315,2.315,1.58225,11.641,8.4062,11.7470025,11.65355,11.53338,10.5426825,11.2943225,89.4430235,100.19975,4.0485,11.8805,11.60025,11.7615,11.5945,11.6515,1.5025,0.378,2.5025,1.338,369.575,373.125,373.73,369.3675,0.16025,0.14,0.284249999999999,0.1305,0.403499999999999,-0.0195000000000002,1.35175,1.5135,0.42,63.1575,7.562775,7.223,6.9466,6.571225,9.49685,7.448625,7.506425,7.56535,7.688775,7.101825,6.707575,6.754125,6.7889,6.80475,6.8911,6.97325,7.5651,7.672225,7.1397,6.926225,6.48105,7.089625,7.35675,7.255,7.5335,7.541375,7.381425,7.2425,7.853,7.257,6.982475,6.10395,7.561125,7.789125,7.323175,7.39645,7.214075,7.228875,7.21135,7.314275,7.19615,3.3436,12.647825,7.575
1,1.75,0.889160527236383,0.781184009997466,29.6675109254998,6.19677409142384,1.57959950314347,43.5251865093845,14.3368944625589,2.89035198126164,428.887278370808,11.8718032420283,431.466011536598,14.1668294472472,432.408162867624,431.346813792434,14.2115640006709,427.688574771078,431.679284011352,14.2028405635739,426.857735018784,431.791347153633,14.205429357391,431.66021346347,431.385116596681,14.279382532711,431.711982115639,433.124793440222,15.1039011317952,432.530923668264,8.53753983507788,11.1348150203891,0.756184885321171,7.37425,5.652,3.255,2.37,1.46175,11.336145,8.5121,11.463205,11.444975,11.4610625,10.4396,11.30516,89.4042035,100.012,5.738375,11.81475,11.6425,11.8535,11.74,11.7215,1.51499999999999,0.26875,2.8,1.216,371.575,372.05,374.3425,369.87,0.15025,0.14025,0.283999999999999,0.1305,0.432749999999999,-0.0297500000000001,1.27175,1.543,0.41025,65.655,7.560925,7.13605,6.915625,6.57495,9.496175,7.4535,7.500625,7.56335,7.690875,7.10185,6.674375,6.7288,6.78125,6.797975,6.893,6.973725,7.564125,7.6663,7.084225,6.936025,6.48195,7.09335,7.358525,7.255,7.53175,7.5355,7.3842,7.25265,7.84515,7.262625,6.9838,6.09995,7.56395,7.78025,7.326025,7.41625,7.18825,7.2257,7.2018,7.3202,7.19455,3.38175,9.25914999999999,8.0045
1,2.25,1.47185030282753,0.67740789210664,26.9826241303468,12.9105989261849,1.53613254656015,70.0254228865427,21.2235714572443,2.66208495337392,428.671997064672,11.0600547714594,431.826733130336,14.2051314831205,437.18636653118,431.406841475935,14.3251621834666,426.825798630994,431.85740971182,14.2074902091278,427.727272632636,431.770256551303,14.0905265605444,432.311713765006,431.350478613251,14.3064701198764,422.519907806016,431.143736000883,15.0683200696341,429.094536288204,7.85957204380419,10.5624059162733,0.605305949556693,7.4155,5.527,3.21,2.392,1.42275,11.01925,8.755,11.1663575,11.22164,11.156925,10.34865,11.05843,89.4292105,101.002,4.63206,11.77225,11.65,11.76275,11.62225,11.682,1.2025,0.3505,2.21,1.304,372.4,370.95,374.72,370.06,0.15025,0.14,0.225249999999998,0.14025,0.442749999999999,-0.03,1.2715,1.543,0.41,65.9975,7.553975,7.1388,6.88455,6.5744,9.4999,7.45565,7.4957,7.5613,7.6912,7.098675,6.67805,6.7374,6.77455,6.7912,6.89205,6.9732,7.564125,7.6611,7.10865,6.944425,6.48565,7.09705,7.36085,7.25575,7.53025,7.527525,7.383975,7.2617,7.8368,7.2682,6.984125,6.096225,7.5658,7.7763,7.326,7.31945,7.16135,7.223475,7.187825,7.32615,7.19505,3.2798,9.79852499999998,7.63799999999999
1,2.75,1.24766759887466,0.9809869011486,24.7294823942708,16.9418734863167,1.48485123681581,57.0558287374646,10.7364789581577,2.67647564772005,428.77781782602,10.7872581385674,430.319038931039,14.050108550481,439.688579060564,430.729477394125,14.2968275293776,426.625274709296,430.158644697159,13.5525393900659,427.997881797552,430.675875472784,14.0284240069266,432.963214066543,430.342037880302,14.1140594330122,430.169732769407,433.858925634004,14.6358855683095,431.638954679734,8.13732983282561,10.972675877573,0.454394712466999,7.4,5.55825,3.2515,2.321,1.47325,10.86075,8.816275,11.116845,11.122625,10.98399,10.28095,10.89111,89.456029,100.393,4.68174,11.635,11.447,11.64425,11.392,11.45775,1.2025,0.37875,2.405,1.24,370.9,371.25,373.9625,371.2175,0.16025,0.1405,0.205249999999998,0.14025,0.452499999999999,-0.03,1.302,1.55325,0.41025,65.4675,7.54549999999999,7.14035,6.85335,6.5738,9.503625,7.45875,7.491225,7.5601,7.69275,7.09745,6.682675,6.745875,6.766875,6.78345,6.89015,6.9732,7.56315,7.656825,7.13115,6.9525,6.491775,7.09125,7.3634,7.2565,7.5285,7.5243,7.386625,7.271575,7.832175,7.27285,6.984975,6.092225,7.5686,7.79765,7.3237,7.29285,7.1334,7.22125,7.17675,7.330875,7.18825,4.7221,10.276,7.8455
1,3.25,1.83648291832076,0.245409131887029,15.6088198458751,27.3693058757638,1.43612004973057,41.9437225939172,9.38408232803216,2.6557124132749,428.451205727312,12.1495045273152,431.271441752107,13.0734123301835,438.08608031834,431.313070898708,13.6813578853109,427.738795070746,431.580769786264,13.5765862292615,427.047503266238,431.971970190844,13.0280806182038,429.181711742582,431.740830607937,13.3957518926247,422.429031054391,432.561898662487,13.5816977138122,430.582272359953,8.4047748491914,10.7671085176162,0.576015384910172,7.62525,5.56,3.3235,2.341,1.4505,10.3869025,8.71385,10.5186625,10.533215,10.338585,9.9829,10.21646,89.48534,99.942,5.30696,10.7475,10.77325,10.841,10.712,10.61575,1.4125,0.306,2.605,1.478,367.2,370.4,368.075,367.9075,0.15025,0.14,0.37025,0.13025,0.4615,-0.0297500000000001,1.29175,1.5635,0.41025,83.265,7.52519999999999,7.136025,6.82005,6.59545,9.508325,7.45695,7.485825,7.558075,7.6933,7.085225,6.6813,6.75325,6.758225,6.775725,6.88825,6.9732,7.564125,7.640475,7.149625,6.959525,6.497375,7.0845,7.365175,7.25625,7.52775,7.5139,7.387175,7.280425,7.827,7.27745,6.9866,6.0885,7.571425,7.79365,7.313425,7.294425,7.105375,7.22,7.164675,7.3356,7.1845,3.6835,8.72804999999999,8.2855
1,3.75,1.08493520884663,0.609595231488476,16.873193582425,33.8358738570647,1.48271434217908,38.653533541411,11.2579030194916,2.76469289231835,429.089249483207,12.6064216478289,431.855885762249,12.997616704388,434.544436586827,431.429403634226,13.5832543920757,427.153512289506,432.150031607016,12.8117056393811,427.585298522241,432.201425386786,13.1807490476277,432.382461917273,431.754213370076,12.6948651779165,429.096890918691,433.352326752004,13.0075479071682,428.231092749729,8.3172660586628,9.46588256439166,0.577816053583798,7.6565,5.8695,3.43025,2.308,1.36075,9.8855525,8.83135,10.2674325,10.191875,9.81405,9.1655,9.253,89.510251,100.014,5.3434,10.0835,9.8965,10.111,9.98075,9.8945,1.5,0.28125,2.6075,1.576,367.35,367.75,365.96,362.635,0.17,0.14025,0.321,0.1205,0.45025,-0.0295000000000002,1.29125,1.62225,0.42,89.02,7.504475,7.130175,6.788525,6.620525,9.513025,7.45805,7.477,7.555075,7.695075,7.0702,6.67695,6.7585,6.750525,6.76895,6.8873,6.97315,7.5641,7.625,7.13785,6.965475,6.503025,7.0756,7.3684,7.257,7.52825,7.5027,7.384925,7.288125,7.8266,7.2811,6.98785,6.084775,7.573275,7.789675,7.3024,7.294325,7.07625,7.21775,7.153575,7.3403,7.1825,4.698725,12.6015,7.477
1,4.25,0.972851150589381,0.230636152553761,20.0228723347997,12.2128110282497,1.48942281072582,38.4853303450534,8.45749030351747,2.83303045665571,429.080404824956,13.0633387683426,431.903514192514,12.7432975150129,432.516400598684,431.933819077085,13.6132154894961,427.045463890202,432.009988895993,12.7784350291265,426.336135855865,432.166438380486,12.7790368904148,431.281746878732,432.279985801298,12.9044783225819,426.19852634723,433.474556807178,13.0231402425365,430.159979442121,8.42696215275447,8.84284878255263,0.606777315601473,7.6395,5.76775,3.369,2.304,1.32075,9.6103225,8.743375,9.843965,9.862495,9.62625,9.0916,8.70842,89.508074,100.26675,4.938685,9.65425,9.54125,9.50325,9.2865,9.62125,1.31,0.3535,2.61,1.234,367.525,367.8,363.34,359.335,0.16025,0.14,0.271749999999999,0.13025,0.46025,-0.03,1.29175,1.621,0.4105,86.85,7.488075,7.1257,6.773525,6.638725,9.517725,7.460075,7.46775,7.550125,7.69885,7.05885,6.673175,6.76365,6.742825,6.761225,6.885375,6.97315,7.565075,7.61225,7.08615,6.972325,6.5082,7.06755,7.3714,7.25775,7.52875,7.4944,7.383525,7.29575,7.828325,7.2733,6.988,6.08005,7.575125,7.7857,7.295125,7.295075,7.048,7.21745,7.1522,7.345,7.1862,4.15579999999999,10.928,6.69199999999999
1,4.75,1.99009770824583,0.338642536832832,47.8275119810548,9.74369918126951,1.53060074358675,50.6684346265254,11.7706953218566,2.95033130897258,429.352627146294,12.861937214046,431.688085524024,13.0155975876343,427.432973802931,431.6572163557,13.4415660235185,427.194299824895,431.872944340703,12.9148439420565,427.316360235733,432.584824398696,13.0739873401591,429.572464183109,431.701651834611,12.7886240987186,429.65036350219,431.441701763025,12.8140916068195,426.605647445949,8.68504385210953,9.04937392158943,0.754263204215526,7.396,5.6695,3.3925,2.361,1.34125,9.689,8.5909,9.8656775,9.9027,9.396385,8.9469075,8.52693,89.51504875,100.57975,4.5697025,9.6605,9.3465,9.49075,9.4135,9.41625,1.41,0.40825,2.7025,1.314,366.25,367.4,361.58,359.2375,0.16025,0.13025,0.32075,0.13025,0.44025,-0.0297500000000001,1.32225,1.631,0.42025,85.0375,7.479675,7.12375,6.784975,6.653025,9.5234,7.461175,7.460975,7.5481,7.700075,7.054375,6.6725,6.769975,6.735125,6.755325,6.883475,6.9731,7.565075,7.474475,7.009175,6.9783,6.512375,7.0595,7.374625,7.25825,7.53025,7.41,7.343425,7.30445,7.8307,7.262675,6.98875,6.076325,7.576975,7.783675,7.2918,7.297,7.019775,7.218125,7.150825,7.3497,7.1738,4.16559999999999,10.3968,6.49925
