DOY2,HR2,USTAR,H,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.0414149036767172,-38.0393169929477,-22.85942260447,0.120213664131284,418.236221559126,2.9842864719607,418.593189948791,418.263482288348,2.94992980413814,418.403676865114,418.475661435794,2.97715589364321,418.575633424081,2.98861785904655,420.738963902165,3.6305693894218,423.959793891665,4.07054520165733,422.885910808065,0.391428284943809,-3.77010298998555,0.0426581704063692,0.349,0.22925,0.17,0.13975,0.1,-3.91209,-5.404925,-4.0051075,-2.7376925,-4.82918,-4.14334,-5.30722,100.72019425,39.027,-0.06934,-1.90525,-2.6105,1.29275,-1.59025,-1.9405,0.4,-4.5465,1.3,-0.36125,213.2825,294.7225,261.7,293.5,-0.04,-0.1205,-0.34,-0.29,-0.66525,-0.25775,-0.07,-0.3075,-0.32,-0.06,3.906,4.729025,6.329,7.453,8.340025,11.016275,13.096875,14.629775,15.439025,2.640525,3.656475,5.702325,6.773925,7.771,10.3503,12.460375,13.794125,14.8481,5.2269,6.972375,8.100875,8.74275,11.591875,13.36315,14.50695,15.51565,3.716375,4.485825,6.2862,7.29235,8.317525,12.873125,14.33925,14.965575,4.6695,5.6385,7.258875,8.52675,9.199,13.52765,15.5164,14.908,-33.740975,-30.863125,-30.9309,-109.691
1,0.75,0.0369392666537612,-34.2802006318302,-19.6239312071382,0.123640026889987,418.553745720272,3.31061578276589,418.135324324916,418.547345714698,3.35588513193868,420.190474267611,418.519815895179,3.13913719784243,419.14466916383,3.0452445883508,420.93607850123,3.64981927465614,423.608966390207,3.92139551721945,423.489553720766,0.369476582183131,-3.94444448103743,0.0268929155799885,0.2825,0.23925,0.18825,0.12,0.1,-4.06231,-5.51565,-4.12716,-2.9394075,-5.16904,-4.28426,-5.418,100.708387,39.6245,0.2203875,-2.21125,-2.68775,1.078,-1.71625,-2.003,0.3975,-4.55425,1.3,-0.4405,212.6925,293.4625,260.36,292.56,-0.0305,-0.16,-0.34,-0.29,-0.66525,-0.25,-0.07,-0.3,-0.32,-0.06,3.834225,4.671075,6.3441,7.4397,8.3433,11.0166,13.096875,14.629775,15.4381,2.5648,3.6169,5.676475,6.768975,7.78565,10.3465,12.462075,13.7944,14.882425,5.156425,6.987475,8.090775,8.74505,11.587075,13.36315,14.506975,15.51465,3.6126,4.433125,6.2557,7.289,8.31785,12.873125,14.338325,14.96365,4.599375,5.583,7.23325,8.5145,9.2055,13.52805,15.5154,14.907,-33.7697,-31.3178,-31.105725,-109.47175
1,1.25,0.0403784177270191,-33.8654154281242,-28.5944292830629,0.125725398305754,418.599751336308,3.17296600214094,419.145061574645,418.643213160945,3.11621501081089,419.067994496509,418.668013661446,3.20913324928232,418.972608936534,3.08417175243029,420.959997399225,3.61853617216709,423.28448054863,3.9861296129638,424.575325361629,0.423177008202251,-4.33445505839702,0.0283553046538152,0.4195,0.29775,0.18825,0.12,0.09,-4.4645925,-5.830525,-4.59333,-3.2785725,-5.41956,-4.5361,-5.5891,100.69945025,40.617,0.11344,-2.37425,-2.91775,1.05075,-1.87275,-2.177,0.4,-4.5905,1.2,-0.666,212.7825,292.36,259.88,291.88,-0.03,-0.15025,-0.34,-0.29775,-0.66525,-0.26,-0.07,-0.3,-0.32,-0.06,3.743625,4.61385,6.360125,7.42695,8.3466,11.016975,13.09595,14.627925,15.4371,2.492725,3.558825,5.649575,6.76395,7.800275,10.3378,12.4625,13.7951,14.91605,5.097725,7.0015,8.083475,8.74635,11.582275,13.36315,14.505975,15.51365,3.5162,4.364975,6.2241,7.2837,8.32385,12.8732,14.337325,14.96265,4.495625,5.524125,7.2065,8.502875,9.213375,13.52805,15.51435,14.90605,-34.5393,-31.80415,-30.053425,-107.863
1,1.75,0.0319023537196713,-25.0909582161326,-18.2824607656758,0.145205961320208,418.735094159164,3.30321461463342,418.593285406907,419.044754385946,3.64668476993163,417.286456212584,418.763776126413,3.26500958784116,420.065513954681,3.12588909405763,420.819908648922,3.93867670032093,423.376121688432,4.16412256732349,421.954279523602,0.544523880243841,-4.67421957672789,0.0291992984732024,0.43,0.26925,0.2065,0.12975,0.0955,-4.9353875,-6.10695,-5.055305,-3.70027,-5.82302,-4.93324,-5.97307,100.754605,41.77625,0.061325,-2.46075,-3.13675,1.006,-1.95075,-2.259,0.4,-4.4875,1.1975,-0.55475,211.7975,291.195,259.84,291.42,-0.03,-0.15025,-0.34,-0.29775,-0.67,-0.25,-0.07,-0.31,-0.32,-0.05675,3.659725,4.560575,6.350775,7.413975,8.3489,11.016825,13.0955,14.62755,15.4361,2.4284,3.482475,5.62445,6.75885,7.813925,10.33595,12.4462,13.8026,14.919725,5.094775,7.0057,8.0752,8.748625,11.5765,13.36255,14.504975,15.51265,3.4131,4.296375,6.195025,7.273525,8.3346,12.864725,14.3343,14.960525,4.41,5.4685,7.1795,8.49025,9.22225,13.5271,15.5124,14.90505,-35.3662,-31.4344,-31.441375,-96.4415
1,2.25,0.0255839158518636,-49.6334266668423,-18.7615521276133,0.118571888331584,418.579383603555,3.24584010140184,420.66951309619,419.245570360078,3.34296726122108,420.959490864632,419.097558103094,3.47954942081778,420.479606595905,3.52855501526027,421.342847044941,3.97625848507086,423.205654030957,4.17201489888713,425.180360190836,0.512035609761255,-4.41506524190782,0.0282375815075421,0.4165,0.24,0.18825,0.12975,0.09,-4.71928,-5.81265,-5.013385,-3.87793,-5.78552,-4.76336,-5.7958,100.742411,42.2745,0.01168,-2.77175,-3.19975,1.06075,-2.074,-2.339,0.3,-4.4255,1.3,-0.8725,211.3775,291.7725,259.48,291.3,-0.0305,-0.16,-0.34025,-0.29,-0.67,-0.25,-0.07,-0.3075,-0.32,-0.05675,3.59805,4.503725,6.3278,7.400225,8.3512,11.017675,13.0925,14.624375,15.434025,2.35125,3.41765,5.5974,6.754725,7.8276,10.329225,12.436425,13.747625,14.873525,5.07075,6.9915,8.065925,8.7499,11.521375,13.36245,14.503925,15.511625,3.3097,4.2258,6.164975,7.261425,8.327775,12.8638,14.32325,14.947125,4.354625,5.41725,7.154,8.477875,9.230125,13.5242,15.5106,14.9014,-36.103,-33.9984,-35.34,-102.412
1,2.75,0.0361352624326718,-33.0074581982545,-35.1155069002667,0.163844060263598,419.90321418881,3.37656620156509,418.806242525906,419.862022595827,3.35637363011534,417.715318780946,420.069909899941,3.32916817670006,420.919847124133,3.4733408949199,422.701861639198,3.82175859579329,425.23542199705,4.14510787211702,423.867192286187,0.453985850126284,-4.56693692253459,0.0361172842418098,0.386,0.27325,0.158,0.13,0.09,-4.761115,-5.93895,-5.1103375,-4.0942375,-6.0834675,-5.04725,-6.0795475,100.74583675,43.34,-0.086315,-3.11425,-3.604,0.88475,-2.585,-3.1525,0.3,-4.57,1.1,-0.464,211.505,289.655,258.58,289,-0.04,-0.15,-0.34,-0.29,-0.67,-0.26775,-0.07,-0.31,-0.32,-0.06,3.5281,4.44285,6.302875,7.387025,8.353475,11.0161,13.0866,14.617075,15.426,2.28185,3.3606,5.569425,6.747675,7.798325,10.32345,12.4377,13.731,14.8485,4.979325,6.963875,8.0572,8.7578,11.524625,13.3615,14.50175,15.5094,3.22555,4.16445,6.1369,7.24935,8.31795,12.8605,14.3215,14.9462,4.2912,5.3598,7.126,8.465625,9.237625,13.52115,15.5019,14.8927,-35.93575,-32.765475,-33.31485,-98.739
1,3.25,0.0369219407411521,-43.7548736944859,-27.3823915624304,0.146568574783368,420.64111451495,3.31063794043788,420.491528425637,420.45244835418,3.32573151383654,420.729711606136,420.525720133074,3.36666185633425,421.213851983734,3.3562710905857,422.322570686897,3.53327706523823,424.403515577834,3.91725257488892,422.287724150361,0.498015982268805,-5.33728192490675,0.0268422206044076,0.4425,0.307,0.18825,0.12,0.08775,-5.45886,-6.574475,-5.59513,-4.22369,-6.49355,-5.54584,-6.61075,100.73447,45.1725,-0.1119925,-2.9415,-4.23175,0.72175,-2.7155,-3.434,0.3,-4.4,1.2,-0.57625,211.2525,288.52,258.14,286.08,-0.02025,-0.15025,-0.34,-0.29,-0.67,-0.26775,-0.06025,-0.31,-0.32,-0.06,3.466025,4.3842,6.276975,7.372825,8.35475,11.018425,13.0892,14.616075,15.42565,2.23125,3.336,5.5426,6.7406,7.75735,10.318675,12.43755,13.73585,14.8541,4.918975,6.936025,8.0503,8.767575,11.527975,13.360525,14.502025,15.50825,3.142425,4.102125,6.10695,7.237375,8.317625,12.86395,14.32065,14.945275,4.21475,5.302,7.097125,8.452,9.244875,13.5203,15.5046,14.891775,-36.3324,-32.96135,-35.863225,-106.24
1,3.75,0.0294567899887475,-43.9479549719498,-22.9053337645901,0.141043708671308,420.357787497258,3.34758224828923,421.716192248322,420.429905963271,3.28148825754673,421.608976961859,420.641749258542,3.34892564191453,421.703151089582,3.33596105116115,422.128180237499,3.46813320228542,424.436334481744,3.88161903973913,424.216006429342,0.615156424397816,-5.56847931283592,0.0297348799756648,0.4425,0.35625,0.1865,0.15975,0.1,-5.67172,-6.827225,-6.12317,-4.44194,-6.7462425,-5.6274,-6.95892,100.7462545,45.66,-0.1234,-3.29475,-4.5355,0.719,-2.844,-3.4835,0.3,-4.4765,1.2,-0.5705,210.425,287.59,257.84,285.32,-0.03,-0.15,-0.34,-0.29,-0.67,-0.27,-0.07,-0.31,-0.3215,-0.05675,3.4274,4.34715,6.255025,7.358625,8.35605,11.019275,13.0892,14.615075,15.42465,2.249225,3.29095,5.5245,6.7345,7.731925,10.312925,12.4384,13.735275,14.853525,4.863225,6.9099,8.03905,8.7773,11.557375,13.360525,14.50105,15.50725,3.075875,4.044075,6.0789,7.225975,8.284475,12.864025,14.319725,14.94435,4.124625,5.24325,7.068,8.437125,9.25075,13.517025,15.5036,14.8876,-36.459175,-33.3286,-34.56025,-106.071
1,4.25,0.0434537369087844,-48.2475536220838,-21.9935082099514,0.145174683775331,421.120378026757,3.26667879494827,420.755787596543,421.21180021459,3.32389840382906,421.014723065457,420.923329432749,3.30026199666922,422.013586018392,3.33899578336374,422.182580884059,3.60093149445411,425.617736420807,3.77325103888131,423.613752647996,0.447790344457188,-5.67762102565075,0.0281531062409709,0.365,0.24,0.22,0.16,0.11,-5.65329,-6.97465,-6.035325,-4.68001,-6.980485,-6.30974,-7.16006,100.74667575,46.396,-0.18576,-3.6785,-4.92775,0.73375,-3.0245,-3.5105,0.2975,-4.44275,1.2,-0.55175,206.81,287.2425,257.66,284.66,-0.03025,-0.16025,-0.34,-0.29,-0.67,-0.26775,-0.07,-0.31,-0.32,-0.06,3.3748,4.3227,6.2369,7.34365,8.356325,11.020125,13.089275,14.614075,15.422725,2.1822,3.2855,5.512075,6.722525,7.72915,10.307175,12.438825,13.7357,14.852525,4.8104,6.88295,8.0268,8.787025,11.552575,13.360525,14.500125,15.5063,3.0057,3.98985,6.0509,7.2136,8.268825,12.863175,14.3188,14.943425,4.055375,5.1875,7.038375,8.42125,9.256,13.517025,15.5026,14.8866,-37.8425,-33.8066,-33.9491,-106.37675
1,4.75,0.0322813237637552,-40.5198517316589,-16.987770243092,0.130886354226951,420.362381280404,3.22588508131057,421.408766946326,420.71278067133,3.13003798263913,422.064915343099,420.46053083114,3.18468160512789,421.294929997784,3.26563652815764,421.740973140536,3.49786803824808,423.833408921017,3.81049563883755,426.975503179487,0.42837218478802,-5.99818443106426,0.0236172791730336,0.4125,0.329,0.20125,0.16925,0.12,-6.093175,-7.33755,-6.168185,-4.99845,-7.05705,-6.58528,-7.3234175,100.81007875,46.6565,0.078275,-3.56525,-4.92075,0.5715,-3.03875,-3.7345,0.3,-4.3645,1.2975,-0.7545,209.85,286.8475,257.28,284.3,-0.03,-0.16,-0.34,-0.29,-0.67,-0.26,-0.06025,-0.31,-0.32,-0.06,3.302575,4.269675,6.2129,7.328225,8.3566,11.0205,13.088425,14.613225,15.422725,2.1091,3.229475,5.48695,6.707625,7.7271,10.3024,12.4391,13.735125,14.8518,4.76875,6.8579,8.01455,8.79575,11.5478,13.36055,14.499175,15.50435,2.9444,3.939875,6.02295,7.202225,8.25435,12.86325,14.317875,14.9425,3.9865,5.134375,7.009125,8.405625,9.250875,13.516175,15.5007,14.8856,-38.5156,-33.651325,-34.331875,-106.647
