DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,SC,G,H,LE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,VPD,TS_1_1_1,TS_1_2_1,TAU,U_SIGMA,USTAR,W_SIGMA,WS
1,0.25,373.88078255,0.082257986,1.9019725132,0.0001579835,-2.2722090249,-23.801617866,-30.75,-68.117353209,-18.3034766465,98.2,26.3954874415,-2.577029546575,0.056625768,-2.7748557071,0.568538558,-4.92195,2.4359,-1.0951555794,0.191736727,0.036888840425,0.035319934925,0.8184
1,0.75,374.73666361,0.07063106165,2.1235063432,0.00011564555,-5.6143463504,-23.269453582,-31.4095,-64.3364633505,-16.0414264545,98.2,26.70841357525,-2.6468011637,0.0507512213,-2.8805989246,0.64757821375,-5.479725,2.166275,-1.0891466861,0.15534090565,0.03613836415,0.03280700145,0.6187
1,1.25,369.934388085,0.0724014983,2.178224913525,8.55375e-05,-9.7581002653,-17.4233064785,-31.719,-60.60014423475,-17.4812038005,98.2,27.403642999,-3.040407053375,0.052903387625,-3.07757587245,0.73381616225,-6.2602,1.775375,-1.17024816355,0.195186864025,0.0340879991,0.0339740801,0.7458
1,1.75,373.5879289,0.0788212712,2.1449988124,0.0001168132,-7.88331971625,-22.3405644475,-31.9405,-56.39465105725,-12.509501243,98.2,28.10930904625,-3.2803887588,0.0573305692,-3.364519507,0.66965483525,-6.982475,1.539325,-1.191094837,0.224362151025,0.034917227575,0.033458342875,0.7187
1,2.25,370.56093766,0.07516982375,2.26001574815,0.0001304426,-9.5777604955,-16.1897143265,-32.223,-64.3513410005,-8.3133170426,98.2,30.4270211655,-3.41914733695,0.0537612287,-3.5947713815,0.4252372775,-7.32125,1.30955,-1.23281052265,0.186847607025,0.0419790584,0.033978110575,0.4743
1,2.75,373.3060277,0.082738543,2.2773145538,8.2758275e-05,-6.889572290075,-13.14153292575,-32.705,-62.43226683,-8.24335946,98.2,30.60826491475,-3.450280843525,0.0545208701,-3.750320577625,0.51957989625,-7.6305,1.450875,-1.2105050394,0.188152156425,0.032020879,0.0362646428,0.495
1,3.25,372.9083605625,0.0558635841,2.2962867738,0.0001261702,-14.1456300595,-29.097539158,-33.125,-55.49728963025,-14.0868901965,98.2,30.8525753285,-3.574301783525,0.0491178539,-3.903690607125,0.5158329605,-8.0285,1.68965,-1.05167450325,0.1776678161,0.0334452543,0.04249767355,0.473
1,3.75,370.4500225575,0.077644004,2.38688078185,0.0001262554,-12.597505928,-36.600343342,-33.3965,-62.562992041,-10.061440141575,98.2,31.459790114125,-3.791886835125,0.052860964575,-4.1913319975,0.33820019775,-8.197,1.74155,-1.0937203778,0.178038526075,0.0332314265,0.0353328241,0.5408
1,4.25,373.37348951,0.0705707758,2.300106952875,0.00014920325,-17.88758718125,-34.629734925,-33.89,-60.0232807325,-14.86433228975,98.1975,32.106245370475,-4.02806327325,0.04927848745,-4.34597243325,0.002574012,-8.297,1.54785,-1.39561026265,0.156687597,0.02831870725,0.03973327535,0.7454
1,4.75,369.087996415,0.060218827,2.1175784926,0.000174733,-8.2976109335,-29.8450466285,-34.256,-55.024741642,-8.2221799141,98.1975,33.3446610425,-4.217428203,0.049419092125,-4.4153904105,0.0372453455,-8.4365,1.38865,-1.200434593,0.1648020516,0.035525115975,0.0391199766,0.6246
1,5.25,371.741714325,0.07049811685,2.078135512875,0.0001258816,-24.82350431625,-33.347727201,-34.4035,-56.7301908925,-8.99396136325,98.1975,34.2209335529,-4.43985387075,0.055269685,-4.628763670125,0.0019700335,-8.6165,1.169525,-1.452456316,0.152548031,0.0316067178,0.034833466,0.4657
1,5.75,358.00495916,0.06201280625,2.09056991175,0.00016846135,-9.7940835425,-50.37383697,-34.664,-53.41378386425,-12.26095689825,98.1,35.17192705235,-4.6155826254,0.049675550125,-5.0353239796,0.00039145,-8.88225,0.902425,-1.5615139045,0.1600663228,0.035485955,0.03456683515,0.3701
1,6.25,372.0811449275,0.075534669075,2.15704324865,0.0001210235,-19.36743012625,-39.19057158,-34.829,-56.28079842625,-12.8684663525,98.1975,35.6715193704,-4.8338006416,0.0470467158,-5.0616853422,0.00036345,-8.77625,0.824975,-1.7079478426,0.17216977165,0.034742479,0.03916719375,0.26115
1,6.75,370.4617651375,0.0675710393,2.008985093025,9.6943e-05,-13.1187325175,-23.573971401,-35.15,-56.3469483165,-13.6633027285,98.1,35.8980592,-5.09622965005,0.0414810996,-5.3304619492,0.00035745,-8.76075,0.948825,-1.544351332,0.1732879602,0.0261746541,0.03121771035,0.47225
1,7.25,370.03193712,0.060581278,1.9753048319,9.335045e-05,-19.15399719825,-29.542758979,-35.4245,-56.863986842,-15.393318504,98.1,37.16084205825,-5.3656280354,0.044544730375,-5.472228874,0.00035195,-8.655,1.08945,-1.41731194275,0.184686144925,0.032032192825,0.03166053875,0.41725
1,7.75,368.8606478025,0.0605367658,2.1176042062,0.00014582735,-10.9611017055,-23.40401201375,-35.3665,-52.554801958,-18.9116701185,98.1975,38.3897796016,-5.485338769,0.046099187,-5.53937438295,0.00034945,-8.64675,1.24575,-1.7445973785,0.160302852,0.0422183671,0.03893674425,0.5536
1,8.25,380.943573465,0.02975000455,1.9599889128,0.00016150045,-23.63757219,-26.76541170275,-34.4315,-39.9405838975,-10.43662762045,98.2975,37.5063409784,-5.3575913958,0.0490803133,-5.4971245301,0.00035835,-9.20025,1.90895,-1.827947416625,0.204462065725,0.0336916885,0.043129894,0.31105
1,8.75,380.6091162725,0.03695097635,1.8226936962,0.00043688765,-9.74854842055,-24.4730710075,-33.203,-43.42002771,-8.100762517,98.2975,35.69295997875,-4.79932286585,0.0599605581,-4.8851715118,0.0019484015,-7.98275,2.495525,-1.387957634175,0.244111156975,0.0722791545,0.08506766975,0.3798
1,9.25,379.97345372,0.0614095134,2.0799969504,0.00047258175,-19.11402976225,-41.23739682225,-30.779,-24.75816533775,-4.7010207094,98.2,32.2677226735,-3.72134849475,0.067785255,-3.884490335825,0.13482971275,-5.2826,2.8785,-1.4273299418,0.258639463,0.072868962,0.1401461851,0.316075
1,9.75,378.444292835,0.079055478125,2.25873547595,0.000750626625,-9.30029488,-10.4667836545,-28.6305,-17.98544092,-1.845104901,98.2975,28.35251163575,-3.21960088945,0.0687487251,-3.53501524585,0.60845525925,-2.77005,3.5142,-1.5190331925,0.333989618125,0.0986661459,0.234417253825,0.321325
1,10.25,377.1481663,0.11501763,2.258829577825,0.0010941725,-14.69813277875,-4.5074691142,-25.04025,-12.2824861765,4.50406060975,98.2975,25.209348633425,-2.62277929685,0.07791423115,-3.27262370025,0.6952177835,2.066,4.1188,-1.608565239575,0.3688436574,0.1295796548,0.2646727041,0.328375
1,10.75,374.51737401,0.2151942783,2.0549423096,0.00107710985,-12.633961232,-19.8860116885,-18.94575,-7.509087636325,11.90954496525,98.2975,22.66461310815,-1.9823395177,0.087768510325,-2.5013276146,0.88510608825,2.98875,3.973425,-1.709953080975,0.421009043325,0.129307500425,0.3166804559,0.5231
1,11.25,372.211388725,0.2592014045,2.0657397265,0.0013045616,-13.961032281,-16.135806435,-15.3755,3.281734906,15.23654377,98.2975,20.8430670235,-1.510974712825,0.1064174769,-1.611167821925,0.69774085375,3.6758,4.05495,-1.643424307625,0.43325874355,0.192011521,0.30680809,0.6274
1,11.75,372.21136087,0.333186832,2.1268004165,0.00187542055,-13.11251763,-12.77432956,-12.32475,8.80795322965,12.85674980375,98.2,19.43129907215,-0.7518908981,0.102537444,-0.7840238763,0.6660904995,3.58505,3.88805,-1.66221188095,0.550290553525,0.241084724,0.327009536375,0.75995
1,12.25,372.325999675,0.319329376775,2.105151925875,0.001757771,-18.4130772455,-14.6811037315,-11.72525,13.295990668,22.401666886,98.1975,19.176380567175,-0.178897714175,0.111048226875,-0.301845524325,0.834024876,3.90525,4.19345,-1.823514142,0.532730891,0.2093612444,0.357602447575,0.78815
1,12.75,373.67280075,0.379078881,1.9878788182,0.001719076125,-15.62063481875,-17.968619933,-11.032,9.83084778525,19.5281104055,98.1975,18.3101058137,0.5200553682,0.1129890935,-0.213408069,1.513724313,4.03705,4.55975,-1.6383971703,0.529442456025,0.19358719015,0.363139496625,0.80825
1,13.25,372.8011932075,0.3047198442,1.919873997,0.001999311,-13.59852197775,-5.224684107,-10.23225,15.45969527375,17.627398065,98.0975,17.77563635275,1.00685538615,0.112997023,0.4538678182,1.55149932675,4.4675,4.8335,-1.8912938146,0.5287105567,0.207048015875,0.3559556031,0.91395
1,13.75,371.2821277375,0.3084687192,1.900255672825,0.00186461105,-11.68979677625,-5.046031287,-9.15975,3.1950089236,21.148143546,98.1,16.75899857125,1.591027267375,0.109423798175,1.05226386655,1.736221023,4.85805,5.38325,-1.84593675315,0.57915360905,0.18682122975,0.3517207933,0.83835
1,14.25,369.91237787,0.2215550525,1.9686034222,0.0022203083,-14.29962208275,-14.456926031,-5.5745,1.696289064675,24.5653522485,98.1,16.589904372525,1.966858629975,0.10729916825,1.4137225744,1.892612345,5.16775,5.7756,-1.7632402262,0.595082737375,0.2345727544,0.3630213474,0.9618
1,14.75,372.2820348875,0.20629815675,1.9999402129,0.0023636413,-12.58423118675,-17.89521049,-6.673925,-13.03246383,20.85484498,98.1,16.69159488525,2.302300320375,0.097817512475,1.718814088625,2.0197783025,5.04195,5.26905,-1.8825217083,0.59032424,0.1492889141,0.34199845015,1.00985
1,15.25,370.93725487,0.10347668865,1.9238789344,0.002188411225,-11.845879603,-13.3033941625,-7.49025,-11.421520384,15.623842265,98.1,15.829168813525,2.437602052525,0.06516192235,1.95058882535,1.9543081395,5.071225,5.352975,-1.7073457254,0.53733971095,0.1592171362,0.293290640025,0.753775
1,15.75,370.30824592,0.0635128519,1.807693302525,0.00181528775,-8.952184654325,-6.971814714275,-7.828,-24.571584596,14.7549976675,98.0975,15.43238204185,2.214850289575,0.0650735361,2.209606921875,1.90978277775,5.201325,5.3016,-1.524769583825,0.45548292155,0.1694643747,0.2251148159,0.59015
1,16.25,371.39064616,0.06744698055,1.9918650235,0.0018071054,-7.912404010775,-8.451283224,-8.53225,-28.944222966,12.285672448,98.0975,15.1232621915,2.277822107725,0.04889114825,2.1489732795,2.0087734395,5.0624,5.20595,-1.926370071625,0.3232178923,0.08731430515,0.166347887575,0.43795
1,16.75,371.9042580275,0.0391631208,1.843611573175,0.001503634525,-7.3681935513,-4.706739896975,-9.9725,-39.975635945,11.387358185,98.1,15.431457589575,2.229623713975,0.0485910934,2.097128583625,1.83992354875,5.05585,5.388925,-1.53921227475,0.253121948,0.0822720114,0.1021371227,0.3899
1,17.25,372.238394875,0.0367076777,1.921890795025,0.0010906836,-8.1103297319,-9.385022564275,-11.746,-54.924330146,7.0153096636,98.1,16.0302161425,2.1063784546,0.0553297798,2.0321293026,1.73330354875,4.545975,4.62345,-1.53516348775,0.23701278365,0.05744230335,0.0599509496,0.4335
1,17.75,372.1672877,0.0416051636,2.030138883525,0.000758287025,-6.310245086,-11.6312128195,-14.81025,-71.75088806,1.643197894,98.1,16.97319084,1.91545409565,0.0530884637,1.546924178925,1.65938505775,3.55975,3.86855,-1.3674795972,0.180388879,0.0373143113,0.0419927234,0.0864
1,18.25,373.47360594,0.028567473625,2.054909355375,0.000393153175,-5.9035045165,-14.4317076125,-18.45225,-64.93141467075,-7.278036477825,98.1,18.523956798,1.6712808364,0.060646976875,0.93688467305,1.66120929575,2.875875,3.309725,-1.3154290899,0.13550825685,0.026480774125,0.029463795725,0.3127
1,18.75,374.49654588,0.0432777422,1.9544119503,0.000265818825,-9.328190142,-12.955507832,-21.67975,-61.27936481,-8.834789738,98.1975,19.21313293425,1.0010133806,0.06151134295,0.565742920225,1.40727527075,2.043325,2.970675,-1.4286093472,0.14680644445,0.0306063989,0.0269025858,0.4546
1,19.25,374.1423276275,0.049835492725,2.082982304725,0.0001925644,-3.5803192273,-4.854547611,-24.08,-59.460394861,-8.1477253739,98.2,19.505483706,0.407089029225,0.058247979375,0.126196349975,1.40748506825,0.95995,3.0037,-1.25313228635,0.1657500953,0.0325879073,0.03170423155,0.4971
1,19.75,373.976702825,0.07492979035,2.095724927,0.0001998704,-5.3144580076,-19.0572734965,-25.875,-62.2236414025,-12.84035149,98.2,20.96311416675,-0.0781015369999996,0.05802518555,-0.2721561235,1.282536255,0.18115,3.05035,-1.150669801925,0.1713073663,0.032405844,0.0300646416,0.4488
1,20.25,374.2387867,0.0734784441,2.13319271485,0.000254499,-2.8333188802,-9.6897877765,-26.545,-70.3629547035,-14.801209957,98.2,21.2676346113,-0.560587909,0.05695198305,-0.7287411211,1.10845757775,-0.578799999999999,2.93615,-1.1893655256,0.1703369584,0.02828617275,0.0287616349,0.2915
1,20.75,375.4915462,0.0796569566,1.7452533835,0.0002209109,-4.1301256502,-19.7976451775,-26.72,-71.7213630255,-15.09675955775,98.2,21.356204847525,-0.965902712525,0.05799235085,-1.1159779219,1.04159711925,-1.7186,3.00695,-1.397403019,0.1568629595,0.03260704625,0.0340835495,0.5448
1,21.25,376.0661555125,0.086136015,1.86292961565,0.000143505475,-2.333912545075,-7.7401687668,-27.455,-69.247420531,-17.042255961,98.2,21.898704771,-1.377129375,0.055974535,-1.4481500738,1.0459942925,-1.77955,2.8868,-1.2026808286,0.178651806125,0.0296086737,0.0263853765,0.5089
1,21.75,373.9194468625,0.0931996203,2.069148232875,0.00024787965,-1.865706359225,-17.29260341825,-28.275,-66.480991597,-20.15358939375,98.2,23.835252836475,-1.6820279306,0.05098565235,-1.7278226742,1.15856361875,-1.97285,2.61025,-1.3816130036,0.174098175,0.02633841555,0.02329876005,0.66
1,22.25,376.5679001,0.079315480075,2.15067697195,0.0002002331,-3.665581003925,-4.700419940175,-28.86,-63.468112691,-16.03227646,98.2,24.788136327325,-1.969585131,0.06084979475,-1.9822262662,0.98207199025,-2.7368,2.2759,-0.98842808435,0.156122009375,0.031321143125,0.026814017,0.4807
