DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
1,8.25,0.027,-14.95,0.7737,-0.4005,-0.393,-0.08895,-94.33105,-2.30535,-7.6057,-1.106225,-17.732,-6.596275,-2.76315,18.72775,75.6845,377.52555,0.19375,-83.455,22.4549,18.47825,0,12.1025,144.765,215.7175,1.068575,21.6394
1,8.75,0.0224,-13.858,0.76825,-0.3925,-0.3777,-0.1026,-92.86715,-1.5092,-4.3303,-1.3929,-17.26075,-6.386525,-2.861075,15.16775,75.718,377.500475,0.2105,-49.96325,56.30845,45.46375,0,24.54425,147.9175,222.9625,1.11545,53.997
1,9.25,0.0183,-12.683,0.665625,-0.2783,-0.2712,-0.129375,-101.0512,-0.9169,-3.9825,-0.7938,-15.8825,-5.840575,-2.792225,16.35,75.771,377.3824,0.2145,-29.65975,108.8584,73.24775,0,38.39825,153.005,235.38,1.21505,97.49855
1,9.75,0.024225,-10.667,0.65485,-0.23905,-0.17905,-0.1679,-72.92025,-0.3507,-4.0303,-1.18665,-13.654,-5.180725,-2.706225,15.001,75.821,377.491,0.15,-12.229,149.582825,104.725,14.80365,52.07025,154.47,245.7475,1.143,114.82175
1,10.25,0.015575,-9.165,0.77435,-0.28075,-0.2192,-0.17765,-68.229775,-1.0146,-3.01825,-1.969875,-10.86325,-4.59655,-2.692675,12.739,75.858,376.40465,0.2225,-2.75655,164.840425,138.24,90.5225,62.377,155.0625,254.98,0.6883,117.23405
1,10.75,0.0228,-8.965,0.733775,-0.3036,-0.23925,-0.15165,-72.020725,-0.489025,-3.76705,-1.373875,-7.695075,-3.978925,-2.555575,12.172,75.888,375.6254,0.2215,12.157,268.734625,181.6975,124.3225,68.17075,157.185,262.595,0.592,115.53125
1,11.25,0.0268,-8.466,0.793225,-0.245375,-0.1875,-0.100775,-73.6516,-0.5646,-4.07095,-3.71595,-7.028925,-3.374675,-2.346725,13.819,75.911,375.2306,0.452,21.5175,294.066575,151.0475,126.785,75.35,157.84,265.8725,0.7034,118.4875
1,11.75,0.0286,-8.148,0.801025,-0.2725,-0.24055,-0.094875,-64.6422,-1.3019,-0.7124,-1.538125,-6.93185,-2.4936,-2.11845,14.923,75.931,374.87335,0.22125,11.64375,281.46375,124.7175,159.88,80.9465,159.49,271.1225,0.83945,123.01325
1,12.25,0.0278,-7.8454,1.095825,-0.3529,-0.3096,-0.0896,-58.7063,-0.7823,-8.13475,-1.702125,-6.8677,-1.43155,-1.84935,15.563,75.862,374.724125,0.32125,15.52425,275.09785,143.31,146.155,76.8285,161.815,272.49,1.0405,131.1467
1,12.75,0.041275,-7.6291,1.223625,-0.322625,-0.2473,-0.111175,-77.13925,-1.4337,-0.534600000000001,-1.39135,-6.749025,-1.138525,-1.647125,14.686,75.824,374.5335,0.24625,14.56875,290.805525,153.5175,89.7145,67.5585,163.2975,274.5725,1.0871,146.8245
1,13.25,0.01575,-7.758,1.062,-0.2863,-0.27195,-0.075875,-67.390525,-1.133275,-0.91845,-2.035,-6.824025,-0.6007,-1.4132,15.628,75.8207,374.4295,0.23,18.58175,242.117875,140.8025,119.2825,75.0575,163.5475,276.635,0.9417,141.63655
1,13.75,0.036,-7.7834,0.90485,-0.37555,-0.33165,-0.071625,-77.7692,-1.2172,0.809575,-2.102475,-6.8722,-0.57705,-1.3035,15.787,75.789,374.24605,0.2325,17.25425,284.6379,140.28,96.8605,66.665,164.49,275.86,1.09475,145.3066
1,14.25,0.047225,-7.9836,1.1267,-0.28805,-0.277075,-0.05655,-89.2422,-2.01685,0.467250000000001,-0.9296,-6.874675,-0.568175,-1.099125,15.488,75.749,374.0736,0.21625,15.76075,308.152625,154.8,91.85,63.888,165.545,274.9525,1.149025,130.8801
1,14.75,0.043,-7.9851,1.162,-0.3445,-0.2968,-0.07785,-87.096225,-1.6868,-4.8734,-0.960975,-6.874675,-0.57445,-1.000575,15.439,75.722,373.9914,0.2325,8.365875,261.79825,140.805,37.855,46.47075,164.7175,272.4875,1.1268,121.05675
1,15.25,0.0278,-7.7791,0.8919,-0.2248,-0.239375,-0.064825,-92.195,-1.209125,-0.560775,-1.1698,-6.874675,-0.534,-0.938875,14.645,75.703,373.991,0.2325,-17.83375,219.106075,113.405,45.43325,24.25025,165.0725,269.4575,1.0536,110.18635
1,15.75,0.0395,-7.8731,0.9505,-0.19985,-0.1986,-0.04565,-83.24925,-1.115,-4.6646,-1.502825,-6.76525,-0.48035,-0.786,15.034,75.726,373.8448,0.2095,-24.769,161.8729,79.358,0,19.2435,163.0175,265.4575,1.0846,102.18835
1,16.25,0.027225,-8.539,0.7826,-0.1134,-0.1146,-0.0584,-89.208875,-1.7551,-3.0782,-1.3234,-6.843425,-0.48225,-0.6809,16.421,75.728,373.946,0.206,-51.3025,107.6881,50.69375,0,10.2715,160.9725,260.743225,1.174,87.8027
1,16.75,0.02525,-9.17,0.669,-0.0588,-0.057825,-0.039,-92.1385,-2.662775,-3.1966,-0.834375,-6.87125,-0.48355,-0.7136,18.33,75.737,374.0382,0.24125,-89.5525,49.865025,21.7185,0,6.7969,156.9525,252.8,1.23585,48.709225
1,17.25,0.0185,-10.036,0.67805,-0.119975,-0.160625,-0.024,-84.0225,-3.533,-8.41965,-1.3418,-6.883375,-0.48975,-0.5813,21.698,75.728,374.26565,0.1895,-120.06,8.357875,1.426825,0,0.981875,155.595,238.9975,1.28525,8.448925
1,17.75,0.01125,-10.968,0.7314,-0.080875,-0.1251,-0.075975,-86.36525,-4.80725,-5.529225,-1.682925,-6.87385,-0.545225,-0.5736,22.857,75.737,374.372525,0.19875,-123.0125,0,-3.345875,0,0.05365,154.9175,233.2875,1.373525,0
1,18.25,0.01445,-10.728,0.6399,-0.107,-0.1368,-0.0537,-101.275375,-5.5755,-5.9654,-1.199775,-6.881575,-0.55835,-0.6573,22.738,75.695,374.72135,0.19,-122.72,0,-3.83925,0,-0.4063,151.9775,230.4,1.40725,0
1,18.75,0.0154,-10.712,0.8641,-0.1463,-0.2093,-0.030325,-107.701875,-4.1439,-6.8352,-1.288325,-6.914925,-0.792025,-0.57355,24.027,75.6743,374.860325,0.136,-118.9475,0,-3.86395,0,-0.2798,152.43,232.515,1.343075,0
1,19.25,0.020225,-11.215,0.89675,-0.356,-0.3626,-0.05685,-106.556175,-3.211075,-6.9576,-1.495625,-7.32365,-1.15775,-0.57815,23.7715,75.7335,375.42245,0.1675,-117.535,0,-3.4519,0,-0.31655,150.64,236.4075,1.324625,0
1,19.75,0.022,-11.88775,0.95595,-0.1726,-0.2024,-0.064,-97.381525,-4.58335,-6.4608,-1.1572,-8.99475,-1.5972,-0.7191,22.40175,75.757,376.396,0.10725,-118.5675,0,-2.9558,0,-0.524775,151.315,232.265,1.1502,0
1,20.25,0.026,-12.6735,0.918075,-0.533675,-0.616325,-0.080025,-99.3277,-3.6151,-3.7556,-1.5246,-11.0155,-2.2699,-0.749225,24.64375,75.766,376.6178,0.09725,-116.8675,0,-3.5591,0,-0.593875,150.375,231.125,1.2148,0
1,20.75,0.026225,-13.06425,0.9581,-0.349625,-0.3735,-0.0555,-97.11805,-3.0582,-5.362775,-1.42465,-12.684,-2.73415,-0.803475,21.079,75.76775,376.7832,0.1,-118.965,0,-3.176375,0,-0.4092,149.7175,229.2525,1.124525,0
1,21.25,0.017225,-13.419,1.0768,-0.395725,-0.39615,-0.090425,-106.764475,-3.32435,-4.90285,-1.336475,-13.40975,-2.906125,-0.8998,22.40775,75.735,377.023575,0.12525,-123.1375,0,-3.27115,0,-0.3695,148.29,226.235,1.05185,0
1,21.75,0.022225,-13.54225,1.076625,-0.4768,-0.46915,-0.05565,-103.9019,-4.8119,-4.58385,-0.796775,-14.53825,-3.1816,-0.951925,23.3315,75.714,376.666825,0.11125,-118.2275,0,-4.076075,0,-0.640725,147.8175,225.4175,1.0138,0
1,22.25,0.025,-13.744,0.7195,-0.287875,-0.286125,-0.11025,-123.959025,-2.60895,-4.855,-0.9145,-15.1365,-3.67135,-1.10905,23.56875,75.71025,376.53075,0.075,-115.81,0,-2.8488,0,-0.42825,147.4775,225.025,1.266625,0
1,22.75,0.0142,-13.9965,0.798875,-0.457,-0.4903,-0.1174,-119.3014,-3.1806,-5.9455,-1.0818,-15.616,-3.9219,-1.106625,22.7835,75.722,376.2371,0.087,-116.1925,0,-2.82575,0,-0.632575,146.94,225.545,1.217875,0
1,23.25,0.020225,-14.07375,0.830275,-0.71985,-0.736675,-0.10065,-131.41005,-2.4224,-6.7809,-0.8441,-16.11325,-3.934875,-1.261575,23.4145,75.69475,376.261975,0.08,-116.665,0,-3.11335,0,-0.351775,147.24,224.39,1.116,0
1,23.75,0.024175,-14.01775,1.0467,-0.3991,-0.4674,-0.0922,-118.918025,-4.381,-6.5092,-0.765,-16.45875,-4.10655,-1.356375,24.037,75.6785,376.055375,0.1295,-115.6775,0,-3.4476,0,-0.80895,147.6275,224.0875,1.1901,0
2,0.25,0.0188,-11.12475,1.1516,-0.345075,-0.4353,-0.060575,-115.7533,-3.2237,-5.3121,-1.445875,-17.1105,-2.015,0.2805,20.775,75.737,379.4874,0.09575,-124.4375,0,-3.34765,0,-0.228825,160.785,235.2075,1.2167,0
2,0.75,0.0227,-11.571,1.14925,-0.378375,-0.3305,-0.06275,-115.6187,-4.2135,-5.9479,-0.9838,-18.43375,-2.29275,0.28,19.3765,75.71975,379.7864,0.1355,-123.9375,0,-3.44405,0,-0.081175,160.055,234.0625,1.2083,0
2,1.25,0.0257,-11.50175,1.18095,-0.4607,-0.459,-0.0809,-128.3505,-2.8815,-4.6009,-1.5777,-18.25475,-2.48875,0.271,19.011,75.701775,379.9945,0.1065,-124.675,0,-3.142675,0,-0.09905,159.51,235.6375,1.1875,0
2,1.75,0.013,-11.749,1.19895,-0.4885,-0.5201,-0.08475,-119.1786,-3.6893,-5.7799,-1.3722,-18.03975,-2.585,0.2795,18.38425,75.680025,380.0607,0.092,-125.215,0,-3.12435,0,-0.22665,157.1,234.1325,1.2101,0
2,2.25,0.0237,-12.15525,1.13305,-0.313,-0.2475,-0.0675,-134.0282,-3.1693,-8.1963,-1.2837,-18.76375,-2.81125,0.24025,16.6565,75.658275,380.1927,0.116,-125.575,0,-2.8612,0,-0.244225,154.78,233.545,1.068,0
2,2.75,0.0195,-12.57225,1.053375,-0.5575,-0.470375,-0.088625,-132.0601,-3.3024,-6.1758,-1.1964,-19.583,-2.972,0.23825,17.69775,75.643775,380.2869,0.06575,-122.8975,0,-3.28705,0,-0.26465,157.7975,232.39,1.0358,0
2,3.25,0.0326,-13.35375,1.255175,-0.400625,-0.4671,-0.083375,-135.4321,-3.2069,-5.4492,-1.1207,-19.93,-3.287,0.124,17.8245,75.63175,380.2459,0.135,-121.4825,0,-3.420125,0,-0.184575,157.5525,231.4075,1.0231,0
2,3.75,0.019625,-13.164,1.079025,-0.421125,-0.403875,-0.10475,-122.41125,-3.191625,-5.88875,-0.764125,-19.131,-3.45075,0.058,18.46275,75.607525,380.2445,0.1,-121.86,0,-3.4488,0,-0.090575,152,231.5175,1.0475,0
2,4.25,0.02075,-12.12925,1.1282,-0.350325,-0.328,-0.11265,-133.826,-3.8115,-6.38325,-1.0972,-19.67275,-3.60475,0.0375,20.21025,75.6045,380.123875,0.06725,-121.4425,0,-3.2251,0,-0.08475,151.79,230.515,1.066375,0
2,4.75,0.018875,-12.8085,1.0362,-0.29075,-0.301875,-0.0933,-116.85825,-2.921,-7.11825,-1.126375,-20.1365,-3.799,0.06725,20.28175,75.6045,380.570875,0.1255,-121.94,0,-3.910975,0,-0.1073,151.1525,230.53,1.088875,0
2,5.25,0.0283,-13.545,1.107875,-0.196,-0.2294,-0.0815,-110.235375,-3.86275,-5.8559,-1.154,-20.51175,-4.01125,-0.0985,19.93775,75.614775,380.7582,0.1365,-122.2275,0,-3.079,0,-0.28065,150.935,229.5775,0.9481,0
2,5.75,0.0265,-13.572,0.953925,-0.4436,-0.4576,-0.1131,-111.8377,-3.6018,-4.9828,-1.2643,-21.17175,-4.08775,-0.20625,21.561,75.64175,380.797875,0.12525,-124.1,0,-3.4477,0,-0.1574,152.6625,231.505,1.196875,0
2,6.25,0.016775,-13.58225,1.012325,-0.49435,-0.49775,-0.056825,-110.0191,-3.2039,-5.4834,-0.893425,-21.40875,-4.23775,-0.21275,20.82875,75.65625,380.809125,0.07575,-124.4275,0,-3.192175,0,-0.27675,152.245,231.6725,1.2541,0
2,6.75,0.027,-13.4145,0.808975,-0.5161,-0.532,-0.06515,-107.362,-2.9796,-5.4,-0.983625,-18.25675,-4.38825,-0.26825,23.86075,75.67625,380.88,0.17,-122.3925,0,-2.8913,0,-0.0948,150.975,230.8525,1.1885,0
2,7.25,0.016,-13.29775,0.8702,-0.397125,-0.367875,-0.0859,-108.99575,-3.154125,-6.791125,-1.1543,-18.15875,-4.478,-0.269,21.178,75.70625,380.4926,0.21,-117.0675,0,-0.276425,0,0.8557,150.9375,230.48,1.1304,0
2,7.75,0.018625,-12.99325,0.81805,-0.35275,-0.3175,-0.0817,-96.898,-2.474375,-9.813375,-0.7258,-18.686,-4.57425,-0.4555,20.11825,75.749,380.1542,0.1425,-98.855,22.137175,12.8575,0,5.68285,152.04,230.6525,1.1223,22.560275
2,8.25,0.0266,-9.15125,0.755425,-0.3818,-0.31885,-0.11865,-89.74225,-0.31625,-5.058375,-0.8911,-18.15375,-4.57075,-0.48525,18.1835,75.78725,380.169525,0.17425,-70.48225,75.38645,41.945,0,14.91025,151.425,240.075,1.216175,71.41325
2,8.75,0.018925,-7.610075,0.7515,-0.346875,-0.318,-0.1623,-77.498275,-0.28825,-2.781025,-0.791975,-16.81575,-4.461475,-0.45675,17.611275,75.83725,380.1169,0.23475,-37.18825,135.810275,79.72775,0,24.6075,153.1075,252.15,1.37135,104.662275
2,9.25,0.022,-6.4254,0.803825,-0.322725,-0.3268,-0.1813,-72.5882,-0.347775,-3.14385,-1.2661,-15.7755,-4.13475,-0.4445,15.850475,75.82725,379.66265,0.04575,-12.2135,214.8887,110.6775,5.787,31.275,156.7525,258.925,1.5765,117.4898
2,9.75,0.0299,-5.943975,0.8509,-0.3785,-0.3361,-0.1211,-72.4291,-0.47915,-2.02805,-1.208775,-10.34975,-3.2775,-0.54725,13.3825,75.8245,378.7557,0.171,9.92425,269.75735,132.805,53.137,46.0345,159.9075,269.89,1.26655,126.899475
2,10.25,0.0239,-5.608,0.8655,-0.54085,-0.5111,-0.09925,-77.3184,-0.0585,-0.3867,-1.71205,-8.279,-2.24615,-0.471275,12.433,75.8177,378.0934,0.23,22.133,372.4943,196.02,92.05,58.298,161.27,277.21,1.1759,136.4478
2,10.75,0.0627,-5.3955,0.9873,-0.5705,-0.54195,-0.0993,-77.13325,-0.55795,0.18155,-1.50265,-6.2242,-1.055075,-0.342,13.054,75.831,377.3845,0.28,23.471,411.8369,243.95,80.384,61.099,162.43,281.27,1.34855,149.6809
2,11.25,0.0586,-5.287,1.318375,-0.787375,-0.77025,-0.0793,-69.83375,-0.892,0.58675,-1.8638,-5.708775,-0.307,-0.29375,11.4915,75.842475,376.624125,0.272,26.736,489.00495,230.1275,69.769,61.86725,166.3525,284.545,1.239375,146.68905
2,11.75,0.08535,-5.17965,1.02325,-0.59855,-0.5615,-0.0562,-70.376625,-0.56625,0.10575,-1.5129,-5.595825,-0.23275,-0.2176,11.12125,75.831,376.50025,0.2815,19.533,527.7207,254.725725,108.93,73.03825,168.95,289.0325,1.325375,150.195
2,12.25,0.071975,-4.8895,1.4926,-0.650575,-0.678375,-0.05815,-64.1755,-0.5661,-0.210225,-2.7093,-5.5945,-0.232625,-0.067,11.254,75.797,376.22675,0.30575,25.829,554.7493,266.52,83.24055,72.01,169.43,291.22,1.13485,156.7704
2,12.75,0.07445,-4.7575,1.86325,-0.75345,-0.72505,-0.05645,-73.0402,-0.51625,2.03245,-1.55125,-5.3748,-0.2325,0.236675,11.1665,75.78375,376.07135,0.326,33.8585,604.86765,273.935,95.76125,72.716,170.375,293.07,1.0844,177.2212
2,13.25,0.030875,-4.506325,1.623125,-0.7683,-0.73445,-0.0551,-78.6078,-0.700925,3.605475,-1.8849,-5.4981,-0.23525,0.283225,11.2305,75.784,375.84415,0.366,31.341,562.7486,275.1575,100.805,70.166,173.89,294.0675,1.04555,173.54835
2,13.75,0.0657,-4.248875,1.4304,-0.714125,-0.6895,-0.0481,-72.97085,-0.82445,3.9434,-1.1701,-5.517575,-0.238,0.282,11.131,75.779,375.58105,0.41125,25.28,551.5023,266.23,99.4075,67.597,174.77,293.94,1.172,171.5046
2,14.25,0.067,-3.859425,1.41805,-0.602525,-0.585225,-0.04405,-78.9591,-0.8126,2.0457,-1.3691,-5.602425,-0.23725,0.284,10.6375,75.75675,375.53275,0.4325,26.17375,544.32725,272.2675,98.825,55.534,170.38,291.4025,1.367725,156.1082
2,14.75,0.05655,-3.67565,1.605025,-0.7592,-0.7338,-0.065,-83.7069,-0.826875,1.1119,-1.2564,-5.607525,-0.23525,0.2855,11.125,75.767425,375.4103,0.311,21.5705,534.268475,235.4675,64.28125,45.967,170.0125,290.305,1.3618,141.43445
2,15.25,0.056,-4.3155,1.7151,-0.5457,-0.533575,-0.0327,-105.1468,-1.1441,0.60155,-0.9692,-5.584475,-0.232525,0.285925,11.094,75.79,375.33235,0.3675,3.8388,322.3948,162.39,69.1115,35.044,170.59,287.77,1.27795,133.1978
2,15.75,0.05985,-4.5868,1.745,-0.3938,-0.3915,-0.039,-91.6287,-1.1885,-0.2858,-1.8431,-5.38335,-0.23035,0.286375,10.338,75.827,375.623275,0.38,-12.885,259.6092,137.82,19.10025,27.984,169.16,284.84,1.219725,127.5225
2,16.25,0.0694,-4.25,1.2065,-0.4295,-0.4334,-0.0362,-85.852725,-1.6858,-0.927325,-1.15165,-5.45525,-0.2338,0.285375,10.17825,75.85,375.4543,0.237,-26.7795,167.31895,77.76525,8.499725,25.50325,167.9625,281.1175,1.172325,118.94975
2,16.75,0.0463,-4.3629,0.721675,-0.196625,-0.1806,-0.029125,-88.4241,-1.7961,-2.0413,-1.343125,-5.45625,-0.23915,0.2851,11.06925,75.8435,375.658525,0.279,-54.86075,116.851975,58.8085,0,16.74425,166.74,272.715,1.264725,94.461075
2,17.25,0.032325,-4.87805,0.702175,-0.0878,-0.08735,-0.0472,-94.2721,-1.9498,-4.8826,-1.14915,-5.430375,-0.241325,0.28555,12.04575,75.8425,375.8129,0.2125,-84.1575,53.5994,18.46625,0,7.75095,166.6075,264.4525,1.27975,52.798125
2,17.75,0.021625,-5.853875,0.9209,-0.2053,-0.200875,-0.037,-101.01885,-2.9112,-4.2242,-1.1415,-5.400925,-0.240775,0.285275,13.1645,75.868,375.9966,0.223,-124.3475,11.72825,4.3232,0,2.180725,163.3475,246.2575,1.311325,11.57205
2,18.25,0.012,-6.6753,0.8554,-0.045575,-0.067875,-0.016175,-94.327225,-4.6882,-5.424475,-1.144025,-5.392675,-0.241325,0.2841,15.47325,75.879,376.26585,0.21625,-127.5925,0,-3.6062,0,0.1913,163.025,242.2275,1.30725,0
2,18.75,0.013,-6.84905,0.7917,-0.1377,-0.176,-0.02785,-111.9004,-5.6628,-8.0066,-1.0422,-5.42505,-0.24105,0.283375,17.35875,75.8845,376.609,0.23,-128.7375,0,-4.76055,0,-0.265925,164.2775,248.97,1.2755,0
2,19.25,0.0156,-7.425225,0.8599,-0.147,-0.1892,-0.0248,-106.2902,-3.8964,-5.4762,-1.0706,-6.578325,-0.2405,0.28555,19.59,75.88725,377.048825,0.23,-126.9375,0,-3.9046,0,-0.091375,166.1775,244.95,1.2873,0
2,19.75,0.0128,-7.454775,0.9244,-0.2356,-0.2656,-0.0414,-99.716,-4.328,-5.542,-1.2422,-9.7035,-0.2366,0.285825,20.542,75.88525,377.7814,0.1915,-126.165,0,-3.51965,0,0.00447499999999999,165.3075,244.525,1.248425,0
2,20.25,0.0138,-7.808325,0.9324,-0.4092,-0.475,-0.0712,-100.0562,-3.7066,-7.3158,-1.624275,-12.8475,-0.23715,0.2872,21.608,75.8615,377.753,0.2125,-125.0825,0,-3.221975,0,0.00739999999999994,163.6075,242.2525,1.06605,0
2,20.75,0.0187,-7.914425,1.015,-0.1906,-0.235675,-0.047,-98.0326,-3.178,-6.301,-1.1424,-13.3875,-0.2386,0.28785,20.32875,75.868,377.82295,0.156,-125.5825,0,-3.3613,0,-0.10665,162.435,242.22,1.0755,0
2,21.25,0.01525,-8.54225,1.153,-0.4792,-0.515,-0.0619,-96.77145,-2.1767,-7.52335,-0.96355,-14.61575,-0.2527,0.287675,20.11275,75.88,378.0698,0.1565,-125.185,0,-3.188825,0,-0.186175,162.445,236.74,1.13275,0
2,21.75,0.0297,-8.45925,1.094,-0.4798,-0.5913,-0.08235,-97.72415,-3.58875,-9.5449,-1.34815,-15.8335,-0.250075,0.288225,21.59625,75.89725,378.4944,0.10375,-124.7175,0,-3.454775,0,-0.087675,163.39,238.9975,1.147375,0
2,22.25,0.017875,-8.6375,1.0005,-0.368125,-0.4675,-0.111875,-103.27025,-2.754625,-6.181,-0.88125,-16.966,-0.45825,0.287775,21.34275,75.869,378.771375,0.1455,-126.1125,0,-3.467825,0,0.037375,161.9175,240.32,1.072125,0
2,22.75,0.027875,-9.39775,0.8569,-0.511,-0.498875,-0.07675,-93.839125,-3.6435,-5.5215,-1.17125,-17.64,-1.02355,0.2884,20.41175,75.83075,378.845375,0.13875,-123.8575,0,-3.4022,0,-0.130325,161.945,235.735,1.0815,0
2,23.25,0.019625,-9.7255,1.1198,-0.182625,-0.22225,-0.105375,-101.909625,-4.797625,-11.559625,-1.044,-17.339,-1.301025,0.28975,21.56775,75.7925,379.27675,0.171,-122.93,0,-3.311175,0,-0.155475,160.6725,236.1775,1.2035,0
2,23.75,0.02025,-9.88075,1.0167,-0.2964,-0.30925,-0.0686,-107.0845,-2.76875,-5.064625,-1.2549,-17.399,-1.7343,0.292275,19.676,75.75975,379.491875,0.09575,-122.15,0,-2.935025,0,0.060825,160.8425,235.3525,1.0355,0
3,0.25,0.028,-7.981675,1.1789,-0.408,-0.348,-0.141075,-106.3315,-2.758625,-5.159625,-1.429675,-32.816,-0.0472000000000001,0.201775,24.4065,75.757,381.5759,0.589,-125.53,0,-3.41975,0,0.0615,161.27,258.4975,2.1665,0
3,0.75,0.02875,-7.90005,1.1258,-0.2012,-0.2035,-0.186625,-114.106375,-3.31575,-3.48325,-1.356225,-33.45225,-0.0483000000000001,0.2005,24.536,75.769025,381.4602,0.572,-125.5225,0,-3.29775,0,0.090525,160.8225,259.8725,2.2015,0
3,1.25,0.048875,-7.7949,1.0214,-0.2936,-0.253,-0.282575,-115.808875,-2.58775,-5.252125,-1.2676,-33.99825,-0.0486750000000001,0.199775,24.68775,75.761775,381.7704,0.5525,-128.115,0,-3.48675,0,0.04205,161.8425,258.583225,2.1971,0
