DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,NETRAD,RH,SW_IN,SW_OUT,T_CANOPY,G,TS_1_4_1,VPD,WS,LW_IN,LW_OUT,PPFD_IN,PA
1,0.25,0.52035575,0.823545299999996,0.797428787499999,0.135845525,5.5640039,1.37046075,10.879483075,0.3444106,444.9949988,5.87465105,1.61635275,1.5133377,1.615940375,1.69456825,1.16725525,99.8569875,1.1748686,3.306491,0.520005150000001,0.178461553499999,1.79014355,1.3363374015,4.5383025,316.003565,318.3192375,0.24207449,100.4776275
1,0.75,0.5239263,0.747879275,0.586695375,0.280544325,5.8573066,0.999796825,9.48495504999999,0.3171308,446.082428425,5.72782615,1.406167625,1.4966279,1.593461825,1.66758215,1.638300375,99.8744775,0.644928022500001,2.90587325,0.258879225000001,0.195466903999999,1.7684317,1.40723663525,4.625540875,315.772105,318.6700125,0.244542985,100.49306
1,1.25,0.49693685,0.681058,0.636619175,0.2215928,5.151698875,1.502110425,9.8120506625,0.29088975,443.600304325,5.909976125,1.3977857,1.5194428,1.613213075,1.694281025,1.60577775,99.8565575,0.699486715,2.93782075,0.437697665000002,0.214997426999999,1.78392975,1.37199805775,4.5652265,316.29359,318.5405875,0.238093725,100.4972125
1,1.75,0.493896425,0.702170875,0.54312975,0.1960416,7.122574,1.7234217,8.97494882499999,0.426253,446.1702385,5.835940375,1.272764125,1.5066047,1.6074417,1.684933725,1.722981125,99.8536775,0.566428852500001,3.02179575,0.390745505000003,0.224306169999999,1.777733025,1.29147769875,4.374971575,315.516645,318.1411,0.245057965,100.47755
1,2.25,0.490348875,0.638241224999998,0.58863475,0.10890075,7.1450987875,1.7435686625,10.625421375,0.589297925,455.61931325,5.7780327,1.3849469,1.5104247,1.602776625,1.69302715,2.4338425,99.85994,0.797832200000001,2.503671,0.426800143450003,0.228110322999999,1.798074275,1.30989277275,4.2999874,315.83767,318.1461375,0.249033795,100.5001825
1,2.75,0.4763274,0.74942425,0.563193375,0.29906025,5.13322935,1.6661875,11.1344753375,0.4191347,460.1266301,5.8018213875,1.305049775,1.5095752,1.603288375,1.6804665,3.40012275,99.8601575,0.532007587500001,2.64603725,0.861537825000002,0.250199100399999,1.778318225,1.28414733075,4.28434425,315.655795,318.3139375,0.24684425,100.548225
1,3.25,0.493904025,0.685798125,0.5545435375,0.2846994,6.77791134999999,1.617160375,12.053662,0.60295195,436.3192935,5.75093195,1.310911025,1.4971512,1.602242925,1.675914975,2.846625375,99.862775,0.535337822500001,2.99125275,1.14339245,0.2577402322,1.77791735,1.250549136,4.178808775,316.58823,317.772675,0.24238735,100.56012
1,3.75,0.4775674375,0.773305999999999,0.63383325,0.2944543,4.92192955,1.412277425,9.448458875,0.5315682,437.715834675,5.814302125,1.40395785,1.4933572,1.586119975,1.683804625,3.4626075,99.863955,0.5436177875,2.58013325,1.1230484,0.252325476,1.7817268,1.28520401325,4.204258,316.2535,318.0561375,0.24794601,100.546965
1,4.25,0.50538425,0.667358699999999,0.5676261,0.15485805,5.05108675,1.6659764,9.7360156,0.569004,430.147619725,5.71615655,1.4287985,1.4929127,1.58689875,1.666480225,3.85083175,99.8549475,0.58173944,2.85348675,1.0975944,0.2527766135,1.768896825,1.35598601025,4.380607575,316.414785,318.1025125,0.248302785,100.5489
1,4.75,0.4997351625,0.5103685,0.4142936,0.2549805,6.03984695,1.548111525,9.6884058875,0.467774875,435.0688384,5.7884918,1.299146675,1.5023085,1.5954118,1.69078375,3.432440625,99.8540975,0.399976907500001,3.0303335,0.9238788691,0.263311489,1.789475625,1.3328278475,4.419277125,316.77754,318.13135,0.248230845,100.5235
1,5.25,0.492527125,0.726849375,0.644871599999998,0.20622825,5.952522625,1.75061975,8.97147613749999,0.626407037500001,454.710907375,5.80143395,1.3169644,1.5240726,1.616212375,1.707747525,6.665905,99.85522475,0.5561594775,2.703876025,0.451591106000003,0.2646734542,1.81581185,1.264703029675,4.39169245,316.80872,317.9984875,0.24273953,100.54442
1,5.75,0.50756345,0.584405575,0.5243818,0.1837628,7.9264626,1.6419849,9.73102425,0.5214355,461.167775375,5.66094975,1.1266486,1.5102451,1.60544065,1.696039475,5.0166705,99.86096975,0.735238510000001,2.884366,0.185306608000005,0.2617187465,1.80275205,1.258601890475,4.5026136,316.73438,318.047525,0.24705668,100.5559
