DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,PPFD_BC_IN_2_1_1,H2O_1_1_1,H2O_1_1_2,H2O_1_2_2,H2O_1_3_2,H2O_1_4_2,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,CH4_1_4_1
2,11.25,5.41641392267553,-12.7731311724523,0.2767536837368,0.125892540375323,-0.00954954774601333,0.141720506746121,5.39364426629789,0.320652310849597,0.31436693098961,29.7234595271093,2.70445750083884,0.814872882455759,4.55,3.75,1.7,-12.4021,-12.6305,-12.37265,-10.99875,-11.6107,94.918715,70.9,0.597,-7.38,-7.275,-6.49,150.4,386.03,366.05,176.685,227.35,269.75,242.5,280.5,880.105,859.86,748.54,846.55,409.34,4.125,3.38,-2.6385,-1.861,-1.3805,-0.653,0.08,1.39,2.7745,4.0525,4.6645,-2.9365,-2.691,-2.27,-1.7295,-1.256,0.5615,2.239,3.835,4.3635,-3.2615,-3.2755,-2.533,-1.904,-1.42,0.217,2.149,3.7545,4.9,-3.6045,-3.3675,-2.6365,-1.9585,0.2345,2,3.5395,4.4385,-1.539,-1.576,-0.918,-0.332,0.084,1.086,3.2415,4.3585,4.862,-1.6265,-3.7485,-3.462,94.465,7.54,1.78274633548185,2.19491149777395,2.22003126705175,2.33888216326284,2.34352259802753,419.999262429435,423.066069430624,422.654936270278,422.983184812747,422.285256164749,423.084889724266,422.18377755609,423.145427797751,422.26637262391,2039.38156152541,2040.54766775215,2040.62913006488,2036.18279567403
2,11.75,5.28813292742219,-12.4007585639337,0.310122264639267,0.181893454068339,0.00675756248245855,0.158783673972498,5.93228665195412,0.333450502016535,0.317259934933945,39.8498282438015,2.89385642699051,0.798096968791723,4.47,3.81,1.83,-12.27815,-12.418,-12.10545,-10.2181,-11.27485,94.88958,69.62,0.6231,-6.52,-6.61,-5.585,165.15,433.59,402.7,188.265,225.85,273.85,242.1,283.4,952.33,933.49,836.21,927.76,429.755,4.69,3.97,-2.501,-1.8585,-1.399,-0.652,0.0795,1.3895,2.774,4.052,4.664,-2.708,-2.639,-2.223,-1.662,-1.203,0.575,2.252,3.841,4.366,-3.022,-3.2255,-2.5,-1.903,-1.422,0.2145,2.149,3.757,4.901,-3.5405,-3.2685,-2.6235,-1.9615,0.233,1.999,3.5385,4.4375,-1.537,-1.58,-0.922,-0.332,0.079,1.085,3.241,4.3585,4.861,-1.55,-3.5435,-3.425,109.845,6,1.83403133749484,2.17932260137673,2.12789328356132,2.28431395674055,2.35352980287138,420.218805555904,423.142137345243,422.21253453213,422.580023652921,422.172560013341,422.36996393486,422.37208255754,422.862411479205,422.128737365033,2034.19995445899,2033.93041585003,2038.33942459599,2039.27130840939
2,12.25,5.50322522345086,-11.9730300552307,0.304398201730123,0.113914243907623,-0.00977281729562544,0.0938415680979326,7.18621559446355,0.245423967837688,0.304942364058664,42.8963518422658,2.92928924203401,0.837177292091689,4.42,3.79,1.77,-12.02145,-12.177,-11.7114,-9.83645,-10.8109,94.88736,68.505,0.6679,-5.62,-5.54,-5.09,174.6,458.37,434.6,197.29,224.6,277,242.55,284.85,1012.53,993.105,903.4,982.885,444.73,5.02,4.415,-2.4385,-1.869,-1.419,-0.653,0.079,1.3885,2.774,4.051,4.6635,-2.595,-2.465,-2.221,-1.628,-1.215,0.575,2.251,3.839,4.365,-2.907,-3.1095,-2.442,-1.897,-1.412,0.2125,2.134,3.7525,4.898,-3.351,-3.2365,-2.6205,-1.951,0.2325,1.9995,3.538,4.4365,-1.5325,-1.5685,-0.924,-0.3315,0.062,1.0855,3.2405,4.3575,4.861,-1.628,-3.164,-3.4235,119.5,6.71,1.96712049389011,2.54033026890602,2.38820653274073,2.62970371577216,2.68991235637851,420.291309794167,422.4025043932,422.025763642869,422.161263388672,421.853714246273,422.288140352328,422.248785513781,422.255744475865,422.293838357651,2029.12550027166,2028.9291142971,2026.45283001346,2026.0837502191
2,12.75,5.13981246669653,-11.7141497809997,0.29752207791271,0.180398861936513,-0.00132421827157018,0.171507322876692,7.89737261471824,0.36778243854378,0.31396015468657,45.295319631394,2.69873959621641,0.840905023973925,4.43,3.795,1.83,-11.3354,-11.762,-11.4445,-9.5896,-10.3997,94.8542,66.875,0.7313,-5.185,-4.63,-4.805,193.5,502.74,480.6,216.81,223.6,281.2,242.75,286.3,1059.82,1024.795,953.63,1035.29,502.04,5.635,4.74,-2.2725,-1.7605,-1.434,-0.653,0.079,1.3875,2.7725,4.051,4.663,-2.571,-2.394,-2.2305,-1.612,-1.246,0.561,2.234,3.831,4.3615,-2.7935,-3.013,-2.42,-1.885,-1.409,0.2105,2.1325,3.7515,4.897,-3.2075,-3.1095,-2.602,-1.9475,0.2315,1.9985,3.5375,4.4365,-1.516,-1.518,-0.927,-0.323,0.045,1.0855,3.2395,4.3575,4.861,-1.56,-2.9715,-3.309,136.26,9.86,2.04551923877249,2.22533129050319,2.20156682320234,2.30627214217819,2.46582562724575,420.370433628324,422.823792846203,422.153294498714,422.952917090499,421.882399759413,422.948863521475,422.337608808469,422.549970346353,422.024795401287,2035.22892034322,2036.15110767096,2041.83213767814,2041.95008760935
2,13.25,5.22309225084966,-11.3325268961671,0.29465694138973,0.168851978754221,-0.00897065814221619,0.181662464538615,9.17332315412614,0.33618378759303,0.311586849913206,47.9406482863343,2.02841496547742,0.877175700885574,4.505,3.88,1.79,-11.19365,-11.428,-11.1129,-9.2991,-9.82925,94.8721,65.93,0.792,-5.04,-4.435,-4.78,191.3,501.135,479.55,226.105,225,283.25,244.65,286.8,1069.35,1049.985,941.325,1035.46,481.245,5.18,4.615,-2.0265,-1.7545,-1.418,-0.653,0.0795,1.3865,2.763,4.0415,4.66,-2.598,-2.348,-2.215,-1.622,-1.239,0.56,2.216,3.825,4.3605,-2.767,-2.9645,-2.392,-1.8775,-1.412,0.2085,2.131,3.7505,4.8965,-3.283,-3.076,-2.579,-1.95,0.225,1.996,3.544,4.439,-1.4775,-1.4845,-0.934,-0.327,0.053,1.0855,3.243,4.3565,4.86,-1.496,-2.661,-3.289,134.715,6.72,2.06502533757974,2.18306463524772,2.2452623738237,2.33443193632213,2.36081233447986,420.262905751086,422.814522991372,422.040974729778,422.719977345319,421.715864596034,423.12190360272,422.096072410391,422.728958542336,421.976119685464,2041.8421001128,2041.31666135289,2036.81597569855,2035.73593688825
2,13.75,5.4151267463085,-11.028417946849,0.287422322466596,0.212462133053273,-0.0147776231667137,0.174697762893761,9.79202061757097,0.40913062733232,0.306993320900025,43.6066548107211,2.13071628000442,0.87245096479629,4.465,3.87,1.75,-10.89895,-10.987,-10.8291,-10.0177,-9.57875,94.849455,64.71,0.8497,-5.12,-4.34,-4.66,192.6,492.25,458.1,218.02,229.9,283.4,241.85,287.9,1020.22,1006.9,906.44,1003.805,474.53,5.485,4.545,-1.866,-1.693,-1.3635,-0.653,0.079,1.386,2.7715,4.0495,4.662,-2.516,-2.312,-2.117,-1.64,-1.247,0.5595,2.214,3.824,4.36,-2.717,-2.8815,-2.379,-1.869,-1.4085,0.2065,2.129,3.75,4.8955,-3.281,-3.109,-2.594,-1.951,0.225,1.995,3.529,4.431,-1.4715,-1.463,-0.922,-0.324,0.06,1.085,3.239,4.3565,4.8595,-1.4025,-2.432,-3.229,131.88,7.03,2.12078634721673,2.34726080817424,2.38036554023489,2.44119430777614,2.52111004873817,420.010289439311,422.876128767124,422.342205334285,422.937942974784,422.006942695148,422.964575349724,422.055289144196,422.922293107738,421.957185653326,2036.19626498463,2031.75529381602,2029.53310189817,2037.58018075143
2,14.25,5.28555760262079,-10.5360504605465,0.250240088521865,0.173240358087316,-0.00830553440878487,0.13551878322327,8.6675854007282,0.110629046731826,0.313289905136333,39.5716365418026,1.4020202084894,0.847793419956222,4.425,3.825,1.8,-10.58355,-10.386,-10.67175,-9.8372,-9.7034,94.83441,64.69,0.88065,-5.51,-3.92,-4.505,168.8,461.01,433.95,197.48,225.6,283.5,243.3,287.8,968.27,954.84,857.99,943.105,452.63,5.29,4.205,-1.753,-1.61,-1.307,-0.6535,0.082,1.389,2.7715,4.054,4.661,-2.502,-2.3005,-1.995,-1.629,-1.2495,0.559,2.231,3.828,4.359,-2.6145,-2.7945,-2.381,-1.8645,-1.417,0.2045,2.1265,3.749,4.895,-3.205,-3.113,-2.582,-1.92,0.224,1.993,3.542,4.438,-1.445,-1.482,-0.891,-0.327,0.078,1.087,3.2385,4.3555,4.859,-1.388,-2.383,-3.274,125.26,9.625,2.06620218349848,2.47486595474607,2.39242657696278,2.49218264516582,2.67992311870135,419.965441055607,422.614248102413,422.055306337586,422.439414052226,421.588691496981,422.704164906047,421.585728836572,422.524154538816,421.692360028305,2021.12564062021,2021.15049138678,2026.2481133671,2027.20972973695
2,14.75,5.22455129524575,-10.3962095168779,0.24495091763681,0.132384146688719,-0.00451180753053784,0.127742718302152,8.82878803808114,0.0671052899925591,0.321254745974473,35.0998223646405,1.14642683431427,0.853722254701215,4.39,3.78,1.75,-10.7332,-10.4985,-10.89175,-9.2398,-9.5729,94.78781,64.07,0.9061,-5.785,-4.285,-4.535,166.65,415.885,385.3,162.415,225.55,284.05,246.3,288.45,878.62,873.435,770.85,853.275,385.665,4.97,3.76,-1.647,-1.4995,-1.243,-0.695,0.0785,1.384,2.771,4.0485,4.661,-2.343,-2.2815,-1.92,-1.638,-1.251,0.559,2.2305,3.827,4.3585,-2.6615,-2.7735,-2.3475,-1.866,-1.4315,0.2025,2.124,3.7475,4.894,-3.1995,-3.0535,-2.572,-1.9175,0.228,1.9935,3.5435,4.439,-1.438,-1.451,-0.8855,-0.3235,0.078,1.087,3.2385,4.3555,4.8585,-1.401,-2.523,-3.293,114.61,9.105,2.22834867489088,2.32544634662792,2.34675484283418,2.48807590853639,2.54397128117825,419.970451262752,422.374406225751,421.68778215264,422.196072832347,421.668544452845,422.268705620283,421.89850237454,422.439102787888,421.532398335474,2023.48370968666,2028.24419078971,2025.52963099281,2021.05614552566
2,15.25,5.4155112347492,-10.248112219324,0.241022514867472,0.148168248315148,-0.00599677360150851,0.152747708283759,9.22336266093492,0.0874780460170722,0.297095184958929,30.388735937423,0.749093420228118,0.838118843814404,4.6,3.85,1.73,-10.4176,-10.2785,-10.5307,-9.1255,-8.9851,94.78317,63.995,0.9319,-6.2,-4.795,-4.9,142.45,375.165,341.65,154.615,227.1,282.6,245.45,287.6,791.715,770.895,708.54,771.725,352.86,4.5,3.28,-1.6095,-1.4495,-1.1985,-0.656,0.079,1.383,2.771,4.0485,4.6605,-2.302,-2.239,-1.8775,-1.6585,-1.251,0.558,2.247,3.826,4.3585,-2.589,-2.778,-2.31,-1.867,-1.429,0.2,2.127,3.747,4.8935,-3.143,-2.963,-2.551,-1.928,0.223,1.994,3.54,4.436,-1.429,-1.455,-0.885,-0.324,0.059,1.087,3.2385,4.354,4.859,-1.386,-2.4125,-3.239,95.1,8.37,2.24476753439357,2.51041504996939,2.29419633598933,2.58141782773483,2.71139196563826,419.840015108543,422.651319200021,421.566057417808,422.456411524744,421.591005232217,422.510473891899,421.651940670287,422.499265492036,421.846943700009,2022.618758962,2020.80251969514,2021.18906654824,2019.17026453609
2,15.75,5.21189436335063,-9.89721535129445,0.198449480532235,0.178265064837039,-0.0104805445469787,0.171047009196184,5.56501438568543,0.244025083853567,0.295244893844209,20.0601151994866,0.122018723200887,0.773560613089326,4.47,3.71,1.75,-10.2983,-10.0205,-10.1448,-9.2268,-9.01985,94.77386,63.93,0.9469,-6.52,-5.415,-4.965,112,289.69,268.9,114.81,226.6,280.2,246.5,287.65,619.235,613.315,561.5,600.64,272.325,3.495,2.64,-1.603,-1.385,-1.1645,-0.6585,0.0785,1.3825,2.77,4.0475,4.6595,-2.2765,-2.207,-1.878,-1.662,-1.243,0.557,2.246,3.8245,4.3575,-2.5215,-2.7895,-2.2685,-1.8685,-1.427,0.199,2.1205,3.746,4.8925,-3.06,-2.841,-2.54,-1.952,0.223,1.989,3.539,4.435,-1.42,-1.451,-0.9015,-0.3245,0.059,1.083,3.2375,4.354,4.8575,-1.427,-2.6,-3.308,65.435,6.895,2.22608724343314,2.83296375835433,2.83294287394045,2.89457195486103,2.9015707623727,419.517282173867,422.589654379531,421.581169345851,422.293744959213,421.582057077004,422.474059633319,421.772628765348,422.569763295512,421.37591804912,2020.08651772546,2020.17381059638,2019.54534846193,2018.9639211441
2,16.25,5.02334468405896,-9.75572250023981,0.164439360507903,0.167805228348326,-0.000329700872181619,0.180582027431265,4.23370969445732,0.0526291893813738,0.268913749566841,12.8907511676948,-0.196603530256895,0.765905274053153,4.24,3.65,1.685,-10.1428,-9.8145,-9.9952,-9.0701,-9.0754,94.81246,64.29,0.9619,-7.45,-6.34,-5.01,92.95,228.73,201.1,90.14,227.8,277.3,246.05,285.05,466.725,460.565,411.36,458.98,199.83,2.765,2.045,-1.6255,-1.3685,-1.1745,-0.6615,0.077,1.3815,2.7695,4.0475,4.6595,-2.2415,-2.1875,-1.8775,-1.6505,-1.2355,0.5565,2.245,3.823,4.3565,-2.513,-2.7415,-2.233,-1.8885,-1.4245,0.198,2.1185,3.745,4.8915,-3.013,-2.887,-2.539,-1.952,0.222,1.989,3.538,4.434,-1.4345,-1.446,-0.9015,-0.325,0.0675,1.082,3.237,4.353,4.8565,-1.399,-2.24,-3.192,38.42,6.075,2.14669776843464,2.80803529934791,2.64325657390151,2.75503952987113,2.76593168566288,419.480442126385,422.508042184364,421.92430638832,422.407254755357,421.614938869384,422.454670553339,421.614102244717,422.387048721561,421.833461268604,2019.55281914223,2019.49305901421,2019.79410206255,2018.62403191144
2,16.75,4.96748025047453,-9.76688060466134,0.131286778092926,0.171639917400265,0.00487901043493484,0.17453336971777,3.49725708300723,0.0280992541363182,0.249286377210742,4.21854473113686,-1.37648516538742,0.672483628714843,4.26,3.52,1.655,-10.00655,-9.9245,-9.93675,-9.3417,-9.4418,94.850295,64.495,0.924,-7.98,-7.1,-5.33,66,146.81,132.35,61.33,226.95,275.2,243.85,283.8,286.24,283.505,275.11,279.48,125.805,2.065,1.34,-1.615,-1.363,-1.1975,-0.6655,0.0765,1.381,2.769,4.041,4.6585,-2.239,-2.167,-1.878,-1.6405,-1.229,0.556,2.2275,3.821,4.356,-2.5035,-2.683,-2.1995,-1.9025,-1.4225,0.1975,2.129,3.7445,4.8905,-2.989,-2.834,-2.539,-1.944,0.222,1.988,3.537,4.433,-1.4365,-1.444,-0.901,-0.326,0.077,1.0815,3.237,4.353,4.8565,-1.386,-2.321,-3.17,14.935,4.22,2.20433653910501,2.69817629468132,2.48403357293749,2.74094681007191,2.77667271745483,419.706993772929,422.490676807981,421.7753192942,422.378648505324,421.621149264326,422.403023274353,421.705711162922,422.446207220786,421.874426850132,2022.44841890191,2022.05927432244,2020.51087752576,2019.54267701787
2,17.25,4.69589451823787,-9.97745920648304,0.1449462322371,0.168196753173825,0.00948930512016661,0.193105893027374,1.57138949507335,-0.0653593956468062,0.231595544973318,-3.71025403097888,-2.24512080952678,0.579367687933473,3.83,3.3,1.53,-10.1442,-9.915,-10.352,-9.4599,-9.5972,94.82762,65.48,0.87955,-8.45,-7.695,-5.49,40.6,77.07,71.65,33.23,226.45,271.8,244.5,281.3,152.905,151.28,134.66,142.52,64.705,1.03,0.745,-1.6115,-1.356,-1.224,-0.671,0.075,1.3795,2.768,4.046,4.658,-2.229,-2.14,-1.878,-1.643,-1.223,0.5555,2.2265,3.816,4.355,-2.4975,-2.617,-2.1575,-1.903,-1.407,0.1965,2.127,3.7435,4.8895,-3.064,-2.839,-2.539,-1.949,0.222,1.986,3.536,4.432,-1.4335,-1.44,-0.915,-0.3265,0.0815,1.081,3.24,4.352,4.8555,-1.3745,-2.737,-3.313,-7.29,2.12,2.1715345640428,2.50077217760588,2.47959048826413,2.6882529789587,2.59211108066819,419.76205122163,422.292403492968,421.744139405825,422.277300072303,421.697119413552,422.311444350335,421.851996108716,422.317798447953,421.862701965277,2023.50554904992,2026.56320588389,2022.99194715006,2031.78935363446
2,17.75,4.31909483359575,-10.3324217027445,0.195913803899304,0.128594488644866,0.0118160967213715,0.187217255755625,0.495603823744976,-0.0910384860717178,0.195623575774571,-6.08398938980024,-3.22443302847275,0.527736447975135,3.45,2.8,1.35,-10.4386,-9.933,-10.5307,-10.2038,-10.77255,94.81223,67.595,0.81765,-9.28,-8.905,-6.05,18,24.355,22.85,10.05,225.35,265.4,243.15,278.9,46.495,43.655,44.33,43.15,18.86,0.43,0.3,-1.686,-1.43,-1.238,-0.738,0.069,1.378,2.766,4.04,4.657,-2.248,-2.166,-1.883,-1.645,-1.276,0.568,2.243,3.811,4.3545,-2.501,-2.661,-2.218,-1.9245,-1.423,0.212,2.132,3.738,4.884,-3.125,-2.866,-2.547,-1.9525,0.223,1.9875,3.529,4.4285,-1.434,-1.439,-0.9125,-0.327,0.076,1.0815,3.232,4.352,4.855,-1.376,-2.853,-3.3535,-37.84,0.72,2.14974110775831,2.72392893680209,2.65627207246265,2.79182375207496,2.70459964452556,419.609361031587,422.301641265214,421.942274383668,422.279198869463,421.866361396811,422.418315131075,421.861038695031,422.433976588223,421.952539290814,2027.39076169205,2026.66870053765,2025.11761946048,2034.04474020412
2,18.25,4.03357482088538,-10.6401543701902,0.205930751153625,0.145181245318085,0.0141428883225765,0.181328618483877,-0.0760519594378252,-0.116717576496629,0.174756909644454,-8.23581043578317,-2.57868651591229,0.476293916862021,3.08,2.335,1.12,-11.0746,-10.91,-11.4899,-11.2052,-11.7314,94.8354,70.415,0.7113,-9.28,-9.575,-6.595,3.8,0.955,8.8,0.925,222.7,261.85,244,277.45,5.615,5.445,5.34,5.095,2.055,0.2,0.185,-1.84,-1.433,-1.201,-0.6825,0.0715,1.378,2.764,4.05,4.657,-2.285,-2.127,-1.878,-1.6475,-1.222,0.5545,2.208,3.814,4.3535,-2.5005,-2.6645,-2.1105,-1.921,-1.404,0.1955,2.1125,3.742,4.888,-3.077,-2.888,-2.54,-1.959,0.221,1.984,3.534,4.43,-1.433,-1.436,-0.904,-0.3245,0.0805,1.082,3.235,4.3505,4.8545,-1.4115,-2.876,-3.2245,-52.005,0.175,2.17416527054036,2.66527330560334,2.59260650732292,2.71269444250409,2.74867103951751,419.267308869458,422.375105313242,421.96304499111,422.266670335728,421.948347095997,422.803353716852,422.227579552502,422.552216550235,421.979395049936,2025.33904696931,2018.37797124129,2023.81951706548,2023.60789240135
2,18.75,4.30073593495098,-10.8977274076432,0.210910479802836,0.139330493465193,0.0164696799237814,0.175439981212128,-0.103513155616799,-0.142396666921541,0.165125406300895,-9.53830906085811,-1.63610463253955,0.464895193337046,3.16,2.4,1.135,-11.6401,-11.39,-11.7882,-11.1681,-11.80155,94.84018,72.49,0.6653,-9.875,-9.89,-6.835,1.2,-2.65,3.75,0.15,222.1,260.65,244.1,277.05,0.195,0.14,0.31,0.15,0.16,0.13,0.09,-1.948,-1.4455,-1.197,-0.6775,0.07,1.3775,2.762,4.044,4.6565,-2.335,-2.1815,-1.878,-1.6495,-1.244,0.5535,2.224,3.8125,4.353,-2.527,-2.656,-2.093,-1.92,-1.404,0.195,2.111,3.7415,4.887,-3.07,-2.876,-2.532,-1.961,0.22,1.982,3.533,4.429,-1.468,-1.4345,-0.8955,-0.326,0.085,1.082,3.235,4.35,4.854,-1.391,-2.9165,-3.2595,-56.48,0.085,2.16998543605034,2.62399815692426,2.53185185173436,2.60096974436307,2.67320462135322,419.405205441811,422.851532150897,422.123978166358,422.549350618589,421.804328385819,423.209268283435,422.160496219789,423.29318055188,422.278083304282,2025.25141948627,2030.94774233794,2033.82817504432,2028.44189646574
2,19.25,4.12082830473655,-10.8539223240222,0.215300955160014,0.103741384140152,0.0133578093118866,0.133570742952723,-0.252025262042717,-0.201446387745481,0.167514446193923,-10.3208814762679,-1.00926936290127,0.485341317792066,3.02,2.43,1.17,-11.6853,-11.593,-11.7285,-11.25255,-11.7284,94.83526,72.975,0.6408,-10.52,-10.54,-6.69,1.2,-2.715,3.575,0.11,225.05,258.95,242.25,277.45,0.11,0.04,0.14,0.095,0.13,0.12,0.08,-1.9635,-1.469,-1.21,-0.6735,0.0685,1.3765,2.759,4.043,4.656,-2.419,-2.247,-1.878,-1.6485,-1.265,0.553,2.2235,3.8115,4.352,-2.5305,-2.641,-2.0765,-1.919,-1.404,0.194,2.11,3.7405,4.886,-3.116,-2.865,-2.505,-1.962,0.22,1.981,3.531,4.428,-1.464,-1.44,-0.8865,-0.327,0.076,1.0845,3.234,4.349,4.8535,-1.409,-3.042,-3.336,-53.59,0.035,2.14847262621932,2.5855380004912,2.47559292265236,2.48947374437634,2.53995400817747,419.71839296794,422.993955736023,422.214562777828,423.067192318488,421.859858294025,423.202391128284,422.583647890653,423.517472643728,422.930946744281,2036.34456846754,2036.36279843156,2028.6112915288,2030.51476431092
2,19.75,4.25269701451667,-11.7074022456317,0.213474918382135,0.101499805889573,0.00980229337300424,0.137577888294752,-0.217779097216356,-0.170009992134983,0.189990753880335,-10.6231166133298,-0.973235657072808,0.488947473421348,3.13,2.55,1.2,-11.9951,-12.18,-12.6868,-11.14245,-11.804,94.81312,73.32,0.6425,-10.37,-10.195,-6.655,1.2,-2.655,3.4,0.1,223.1,258.6,243.6,277.8,0.11,0.04,0.14,0.09,0.13,0.12,0.08,-2.0155,-1.4685,-1.225,-0.6735,0.0655,1.375,2.757,4.042,4.654,-2.4415,-2.293,-1.8835,-1.645,-1.2395,0.553,2.2225,3.81,4.351,-2.567,-2.627,-2.0605,-1.9055,-1.4045,0.178,2.1075,3.74,4.885,-3.195,-2.86,-2.508,-1.963,0.219,1.98,3.531,4.427,-1.4475,-1.45,-0.884,-0.327,0.055,1.0835,3.2335,4.3485,4.8525,-1.391,-3.004,-3.2485,-52.495,0.03,2.140159120077,2.72725043464143,2.50136878506459,2.68212931230313,2.66228098300429,419.884134769254,422.974571310623,422.23666736652,422.9418882918,422.145713992319,423.231171069567,422.479085976885,423.303877262165,422.502915276405,2023.3180309007,2028.23383507699,2031.32134778077,2024.7929502417
2,20.25,4.14999937781237,-11.9363520865473,0.22875505385574,0.137057180389008,0.0271555436155485,0.118921301119683,-0.219647583939556,-0.174717132581403,0.186617533770316,-15.201890711486,-1.25978550017056,0.506282255189112,3.25,2.65,1.26,-12.55295,-12.452,-13.1493,-10.6685,-12.1136,94.81189,74.01,0.60005,-10.93,-10.835,-7.1,1.2,-2.505,4.4,0.085,225.9,257.3,243.45,276.5,0.11,0.04,0.14,0.1,0.13,0.12,0.07,-2.0935,-1.498,-1.2305,-0.6755,0.063,1.3745,2.7545,4.0415,4.655,-2.476,-2.296,-1.8785,-1.638,-1.249,0.552,2.2215,3.8085,4.35,-2.6315,-2.634,-2.0455,-1.906,-1.404,0.177,2.1065,3.739,4.884,-3.186,-2.911,-2.51,-1.964,0.218,1.979,3.529,4.426,-1.4345,-1.4495,-0.879,-0.327,0.049,1.0835,3.2335,4.3475,4.8525,-1.401,-2.905,-3.217,-51.395,0.03,2.12182412073993,2.75750213438208,2.49124895538609,2.65827940188147,2.58135543218099,419.653126509756,423.094365230924,422.483034126013,423.197953313065,422.564196143462,423.18042119065,422.69138831565,423.237294163178,422.921928982951,2021.52987103601,2022.34436884396,2024.17197675272,2022.74259817361
2,20.75,4.35061338322555,-11.2743658095026,0.232658710863086,0.139005637502957,-0.00308887526357467,0.139078585676943,-0.201849119705601,-0.151948101683841,0.195645150597065,-13.6965985171922,-1.07770554862487,0.491106390597194,3.4,2.7,1.29,-12.5696,-12.1245,-12.9175,-11.30495,-12.3542,94.78749,74.34,0.5622,-10.28,-10.095,-7.07,1.2,-2.365,3.35,0.105,227,258.25,242.75,275.85,0.11,0.04,0.14,0.1,0.13,0.12,0.07,-2.1255,-1.5555,-1.2155,-0.678,0.061,1.374,2.7525,4.0405,4.654,-2.488,-2.309,-1.8775,-1.629,-1.258,0.551,2.2205,3.807,4.3495,-2.631,-2.6455,-2.032,-1.905,-1.4035,0.176,2.105,3.738,4.883,-3.177,-2.921,-2.512,-1.965,0.217,1.977,3.529,4.425,-1.454,-1.452,-0.883,-0.325,0.055,1.083,3.2325,4.347,4.8515,-1.397,-3.076,-3.37,-49.77,0.03,2.16618095108211,2.52824573708329,2.55805918534955,2.67250130937076,2.56085837210049,419.812886499059,423.376714389977,422.661796615112,423.438802732161,422.400433955392,423.621219183929,422.503640300547,423.835266203389,422.97380947287,2036.51039567848,2034.74707489338,2036.2719734727,2036.04059032444
2,21.25,4.35155511057887,-11.9459632781995,0.2109478114814,0.123544858018188,-0.00829222103599201,0.0852555515246687,-0.109062825417381,-0.125579159188006,0.191823852793385,-13.7362060777252,-0.986898789248308,0.506252260582943,3.4,2.66,1.23,-12.5666,-12.475,-12.62525,-11.8568,-12.5892,94.783585,74.49,0.4797,-10.51,-10.63,-7.285,1.1,-2.4,3.9,0.12,225.35,257,246.5,274.85,0.11,0.04,0.14,0.1,0.13,0.12,0.07,-2.1955,-1.66,-1.202,-0.6815,0.0585,1.373,2.75,4.0395,4.6535,-2.4995,-2.31,-1.877,-1.6245,-1.2625,0.551,2.22,3.808,4.349,-2.6535,-2.6655,-2.02,-1.9055,-1.4035,0.1915,2.1035,3.74,4.8835,-3.21,-2.931,-2.522,-1.965,0.216,1.976,3.528,4.425,-1.482,-1.452,-0.8835,-0.325,0.054,1.0825,3.232,4.3465,4.851,-1.447,-3.217,-3.434,-48.335,0.03,1.98644277027412,2.6867446323366,2.64732623463415,2.6513133028522,2.58528155428006,419.47990777141,423.33625935338,422.866973129777,423.233267088953,422.993617026458,423.399664320811,422.815962577615,423.444284605124,423.134278248917,2036.67692669669,2037.96912389244,2037.59038880489,2033.62060775074
