DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
1,0.25,0,-0.355647,-37.442,0,-27.2625,-6.913,56.1775,0.124340754,88.7,0.02125,-49.37,0,0.310754,-6.833,0.70975,-6.601,-11.4475,-10.035,-6.94675,-9.105,-8.54575,393.75
1,0.75,0,-0.4827324805,-32.121495,0,-27.35,-6.903,56.28,0.119989011,88.7,0.055,-49.105,0,0.00164178,-6.8005,0.656,-6.639,-11.37,-9.93,-6.886,-9.025,-8.465,389.75
1,1.25,0,-0.46678,-35.9865948075,0,-27.14,-6.941,56.55,0.11118,88.7,0.025,-48.69,0,0.0382464,-6.7005,0.654,-6.852,-11.56,-10.13,-7.037,-9.235,-8.6375,387.25
1,1.75,0,-0.358157425,-40.069,0,-26.9,-6.936,54.83,0.127353075,88.7,0.038,-49.87,0,0.00415268,-6.784,0.692,-6.929,-11.68,-10.18,-7.089,-9.2815,-8.6625,387.475
1,2.25,0,-0.26387425,-33.9764073075,0,-27.01,-6.8805,56.71,0.10883572025,88.7,0,-49.5175,0,0.0522915,-6.7675,0.629,-6.983,-11.61,-10.19,-7.114,-9.3205,-8.63,389.65
1,2.75,0,-0.4180268335,-41.70785,0,-26.88,-6.877,56.43,0.115899261,88.7,0.018,-48.9575,0,0,-6.7815,0.603,-7.005,-11.61,-10.17,-7.138,-9.378,-8.605,388.75
1,3.25,0,-0.60573428775,-40.2588,0,-26.76,-6.8855,56.23,0.10827967025,88.7,0.042,-48.76,0,0.0625155,-6.755,0.664,-7.053,-11.71,-10.15,-7.123,-9.361,-8.609,388.15
1,3.75,0,-0.217949687,-35.72020966,0,-26.78,-6.9575,55.68,0.12433967975,88.7,0.016,-48.41,0,0,-6.74,0.712,-7.027,-11.76,-10.13,-7.123,-9.36,-8.624,389.25
1,4.25,0,-0.29520945775,-32.4217154925,0,-26.68,-6.897,55.63,0.128307,88.7,0.047,-47.055,0,0.0510056,-6.746,0.688,-7,-11.77,-10.15,-7.155,-9.323,-8.663,393.2
1,4.75,0,-0.4125195,-32.97969343,0,-26.57,-6.8885,56.15,0.1116715,88.7,0.011,-47.68,0,0.00607832,-6.734,0.593,-7.013,-11.82,-10.16,-7.205,-9.2945,-8.6765,393.325
1,5.25,0,-0.35318325,-28.401007775,0,-26.83,-6.919,55.57,0.104070215,88.7,0.022,-47.23,0,0.0524151,-6.7725,0.663,-7.048,-11.84,-10.18,-7.2,-9.305,-8.685,393.5
1,5.75,0,-0.54232725,-30.25740778,0,-26.78,-6.8985,56.21,0.11608,88.7,0.026,-48.91,0,0.00823303,-6.7575,0.594,-7.005,-11.83,-10.19,-7.192,-9.3085,-8.677,393.25
