DOY2,HR2,G_1_1_1,G_2_1_1,G_3_1_1,G_4_1_1,PA,RH,TA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,6.75,-15.5375,-19.6195,-11.2225,-19.04925,99.4882355,73.32,-32.4405,-62.8739,0,0,-10.534,-9.39625,124.905,164.63
1,7.25,-15.4195,-19.43025,-11.227,-19.0385,99.4721385,73.73275,-32.912,-62.2832,0,0,-10.67625,-9.444,125.0525,163.3425
1,7.75,-15.37475,-19.44975,-11.24925,-19.437,99.4429085,74.48875,-33.0745,-59.01515,0,0,-10.7065,-8.99,124.5075,162.3025
1,8.25,-15.41825,-19.55825,-11.3325,-19.155,99.409116,74.2775,-33.4055,-58.874725,0,0,-10.63125,-9.1775,123.9,165.5325
1,8.75,-15.45175,-19.62975,-11.3355,-19.09025,99.35945475,74.6285,-33.53975,-59.093075,0,0,-10.83025,-8.804,123.2375,168.1075
1,9.25,-15.52925,-19.7085,-11.37775,-19.6015,99.34485125,74.9495,-32.88025,-60.812275,0,0,-10.1025,-9.1455,122.475,167.5
1,9.75,-15.52575,-19.764,-11.44325,-19.21925,99.3513635,74.177,-32.712,-60.52655,0,0,-10.37775,-9.26625,121.935,166.645
1,10.25,-15.61225,-19.81025,-11.44325,-18.94575,99.389285,73.734,-32.953,-61.203775,0,0,-10.72775,-9.2955,121.3425,165.9225
1,10.75,-15.6375,-19.81025,-11.4855,-18.94575,99.41359675,73.80975,-32.83625,-58.682625,0,0,-10.57325,-9.31175,120.68,166.0375
1,11.25,-15.72525,-19.875,-11.55325,-18.99275,99.4382855,73.6175,-32.6415,-58.92465,0,0,-10.34775,-9.51,120.41,166.015
1,11.75,-15.75675,-19.912,-11.47,-19.05425,99.4662955,73.6105,-33.235,-59.9075,0,0,-10.37025,-9.0085,120.0175,165.9075
1,12.25,-15.83525,-19.91725,-11.464,-19.06725,99.44678325,73.66425,-33.60475,-59.29015,0,0,-9.46625,-8.507,120.2875,164.9675
1,12.75,-15.8575,-19.9325,-11.55975,-19.12725,99.4057835,73.637,-33.577,-60.1355,0,0,-9.8245,-8.85025,120.5725,165.1225
1,13.25,-15.93375,-20.03075,-11.553,-19.49525,99.3865,73.3705,-33.9995,-59.804675,0,0,-9.52275,-8.288,120.895,163.5525
1,13.75,-15.9675,-20.0635,-11.54625,-20.47875,99.3672495,72.87725,-34.22,-60.541875,0,0,-9.45925,-8.26025,121.0575,161.935
1,14.25,-16.0415,-20.0685,-11.5395,-20.98275,99.330604,72.9305,-34.556,-58.59485,0,0,-9.569,-8.41725,121.935,161.3075
1,14.75,-15.068,-20.201,-11.043,-21.233,99.250018,73.102,-31.989,-56.8162,0,0,-10.13,-8.63,122.52,160.12
1,15.25,-16.11075,-19.996,-11.62775,-21.028,99.25242425,73.19775,-34.159,-54.690475,0,0,-10.36875,-9.811,122.3225,158.545
1,15.75,-16.15075,-20.01325,-11.62175,-21.26925,99.24668625,72.86475,-35.1515,-54.4575,0,0,-10.8585,-9.73925,122.4375,157.2675
1,16.25,-16.15075,-20.1495,-11.61425,-21.39625,99.2466,73.241,-34.98875,-63.1811,0,0,-10.5855,-9.49725,123.4,157.545
1,16.75,-16.15075,-20.3715,-11.67825,-21.2305,99.21817325,72.92575,-34.66175,-58.91905,0,0,-11.059,-9.841,126.015,157.7275
1,17.25,-16.15075,-20.598,-11.71675,-21.04775,99.2076535,72.744,-33.83975,-53.587075,0,0,-10.69875,-9.56,127.535,158.8375
1,17.75,-16.16,-20.83375,-11.7235,-21.05375,99.178778,73.05925,-32.80975,-53.3984,0,0,-11.03025,-9.60325,128.435,158.915
1,18.25,-16.1925,-20.1015,-11.74,-21.178,99.174598,73.1965,-32.7375,-52.67295,0,0,-10.5195,-9.566,129.725,160.01
1,18.75,-16.1955,-20.1075,-11.74,-21.2825,99.195037,73.4145,-32.952,-53.47625,0,0,-10.4285,-9.7885,125.785,161.915
1,19.25,-16.186,-20.112,-11.7735,-21.4725,99.2176,73.635,-32.606,-53.0339,0,0,-10.462,-9.689,128.19,163.685
1,19.75,-16.186,-20.1025,-11.85,-21.5775,99.2474695,74.2875,-32.5775,-52.24355,0,0,-10.689,-9.664,129.945,164.545
1,20.25,-16.1955,-20.1025,-11.85,-21.571,99.2839965,74.202,-33.1435,-50.8934,0,0,-10.586,-9.2865,130.925,164.63
1,20.75,-16.1195,-20.0035,-11.852,-21.459,99.3288495,74.251,-33.3635,-50.2523,0,0,-10.8645,-9.8045,130.35,164.13
1,21.25,-16.034,-19.915,-11.855,-21.497,99.300292,74.5005,-33.0555,-57.2738,0,0,-10.859,-9.6875,130.81,164.455
1,21.75,-15.9355,-19.8065,-11.8555,-20.5185,99.276541,73.7705,-32.6765,-53.93935,0,0,-10.7075,-9.582,128.465,165.25
1,22.25,-15.805,-19.707,-11.8555,-19.715,99.2915015,73.2915,-32.4445,-60.58475,0,0,-10.6255,-9.5215,126.265,165.535
1,22.75,-15.6645,-19.668,-11.8555,-20.8605,99.313131,73.749,-32.1525,-58.3769,0,0,-10.6485,-9.026,125.84,167.095
1,23.25,-15.544,-19.6625,-11.8555,-21.858,99.3318015,73.947,-31.835,-57.6983,0,0,-10.4905,-9.3895,124.8,166.985
1,23.75,-15.4705,-19.6555,-11.8555,-21.4745,99.3707965,73.5575,-31.539,-62.1695,0,0,-10.4475,-9.5185,124.66,167.81
2,0.25,-14.252,-19.8,-9.55,-17.274,100.37979,73.634,-35.735,-58.9292,0,0,-9.605,-8.664,125.09,153.03
2,0.75,-14.342,-19.83,-9.54,-17.319,100.37981,73.275,-36.437,-58.2125,0,0,-9.368,-8.449,120.99,153.34
2,1.25,-14.432,-19.913,-9.485,-17.261,100.38152,73.089,-37.06,-59.7754,0,0,-9.678,-8.598,125.02,152.7
2,1.75,-14.522,-19.934,-9.44,-17.237,100.37332,73.138,-36.64,-61.5498,0,0,-10.041,-8.67,125.62,151.74
2,2.25,-14.603,-19.945,-9.44,-17.229,100.37072,73.055,-36.21,-58.1355,0,0,-10.42,-8.534,120.82,152.98
2,2.75,-14.66,-19.955,-9.386,-17.222,100.36066,73.181,-36.524,-59.3523,0,0,-10.305,-8.635,124.65,153.63
2,3.25,-14.631,-19.963,-9.359,-17.218,100.36087,73.104,-36.904,-58.8967,0,0,-9.816,-8.566,124.23,154.31
2,3.75,-14.568,-19.973,-9.449,-17.228,100.34698,73.418,-36.449,-63.0488,0,0,-9.431,-8.556,123.09,154.68
2,4.25,-14.54625,-19.98125,-9.52325,-17.31525,100.332565,73.3035,-35.285,-61.019225,0,0,-9.30725,-8.5065,122.01,154.825
2,4.75,-14.50925,-19.90475,-9.571,-17.32825,100.323285,73.48025,-35.103,-60.431775,0,0,-9.4365,-8.761,122.1175,155.15
2,5.25,-14.37,-19.886,-9.658,-17.328,100.31928,73.513,-35.383,-58.7329,0,0,-9.606,-8.745,121.74,157.57
2,5.75,-14.334,-19.805,-9.703,-17.336,100.30883,73.724,-35.139,-58.7067,0,0,-9.495,-8.939,122.64,154.41
2,6.25,-14.28,-19.797,-9.766,-17.339,100.31673,73.731,-34.884,-58.7359,0,0,-9.818,-8.779,123.94,155.02
2,6.75,-14.208,-19.717,-9.829,-17.34,100.34773,73.928,-34.647,-58.9545,0,0,-9.456,-8.912,123.51,155.26
2,7.25,-14.172,-19.699,-9.865,-17.33,100.37003,73.608,-34.789,-61.0251,0,0,-9.894,-8.924,123.29,156.93
2,7.75,-14.082,-19.673,-9.955,-17.402,100.36261,73.384,-34.629,-59.4128,0,0,-10.023,-8.978,123.13,156.4
2,8.25,-14.037,-19.695,-9.964,-17.429,100.31855,73.338,-34.672,-58.4758,0,0,-9.83,-8.57,123.45,155.08
2,8.75,-13.983,-19.687,-10.063,-17.428,100.30604,73.654,-34.795,-60.3665,0,0,-9.314,-8.691,123.36,154.04
2,9.25,-13.884,-19.623,-10.072,-17.359,100.30638,73.656,-34.625,-59.8803,0,0,-9.289,-8.571,123.76,153.84
2,9.75,-13.828,-19.568,-10.162,-17.319,100.30618,73.173,-34.498,-59.7491,0,0,-8.555,-8.2635,123.88,153.14
2,10.25,-13.765,-19.496,-10.171,-17.246,100.30027,72.981,-35.249,-60.1518,0,0,-8.0888,-7.066,123.27,154.08
2,10.75,-13.681,-19.3,-10.261,-17.192,100.30965,72.835,-35.139,-60.6322,0,0,-7.0668,-5.5373,122.65,153.51
2,11.25,-13.593,-19.112,-10.261,-17.11,100.30181,71.336,-34.472,-74.561,0.677,4.8348,-4.724,-3.8336,122.71,153.67
2,11.75,-13.5,-18.936,-10.315,-17.019,100.30913,70.47,-34.274,-68.612,9.586,9.933,-2.034,-0.9297,123.19,154.7
2,12.25,-13.393,-18.957,-10.346,-16.928,100.3182,69.761,-33.655,-69.676,13.82,13.785,2.1133,2.3337,122.8,155.04
2,12.75,-13.276,-19.055,-10.322,-16.829,100.33982,70.087,-33.211,-64.037,14.575,23.419,6.8966,6.6241,122.96,155.19
2,13.25,-13.176,-18.994,-10.24,-16.782,100.35322,72.222,-32.63,-53.905,18.359,26.951,9.966,8.835,122.72,155.68
2,13.75,-13.077,-18.776,-10.24,-16.77,100.37336,71.04,-32.298,-50.481,20.694,27.038,11.106,9.988,122.78,156.34
2,14.25,-12.96,-18.734,-10.24,-16.712,100.36321,70.37,-32.075,-49.159,20.693,24.636,11.051,8.967,122.69,156.26
2,14.75,-12.58075,-18.76225,-9.34,-16.48575,100.3770175,72.10375,-31.95925,-51.589,18.51575,18.292,7.631775,6.316625,126.1225,156.27
2,15.25,-14.475,-18.6875,-10.56625,-16.96875,100.399975,72.7925,-34.18125,-48.80875,11.20875,13.44375,2.353625,2.869625,123.1625,155.85
2,15.75,-14.18375,-18.6275,-10.62375,-16.7025,100.3791375,73.03125,-33.985,-49.785,7.064625,7.88075,-1.859,-0.875,122.4,155.05
2,16.25,-13.9025,-18.73625,-10.62375,-16.55375,100.3733125,73.50125,-34.05375,-49.73075,5.031625,0.2305,-4.786125,-3.57775,121.675,154.025
2,16.75,-13.6225,-18.8375,-10.66625,-16.545,100.369425,73.7275,-34.60125,-53.1305,0.00725,0,-6.881,-5.901875,121.4875,152.75
2,17.25,-13.38625,-18.9675,-10.70625,-16.47875,100.3693125,73.8325,-34.585,-57.742875,0,0,-8.278125,-6.732,121.25,151.9375
2,17.75,-13.17875,-19.07,-10.70625,-16.5275,100.38195,73.92125,-34.87,-57.4765,0,0,-9.03,-7.507875,121.675,153
2,18.25,-13.0125,-19.1825,-10.7,-16.56125,100.3795375,74.14875,-34.98,-58.118375,0,0,-9.63375,-8.26975,122.2,153.3125
2,18.75,-13.01625,-19.2875,-10.6925,-16.64125,100.3848625,74.235,-35.48125,-58.296875,0,0,-10.19125,-8.713625,122.5125,152.7125
2,19.25,-13.11375,-19.38,-10.6925,-16.66125,100.3849,73.68375,-35.1875,-57.97975,0,0,-9.75125,-8.87,123.125,153.825
2,19.75,-13.195,-19.475,-10.64875,-16.73625,100.3876,73.925,-35.215,-56.074875,0,0,-9.44375,-8.5825,123.325,153.1125
2,20.25,-13.3475,-19.54375,-10.52125,-16.76,100.3799,73.545,-35.51375,-56.487375,0,0,-9.9275,-8.44125,123.7875,152.6375
2,20.75,-13.47,-19.6275,-10.38125,-16.8625,100.390775,73.7475,-35.3675,-55.994625,0,0,-9.55625,-8.5275,124.2125,153.2875
2,21.25,-13.5875,-19.6975,-10.23,-16.8775,100.3869,74.04125,-34.99875,-55.603,0,0,-9.9725,-8.5975,124.0625,154.825
2,21.75,-13.7025,-19.79,-10.10375,-16.9525,100.3764875,73.95375,-34.55,-55.389625,0,0,-9.3625,-9.03625,124.2875,155.275
2,22.25,-13.8075,-19.80375,-9.98,-17.00125,100.3575125,73.8425,-34.82875,-54.54,0,0,-9.72,-8.97875,125.05,154.3875
2,22.75,-13.90375,-19.81875,-9.83625,-17.015,100.350425,73.35875,-35.38,-54.123125,0,0,-9.87625,-8.3475,124.9,154.35
2,23.25,-14.01,-19.79125,-9.7225,-17.09875,100.3880625,73.37625,-35.37625,-54.592375,0,0,-9.91875,-8.31,124.2375,153.55
2,23.75,-14.11625,-19.7625,-9.635,-17.1825,100.375175,73.68375,-36.0675,-57.327,0,0,-9.4925,-8.31125,124.8875,153.5
3,0.25,-12.68925,-18.6215,-8.34725,-17.8445,99.89331025,73.442,-36.49325,-57.870475,0,0,-10.71575,-9.8325,123.965,153.93
3,0.75,-12.69925,-18.7615,-8.34625,-18.24125,99.8850785,73.383,-36.37,-59.203075,0,0,-11.37175,-10.5975,124.1325,153.7125
3,1.25,-12.74075,-18.91175,-8.3445,-18.60725,99.88846075,73.09625,-36.697,-59.170175,0,0,-11.3005,-10.32525,124.235,153.3075
3,1.75,-12.809,-19.06175,-8.3445,-18.91425,99.8947645,73.23425,-36.7095,-58.3992,0,0,-10.8195,-10.3875,124.62,153.005
3,2.25,-12.84025,-19.2035,-8.3445,-19.12425,99.894851,73.23475,-36.2445,-57.7929,0,0,-11.6245,-9.80825,125.32,152.205
3,2.75,-12.90925,-19.344,-8.3445,-19.2355,99.87204375,73.117,-36.09925,-57.0983,0,0,-11.147,-10.0955,125.4275,151.81
3,3.25,-12.96075,-19.48375,-8.3445,-19.33325,99.8692965,72.94775,-36.17075,-56.267675,0,0,-10.85975,-10.14475,125.3175,151.215
3,3.75,-13.01975,-19.623,-8.3445,-19.3625,99.87398425,72.9,-36.503,-55.99725,0,0,-11.2265,-10.27725,125.6075,150.8075
3,4.25,-13.1,-19.751,-8.3445,-19.36325,99.855735,73.06075,-36.479,-56.23735,0,0,-10.1275,-9.87175,126.105,150.61
3,4.75,-13.13975,-19.868,-8.34475,-19.36625,99.84613325,73.75775,-35.75475,-55.9978,0,0,-10.40625,-9.6895,126.42,151.11
3,5.25,-13.24025,-19.99475,-8.3465,-19.36675,99.84806225,73.45225,-35.907,-55.03495,0,0,-10.54775,-9.31975,126.23,151.595
3,5.75,-13.2425,-20.11175,-8.348,-19.3565,99.84813425,73.2535,-36.15225,-55.047925,0,0,-10.86975,-10.47425,125.56,151.3075
3,6.25,-13.34175,-20.22875,-8.3695,-19.3585,99.8515845,73.0545,-36.08375,-55.1488,0,0,-9.879,-10.6475,125.8575,151.33
3,6.75,-13.45125,-20.3475,-8.47825,-19.36025,99.85275725,72.7565,-36.582,-55.0532,0,0,-9.9425,-9.1295,126.2375,151.14
3,7.25,-13.502,-20.4475,-8.577,-19.36175,99.84954925,73.2325,-36.42025,-54.731675,0,0,-9.84,-9.015,126.8025,150.9125
3,7.75,-13.5615,-20.53825,-8.6745,-19.34175,99.85071125,72.01275,-37.34125,-58.451575,0,0,-9.194,-8.91475,126.4,151.365
3,8.25,-13.6515,-20.60925,-8.772,-19.1845,99.8456015,71.7485,-37.57025,-58.59925,2.01555,1.965725,-6.936175,-6.773625,125.9,151.2275
3,8.75,-13.67325,-20.698,-8.85975,-18.9395,99.8449765,71.59225,-37.2815,-56.22145,7.1308,9.8615,-3.060875,-2.2184,125.41,152.0075
3,9.25,-13.76175,-20.71,-8.928,-18.67025,99.84923775,70.44525,-36.907,-63.896,23.9305,23.401,6.5979,4.6075,125.7025,153.025
3,9.75,-13.7835,-20.801,-9.006,-18.33975,99.861427,69.99375,-36.384,-60.7975,49.927,45.939,19.2205,15.90925,126.205,153.74
3,10.25,-13.7835,-20.80375,-9.0945,-18.23625,99.87808075,69.12675,-35.42875,-60.8425,77.4705,69.20725,36.45625,29.60275,126.4075,155.7175
3,10.75,-13.87375,-20.80675,-9.106,-18.11775,99.889763,68.727,-35.0425,-64.855,110.745,102.0475,54.14075,44.39725,127.25,158.2075
3,11.25,-13.8775,-20.789,-9.1775,-18.129,99.914485,68.124,-34.143,-90.92,131.46,133.31,67.0305,59.0075,126.835,160.34
3,11.75,-13.8075,-20.7175,-9.197,-18.2195,99.9091055,69.0595,-32.914,-51.56,149.46,159.92,84.2,70.3905,127.41,162.625
3,12.25,-13.7575,-20.6625,-9.2825,-18.2485,99.9357305,67.44,-32.4095,-48.465,143.95,178.02,90.765,76.868,127.91,164.64
3,12.75,-13.7515,-20.5395,-9.2825,-17.988,99.956598,68.2835,-32.202,-45.975,183.78,206.62,109.1,92.105,127.905,165.985
3,13.25,-13.7445,-20.4185,-9.2825,-17.5285,99.964634,66.265,-32.2325,-45.745,184.185,223.115,119.31,100.33,128.23,167.75
3,13.75,-13.737,-20.2535,-9.282,-17.3995,99.976147,66.9025,-31.7945,-39.8,168.485,227.895,115.285,100.675,127.94,169.31
3,14.25,-13.659,-20.0695,-9.282,-17.355,99.9874275,66.812,-30.7685,-34.525,201.025,220.615,117.07,99.005,127.4,170.32
3,14.75,-13.61,-19.99925,-9.311,-17.31375,99.97110675,67.04225,-30.76975,-28.1525,188.3125,191.275,103.075,85.647,128.5625,171.1925
3,15.25,-13.4485,-19.865,-9.187,-17.1175,99.9778605,64.925,-31.672,-22.495,162.99,175.025,93.255,78.229,126.91,170.525
3,15.75,-13.363,-19.7285,-9.111,-16.9615,99.98197,64.9445,-31.548,-21.32,146.37,169.645,94.6,77.512,127.135,170.13
3,16.25,-13.2755,-19.486,-8.997,-16.788,99.9588595,67.71,-31.384,-22.6845,118.675,135.36,77.658,63.2545,127.725,169.84
3,16.75,-13.20825,-19.21825,-8.872,-16.6115,99.94733375,68.8305,-32.078,-25.63,101.76,104.4725,61.014,50.52775,128.5375,169.0175
3,17.25,-13.1205,-18.94875,-8.72575,-16.40425,99.921982,70.6955,-32.49925,-34.371,67.3555,74.38325,40.5525,34.6155,127.22,166.945
3,17.75,-13.023,-18.6995,-8.58925,-16.197,99.879953,71.74725,-32.928,-40.5665,45.916,45.5815,22.1705,19.02525,126.6175,164.7525
3,18.25,-12.9255,-18.4895,-8.528,-15.98975,99.8800825,72.25275,-33.48225,-47.6131,21.799,18.18925,5.598275,4.2777,125.6325,161.6775
3,18.75,-12.81725,-18.309,-8.45975,-15.7825,99.86269125,73.702,-34.18225,-49.127225,6.9322,6.6807,-3.992575,-3.11455,124.9425,159.77
3,19.25,-12.728,-18.1685,-8.46,-15.59475,99.8719125,74.02125,-34.9625,-54.96625,0.706725,0,-7.83225,-6.30275,124.4525,157.7775
3,19.75,-12.6405,-18.0475,-8.46,-15.42725,99.873841,74.19025,-35.432,-55.333275,0,0,-8.694,-7.5195,124.57,156.5825
3,20.25,-12.5625,-18.016,-8.46,-15.2695,99.88532925,73.92125,-35.72825,-56.747325,0,0,-9.266,-7.489775,124.755,155.9625
3,20.75,-12.4845,-17.9355,-8.4575,-15.24675,99.922022,73.87225,-35.675,-59.106125,0,0,-9.39775,-8.1984,124.3575,155.0675
3,21.25,-12.387,-18.0135,-8.4475,-15.59375,99.90589025,74.05625,-35.568,-59.96235,0,0,-10.11,-8.56725,124.2575,155.155
3,21.75,-12.36925,-18.033,-8.35975,-16.017,99.888794,73.85125,-35.761,-59.084875,0,0,-9.979,-8.32825,123.5575,155.53
3,22.25,-12.37725,-18.13325,-8.34875,-16.2475,99.89741925,73.65025,-35.6345,-59.71495,0,0,-10.538,-8.457,122.8925,155.8075
3,22.75,-12.45525,-18.23225,-8.34725,-16.377,99.8875615,73.53875,-36.27275,-61.068025,0,0,-10.51075,-8.709,123.4625,155.225
3,23.25,-12.51375,-18.352,-8.34725,-16.90625,99.88036,73.6405,-36.6545,-60.353525,0,0,-10.55625,-9.19775,123.93,154.4375
3,23.75,-12.59175,-18.4915,-8.34725,-17.4055,99.89333925,73.54275,-36.65275,-59.710075,0,0,-10.74725,-10.14225,124.2125,154.715
4,0.25,-6.99495,-8.5425,-6.09625,-12.40725,100.0815975,77.927,-29.94575,-61.101175,0,0,-9.5995,-7.385875,134.98,163.6875
4,0.75,-7.124475,-9.032,-6.1135,-12.9165,100.0930975,77.91025,-28.814,-61.0805,0,0,-9.64225,-7.832225,134.6875,163.3625
4,1.25,-7.27875,-9.2915,-6.13775,-13.381,100.1108825,77.76175,-29.76275,-60.175475,0,0,-9.514,-7.479625,134.5875,162.6525
4,1.75,-7.44015,-9.556,-6.1825,-13.78375,100.1226275,77.11675,-30.054,-59.617375,0,0,-9.46925,-7.4934,134.6175,164.29
4,2.25,-7.54255,-9.956,-6.2485,-14.1325,100.1188225,76.09025,-31.617,-58.95985,0,0,-9.45475,-7.214475,134.425,161.855
4,2.75,-7.63865,-10.329,-6.26425,-14.41775,100.1140375,75.731,-31.33125,-58.805925,0,0,-9.273,-7.1964,134.3775,161.4075
4,3.25,-7.73465,-10.663,-6.34725,-14.6695,100.10166,75.79075,-30.914,-58.7237,0,0,-9.2785,-7.045025,133.3,161.5775
4,3.75,-7.90575,-11.003,-6.411275,-14.915,100.11873,75.892,-30.644,-57.593,0,0,-9.23,-7.0561,132.865,161.63
4,4.25,-8.0695,-11.3,-6.442925,-15.132,100.122265,75.93,-30.368,-57.9294,0,0,-9.0555,-6.72345,132.365,160.175
4,4.75,-8.22405,-11.587,-6.4728,-15.327,100.110245,76.008,-30.6895,-57.8461,0,0,-8.673,-6.6278,132.195,159.72
4,5.25,-8.36635,-11.8455,-6.486825,-15.582,100.093135,75.877,-31.306,-56.4425,0,0,-8.258,-6.59555,131.845,160.215
4,5.75,-8.51085,-12.07475,-6.5036,-15.825,100.092785,75.6575,-31.0945,-54.2523,0.02925,0.2299,-6.6768,-5.53885,132.77,160.005
4,6.25,-8.63255,-12.26425,-6.531925,-16.0545,100.091575,75.579,-31.119,-52.16155,8.8635,9.763,-2.75405,-2.29515,133.93,160.505
4,6.75,-8.757,-12.4055,-6.5648,-16.2675,100.075645,74.9675,-31.991,-52.359,27.8845,29.2455,8.038,7.54675,133.915,161.245
4,7.25,-8.8505,-12.5075,-6.64495,-16.4485,100.076015,74.4765,-30.9315,-58.3505,56.0395,57.6815,24.975,22.1155,133.745,161.88
4,7.75,-8.8845,-12.521,-6.689975,-16.5635,100.06772,73.8625,-30.483,-59.436,96.105,94.08,51.609,44.2995,134.685,164.385
4,8.25,-8.9725,-12.52425,-6.754675,-16.625,100.05168,72.264,-29.261,-60.075,145.8,137.9,76.6,64.468,135.795,167.995
4,8.75,-8.96025,-12.389,-6.77075,-16.5435,100.0778575,69.91725,-28.35375,-60.0875,211.4875,202.475,104.6375,90.2075,137.435,172.615
4,9.25,-8.91075,-12.183,-6.8395,-16.33025,100.1025775,69.63775,-28.0215,-55.7575,272.2175,259.0325,142.105,119.495,137.6875,176.1575
4,9.75,-8.853,-11.809,-6.8825,-15.897,100.13578,69.519,-27.31525,-52.37,307.6825,325.4325,178.9575,158.08,139.2275,180.535
4,10.25,-9.969,-11.4355,-6.88075,-15.2965,100.1564,68.13375,-27.181,-48.8775,364.4425,406.0375,214.385,184.8375,138.4625,186.2175
4,10.75,-9.9445,-11.1795,-6.8385,-14.6485,100.197865,67.51025,-26.5125,-48.5825,434.5325,469.05,233.2375,200.33,138.125,189.3275
4,11.25,-9.9165,-10.855,-6.82475,-13.97425,100.2012725,66.7045,-25.711,-69.2525,502.4025,524.12,264.33,228.9625,140.77,190.2425
4,11.75,-9.834,-10.48325,-6.76995,-12.974,100.1993,65.894,-25.058,-34.64,500.66,583,295.74,255.36,141.54,194.36
4,12.25,-9.73625,-10.38,-6.76725,-12.07075,100.2083025,65.696,-24.45375,-26.0675,449.5875,612.825,316.585,270.55,142.3175,196.575
4,12.75,-9.57575,-10.095,-6.74775,-11.08125,100.2056225,63.151,-24.7655,-19.465,566.795,652.7225,338.5675,289.21,141.5625,198.145
4,13.25,-9.358925,-9.64,-6.656,-10.14,100.2052675,63.629,-24.02,-18.52,597.9625,619.605,349.3225,288.11,142.2325,200.105
4,13.75,-9.0784,-9.1085,-6.567475,-9.338,100.20534,61.686,-23.95,-10.78,620.12,586.52,314.14,270.14,144.56,201.32
4,14.25,-7.4661,-8.5195,-6.497325,-8.4055,100.195305,60.4,-24.229,-4.425,640.015,594.65,326.01,274.63,146.97,201.785
4,14.75,-7.17975,-8.11525,-6.055625,-7.8756,100.1873,59.9365,-22.8265,-6.68,625.195,556.715,295.79,254.74,146.32,203.19
4,15.25,-7.4622,-8.094,-6.26825,-7.879,100.16804,56.832,-23.926,-8.04,582.12,519.1,279.86,241.1,146.16,202.82
4,15.75,-7.4645,-7.76895,-6.22875,-7.764625,100.152545,58.2705,-23.86025,-1.265,530.2925,463.4,248.7325,213.4175,144.485,201.79
4,16.25,-7.464725,-7.640225,-6.11275,-7.61375,100.11895,59.7465,-23.675,8.49,471.4625,414.135,220.7,183.8425,144.6575,201.2125
4,16.75,-7.464725,-7.60215,-6.088225,-7.523925,100.084605,61.8355,-23.39725,10.3025,394.055,345.6525,185.4175,152.525,145.975,199.12
4,17.25,-7.3334,-7.53,-6.0815,-7.4198,100.05328,60.018,-23.76,5.46,349.56,306.54,163.08,140.06,146.72,199
4,17.75,-7.244425,-7.457225,-6.009,-7.317875,100.0318025,61.267,-24.0355,-0.5875,291.375,254.76,139.9175,117.8125,143.6625,196.9125
4,18.25,-7.117275,-7.4098,-5.9315,-7.2173,100.000779,67.57375,-24.616,-12.4525,229.7475,201.53,111.32,93.17,141.3175,192.2675
4,18.75,-7.1034,-7.3131,-5.861775,-7.119,99.965668,66.038,-25.194,-21.92,161.06,144.24,79.732,66.624,141.08,188.42
4,19.25,-7.1054,-7.247,-5.8383,-7.0384,99.956128,69.782,-25.674,-26.424,112.9,99.72,53.138,45.448,140.22,183.58
4,19.75,-7.0656,-7.16705,-5.81135,-6.9898,99.95768,72.126,-26.258,-37.64,67.974,60.932,27.29,22.338,138.98,180.44
