DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,413.96845,0.4292365,-33.73317,0.5955377,-0.384433625,0.5183489,0.1397011,62.042805,1.2320365,92.094055,-54.97613,0.0487490725,0.5,1.7033555,0.1580993,0.3770103,0.4598507,0.1634321
1,0.75,413.710325,0.43702125,-33.2314625,-1.425221,-0.637339225,0.49315365,0.1294723,63.38674,1.258424,92.0660775,-59.67568,0.0437916175,0.503333325,2.35398725,0.1471017,0.3975205,0.4734914,0.1777243
1,1.25,413.0436,0.341062,-28.58623,-2.68374925,-0.601628725,0.4701459,0.12087325,63.8953075,1.2020295,92.257895,-52.04437,0.0493416075,0.5,1.8039485,0.17216625,0.393517,0.48069555,0.19642565
1,1.75,413.9376,0.436154,-29.9117425,0.122817495,-0.936718925,0.37695215,0.121006475,64.519405,1.106704,92.2378,-45.2128025,0.053117155,0.5,2.4028615,0.17994795,0.437884825,0.50581125,0.222261875
1,2.25,413.6387,0.33778375,-29.95233,0.3931024,-0.9620216,0.2296911,0.115705,62.30025,1.219078,92.22604,-51.503105,0.05372504,0.5,2.2495285,0.17855105,0.4385216,0.5175886,0.2170411
1,2.75,412.86205,0.367777,-31.515935,0.2487866,-0.92948475,-0.05493959,0.1101303325,63.0222,1.1429515,92.196775,-51.1557,0.04942429,0.5,2.42179575,0.177323325,0.3910924,0.529943175,0.215276875
1,3.25,413.309675,0.2204435,-26.4821,1.051595,-1.097503,-0.06407625,0.1044754,61.4323825,1.1117935,92.3055775,-47.4771225,0.043571035,0.498333325,2.320419,0.2049056,0.46826145,0.53743265,0.2221245
1,3.75,412.321875,0.273283,-23.2099675,1.1604015,-1.1026265,0.4241076,0.1155892,61.31466,1.161301,92.27702,-51.9891575,0.036528675,0.46499995,1.88820075,0.171224,0.443594425,0.495790775,0.217619975
1,4.25,413.3575,0.280562,-20.5355325,0.65370985,-1.109784,0.3591044,0.1100613,61.5988,1.1677805,92.1673875,-48.36556,0.03307367,0.445833275,2.296637,0.1493448,0.4027979,0.4829805,0.1997982
1,4.75,413.2585,0.35882725,-30.91799,0.51025175,-1.014542575,-0.193691225,0.123450425,62.048365,1.2373495,92.25989,-57.8853825,0.0425101925,0.41666665,2.100382,0.157620975,0.420567875,0.487602975,0.192954325
1,5.25,413.5034,0.336431,-26.46672,0.643684975,-1.088482375,0.26652053,0.1222314,62.901245,1.193864,92.14355,-51.14519,0.03293368,0.42333335,2.007722,0.1578113,0.4022911,0.5208581,0.1921593
1,5.75,413.2638,0.339596,-30.80697,1.303936,-1.1634295,0.258887175,0.113152125,62.6940225,1.1515605,92.2940675,-51.78783,0.033667545,0.46499995,2.20032975,0.178437275,0.4033869,0.459525525,0.188433525
1,6.25,413.40705,0.50046925,-30.292875,1.2550445,-1.238729,0.319145225,0.11897245,63.12882,1.208388,92.136445,-57.72664,0.070185285,0.405,1.796468,0.204887275,0.419376675,0.5520268,0.18323535
1,6.75,412.60145,0.2415705,-26.157125,1.757195,-0.4157255,0.92327795,0.125790725,61.09824,1.2059305,92.44472,-52.96116,1.242779,0.5,2.394616,0.217196425,0.5008896,0.554180125,0.23854705
1,7.25,414.0182,0.279793,-28.6745625,1.8102605,-0.30725555,0.7945635,0.127781975,60.987465,1.099041,92.47488,-50.79515,11.51067,0.5,2.25538025,0.1670357,0.476737675,0.53236495,0.17858675
1,7.75,413.55895,0.3937235,-24.803625,3.19798325,-0.2074614,0.8195802,0.0999882275,61.226915,1.2349965,92.50529,-22.97042,41.63808,0.475,2.643633,0.187565275,0.513371275,0.57799435,0.19360645
1,8.25,413.8266,0.283548,-17.5607275,3.86102375,-0.7145959,0.60722175,0.1054532,61.86654,1.2171205,92.503385,-0.771435025,61.6402875,0.4766666,1.95274525,0.1945263,0.4750809,0.5394824,0.1907339
1,8.75,413.1156,0.32224975,-21.63162,9.1267595,-0.519481275,0.6867897,0.1181309,61.55976,1.2816225,92.467135,4.067677,98.04269,0.5,2.2500105,0.165808,0.4467123,0.5112318,0.1904157
1,9.25,413.3823,0.2480055,-12.0464325,5.490787,-0.8032985,1.0800165,0.1164117,60.2644,1.161864,92.46077,3.2009515,134.58255,0.5,2.199442,0.1916578,0.4733846,0.4937278,0.179806
1,9.75,414.3985,0.04316555,-8.695373,10.162905,-0.698287375,1.28086675,0.1333774,60.841195,1.399161,92.54389,3.590992,165.39795,0.5,2.4705455,0.1869083,0.5159217,0.5443882,0.2058819
1,10.25,414.679775,0.06402675,-8.8854275,12.5933375,-0.559443225,1.294841,0.141298325,61.8572725,1.20896,92.47088,14.36865,225.07885,0.5066667,2.502856,0.189610525,0.49717495,0.59874895,0.19839725
1,10.75,413.33895,0.211635,-5.908082,14.9281275,-0.368205175,1.66352825,0.12201675,60.57375,1.338445,92.31586,23.912155,209.9229,0.51583335,2.353344,0.19930945,0.51100135,0.5930664,0.24199975
1,11.25,412.73745,0.30496325,-6.775612,21.79732,-0.1340217,1.3726735,0.134940425,60.5974825,1.58078,92.412295,32.6604425,214.615425,0.5666667,2.63782,0.211315925,0.513736825,0.57827035,0.2322133
1,11.75,412.226,0.0946597,-4.821143,15.11003,0.01917434,1.34668225,0.1457531,59.52802,1.728075,92.50104,20.699935,218.0704,0.532499975,2.483987,0.2356665,0.5558429,0.6106342,0.2400218
1,12.25,412.069,0.15509075,-5.41668925,19.2157,0.6760579,1.738683,0.14774955,58.7640225,1.605192,92.388855,9.79673875,176.1627,0.5133333,1.972446,0.19224525,0.51262985,0.59201215,0.2316882
1,12.75,412.2296,0.32067975,-5.39892825,16.2830825,0.8180731,1.268645,0.1391959,58.89709,1.508691,92.2368975,0.6953324,175.2975,0.52333335,2.147375,0.19085415,0.5155391,0.62862665,0.2056592
1,13.25,412.5894,0.320196,-6.29399225,15.2209575,1.098288,1.714124,0.136329325,58.627965,1.52550525,92.2583575,6.387237,135.2894,0.5333333,2.266142,0.189664875,0.5291345,0.591313325,0.2014664
1,13.75,412.5072,0.40779325,-14.78745,12.25263,0.7118757,1.581705,0.104792725,60.049265,1.676732,92.215805,6.289721,135.6977,0.6,2.554544,0.1781041,0.484905775,0.552394625,0.185042275
