DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,408.05838455,5.1896565,1965.43084085,-1.6513516,-59.338995125,-31.9536492,-72.067256,-11.5949596,0.23817575,0.02672125,-0.5409972,0.14904425,0.024077,100.7801,60.54625,0.0174000000000002,0.044413675,5.4487818,0.1041148,6.44658315,2.427908575,7.1015334,7.872733,8.656667,-73.2210404,-0.650759,-0.665188,-3.9607842,-0.220588,269.790456675,313.34966785
1,0.75,390.418002125,4.0894941,1984.00289325,-1.278344,-67.3210852,-31.9427364,-75.3421042,-13.37170675,0.187500625,0.0288375,-0.717989575,0.1451933,0.024446,100.7526,60.41925,-0.0860999999999998,0.042613825,5.4483672,0.110726375,6.4576833,2.260958575,7.0008002,7.8730664,8.652333,-72.4461408,-0.650759,-0.665188,-3.908497,-0.12316175,268.630277575,312.2378585
1,1.25,394.1129198,4.4199131,1977.774040625,-1.3457026,-27.932455,-31.755881375,-71.7152392,-10.95988005,0.1540845,0.02342925,-0.665193,0.146984425,0.024493775,100.76965,61.544,-0.112325,0.0413778,5.06187,0.09485335,6.44492505,2.102642,6.807533275,7.86678355,8.65950005,-71.5272317,-0.650759,-0.665188,-4.04085,-0.147059,267.7829041,311.2395941
1,1.75,404.67135,4.775869,1992.5069383,-0.715312225,-56.7758273,-31.67890995,-76.0305469,-12.01189865,0.2246763,0.0226768,-0.58388775,0.13846005,0.0218341,100.782375,63.394,-0.337475,0.039801,5.130660625,0.0830774,6.45062505,1.663041425,6.700791725,7.84570855,8.65425,-71.69412875,-0.650759,-0.665188,-4.106209175,-0.147059,266.1930124,310.5126317
1,2.25,400.99303775,4.540330675,1982.4899806,-2.7787262,-70.321078175,-31.914706125,-80.740371,-13.028498375,0.1716766,0.0251707,-0.612153825,0.1401354,0.01826505,100.693125,65.96,-0.324725,0.040135,4.401772275,0.0895346,6.445867,1.393908575,6.5107,7.849642,8.653333,-70.991282475,-0.650759,-0.665188,-4.052288,-0.125,264.981694,310.7647594
1,2.75,394.413349325,4.14918055,1990.416990325,-2.19789485,-54.905801,-31.38932965,-76.4549799,-7.07946125,0.2017267,0.023277575,-0.66159155,0.137995,0.0201685,100.71035,66.364,-0.680475,0.040798,4.326913325,0.09159665,6.442933525,1.05987515,6.327091725,7.84926645,8.65474995,-71.50868025,-0.650759,-0.665188,-4.04085,-0.125,264.4103111,310.3751673
1,3.25,399.899181775,4.452028475,1955.57888295,-1.0062931,-49.188290475,-30.9601379,-75.59277285,-11.71753805,0.166050875,0.025970725,-0.686618675,0.14365315,0.0234181,100.731675,67.038,-0.49235,0.0362852,3.761558775,0.0892228,6.439233,1.044175,6.135050275,7.850225,8.65474995,-70.823578975,-0.650759,-0.665188,-4.04085,-0.1764703,264.3410103,309.4910031
1,3.75,399.0497785,4.91212325,1967.1524081,-2.0539192,-45.40627725,-30.8656327,-67.947527775,-10.5753941,0.183278375,0.0264071,-0.77347775,0.1302155,0.0223245,100.73945,68.706,-1.029025,0.036478,3.1246046,0.07894045,6.436766525,0.857992,5.94588355,7.762983,8.657083475,-70.238085525,-0.650759,-0.665188,-4.106209175,-0.125,265.5127225,307.6398402
1,4.25,409.754407675,4.546003325,1972.222591875,-1.24126455,-42.558291075,-30.870849675,-72.46440615,-9.3514914,0.17543725,0.026333475,-0.8723713,0.14262895,0.024276775,100.723225,71.312,-1.2341,0.0336752,3.0190776,0.0888902,6.440483,0.907966425,5.764458275,7.692708275,8.65324995,-70.369310675,-0.650759,-0.665188,-4.160131175,-0.147059,264.8801675,307.6089759
1,4.75,408.484233,4.43163375,1985.7714832,-0.7385716,-56.58346475,-31.030166775,-76.235161,-11.9851312,0.167186625,0.0265419,-0.7802032,0.1577874,0.0221732,100.6963,70.286,-1.581125,0.0332998,3.05824565,0.07973975,6.43704995,0.82792485,5.597241725,7.627008275,8.64899995,-71.020809125,-0.650759,-0.665188,-3.975490175,-0.073529,264.9175296,307.6041649
1,5.25,410.53550995,4.40146625,1991.5287403,-2.482775775,-53.2006838,-31.08146175,-74.39808935,-7.5952974,0.117144825,0.0279706,-0.6727433,0.1504196,0.024805475,100.690925,70.738,-1.5492,0.0339888,2.63983225,0.075600375,6.435417,0.51282515,5.416933,7.622475,8.64899995,-70.934624075,-0.650759,-0.665188,-4.04085,-0.147059,263.5351434,307.7529571
1,5.75,410.76451975,4.2307105,1975.8200164,-2.7684595,-49.93033425,-30.328020675,-77.39312275,-8.775256,0.1756831,0.02678055,-0.6960655,0.141562275,0.02462615,100.712975,66.626,-1.655875,0.0345272,2.5963367,0.097529875,6.440758525,0.44819985,5.24268355,7.61111645,8.64324995,-70.2996939,-0.650759,-0.665188,-3.714052175,-0.125,264.4836016,307.3727305
1,6.25,409.6726878,4.551321125,1975.91170785,-4.042753625,-84.727686275,-30.455229875,-63.2471453,-10.237823025,0.24891015,0.02877155,-0.69311605,0.1339768,0.0254535,100.74395,64.398,-1.682,0.032762,2.5421481,0.09293475,6.440133475,0.338067,5.096667,7.589250275,8.650917,-70.34727605,-0.650759,-0.665188,-3.921569,-0.073529,263.7035293,308.0223566
1,6.75,411.02526495,4.326436775,1991.88716465,-1.702562625,-54.6634526,-30.527366875,-68.5006071,-6.856971,0.210770225,0.026783475,-0.786054,0.13752975,0.0243166,100.762025,56.312,-1.86,0.034439,2.067948,0.08533275,6.438617,0.172708575,5.00353355,7.518858,8.652833475,-70.176013425,-0.52603,-0.665188,-3.856209,-0.073529,263.0335852,307.1986508
1,7.25,405.21677875,4.806631375,1982.966150025,-0.207509725,-47.7593668,-29.80643185,-65.505502325,-5.721271275,0.2753257,0.025405025,-0.7713755,0.16350825,0.0276085,100.779975,59.686,-2.025525,0.0342502,1.456174475,0.075166425,6.436142,0.034467,4.923467,7.451866725,8.656667,-62.776528575,0.98715465,0,-1.045752,0,263.1023254,306.6247193
1,7.75,409.887314375,5.094756875,2003.562897,-1.4680032,-42.411620275,-26.837242275,-52.014757775,-5.6946083,0.231619075,0.0282353,-0.767934875,0.1473693,0.025587,100.771125,57.724,-1.76525,0.0363544,1.6098139,0.080244275,6.425166475,0.301166575,4.817883,7.43173355,8.646667,-28.941781875,6.632321,0.665188,2.637254825,0.661765,262.2004178,308.8948066
1,8.25,411.011453325,4.99447135,2004.199764175,-0.52901705,-26.3747349,-17.482758075,-46.5150058,-4.321472375,0.171276625,0.02802455,-0.7236798,0.16369,0.0403465,100.7448,54.682,-0.18275,0.0388654,3.0098759,0.0796006,6.407542,2.820208,4.88070855,7.361974725,8.596083,3.432635875,21.958462975,0.925720575,8.85620925,1.5147057,265.347517,313.2645757
1,8.75,405.51240995,4.726967725,1993.8521372,-0.8573171,-37.306052375,-9.53452855,-38.131048825,0.083738,0.3029194,0.053260325,-0.8034706,0.230827,0.0952798,100.8005,50.7885,1.5607,0.0462233,4.104143,0.0894292,6.3733334,4.32440015,4.97339995,7.271267,8.5780002,11.2585039,52.868763425,2.3170732,21.76143795,1.952206225,270.888257375,321.1011374
1,9.25,407.00107675,4.590129,1986.773552,-3.818649875,-30.636912325,-7.95430905,-34.7332448,4.302996,0.375571275,0.079732875,-0.8006102,0.26034225,0.143537125,100.825,46.414,2.36575,0.0529296,5.35536645,0.0991827,6.362175,5.893667,5.127224725,7.175200275,8.55375005,22.7305932,77.8634537,3.769401,31.4297383,2.2720587,277.1781689,328.0879967
1,9.75,397.339863175,4.912934575,1964.689684,-2.611185325,-23.320624,-5.4834207,-24.2179052,10.005419875,0.3396055,0.0822242,-0.679518375,0.35307375,0.1624319,100.81125,39.674,3.23175,0.0579174,6.197202725,0.10094985,6.358933525,6.6387,5.584483,7.171575,8.552833475,31.448131525,88.08026035,4.916851575,38.024510025,3.6985297,276.6655574,336.6118831
1,10.25,399.3364484,4.8707288,1952.0275466,-3.55965995,-43.910761675,-5.366612925,-34.4438363,11.4874482,0.461272625,0.079852125,-0.6465623,0.35628275,0.16430425,100.85325,36.33075,3.78475,0.062480825,7.208444275,0.118855025,6.362083525,7.93929985,6.081874725,7.179242,8.569916525,35.79797745,105.856833,5.321508,43.094770825,3.356617675,283.018766,341.9039689
