DOY2,HR2,USTAR,TA,WS,FC_1_1_1,H,LE,G,TS,RH,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O
1,20.75,0.0576,-1.09,0.788,-0.42275,-58.975,-1.591125,-50.88385,2.599,14.1437,89.595,355,0,-95.22545,-3.0245,0.789875,221.75,299.95,2.335
1,21.25,0.07395,-1.959,0.71095,-0.2633,-61.80055,-2.81275,-52.0047,2.169,15.391325,89.595,355,0,-92.7868,-3.56345,0.865675,219.85,298.9,2.3835
1,21.75,0.0568,-2.3735,0.7611,-0.298325,-60.188075,-2.478,-52.6695,1.792,15.97,89.69,355,0,-91.4643,-3.175,0.71965,218.95,297.9,2.40725
1,22.25,0.05875,-2.6565,0.79815,-0.40275,-60.86975,-1.9725,-53.2859,1.4585,16.22,89.69,355,0,-91.22,-3.2513,0.65635,218.9,297.85,2.455
1,22.75,0.0676,-2.762,0.72835,-0.3841,-58.520725,-2.228,-55.055,1.1834,16.554475,89.685,354.775,0,-89.42,-3.4825,0.6901,220.75,297.85,2.441
1,23.25,0.0549,-2.716,0.61115,-0.276,-50.5809,-1.739,-55.18,0.92175,16.69,89.78,355.4,0,-88.415,-3.293,0.60175,221.7,297.85,2.428
1,23.75,0.061625,-2.4985,0.6684,-0.2961,-50.0068,-1.763,-54.895,0.68915,18.0875,89.78,354.7,0,-87.7,-3.28955,0.7578,224.9,297.8,2.452
2,0.25,0.06535,-0.0367999999999999,0.9068,-0.298125,-54.066575,-3.702,-54.8,2.891,18.0644,89.7021,368.788775,0.454,-92.63,-3.27255,0.78815,232,311.45,3.17825
2,0.75,0.06645,0.0456000000000001,0.9148,-0.232,-50.1975,-3.3225,-55.45815,2.744,18.118125,89.68505,368.785725,0.37875,-91.855,-3.0565,1.0945,232.45,312,3.23175
2,1.25,0.0688,0.21575,1.0245,-0.24795,-53.565,-4.293,-56.22285,2.5095,19.44,89.6757,369.3002,0.1365,-90.93,-3.2365,1.085,229.45,308.35,3.169
2,1.75,0.0508,-0.2678,0.90135,-0.2862,-53.28,-2.437,-57.05075,2.304,19.075,89.68505,369.91485,0.175,-90.975,-3.18715,0.9601,226.25,306.45,3.2145
2,2.25,0.0619,-0.59445,0.7971,-0.25135,-49.985,-2.39,-57.43835,2.1525,19.22,89.74445,369.7702,0.06,-92.15,-3.1935,1.05225,225.7,305.9,3.2685
2,2.75,0.0569,-0.54285,0.8761,-0.28085,-45.37,-2.4755,-57.51705,2.1845,21.03,89.8,369.036825,0.222,-91.555,-3.295,0.85395,225.7,304.8,3.21075
2,3.25,0.0577,-0.361,0.88845,-0.297725,-60.4575,-5.0305,-57.7109,2.173,22.32095,89.745,369.42135,0.25475,-91.83535,-3.346,0.63255,224.7,302.9,3.50725
2,3.75,0.0659,-0.80035,0.7779,-0.328,-47.6,-1.99,-58.165,2.082,22.11475,89.7,369.894,0.1725,-92.107,-3.343,0.79755,225,302.9,3.25
2,4.25,0.048975,-0.70985,0.73725,-0.24145,-57.3375,-2.77825,-58.04895,1.965,23.741325,89.7,370.034225,0.0262500000000001,-93.32065,-2.8975,0.73065,225,302.8,3.44475
2,4.75,0.05285,-1.3945,0.750275,-0.281,-49.08925,-2.86125,-58.03945,1.8335,22.505,89.7,369.54275,0,-91.39,-2.771,0.66965,226,302.25,3.37
2,5.25,0.0438,-1.449,0.8,-0.2853,-51.672175,-3.033975,-58.1844,1.6845,23.90785,89.7,369.367225,0,-91.015,-3.334,0.7569,226.35,301.35,3.48025
2,5.75,0.048425,-1.642,0.7846,-0.23955,-51.845,-2.9013,-57.6788,1.517,24.268125,89.7,369.5722,0,-92.3247,-3.1855,0.57565,225.30905,299.9,3.451
2,6.25,0.0534,-1.8255,0.8484,-0.31615,-49.89,-3.295,-56.7066,1.3605,25.0016,89.7,368.9679,0,-91.66,-3.1155,0.517425,223.9,299.9,3.3335
2,6.75,0.0585,-1.914,0.797125,-0.2603,-56.025,-2.1865,-56.30865,1.22015,22.34,89.8,368.97235,0,-88.94215,-2.677,0.49375,222.45,299,3.302
2,7.25,0.0542,-1.51575,0.7106,-0.350725,-62.23425,-1.8494,-55.75115,1.11565,22.62,89.8,369.311025,0.00600000000000001,-75.82,1.52165,1.307,222,299,3.335
2,7.75,0.07055,0.11585,0.6797,-1.05125,-35.675,-1.7025,-54.5915,1.104,23.505,89.8,368.55075,0.104,-39.505,15.96,3.58015,225.45,307.45,3.6075
2,8.25,0.0547,0.87755,0.528,-2.035125,-14.7875,1.208525,-52.39,1.2071,19.695,89.8,368.869675,0.37,2.391,29.47,6.6595,229.66375,316,3.395
2,8.75,0.05245,1.21565,0.4455,-2.9036,-8.442,2.648,-47.31515,1.398,14.0757,89.8,371.2386,1.1875,24.365,57.265,13.48,232.45,318.8,3.15
2,9.25,0.07435,1.80745,0.50165,-2.719,8.919,7.451,-38.36,2.046,13.1392,89.8,370.3968,1.592,41.37,81.955,20.0225,236,323.4,3.088
2,9.75,0.099,2.10525,0.8146,-2.97625,31.3,9.33425,-23.851675,3.2625,12.335,89.8,370.107975,2.76225,73.225,112.85,18.3,239.425,329.55,3.1585
2,10.25,0.089,3.858,0.7924,-2.79875,44.3825,12.13,-17.8,5.014,12.415875,89.8,370.393525,2.8235,106.22,166.8,21.48,241.4,344.6,2.98075
2,10.75,0.0856,4.7284,0.8468,-2.774,56.4486,13.22,-11.04,6.094,11.1031,89.8,370,3.3555,148,218.2,30.46,244.2,352.2,2.96
2,11.25,0.1152,5.6704,0.8912,-3.105,67.646875,14.175,-2.69,7.2,9.5381,89.8,371.5785,4.04,164.8,239.6,32.24,246.4,360.4,2.61875
2,11.75,0.107275,6.19455,1.04595,-2.9465,80.925,12.415,0.9638,8.18975,8.6565,89.8,371.2778,3.1585,169.4,248.925,37.6925,245.425,361.85,2.457
2,12.25,0.12465,6.31125,1.077125,-2.4095,80.225,14.105,6.5885,9.517,7.631275,89.8,370.814975,3.12375,100.735,171.275,23.555,247.85,363.425,2.413
2,12.75,0.114425,6.27575,1.096325,-2.464,67.05,11.57,7.59975,10.785,7.56605,89.7,370.5886,3.5545,56.4825,94.1575,18.7375,250,361.125,2.403
2,13.25,0.11935,6.2145,1.1425,-2.31225,67.48035,11.00275,3.1335,10.635,7.4695,89.7,369.9805,3.56525,62.77,105.035,23.7125,249.8,358.05,2.397
2,13.75,0.1469,5.655,1.35275,-2.243,80.63,11.585,-2.09345,11.3125,7.512,89.6,369.9844,3.665,89.6675,129.55,19.5375,251.425,355.7,2.3485
2,14.25,0.147,4.0065,1.35275,-2.343,63.1,7.15175,-0.824975,10.8125,7.129425,89.6,369.98995,5.47125,111.1,145.325,20.97,253.425,354.7,2.3355
2,14.75,0.1469,6.239,1.369,-2.186,63.3,7.775,1.3289,11.335,7.6737,89.6,369.7448,5.0055,77.065,110.8,16.94,253.9,361.35,2.27
2,15.25,0.15875,7.068,1.097,-2.14,45.843,6.91,-0.0859499999999998,11.145,7.635,89.545,369.865,4.1075,56.199,127.4,18.055,252.8505,361,2.27
2,15.75,0.126,6.87515,1.116,-1.8395,29.433575,6.69225,-4.442,11.09,7.76925,89.5,369.665625,4.745,25.1,74.0082,17.425,253.26585,356.5119,2.57025
2,16.25,0.1162,5.8129,0.943,-1.5275,16.44465,4.381,-9.922,10.515,7.603,89.545,369.58055,2.904,7.2395,37.20185,16.525,251.63765,351.06405,2.6035
2,16.75,0.129,5.3521,0.9163,-1.379,6.4356,1.1278,-15.045,10.27,7.755,89.5,369.6673,3.747,-6.038,34.58,9.014,250.14985,348.69855,2.408
2,17.25,0.1348,4.8278,1.0217,-1.2315,-10.6415,0.125175,-18.545,9.549,8.2173,89.5,369.9237,3.634,-48.0026,15.8028,3.834,249.2079,346.40345,2.46925
2,17.75,0.076425,4.92565,0.779175,-0.57875,-35.88305,-1.8635,-20.355,9.2895,8.771825,89.6,370.085,2.449,-98.015,4.23235,2.2855,248,343.45,2.554
2,18.25,0.038275,5.0023,0.506,-0.2181,-51.74045,-8.61475,-30.274,8.806,10.21965,89.6,369.8636,1.3395,-113.38665,-4.6202,0.8334,246,332.95,2.56525
2,18.75,0.036,3.7475,0.4495,-1.0115,-54.81345,-9.332,-35.955,8.1115,11.8892,89.6,369.8947,0.98225,-109.55,-4.8395,0.504475,242.45,325.85,2.721
2,19.25,0.036425,2.8325,0.574725,-0.3805,-57.75,-5.50725,-41.115,7.4415,13.4414,89.6,369.886375,0.597,-106.55,-4.61725,0.710425,240.45,321.5,2.85875
2,19.75,0.04545,1.933,0.58735,-0.2553,-59.95365,-3.81565,-44.56,6.779,14.1125,89.6,369.8563,0.802,-104.55,-4.007,0.84085,237.45,317.35,3.0305
2,20.25,0.05045,0.85565,0.7281,-0.2286,-65.584,-3.964,-46.955,6.0395,14.1375,89.6,369.7598,0.86875,-103,-3.781,1.0145,236.35,316,3.086
2,20.75,0.05815,0.31735,0.85505,-0.237925,-66.08,-3.385625,-48.31,5.3855,14.73065,89.6,370.3046,0.6765,-104.55135,-3.506,0.79465,235.35,316,3.142
2,21.25,0.0699,0.7296,0.9109,-0.22375,-59.685,-4.80395,-50.195,4.8035,14.9896,89.6,369.9392,0.0559999999999999,-104.96535,-3.495,1.097,234.35,316,3.091
2,21.75,0.07125,0.5781,0.8314,-0.2199,-62.67,-2.389,-51.935,4.2725,15.9375,89.6,369.9541,0.69,-99.5893,-3.7773,1.1195,233.35,316,3.002
2,22.25,0.0738,0.2336,0.7982,-0.2442,-63.72585,-4.24475,-53.085,3.7925,16.1275,89.62655,369.95735,0.18825,-96.98,-3.441,1.0815,233.9,315.45,2.99625
2,22.75,0.06065,0.2302,0.7641,-0.25915,-62.16,-4.649,-53.975,3.3815,17.0045,89.6802,369.683,0.376,-97.72,-3.35705,1.0825,235,315,3.0535
2,23.25,0.06005,0.25475,0.7596,-0.24175,-54.475,-4.0875,-54.665,3.156,17.775,89.68515,369.6255,0.455,-98.6239,-3.372,0.83845,232.45,315,3.10125
2,23.75,0.0647,0.1937,0.80475,-0.22275,-56.0875,-3.07875,-55.2,3.0135,18.665,89.6714,369.264875,0.543,-95.765,-3.45335,0.77145,231.45,312.9,3.10125
3,0.25,0.0684,3.126,0.8394,-0.2568,-55.445,-2.58875,-54.975,7.2415,16.411,89.6,369.579675,0.524,-103.39645,-3.315975,1.4625,245.37485,323.34505,2.98
3,0.75,0.0486,2.9323,1.068,-0.2154,-58.7425,-2.348,-55.855,6.9105,16.266825,89.6,369.48475,0.3935,-105.205025,-3.54825,1.3305,243.049525,322.575,2.93925
3,1.25,0.063,2.65255,0.9852,-0.2327,-54.27,-1.568,-56.415,6.5995,18.07275,89.6,369.7067,0.3155,-104.475,-3.27425,1.17575,241.15,321.575,3.0657
3,1.75,0.0594,2.0395,0.817,-0.26815,-53.18,-1.97935,-55.61,6.335,17.2641,89.6,369.50835,0.166,-103.475,-3.48125,1.16225,243.05,320.47525,2.9897
3,2.25,0.0602,1.8865,0.8546,-0.2735,-53.8,-1.7375,-56.18,6.08,17.8499,89.565,370.252,0,-102.425,-3.6775,0.92255,242.300325,319.525,3.121
3,2.75,0.0672,1.82,0.8842,-0.2582,-55.96,-1.742,-56.75,5.9465,21.5702,89.5,369.4144,0.054,-103,-3.73305,1.24525,241.90655,317.972575,3.254
3,3.25,0.063,1.91075,0.8548,-0.2916,-66.7965,-2.1415,-57.15,5.7625,20.554275,89.5,369.2304,0,-98.795,-3.5692,1.275725,241.6428,317.176825,3.277
3,3.75,0.0676,1.75765,0.8108,-0.3478,-58.74,-1.2026,-56.97,5.539,21.5844,89.50455,369.6018,0,-101.351275,-3.53665,1.29,241.73115,317,3.19
3,4.25,0.0662,1.83845,0.9574,-0.270625,-64.7925,-1.585,-57.1,5.3375,20.696575,89.539,370.119125,0.0540000000000001,-102.5851,-3.2045,1.15575,241.253775,316.18585,3.17875
3,4.75,0.0636,1.67345,0.9016,-0.29825,-65.2125,-1.49125,-57.18,5.107,20.906425,89.54225,369.554125,0,-100.7467,-3.3345,1.268525,240.942175,315.91275,3.25875
3,5.25,0.0656,1.67525,0.9316,-0.3103,-62.08,-2.467,-57.305,4.8895,20.1527,89.6,369.85895,0.455,-100.127575,-3.2365,1.41,241,314.835825,3.2015
3,5.75,0.0676,1.2753,0.9996,-0.378425,-60.81355,-1.4583,-56.915,4.679,20.6097,89.6,369.867475,0.1485,-98.537625,-3.37025,1.03,241.248325,314.01575,3.22925
3,6.25,0.0596,0.8138,0.9634,-0.43295,-54.13,-1.96875,-56.935,4.434,20.894325,89.6,369.37525,0.077,-94.088875,-2.64625,1.531,241.5554,314.134925,3.146
3,6.75,0.06,1.4756,0.965,-0.9152,-46.97935,-3.154,-56.45,4.321,21.4258,89.68495,369.7821,0.224,-76.68215,1.6945,2.23915,241.387575,314.824725,3.2215
3,7.25,0.066875,3.1715,0.562,-1.948,-33.54,-0.1989,-54.44,4.3095,18.938125,89.7,368.3387,0.3135,-43.306775,24.04365,5.70175,240.625,322,3.225
3,7.75,0.06325,5.075,0.442625,-3.2075,-9.2275,2.49375,-50.935,4.6392,16.3525,89.7052,368.026375,1.27675,6.058475,66.3308,11.29935,244.1,332.93065,3.7175
3,8.25,0.064,6.224,0.502625,-3.67975,1.51725,7.43475,-42.055,5.5341,13.6834,89.8,368.944875,2.786,64.585,121.8386,21.023775,247.525,342.745175,3.4255
3,8.75,0.082625,6.7875,0.637,-3.15,9.28975,8.619,-31.81,6.87,13.0875,89.78775,369.660875,3.7725,92.9,164.7099,27.298,251,347.5,3.5545
3,9.25,0.100175,7.20375,0.78805,-3.394,35.28665,14.16,-19.393125,8.1075,12.389975,89.783875,369.6366,4.08875,125.12105,241.885275,40.215,254.475,359.550875,3.35225
3,9.75,0.08325,7.55825,0.87175,-3.352,60.4374,14.96,-7.82405,9.9895,11.945525,89.77855,368.9202,3.99775,116.2415,203.585975,34.8615,258,370,3.3356
3,10.25,0.1036,7.93,0.9312,-3.528,84.245,17.2275,2.716375,11.8125,11.8125,89.76025,369.94055,5.39625,204.8,319.425,45.805,262.15,373.8,3.271
3,10.75,0.10525,8.4115,1.04925,-3.2375,94.45,15.50025,7.73685,13.7,10.4498,89.75065,370.085,6.958,218.9,326.45,51.9097,266.8,384.991325,2.9475
3,11.25,0.1328,8.530625,1.1766,-3.565,136.75,19.85,11.3375,15.4875,8.658825,89.729125,369.72,7.541,231.8402,348.40495,57.9568,269.7,388.5231,2.7425
3,11.75,0.1324,9.005,1.2936,-3.52875,124.225,18.2675,18.35575,16.224,7.84475,89.691625,369.6683,7.575,266.70785,398.075,62.135,268.45,377.35285,2.67675
3,12.25,0.1352,9.375875,1.436,-3.066,119.4422,8.776,17.365,16.6805,6.99725,89.6625,369.81,8.1675,231.65,341.85,50.94975,271.8,394.39035,2.5737
3,12.75,0.1372,8.9185,1.436,-3.2,136,9.404,22.273125,18.158,7.5196,89.6375,369.6212,7.9085,216.57565,373.372225,63.87055,274.25,403.15665,2.76
3,13.25,0.172,9.80075,1.63625,-3.1605,111.07375,6.534,32.0372,19.9068,7.0165,89.58745,369.46805,7.88,183.5079,278.8143,41.3425,273.132175,418.45235,2.617
3,13.75,0.1679,10.0624,1.78965,-3.29775,108.0143,11.26,29.7156,20.6548,7.1523,89.5491,369.477975,9.242,170.969925,319.7392,53.360925,274,397.369175,2.6157
3,14.25,0.21575,10.1109,1.7165,-2.7075,103.2815,14.2315,26.63305,20.68635,7.1338,89.52925,369.502,9.216,148.217,284.9339,48.35,274.6195,389.5,2.69275
3,14.75,0.19885,10.057,1.69585,-2.562,88.90005,9.4815,18.685,19.575,6.91645,89.50745,369.743625,8.8545,127.2965,250.80195,41.494,271.0725,385.5,2.67275
3,15.25,0.22225,9.656,1.6699,-2.653,71.72,5.11975,9.7435,18.065,6.8646,89.5106,369.664275,8.33275,110.544,239.8616,40.965,270.0785,381.5,2.676075
3,15.75,0.21525,9.597,1.7875,-2.175,50.654,6.26,13.2628,17.285,6.84155,89.49685,369.7345,8.56675,81.295,191.86185,30.599,271.016,379,2.619
3,16.25,0.17925,9.59885,1.6474,-2.13575,30.653425,5.23575,7.4612,17.075,7.124575,89.493,369.5424,8.13775,50.826,142.47225,24.948,268.9865,379.08,2.6565
3,16.75,0.2023,9.4517,1.8279,-2.003,11.562,2.82675,0.883000000000004,16.28,7.2254,89.49335,369.53795,6.4115,5.665,95.7496,18.85925,266.5,376.5,2.516425
3,17.25,0.211625,8.5005,1.735,-1.44,-7.90595,1.325,-5.8245,15.42,7.19615,89.5,369.2509,7.5825,-42.05,51.795,10.8675,264.5,366.5,2.47485
3,17.75,0.171875,8.205,1.50125,-1.03335,-29.71,0.488175,-10.945,14.1843,7.758025,89.5,369.20115,7.225,-100.4,16.715,4.336,263.5,356.5,2.51175
3,18.25,0.0625,7.6295,0.787,-0.3935,-39.54175,-4.22025,-23.155,12.9941,8.48395,89.5,369.147,6.0475,-113.5,-2.986,1.575,259.5,351.5,2.64225
3,18.75,0.03625,7.5003,0.523125,-0.45695,-54.62,-3.39515,-30.575,12.1496,9.5642,89.46605,369.17335,4.578,-124.413,-4.95,1.074,257.307,347.315,2.616
3,19.25,0.0306,6.61085,0.473,-0.91255,-59.075,-5.3485,-35.81,11.50075,10.71405,89.5,369.2318,3.498,-120.901,-4.9715,0.905,254.6395,341.871,2.708
3,19.75,0.0418,5.84365,0.663,-0.48405,-55.835,-6.114,-42.53,11.07445,11.1846,89.565,369.53615,3.044,-117.4195,-4.801,1.365,253.824,339.8945,2.83
3,20.25,0.0452,5.3335,0.6708,-0.369,-55.8,-6.985,-45.445,10.61425,12.62925,89.565,369.592,1.9045,-114,-4.3853,1.4195,250.8635,337.6565,3.06
3,20.75,0.057,4.8525,0.7236,-0.2529,-57.6676,-3.326,-46.75,10.065,12.97075,89.6,369.413,1.575,-112,-4.05315,1.1765,250.1355,335.6925,2.924
3,21.25,0.0506,4.4655,0.8094,-0.216125,-61.725,-1.63375,-51.605,9.72295,14.1558,89.665,369.412625,1.224,-110.042,-3.71425,1.36535,249.6985,334,2.9575
3,21.75,0.0542,4.3245,0.8464,-0.251625,-60.3965,-3.39625,-51.785,9.1997,14.4633,89.665,369.588,1.2,-108,-3.828,1.50225,249.359,330.989,2.9
3,22.25,0.0616,4.17,0.8996,-0.221425,-63.3915,-1.639825,-51.095,8.6226,14.60095,89.6776,369.111275,1.0745,-106,-3.575,1.643425,248.058,328.5,2.948
3,22.75,0.0758,3.781,1.0262,-0.180875,-57.9,-3.358625,-52.91,8.153,16.84705,89.7,369.93305,1.02,-107.009,-3.442175,1.674,247.4135,327.468,3.02225
3,23.25,0.0658,3.507,0.893,-0.291475,-58.79,-3.32675,-54.455,7.96065,14.1266,89.665,369.329525,0.584,-107.7185,-3.6115,1.664,247.237,326.5,3.05
3,23.75,0.0612,3.3335,0.795,-0.2159,-52.245,-1.9095,-54.7,7.5625,13.45405,89.6,369.586,0.721,-108,-3.6325,1.57,246.741,326,2.992
4,0.25,0.087925,5.8289,0.914475,-0.219,-59.269075,-4.98975,-52,11.33225,12.4875,89.5989,366.342625,1.64875,-105.50875,-3.950525,1.69395,252.138475,339.725,3.6385
4,0.75,0.07955,5.6454,1.0885,-0.2894,-59.64965,-3.991,-53.535,10.9577,12.815,89.59925,366.91395,1.6915,-104.55,-3.6855,1.530775,252,338,3.6204
4,1.25,0.077475,5.49555,0.996925,-0.230575,-61.57745,-7.268675,-53.45,10.6019,13.32,89.6,366.37365,1.2595,-100.61815,-3.800275,1.52175,251.725,336,3.664
4,1.75,0.0834,5.0895,0.89745,-0.24675,-62.402,-4.6875,-54.515,10.48915,13.3,89.5646,366.876,0.93,-99.7525,-3.24825,1.5239,250.653,334,3.69975
4,2.25,0.062925,5.059,0.967625,-0.30825,-57.95,-3.883,-54.615,10.47295,14.16,89.5,366.8755,0.877000000000001,-98.7,-3.52275,1.54,252.693925,332.370475,3.857
4,2.75,0.084,4.8185,0.847725,-0.2549,-56.062325,-2.980125,-54.905,10.3636,14.3125,89.5,367.0471,1.18375,-96.718875,-3.429975,1.50725,251.603025,331,3.6436
