DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,SH_1_1_1,LE_1_1_1,SLE_1_1_1,G_1_1_1,G_2_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,G_2_3_1,TS_2_1_1,TS_2_2_1,G_2_2_1
1,5.25,0.2036386005,-1.91065,1.892277881,0.606140333,0.577529116,0.00356,-0.62999,0.014774,1.05219,0.0315,-7.10545,-6.1536,4.47215,1.74508,77.754,97.606243645,405.0673713,0.91633,-42.9594730595,10.82471294,-0.830009129,0.5686499,279.1576971,315.88965,5.738825571,-6.6993455,0.3636,0.5379296,0.333721665
1,5.75,0.221667595,-2.119965,1.957065,0.6838569875,0.64896266,-0.00184,-0.639,0.00985,1.983325,0.0012687775,-7.13355,-6.2859,4.39891,1.71743,78.530125,97.6030425,404.3522923,0.89863,-43.589984046,10.94458569,-0.81128,0.5595686,277.535,315.3470507,5.780510828,-6.6449755,0.30472,0.52405425,0.1014794155
1,6.25,0.216815209,-1.695495,1.905610658,0.5627958425,0.540842749,0.0055,-0.44277,0.0166,1.605,-0.0128,-7.1523,-6.3517,4.331585,1.68977,78.752845,97.60504435,405.9001412,0.77336,-42.2558411665,11.058919485,-0.617472559,0.565256,278.8157495,315.7382171,5.7745273345,-6.5312965,0.27815,0.5083236,0.9158031675
1,6.75,0.20542205,-2.0017,2.05618,0.791646538,0.722081433,0.010015,-0.53868,-0.0893301965,1.733799872,-0.0442075,-7.17005,-6.35735,4.262055,1.65982,78.68,97.60039735,404.59,0.861205,-42.888552911,10.88476129,-0.755798602,0.6197649,278.70655335,314.85144935,5.7439443755,-6.8318735,0.33008,0.49550305,-0.24424156
1,7.25,0.21417,-1.894,2.047362329,1.1464,0.91651409,0.008615,-2.0212,0.0324195535,2.53515,-0.0151,-7.37375,-6.5011,4.172495,1.63137,79.608,97.6345826,405.49581765,0.90457,-39.9194478995,11.66453856,-0.409236533,0.6948626915,278.08,315.71248535,5.791543926,-6.918341,0.312355,0.49091085,-0.93051312
1,7.75,0.21703,-1.5654,2.004901968,1.0987365335,0.914340931,0.007895,-0.53629204,0.0924,4.1206216505,0.0776,-7.54515,-6.41,4.06549,1.60322,79.834665,97.660496505,405.5893474,0.869145,-33.312,13.818470395,5.666668373,1.920107,281.1343331,315.8427724,5.901001274,-7.052607,0.389629429,0.4844766,-1.249630827
1,8.25,0.227115,-1.09548,1.953195,0.82086,0.66030909,0.0032,6.5862976705,0.560700849,5.466695,0.126238433,-7.55095,-6.5858,3.938485,1.62631,79.88392,97.6887206,404.3182533,0.84844,-11.01819369,52.56508114,25.116230395,6.74464,280.97,316.2306477,5.8995,-7.141336,0.47543,0.4814755,-1.188036034
1,8.75,0.233883977,-0.12486,2.06286515,0.43999,0.3695448715,-0.0102,17.87428,0.964507838,9.6015,0.16989,-7.2455,-6.44605,3.87917,1.64732,77.121346505,97.72226695,404.2318191,0.98109,27.61058778,184.95953545,83.729,15.8361,289.6678772,320.86582335,5.9593987305,-7.13705,0.44348,0.46050435,-2.5177791925
1,9.25,0.254025,0.58708,2.1637602715,-0.27226,-0.13228059,-0.0331,21.593865,1.427624989,16.524619655,0.3088025425,-6.8113,-6.4346,3.78964,1.67176,70.77892789,97.72806543,403.89,1.26748,75.767,343.02860995,157.12,39.30886,293.35936115,324.6771054,6.109315237,-7.0934585,0.40655,0.44285215,-2.256592116
1,9.75,0.2713366215,1.6118,2.196333382,-0.592265,-0.3787534315,-0.035653,42.2798,1.409531433,20.94426,0.162805,-6.1157,-6.7255,3.91848,1.69363,68.166545,97.70291859,403.6445179,1.626145,128.319987765,467.83055,240.51,54.94887877,294.922393,329.76653625,6.4770893585,-7.1159215,0.38135,0.4399718,-3.070002931
1,10.25,0.297,1.6354,2.4215,-0.80209,-0.740398093,-0.043474,60.317,1.5863325865,25.553,0.0634,-5.7357,-6.74,4.09339,1.71864,63.834,97.69637728,404.19,1.896045,184.50178932,589.42866655,305.73,68.49944613,296.6427838,334.7134801,6.63198,-6.9763945,0.48605,0.4439428,-2.5725902445
1,10.75,0.2960257975,2.30005,2.399,-0.72863,-0.617484023,-0.023,65.78807,1.288740812,26.718395,0.07505,-3.5503,-6.59935,4.32938,1.7429,61.73777937,97.67813026,403.597226,2.3747,223.7339493,681.0089692,357.9935822,79.17378,299.55,338.42,6.674016437,-6.695868,0.40293,0.4029305,-0.424030512
1,11.25,0.30667,2.497,2.5121029925,-1.1177,-0.9581486655,-0.0385,91.79,1.239361083,25.757205,0.06335,-1.602,-6.21545,4.61998,1.78441,56.552,97.640342215,404.1673792,2.54493,263.972983865,791.7181,419.89,86.024973135,302.5704,343.109,6.711282944,-6.401458,0.39958,0.4204106,2.303
1,11.75,0.30678195,2.9445728565,2.4406239505,-1.08665,-0.845889504,-0.0351305,71.6936,1.0446,28.88595,0.077703,0.26395,-6.13,4.83042,1.88698,52.425,97.595595675,403.9288896,3.0205,283.50570333,830.36845,453.3470351,92.6742938,304.705916,345.4522456,6.80192,-5.901443,0.399055,0.4929416,2.854
1,12.25,0.3141317135,3.3509960935,2.3253,-1.0825,-0.961839718,-0.0256,82.688775,1.001429562,28.09483,0.065,2.3489,-5.91785,5.00408,2.02814,48.2,97.52613933,403.76397675,3.6255,303.064162715,897.16435,470.41118475,96.825312315,305.74812435,351.5489547,6.65853,-5.551251,0.372965,0.477814,3.0075
1,12.75,0.316529547,3.366979055,2.394714735,-0.91663,-0.846434425,-0.029,85.237455,0.873670666,24.74583,0.0306,4.5175,-5.7464,5.34012,2.17924,46.225,97.462785075,402.7868511,3.97891,276.51044975,905.1955506,468.37,96.74418,307.3169102,354.85888795,6.58966,-5.276771,0.38799,0.4830434,3.129
1,13.25,0.304454823,3.2085,2.628968677,-0.595300205,-0.567719873,-0.02294,79.491,0.614180318,24.18137,0.0334,7.3348,-5.4364,5.70476,2.34458,43.995,97.44392915,402.9151567,4.44695,232.4,906.88075,448.8305083,93.78373,307.1427862,354.1305941,6.5601485385,-4.835901,0.385815,0.571742,3.283
1,13.75,0.304353203,3.5966,2.54715791,-0.548565,-0.450042464,-0.02045,85.972,0.552282162,23.61929,0.0518425,10.365,-4.7893,6.03505,2.52766,43.55822,97.45353264,402.54,4.8427,229.93574948,890.0729,424.73,91.68456295,305.9412614,356.2270945,6.485125965,-4.25171,0.402378455,0.7266848,4.07
1,14.25,0.29658272,3.720335293,2.565612553,-0.6981723065,-0.435653075,-0.015204,65.416,0.40660462,21.80314,0.0472,13.236,-3.5922603725,6.28033,2.72078,42.0185,97.42875403,402.3174372,4.80219,179.9816683,800.876,357.57918495,82.75229545,308.4137727,354.1237978,6.477375908,-3.632517,0.35555,0.8745624,4.071
1,14.75,0.291408154,3.4372347315,2.540039841,-0.1515501915,-0.128711254,-0.0104,53.10289,0.284910138,16.58584,0.0339,14.693,-2.71234097,6.48331,2.91003,40.484,97.41263248,402.0562493,5.02853,153.310795,689.969192,330.98,78.39795104,309.1375,355.847185,6.4145172735,-3.167971,0.410575,1.203461,4.073
1,15.25,0.278072868,3.6979,2.396050455,0.19333,0.137081919,-0.0059,32.90692,0.15249517,14.843,0.0486,15.268,-2.594103708,6.66604,3.0904,39.974255,97.40499632,401.74734785,5.21597,112.25664079,595.7692,278.2576105,68.89072,308.8017327,356.0857467,6.353569973,-2.91307,0.55631,1.509499,4.073
1,15.75,0.2778900295,3.4363905835,2.398386442,0.27166819,0.125908086,0.00512,19.18964,-0.186093697,12.165685,0.0628815,14.411,-2.121087562,6.85144,3.24913,40.918,97.422800385,401.012557,5.08286,76.78719,469.1880154,196.8213051,53.05240273,309.21,354.36,6.174085359,-2.881117,0.51154,1.754536,4.053
1,16.25,0.258102137,3.581381222,2.411579725,0.47833,0.420916921,0.0215765,3.935925,-0.440013883,8.07768,0.0521,12.854,-1.90955,6.98722,3.38066,42.97227,97.39130167,401.0439798,5.25114,34.602036,335.5225,135.26424165,39.00267,307.120087,350.00889775,6.3185392975,-2.608782,0.566435,2.010485,3.846
1,16.75,0.2277,3.1605186145,1.915911033,0.4762600025,0.479890896,0.023,-2.00219,-0.786991877,4.92256,0.00971,11.335,-2.322,7.06028,3.47577,45.395,97.39856385,401.147658,4.968,-4.77340690150001,176.1432278,64.980371805,19.10983,306.2981966,347.7214983,6.315882285,-2.282582,0.60679,2.192286,3.8766814115
1,17.25,0.198369455,2.8924,1.741551398,0.71544,0.675069253,0.025682,-9.245765,-1.214910543,3.1328,0.00798,10.083,-2.6842,7.09624,3.53002,49.195,97.42383004,402.2235417,4.334855,-34.73759906,66.09178099,23.00617096,4.442243,302.5485379,341.1754616,6.2413193765,-2.177469,0.51341,2.322024,2.676841262
1,17.75,0.1625486255,2.4252,1.56800775,0.64014168,0.506669016,0.0418955,-3.9579,-1.067217623,1.571210345,-0.0535,8.6583,-3.568866932,7.06737,3.54376,52.768,97.44090988,402.16,3.405,-48.0602498065,16.78271723,0.603842728,0.711583061,299.779068,337.33290415,6.193877867,-3.068035,0.46954,2.236491,0.331927566
1,18.25,0.148798588,1.905235,1.6473,0.7912546565,0.5655001615,0.025902,-4.6922,-0.787536434,2.01976,-0.039556,7.1975,-3.6733,7.01408,3.51626,55.68252,97.437295715,402.3465435,2.820115,-48.0688276205,11.73577455,-1.6256,0.463347761,296.8801843,336.13964335,6.1122462725,-3.268677,0.36128,2.034961,-0.604182231
1,18.75,0.155022092,1.546734622,1.7504,0.736967642,0.609483131,0.01326,-5.843605,-0.697614507,1.9105,-0.0756,5.3402,-4.7018,6.93328,3.45807,58.23413,97.45541195,403.30250685,2.57923,-46.55962577,11.18922794,-1.773254322,0.41162081,292.64093935,334.070824,6.072643524,-3.284967,0.40158,1.825149,-1.148798292
1,19.25,0.17541,1.436789048,1.63313,0.924679112,0.7839169075,0.00701,-6.2997,-0.485068091,2.2438,-0.03495,2.7398,-4.9157586825,6.8336,3.37755,59.992,97.5208114,404.5271989,2.51554,-46.15196495,11.38873115,-1.02638,0.488001088,288.9645922,332.9602028,6.11064,-3.489195,0.37767,1.630556,-0.3595085855
1,19.75,0.1741574075,1.1364443735,1.6204292255,0.809161759,0.663735918,0.00589,-5.498265,-0.285452796,2.2848,-0.04995,1.6012,-4.964074776,6.75561,3.28111,60.896,97.54994327,404.5961973,2.31018,-45.720431062,12.234464595,-1.094445625,0.628033682,286.1208,329.9186742,6.168508937,-3.884076,0.33567,1.446006,-0.651899991
1,20.25,0.18335706,0.779107169,1.702372292,0.6501755935,0.569815886,0.0096371,-5.8401,-0.44536,2.5142741345,-0.050803,0.45542,-5.08675,6.66288,3.12676,64.296,97.560148945,404.7152153,2.14064124,-45.990142665,11.30739394,-1.3497893665,0.5575668,285.3585608,328.8687369,5.916911446,-4.406221,0.34382,1.288673,-1.111928934
1,20.75,0.18312,0.37744,1.6705,0.9239035385,0.78301,0.00759,-8.8962,-0.40264,2.13487,-0.0461,-0.37232,-5.17865,6.53866,2.98039,67.04,97.56863609,404.8567605,1.91975,-45.65936155,11.39257658,-0.839762496,0.600214707,286.9316467,327.506987,5.8258638155,-4.66954,0.33061,1.168214,-0.278485842
1,21.25,0.175242338,0.100193657,1.684510747,0.727160993,0.765133238,0.0042,-8.9744,-0.194632318,1.8497,-0.0076795,-1.2308,-5.28995,6.41561,2.84645,67.392045,97.559794725,404.5,1.73666515,-45.1202109105,11.80883699,-0.91872,0.6655073,287.119051,325.5760914,5.92039,-4.937994,0.32139,1.068887,0.165286092
1,21.75,0.173230832,0.0739,1.78714,0.71548,0.627111602,0.00666,-9.0451,-0.296730106,1.5565826135,-0.00484,-2.2062,-5.1894,6.30086,2.72256,68.46444,97.561470585,404.9673038,1.7344,-45.388871046,11.144937505,-1.0743,0.590943791,285.29048465,325.46635685,5.967760464,-5.202311,0.28899,0.9953693,0.128921849
1,22.25,0.1796006085,-0.27607,1.6014452885,0.67318316,0.687406679,0.0212,-10.009,-0.3683368745,1.777244594,-0.03925,-3.2335,-5.4547,6.17518,2.60987,69.808,97.60012013,404.3607182,1.58717,-45.22671511,11.43072734,-1.174099209,0.5925518,284.3440923,324.3296144,5.967755,-5.345777,0.33932,0.9339573,-0.206963112
1,22.75,0.174355961,-0.291545,1.703897777,0.7490697745,0.71326,0.0174,-6.9665,-0.402900367,1.480951366,-0.022762,-4.1844,-5.63915,6.04748,2.50918,70.526,97.61169153,404.54112475,1.47404,-44.8415858,11.23472718,-1.2426,0.654527349,284.23322045,321.9833718,5.937089959,-5.702025,0.34662,0.8832314,0.380686392
1,23.25,0.1805192465,-0.21846,1.711456892,0.623979148,0.572466001,0.00846,-8.07201,-0.285236561,1.79735,-0.007412439,-5.012,-5.67685,5.92487,2.4169,69.878,97.61090144,404.3088984,1.41848262,-46.091982606,11.69515294,-1.6748,0.591922514,283.6995202,323.4115775,5.895350389,-5.824244,0.35614,0.8377286,0.543923759
1,23.75,0.166115,-0.88824,1.596441354,0.746198902,0.75179,0.018489,-8.4071,-0.4058493175,1.085,-0.00959,-5.2219,-5.8549,5.81166,2.33065,70.309,97.600191335,404.0111569,1.40003,-45.701964556,11.18977238,-0.963437513,0.594725929,285.21092695,322.2111639,5.968354809,-5.953113,0.35366,0.800027,0.445783107
2,0.25,0.19303397,-0.66812062,1.6766807545,0.555395,0.4670701515,0.005875,-4.2468,-0.429774088,0.71501572,-0.031238007,-5.6861,-6.4225,5.692295,3.07592,75.73,97.434199425,404.4098989,0.83694,-48.5968301215,1.2289883375,-0.886086393,0.8166323,278.0424947,317.1584644,6.6199808985,-7.874179,1.5616,1.2150875,5.1975
2,0.75,0.169274616,-0.8679868905,1.505017778,0.45784,0.417035444,0.0175,-6.0472,-0.289528942,0.89574,-0.001593,-5.873,-6.3855,5.53163,2.987275,76.731,97.445,405.0563143,0.79823,-47.4446350935,2.135,-0.63656,0.7360998,279.2928688,316.29226435,6.448593959,-7.995707,1.5336,1.1675515,5.1445
2,1.25,0.182602384,-1.2028,1.452941898,0.60231,0.516404754,0.005195,-5.70284,-0.20457,0.975975,-0.00101,-6.19005,-6.3816,5.346065,2.90614,78.40523866,97.4720279,405.3723705,0.74074,-45.646658338,1.8179,-0.610534491,0.686334753,280.81578675,316.1344476,6.1889172895,-8.007559,1.532,1.1439365,5.092
2,1.75,0.18699109,-1.183,1.4452989425,0.443899581,0.409904699,-0.000462,-4.2632,-0.22908,1.605445,-0.031356268,-6.3944,-6.4338,5.188045,2.82222,79.606,97.4816274,405.8707856,0.74054,-45.58451096,1.581186672,-0.95099,0.6429539,277.9637064,315.78927775,6.262616037,-8.183606,1.5704,1.116613,5.059
2,2.25,0.1892,-1.2656,1.5012,0.5499819035,0.445115166,0.0080367,-4.3677,-0.228618114,1.22778,-0.081602,-6.3741,-6.4461,5.051805,2.754495,77.733,97.49734794,405.8909645,0.729655,-46.236126995,1.629909669,-1.3332,0.7413198,276.8259606,316.5890694,6.3412,-8.286315,1.5076,1.094329,5.0295
2,2.75,0.186432743,-1.285,1.475402328,0.7090761625,0.646286965,0.00148,-4.459695,-0.2674344415,0.96314,-0.0227,-6.38975,-6.498,4.91685,2.69286,78.5565,97.48844141,405.8984919,0.69624,-45.041577598,2.001359782,-1.330189288,0.787733354,279.4876099,315.4465,6.1808624865,-8.69984,1.53605,1.068428,4.9785
2,3.25,0.1983,-1.5613,1.579308411,0.56515,0.522585279,0.0001669,-3.99675,-0.259186886,1.04894,-0.000383,-6.4221,-6.7177,4.78877,2.624475,77.107,97.47837514,406.2770348,0.6698,-44.20222751,2.2039442265,-1.438750378,0.845281044,278.41734115,315.9742407,6.273519673,-8.862432,1.5128,1.0303225,4.9285
2,3.75,0.19232,-1.4175,1.6145,0.548967649,0.4948711245,0.010127,-4.56248,-0.33396425,1.362038979,-0.00537,-6.65385,-6.73695,4.7161,2.55884,77.34194514,97.52474726,405.4767965,0.679355,-44.110025789,2.51016239,-1.300669434,0.628310662,278.9306166,316.3450933,6.250545,-8.783523,1.4969,0.9981886,4.886
2,4.25,0.18882,-1.56089,1.598181205,0.61788,0.5397,0.009315,-3.8092827205,-0.33892,2.1667247495,-0.015473601,-7.04915,-6.7687,4.64208,2.512235,79.374,97.496299155,405.900525,0.65967,-43.986,2.031381737,-1.219520867,0.5540274,277.94,315.6657763,6.80416,-8.573871,1.4645,0.96977865,4.864
2,4.75,0.218194089,-1.9874,1.552101995,0.5797480375,0.514856428,0.006605,-5.1595,-0.2089427995,1.9624,-0.0201,-7.08025,-6.7995,4.55725,2.454305,80.444,97.472043385,405.8724149,0.61621,-44.158,1.5794,-0.9778845225,0.6369358,277.7125,314.6538,6.390200293,-8.490563,1.4892,0.940177,4.8505
2,5.25,0.20303,-1.7681,1.560374755,0.6172667665,0.488628686,0.00524,-4.238705,-0.151320415,2.08365,-0.0362,-7.10545,-6.7768,4.47215,2.418275,82.013,97.47,405.1587904,0.64691,-43.81116185,1.413946894,-0.90734,0.590674987,276.0392,313.2878493,6.349921867,-8.53194,1.4859,0.9129357,4.8415
2,5.75,0.2123372245,-2.05828,1.693991806,0.5027340305,0.43593513,0.0154,-3.4738,-0.1861108755,1.8744437495,-0.0522,-7.13355,-6.7549,4.39891,2.382895,81.599,97.449912145,405.91468855,0.72131,-42.45169936,2.088623652,-0.409848992,0.764490444,275.4686,312.3119578,6.2456308045,-8.567225,1.4544,0.8945801,4.8235
2,6.25,0.181704497,-2.39868,1.650122319,0.38568,0.2515448345,0.018,-3.69873,-0.298737208,1.67342,-0.0546,-7.1523,-7.0094,4.331585,2.346265,81.6485,97.46562331,405.96822755,0.72358,-41.674,1.947111162,1.7955034,1.034203223,273.9148719,311.3251458,6.423343241,-8.604118,1.4068,0.8750466,4.805
2,6.75,0.198393934,-2.5287,1.618707205,0.480780599,0.3106118975,0.00593665,-2.647925,-0.192920445,2.1417,-0.0527,-7.17005,-7.0353,4.262055,2.314795,81.278,97.48650659,406.4093316,0.70454,-36.405612562,4.257018335,3.168,0.927098,271.8192626,310.34952115,6.344604479,-8.61025,1.4333,0.86350565,4.782
2,7.25,0.213328745,-2.57,1.8071592865,0.90091,0.4552730255,0.021515,-1.956,-0.017685,2.6226,0.045,-7.37375,-7.0314,4.172495,2.27969,81.25611,97.52632091,405.848088,0.69482,-27.52050823,15.10803596,7.2339,2.018115189,271.63168975,311.2161196,6.318681259,-8.658748,1.4403,0.85206415,4.574
2,7.75,0.21283,-2.4355,1.92564,0.65604582,0.36668492,0.0298,2.844835,0.278648748,3.75975,0.0442,-7.54515,-7.11145,4.06549,2.23583,80.48,97.543210035,403.83480445,0.71374,-9.3844,56.5183,26.4712832,6.551458,271.76956585,311.99031905,6.27675591,-8.699151,1.38705,0.8391722,4.392
2,8.25,0.252109967,-1.5906,2.120438671,0.226482654,0.167223198,-0.00837,8.4231,1.172309243,7.9865936205,0.191088523,-7.55095,-7.19835,3.938485,2.18403,78.254,97.56800962,403.8130264,0.815565,23.1386,149.43105,76.04741703,17.06885742,273.83134655,312.7154362,6.3289302655,-8.714977,1.40675,0.82278575,4.405
2,8.75,0.277575584,-0.5593,2.212886792,-0.27455,-0.258887235,-0.0397,30.640535,1.562297945,16.06,0.164229968,-7.2455,-7.123,3.87917,2.037135,76.284,97.576273,403.2468919,0.9126,73.92417,275.424739,148.05,38.56897738,276.6768,316.1974549,6.42656,-8.672378,1.35925,0.77887725,4.399
2,9.25,0.301682242,0.19418,2.4115,-0.63705,-0.44562072,-0.0471,52.141,1.543215514,20.763,0.161234493,-6.8113,-6.9356,3.78964,2.05271,72.0065,97.594317385,402.2555359,1.07259,118.53,435.9077173,189.185,55.49906,280.89037715,321.3758172,6.5973495925,-8.422233,1.298,0.7579627,3.973
2,9.75,0.327445569,0.7302343935,2.5259980695,-0.9125,-0.7710498175,-0.0537,76.19437,1.218103337,27.56766,0.102504959,-6.1157,-6.3636835,3.91848,2.11424,68.93962,97.64994702,400.8466884,1.155805,176.4776639,551.67115,259.22,61.76645,284.58731225,326.6656633,6.814892039,-8.15975,1.3041,0.72862435,3.889
2,10.25,0.3242575215,1.221825,2.618683731,-1.077241057,-0.9463002545,-0.0385,90.930865175,1.484790922,25.888075,0.14336,-5.7357,-6.2067,4.09339,2.24855,67.951,97.654880395,400.4525516,1.4806,218.900246035,684.90385,318.53,75.4147,287.6520885,330.84703185,6.7564090375,-7.36651,1.43385,0.7303344,4.0805
2,10.75,0.342192651,1.8764,2.777683628,-0.90888,-0.751193724,-0.0274,113.601415,1.3538223505,27.541,0.1202488865,-3.5503,-6.0777,4.32938,2.44859,65.76985,97.63494783,399.429701,1.66138,275.4,782.0000561,422.76,91.918514505,292.4029,337.28603245,6.856549518,-5.468289,1.4139,0.78329155,4.424668
2,11.25,0.34286,2.62585,2.7400674245,-1.42775,-1.275817312,-0.0252,106.2945771,1.389746852,31.61885,0.0797,-1.602,-4.745695,4.61998,2.67691,62.382,97.5795,399.45319185,1.89055757,319.68997,867.3087,478.055,109.1188468,294.7794522,340.83781605,6.731353999,-5.028505,1.377498613,0.8155119,4.724
2,11.75,0.35146118,3.1614,2.80801,-1.248766589,-1.131226361,-0.0278,116.9021901,1.1950558905,29.86931,0.0698,0.26395,-3.8172,4.83042,2.895165,61.516,97.54,399.2815069,2.11533,344.85049425,930.915,528.56,112.45965,296.3,342.58599575,6.930031776,-4.619053,1.4366,0.8899381,4.7605
2,12.25,0.36064698,3.32765,2.7608369865,-1.3218,-1.180084566,-0.0334,131.86943,1.2084391675,32.4444,0.03965,2.3489,-2.6877,5.00408,3.118975,59.435,97.51896934,400.0236583,2.34506582,370.18,993.69855,551.8067856,117.3378204,299.63559165,345.5737715,6.889311477,-4.13085,1.5036,0.9564211,4.9105
2,12.75,0.364571952,3.4689,2.7414962795,-1.0578,-0.991753934,-0.0272,139.857425,1.011011213,33.44591,0.0614,4.5175,-1.545,5.34012,3.34489,57.351129855,97.47981241,399.7976204,2.57195,370.2285746,978.0299604,555.05,119.3259,299.72165,348.6170688,6.652741157,-3.536461,1.6097,1.0102562,4.8955
2,13.25,0.352999342,4.0628,2.789651558,-1.205,-1.1263234475,-0.0168,132.15205,0.698543555,34.107781005,0.0282,7.3348,-0.97486,5.70476,3.600805,55.59,97.40729924,400.923701,2.7837,350.2310782,1001.976,555.1474395,118.29615,300.81655895,352.28309245,6.67133,-2.633736,1.795847236,1.1576725,5.076
2,13.75,0.357477707,4.5629,2.713079984,-1.103,-1.02162151,-0.01545,125.025,0.7659233425,31.54853,0.00989,10.365,1.114559,6.03505,3.842365,54.8675,97.38580771,400.78565135,3.00864,305.5862607,963.4766,515.24055375,111.2943,301.5809571,353.7172595,6.740699387,3.057226,1.91605,1.3483465,5.4425
2,14.25,0.35680147,5.0967,2.72985,-0.86585,-0.795711718,-0.0153,97.06177788,0.511116909,28.44341,0.0270815,13.236,2.8859,6.28033,4.065615,53.5965,97.38228304,400.16509,3.5444,272.43910075,877.52087065,465.175,103.47822195,303.29,353.64345,7.00314,5.3094925,1.8707,1.543435,6.158
2,14.75,0.357959734,5.11545,2.809118557,-0.815455,-0.77082,-0.01565,77.73399635,0.4103598005,24.79549,0.0233,14.693,3.3763,6.48331,4.2544,52.802,97.37542797,399.933694,3.6613,194.101458,787.7107357,404.2776996,91.384475055,303.58,353.126589,7.4115938765,5.364715,1.9315,1.686464,6.975
