DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,T_SONIC,TA_1_1_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,WS_2_1_1
1,0.25,2021.63244628906,422.101989746094,0.269454993307591,3.21529006958008,4.65148019790649,-0.0530939009040594,-1.04913552105427,-7.32721090316772,-18.7621002197266,-0.3570047467947,-0.457009002566338,-0.185758497565985,100.921222686767,85.4501438140869,0.269006341695786,0.502281755208969,0,301.80827331543,318.267723083496,-17.9051742553711,0,0,0,0,2.33466249704361,2.82962334156037,3.45515841245651,4.62632787227631,-0.0624785739928484,0.221106082201004,0.0546317994594574,0.203175038099289,0.0609807334840298,0.147520747035742,0.360013999044895
1,0.75,2017.61010742188,421.277252197266,0.329425252974034,-3.22121006250381,4.73715996742248,-0.0623966250568628,-0.559803485870362,-7.40976905822754,-20.0410499572754,-0.509974256157875,-0.468177013099194,-0.375227741897106,100.87967300415,86.0989685058594,0.435487359762192,0.655252262949944,0,302.673202514648,317.864196777344,-14.4362256526947,0,0,0,0,2.36345201730728,2.83233523368835,3.42139571905136,4.62276887893677,-0.094508197158575,0.244544930756092,0.0669917017221451,0.22627891227603,0.0717285182327032,0.211910992860794,0.380129992961884
1,1.25,2028.19006347657,421.302505493164,0.308936499059201,2.75998497009278,4.74026012420654,-0.0751349981874227,-0.696518957614899,-7.35616981983184,-18.1842498779297,-0.476774990558624,-0.442294493317604,-0.204662751406431,100.844274520874,87.336805343628,0.327752687036992,0.807765498757362,0,304.782180786133,317.67569732666,-15.4509048461914,0,0,0,0,2.34891051054001,2.84165149927139,3.40881109237671,4.62155199050903,-0.080375500023365,0.278480976819992,0.0690388232469559,0.223046448081732,0.0641709994524718,0.259563744068146,0.370423510670662
1,1.75,2019.17498779297,421.932998657227,0.284861259162426,1.89535492658615,4.57803738117218,-0.127401754260063,-1.66773751378059,-6.97778511047363,-21.8389248847961,-0.161195002496242,-0.381926000118256,-0.290858492255211,100.855775833129,85.879114151001,0.374505609273911,0.809105753898621,0,303.47078704834,318.625381469726,-15.1724660396576,0,0,0,0,2.37568467855453,2.86086827516556,3.4034743309021,4.63523411750793,-0.0790200494229794,0.26500678062439,0.0649407990276814,0.223555538803339,0.0579484980553388,0.147707253694534,0.379164010286331
1,2.25,2041.60494995117,422.596740722656,0.256343990564346,0.523560494184494,4.59584987163544,-0.0787797980010509,-1.51554000377655,-6.94624090194702,-19.7280998229981,-0.209417004138231,-0.306355237960815,-0.1795205026865,100.848323822021,87.4183101654053,0.374002069234849,0.718948245048523,0,303.308815002441,318.975112915039,-16.2116241455078,0,0,0,0,2.34297525882721,2.80357354879379,3.44600117206574,4.67959892749787,-0.065420476719737,0.236010000109672,0.0692000985145569,0.249777629971504,0.0680888779461384,0.143882751464844,0.309507504105568
1,2.75,2031.84008789062,422.093505859375,0.314387992024421,2.80377507209778,4.42681980133056,-0.0742190517485142,-1.42950999736786,-7.03337013721466,-22.6624498367309,-0.428887240588665,-0.33067399263382,-0.391863003373146,100.857276916504,87.0758323669433,0.594255089759827,0.476185001432896,0,303.985191345215,318.931396484375,-15.3209381103516,0,0,0,0,2.37524509429932,2.81721395254135,3.39189505577087,4.67418909072876,-0.0986322741955519,0.273181721568108,0.0681719239801169,0.229615680873394,0.0609811395406723,0.18198049813509,0.436298996210098
1,3.25,2026.44500732422,421.603256225586,0.306096494197845,-1.72236001491547,4.43330991268158,-0.111933998763561,-1.02721756696701,-7.49505162239075,-22.0023994445801,-0.0605696998536587,-0.400342509150505,-0.349812000989914,100.847999572754,86.6595973968506,0.605004906654358,0.96000899374485,0,302.71688079834,320.212654113769,-13.5038757324219,0,0,0,0,2.34258759021759,2.79550617933273,3.37385195493698,4.65535259246826,-0.0936301033943891,0.243961066007614,0.0617201998829842,0.260266005992889,0.0685332790017128,0.13756774738431,0.32616600394249
1,3.75,2028.74743652343,419.931495666504,0.262022249400616,0.344879999756813,4.53045737743378,-0.106568997725844,-1.64336749911308,-7.24148523807526,-17.5166501998901,-0.35538350045681,-0.557181268930435,-0.361781246960163,100.835521697999,86.7431354522705,0.322503656148911,0.890142738819122,0,303.448295593262,318.37547302246,-13.9090118408203,0,0,0,0,2.35428196191788,2.76659697294235,3.35645776987076,4.6610631942749,-0.0822741985321045,0.25913156569004,0.0608618501573801,0.206083595752716,0.0662462078034878,0.16423175483942,0.481034502387046
1,4.25,2026.18508911133,421.23950958252,0.334082990884781,-0.663790479302407,4.30498266220093,-0.0578238014131784,-0.551925495266914,-7.10190987586976,-18.1311755180358,-0.53778475522995,-0.391668498516083,-0.206160999834538,100.849798202515,88.0955390930176,0.213739007711411,0.702791258692741,0,300.652542114258,317.889770507812,-12.3240585327148,0,0,0,0,2.29696470499039,2.67786288261414,3.33464765548706,4.6559442281723,-0.10186529904604,0.276943244040013,0.0636984743177891,0.219883531332016,0.0641009453684092,0.102164998650551,0.381006002426147
1,4.75,2034.1774597168,420.585998535156,0.329676002264022,-1.42453217878938,4.22467994689941,-0.0528826247900724,-1.08168724179268,-7.32813537120819,-22.4348249435425,-0.633264005184174,-0.434267997741699,-0.293744757771492,100.864574432373,86.8891315460205,0.213250726461411,0.803264498710633,0,300.506187438965,317.05241394043,-14.1034469604492,0,0,0,0,2.21134871244431,2.74353742599487,3.33801877498627,4.65731418132782,-0.112558003515006,0.239358473569155,0.0638695023953915,0.238196764141321,0.06599594745785,0.132585998624563,0.366232998669147
1,5.25,2030.06506347657,421.605987548828,0.28702449798584,-0.196913510560989,4.03009986877441,-0.0684518963098526,-0.636954516172409,-7.18381738662719,-16.960150718689,-0.31004274636507,-0.539116263389587,-0.330653011798859,100.871850967407,88.7933502197266,0.435006707906724,0.799563765525818,0,301.981216430664,316.877815246582,-12.3888168334961,0,0,0,0,2.2447714805603,2.7209729552269,3.30472052097321,4.64769566059112,-0.0910963006317616,0.261939868330956,0.0698029994964599,0.211896061897278,0.0718698166310787,0.193100500851869,0.414483495056629
1,5.75,2026.56994628907,423.698501586914,0.329945005476474,1.17477253079415,4.17054235935211,-0.0527895018458366,-1.76803004741669,-7.22156131267548,-19.806999206543,-0.285630509257317,-0.440411001443863,-0.350681990385056,100.89857673645,87.6160583496094,-0.261999517679214,0.817198246717453,0,303.173934936523,317.118629455567,-13.830696105957,0,0,0,0,2.24638003110886,2.67428922653198,3.31184881925583,4.64233267307281,-0.0922152996063232,0.280351936817169,0.0662114024162292,0.245859712362289,0.0695363208651543,0.261714495718479,0.379632011055946
1,6.25,2030.18994140625,423.651489257812,0.355836004018784,1.20222997665405,4.10154247283935,-0.0510850260034204,-0.88977599143982,-7.18790411949158,-18.3980007171631,-0.62067848443985,-0.402494750916958,-0.218929246068001,100.91695022583,87.2748546600342,0.284494012594224,0.645680487155915,0,302.661437988281,316.686790466309,-13.4362640380859,0,0,0,0,2.2063507437706,2.60636520385742,3.29408597946167,4.62771558761597,-0.0698419008404017,0.263975739479065,0.0697671510279178,0.231579460203648,0.0681768581271172,0.254990249872207,0.42747800052166
1,6.75,2036.34503173828,423.150489807129,0.35122549533844,1.30132007598877,4.17040741443634,-0.0502652749419212,-1.65037500858307,-7.53188896179199,-21.8396005630493,-0.286394998431206,-0.308809258043766,-0.243863753974437,100.944200515747,86.9379425048828,0.392999261617661,0.659938007593154,0,302.604377746582,317.15347290039,-12.4979858398437,0,0,0,0,2.26107692718506,2.61582744121551,3.28482472896576,4.60626113414764,-0.084637301042676,0.27178955078125,0.0632433518767356,0.236497566103935,0.0690755732357502,0.156867753714323,0.444981500506401
1,7.25,2036.56008911133,423.34748840332,0.300397992134094,1.25003504753113,4.11805486679078,-0.0340749993920326,-0.714473992586136,-7.57424449920654,-20.6376256942749,-0.607230007648468,-0.418152004480362,-0.388262003660202,100.945299148559,85.9730644226074,0.337243646383286,0.503468759357929,0,299.073982238769,317.61735534668,-14.6466674804687,0,0,0,0,2.23306769132614,2.62212175130844,3.27286154031754,4.65494644641876,-0.0878710970282555,0.251853197813034,0.0602045245468617,0.240708336234093,0.0676253493875265,0.183818001300096,0.393912255764008
1,7.75,2039.9475402832,423.999008178711,0.31903300434351,1.66773009300232,4.16435003280639,-0.0299499994143844,-1.95287001132965,-7.38140571117401,-18.7320256233215,-0.414688989520073,-0.479150012135506,-0.297996260225773,100.940773010254,85.204174041748,0.359002679586411,0.510813996195793,0,301.461418151855,318.905715942383,-12.787486076355,0.773910999298096,0.0461489986628294,0,0,2.22988557815552,2.61387115716934,3.27659994363785,4.67831635475159,-0.0747595727443695,0.260206073522568,0.0656038969755173,0.244398027658463,0.0605309009552002,0.175174746662378,0.312842510640622
1,8.25,2044.68246459961,423.44775390625,0.311444997787476,-2.37319755554199,4.28596234321594,-0.0807700976729393,-1.44157004356384,-7.18917512893677,-20.2746996879577,-0.456934496760368,-0.218763496726752,-0.253782004117966,100.936725616456,85.4355125427246,0.25749358534813,0.477648243308067,0,298.069000244141,318.535308837891,-9.12117004394531,6.6738920211792,0.484788000583649,2.90143394470215,0.436452001333237,2.2151050567627,2.60200309753418,3.22385692596436,4.66722393035889,-0.0970181971788406,0.249670058488845,0.0606981255114078,0.226216066628695,0.0668446756899357,0.131047751754522,0.352230742573738
1,8.75,2040.56008911133,423.688758850097,0.222899004817009,-1.37072747945785,4.33092248439789,-0.0835284758359194,-0.916517525911331,-6.72706127166748,-20.8328504562378,-0.542755737900734,0.0695414021611214,-0.057133249938488,100.919273376465,86.727710723877,0.167993158102036,0.386134505271912,0,303.04158782959,319.160705566406,-0.826785236597061,20.9665451049805,1.21587598323822,9.73595571517944,1.05723094940186,2.17750000953674,2.56060099601746,3.25789308547974,4.6623330116272,-0.102019499987364,0.251097477972507,0.0682597979903221,0.231086030602455,0.0755100324749947,0.134178504347801,0.395384013652802
1,9.25,2039.10998535156,421.268745422364,0.254714999347925,-2.14918005466461,5.0916199684143,-0.154581248760223,-2.00918984413147,-6.32632446289062,-19.0069751739502,1.03291249275207,0.351403243839741,0.170867003500462,100.955425262451,85.6579399108886,0.747750878334046,1.17024171352387,0,301.662727355957,320.308990478516,6.99032402038574,41.8078880310058,2.55089092254639,18.8659329414368,1.83479404449463,2.17514395713806,2.64830708503723,3.27811598777771,4.65841722488403,-0.118693999946117,0.293715231120587,0.0826372504234314,0.272782765328884,0.100591158494353,0.252050500363112,0.479325488209725
1,9.75,2036.03244018555,421.75675201416,-0.176698748022318,0.110284999012947,4.90774261951447,-0.208623006939888,-3.19301497936249,-5.55896854400635,-11.2218999862671,1.12084996700287,0.21620399877429,-0.0327786989510059,100.993572235107,81.3420104980468,1.32599794864654,1.531016767025,1.11022302462516e-15,305.87516784668,324.420593261719,19.8616046905518,68.5664443969727,3.65982699394226,31.584089756012,2.76702189445496,2.31212997436523,2.68951201438904,3.29987692832947,4.67443084716797,-0.116454502567649,0.29605832695961,0.0885694511234761,0.292191475629807,0.112507071346045,0.377681255340576,0.542493999004364
