DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,H2O,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,G_1_1_1,U_SIGMA,W_SIGMA,V_SIGMA
3,5.25,0.279,0.2815,2.16,-8.5705,0.15,-0.0095,431.4125,5.852,-34.369,0,-1.358,0.115,274.821,312.866,-0.7205,81.35,1.528,99.194,0.656,1.203,1.3485,2.6565,-7.074,0.5005,0.21525,0.5444
3,5.75,0.199,0.1745,2.575,-7.7695,0.162,-0.002,431.229,5.68,-29.3355,0,-1.139,0.1235,275.9115,313.079,-0.501,80.75,1.653,99.193,0.6125,1.1595,1.3285,2.652,-7.7165,0.56295,0.253,0.5711
3,6.25,0.215,0.169,3.241,-8.91,0.176,0.004,432.084,5.883,-28.592,0,0.34,0.529,277.2525,312.5635,-0.7005,82.85,1.834,99.202,0.587,1.015,1.3025,2.648,-7.703,0.50665,0.2533,0.50845
3,6.75,0.123,0.1135,4.469,-8.4305,0.157,0.009,431.4065,5.6115,-15.241,15.575,12.299,3.08,275.929,313.345,-0.642,83.55,1.976,99.202,0.569,1.015,1.284,2.648,-7.311,0.5312,0.2714,0.5785
3,7.25,0.062,0.047,1.928,-4.992,0.244,-0.005,431.6345,5.9235,12.0025,74.92,59.4295,12.404,278.2705,315.914,-0.3925,82.8,2.026,99.211,0.553,1.035,1.267,2.649,-6.297,0.6168,0.31795,0.6346
3,7.75,-0.0485,0.028,13.883,0.031,0.301,0.0265,432.6925,6.181,42.4325,180.5,110.2555,24.9565,273.316,318.561,0.0195,81.8,2.378,99.1875,0.5395,1.447,1.2505,2.6495,-5.3105,0.79325,0.41155,0.8487
3,8.25,0.137,0.1885,25.142,7.76,0.302,0.013,432.287,6.301,81.796,341.4,186.331,41.1795,269.7915,322.8405,0.4215,75.93,2.531,99.101,0.5305,1.578,1.235,2.65,-4.889,0.8686,0.4474,0.8495
3,8.75,0.111,0.069,37.219,16.9615,0.306,-0.0015,431.87,6.151,149.1995,510.9,295.7925,59.6805,263.826,326.095,0.643,73.025,2.8265,99.149,0.5835,1.8385,1.22,2.6505,-3.5445,0.9179,0.4521,0.91685
3,9.25,0.19,0.159,39.688,26.592,0.3405,0,432.146,6.058,178.298,719.4,360.6345,72.228,269.0295,330.2445,0.8195,71.395,2.865,99.147,0.6025,2.109,1.208,2.651,-2.604,1.0359,0.474,1.0379
3,9.75,0.295,0.2775,53.985,39,0.3465,-0.017,431.875,6.248,250.009,854,464.258,83.8305,270.4085,335.1895,0.9715,69.425,3,99.119,0.624,2.25,1.1985,2.652,-0.164,1.1164,0.4963,1.1244
3,10.25,0.477,0.5705,66.335,53.27,0.355,-0.011,431.628,6.317,250.9575,889,469.3925,88.983,266.5905,338.2835,1.4315,68.31,3.27,99.0995,0.7515,2.53,1.201,2.6495,0.205,1.1291,0.5043,1.1973
3,10.75,0.4705,0.549,82.585,78.527,0.3545,-0.035,431.398,5.956,297.478,1048.5,527.134,98.86,269.4585,342.5945,1.6515,67.16,3.32,99.1015,1.0695,2.6885,1.265,2.6455,0.982,1.1264,0.5009,1.2428
3,11.25,0.46,0.543,99.835,88.67,0.354,-0.0035,431.3795,6.491,335.641,1134,542.5095,103.2865,273.555,347.2655,1.8395,67.325,3.145,99.095,1.126,2.776,1.3065,2.6415,5.097,1.1764,0.5448,1.224
3,11.75,0.718,0.736,100.6415,86.017,0.348,-0.0345,430.865,6.316,361.181,1215,589.781,103.877,273.8345,351.5165,1.7445,66.5,3.273,99.051,1.337,3.0035,1.3805,2.64,10.184,1.1033,0.5346,1.338
3,12.25,0.7255,0.894,121.609,91.018,0.375,-0.017,430.64,6.1925,376.9435,1264,626.9105,114.946,268.226,353.684,2.3905,67.68,3.532,99.002,2.132,3.2095,1.3875,2.644,13.1815,1.1957,0.5173,1.2589
3,12.75,0.939,0.8945,123.6605,86.6125,0.388,0.004,430.611,6.2265,359.4185,1202,561.826,106.424,275.935,355.117,2.671,64.265,3.925,99.001,2.6855,3.33,1.466,2.6485,14.77,1.2046,0.5711,1.2749
3,13.25,0.669,0.7055,119.5325,80.4,0.384,0.0145,430.035,6.293,310.362,1209,521.061,99.683,277.972,357.2485,3.2045,62.56,4.222,98.998,3.143,3.601,1.517,2.6505,16.196,1.1899,0.5605,1.3159
3,13.75,0.8465,0.7715,108.328,79.304,0.3915,-0.004,430.317,5.932,329.9945,1106,554.3685,95.9295,276.446,356.8545,3.254,63.77,4.344,98.988,3.52,3.865,1.568,2.6495,18.5595,1.1981,0.5603,1.2609
3,14.25,0.7645,0.779,119.612,78.963,0.3915,-0.001,430.643,6.104,260.1235,1017,456.613,85.516,275.3825,355.94,3.0965,64.03,4.049,98.985,3.812,4.265,1.6185,2.649,15.2365,1.19345,0.56025,1.212
3,14.75,0.796,0.817,110.4395,68.514,0.385,-0.003,430.548,6.151,201.0015,848,346.6335,72.2085,277.218,353.7335,3.466,64.675,3.9375,98.992,4.067,4.584,1.7085,2.6495,15.103,1.1488,0.5618,1.31285
3,15.25,0.4965,0.7165,96.974,45.84,0.3895,0.0055,430.003,5.979,154.111,752,332.7175,62.8785,274.405,351.601,3.7995,62.825,4.0955,98.9775,4.376,4.8845,1.768,2.6505,14.1565,1.1706,0.5333,1.2132
3,15.75,0.702,0.662,79.135,36.517,0.39,-0.005,430.131,6.301,105.077,596.4,202.1345,49.665,281.3605,347.9975,3.7705,65.645,4.0345,99.001,4.546,4.851,2.015,2.6505,12.9435,1.12285,0.53735,1.18055
3,16.25,0.7195,0.668,75.8825,27.829,0.354,0,430.0635,6.3565,72.954,414,194.8095,45.727,278.6325,344.825,3.6065,65.08,3.497,99.004,4.431,4.6345,2.203,2.6505,11.292,1.03,0.5171,1.0872
3,16.75,0.487,0.511,64.706,12.1905,0.3375,-0.0035,428.817,5.908,30.331,345.8,105.1645,31.428,281.9785,337.1765,3.506,66.09,3.448,99.013,4.296,4.4765,2.3725,2.65,5.8545,0.9875,0.5194,1.0265
3,17.25,0.492,0.474,47.545,5.647,0.301,-0.0095,428.738,6.289,1.7775,196,65.8275,13.644,282.2185,333.71,3.324,68.12,3.329,99.058,4.1105,4.191,2.5195,2.6495,1.5485,0.9268,0.4763,0.9463
3,17.75,0.365,0.442,37.052,-3.292,0.301,-0.003,429.075,6.2425,-25.392,83.6,23.965,4.5035,280.309,329.0605,3.002,70.42,2.927,99.092,3.8475,4.13,2.6435,2.6485,-1.367,0.8112,0.448,0.8468
3,18.25,0.49,0.4475,25.461,-8.3325,0.268,0,429.034,6.2975,-49.0235,20.85,0.913,0.721,277.4415,322.722,2.783,70.54,2.875,99.1155,3.5525,3.9795,2.734,2.648,-3.403,0.8457,0.3771,0.8564
3,18.75,0.565,0.531,19.437,-11.105,0.2665,0.0065,428.8695,6.2325,-55.301,0,-1.793,0.1315,279.578,321.1905,2.4325,71.995,2.406,99.1515,3.151,3.7285,2.5865,2.6545,-4.1185,0.7807,0.3637,0.7761
3,19.25,0.5455,0.477,15.3455,-9.79,0.244,0.007,429.502,6.2805,-56.411,0,-1.8835,0.1255,277.458,320.0035,2.014,72.99,2.4695,99.124,2.809,3.577,2.611,2.6665,-4.8495,0.74755,0.35705,0.8074
3,19.75,0.387,0.448,12.4445,-8.4455,0.225,-0.011,429.465,6.3825,-53.777,0,-1.6695,0.0855,280.642,320.038,1.585,73.925,2.2735,99.15,2.5055,3.2225,2.6185,2.6695,-6.0575,0.66325,0.3307,0.7177
3,20.25,0.441,0.424,10.999,-9.58,0.223,0.012,429.471,6.3735,-54.9895,0,-1.9175,0.1185,272.3365,318.6605,1.379,73.935,2.125,99.199,2.2175,3.1245,2.506,2.669,-7.262,0.5616,0.30855,0.68025
3,20.75,0.3635,0.397,8.74,-9.071,0.239,0.002,428.918,6.1445,-54.638,0,-1.862,0.15,271.558,317.0435,1.153,76.195,2.2395,99.201,1.93,2.9925,2.377,2.6685,-8.1825,0.62165,0.318,0.66965
3,21.25,0.38,0.411,7.556,-7.744,0.2205,0.009,429.992,6.139,-49.8255,0,-1.628,0.105,274.8255,316.342,1.2305,78.375,2.157,99.247,1.698,2.8305,2.2595,2.668,-8.5065,0.6442,0.321,0.6603
3,21.75,0.404,0.408,8.034,-9.436,0.223,0.014,430.2255,6.26,-46.82,0,-1.6925,0.1255,274.4285,316.898,0.8655,78.745,2.101,99.245,1.5015,2.735,2.2195,2.668,-9.407,0.625,0.3113,0.6516
3,22.25,0.427,0.4395,6.8735,-8.881,0.235,-0.009,430.19,6.412,-39.379,0,-1.5045,0.1045,278.357,316.264,0.7825,80.65,2.215,99.207,1.367,2.66,2.1115,2.6675,-9.412,0.6548,0.3425,0.7217
3,22.75,0.385,0.4285,7.543,-10.169,0.2195,-0.006,430.319,6.454,-47.907,0,-1.6195,0.1185,272.3615,315.7075,0.936,80.8,2.021,99.2105,1.312,2.5165,2.011,2.667,-9.3325,0.64055,0.3242,0.6495
3,23.25,0.316,0.348,6.0205,-8.857,0.176,0.0025,429.496,6.367,-51.925,0,-1.6945,0.0955,273.8575,315.0775,0.9755,78.295,1.966,99.21,1.284,2.483,1.9405,2.667,-9.7005,0.5806,0.3053,0.6384
3,23.75,0.3015,0.323,6.606,-10.04,0.1985,0,429.043,6.351,-47.5745,0,-1.8095,0.0875,274.399,315.2,0.905,78.805,2.0475,99.2225,1.2085,2.399,1.8225,2.6665,-9.4615,0.5535,0.314,0.6339
4,0.25,0.161,0.0195,0.784,-12.617,0.211,0.02,432.8495,8.2035,-27.202,0,-1.52,0.079,309.89,340.1555,6.29,85.4,1.759,98.7,7.673,7.24,8.95,7.567,-9.036,0.5859,0.2788,0.5976
4,0.75,1.028,1.1565,6.36,-10.65,0.1915,0.028,433.4755,8.0835,-33.9045,0,-1.383,0.046,309.185,337.864,6.0805,86.3,1.694,98.6935,7.422,7.108,8.965,7.5655,-8.611,0.61255,0.28655,0.60965
4,1.25,1.13,1.096,5.721,-11.991,0.215,0.027,434.116,8.04,-25.5245,0,-1.1955,0.095,309.89,337.761,5.5755,87.8,1.7655,98.6955,7.1995,7.059,8.75,7.591,-7.637,0.5993,0.29995,0.62915
4,1.75,0.978,0.966,6.0305,-11.311,0.2065,0.06,434.987,8.106,-29.1525,0,-1.2715,0.086,309.89,337.655,5.539,88.8,1.72,98.6955,7.0705,6.973,8.56,7.615,-7.17,0.58545,0.2778,0.58935
4,2.25,0.9225,1.112,5.575,-11.721,0.1925,0.007,434.328,8.163,-24.703,0,-1.3375,0.066,309.937,337.216,5.503,87.2,1.771,98.674,6.9475,6.739,8.39,7.638,-6.871,0.5537,0.28045,0.5916
4,2.75,1,0.962,6.349,-11.614,0.182,0.008,434.21,8.056,-32.9595,0,-1.7135,0.064,308.56,335.339,5.367,89.9,1.766,98.699,6.84,6.568,8.224,7.6595,-7.3715,0.516,0.26085,0.55915
4,3.25,1.0695,1.239,4.687,-10.9045,0.1725,0.016,434.845,8.0395,-32.542,0,-1.493,0.048,304.407,333.495,5.0985,90.1,1.7355,98.7005,6.707,6.428,8.101,7.659,-9.397,0.5158,0.2636,0.5609
4,3.75,1.19,1.149,5.392,-9.2715,0.1785,0.03,434.8085,8.231,-29.314,0,-1.3865,0.056,308.838,333.057,4.853,90.1,1.8175,98.6965,6.5315,6.3395,7.965,7.601,-9.1695,0.5168,0.26915,0.5512
4,4.25,1.119,1.268,3.771,-13.6995,0.148,0.007,435.0265,8.154,-27.251,0,-1.5425,0.059,303.124,333.67,4.81,88.8,1.6425,98.649,6.504,6.2085,7.773,7.513,-9.724,0.47105,0.22625,0.5166
4,4.75,1.074,1.091,5.116,-12.5425,0.169,0.0265,434.3425,8.33,-27.9525,0,-1.308,0.078,301.969,333.749,4.5385,91.5,1.7915,98.669,6.477,6.064,7.5765,7.421,-9.9175,0.5086,0.25285,0.5268
4,5.25,1.05,1.25,3.793,-11.072,0.155,0.0105,434.201,8.293,-23.6825,0,-0.1475,0.211,308.745,332.994,4.1985,90.6,1.731,98.657,6.3725,5.954,7.405,7.328,-10.6955,0.5049,0.2491,0.4812
4,5.75,1.054,1.1835,5.984,-12.016,0.178,0.001,434.304,8.4,-14.0425,7.5895,7.805,1.48,309.89,335.097,4.219,89.6,1.623,98.678,6.122,5.8435,7.244,7.2325,-9.948,0.5289,0.2754,0.5461
4,6.25,0.685,0.8125,7.643,-9.3795,0.1705,-0.011,434.5175,8.195,7.858,58.615,41.684,6.132,307.874,337.723,4.511,88.2,1.768,98.6745,5.9245,5.757,7.1395,7.1415,-7.72,0.5114,0.2759,0.5492
4,6.75,0.592,0.73,18.618,-3.9195,0.2065,-0.045,434.093,8.356,40.323,146.55,107.916,15.824,297.286,343.761,5.114,85.8,1.825,98.699,5.911,5.752,7.066,7.0625,-5.522,0.6092,0.3079,0.6254
4,7.25,0.2055,0.371,10.6205,7.877,0.231,-0.076,433.784,8.559,94.48,311,160.101,25.804,294.83,352.201,6.1025,83.9,2.167,98.708,6.3495,5.764,7.038,7.0215,2.022,0.69665,0.34765,0.72705
4,7.75,0.235,0.237,46.915,20.4025,0.2725,-0.054,433.4565,8.8725,128.07,485.4,243.726,41.987,293.014,357.086,6.827,80.5,2.225,98.692,7.049,5.7655,7.1405,7.035,7.358,0.7377,0.39385,0.77375
4,8.25,0.315,0.416,63.647,43.806,0.316,-0.021,433.37,9.0515,186.4245,697.8,329.3785,51.617,296.351,362.41,6.964,81.2,2.4245,98.701,7.758,6.2585,7.503,7.028,7.041,0.87105,0.42315,0.8702
4,8.75,0.642,0.639,92.685,59.803,0.318,-0.043,432.8915,9.276,269.4345,835,416.534,56.676,296.291,370.482,7.398,78.73,2.794,98.705,8.9,6.643,7.925,6.988,5.0455,0.9238,0.4416,1.0257
4,9.25,0.948,1.037,103.8915,78.686,0.3105,-0.028,432.127,9.041,287.525,914,443.14,65.172,302.576,377.892,7.8995,77.19,2.9925,98.704,9.875,7.1605,8.335,6.959,5.29,0.98015,0.46565,1.1191
4,9.75,0.7075,0.851,118.6365,97.735,0.31,-0.0325,432.0635,8.8605,308.2,989.5,457.45,67.384,303.833,380.978,7.916,75.07,3.2935,98.698,10.275,7.489,8.825,7.214,6.599,0.9985,0.4781,1.13395
4,10.25,1.095,1.188,149.2985,107.638,0.337,-0.0255,432.36,8.782,356.2385,1245.5,491.506,68.053,304.404,386.625,8.34,74.05,3.2995,98.694,10.645,8.0525,9.18,7.215,8.3035,1.05895,0.47605,1.14405
4,10.75,1.4685,1.223,132.899,120.513,0.3025,-0.054,431.902,8.6315,381.52,1478.5,568.957,86.272,303.036,397.588,8.5,74.83,3.3555,98.645,11.02,8.82,9.59,6.984,10.601,1.06085,0.483,1.133
4,11.25,1.455,1.3165,147.793,142.7125,0.325,-0.016,431.925,9.002,478.426,1461.5,699.136,105.651,307.682,401.337,8.52,73.94,3.303,98.635,11.52,9.5,10.01,6.982,10.191,1.0378,0.4902,1.2569
4,11.75,1.856,1.8685,154.595,133.0185,0.332,0.007,431.42,8.846,469.74,1459,670.968,102.3455,304.544,404.0265,8.94,70.9,3.402,98.643,11.92,10.07,10.5,7.003,13.412,1.1989,0.5178,1.2168
4,12.25,1.8575,1.84,139.035,162.8735,0.3695,-0.038,430.7915,8.983,449.265,1553,677.872,95.611,307.0545,398.098,9.15,69.59,3.795,98.6495,12.37,10.44,11.05,7.14,18.395,1.1154,0.51905,1.24295
4,12.75,1.7455,1.812,150.749,147.1175,0.357,-0.008,430.788,9.0095,405.08,1396.5,633.318,112.523,309.89,400.0395,9.1,65.74,3.923,98.635,12.89,11.11,11.1,7.301,19.535,1.1307,0.5128,1.23435
4,13.25,1.876,1.712,145.7775,150.141,0.3385,0.033,430.978,8.9605,428.993,1457,651.849,90.4045,308.868,399.062,9.16,68.29,4.0615,98.6035,13.12,11.15,11.2,7.486,19.89,1.0581,0.51605,1.2365
4,13.75,1.711,1.7085,142.376,139.534,0.3635,-0.012,430.761,8.744,364.49,1289.5,580.015,85.005,309.585,400.627,9.25,66.18,4.216,98.557,13.12,11.22,11.57,7.688,21.46,1.0649,0.5119,1.2223
4,14.25,1.847,1.701,140.275,117.406,0.359,-0.0045,431.0395,8.903,330.2735,1189,483.6525,79.222,309.89,390.114,9.68,64.42,4.064,98.506,13.49,11.44,11.585,7.8835,22.884,1.1919,0.5373,1.2949
4,14.75,1.6835,1.686,122.518,120.507,0.3785,0,431.0025,8.454,297.7805,1028.5,463.6105,79.302,309.89,392.732,9.58,61.17,4.188,98.505,13.875,11.665,11.635,7.941,17.791,1.1634,0.5352,1.1954
4,15.25,1.595,1.63,114.992,96.333,0.364,-0.005,431.168,8.7285,184.909,933,322.236,47.635,315.115,385.277,9.41,63.175,4.0915,98.51,13.985,11.82,11.69,7.9545,13.382,1.207,0.521,1.23
4,15.75,1.729,1.729,100.791,80.471,0.3385,0.004,430.477,8.512,143.257,751.75,275.735,41.963,310.349,380.677,9.58,66.55,3.69,98.583,13.54,11.71,11.685,7.963,10.158,1.0282,0.4975,1.1752
4,16.25,1.056,1.093,92.062,67.727,0.314,0.001,430.463,8.722,111.0725,678.9,219.71,41.83,309.89,379.269,9.615,68.405,3.351,98.621,13.055,11.675,11.645,7.974,7.0785,1.0073,0.46585,1.1277
4,16.75,1.132,1.2315,66.684,35.6175,0.309,-0.01,430.501,8.7285,72.74,440.8,183.002,33.9935,309.89,374.143,9.56,65.86,3.157,98.691,12.72,11.535,11.78,8.07,2.804,0.8946,0.46875,1.099
4,17.25,1.374,1.306,55.634,23.5425,0.2975,-0.004,430.03,8.4565,33.658,320.55,118.54,21.655,309.89,367.871,9.53,67.845,3.021,98.6925,12.34,11.555,11.63,8.23,-0.819,0.9288,0.4177,0.9527
4,17.75,1.189,1.1315,41.116,11.467,0.289,-0.0065,429.927,8.3915,1.934,215,70.405,13.6665,308.095,362.197,9.17,70.205,3.188,98.6705,12.11,11.64,11.45,8.24,-2.33,0.8738,0.4149,0.9184
4,18.25,1.124,1.177,28.754,-0.8975,0.2605,0.022,430.0025,8.768,-22.087,93.75,24.449,5.047,308.682,355.8255,8.81,72.495,2.766,98.6815,11.73,11.34,11.22,8.26,-7.422,0.79915,0.3694,0.7979
4,18.75,1.3045,1.335,19.258,-7.747,0.258,0.032,430.305,8.476,-35.881,24.23,1.263,0.7065,307.6565,352.807,8.32,72.865,2.473,98.691,11.18,10.98,10.99,8.28,-11.895,0.71915,0.33925,0.6811
4,19.25,1.3465,1.2165,12.684,-7.625,0.235,0.036,430.377,8.1955,-38.18,0,-1.105,0.1075,309.89,349.948,7.867,73.155,2.502,98.697,10.8,10.66,10.78,8.29,-10.364,0.6562,0.3211,0.72705
4,19.75,1.295,1.3425,10.8535,-7.656,0.2255,0.026,430.6215,8.2755,-46.258,0,-1.858,0.062,309.016,347.1585,6.815,74.78,2.175,98.7015,10.39,10.19,10.4,8.31,-10.362,0.6685,0.3166,0.67925
4,20.25,1.084,1.0115,10.343,-8.699,0.196,0.03,431.048,8.159,-46.338,0,-1.775,0.076,309.89,344.3935,7.174,75.105,2.1265,98.706,10.04,9.78,10.32,8.21,-8.038,0.5811,0.2856,0.634
4,20.75,1.141,1.132,8.0565,-9.0245,0.193,0.01,430.959,8.198,-48.627,0,-1.683,0.0735,304.5555,343.3745,7.019,76.3,2.133,98.7,9.84,9.26,10.1,8.18,-6.205,0.5642,0.2936,0.586
4,21.25,1.042,1.021,8.529,-8.046,0.174,0.028,431.2365,8.259,-49.423,0,-1.817,0.046,301.4055,340.9185,6.861,79.805,1.8025,98.702,9.68,8.79,10.08,8.18,-7.163,0.50625,0.25265,0.6041
4,21.75,0.981,0.946,8.6045,-8.748,0.179,0.019,431.9425,8.214,-45.383,0,-1.837,0.084,302.425,340.8185,6.435,79.765,1.73,98.7,9.4,8.37,10.02,8.2,-7.654,0.4972,0.2519,0.58925
4,22.25,0.849,0.8935,5.959,-7.161,0.143,0.021,431.976,8.1085,-36.635,0,-1.721,0.094,305.0975,341.643,6.391,83,1.507,98.676,9.13,8.1,9.84,8.21,-7.499,0.5045,0.2361,0.5471
4,22.75,0.96,0.9975,5.367,-9.396,0.199,0.0195,432.035,8.348,-40.051,0,-1.614,0.043,309.0895,340.585,6.175,84.85,1.837,98.679,8.81,8.02,9.65,8.23,-8.44,0.5166,0.263,0.5616
4,23.25,1.0835,1.123,7.9675,-10.235,0.212,0.015,432.079,8.272,-26.206,0,-1.583,0.1075,308.7165,339.921,5.784,85.2,1.837,98.695,8.49,7.837,9.58,8.19,-8.161,0.5744,0.3081,0.6328
4,23.75,0.8335,0.902,7.403,-12.123,0.192,0.0265,432.655,8.114,-42.39,0,-1.806,0.0625,302.2315,340.2395,6.279,84.95,1.982,98.7,8.08,7.715,9.55,8.18,-9.421,0.5574,0.2889,0.5792
5,0.25,1.1795,0.315,0.283,-13.4325,0.142,0.0265,435.6915,11.279,-60.4085,0,-2.2135,-0.0525,308.5455,356.946,10.06,81.2,1.489,99.1005,12.395,14.395,13.55,11.97,-4.5795,0.4049,0.2343,0.4769
5,0.75,1.83,1.653,2.404,-11.003,0.132,0.01,434.902,10.933,-58.0335,0,-2.1205,-0.0755,313.7275,355.6435,10.1,78.355,1.3915,99.0985,12.235,14.27,13.425,11.97,-4.3725,0.44205,0.24745,0.4912
5,1.25,1.974,1.804,2.8555,-11.6055,0.126,0.0795,436.154,11.108,-57.921,0,-2.1425,-0.084,303.863,354.769,9.915,82.05,1.3085,99.097,12.09,14.15,13.305,11.975,-4.348,0.4062,0.2268,0.45765
5,1.75,1.755,1.886,2.145,-16.038,0.144,0.029,436.628,11.107,-58.369,0,-2.2605,-0.056,311.238,353.5195,9.85,81.16,1.344,99.098,11.925,14.06,13.18,11.975,-4.242,0.41785,0.2341,0.4692
5,2.25,1.7155,1.656,1.556,-13.652,0.16,0.027,437.6815,11.003,-54.5225,0,-2.119,-0.0375,313.222,352.854,9.67,83.15,1.297,99.098,11.78,13.945,13.06,11.98,-5.1865,0.4482,0.2475,0.5015
5,2.75,1.601,1.649,4.485,-12.777,0.139,0.085,439.391,11.31,-57.767,0,-2.095,-0.029,305.7085,352.901,9.55,82.15,1.3185,99.099,11.635,13.76,12.945,11.985,-5.3205,0.45295,0.2563,0.5098
5,3.25,1.7995,1.767,2.537,-11.802,0.1585,0.059,440.802,10.927,-55.789,0,-1.9935,0.0135,304.6225,350.9715,9.355,83.7,1.3705,99.104,11.42,13.6,12.825,11.985,-5.7875,0.46185,0.2585,0.4908
5,3.75,1.688,1.826,2.295,-13.528,0.1405,0.077,442.1085,10.849,-55.0255,0,-1.9285,-0.022,307.0125,350.33,9.215,86.4,1.4155,99.098,11.215,13.505,12.7,11.955,-5.498,0.44945,0.23825,0.4518
5,4.25,1.52,1.609,2.915,-13.929,0.149,-0.007,440.775,10.642,-54.8875,0,-1.7885,-0.0215,296.893,349.0195,9.26,86.25,1.3885,99.1,11.065,13.39,12.58,11.97,-5.466,0.4428,0.24825,0.43655
5,4.75,1.784,1.6915,2.311,-12.0365,0.14,0.034,441.4665,10.732,-50.9185,0,1.2715,0.557,300.2095,348.7385,8.925,86.05,1.365,99.1215,10.95,13.265,12.46,11.975,-5.713,0.48885,0.24645,0.4587
5,5.25,1.6,1.65,2.687,-12.579,0.135,0.0325,442.371,10.94,-30.4345,30.475,19.778,3.336,310.8925,348.7585,8.96,86.7,1.2995,99.098,10.87,13.1,12.34,11.98,-6.4335,0.4343,0.2321,0.48955
5,5.75,1.527,1.644,3.8895,-9.904,0.16,-0.0565,439.975,10.9605,6.978,102.95,71.073,11.553,306.9425,355.5485,9.15,83.65,1.415,99.116,10.77,12.925,12.23,11.99,-6.0975,0.476,0.2714,0.5621
5,6.25,1.319,1.558,18.022,-3.079,0.2045,-0.1245,437.798,11.236,46.5125,232.45,157.314,28.3995,302.873,366.881,9.67,78.755,1.658,99.1635,10.74,12.82,12.12,11.995,-2.915,0.54775,0.297,0.60535
5,6.75,1.3595,1.494,38.805,4.42,0.234,-0.142,436.447,11.841,89.78,374.2,223.5785,39.335,303.543,376.394,10.795,75.64,1.806,99.198,10.78,12.825,12.02,12,-1.268,0.67015,0.33245,0.69705
5,7.25,1.315,1.2585,17.632,23.907,0.252,-0.213,433.7,12.085,152.3345,538.75,316.1765,58.358,301.2035,387.3245,11.62,70.37,2.0705,99.196,10.865,12.99,11.925,12.005,-1.663,0.7136,0.3918,0.72405
5,7.75,0.7945,0.943,64.192,48.751,0.284,-0.0965,432.778,11.623,225.1025,749.9,427.5985,75.91,305.291,399.163,12.38,70.75,2.1295,99.201,11.01,13.22,11.845,12.01,-1.273,0.81525,0.4106,0.83645
5,8.25,0.083,0.264,72.942,82.157,0.285,-0.12,431.5115,11.518,293.981,950,509.0915,89.993,308.876,410.115,12.705,67.22,2.253,99.202,11.265,13.345,11.785,12.01,-1.257,0.8678,0.4089,0.9149
5,8.75,1.151,1.252,82.397,111.654,0.3125,-0.081,430.778,11.673,358.6845,1171.5,613.6415,102.7905,304.326,419.17,13.325,66.855,2.514,99.1925,11.595,13.48,11.755,12.01,-2.019,0.9342,0.445,0.9846
5,9.25,1.444,1.244,86.261,143.17,0.309,-0.0465,428.579,12.113,406.272,1308,673.473,118.463,305.2625,430.3535,13.83,63.545,2.646,99.1665,12.04,13.73,11.745,12.01,0.391,0.9612,0.4414,1.005
5,9.75,1.582,1.5525,92.855,162.456,0.318,-0.09,427.123,12.358,439.8505,1525,723.8385,125.9125,312.5915,439.173,14.14,62.615,2.847,99.148,12.475,14.1,11.77,12.005,2.5145,0.9877,0.4495,1.0638
5,10.25,2.095,1.9645,88.877,174.8385,0.3335,-0.0495,427.6705,12.707,480.731,1564,765.438,137.309,316.934,440.597,14.47,63.035,3.084,99.157,13.16,14.53,12.03,12.06,3.889,1.02595,0.47845,1.11915
5,10.75,1.958,2.0905,95.977,199.293,0.347,-0.077,427.2415,12.751,504.7615,1729,821.795,137.0895,319.046,446.565,14.82,63.225,2.9,99.202,13.67,14.925,12.225,12.06,6.688,1.0386,0.4954,1.1662
5,11.25,2.433,2.554,100.018,215.683,0.356,-0.031,425.266,12.896,536.08,1895.5,878.025,152.6535,319.4785,452.772,15.17,58.585,3.188,99.2,14.29,15.47,12.405,12.1,8.801,1.079,0.5029,1.1456
5,11.75,2.711,2.723,104.356,223.1355,0.351,-0.075,425.025,13.017,538.585,1906,887.516,156.9155,317.5855,457.236,15.44,58.805,3.172,99.204,14.855,15.92,12.56,12.1,10.516,1.0931,0.5153,1.1416
5,12.25,2.692,2.484,97.092,220.526,0.347,-0.0225,424.679,12.8705,512.142,1858,827.36,149.877,321.6985,459.825,16.14,58.88,3.165,99.2,15.53,16.53,12.68,12.12,14.4935,1.0395,0.5143,1.1476
5,12.75,2.7305,2.698,108.637,236.901,0.342,0.023,425.3135,12.924,524.11,1874,842.08,152.4885,324.4405,462.1865,16.12,57.105,3.316,99.179,16.17,17.22,12.86,12.17,17.457,1.0525,0.5197,1.1353
5,13.25,3.187,2.868,112.641,233.982,0.358,0.017,424.617,12.64,444.753,1754.5,733.618,139.517,321.703,451.8545,15.91,58.285,3.1565,99.116,16.735,17.62,13.11,12.195,20.1675,1.0322,0.5333,1.13695
5,13.75,2.936,2.847,97.932,218.157,0.361,-0.0315,424.936,12.498,452.953,1638.5,754.533,139.9885,324.713,456.776,16.21,55.905,3.3525,99.127,17.075,17.88,13.24,12.215,19.895,1.0365,0.5259,1.15845
5,14.25,2.785,2.446,113.7905,209.599,0.361,-0.023,425.182,12.491,413.054,1519.5,720.484,136.9165,321.0525,456.008,15.9,55.935,3.362,99.193,17.44,18.215,13.39,12.32,18.3285,1.0409,0.5383,1.1542
