DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
1,6.75,0.06,-0.61085,-19.24666,-7.4,-10.727745,-3,402,3.69024,89.6,-7.25474,0.17987,-5.564845,-7.14,-5.7815,78.1155,0,0,0,226.785,280.435,-52.865015,-1.46975,-0.42875,0.4145,1.19675,2.43825,4.01,0.05544,0.26,0.28135,0.06,0.74
1,7.25,-0.00825,-1.178,-11.04249,-7.4,-11.283,-3,401.37258,3.6,89.60895,-7.22,0.17552,-5.6104575,-7.1925,-5.8505,78.621665,0,0,0,229.508335,279.7499975,-52.5875,-1.49,-0.443,0.4075,1.171,2.43,3.99,0.055195,0.26,0.299215,0.0607275,0.77085204675
1,7.75,-0.204,-0.43325,-11.6577675,-7.4,-11.349955,-3,401.4,3.718805,89.6575,-7.11666,0.17348193625,-5.112885,-7.41,-6.1885,78.61825,6.0475,0,0,225.515,277.665,-49.738335,-1.53475,-0.459,0.378,1.15725,2.433,4.0075,0.056,0.29,0.27142,0.06,0.75537919525
1,8.25,-0.355,-0.54647,-7.20609,-7.4,-10.258,-3,404.43156,3.7981175,89.688315,-6.85,0.18,-3.619195,-7.255,-6.012,78.662,33.12465,12.096665,2.06,226.24,280.0025,-23.9,-1.475,-0.498,0.35775,1.1125,2.37,3.945,0.05912,0.28793,0.276655,0.07069,0.677
1,8.75,-0.42,-0.4678525,-7.2815,-5.672465,-7.48729,-3,402.9115,4.0252725,89.69962,-5.3023,0.2311525,-2.2329375,-6.07,-4.956825,75.8774975,80.6991675,38.1275,6.69033,230.86667,286.9,9.53,-1.51,-0.58425,0.19,0.96675,2.28925,3.82,0.06,0.2789681795,0.2774725,0.0856225,0.54985185775
1,9.25,-0.704,0.51,-5.749525,-5.3,-5.38345,-3,401.0950575,4.425,89.7354175,-3.93,0.21023747375,-1.188015,-4.67,-3.57,70.5424975,137.1125025,65.950825,12.91,234.37,295.531665,32.158335,-1.312,-0.5745,0.17125,0.9775,2.23,3.7645,0.07695,0.26,0.2763,0.1,0.4355511625
1,9.75,-0.97,3.1215475,0.6313675,-4.25693,-4.103165,-3,399.5,4.505235,89.7528225,-2.1921,0.19388,0.099275,-3.335,-2.173,64.13,203.46,99.401665,20.42625,238.0875025,301.283315,50.988335,-0.829,-0.424,0.122,0.908,2.229,3.79,0.11,0.31373,0.3,0.16,0.448558254
1,10.25,-1.49075,4.8725,8.41058,-3.2,-3.65736,-2.867885,398.402,4.47114,89.7343975,-1.19266,0.1982375,0.83633,-2.2225,-1.077975,59.61,242.5,121.07,25.575,244.075,307.394175,72.0299975,-0.47,-0.28,0.29,0.9765,2.29,3.9,0.132,0.37,0.35328429425,0.22,0.56
1,10.75,-1.4,5.2005,9.42975,-3.2,-3.1,-2.584175,397.7,4.302025,89.678025,-0.2525,0.23,1.60098,-1.6238325,-0.339075,56.3850025,282.16667,137.07,29.09925,246.83,312.2,85.26665,-0.152,-0.14,0.32,1.0025,2.304,3.9005,0.1534125,0.42,0.424878568,0.2556475,0.612729056
1,11.25,-1.660802,6.4866125,19.7116125,-3.2,-3.1,-2.0033525,397.3011,4.35876,89.657875,0.79,0.23295,2.260695,-0.9145825,-0.010025,53.497,326.68,157.235,32.8625,248.75,315.7,99.0333,0.008,-0.05775,0.35,1.02925,2.34,3.94,0.16866,0.47,0.46,0.29,0.696651861
1,11.75,-1.65606525,6.2795,20.96465,-3.1891,-3.07567,-2.002755,397.184,4.213355,89.5826,1.085,0.22832,3.034955,-0.5,0.762,50.43,341.3166675,167.325025,33.735,249.91,319.2108325,102.865,0.18,0.083,0.509,1.1565,2.425,4.04,0.17,0.49,0.4988525,0.29,0.7358256015
1,12.25,-1.44,7.966,19.1975,-2.499225,-3.07375,-2.0023725,396.067,4.148705,89.5612075,1.705,0.224075,3.1954225,-0.15233,0.98,50.161685,352.3999975,173.8391675,35.8708325,252.035,320.57,110.275,0.30425,0.2145,0.58,1.18075,2.4605,4.1,0.18,0.513335,0.517905,0.3,0.766127862
1,12.75,-1.425,7.11315,19.69003,-2.12874,-3.065625,-2.00209,395.8,4.1,89.518385,2.143605,0.22932,3.76069,0.26375,1.253,48.4515,332.26667,161.43,33.51975,254.28335,322.2675,104.758325,0.37,0.22075,0.62,1.1765,2.44975,4.08,0.19675,0.53,0.5247356725,0.31,0.7948
1,13.25,-1.33812,7.67,22.47,-2.127685,-3.005025,-2.001955,395.99489,4.222275,89.52892,2.32170584325,0.21815,4.08294,0.817225,1.67,47.117,329.97,161.17,34.02,253.975,323.03,96.89,0.35775,0.3375,0.6425,1.2075,2.433,4.0675,0.19,0.51,0.53,0.31975892775,0.76
1,13.75,-1.292003,6.61101,17.569275,-2.127765,-3.074225,-2.00189,396.28741,4.2666025,89.493775,2.51,0.19889,4.053425,0.9,1.84,45.9531675,311.48,153.2,30.9499975,254.84,324.3,90.66,0.3415,0.338,0.6695,1.208,2.46,4.06,0.19425,0.50819,0.52391,0.30105,0.85
1,14.25,-1.1736245,5.02725,9.920249205,-2.12744,-2.9748,-2.00172,395.7437975,4.37261,89.4812275,2.67779370775,0.1861325,3.83448,1.164835,1.98635,45.63,267.2525,124.507475,26.52,253.298335,324.99,78.850025,0.456,0.443,0.75075,1.3005,2.495,4.133,0.1929,0.51655,0.49,0.28555,0.830717634
1,14.75,-0.88,4.791535,2.01709,-2.12682,-2.70033,-2.0016,395.7509475,4.2828,89.490425,2.77797,0.1495825,3.8206,1.28,2.2797,44.63,220.05,105.815,23.3291675,253.0625,323.6,58.18,0.46,0.53,0.77225,1.3055,2.54,4.1675,0.18,0.490115,0.49911,0.28,0.864
1,15.25,-0.75695,2.31,-3.07896,-2.127395,-3.074555,-2.0016,395.5479675,4.26137,89.515,2.7834067215,0.14,3.406505,1.234,2.09,43.528,159.1225,75.21,16.8982475,251.4925,322.266665,30.69,0.485,0.5065,0.8025,1.358,2.54325,4.18,0.17164,0.46478,0.43265,0.2417125,0.8212814565
1,15.75,-0.565,0.3535,-15.05125,-2.1276975,-3.07572,-2.0015875,396.377575,4.32539,89.5545,2.46989191325,0.12575380325,2.37561,1.00815,1.8,44.6293325,111.2824975,52.84075,10.85475,250.45,319.88,5.092916821,0.45,0.476,0.82,1.35975,2.54925,4.15,0.14,0.39,0.3917,0.1905325,0.7840799605
1,16.25,-0.297,-0.01921,-25.1765175,-2.1277025,-3.0769175,-2.001675,396.4047,4.380991165,89.55887,2.187,0.15879,1.7546275,0.94,1.5775,46.031665,53.7,23.46,4.469335,248.985,317.7174975,-37.2325,0.37925,0.43725,0.81,1.37175,2.55025,4.154,0.10258,0.35093,0.34785591,0.14,0.7084310105
1,16.75,-0.2025,-0.64369,-34.23775,-2.128335,-3.1,-2.001715,397.6,4.4,89.548155,1.42165,0.22,1.019025,0.194835,0.896825,50.731,13.6,0,0,247.725,314.3,-67.785,0.20225,0.32975,0.796,1.3755,2.56,4.163,0.0850625,0.39,0.32,0.089098891,0.7887064115
1,17.25,-0.1235,-0.6862875,-28.415545,-2.85365,-3.1,-2.00189,398.8,4.38802,89.575155,0.84,0.222198958,0.16174,-0.69967,0.346975,56.717,0,0,0,244.15833,309.43,-69.8,0.0695,0.279,0.756,1.34,2.55,4.142,0.07,0.31824,0.32,0.07058,0.86
1,17.75,0.02,-0.685,-27.882765,-3.119,-3.7891,-2.00207,398.93565,4.4913975,89.59588,0.096405,0.2434825,-0.23948,-1.173665,-0.4325,61.735,0,0,0,244.3,306.1175,-67.2191675,0.01,0.218,0.71075,1.338,2.5265,4.124,0.07,0.330895,0.3306925,0.07,0.91
1,18.25,0.0719642,-0.8448,-29.5601025,-3.19399,-4.10149,-2.00208,399.270865,4.4,89.59897,-0.87504,0.2245775,-0.53669,-1.8185,-1.033,64.35,0,0,0,242.06835,303.35,-66.9008325,-0.046,0.169,0.6995,1.3315,2.5195,4.1015,0.06,0.3,0.3003075,0.07,0.90119266475
1,18.75,0.07,-0.3525,-31.8927185775,-3.2,-4.271905,-2.0020925,400.7849,4.4,89.62864,-1.74178,0.21910141,-0.9230825,-2.2275,-1.78,67.14,0,0,0,240.1,301.6608325,-64.5025,-0.12375,0.1725,0.6975,1.32825,2.5015,4.06275,0.06,0.2898075,0.3,0.07,0.861457085
1,19.25,0.10285,-0.498475,-25.150695,-3.2,-4.23879,-2.0022,401.716,4.35473,89.6515825,-2.170528222,0.2,-1.38201,-2.6415,-2.404,68.71,0,0,0,236.735,300.20833,-63.7325,-0.2155,0.1465,0.6795,1.32,2.484,4.06,0.0587,0.28,0.29675,0.06569,0.862827183
1,19.75,0.1,-0.6304,-27.1546025,-3.2,-4.78482,-2.00238,401.52995,4.3,89.6402,-2.558995,0.21,-1.56097,-2.98333,-2.551825,71.11,0,0,0,236.75,299.566685,-64.243335,-0.282,0.117,0.6545,1.314,2.48,4.024,0.059648889,0.28,0.3,0.06833,0.824
1,20.25,0.14925,-0.7002,-30.292125,-3.76105,-5.1,-2.002545,401.8095,4.3,89.6487975,-2.918195,0.21,-1.81862,-3.22165,-2.76,71.9835,0,0,0,235.3425,298.36667,-63.45,-0.33,0.1,0.6715,1.303,2.477,4.028,0.061515,0.28,0.30265,0.07,0.8398328965
1,20.75,0.073,-0.5100375,-26.65144,-4.25635,-5.67516,-2.002665,401.80925,4.204775,89.6915975,-3.06765,0.18225,-2.2287025,-3.415,-3.002925,72.7535,0,0,0,234.8,297.2775,-62.6458325,-0.45,0.052,0.6385,1.285,2.45,4.0085,0.055175,0.26319,0.28188443075,0.06,0.79110140025
1,21.25,0.17,-0.31614,-20.47,-4.25635,-5.40068,-2.002775,402.6654,4.2,89.676515,-3.375,0.21,-2.56308,-3.692,-3.2773,73.58025,0,0,0,235.2,295.94,-61.2975,-0.533,0.024,0.62775,1.289,2.4495,4.005,0.06,0.27614,0.2940725,0.0661812905,0.810606647
1,21.75,0.17,-0.6124675,-15.9375,-4.274085,-5.879065,-2.00278,402.7,4.13778,89.7065175,-3.68,0.2,-2.8985,-3.79485,-3.405,74.3649175,0,0,0,233.333335,294.915,-60.2,-0.607,-0.0035,0.59875,1.254,2.448,3.99,0.05096,0.28,0.3128,0.06216,0.8564486
1,22.25,0.20175,-0.8395,-17.42548703,-4.26154,-6.53671,-2.00278,403.2,4.1,89.705,-3.85576,0.21436225575,-3.0041525,-4.096025,-3.565,75.337,0,0,0,234.63,293.175,-59.53,-0.68,-0.03,0.592,1.26,2.4345,3.9815,0.052005,0.260395,0.28,0.06,0.791
1,22.75,0.1975,-0.25,-20.8903614325,-4.5,-6.9311625,-2.002785,403.0921675,4.05387,89.688935,-3.91,0.2,-3.2299775,-4.152,-3.56425,77.0994975,0,0,0,234.998335,292.3,-58.94,-0.77875,-0.04,0.59,1.26,2.43,3.97525,0.05546,0.26935,0.3,0.06,0.781995921
1,23.25,0.245,-0.484,-20.0945068225,-5.126215,-8.1,-2.00311,403.2,4.00876,89.6825,-4.1918,0.2,-3.459075,-4.4113,-3.916025,76.72825,0,0,0,233.735,291.63,-59.73,-0.788,-0.08,0.58675,1.256,2.428,3.98,0.05,0.24,0.2827187585,0.0583375,0.8045147255
1,23.75,0.22,-0.37786,-20.994,-5.3,-8.2,-2.003195,402.84925,3.9782,89.6685875,-4.444615,0.19742,-3.70933,-4.68,-4.036,77.19,0,0,0,233.26667,291.03,-59.7,-0.856,-0.086,0.5805,1.23,2.428,3.975,0.05285,0.2438775,0.28,0.06,0.859701242
2,0.25,0.3256,-0.518915,-42.20775,-10.3,-17.45009,-3,401.775,3.8,89.2343325,-3.545,0.191359455,-4.47601,-4.1585025,-3.384925,69.8575,0,0,0,233.7833075,293.015,-64.52833,-0.7165,0.17,0.849,1.4945,2.4505,3.68,0.06,0.339715,0.349445,0.0704825,0.8676905445
2,0.75,0.31,-0.5217025,-43.073,-10.645135,-17.279625,-3,402.05343,3.73846,89.22457,-3.75058,0.190615,-4.498645,-4.5136675,-3.528975,69.5416675,0,0,0,236.075,292.03,-63.795,-0.8425,0.138,0.849,1.481,2.447,3.675,0.061937681,0.322115368,0.35,0.073340747,0.89035401
2,1.25,0.26072,-0.4922675,-36.7325,-10.653475,-16.7,-3.0026,402.32,3.7120505965,89.20065,-3.894125,0.20212,-4.50606,-4.695,-3.83,70.54575,0,0,0,235.26667,292.26,-63.583335,-0.93925,0.12325,0.84625,1.45325,2.44175,3.67,0.06,0.32,0.34,0.07,0.852924214
2,1.75,0.33876925,-0.62716,-38.4944525,-11.03282,-17.0103,-3.00315,402.843985,3.6208211125,89.2100875,-4.08604,0.196585,-4.57343,-4.896775,-3.928275,70.9649975,0,0,0,236.135,291.168335,-64.69667,-0.97,0.0785,0.8375,1.463,2.4675,3.665,0.0641075,0.321715,0.38,0.067985,0.880540733
2,2.25,0.28,-0.5096,-39.4775,-11.7,-16.99398,-3.00315,402.347005,3.671682545,89.20884,-4.1175,0.19764,-4.564405,-5.068,-3.942,71.36,0,0,0,234.665,290.4500025,-63.295,-1.036,0.0605,0.81725,1.45,2.454,3.665,0.065,0.30795221725,0.357895,0.07,0.87
2,2.75,0.23,-0.410465,-36.8295,-11.7,-18.5863875,-3.0033325,401.575,3.593475,89.19893,-4.3310025,0.194325,-4.67077,-4.9585,-4.145,70.6275,0,0,0,235.315,289.566665,-62.008335,-1.14025,0.03075,0.80225,1.4515,2.4505,3.6475,0.063,0.34,0.368195,0.069355,0.871198062
2,3.25,0.3275,-0.878134126,-36.2058,-11.7,-19.2051275,-3.0041025,401.6635,3.58866,89.149695,-4.54427,0.1940775,-4.619835,-5.068,-4.28,70.566665,0,0,0,234.26,289.0250025,-61.4174975,-1.198,0.0155,0.77575,1.42075,2.469,3.64575,0.07,0.3302832865,0.3756675,0.07,0.8941125
2,3.75,0.34,-0.483355,-41.08770413,-11.707,-18.1683,-3.00509,401.95051,3.586505,89.1428,-4.635845,0.197275,-5.300175,-5.317,-4.2737,71.323335,0,0,0,234.5225,288.233335,-61.086835,-1.3,-0.009,0.744,1.411,2.47,3.664,0.06,0.315,0.40818,0.07,0.9
2,4.25,0.22,-0.55692,-37.95,-12.26583,-17.90243,-3.00519,402.1791625,3.5873975,89.140025,-4.7886225,0.19247,-5.17886,-5.341925,-4.443175,69.96,0,0,0,234.898335,288.1166675,-59.9775,-1.358,-0.0505,0.72,1.415,2.4685,3.662,0.06,0.31,0.34981,0.07,0.89389317725
2,4.75,0.18025,-0.60337,-31.72852438,-12.09841,-17.13901,-3.00519,402.75,3.568075,89.1135775,-4.745125,0.1812,-5.2525975,-5.32225,-4.6435,70.37917,0,0,0,235.0891675,288.0275,-59.1849975,-1.3385,-0.0805,0.705,1.407,2.474,3.668,0.06497,0.31586,0.356435,0.06906,0.835168144
2,5.25,0.115,-0.7246925,-36.8277375,-12.0161075,-16.436685,-3.00519,403.129405,3.520645,89.1319,-5.015,0.2,-5.5436475,-5.474,-4.7675,70.7900025,0,0,0,235.2249975,287.316675,-59.83,-1.431,-0.1145,0.6815,1.395,2.45175,3.658,0.06,0.314055,0.35,0.06677,0.85
2,5.75,0.13,-0.67807650425,-36.4891408725,-12.5402225,-16.39528,-3.0051925,403.7155025,3.54325,89.1545,-5.2485025,0.19661,-5.5863875,-5.430335,-4.854,71.15333,0,0,0,233.48333,286.9,-59.28667,-1.5295,-0.19075,0.673,1.4,2.4455,3.66125,0.0644475,0.33496,0.37021,0.07,0.807
2,6.25,0.112,-0.53,-35.17,-11.843,-17.135385,-3.00519,405,3.46302,89.169105,-5.185,0.2,-5.6097475,-5.526665,-4.995,70.81667,0,0,0,234.115,286.63,-58.67333,-1.5475,-0.2155,0.655,1.3905,2.4465,3.663,0.068,0.31,0.36,0.07,0.823
2,6.75,0.0025,-0.2708675,-32.09,-11.6578675,-17.155225,-3.00621,403.952565,3.41408,89.17,-5.385325,0.1913,-5.574095,-5.785,-5.175,71.64,0,0,0,234.583335,285.87,-58.1433,-1.6095,-0.273,0.6485,1.381,2.46075,3.6615,0.064,0.321005,0.36,0.06795,0.820275
2,7.25,-0.1417675,-0.29,-28.86,-11.9179525,-14.74439,-3.006265,403.725985,3.51796,89.2031,-5.5453,0.19032,-4.625005,-5.792835,-5.201,70.82,4.125,0,0,235.915,286.7,-53.97,-1.5785,-0.3125,0.63,1.38125,2.44125,3.63675,0.07,0.31092,0.34,0.06918,0.80988
2,7.75,-0.252649,-0.239725,-19.199425,-11.8,-10.90281,-3.0061625,403.39874,3.64988,89.220095,-5.07,0.1841625,-3.96243,-5.645,-4.949175,69.9,32.131665,12.699,3.599,234.0166675,288.6,-26.87133,-1.3355,-0.352,0.58,1.2895,2.38,3.58675,0.0658251595,0.3146075,0.3149675,0.08,0.745
2,8.25,-0.61385,0.7584175,-8.89,-10.522345,-9.0347475,-3.0062275,401.5,3.8075138135,89.2536825,-4.06074273875,0.19,-2.4596125,-5.042835,-3.9875,67.38,90.35665,43.391665,10.242,235.00833,295,7.5913,-1.108,-0.36,0.4985,1.20275,2.295,3.528,0.07896,0.297085,0.29437,0.108495,0.5547575
2,8.75,-1.332252,4.03405,-2.9338,-8.5,-7.0211,-3.005,400.425,3.9,89.2622375,-2.447375,0.20444,-1.2143275,-3.6485025,-2.7635,63.215835,139.27,72.555,16.09,237.2324975,302.3500025,27.616915,-0.91,-0.323,0.466,1.175,2.2815,3.4855,0.10359,0.32,0.32430332775,0.153525,0.510010276
2,9.25,-1.86,5.5654770525,6.674,-6.91544,-5.07466,-3.00412,399.644,3.90548415975,89.321225,-1.022595,0.2372813985,0.205815,-2.5041675,-1.604,59.52525,214.12,106.8825,25.4549975,241.95,308.7575,57.0133325,-0.492,-0.174,0.47,1.1845,2.298,3.509,0.1341875,0.4017621875,0.383575,0.22,0.5766
2,9.75,-2.05,11.6349135825,20.11043,-4.39704,-3.0786,-3.00249,398.95,3.8549725,89.32,-0.27272,0.26,0.58263,-1.5979175,-0.47825,54.590835,287.205,147.2125,29.79333,243.60165,313.7424975,86.2475,-0.3,-0.07275,0.49,1.233,2.31,3.527,0.167999742,0.485429899,0.46,0.2861049245,0.725197908
2,10.25,-2.178989,13.27,33.6733875,-3.6244575,-2.1043775,-3.0006675,398.4,3.80966,89.34,0.182581062,0.2792825,1.0852375,-0.98833,-0.159,51.595,350.5,172.1,33.795,247.585,316.816675,111.32,-0.04,0.08,0.56,1.27675,2.3605,3.564,0.1967,0.52,0.55699882225,0.33033,0.826887877
2,10.75,-2.33,16.44357,45.6988975,-2.1557325,-2.0508325,-3,398.4,3.88832,89.332735,0.82,0.278575,1.8668625,-0.51,0.35,48.9320825,415,201.4,36.9767,247.785,319.66667,132.9324975,0.096,0.21,0.624,1.274,2.361,3.56575,0.2158925,0.58,0.63639,0.36,0.919906918
2,11.25,-2.31,18.128775,52.585478165,-2.12648,-2.04787,-2.998935,397.81275,3.8026625,89.319715,1.4875,0.3,2.4190225,0.035,0.65,47.1,461.6,232,41.962,252.2500025,322.87,145.68,0.2105,0.341,0.6915,1.322,2.372,3.571,0.24,0.63,0.654541578,0.38512,1.03481123725
2,11.75,-2.2445,18.4167275,57.54,-2.1,-2,-2.767035,397.77176,3.8,89.30285,1.8338025,0.297465,2.7748225,0.217,1.12,44.7933225,493.6425,248.3583325,44.69,255.4667,323.7325,158.6075,0.387,0.4425,0.7765,1.354,2.439,3.648,0.25,0.666181009,0.70981,0.394191617,1.0707
2,12.25,-2.3275,18.955,63.1,-2.1,-1.025715,-2.00245,397.78905,3.748385,89.286225,2.105815,0.29722,3.15101,0.638275,1.33,43.0700025,526.27,265.965,45.03,255.67,325.808325,173.833335,0.48325,0.5195,0.86525,1.381,2.4395,3.684,0.2606,0.680125,0.73886,0.4017,1.12
2,12.75,-2.54,18.41253883,55.39338693,-2.1,-1.0253,-2.00195,397.44988,3.74924,89.275225,2.57407307475,0.310095,3.295725,0.866,1.5785,41.50525,525.0175,250.9391675,44.545,256.05,326.82,160.7965414,0.61,0.6,0.87925,1.37,2.429,3.686,0.27152,0.770045732,0.77,0.4225625,1.24
2,13.25,-2.234015,18.955,52.75996,-2.1,-1.0254375,-2.00145,397.22155,3.710515,89.24,2.620125,0.2820075,3.5558975,0.930985,1.77425,40.4775,519.73335,254.298335,41.498335,254.2825025,326.85,161.600015,0.71475,0.721,0.947,1.414,2.48,3.71925,0.266821635,0.7287,0.78,0.41,1.17
2,13.75,-2.378,17.4940518475,44.78,-2.1,-1.716225,-2.001525,396.9,3.7169775,89.2444,2.54368,0.26,3.2280975,1.040165,1.8955,39.880575,471.96667,236.5,38.71667,257.4583325,327.03335,134.985,0.7805,0.793,0.991,1.415,2.4625,3.72075,0.28597,0.75,0.78,0.41,1.164159047
2,14.25,-2.1825265,14.8999,36.34525,-2.1,-1.97822,-2.0012625,396.7695,3.8,89.2307475,2.67015,0.2280075,2.68188,1.10625,1.74,38.82,400.0191675,200.2775,35.0283325,259.50175,325.91667,118.2616675,0.83175,0.82025,1.0325,1.4595,2.51075,3.76025,0.281,0.74045,0.7682675,0.4106225,1.26
2,14.75,-1.92,13.697675,26.8145,-2.1,-2,-2.0009,396.79825,3.858305,89.22753,2.390774239,0.2008531955,2.65591,1.133,1.687475,38.4367,332.786675,167.4608325,29.96,260.23333,325.5,90.6225,0.892,0.853,1.08875,1.4835,2.5225,3.7865,0.27026,0.78228,0.7567875,0.39407,1.32704543725
2,15.25,-1.8775,10.67851,12.555,-2.1,-2,-2.0007875,396.8960175,3.9166275,89.222005,2.49,0.17568262525,2.2851,1.08,1.55965,39.1225,268.487,131.75,26.024835,258.051,323.6,67.78333,0.80475,0.8755,1.1,1.5085,2.5145,3.76775,0.28127,0.7248675,0.76915,0.386795,1.316433594
2,15.75,-1.43,5.4670752325,0.9512525,-2.1,-2.0499775,-2.0005975,397.2,3.92163,89.2229575,2.194015,0.16,2.0295,0.9290025,1.4385,39.6075,216.4475,103.295,22.30575,252.4500025,321.4,45.03,0.66775,0.772,1.082,1.51525,2.50975,3.76625,0.2646025,0.67985,0.69556,0.34999,1.289
2,16.25,-1.1,3.089765,-12.934,-2.1,-2.1,-2.00045,397.528,4,89.23872,1.95287,0.13379,1.5035,0.74,1.2775,41.021665,144.13333,68.706,14.3,249.7,320.2083325,13.0275,0.55975,0.661,1.084,1.5275,2.49,3.76075,0.237962085,0.64054,0.57,0.30877,1.247669789
2,16.75,-0.6145,1.0300025,-27.3933,-2.1275625,-3.0761,-2,397.44093,4.1,89.2328625,1.723455,0.14944,0.69569,0.451,0.830725,44.59,68.99,31.71,6.83,248.131665,317.7675025,-24.912415,0.473,0.6695,1.063,1.58025,2.4975,3.78525,0.2,0.55001,0.5,0.257925,1.13
