DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.75,424.42475,18.1272,6.60275,8.75784999999999,52.43435,2.7519,0.81325,1.335325,1.4886,0.890999999999999,101.45875,100,15.0013,4.93,16.7714,0.961225,11.6829,11.9294,10.7388,0.5608,4.1484,384.634,384.948
1,6.25,433.7295,17.2236,9.88932500000001,12.9972,139.00625,2.929175,0.757675,1.37515,1.44525,0.80675,101.4895,100,15.048025,4.945,16.8162,0.884,11.65885,11.9362,10.7368,0.478,4.0294,384.08,385.79
1,6.75,422.27875,16.82525,5.2388,12.09425,64.6604499999994,2.54345,0.739225,1.37075,1.38725,0.8,101.49975,100,15.1866,4.95474999999999,17.08125,0.7355,11.6204,11.9424,10.7448,0.6314,3.9412,381.556,386.286
1,7.25,436.30875,16.8891,9.53560000000003,11.53965,89.708,2.86655,0.79835,1.36725,1.448,0.794,101.56875,100,15.267725,5.043,17.4662,0.74075,11.5806,11.9332,31.1648,3.103,4.5396,380.586,386.736
1,7.75,427.99925,17.7019,14.78045,20.7095499999999,95.9026249999998,3.27409999999999,0.8104,1.5392,1.7162,0.92065,101.609,100,15.43125,5.2105,17.510325,0.7555,11.5874,11.9216,127.404,55.1034,19.1826,383.662,388.312
1,8.25,434.589,18.077525,13.61175,29.0117999999999,142.79825,3.469625,0.90825,1.5596,1.7659,0.932699999999999,101.639,100,15.7604,5.274,17.51155,1.0878,11.58665,11.91,301.872,138.146,32.8916,384.234,389.812
1,8.75,441.4525,18.003125,15.752875,46.4293,140.92,3.30695,0.9195,1.650825,1.8812,1.01095,101.65875,100,15.91415,5.018,17.7113,0.8854,11.56175,11.8986,465.172,239.1,41.1774,384.624,390.538
1,9.25,421.9975,17.949375,12.17085,82.0106,82.60375,3.69655,0.947,1.7225,1.89025,1.006,101.65925,100,16.1279,5.717,18.1147,0.78875,11.5234,11.884,634.058,341.148,49.423,383.546,393.35
1,9.75,413.198,17.44575,12.3441,134.71,93.434875,3.673575,0.930724999999999,1.7225,1.946,0.96225,101.7085,100,16.6783,6.52,18.51,0.702325,11.5009,11.874,789.368,427.226,55.434,386.436,396.362
1,10.25,411.386,17.19775,22.0520999999999,187.177,130.55625,3.738525,0.988825,1.828125,1.952025,1.0735,101.69975,100,17.7657,7.89375,19.2476,0.711,11.47725,11.8656,913.036,510.588,61.1426,380.342,401.092
1,10.75,411.4675,17.6718,17.820575,217.9,140.752,3.9648,0.9833,2.004,1.9205,1.097,101.67975,100,18.604075,8.648,19.9482,0.81475,11.48075,11.859,1043.82,573.41,69.391,384.274,407.294
1,11.25,410.68525,17.77125,8.614625,218.686,140.82,4.1688,1.0345,1.9105,2.061475,1.124675,101.65975,100,19.222775,10.0605,20.813,0.768825,11.45035,11.8468,1131.6,605.708,68.8258,375.214,412.954
1,11.75,410.905,17.7472,13.8141999999999,243.7365,196.1825,4.051175,1.166075,2.003925,2.2333,1.030425,101.639,100,19.521725,10.592,21.3883,0.768375,11.45775,11.842,1189.28,640.448,69.66,378.952,417.764
1,12.25,406.586,18.4445,23.8135749999999,268.99875,213.73375,4.30845,1.071375,2.00035,2.06585,1.136325,101.59825,100,20.258525,10.7955,21.6345,0.76665,11.526075,11.835075,1213.54,648.878,73.2634,390.784,423.6
1,12.75,403.22075,18.663275,18.6482,265.6425,154.83,4.247,1.0854,2.037825,2.1354,1.160925,101.529,100,20.4345,12.0785,22.2119,0.775725,11.5333,11.827325,1192.4925,642.634,73.135,387.33,422.714
1,13.25,406.1925,18.651625,12.9689,253.5725,168.07825,3.9778,1.0394,1.8405,1.9665,1.07225,101.48825,100,20.83975,12.878,22.339925,0.7435,11.527,11.8252,1165.155,632.622,72.598,378.464,424.838
1,13.75,407.6075,18.301,18.1808,240.0245,165.01,3.760625,1.0745,2.034425,1.905275,1.117775,101.42925,100,21.418225,13.9215,22.71395,0.679275,11.5665,11.8266,1094.595,595.106,70.4022,380.918,424.648
1,14.25,410.3875,17.3605,17.8038000000001,219.4,144.384,3.991375,1.073375,2.051,2.0495,1.121,101.409,100,21.871075,14.12475,22.849025,0.605,11.57525,11.8234,1005.532,540.422,67.0178,385.104,423.284
1,14.75,427.4625,17.696175,16.637,188.8935,151.22075,3.696,1.0084,1.8633,1.94715,1.092,101.38925,100,21.635925,14.16175,22.7606,0.59655,11.62015,11.8228,877.366,470.7,60.4888,384.304,420.59
1,15.25,410.712,17.4295,12.124575,148.998,131.3855,3.801725,1.034,1.95975,1.947375,1.052375,101.37925,100,21.44395,13.979,22.769375,0.483,11.62435,11.826,736.92,394.778,54.0608,380.746,417.408
1,15.75,406.13,17.08,16.985625,120.665,113.874,3.62925,0.97775,1.89925,1.811375,1.066,101.4,100,21.3411,13.297,22.847875,0.427,11.63435,11.83,570.004,299.1465,45.80675,381.4305,414.96325
1,16.25,404.66375,17.24925,14.49,73.1775,95.20455,3.4486,0.9498,1.7917,1.758025,0.938925,101.4,100,20.8698,12.68125,22.55015,0.36995,11.6309,11.7968,368.096,208.814,37.0324,385.68,412.808
1,16.75,408.434,18.6769,17.69975,31.6654249999999,78.0860000000001,3.0016,0.895,1.763475,1.714175,0.9708,101.3995,100,20.282525,12.1425,22.0172,0.51165,11.71625,11.8416,224.016,100.103875,29.54345,380.90725,407.35825
1,17.25,407.925,17.8866,14.1363,27.4945,60.6726999999999,3.27255,0.899975,1.6594,1.5602,0.919,101.3995,100,19.45105,11.3885,21.6578,0.5974,11.594,11.8828,80.3472,31.858975,13.671775,370.75225,403.195
1,17.75,404.53875,18.29,18.433475,8.22025,64.67825,3.127375,0.828625,1.603675,1.5896,0.853275,101.409,100,18.471025,9.923,21.2245,0.72675,11.62225,11.912,11.3394,1.622275,3.7096,373.7755,400.1
1,18.25,412.595,17.6393,7.2482,6.81799999999997,54.695,3.262,0.8882,1.8529,1.8284,0.9585,101.4565,100,18.120775,9.26449999999999,20.93925,0.83375,11.64825,11.9076,10.7938,0.387575,4.133125,371.37275,398.921
1,18.75,416.25125,17.584,4.5725,5.44364999999999,33.440225,2.9682,0.916825,1.607125,1.693175,0.9365,101.457,100,17.684875,8.864,20.8436,0.89485,11.63185,11.9056,10.768,0.496975,4.3414,372.45075,399.42425
1,19.25,403.813,17.2932,5.928,9.57355,83.343625,3.25705,0.9852,1.696175,1.7749,0.990725,101.4565,100,17.615925,8.345,20.73525,0.862074999999999,11.6281,11.9184,10.7704,0.480949999999999,4.5831,372.04975,399.6155
1,19.75,408.116,17.603325,18.1707,8.91497499999999,169.9395,3.60145,0.959649999999999,1.72759999999999,2.0078,1.0394,101.4465,100,17.50535,8.01799999999999,20.4183,0.913399999999998,11.65285,11.8966,10.7558,0.297125,4.367,375.8095,400.35225
1,20.25,414.0425,17.21765,5.210475,5.821375,105.98125,3.3281,0.9264,1.6397,1.7282,0.9982,101.44,100,17.333375,7.74149999999999,20.2005,0.9163,11.7404,11.9596,10.75,0.343349999999999,4.17365,374.1005,400.58625
1,20.75,409.134,17.55475,4.033,2.781,107.9751,3.4779,0.891875,1.64175,1.799375,0.981875,101.438,100,17.701525,8.411,20.2861,0.8335,11.68425,11.9476,10.7448,0.316474999999999,4.164075,374.03825,401.702
1,21.25,405.81,17.11,7.77110000000001,5.0248,66.0336499999998,3.17005,0.8811,1.525,1.71145,0.96045,101.409,100,17.372825,7.23649999999998,20.24575,0.8919,11.7085,11.946,10.7348,0.287975,4.072175,374.94525,400.3165
1,21.75,406.66,17.20925,7.831575,3.782125,72.3628999999997,3.395825,0.903899999999999,1.56845,1.664,0.9104,101.39,100,16.89295,7.64899999999999,20.21645,0.9971,11.78555,11.95,0.909,0.337799999999998,4.13675,383.195,400.23925
1,22.25,409.306,17.057925,8.95972500000001,6.04120000000001,314.487999999995,3.20485,0.8848,1.54085,1.70725,0.920749999999999,101.38,100,16.637275,7.218,19.47875,0.89675,11.7664,11.9368,0.9086,0.301799999999998,4.09265,380.42225,396.92325
1,22.75,411.154,17.15435,7.34409999999999,14.1644249999999,116.2352,3.48525,0.922225,1.6145,1.839,0.961375,101.3695,100,16.62515,6.62949999999999,19.2625,1.033375,11.80725,11.9524,0.9028,0.253924999999999,4.300375,381.48975,395.562
1,23.25,420.382,17.0159,3.44679999999999,7.97947499999999,100.326125,3.8215,0.9355,1.6668,2.1552,0.9544,101.3695,100,16.820375,6.7885,19.2142,0.9048,11.79125,11.9376,0.91,0.53735,4.1222,386.698,395.5595
1,23.75,407.7835,16.9584,6.412375,6.6725,212.5175,3.777,0.8865,1.61675,1.8133,0.9246,101.35975,100,16.681425,6.45749999999999,18.709475,0.9423,11.8124,11.921,0.9084,0.7218,3.746425,383.72975,393.33625
2,0.25,412.5345,14.622975,19.279375,12.268575,187.874999999999,3.032675,0.82735,1.453125,1.6529,0.90125,101.0255,100,16.346,8.197,18.63495,0.845525,10.284,9.5377,0.903325,0.228799999999999,4.1229,362.993,378.983
2,0.75,410.19425,14.7787,8.28449999999999,17.8473999999999,141.48,2.765375,0.836125,1.566075,1.627075,0.8888,101.025,100,16.2827,7.7275,18.718375,0.9735,10.292,9.5187,0.895775,0.342199999999999,4.2269,363.375,380.535
2,1.25,410.08025,14.6087,18.5549,17.5784,50.664,2.755825,0.8303,1.43745,1.545475,0.8648,101.006,100,16.308,7.553,18.58085,1.03495,10.316,9.4995,0.89955,0.2795,4.246,363.752,378.42
2,1.75,409.1575,14.09645,11.8963,4.45219999999998,160.948499999998,2.846625,0.815,1.3149,1.5951,0.8606,100.9955,100,16.03295,7.2705,18.1771,0.8817,10.332,9.4897,0.901875,0.317799999999999,4.3663,362.273,377.204
2,2.25,410.198,14.6179,11.1728,3.485575,38.8649499999999,2.8981,0.813075,1.292875,1.648375,0.8436,100.996,100,15.4694,6.76699999999999,18.0091,0.8749,10.348,9.48565,0.903,0.224299999999998,4.5405,348.545,377.095
2,2.75,415.69375,14.0172,12.987675,4.31004999999999,59.2207249999999,3.100825,0.7779,1.4185,1.533,0.84075,100.986,100,15.5813,6.36799999999999,17.90385,0.7645,10.372,9.4685,13.432,0.218499999999998,4.411,350.259,375.14
2,3.25,413.65275,15.6554,8.951,3.82404999999999,238.27775,3.214825,0.8703,1.47675,1.6355,0.9195,100.995,100,15.557,6.55,17.757475,0.89425,10.368,9.4397,13.431,0.4344,4.36459999999999,348.714,375.198
2,3.75,410.112,16.0821,13.209,5.1342,131.4665,3.191,0.801,1.3935,1.542,0.8575,101.0045,100,15.2989,6.08075,17.38405,0.89825,10.376,9.448,13.435325,0.373599999999995,4.2035,358.891,375.128
2,4.25,427.029,16.30975,14.7695,3.45,44.202,3.158,0.844,1.5421,1.622875,0.9022,101.0125,100,14.91615,5.78325,16.7479,0.99065,10.392,9.4095,13.436625,0.783799999999999,4.1514,362.794,371.166
2,4.75,419.264,17.462325,16.82075,12.653875,107.92,2.967125,0.778375,1.384425,1.52175,0.85085,101.07,100,14.50825,5.75375,16.504725,0.93785,10.318,9.4218,13.437325,0.567,4.3895,362.235,370.313
2,5.25,415.06775,16.227175,7.17379999999997,9.07859999999998,97.77535,3.140125,0.802125,1.355025,1.669425,0.902975,101.082,100,14.56945,5.5735,16.383125,0.747924999999999,10.32,9.4445,13.44,0.499899999999997,4.55149999999999,353.49,370.205
2,5.75,420.17325,15.5015,9.09802499999998,9.9202749999997,66.5105,2.76445,0.744,1.349275,1.574475,0.859049999999999,101.1135,100,14.6115,5.35075,16.19875,0.821899999999999,10.322,9.43115,13.434975,0.397399999999996,4.3872,354.813,371.656
2,6.25,427.002,16.4444,8.79934999999996,8.238375,87.208375,3.0135,0.77425,1.63385,1.57865,0.866425,101.1245,100,14.642,5.3935,15.6679,0.760124999999999,10.236,9.46815,13.441775,0.408899999999999,4.18899999999999,358.412,372.704
2,6.75,417.205,17.55815,16.6402249999998,5.52999999999999,61.7112499999975,2.9945,0.720099999999999,1.366825,1.53205,0.809849999999999,101.1645,100,14.664,5.278,15.443675,0.79705,10.232,9.4125,14.70355,3.42469999999999,4.4403,354.163,375.096
2,7.25,414.23775,16.9559,17.630325,5.99345,113.948999999999,3.029,0.723,1.452775,1.4928,0.859,101.2025,100,14.5645,5.238,16.1785,0.797875,10.152,9.4407,88.325,55.5381,19.3799,347.021,375.474
2,7.75,418.3095,16.0516,12.819875,22.4100499999999,70.5974499999997,3.33235,0.8552,1.5351,1.6247,0.8767,101.2345,100,14.5678,5.345,16.203625,0.943125,10.15,9.42815,249.325,154.584,36.5000999999999,350.263,376.197
2,8.25,412.2905,15.3704,13.005575,61.9295249999998,73.9331499999995,3.172325,0.8118,1.65875,1.75625,0.922,101.2445,100,14.85075,5.716,16.59145,0.80775,10.144,9.44615,429.2,271.712,45.2338,356.517,378.286
2,8.75,406.04,15.460625,14.234925,97.3872,162.72,3.39895,0.91225,1.732,1.98,1.0765,101.245,100,14.417,6,15.74195,0.8795,10.056,9.455,614.02,377.748,53.6704,360.079,381.891
2,9.25,408.48,15.04855,18.908,154.8815,144.8555,3.784,0.97875,1.864,1.9148,1.0292,101.2935,100,15.3435,7.329,16.72895,0.7093,10.038,9.4565,805.2,474.966,61.4556,359.562,382.139
2,9.75,412.62,15.1443,12.44065,213.12,165.314,3.71045,0.9875,1.88275,1.9595,1.044,101.3325,100,15.9514,9.422,17.519675,0.74,10.012,9.465,966.65,560.404,70.3124,363.942,385.794
2,10.25,413.24,15.092375,16.9262,264.94925,206.280999999999,4.119125,1.086625,1.9643,2.2027,1.1606,101.37,100,16.224,10.816,17.6861,0.790099999999999,9.986,9.4705,1120.525,637.121,77.5722,368.546,392.299
2,10.75,435.55875,15.3246,26.93325,289.122,219.655,4.2005,1.05375,2.14975,2.2165,1.1815,101.341,100,17.163,11.507,18.1938,0.8825,9.97975,9.498825,1227.55,691.318,81.4656,364.639,399.571
2,11.25,409.1825,15.261925,5.67384999999997,331.3545,179.904,4.3924,1.104,2.0726,2.3164,1.202,101.3015,100,17.5605,12.59925,18.6254,0.9768,9.9675,9.4431,1342.6,743.475,85.2599,361.638,406.622
2,11.75,405.7655,14.3547,18.0558000000001,347.068,171.237,4.093375,1.092375,2.1646,2.2254,1.2722,101.26075,100,18.20995,14.00725,19.1476,0.8128,10.002375,9.416825,1416.175,773.273,86.2068,357.584,418.81
2,12.25,431.06275,15.867,10.90575,339.78175,206.62625,4.46465,1.0952,2.1052,2.1502,1.2672,101.26,100,18.9362,14.5275,19.797225,0.808399999999999,10.0305,9.301925,1451.975,787.385,86.2423,355.084,420.334
2,12.75,415.6475,16.2246,18.1199999999999,337.575,195.361,4.1058,1.203,2.183,2.2078,1.259,101.16025,100,19.50455,15.579,19.999,0.8222,10.061575,9.348075,1465.1,779.783,86.4486,356.273,425.867
2,13.25,428.062,15.95495,10.91705,325.65,181.3475,3.9074,1.1679,1.98675,2.331125,1.27025,101.12,100,19.91025,15.8195,21.1828,0.8375,10.087375,9.4064,1411.425,750.82,85.118525,364.95575,426.4025
2,13.75,419.22,15.5374,12.212125,318.975,190.74075,4.141375,1.097,2.2942,2.2528,1.2546,101.04,100,20.662025,16.316,21.866,0.788,10.116125,9.34775,1383.775,716.6445,83.480325,364.477,423.938
2,14.25,411.63,15.9873,14.1322,274.9275,274.215999999999,4.4563,1.135225,2.2474,2.2697,1.28765,101.03,100,21.01185,16.8215,21.986,0.75585,10.1208,9.322325,1277.525,667.4815,80.245475,358.06275,426.58925
2,14.75,408.0645,15.499,12.686,240.1745,220.30375,4.1335,1.2081,2.351375,2.326875,1.22675,101.01,100,21.295175,16.73725,22.4452,0.6685,10.139125,9.30075,1149.625,595.7175,75.4794,358.25875,423.029
2,15.25,400.268,15.13375,16.375,198.7425,206.019999999999,4.1852,1.1582,2.2597,2.346,1.30705,101.01,100,21.13315,16.27325,22.59325,0.5438,10.209675,9.26225,1008.975,520.8925,68.57895,371.86125,420.7695
2,15.75,408.041,15.1585,13.5287999999999,147.2155,144.64925,4.3075,1.21035,2.027875,2.248,1.143875,100.99925,100,20.563675,16.34125,22.7454,0.526625,10.2198,9.37625,837.575,435.5705,59.587075,374.2195,414.8335
2,16.25,410.42875,16.4914,18.5845,107.862,118.1735,4.252325,1.08795,2.1606,2.084875,1.18675,100.98875,100,20.30525,15.9325,22.7468,0.527474999999999,10.230375,9.27365,657.455,333.88575,56.50275,366.89975,411.48475
2,16.75,409.249,16.0016,15.2436,54.9706,137.14375,4.10875,1.0375,2.1201,1.98575,1.0929,100.98025,100,19.98515,15.48225,22.4613,0.5062,10.316875,9.28935,396.325,233.756,46.0759,367.42275,407.53175
2,17.25,408.41975,15.169125,18.4057999999999,22.76325,72.64845,4.1418,1.11975,1.9858,1.98695,1.08665,100.99,100,18.909825,14.83325,22.1065,0.60165,10.32205,9.31925,245.6325,109.5455,28.8492,373.91675,401.332
2,17.75,408.12075,15.1425,19.0096,10.039,98.2926999999999,3.632,1.0201,1.77605,1.8782,1.034975,100.99,100,18.53625,13.68225,21.613,0.678299999999999,10.323175,9.3434,86.075,35.1834,9.88767500000001,373.25075,394.60025
2,18.25,412.7525,14.7869,14.1497,2.2365,91.3603999999998,3.12995,0.914999999999999,1.5134,1.711525,0.985124999999998,101,100,17.9855,12.10125,21.206775,0.632925,10.39845,9.3695,14.0185,0.916975,4.16,371.0025,391.723
2,18.75,418.055,15.1902,12.8044,9.87749999999999,93.45325,2.87,0.963,1.516275,1.6939,0.921449999999997,101.01,100,17.652,11.34875,20.35275,0.943349999999999,10.38295,9.386825,13.423775,0.127175000000001,4.41155,368.745,386.21425
2,19.25,407.51325,15.1489,11.401525,6.95917499999999,160.7325,3.042125,0.8495,1.511775,1.610625,0.903074999999998,101.02,100,17.25525,11.30875,19.4825,0.843199999999998,10.365125,9.4095,13.42065,0.11185,4.083375,368.561,383.34325
2,19.75,403.697,15.71075,10.1577,6.49975,74.613025,2.96375,0.87525,1.51415,1.5713,0.9132,101.02,100,16.8565,11.00475,19.1028,0.7972,10.340325,9.439425,13.418525,0.111825,4.32655,367.2205,384.3365
2,20.25,404.09875,16.0397,13.05615,7.55399999999995,68.7954499999999,3.1638,0.894,1.5186,1.767,0.9857,101.07,100,16.55025,10.9635,18.611,0.936,10.309325,9.45975,13.4282,0.207200000000001,4.3592,366.7155,381.19925
2,20.75,407.21425,16.040075,10.51975,3.37825,57.0048999999999,3.2361,0.90535,1.624875,1.729875,0.938375,101.08,100,16.7025,9.46499999999998,18.04325,0.874375,10.261575,9.48935,13.42885,0.135475000000001,4.31815,365.949,381.566
2,21.25,405.60725,15.6666,11.58495,5.66699999999998,127.4805,3.45325,0.87355,1.59055,1.724525,0.94155,101.09,100,16.49025,9.15325,18.1007,0.909199999999999,10.213825,9.5091,13.425,0.359475,4.460275,365.735,382.54
2,21.75,410.346,15.9888,16.5517999999999,10.879875,136.2581,3.20925,0.8417,1.532075,1.68965,0.954975,101.11,100,16.40775,9.37375,18.3975,1.093625,10.20025,9.528925,0.89665,0.494125000000001,4.460225,365.4445,382.8125
2,22.25,411.5025,15.885125,23.9735,15.5933999999998,92.5910249999999,3.341275,0.918149999999999,1.55315,1.760275,0.891949999999998,101.12,100,16.51625,9.48075,18.459425,1.1188,10.199,9.5486,0.89955,0.404175,4.66685,364.16325,382.34375
2,22.75,407.00425,17.0956,9.10109999999999,21.987,63.6488499999999,3.3156,0.9047,1.6071,1.661,0.980999999999999,101.12,100,16.564025,9.13175,18.4976,1.0606,10.17675,9.57785,0.899775,0.45505,4.21175,367.812,382.6435
2,23.25,408.32075,16.05625,14.5841,7.77759999999999,60.69215,3.1786,0.9028,1.5503,1.705,0.9889,101.1,100,16.17615,8.6615,18.5948,0.9755,10.148,9.558425,0.895775,0.236075,4.048025,367.09075,381.2365
2,23.75,408.468,15.7052,13.77575,7.76324999999999,99.8273499999999,3.036,0.9241,1.60325,1.702375,0.97275,101.12,100,16.1858,8.20899999999999,18.5287,0.915375,10.127,9.538925,0.907,0.376599999999999,4.4806,367.285,381.77625
3,0.25,406.93225,16.83195,34.0651,35.9612249999998,77.6733,3.1965,0.851649999999999,1.300025,1.64515,0.857025,101.20875,100,19.634375,9.27724999999998,21.52795,0.9024,12.3795,12.48495,0.871,0.262999999999999,3.9434,376.236,410.65775
3,0.75,410.2345,17.6619,30.9478,12.5385499999999,111.18225,3.135275,0.872375,1.36225,1.56325,0.8675,101.22525,100,19.2585,8.8415,21.0705,1.131,12.3632,12.4611,0.865325,0.1529,4.3618,377.975,408.86825
3,1.25,408.454,18.1306,11.00645,11.5167,162.291,3.056,0.769274999999999,1.434,1.65775,0.85675,101.25175,100,18.950475,8.387,21.0195,1.09475,12.3667,12.4341,0.866775,0.1939,4.1568,377.444,407.18925
3,1.75,406.714,18.0979,27.9017999999999,16.5210999999999,305.584999999999,3.2708,0.777075,1.3435,1.4455,0.86775,101.257,100,18.540725,7.815,20.626,0.998,12.3702,12.4065,0.868775,0.524399999999998,4.2728,375.78,405.19225
3,2.25,408.9435,18.080675,10.7743,19.3425,106.3145,3.308225,0.814699999999999,1.33575,1.723225,0.872925,101.27,100,18.136975,7.47175,19.832875,0.8211,12.3737,12.3765,0.87,0.1641,4.2383,376.136,402.59275
3,2.75,407.25875,17.995875,19.4314,5.60452500000001,158.335999999999,3.37005,0.86315,1.387475,1.653025,0.957625,101.25,100,17.58535,7.30375,19.629,0.8097,12.3308,12.34905,10.66665,0.226799999999999,4.2571,375.277,399.86475
3,3.25,404.15,17.9629,6.98219999999998,13.6259500000001,194.875,3.3357,0.877249999999999,1.47935,1.74,0.9244,101.24,100,17.360075,6.8645,19.913375,0.97225,12.3183,12.32055,10.671975,0.205625,4.578475,375.82275,398.27775
3,3.75,408.25675,17.9065,29.0481,3.188875,186.387499999999,3.28755,0.7548,1.539825,1.664225,0.905599999999999,101.21,100,17.2998,6.444,19.6088,1.0446,12.301,12.29995,10.678875,0.203125,4.4846,377.626,397.62675
3,4.25,433.179,17.97555,11.7508,8.02530000000005,135.648,2.89792499999999,0.86015,1.5295,1.7137,0.945,101.224,100,17.20725,6.5035,19.4595,0.846199999999999,12.2712,12.2944,10.67555,0.483775,4.43112500000001,379.5285,397.858
3,4.75,407.7955,19.3205,13.08695,3.6779,77.3984749999998,3.08165,0.74645,1.50965,1.7523,1.0006,101.26,100,17.2889,6.4535,19.2638,0.9051,12.2622,12.29035,10.687325,0.819600000000002,4.33149999999999,378.936,398.74125
3,5.25,409.75725,18.388325,25.9300999999998,4.79569999999999,106.743,2.997375,0.81275,1.46855,1.6042,0.8975,101.264,100,17.19925,5.89025,19.487,0.942899999999999,12.2532,12.2869,10.677775,0.615299999999995,4.4095,380.741,398.43775
3,5.75,417.53,18.73465,28.5670500000001,11.362225,91.5068999999999,3.2594,0.779774999999999,1.469025,1.5835,0.903074999999998,101.284,100,17.256325,5.571,20.001125,0.875624999999999,12.2442,12.2839,10.735775,0.357199999999997,4.22499999999999,379.155,397.21475
3,6.25,421.58375,18.36725,17.174175,8.27769999999997,209.86625,2.7735,0.84,1.4807,1.77525,0.9591,101.338,100,17.164325,5.551,20.0404,1.15665,12.2342,12.2824,30.7471,13.623425,6.4557,380.718,395.79775
3,6.75,427.706,19.043,17.41165,11.93005,108.2952,2.968875,0.879375,1.42575,1.789725,0.9796,101.352,100,17.187325,5.34,20.5083,1.0746,12.2287,12.2824,161.10375,78.3781,23.68125,383.55625,394.88
3,7.25,426.982,18.86685,24.6218999999999,22.0977,182.143499999998,3.0442,0.8558,1.5371,1.70055,0.9381,101.376,100,17.299075,5.7315,20.733875,0.977449999999999,12.2215,12.28195,362.185,188.83475,40.087575,385.0765,398.92225
3,7.75,405.3365,18.658125,32.6996,58.1939749999999,115.9735,3.181925,0.712425,1.452125,1.7115,0.855375,101.382,100,17.500125,6.0235,20.558075,0.807375,12.2205,12.2824,574.67275,295.2405,48.58125,384.199,404.1725
3,8.25,420.024,18.4903,23.3425249999999,92.5798500000001,170.094499999999,3.55585,0.854099999999999,1.64705,1.74315,0.98905,101.376,100,17.9525,7.52049999999999,20.23775,0.8392,12.2267,12.29045,779.789,407.863,56.992525,385.54525,403.849
3,8.75,403.9435,18.42205,16.048,152.75,117.7905,3.407,0.91,1.7526,1.76835,0.957625,101.376,100,18.472,9.20974999999999,20.5354,0.750824999999999,12.1545,12.29045,972.95325,514.26575,64.29215,384.09325,410.9425
3,9.25,405.19,18.9535,19.0704,212.2165,148.859,3.893,0.97125,1.7425,1.979375,1.06775,101.374,100,19.64435,10.431,21.59165,0.784375,12.1402,12.29985,1146.2775,612.08,71.267075,384.4755,418.65
3,9.75,404.37,18.8666,25.9487,276.58,215.585,3.7241,0.9223,1.8424,1.93195,1.156625,101.38275,100,20.750325,12.21475,22.4974,0.807099999999999,12.169,12.29895,1318.55,696.1065,78.485025,382.9135,425.76375
