DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,G,H,LE,FC,TS
1,0.25,0.784,5.78675,21.04725,22.89825,93.4985,9.63324999999998,1.97625,-2.507,53.445,8.99599999999998,29.9665000000001,4.82250000000001,13.74
1,0.75,0.838999999999999,5.97,21.32125,22.9135,93.173,10.1635,1.91625,-3.96025,63.05125,10.131,36.078,4.414,13.71
1,1.25,0.886249999999998,6.1765,21.3875,22.53025,93.4305,8.172,2.195,-4.06200000000001,39.6525,8.54,34.3259999999999,4.20349999999999,13.69125
1,1.75,0.77725,6.82325000000001,21.62825,22.51425,93.729,9.05074999999999,2.06125,-5.14200000000003,25.84375,8.63774999999999,40.192,4.005,13.65375
1,2.25,0.8335,6.3865,21.315,22.828,93.3165,9.01074999999999,2.855,-3.95175000000002,58.1495,11.9954999999999,32.3279999999999,4.484,13.596
1,2.75,0.904499999999999,6.747,21.34175,22.7055,92.161,9.156,2.281,-3.32275,30.03,11.32725,38.74125,3.775,13.547
1,3.25,0.857,6.64875,21.132,22.9375,92.264,9.16549999999999,2.1775,-3.01525,44.338,10.65975,35.0275,3.915,13.487
1,3.75,0.970500000000001,6.05125,20.51525,22.42,92.8385,9.192,2.535,-2.53525000000001,42.507,8.58899999999998,34.173,4.23899999999999,13.464
1,4.25,0.84,5.63299999999999,20.25875,22.5075,92.934,9.00675,2.6525,-2.207,66.043,23.006,35.2075,3.556,13.43
1,4.75,0.87675,5.72849999999999,20.15075,22.1085,92.667,8.26974999999999,2.10875,-2.0845,36.3449999999999,6.675,36.3115,4.24675,13.393
1,5.25,0.8835,5.59599999999999,20.61075,22.5395,93.1795,8.32799999999999,2.02875,-2.0475,55.2149999999999,7.487,38.107,4.53724999999998,13.41
1,5.75,0.848,6.19975,20.42925,22.0405,93.027,8.73149999999999,2.1925,-2.20875000000001,40.817,9.17599999999998,44.1685,4.2335,13.391
1,6.25,0.877,5.956,20.4245,22.14675,93.119,9.25925,1.89,-2.17925,36.484,8.00299999999998,33.292,3.693,13.357
1,6.75,0.827,6.11725,20.28025,22.05375,93.153,11.28975,2.45875,-1.49625,37.897,9.45099999999998,39.338,4.648,13.342
1,7.25,0.827,5.53975,20.21825,21.93375,93.1685,52.188,29.53375,3.31874999999999,26.321,8.99999999999998,47.342,2.975,13.344
1,7.75,0.85675,5.8515,20.5845,22.3115,93.233,141.68625,56.45125,43.81625,16.093,36.91575,83.3119999999999,3.285,13.337
1,8.25,0.81675,6.042,21.50725,23.324,93.2885,241.816,70.1025,111.365,16.863,84.4319999999999,126.58625,2.635,13.366
1,8.75,0.861,5.487,22.75275,24.41,93.023,341.20875,79.045,196.799,44.61,140.249,123.196,3.02199999999998,13.447
1,9.25,0.86,5.282,23.1215,25.099,92.7965,439.937,87.71125,255.943,114.048,210.3925,151.705,3.83700000000001,13.604
1,9.75,0.797,5.503,23.9815,25.193,92.436,521.52775,100.105,327.207,139.816,241.758,151.078,5.102,13.795
1,10.25,0.87025,6.20125,24.78375,25.73725,91.7905,594.61825,103.80625,393.797,169.803,277.9835,179.9855,5.19624999999999,14.074
1,10.75,0.927250000000001,6.0055,24.8575,25.846,91.852,651.361,114.48,424.33825,199.366,314.597,205.4305,6.80925,14.262
1,11.25,0.88,6.2775,25.10525,25.9815,91.9425,686.5175,116.00375,462.90875,190.328,313.49625,204.8,7.0475,14.688
1,11.75,0.83,6.2125,24.953,25.9245,91.004,706.11875,115.5475,482.7125,190.201,293.7315,189.579,6.48499999999999,15.236
1,12.25,0.8365,6.1565,25.249,26.003,90.5865,710.79325,113.76,489.558,225.25125,320.95175,198.08,4.964,15.85
1,12.75,0.87675,6.844,25.599,26.17675,90.72,698.47975,108.373,471.8665,198.7175,291.54125,193.2825,8.03,16.32
1,13.25,0.858999999999999,6.304,25.21975,26.1225,90.8925,669.0505,98.324,447.69925,283.366,279.029,173.92,6.65999999999999,16.61
1,13.75,0.84,6.3575,25.323,26.415,91.3295,623.98725,88.892,411.05925,332.777,226.944,157.9035,9.3085,16.753
1,14.25,0.82,6.085,25.303,26.3155,91.9195,556.10925,75.435,355.161,143.341,184.4245,148.4165,6.768,16.763
1,14.75,0.84025,6.13,25.061,26.0755,92.114,486.09925,60.689,305.90775,160.521,135.11775,124.362,5.00949999999999,16.671
1,15.25,0.824000000000001,6.09025,24.7675,25.78925,91.175,394.55825,46.879,224.88675,120.934,109.177,103.74875,6.68749999999999,16.476
1,15.75,0.84,6.24875,24.1845,25.6825,90.7625,296.421,26.246,174.03,123.593,43.211,95.3525,5.85449999999999,16.248
1,16.25,0.8625,6.1875,23.2475,25.17875,91.271,91.6722499999999,8.735,83.24075,122.3,24.38975,63.81925,5.2375,16.038
1,16.75,0.855,5.81875,22.532,24.56625,91.3395,44.17775,4.758,13.1855,118.265,12.9475,46.1695,5.194,15.806
1,17.25,0.8465,6.13,22.1515,23.957,91.509,13.45725,1.35,-5.53525000000002,154.475,8.33475000000001,49.59,5.32,15.566
1,17.75,0.762499999999999,6.10449999999999,21.63675,23.378,91.161,8.03675,1.147,-5.61125000000001,100.858,7.43475000000001,34.8364999999999,5.2915,15.358
1,18.25,0.7775,5.6125,21.443,23.42625,92.5085,7.58174999999999,1.587,-6.64400000000004,95.4159999999999,7.2585,36.5222499999999,4.42074999999999,15.255
1,18.75,0.88875,6.28,21.43225,23.3175,92.726,7.523,1.568,-5.02325000000002,111.358,6.0275,33.653,4.5945,15.116
1,19.25,0.878,6.68775,21.434,23.136,92.863,8.42024999999999,1.984,-5.08275000000001,61.641,5.97199999999998,35.928,4.73399999999999,14.946
1,19.75,0.8465,6.66625,21.49975,23.35,94.0815,8.06975,1.946,-4.902,55.606,7.67050000000001,31.87,6.11199999999999,14.774
1,20.25,0.8,6.49375,21.85825,23.28125,93.6555,8.15524999999999,2.183,-5.74475000000003,43.446,9.11175,38.4759999999999,5.06599999999999,14.63
1,20.75,0.77,6.39849999999999,21.47575,23.2685,93.553,9.48649999999999,2.222,-6.17300000000001,43.712,7.01875000000001,39.60625,5.0175,14.514
1,21.25,0.8435,6.3245,21.3905,23.0165,94.6895,8.65999999999999,2.121,-6.22875000000002,30.43,9.02900000000001,35.57075,5.44699999999999,14.422
1,21.75,0.81675,6.2895,21.18375,22.9085,93.099,8.66925,2.403,-4.0175,46.183,8.67999999999999,32.3025,4.22,14.273
1,22.25,0.77725,6.68399999999999,21.4195,23.436,93.1095,9.16824999999999,2.369,-3.585,37.255,7.18299999999999,42.88,5.933,14.138
1,22.75,0.77725,5.417,21.5295,22.9975,94.0615,9.13824999999999,2.028,-2.23050000000001,51.3459999999999,12.7242499999999,29.71425,5.2005,14.049
1,23.25,0.704999999999999,5.54250000000001,21.223,22.7835,92.9415,9.07999999999999,1.823,-1.9965,47.4289999999999,5.62,29.2069999999999,4.465,13.936
1,23.75,0.742999999999999,6.0525,20.97375,22.6385,93.1905,9.42624999999999,2.129,-2.47075,41.854,4.99199999999999,33.29375,5.136,13.78
2,0.25,0.6435,4.358,19.9435,22.367,93.8925,10.302,2.561,-2.726,34.78575,10.468,42.0404999999999,6.1465,14.1
2,0.75,0.6865,4.63099999999999,20.1925,22.639,93.7055,10.10075,2.551,-3.02,38.10075,5.14450000000001,39.886,5.835,14.0305
2,1.25,0.69675,4.6125,20.1655,22.453,93.35875,10.4225,2.50625,-2.642,45.8295,6.90199999999999,36.411,4.45549999999999,14.01025
2,1.75,0.684999999999999,5.0045,19.724,22.1015,93.6035,9.4615,2.44125,-2.678,37.3025,8.252,40.815,5.5425,13.98025
2,2.25,0.6865,4.285,19.52275,22.23875,93.841,9.9345,2.56025,-2.323,40.021,6.64225000000002,27.516,5.62749999999999,13.95
2,2.75,0.67,4.34675,19.454,21.868,93.76425,9.60875,2.81025,-0.921500000000001,19.267,8.52375,33.566,5.406,13.9105
2,3.25,0.72675,4.3255,19.26025,22.0215,93.60525,10.20625,2.6755,-3.276,31.62225,12.33525,34.17425,4.7985,13.89
2,3.75,0.7535,4.218,19.17,22.27,93.57725,9.7735,2.2245,-2.41375,36.9715,9.99899999999999,26.9342499999999,4.18324999999999,13.8505
2,4.25,0.708,4.685,19.30975,22.17875,93.49275,9.77274999999998,2.3635,-2.30975000000001,33.86125,19.7849999999999,30.835,4.725,13.81075
2,4.75,0.768999999999999,5.76274999999999,19.3505,22.42975,94.46675,9.92625,2.33825,-1.96025,36.58225,9.3375,35.1267499999999,5.142,13.78075
2,5.25,0.735,4.6945,19.5295,22.2935,93.9635,9.69525,2.12125,-2.493,23.158,12.605,34.0165,4.932,13.75075
2,5.75,0.7275,5.51174999999997,19.1425,22.28325,94.16925,9.29224999999999,2.2205,-1.7845,40.412,6.75424999999999,30.7280000000001,4.834,13.72075
2,6.25,0.77,4.6,19.18275,22.016,94.397,10.93175,2.147,-1.0105,14.55425,12.16875,32.93675,6.37975,13.7005
2,6.75,0.73825,4.554,19.62375,21.86,94.6135,40.73,20.9685,2.91149999999999,35.5745,10.5005,43.15,3.5625,13.671
2,7.25,0.856,4.35425,20.0805,22.2685,95.1435,135.821,55.1765,30.065,33.51175,27.16125,68.9359999999999,3.01,13.66075
2,7.75,0.85825,4.32525,21.05575,22.9845,95.13,250.632,69.47775,100.7245,29.1685000000001,72.2675,108.8725,3.035,13.69
2,8.25,0.8,4.50775,22.18125,23.807,94.6095,365.173,82.75025,190.30325,32.13,135.17,150.25225,2.36775,13.6905
2,8.75,0.81,4.57625,23.4025,24.76075,94.55325,470.51375,93.584,277.626,37.5825,203.1575,186.03,3.6075,13.711
2,9.25,0.7675,4.69625,24.1655,25.18825,94.506,563.52125,104.753,358.3105,98.7897500000002,273.02275,222.16175,2.44,13.7705
2,9.75,0.8325,5.0165,25.135,25.8065,94.493,647.433,115.61375,446.21125,136.83625,339.335,211.302,5.88225,13.82
2,10.25,0.78,4.6005,25.7305,25.649,93.90525,717.85025,122.776,502.843,163.19925,359.52375,259.443,7.19124999999999,13.91325
2,10.75,0.879499999999999,4.62,25.705,25.858,94.13875,772.0335,129.924,553.654,226.26675,402.01875,242.18,2.52549999999999,14.0545
2,11.25,0.87625,4.812,25.80975,26.094,93.8355,813.48925,130.15275,589.40125,227.3985,387.11375,251.9505,3.4395,14.46575
2,11.75,0.809999999999998,4.806,25.826,26.54875,93.7405,841.2575,131.05,611.0475,181.04675,400.126,256.9385,5.33749999999999,14.7665
2,12.25,0.80625,4.706,26.302,26.64725,93.112,836.18525,128.08725,608.396,210.12625,390.01125,264.635,3.959,15.242
2,12.75,0.802,5.14574999999999,26.4655,26.7375,91.56625,819.882,123.233,595.337,195.5415,380.40925,268.73275,3.49699999999999,15.6205
2,13.25,0.78,4.575,26.6335,26.769,91.374,791.777,115.054,569.88,193.51775,363.062,235.02975,3.77849999999995,15.94125
2,13.75,0.76375,4.69725,26.438,26.82325,91.212,743.272,105.553,523.8405,348.2595,324.711,225.7155,4.41599999999997,16.1105
2,14.25,0.7765,4.73949999999999,25.9765,26.68525,91.70875,682.717,95.4255,477.527,329.56275,275.74725,204.468,6.27575000000002,16.1605
2,14.75,0.7565,4.82549999999999,25.55275,26.56125,91.511,613.09325,81.74625,410.60125,326.425,219.85525,174.3125,4.354,16.18
2,15.25,0.686,4.74375,25.06925,26.25825,90.9265,514.436,64.72725,325.29475,137.583,175.814,148.8245,5.20649999999999,16.15025
2,15.75,0.72,4.48575,24.58525,25.86575,90.677,406.83025,51.32575,243.626,104.34275,125.128,164.39125,5.332,16.081
2,16.25,0.7,4.63,23.93775,25.661,90.62575,287.0235,31.26175,158.9025,94.6145,52.581,90.802,4.69999999999997,15.99175
2,16.75,0.68,4.59575,23.237,25.3515,90.26975,111.9695,12.2045,76.32625,134.12175,36.9455000000001,63.9384999999999,4.88424999999998,15.8915
2,17.25,0.67525,4.53625,22.3425,24.2505,91.181,46.61575,4.92525,10.322,113.7835,25.45875,48.5275,5.3975,15.79125
2,17.75,0.66525,4.655,21.84175,23.99875,91.61,13.653,1.41175,-5.676,132.731,10.00925,44.906,6.31,15.68025
2,18.25,0.64,4.80850000000001,21.472,23.4855,92.6685,9.58025,1.5205,-6.40550000000001,103.54525,8.49550000000001,33.565,6.88725,15.502
2,18.75,0.6515,4.16925,20.59525,23.12575,93.20825,10.03975,2.121,-5.52,94.17475,8.91824999999999,34.21,6.1405,15.3145
2,19.25,0.64,4.168,20.59175,22.8395,92.995,10.001,2.1905,-5.066,74.5150000000001,11.344,33.3059999999999,5.51999999999999,15.1155
2,19.75,0.59,3.88725,20.766,22.85775,93.6825,10.242,2.12075,-4.469,55.777,8.2425,28.7639999999999,5.794,14.944
2,20.25,0.624499999999999,3.96925,20.70275,23.0945,94.267,10.031,2.853,-5.001,44.85075,10.054,41.38625,5.34549999999999,14.81
2,20.75,0.6765,4.05599999999999,20.51075,23.246,94.03625,10.08,2.87225,-2.858,47.7665,9.32899999999999,40.56025,8.142,14.6115
2,21.25,0.6165,3.78199999999999,20.59075,22.872,93.7905,10.02725,2.45275,-3.003,40.55075,5.71799999999999,36.21,6.116,14.4805
2,21.75,0.636,4.04575,20.21825,22.54325,93.891,9.90525,2.5465,-2.337,58.739,8.36399999999997,34.478,5.208,14.39
2,22.25,0.6115,4.25925,19.87675,22.37825,94.2945,10.28925,2.45125,-3.0705,44.13525,13.5365,36.26025,5.52475000000001,14.30025
2,22.75,0.65,4.40175,19.74375,22.41125,94.536,10.38775,2.43325,-3.01375,30.181,6.4445,30.8169999999999,5.11225,14.2305
2,23.25,0.66,4.1405,20.0205,22.4605,93.862,10.2475,2.53325,-3.925,40.3330000000001,10.4185,42.93875,6.04599999999999,14.1805
2,23.75,0.6,4.21675,20.055,22.501,93.91725,10.474,2.369,-2.56,20.27075,25.73,33.56975,4.641,14.13075
3,0.25,0.5435,3.32375,20.47,24.022,94.511,9.90725,2.788,-1.9455,37.0345,12.2125,44.5337499999999,5.59375,16.08125
3,0.75,0.56,3.42375,20.74125,23.995,95.82875,10.65075,2.713,-2.31075,27.8085,16.4065,27.5175,5.79399999999998,16.03075
3,1.25,0.5525,3.54874999999999,21.1325,23.70475,96.22875,10.746,2.3995,-2.01599999999999,28.91725,9.22299999999994,39.24,6.2845,15.9805
3,1.75,0.537,3.4365,20.535,23.5655,96.45,9.97425,2.29625,-2.03,31.1475,9.62774999999999,27.9209999999999,6.3885,15.91075
3,2.25,0.50625,3.60999999999999,20.38,23.36,96.26,10.1005,2.336,-1.2315,39.117,10.6415,29.8745,6.21125,15.7725
3,2.75,0.49625,3.49625,20.404,23.42525,96.7915,9.96425,1.885,-1.251,26.21225,7.2275,27.3724999999999,6.25399999999999,15.634
3,3.25,0.577,3.55,20.238,23.019,96.304,10.561,2.46125,-0.61,18.985,15.9349999999999,33.24725,6,15.5625
3,3.75,0.59,3.9545,19.855,22.7685,95.593,9.94600000000001,2.2415,-0.820500000000002,32.827,12.469,26.2929999999999,5.5275,15.50125
3,4.25,0.606249999999998,3.695,19.63125,23.189,95.618,9.94675,2.58874999999999,-0.84075,40.338,8.6975,47.982,5.22050000000001,15.44
3,4.75,0.55,3.472,19.69625,23.034,95.335,9.3795,2.36675,-1.294,24.95075,12.8065,32.50325,5.01724999999998,15.331
3,5.25,0.558,4.0375,18.986,23.4375,95.24875,9.96775,2.506,-1.66975,37.852,7.88375,42.58625,4.8175,15.29075
3,5.75,0.604,3.76075,19.05375,23.61475,95.028,13.08675,3.59625,-0.0737500000000009,31.7245000000001,6.847,41.2642500000001,6.8145,15.21125
3,6.25,0.628749999999999,4.4575,19.495,23.3975,96.013,64.02475,36.936,12.6045,29.22075,13.346,58.2025,4.73249999999998,15.121
