DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_2_1,RH_1_2_1,WS_1_2_1,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,T_CANOPY_1_1_1,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_2_1_A,TS_2_2_A,TS_2_3_A,TS_2_4_A,TS_2_5_A,TS_2_6_A,TS_3_1_A,TS_3_2_A,TS_3_3_A,TS_3_4_A,TS_3_5_A,TS_3_6_A
1,0.25,-91.71,-66.17979138425,-7.229221707725,-52.0314033125,-0.434501230485,0.040555,377.1603125,2.0907654928,-2.9222777,85.618729,-3.8456,17.4891577685,0.3684,-2.8648,16.107999099,0.560485,-4.7156,0,213.785,294.735,-4.12795,-0.028942,-0.9478,-0.0699999999999999,3.852,6.8,1.16536125,3.061950000175,7.06456,8.46872916665,10.91495,12.540225,1.4810275,3.096099999825,7.370339583175,8.704166667,10.63467500175,12.4705875
1,0.75,-91.405,-65.0882103375,-5.11535963945,-49.8147436625,-0.5896794623375,0.0342,377.055125,2.1468375,-3.18184405,85.59787,-4.106124999525,18.0754814485,0.350375001785,-3.098425,16.74864922225,0.63616,-4.614525,0,213.985,292.99,-4.473,-0.034744,-0.9478,-0.246,3.73375,6.8,1.056460416825,2.901563750175,7.04932,8.486949999825,10.905225,12.53767499825,1.280766666825,2.915225,7.34228333335,8.721124999825,10.632125,12.4701125
1,1.25,-90.4,-63.02481735625,-5.890811097175,-58.44088532825,-0.64083879815,0.03717559025,377.1670775,2.1269272693,-3.095101725,85.6057405,-4.08555,17.76818804375,0.341175,-2.991,17.24564479275,0.679658354515,-4.312125,0,212.98,292.06,-4.799425,-0.0290801675,-0.9478,-0.5,3.614,6.763,0.8507166666825,2.750272499825,7.03544125,8.499562500175,10.91265,12.53149999825,0.9857145831575,2.751866666825,7.308364583,8.72572916665,10.637125,12.46518749825
1,1.75,-90.31,-62.88873978,-6.1190075,-57.340583118,-0.5493,0.03169679025,376.89708,2.1132835208,-3.1268889,85.635807,-4.18755,18.7002474655,0.3298,-3.157875,16.9343342435,0.54871611524,-4.4854,0,213.485,289.9975,-5.177225,-0.03838,-0.9478,-0.63,3.478,6.7,0.658335,2.606476250175,7.024394583175,8.515625000175,10.9132,12.53837499825,0.8042758333175,2.600331249825,7.259177083,8.74547916665,10.63172499825,12.46526666825
1,2.25,-90.7575,-62.659610432,-5.9960825,-53.82163734325,-0.50074779706,0.02805481075,376.85692,2.0658864478,-3.4958225,85.6409645,-4.53125,19.870263449,0.23615000044,-3.399675,17.31088906325,0.5481575,-4.40365,0,210.5875,289.79,-5.10797499955,-0.053716,-0.9478,-0.73,3.374,6.7,0.4826562500175,2.4991125,6.994082916825,8.534395833,10.913225,12.537825,0.5974687499825,2.459952083175,7.209464583175,8.7579375,10.634475,12.4655875
1,2.75,-90.75,-60.267795,-6.191142277625,-56.16988,-0.56966220998,0.033425,377.00662,2.0525578216,-3.93429805,85.651013,-5.08885,19.7652124985,0.41915,-3.7414,17.711355328,0.6843,-4.479225,0,210.37,288.47,-5.46125,-0.0555135,-0.9478,-0.93,3.294,6.6,0.3605325000175,2.4221875,6.96872875,8.538083333,10.9062,12.53694999825,0.3647375000175,2.322912083175,7.145635416825,8.771562500175,10.635,12.4614
1,3.25,-90.01,-58.4721634045,-5.19358,-62.6499072175,-0.5279647293625,0.037385,377.039525,2.06581807425,-4.2370983,85.64207,-5.67255,20.715923539,0.32900000044,-4.0571,17.584972028,0.603684809815,-4.31595,0,209.695,287.69,-6.0186,-0.032012305,-0.9478,-1.139,3.188,6.6,0.2361962499825,2.323357083175,6.921068333175,8.554083333175,10.9107,12.5357875,0.15712708331925,2.204354583175,7.08301875,8.78764583335,10.63185833175,12.46252500175
1,3.75,-88.665,-59.375194199,-6.93155803115,-58.3261918525,-0.5155738952,0.034240202,376.951325,1.99436766025,-4.30215455,85.629123,-5.45925,21.362927329,0.4261,-4.1791,19.342302232,0.62624595947,-4.29415,0,208.77,286.28,-6.1638,-0.03859109,-0.9478,-1.363,3.088,6.5,0.10702916668075,2.210234583175,6.8770225,8.564083333175,10.910375,12.535675,-0.0221791666824997,2.069700833175,7.01658958335,8.795874999825,10.63503750175,12.44975
1,4.25,-88.755,-59.7337135935,-5.154636189375,-60.953220385,-0.4249000073175,0.0365825,376.59654,1.9798836983,-4.355784125,85.612098,-5.50655,21.4254525105,0.4845,-4.1928,17.84068086,0.64039576768,-4.162725,0,208.7925,285.795,-6.121875,-0.03889371,-0.9478,-1.7,2.988,6.5,-0.11873958331425,2.099552916825,6.83657875,8.57122916665,10.900025,12.53605000175,-0.23366875,1.968734583175,6.95376875,8.8169875,10.63693750175,12.45205000175
1,4.75,-88.165,-58.4393579255,-6.538266189375,-59.172009186,-0.5121295648,0.0376475,376.5086375,2.00715,-4.5211272,85.58844,-5.7142,21.4858122985,0.36845,-4.3885,19.672266906,0.5169475,-4.098225,0,208.4775,284.3625,-6.377775,-0.034421305,-0.9478,-1.83,2.888,6.4,-0.465222916665,2.005783333175,6.796225,8.580020833175,10.9157,12.53141250175,-0.5365729167,1.86114875,6.883197916825,8.821337499825,10.63252083175,12.458425
1,5.25,-87.985,-57.926502973,-6.94003404265,-61.33504705875,-0.56422556668,0.035725,377.108425,2.002462228625,-4.66323555,85.5860425,-5.75684999955,21.542519953,0.3108,-4.552075,19.313422233,0.64857200905,-3.92445,0,207.7875,282.97,-6.67605,-0.039,-0.9478,-2,2.791,6.37,-0.7892229166825,1.908532916825,6.756547500175,8.597583333,10.904975,12.53618750175,-0.8145562499825,1.756865,6.835066666825,8.820825000175,10.63462083175,12.452125
1,5.75,-87.8,-58.2861776935,-5.7224058096,-57.343305002,-0.4381476816,0.03616999325,376.68336,1.9891460128,-4.64214975,85.6037775,-5.9084,21.712113462,0.4487,-4.489225,19.56299539725,0.566380896845,-3.8999,0,207.805,282.6775,-6.759425,-0.043668865,-0.9478,-2.037,2.697,6.3,-1.092725000175,1.817935416825,6.718375,8.597583333,10.90655,12.5322125,-1.0765875,1.65647,6.769654167,8.823250000175,10.63106666825,12.44800000175
