DOY2,HR2,USTAR,TA_1_1_1,WS_1_1_1,NEE,FC,H,LE,G,TS_1_1_1,TS_2_2_1,RH_1_1_1,PA,CO2,VPD_1_1_1,NETRAD,SW_IN,SW_OUT
2,6.5,0.1545,2.005,1.455,0.046,0.046,-0.7925,1.58075,-7.53975,4.042,3.555,81.5,85.5075,390.595,2.37,-26.5315,0.4,0
2,7.5,0.16075,2.535,1.285,0.04675,0.04675,1.8615,3.06625,-7.7185,3.901,3.37,81.975,85.592,389.6125,2.965,-12.943,46.3,16.4
2,8.5,0.183,5.2,1.77,0.065,0.065,18.321,9.978,-7.56375,3.605,3.365,71.75,85.6,390.96,4.2,64.72475,222.1,58.2
2,9.5,0.21,6.865,2.19,0.0205,0.0205,67.4505,18.692,0.927,3.351,3.89,63.4675,85.6,389.54,5.5,170.6525,411.9,97.1
2,10.5,0.27875,7.985,2.63,0.109,0.109,123.9075,26.38025,17.037,4.248,4.78,57.8725,85.62925,390.93,6.045,287.51,565.3,128.4
2,11.5,0.321,8.895,2.775,0.117,0.117,165.045,35.522,28.916,5.929,6.365,54.0925,85.62925,388.565,6.915,354.82,683.5,148
2,12.5,0.353,10.065,3.355,0.122,0.122,184.37,33.316,38.975,7.96,7.89,50.07,85.575,390.15,7.67,366.25,699.9,154.1
2,13.5,0.37175,10.675,3.38,0.1625,0.1625,181.22,37.4955,41.244,9.73,9.19,46.4875,85.479,388.68,8.445,345.67,670.5,149
2,14.5,0.32675,10.7,3.255,0.122,0.122,151.4225,26.944,43.6365,11.41,9.895,44.3575,85.416,389.92,8.635,290.675,579.1,131.6
2,15.5,0.328,10.78,3.395,0.09675,0.09675,108.8,27.481,40.93,12.29,10.495,44.5,85.35625,388.6075,8.625,201.04,438.6,102.3
2,16.5,0.2715,10.32,3.35,0.06,0.06,54.2965,13.9055,28.373,12.7075,10.2975,47.15,85.317,389.3075,8.025,85.836,251.95,61.75
2,17.5,0.2005,8.505,2.82,0.056,0.056,2.776,8.30575,15.555,12.335,9.6575,55.17,85.351,388.47,6.8075,-19.018,67.4,15.4
2,18.5,0.17225,6.63,2.08,0.05325,0.05325,-1.31125,3.108,4.55,11.68875,8.665,64.2825,85.4,389.3275,5.35,-39.7235,0.8,0
2,19.5,0.1745,5.12,1.915,0.04625,0.04625,-2.1545,3.7515,-0.5135,10.2675,7.925,69.62,85.482,388.355,4.82,-38.0125,0,0
2,20.5,0.18125,4.17,1.705,0.05025,0.05025,-0.786,2.78575,-4.2725,8.905,7.2,76.4,85.48275,389.5775,4.23,-36.2255,0,0
2,21.5,0.1925,4.365,2.165,0.04475,0.04475,-0.92425,3.11,-4.896,7.9625,6.68,75.6,85.486,389.37,4.525,-32.7445,0,0
2,22.5,0.21725,3.91,2.13,0.0495,0.0495,-2.469,3.08575,-5.3625,7.35375,6.21,79.55,85.46125,390.34,4.025,-30.7865,0,0
2,23.5,0.171,3.88,1.965,0.0605,0.0605,-0.273,2.68425,-5.85525,6.9525,5.74,77.15,85.48325,389.66,3.585,-31.38325,0,0
3,0.5,0.181,8.5775,2.075,0.098,0.098,-3.8925,2.014,-10.478,12.42,11.2075,78.8,85.4,391.95,5.6475,-33.59475,0,0
3,1.5,0.188,7.8475,2.1975,0.0735,0.0735,0.644,2.2305,-11.4965,12.04,10.7475,78.375,85.4,392.0475,5.1,-31.39,0,0
3,2.5,0.197,6.9075,1.9575,0.101,0.101,-0.8675,2.751,-12.45375,11.39,10.3475,78.8,85.3625,392.6625,4.61,-32.192,0,0
3,3.5,0.16875,6.8975,1.73,0.112,0.112,0.678,1.822,-12.64375,10.935,9.8,80.825,85.4,392.75,4.38,-28.69,0,0
3,4.5,0.156,7.1425,1.685,0.05525,0.05525,0.09225,1.59,-12.96,10.545,9.4825,81.6,85.4285,392.93,4.3725,-31.17,0,0
3,5.5,0.1685,6.895,1.595,0.072,0.072,-0.55575,1.9735,-13.39675,10.125,9.0575,80.725,85.444,392.5925,3.9775,-30.07625,0,0
3,6.5,0.17325,6.855,1.6075,0.04925,0.04925,0.02275,3.3405,-14,9.815,8.6175,83.3,85.4765,391.9125,4.3675,-20.785,21.35,6.35
3,7.5,0.17725,10.14,2.0375,0.05975,0.05975,12.744,10.235,-12.9985,9.41,8.505,70.7,85.501,392.13,6.4875,55.815,180.425,54
3,8.5,0.247,12.3475,2.54,0.123,0.123,63.91475,22.51875,-6.118,8.555,9.0675,61.85,85.529,392.015,8.3675,178.13,388.75,95.6
3,9.5,0.283,13.665,2.7075,0.074,0.074,129.655,34.64,11.1875,9.35,10.1325,56.62,85.53,390.16,9.7625,290.445,592.35,135.9
3,10.5,0.333,14.865,3.43,0.07975,0.07975,196.01,38.963,22.891,10.76,11.4575,50.94,85.5,389.8225,11.425,388.6525,748,165.3
3,11.5,0.355,15.7125,3.905,0.03125,0.03125,230.59,46.53675,38.178,12.73125,13.2875,46.535,85.45,389.745,12.5,448.9525,842.4,180.8
3,12.5,0.394,16.6075,4.0875,-0.00875,-0.00875,249.36,45.856,45.25675,14.6875,14.945,45.815,85.4,389.47,13.1,471.6375,886.95,192.1
3,13.5,0.391,17.5025,4.095,-0.064,-0.064,239.04,42.582,48.67425,16.575,16.3175,43.9175,85.332,389.1225,14.1675,446.1175,840.7,182.6
3,14.5,0.39,17.5075,4.1775,0.0195,0.0195,214.8975,37.77425,48.625,18.08125,17.3,40.2975,85.285,388.96,14.9275,375.7,725.7,160.95
3,15.5,0.38375,17.47,4.0975,0.004,0.004,153.03,34.459,46.20125,19.01,17.665,42.01,85.248,389,15.4925,269.25,568.175,129.55
3,16.5,0.3605,17.4,4.14,0.0815,0.0815,92.4935,22.61975,34.71,19.44,17.5975,42.93,85.23925,388.7275,15.1675,152.2775,366.6,86.65
3,17.5,0.3345,15.585,3.57,0.095,0.095,22.88025,12.9785,25.085,19.2,17.16,49,85.2445,389.21,13.1775,25.3145,144.75,35.65
3,18.5,0.239,13.96,3.19,0.15725,0.15725,-2.867,4.51525,15.55,18.33,15.94,55.72,85.2465,389.96,11.15,-39.75875,8.7,1.8
3,19.5,0.2055,12.5,2.39,0.158,0.158,-2.255,5.23625,5.574,17.35,14.815,61.09,85.24125,390.95,8.9475,-39.41125,0,0
3,20.5,0.1915,11.565,2.31,0.13025,0.13025,-2.0785,3.75525,-1.7765,16.2,13.95,70.35,85.296,391.595,8.42,-39.01,0,0
3,21.5,0.1745,10.76,2.445,0.18025,0.18025,-3.4085,3.923,-5.86625,15.01,13.1375,69.3375,85.34025,391.41,7.7775,-36.215,0,0
3,22.5,0.20925,10.2925,2.395,0.146,0.146,-3.3155,2.958,-7.5775,14.335,12.51,71.35,85.352,391.15,7.225,-35.04675,0,0
3,23.5,0.1665,9.715,2.2675,0.1105,0.1105,-4.384,2.599,-9.20625,13.43,11.9675,73.3,85.3755,391.97,6.6175,-32.92625,0,0
4,0.5,0.2365,13.725,2.8375,0.26225,0.26225,-7.748,3.735,-9.669,17.55375,17.3025,50.68,85.1915,391.5325,10.9,-41.023,0,0
4,1.5,0.20875,13.355,2.5375,0.191,0.191,-5.5785,3.2505,-10.45775,16.9975,16.8625,54.4475,85.16925,392.0175,10.6175,-39.45125,0,0
4,2.5,0.1905,12.3475,2.5325,0.199,0.199,-1.65625,2.8105,-11.36125,16.25825,16.345,56.1375,85.1805,391.99,9.6975,-39.00475,0,0
4,3.5,0.202,12.0175,2.2275,0.213,0.213,-3.11,2.531,-12.065,15.81,15.82,58.54,85.183,392.32,9.0075,-39.19,0,0
4,4.5,0.214,11.645,2.61,0.15875,0.15875,-0.516,2.3405,-12.38,15.46875,15.3325,57.8775,85.2,392.29,8.4225,-41.07,0,0
4,5.5,0.20425,11.67,2.7425,0.163,0.163,-0.51475,3.053,-12.935,15.0875,14.85,58.74,85.233,392.355,8.2125,-36.505,6.2,1.55
4,6.5,0.2715,13.69,3.0175,-0.007,-0.007,4.9515,7.686,-12.41,14.58,14.4975,54.66,85.292,391.89,10.3175,15.412,122.825,35.35
4,7.5,0.307,16.03775,3.51,-0.0875,-0.0875,44.5665,22.476,-9.94,13.955,14.5075,46.67,85.3,390.6325,13.03,138.085,338.725,85.2
4,8.5,0.39825,17.9375,4.45,-0.202,-0.202,113.11,38.13975,2.72025,13.735,15.0275,43.97,85.31475,389.805,15.635,271.9225,552.15,128.35
4,9.5,0.44925,19.3425,4.745,-0.32275,-0.32275,179.235,49.256,19.79575,14.36375,16.025,39.2375,85.31225,389.0525,17.315,394.1,738.525,164.15
4,10.5,0.4525,20.51,5.1175,-0.23575,-0.23575,238.2025,61.3305,32.108,16.68375,17.49,36.075,85.3,388.635,18.97,484.35,882.15,192.35
4,11.5,0.4715,21.1675,5.115,-0.345,-0.345,268.22,64.464,40.662,19.10125,19.295,32.4125,85.2225,388.18,20.545,530.06,964.1,207.7
4,12.5,0.492,21.71,5.5025,-0.4435,-0.4435,280.4575,66.1165,42.64925,21.28625,20.97,31.1275,85.19525,388.1625,21.525,537.0675,983.3,212.6
4,13.5,0.5045,22.6775,5.62,-0.39375,-0.39375,277.2425,68.814,44.09475,23.3125,22.2375,29.2825,85.164,387.9875,23.105,507.525,941.8,205.95
4,14.5,0.496,23.0775,5.7375,-0.39125,-0.39125,245.9,60.2165,44.4625,24.325,23.34,28.0175,85.0985,388.305,23.82,438.115,831.45,188.8
4,15.5,0.494,22.7775,5.6225,-0.361,-0.361,195.08,48.89075,38.48725,25.52,23.705,27.5375,85,388.27,23.155,330.27,670.15,154.65
4,16.5,0.488,22.645,5.3675,-0.2385,-0.2385,127.155,38.20575,33.72,26.0625,23.6125,29.88,85.019,388.4375,22.8125,210.45,460.8,112.6
4,17.5,0.41125,21.6275,4.87,-0.0715,-0.0715,48.768,22.5315,22.508,25.7,23.1775,31.2175,85,388.575,21.2175,75.225,253.9,64.55025
4,18.5,0.36,20.0975,4.21,0.1845,0.1845,-3.3835,8.985,13.7675,24.7425,22.29,34.005,85.0085,389.1125,18.815,-30.189,38.75,9
4,19.5,0.29575,17.9175,3.335,0.3405,0.3405,-4.608,5.422,5.573,23.2275,21.2675,43.005,85.0605,390.19,16.2375,-44.61,0.4,0
4,20.5,0.27125,16.39,2.9825,0.286,0.286,-6.1025,5.18,0.065,21.87875,20.3275,44.4475,85.14375,390.605,13.8875,-47.816,0,0
4,21.5,0.246,15.6225,2.79,0.268,0.268,-5.2085,3.85775,-4.755,20.6375,19.475,45.9675,85.16175,391,13.07,-44.6515,0,0
4,22.5,0.2645,15.1675,3.165,0.32225,0.32225,-9.604,3.94925,-7.91425,19.34625,18.66,46.9175,85.17625,391.77,12.685,-43.526,0,0
4,23.5,0.2635,14.74,3.28,0.28,0.28,-11.1785,3.985,-9.445,18.3925,18.03,49.4025,85.193,391.71,12.1075,-41.84125,0,0
5,0.5,0.21575,19.34,2.45,0.5345,0.5345,-8.226,4.30075,-9.063,24.6675,24.42,40.17,85.25475,393.8,16.62,-47.28,0,0
5,1.5,0.192,18.09,2.26,0.433,0.433,-5.327,3.91925,-9.871,23.835,23.68,44.63,85.2425,393.71,14.98,-46.1525,0,0
5,2.5,0.1665,17.35,2,0.4795,0.4795,-2.994,2.792,-10.9285,23.26125,23.15,46.68,85.2365,394.33,14.17,-44.5975,0,0
5,3.5,0.168,16.91,1.84,0.3715,0.3715,-1.789,3.38,-11.7885,22.745,22.61,48.12,85.2995,394.585,13.18,-39.1875,0,0
5,4.5,0.162,16.03325,1.7425,0.388,0.388,-0.42775,2.974,-12.3185,22.2925,22.015,49.5475,85.3,395.095,12.4125,-38.8,0.2,0
5,5.5,0.1445,17.7225,1.69,0.1645,0.1645,-0.06475,4.86,-12.51925,21.57,21.4775,46.8175,85.36125,394.24,13.72,-21.7995,26.325,13.65
5,6.5,0.2055,20.455,2.315,-0.147,-0.147,15.876,17.75425,-12.39625,20.85625,21.185,40.0675,85.4,391.755,17.2475,71.043,207.65,60.65
5,7.5,0.244,22.665,2.55,-0.404,-0.404,60.27225,34.096,-7.98,20.26,21.4425,36.065,85.428,389.78,20.77,197.28,415.65,107
5,8.5,0.273,24.63,2.5525,-0.6445,-0.6445,127.05,54.289,3.201,20.12,22.4125,33.065,85.473,388.39,24.1225,324.93,622.925,150.1
5,9.5,0.32225,25.57,3.1125,-0.845,-0.845,184.81,67.4865,16.26925,20.935,23.8125,30.77,85.459,387.69,26.595,431.64,801.25,184.45
5,10.5,0.3635,26.955,3.7675,-0.95925,-0.95925,247.24,73.7835,30.11075,23.41,25.545,27.7975,85.4185,387.445,29.41,510.2475,935.1,208.2
5,11.5,0.392,27.9325,3.845,-1.035,-1.035,269.755,79.7115,41.51425,26.3575,27.435,25.74,85.35825,387.21,31.3875,553.2825,1013.125,223
5,12.5,0.436,28.1575,4.3925,-1.01475,-1.01475,285.345,83.739,51.122,28.91,29.1275,24.3125,85.3375,387.35,32.4225,559.6525,1032.20025,225.3
5,13.5,0.453,28.9475,4.8275,-1.02075,-1.02075,281.2575,86.124,54.7235,30.77,30.7725,21.74,85.29075,387.415,34.2025,528.59,989.075,218
5,14.5,0.455,29.2825,4.6825,-0.99675,-0.99675,244.525,80.374,47.02975,32.235,32.00275,20.56,85.2325,387.24,34.9875,460.76,888.275,201.55
5,15.5,0.4505,29.1825,4.6475,-0.936,-0.936,195.87,66.48425,43.7465,33.125,32.885,20.3775,85.171,387.4,34.77,361.9575,734.7,174.65
5,16.5,0.437,28.9425,4.9325,-0.682,-0.682,134.105,47.07975,38.38,33.57125,32.8375,21.81,85.15825,387.78,33.86,245.925,543.575,134.05
5,17.5,0.4125,28.4075,4.705,-0.323,-0.323,63.59275,34.8795,28.76775,33.13625,32.61025,23.33,85.14125,388.11,32.985,112.79,325.45,83.85
5,18.5,0.381,26.8925,4.37,0.086,0.086,4.564,17.607,18.585,32.11125,31.6425,25.0925,85.117,388.1425,29.365,-8.118,109.65,28.65
5,19.5,0.301,25.02,3.595,0.553,0.553,-6.18225,7.552,8.17625,31.1875,30.2925,30.3975,85.149,389.6425,26.0825,-53.654,6.2,1.4
5,20.5,0.264,23.3,2.9775,0.632,0.632,-6.46475,5.58925,0.65825,30.27125,28.89,32.99,85.208,390.14,22.83,-50.29,0,0
5,21.5,0.23475,21.995,2.665,0.527,0.527,-5.2345,4.5,-3.577,28.8,27.785,34.8475,85.26825,392.565,19.755,-47.14875,0,0
5,22.5,0.2645,21.4525,2.8775,0.57975,0.57975,-9.18,4.308,-6.34425,27.4125,26.65,36.505,85.3,393.23,19.2825,-47.53375,0,0
5,23.5,0.2445,20.2875,2.8375,0.564,0.564,-10.3245,5.07575,-8.002,26.0125,25.71,38.0125,85.283,393.465,18.11,-45.5895,0,0
6,0.5,0.212,24.3075,2.4375,0.45025,0.45025,-11.087,2.0805,-7.0745,31.715,30.045,29.0075,85.2,395.53,24.33,-43.52875,0,0
6,1.5,0.184,23.245,2.19,0.324,0.324,-6.327,1.779,-8.09525,30.605,29.12,30.0175,85.2,395.1875,22.7925,-42.53375,0,0
6,2.5,0.183,22.17,1.975,0.309,0.309,-3.384,1.3465,-9.3175,29.6125,28.345,31.965,85.20075,394.87,20.855,-40.58125,0,0
6,3.5,0.157,21.585,1.8125,0.244,0.244,-1.2555,1.394,-10.17625,28.745,27.555,34.0425,85.226,394.8375,20.135,-41.5975,0,0
6,4.5,0.157,21.18,1.715,0.20825,0.20825,0.596,1.272,-10.9305,28.0625,26.7875,36.565,85.25375,394.155,19.2225,-37.89875,0.8,0.2
6,5.5,0.173,22.43,1.78,0.04175,0.04175,0.0065,4.0535,-11.57,27.17,26.1,35.25,85.29575,394.455,21.16,-17.63975,42.9,18.6
6,6.5,0.23125,25.26,2.5,-0.06575,-0.06575,19.372,13.967,-11.425,26.0075,25.81,31.03,85.338,391.4,26.5,78.65225,217.4,67
6,7.5,0.27125,27.75,2.67,-0.045,-0.045,67.84175,26.886,-7.781,24.3325,25.94,29.64,85.386,390.14,31.39,204.83,436.3,114.6
6,8.5,0.32025,29.83,3.24,-0.017,-0.017,135.03,38.545,2.642,24.40625,26.93,26.15,85.4,388.85,35.72,326.52,637.2,156.6
6,9.5,0.358,31.105,3.4375,-0.067,-0.067,201.1925,44.5715,16.475,25.8175,28.5125,24.4775,85.4,388.42,39.0075,431.02,814.375,188.6
6,10.5,0.4155,31.8975,3.975,-0.108,-0.108,256.21,48.18925,28.733,28.135,30.54,22.52,85.39,388.49,41.065,506.62,946.975,211.8
6,11.5,0.458,32.975,4.225,-0.095,-0.095,284.12,50.059,38.237,31.475,32.6175,20.535,85.34375,388.57,44.0575,546.285,1024.175,224.8
6,12.5,0.49975,33.965,4.4375,-0.0735,-0.0735,306.6775,53.341,43.9815,34.4925,34.5325,18.47,85.29925,388.58,46.4475,552.845,1044.1,230.1
6,13.5,0.499,34.4325,4.87,-0.0805,-0.0805,302.995,53.13475,46.40875,37.04,36.3875,16.92,85.27325,388.67,47.9275,522.95775,1009.35,225.8
6,14.5,0.532,34.53,4.8075,-0.0585,-0.0585,275.035,52.49275,45.86075,39.245,38,15.47,85.20225,388.74,49.565,459.8375,915.3,210.55
6,15.5,0.52125,34.6275,4.98,-0.18,-0.18,225.94,48.86175,42.23775,40.5775,38.8475,15.98,85.165,388.8,49.7575,370.1275,770.7,185.1
6,16.5,0.485,34.34,4.72,-0.1715,-0.1715,165.695,39.907,36.98375,41.54,39.26,16.225,85.1135,388.7525,49.505,259.4325,585.7,145.9
6,17.5,0.472,33.915,4.7,-0.134,-0.134,88.92425,30.80325,30.58575,41.475,39.17,16.31,85.1,388.6925,47.77,134.815,381.2,99.8
6,18.5,0.4195,32.605,4.21,-0.036,-0.036,16.676,16.38475,22.6035,40.1,38.37,17.695,85.1,388.735,43.815,13.82875,178.4,49.1
6,19.5,0.3175,30.575,3.42,0.38325,0.38325,-9.25225,4.5785,14.09175,39.815,37.01,19.67,85.1,389.73,38.555,-54.865,12.9,3
6,20.5,0.20425,27.855,2.54,0.366,0.366,-5.07625,2.35825,6.552,38.4025,35.405,22.075,85.133,390.7825,32.27,-55.68,0,0
6,21.5,0.214,26.575,2.555,0.42025,0.42025,-7.499,2.193,0.899,36.6025,33.85,24.775,85.2,391.2575,29.67,-53.3355,0,0
6,22.5,0.245,25.835,2.78,0.39325,0.39325,-9.311,1.671,-3.00075,34.79,32.515,26.505,85.2,393.18,27.71,-46.8775,0,0
6,23.5,0.224,24.945,2.9,0.44825,0.44825,-10.07675,2.283,-5.613,33.135,31.295,28.24,85.2,394.275,25.975,-45.74125,0,0
7,0.5,0.219,26.425,2.575,0.26175,0.26175,-5.034,2.035,-6.36225,34.575,33.3875,45.045,85.46775,391.76,25.3075,-34.67375,0,0
7,1.5,0.187,25.8775,2.035,0.24325,0.24325,-3.923,2.1115,-7.61875,33.67,32.54,46.135,85.48775,392.75,23.6175,-31.47,0,0
7,2.5,0.162,24.9575,1.82,0.21,0.21,-3.861,1.872,-8.71875,32.585,31.82,49.055,85.469,392.96,21.9375,-32.16,0,0
7,3.5,0.157,24.6525,1.6875,0.174,0.174,-2.20825,1.1165,-9.62875,31.855,31.0925,50.7425,85.499,393.7075,20.84,-30.48375,0,0
7,4.5,0.15,23.8675,1.6375,0.1965,0.1965,-1.106,1.28175,-10.66625,31.12,30.4175,53.5625,85.5,392.86,19.8225,-31.0205,0.2,0
7,5.5,0.136,24.295,1.5275,0.1185,0.1185,-1.4575,2.7155,-10.6985,30.27625,29.8025,53.69,85.52825,394.3575,20.8975,-17.5395,26.9,10.4
7,6.5,0.17375,27.0875,2.05,0.054,0.054,14.24675,9.5695,-10.788,29.53625,29.3575,47.1,85.562,392.67,26.3,61.612,177.8,52.75
7,7.5,0.2165,29.4075,2.35,0.10175,0.10175,56.029,17.83,-7.56025,29.14,29.4975,42.28,85.59875,390.0425,30.7375,186.805,382.55,100
7,8.5,0.237,31.6725,2.305,0.2095,0.2095,119.5625,28.367,0.1535,29.2775,30.275,39,85.6,389.315,36.1175,305.05,581.125,140
7,9.5,0.277,32.9575,2.3275,0.241,0.241,180.825,33.9365,14.53075,30.34375,31.5025,35.505,85.6,388.7375,40.005,414.735,764.1,174.5
7,10.5,0.322,33.94,2.52,0.27325,0.27325,233.88,37.35,29.1175,32.85375,33.4275,32.48,85.556,388.24,43.88,492.505,898.45,198.55
7,11.5,0.36525,35.075,2.8325,0.3175,0.3175,273.84,38.065,39.81625,35.87375,35.3825,30.25,85.53375,388.28,46.9025,535.215,977.75,214.35
7,12.5,0.40275,35.93,3.24,0.35675,0.35675,286.33,39.06625,45.428,38.73875,37.5525,28.4025,85.5,388.49,49.565,545.18,1004.55,219.3
7,13.5,0.44475,36.445,3.635,0.367,0.367,283.85,38.829,46.28275,41.445,39.1825,27.6225,85.425,388.3775,51.985,517.1625,975.825,217.65
7,14.5,0.43525,37.1,3.7875,0.316,0.316,256.02075,36.7045,44.99,43.4625,40.735,26.1725,85.37825,388.4525,53.8,462.3175,889,203.15
7,15.5,0.418,37.2,3.74,0.2705,0.2705,215.29,31.153,38.22475,44.6025,41.53,25.9025,85.3,388.2975,54.6875,377.02,758.125,179.55
7,16.5,0.42925,36.8825,3.94,0.235,0.235,154.4375,25.963,33.4235,44.98125,41.9775,27.3425,85.24875,388.35,53.565,267.7675,572.525,140.95
7,17.5,0.4195,36.1875,4.37,0.18075,0.18075,88.617,23.64275,28.302,44.6875,41.7175,28.765,85.2385,388.4075,51.995,141.765,370.7,93.35
7,18.5,0.393,34.3325,4.4675,0.1355,0.1355,19.98,13.1575,21.525,43.5325,41.0675,31.3675,85.25,388.46,46.5825,23.385,164.4,43
7,19.5,0.3365,32.635,3.5725,0.301,0.301,-4.18125,5.21725,12.4805,42.21,39.8,35.24,85.28575,389.11,40.7775,-36.0045,14.35,3.2
7,20.5,0.30175,30.0375,3.2125,0.27,0.27,-6.231,4.201,6.339,40.56375,38.235,38.5975,85.34175,389.865,34.8075,-40.2725,0,0
7,21.5,0.2365,29.055,2.93,0.267,0.267,-5.2375,3.568,1.68325,38.80625,36.745,40.4975,85.4,389.865,30.6875,-38.413,0,0
7,22.5,0.2475,28.2525,2.8625,0.266,0.266,-6.5,2.893,-2.07075,37.2025,35.4525,43,85.4,390.725,28.9225,-34.62,0,0
7,23.5,0.23775,27.235,2.7375,0.3605,0.3605,-8.2255,3.21275,-4.79775,35.545,34.34,44.195,85.4245,391.185,27.4775,-32.0965,0,0
8,0.5,0.23,24.88,2.5975,0.289,0.289,-6.2805,4.671,-9.425,31.93025,30.36,56.9275,85.431,389.59,21.1525,-30.80875,0,0
8,1.5,0.204,24.46,2.34,0.275,0.275,-6.95975,5.607,-10.28125,30.9975,29.52,62.06,85.41425,390.85,20.6,-30.619,0,0
