DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,NETRAD,RH,VPD,WS,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PA,T_CANOPY
1,0.25,0.148748,0.196927,0.197995,0.001215,-5.112651,-0.142725,0.156513,-0.013737,414.592451,2.86571,-8.40663,-5.609034,-1.568726,-1.315489,-1.2386065,-0.9906092,-20.24468,81.468115,0.459964813,2.448882,0,0.7520999,253.0096,279.03295,0.0024287565,98.751206,-9.289650999
1,0.75,0.140941,0.1598385,0.145059,0.000379,-5.2236265,-0.138701,0.263872,-0.0148995,414.467137,2.881871,-8.2294665,-5.70960325,-1.554835,-1.329262,-1.2517735,-0.9997086,-21.67397,81.609065,0.462019108,2.346025,0,0.6756754,247.7588,278.7537,0.0009385385,98.743552,-9.392648
1,1.25,0.1412,0.176972,0.183207,-1.9e-05,-5.136427,-0.141464,0.251051,-0.019855,414.4034855,2.882839,-8.3620215,-5.890464,-1.609407,-1.351063,-1.212106,-1.0099675,-21.466575,82.00715,0.4269770695,2.3471,0,0.7705129,247.2904,277.4365,0.00083911,98.73981,-9.382257074
1,1.75,0.1378145,0.1631925,0.163752,0.005857,-5.2080595,-0.0816735,0.2176685,-0.008786,414.7821735,2.892247,-8.3315035,-5.903887,-1.6416955,-1.355757,-1.2321515,-1.00957,-21.754755,82.200385,0.422923675,2.2988495,0,0.7541709,247.2401,276.69565,0,98.739929,-9.255923011
1,2.25,0.139565,0.1517425,0.1753665,0.004768,-4.427512,-0.154101,0.280867,-0.004977,415.171726,2.966433,-8.276571,-6.0216155,-1.623752,-1.3411095,-1.250445,-1.022538,-21.35175,82.21724,0.400984378,2.138801,0,0.7891595,245.3512,276.8581,0,98.770311,-9.309809103
1,2.75,0.138791,0.1930885,0.190802,0.0031865,-5.2852725,-0.060264,0.348998,-0.008809,414.939279,2.943644,-8.457243,-6.0498465,-1.581605,-1.3269155,-1.312042,-1.025444,-20.7808,82.29003,0.400353111,2.1615155,0,0.8028839,245.2864,277.2909,0.000181558,98.7757245,-9.451251
1,3.25,0.138916,0.196469,0.192976,0.003113,-6.150942,-0.143674,0.328358,-0.016129,415.059759,2.861039,-8.4582075,-6.05512525,-1.6435735,-1.354147,-1.336614,-1.05855,-18.783813735,82.36309,0.382736299,2.109877,0,0.85001395,247.68825,277.49355,9.07655e-05,98.756796,-9.607843294
1,3.75,0.14637,0.202682,0.195255,0.003052,-4.962621,-0.124718,0.288384,-0.017961,414.820254,2.861072,-8.450523,-6.03317475,-1.6298785,-1.353927,-1.3534115,-1.07601,-17.763325,82.164585,0.369273674,2.184752,0,0.79598965,246.9406,277.4798,9.2617e-05,98.751094,-9.23722
1,4.25,0.136213,0.232598,0.2099865,0.0050045,-4.852792,-0.1193935,0.213865,-0.014926,415.436159,2.8580555,-8.4215635,-6.0469005,-1.6210875,-1.3837,-1.312432,-1.068925,-16.65464,82.264885,0.361678051,2.293353,0,0.77569555,251.0519,276.63225,0,98.758834,-9.4790795
1,4.75,0.128859,0.2037,0.1942515,0.006475,-4.254226,-0.060177,0.291074,0.0005345,415.3866725,2.8243995,-8.514387,-6.06608875,-1.602798,-1.388736,-1.366076,-1.1006935,-18.46847,82.496415,0.3631842045,2.166037,0,0.8418669,248.171,276.68875,0,98.73729,-9.463498346
1,5.25,0.139847,0.188989,0.182991,0.0016145,-4.577108,-0.0398065,0.276806,0.005523,414.889158,2.8262975,-8.5738645,-6.21795675,-1.6401875,-1.409577,-1.366567,-1.108262,-17.600405,82.77235,0.3620956445,2.190602,0,0.91102175,252.264,277.14985,0,98.743503,-9.382275092
