DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.7622025,8.0053158,-25.074609,401.92175,5.9067253,0.620423905,2.45605,71.673435,78.3985525,4.3532955,4.652176325,-63.2516165,0,0,246.63866,2.16215,312.55336
1,0.75,0.73428,7.98258885,-27.8029365,402.063325,5.991131,0.64104556,2.14557,73.141345,78.3911325,4.250274025,4.639855275,-62.916319,0,0,244.66665,2.136661,311.91169
1,1.25,0.767955,7.4713844,-26.606076,402.401465,5.934491475,0.61805691,2.086145,72.7568,78.38686,4.191362425,4.615657075,-63.9533145,0,0,245.96308,2.1605515,311.55072
1,1.75,0.775975,7.4719796,-30.44775,402.8707025,5.8306642,0.633993815,1.94476,74.54456,78.3828025,4.0644258,4.6032046,-63.740169,0,0,248.23745,2.186354,310.85539
1,2.25,0.80263,7.1677587,-27.80162175,402.37366,5.8122242,0.64129727,1.82685,75.467855,78.39391,4.11059045,4.6724556,-71.71139925,0,0,239.51538,2.2408635,310.65032
1,2.75,0.791275,6.797311525,-26.9363305,402.568,5.8325327,0.638932025,1.84407,76.103895,78.379775,3.9555998,4.54574115,-72.156338,0,0,240.67035,2.17751525,310.14039
1,3.25,0.79645,7.07903245,-20.445809,402.45888,5.7455819,0.61876728,1.76082,76.532785,78.3772025,3.9487647,4.679557275,-67.070138,0,0,242.79144,2.1854905,310.24977
1,3.75,0.77269,7.04485245,-19.36787,403.150605,5.71810605,0.601288605,1.5780475,76.72496,78.3747825,3.89067605,4.5895957,-62.20056,0,0,244.30805,2.2199135,308.65151
1,4.25,0.77317,5.8653602,-22.2696,403.0710575,5.7453137,0.593821145,1.3663775,77.511965,78.3727025,3.764178925,4.4790926,-68.834227,0,0,243.37721,2.2249965,307.8806
1,4.75,0.7774,5.8050118,-19.83715375,402.57678,5.82635255,0.6291541025,1.3489125,77.25624,78.37658,3.71597435,4.6610569,-53.87178025,0,0,246.23924,2.1500865,308.50474
1,5.25,0.81158,6.161104675,-20.238059,402.8781075,5.8347358,0.61856219,1.250105,76.82517,78.3774,3.6274214,4.6721725,-56.25990725,0,0,246.02771,2.12469325,308.77223
1,5.75,0.8001975,7.0679701,-19.574108,402.60404,5.8065529,0.62697923,1.22217,77.688375,78.388095,3.6771314,4.58150365,-56.8988,0,0,244.58556,2.188046,307.77482
1,6.25,0.77378,6.15145675,-19.8844225,402.7163,5.827980325,0.60102697,1.21670500000003,78.003345,78.3966175,3.600306925,4.45811045,-60.50242225,0,0,240.8042,2.205808,307.26517
1,6.75,0.804115,5.9203182,-20.69298175,402.90828,5.6810007,0.59129595,1.209225,78.460035,78.408585,3.5465647,4.4392782,-56.7713405,0.20434823,0,244.44988,2.2661755,305.75029
1,7.25,0.7406,7.0492417,-19.0458445,402.89584,5.683527325,0.582095625,1.260325,79.424555,78.4349575,3.55213105,4.38234325,-2.98289165,18.106412,3.954101,243.20414,4.370329,306.23236
1,7.75,0.6299125,10.345468,-7.633421925,403.13126,5.71126065,0.58570448,1.334865,78.5098,78.4424975,3.75719165,4.4114782,-22.4683,114.0424375,80.19797,240.95838,27.1550275,308.4794
1,8.25,0.7315575,15.522185,28.2023025,402.68108,5.7689204,0.62191039,1.9966475,77.048405,78.441455,4.078032425,4.4079595,45.9456215,301.11075,177.2614,246.57729,40.4246275,314.15795
1,8.75,0.5133475,23.78988475,79.567046,402.72629,5.7762695,0.6577438025,2.6271225,73.473295,78.46556,4.4798669,4.5927097,128.892025,503.48242,279.7795,242.16686,57.13598,321.8628
