DOY2,HR2,FC,LE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_6_2,H2O_1_6_2,CO2_1_7_2,H2O_1_7_2,CO2_1_7_3,H2O_1_7_3,CO2_1_8_2,H2O_1_8_2,CO2_1_8_3,H2O_1_8_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,WS_1_7_1,WS_1_8_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,TA_1_7_1,TA_1_8_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_1_5_1,T_CANOPY_1_6_1,T_CANOPY_2_6_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_IN_1_7_1,PPFD_IN_1_8_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_9_1,TS_2_1_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_5_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
1,0.25,-2.4704608954,-15.5842884534368,0.0572031379785235,-211.825327865,-54.08674475,0.16763187904508,415.08119542306,3.236531876,409.472177997949,4.2013407376,415.608847658333,5.2797235273,409.950619587747,5.17835246672623,418.5019543125,6.0594804469,410.566530106435,4.408690816675,415.1842706075,412.22171292603,4.250476884,411.750358338533,4.25096060165,413.560063809551,4.3470933815,414.112292005578,4.289237137,421.240488784616,5.39051561874768,421.957287923271,4.5355236721,422.922130475,5.48281992810039,0.576430480425,-1.72155140437022,0.0474660615,0.31525,0.2945,0.16,0.17175,0.17,0.1615,0.07,-1.7162625,-2.1348,-1.995015,-2.0483625,-2.2468325,-2.2998925,-2.1873625,-2.04852,-1.843465,96.135182,81.398,-0.118525,-0.142,-0.0917499999999999,-0.13125,-0.0379999999999999,0.85525,0.9475,0.807,0.1175,-4.099,0.9,-1.76825,-1.0765,236.075,308.2525,307.07,312.1175,-0.14,-0.14,-0.73,-0.70475,-0.02425,-1.73125,-1.54075,-0.51,0.27,-0.32975,-0.23,-0.19825,1.305425,1.124275,2.357075,3.3869,4.64575,4.84825,4.648125,6.109225,0.9502,1.79055,3.0188,4.912375,5.102425,5.96745,6.104525,0.5779,0.900225,1.194125,2.0324,3.721725,5.6745,6.14125,6.376975,0.1108,0.347725,0.5068,0.675025,2.04275,4.047175,5.313,6.7126,0.79035,1.1863,1.5937,2.367,5.60215,5.2634,-7.4365,-6.14725,-75.9765
1,0.75,-1.11375128166155,-4.88232648482224,0.0680839729667995,-236.2424997625,-24.3191119895,0.189660977977416,415.476401575,3.2166972424,410.702011784096,4.18993931,414.394977575,5.14300342267426,410.514398680369,5.235988886,416.2579776225,5.58802400769197,413.52835942126,4.367331406,415.5378551375,412.945267999134,4.2084216211,414.239764598545,4.50927351475,415.976335116582,4.293743768375,416.55939287666,4.3019623925,416.65063997,5.82359102469855,420.056635774967,4.4023195553,422.06279035,6.00579944790371,0.538137915875,-1.89843241318117,0.0391765255,0.3045,0.29425,0.16,0.16,0.16,0.14125,0.0605,-1.94031,-2.37225,-2.1891125,-2.19921,-2.328035,-2.35371,-2.22689,-2.091155,-1.92051,96.13875625,80.9695,-0.11954,-0.151,-0.1805,-0.208,-0.0905,0.7835,0.9005,0.766,0.115,-4.294,0.93,-1.724,-1.1675,234.93,307.83,306.76,312.06,-0.14,-0.1385,-0.73,-0.7055,-0.0365,-1.734,-1.519,-0.51,0.2345,-0.3235,-0.23,-0.19,1.37415,1.2187,2.3301,3.3663,4.63455,4.84455,4.6431,6.1029,0.9589,1.79615,3.01035,4.90505,5.09415,5.95825,6.10445,0.5811,0.90465,1.2365,2.03365,3.7192,5.67395,6.1415,6.3747,0.11155,0.34825,0.50695,0.67075,2.046,4.02845,5.31375,6.7102,0.7919,1.1856,1.59275,2.366,5.6002,5.23295,-7.177375,-6.6845,-77.975
1,1.25,-0.483812204143555,-8.24732307355496,0.0676439980414825,-104.655815213,-27.5633229425,0.167364520438767,415.2529827125,3.2048426515,410.748091364762,4.16963758245,415.20315626,5.3064968287,411.085939771586,5.22393742820113,419.813925635,5.7251272170409,411.411081796079,4.1590029097,415.1101517725,413.492575555699,4.3997027428,413.857915450877,4.414379753075,416.37889997,4.2015573518,417.394813231484,4.2754409532,419.8140302925,5.2455916258,421.375138902566,4.49435343845,425.15198645,5.442500866,0.528910015905637,-1.98963259211158,0.0326288618,0.236,0.2135,0.1515,0.1615,0.1615,0.17,0.07,-2.0018625,-2.38355,-2.2343625,-2.330315,-2.432355,-2.404365,-2.289355,-2.14773,-1.96256,96.131991,81.78,-0.10868,-0.156,-0.1785,-0.224,-0.117,0.79,0.882,0.7235,0.2,-3.746,1,-1.774,-1.142,235.245,307.46,305.895,311.735,-0.14,-0.14,-0.73,-0.6885,-0.028,-1.7425,-1.808,-0.5085,0.26,-0.32,-0.23,-0.2,1.4219,1.2668,2.33095,3.3781,4.6323,4.8424,4.6408,6.0999,0.96875,1.78475,3.00615,4.90065,5.0963,5.9838,6.10445,0.58485,0.91045,1.28275,2.0364,3.7172,5.6746,6.1432,6.3737,0.1134,0.350125,0.5095,0.6682,2.05525,4.0483,5.3129,6.7092,0.79365,1.1864,1.59305,2.3644,5.5986,5.2022,-7.18,-6.786,-61.761
1,1.75,-0.920971541477277,-40.8757735260667,0.0651779357137391,-202.95381426,-16.302467744,0.1694480184,416.709342764207,3.1685771218,411.686999765162,4.1639478355,417.06699362,4.904971041375,412.068924498732,5.17328581707411,418.92588032,5.38492162860305,412.254964350854,4.1326645385,415.09546842,414.366671532644,4.12109556325,415.854078544863,4.12903032185,416.21084511,4.196202881475,418.627117383028,4.184759140875,421.08009116,5.04588356662617,423.113922954517,4.392869278775,422.842279575,5.241857432016,0.526331489,-1.94334946302961,0.0315429814,0.2835,0.1935,0.1535,0.16175,0.16,0.1715,0.06075,-1.99367,-2.392925,-2.28412,-2.4490975,-2.5105525,-2.5072425,-2.3969725,-2.2205775,-2.0078375,96.12192775,80.694,-0.114325,-0.176,-0.192,-0.299,-0.12825,0.73875,0.9,0.6685,0.2,-4.0175,1,-1.89825,-0.98825,235.1275,306.835,305.545,311.6275,-0.14,-0.14,-0.73,-0.6765,-0.026,-1.73725,-2.29575,-0.51,0.255,-0.32325,-0.23,-0.2,1.38435,1.23265,2.2613,3.31585,4.63615,4.84,4.642425,6.100225,0.98115,1.776375,3.003775,4.89995,5.08705,6.079775,6.104525,0.588825,0.9159,1.30475,2.037075,3.71655,5.674925,6.14405,6.374325,0.115625,0.35345,0.5134,0.679975,2.069775,4.02755,5.31305,6.7117,0.7948,1.1879,1.594225,2.363775,5.598575,5.17225,-7.395,-6.84165,-53.3075
1,2.25,0.213298684186564,-1.43152562663891,0.06074950244017,-46.679358425,-24.92798817125,0.2204089246,417.079447051862,3.0731950127,408.844661231253,4.166623393125,414.963029865,5.37454629524986,407.571604008086,5.18746527920634,416.10055681,5.80766232326219,408.085019263169,4.126882466375,416.55534084,409.227194021149,4.13121335885,409.353966368151,4.1400689775,410.395586295527,4.20909493,414.783056023122,4.2081524265,414.991658925,5.7263089338944,420.802916840414,4.32276730975,423.0751037375,5.92765043895957,0.51759888075,-2.02329023464467,0.04869803,0.33175,0.227,0.16175,0.14175,0.14,0.143,0.07,-2.054335,-2.415775,-2.27256,-2.43169,-2.552315,-2.5416175,-2.453965,-2.2772475,-2.1056125,96.12795975,80.216,-0.09982,-0.204,-0.20125,-0.31375,-0.2255,0.6935,0.83525,0.65325,0.1,-3.84,1,-1.803,-1.0495,235.3075,306.5525,305.4575,311.4625,-0.14,-0.13825,-0.738,-0.683,-0.036,-1.71425,-2.48025,-0.51,0.269,-0.3265,-0.23,-0.19825,1.368575,1.209675,2.236125,3.29655,4.629375,4.83505,4.639425,6.0964,0.990475,1.76655,2.99755,4.89595,5.07735,6.0813,6.1037,0.590325,0.9243,1.2946,2.0304,3.71455,5.6763,6.1446,6.3735,0.11745,0.3553,0.51605,0.692525,2.078125,4.026725,5.31275,6.6974,0.795625,1.188625,1.595225,2.365775,5.597575,5.127775,-7.6718,-6.7048,-71.6
1,2.75,-0.223381712052362,-29.55314781875,0.0503135159236811,-130.9035272375,-15.481386991,0.16010692845,416.334547678615,3.05661876575,407.640777673661,4.1988841123,414.83732826,5.1791987345,406.426448252819,5.37041987204444,421.2833581575,5.95098775186177,410.337453247615,4.389510517,414.88183905,409.187510803371,4.15456822295,408.729827849098,4.1476640614,409.630915653337,4.14568138135,414.936001432677,4.1984784296,417.4851109825,5.90348901739887,421.294234371771,4.3602057918,425.022627435,5.433491333075,0.622167861262329,-2.4062808355,0.027050772175,0.28,0.2135,0.14,0.14,0.14,0.143,0.06075,-2.18443,-2.57095,-2.41905,-2.583815,-2.60734,-2.5585625,-2.45643,-2.33005,-2.12093,96.1369875,81.6745,-0.0989375,-0.346,-0.26425,-0.3195,-0.30975,0.6435,0.84175,0.572,0.2,-4.049,1.1,-1.82475,-1.0795,235.82,305.575,305.0275,311.2975,-0.14,-0.14,-0.73,-0.68125,-0.0195,-1.7325,-2.605,-0.51,0.26,-0.32,-0.23,-0.2,1.3462,1.1734,2.206775,3.26585,4.6005,4.82805,4.63365,6.09275,0.99855,1.75375,2.98885,4.88825,5.0682,6.0762,6.1037,0.588525,0.919225,1.2739,2.010875,3.7126,5.6769,6.144875,6.371,0.1191,0.357675,0.5187,0.70525,2.07875,4.05035,5.3115,6.7048,0.79545,1.1868,1.59605,2.3668,5.59715,5.07835,-7.91,-6.7056,-66.553
1,3.25,-0.219943351466442,-0.5326717092,0.051305392,-182.982781875,-28.820434557,0.13271551935,416.454309827583,3.07495020265,409.967634962156,4.3393336683,416.1234803975,5.00991860943779,406.232899590028,5.29913788077321,416.0900861,5.27058520508695,409.014376509516,4.3117900619,418.86954313,410.771339609624,4.3266038586,411.157428313499,4.3271742988,419.17599335,4.369600241625,414.612686038956,4.393126719275,419.99459815,6.2322614647,423.666313532823,4.5053315618,425.1406143,5.29499787719612,0.353599996375,-2.29786844305,0.03323490975,0.33,0.2645,0.143,0.1315,0.1315,0.15125,0.06075,-2.31323,-2.7066,-2.572125,-2.598855,-2.534775,-2.502175,-2.425675,-2.295555,-2.0870775,96.12582875,80.9925,-0.1127,-0.33975,-0.2365,-0.3355,-0.2965,0.586,0.816,0.511,0.115,-3.844,1,-1.8455,-1.3975,235.455,305.335,304.57,311.44,-0.14,-0.13,-0.73,-0.681,-0.0295,-1.776,-2.613,-0.51,0.2475,-0.3035,-0.23,-0.2,1.33315,1.10945,2.2002,3.3061,4.60365,4.814175,4.63235,6.0892,1.0041,1.7456,2.98195,4.88425,5.04925,6.07125,6.1036,0.58915,0.91475,1.23885,1.97355,3.713,5.6782,6.14575,6.37,0.1211,0.35915,0.52045,0.715,2.0521,4.05045,5.3112,6.7122,0.79565,1.1847,1.59545,2.367525,5.59615,5.01015,-8.066125,-6.736125,-50.597
1,3.75,-1.002687426,-33.0352335042478,0.0535785455727673,-126.3223746875,-16.30437444675,0.179229593360534,417.103921566509,3.0961235361,410.82922596111,4.15754786005,415.06996536,5.2733350868,409.302335053957,5.23658911688563,417.5153832575,5.75310788204186,410.499012019145,4.1403799956,415.1241855625,411.601008332939,4.14959264745,412.826175478277,4.463709694125,415.148799817059,4.333764065725,416.142186053306,4.368382972075,422.30119842,5.2834522255,419.937152676208,4.60479713345,424.8588053875,5.4545556646,0.483098339737563,-2.397515911275,0.04243138945,0.2915,0.217,0.1615,0.1415,0.1415,0.13125,0.0515,-2.17447,-2.5707,-2.415125,-2.538975,-2.5285375,-2.557715,-2.46839,-2.347435,-2.1082375,96.118027,81.99975,-0.1092625,-0.421,-0.326,-0.3995,-0.303,0.57,0.793,0.426,0.1,-3.86875,1,-1.7185,-1.1795,235.37,305.435,304.255,311.65,-0.1485,-0.14,-0.73,-0.661,-0.0195,-1.735,-2.6465,-0.51,0.25625,-0.3235,-0.23,-0.2,1.2818,1.05655,2.2278,3.38865,4.61485,4.811575,4.63105,6.08875,1.00465,1.738,2.97335,4.8825,5.0407,6.0668,6.1036,0.59165,0.91915,1.2079,1.9524,3.72105,5.6788,6.14715,6.36915,0.12195,0.362,0.5233,0.7299,2.0222,4.05075,5.3105,6.7056,0.79575,1.18025,1.5974,2.367675,5.59515,4.954,-7.63205,-6.76355,-49.1275
1,4.25,-3.22384128487877,-6.40738987893004,0.056761275936673,-157.640612494,-16.72069993475,0.162954989434741,416.67578455,3.0168664539,407.848081325343,4.3141821831,417.84670308,4.97328717096806,406.921671199848,5.26084710393039,420.362712035,5.81177414899724,407.501211383465,4.3426102615,418.4900818,414.522328022821,4.4557328442,409.807921378499,4.4683717222,410.747244561229,4.6114097613,415.325286265764,4.6553389427,421.33502052,4.98334976428286,419.020848435333,4.83853826215,424.79593425,5.16374586210549,0.451191251825,-2.41971667488096,0.0451309745,0.2405,0.21125,0.1415,0.15,0.14,0.14125,0.07,-2.2655,-2.6056,-2.4256375,-2.5211625,-2.488975,-2.535225,-2.50737,-2.345555,-2.1284125,96.10501625,81.743,-0.1049825,-0.41,-0.35,-0.4065,-0.3535,0.5615,0.763,0.4155,0.115,-4.3935,1.015,-1.807,-1.1895,235.915,305.46,305.15,311.195,-0.14,-0.14,-0.73,-0.6595,-0.0055,-1.7365,-2.7025,-0.5085,0.24625,-0.3335,-0.23,-0.2,1.2702,1.06015,2.18835,3.3125,4.61995,4.81055,4.62975,6.08405,1.00425,1.7318,2.9639,4.88345,5.03315,6.05795,6.1036,0.5955,0.9242,1.1924,1.9518,3.7252,5.6794,6.148,6.3683,0.1226,0.36385,0.527,0.74055,2.0103,4.05075,5.3108,6.705,0.79515,1.1752,1.5982,2.369975,5.594725,4.89345,-7.4965,-6.7085,-71.47775
1,4.75,-0.45380469025,-15.676595098,0.0472884567892119,-179.253877775,-15.916824146,0.1496204657,415.93459077,3.01100581665,409.171769514484,4.231445198475,414.99657253,5.09161673421668,408.555874618383,5.05072755445634,415.900825645,5.14923739970039,408.447161496758,4.235888106375,414.97510384,410.831706056706,4.2503738965,411.631875044245,4.2528285418,413.987562809914,4.3482073702,417.923016246671,4.45532673075,417.9655386,5.16970133915,421.232958595601,4.68322440875,422.07957564,5.389096357275,0.288820380735866,-2.2548862091,0.0326664272,0.2615,0.21275,0.153,0.1515,0.1315,0.1325,0.07,-2.26833,-2.5613,-2.4653875,-2.50105,-2.5393,-2.615065,-2.52617,-2.36596,-2.1167375,96.10267125,80.4175,-0.0857,-0.465,-0.411,-0.4505,-0.447,0.4565,0.713,0.368,0.2,-4.292,1,-1.9525,-1.164,237.53,305.715,305.815,310.825,-0.14,-0.13,-0.73,-0.651,-0.017,-1.735,-2.719,-0.51,0.2475,-0.3235,-0.23,-0.1985,1.2834,1.0792,2.12275,3.2656,4.61925,4.8088,4.6242,6.07765,0.98785,1.72545,2.95475,4.88355,5.0246,6.049,6.1036,0.5998,0.93025,1.19545,1.95955,3.72545,5.6807,6.1487,6.3673,0.1223,0.3648,0.52985,0.74305,1.9923,4.0509,5.3102,6.7047,0.79175,1.169,1.59885,2.37055,5.593725,4.82765,-7.726,-6.9916,-60.26625
