DOY2,HR2,FC,CO2,SC,H,LE,H2O,SH,SLE,G_1_1_1,G_2_1_1,WS,USTAR,PA_1_1_1,RH_1_1_1,VPD,TA_1_1_1,TA_1_1_2,TA_1_1_3,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,SW_IN,SW_OUT,LW_IN,LW_OUT,NEE
1,5.25,-0.1961825,410.143,-0.0069295,-70.87235,-0.74701475,0.624415,-0.905886,-0.26271775,-9.452135,-9.883095,0.0683277,0.0212525,95.9838,39.0103235,0.29136425,-31.668869,-26.01324025,-27.86860875,-6.606643,-5.7953847,-4.5657936,-2.216708,-2.32072195,-0.178674155,0.81163485,2.51688965,-3.7485149,-1.168718,184.405605,194.061605,-0.1547915
1,5.75,-0.0848525,409.672,-0.076515,-52.058925,-0.438498,0.61306775,-1.1166725,-0.34862275,-9.45618,-9.88718,0.06258385,0.015245,95.9981,39.026576,0.28618,-31.0077205,-25.72374275,-26.45232125,-6.569,-5.77142695,-4.5535865,-2.1901576,-2.30036325,-0.18174696,0.83090995,2.5105815,-3.74887435,-0.8906044,185.79711,194.362855,-0.03172875
1,6.25,-0.116626,409.4115,-0.02658,-75.565825,-0.0468925,0.6213705,-1.31311475,-0.716594,-9.4573125,-9.8855375,0.03854645,0.01486,96.0094,39.22640325,0.276807,-30.886398,-25.1440975,-26.498553,-6.5043444,-5.722551375,-4.521694025,-2.17274555,-2.269055,-0.181640275,0.8226788,2.495380225,-3.3470785,-0.690218,186.0801925,194.89561,-0.02936
1,6.75,-0.411408,409.42575,-0.340635,-69.28145,-2.938809,0.6279405,-0.2603395,-0.13121375,-9.445665,-9.8627,0.01736,0.0226,96.0256,39.710388,0.284027,-31.4563555,-25.195825,-26.393416,-6.45867835,-5.629438175,-4.44788615,-2.1487049,-2.233704075,-0.19693707,0.840181675,2.4826179,-3.165109125,-1.12787495,189.4013825,195.453415,-0.13995825
1,7.25,-0.03124575,409.69325,-0.005231,-66.212525,-0.964442,0.6310685,-0.7464925,-0.11902225,-9.4758,-9.8380775,0.03244915,0.0183325,96.0381,40.79207,0.295295,-31.256614,-25.120331,-26.311454,-6.324529,-5.575659,-4.418177,-2.1555142,-2.24379125,-0.2085335,0.8059284,2.483613,-3.2943241,-0.735858595,196.7028,196.2768,-0.2505565
1,7.75,-0.0105825,409.967,-0.01305625,-60.1846,-1.10651525,0.6250195,-0.8691925,-0.17808825,-9.4932,-9.6772886,0.01780345,0.0213425,96.04535,41.377,0.2895985,-30.46011,-24.66315625,-26.0539935,-6.274301,-5.54404,-4.408004,-2.20450125,-2.2525395,-0.2439037,0.788168,2.479485,-3.5777854,-0.51015716,200.2825,196.9597,-0.36115475
1,8.25,-0.009638,410.2425,-0.00645625,-60.720525,-1.2318875,0.63385875,-0.77840725,-0.14609175,-9.53610195,-9.6794343,0.07152345,0.0171275,96.029125,40.9540365,0.285976,-29.415,-23.74883125,-25.1994,-6.36429495,-5.6247049,-4.4764145,-2.2589752,-2.2743777,-0.32370955,0.758465485,2.49164095,-3.58280975,-0.5199797925,201.251785,201.73923,-0.28147285
1,8.75,-0.182811,409.626,-0.2992115,-18.76195,-4.97662,0.3281275,-2.573015,-0.805032,-9.5444449,-9.7120578,0.0933713,0.01495,96.0122,41.699243,0.195579,-28.833969,-22.65627575,-26.192,-6.3103121,-5.5869047,-4.46156545,-2.2573611,-2.27410865,-0.380465145,0.67622354,2.4861736,-3.674165625,-0.78579165,205.320495,205.88178,-0.20179095
1,9.25,-0.15716225,408.618,-0.448491,-20.11225,-4.4113875,0.345595,-0.6195525,-0.0722875,-9.4408625,-9.69984275,0.03259,0.016315,95.9525,42.041019,0.193585,-27.7913425,-22.50340975,-26.334,-6.421377,-5.6882217,-4.5440177,-2.2720354,-2.2961403,-0.33641739,0.74989854,2.7011874,-3.5051618,-0.20181357,205.06742,205.64323,-0.12210905
1,9.75,-0.033175,407.772,-0.68139525,-16.53355,-2.48364,0.40782025,-0.40813625,-0.0228725,-9.491225,-9.67677395,0.003811,0.0137475,95.97375,42.256474,0.2048765,-26.59017,-22.34397625,-26.853,-6.3631149,-5.637325,-4.5127364,-2.3072593,-2.275826325,-0.26710731,0.8085941,2.7126774,-2.321394625,0.39138606,202.97334,206.99198,-0.04242715
1,10.25,-0.0385725,407.174,-1.42708,-17.0612,-3.7475125,0.531318,-0.139076,-0.15344375,-9.52351,-9.6722092,0.04135725,0.02702,95.950325,40.8597095,0.24819,-26.28512775,-21.957826,-27.142925,-6.52854615,-5.77895535,-4.62522505,-2.4595749,-2.3144369,-0.24532827,0.834671065,2.72803175,0.47405835,2.5383851,200.06084,206.222005,0.03725475
1,10.75,-0.251729,407.62,-0.962148,-11.0012,-1.07158875,0.5697945,0.045952,-0.1861385,-9.48908,-9.477692,0,0.03049,96.1896,39.72321775,0.30668025,-31.198704,-21.65121,-27.68853875,-5.89018035,-5.2440258,-4.22964245,-2.4540778,-2.2367252,-0.24007843,0.44860395,2.19519065,4.613211575,6.80054545,180.9708825,176.670665,-0.870473
1,11.25,-0.2932275,404.025,-1.5156575,-14.8135,-4.2251575,0.62296,0.21728325,-0.100354,-9.334065,-9.4279238,0,0.03275,96.52635,41.4949695,0.326465,-37.229356,-23.34744,-27.99322775,-6.910575825,-6.082292625,-4.8412959,-2.646624375,-2.39486575,-0.3832827525,0.52879715,2.18358535,8.274942225,13.6225655,161.0197325,158.665775,-0.3667195
1,11.75,-0.53410625,397.24125,-1.4687,-15.048475,-1.96869,0.67042275,0.088865,-0.1063295,-9.51605,-9.48293015,0.02763075,0.0311425,95.64639375,43.9415935,0.3404085,-33.3913775,-22.874452,-28.19985,-7.2404524,-6.38963785,-5.11619605,-3.2320675,-2.393488375,-0.375709975,0.55040495,2.197216875,15.08581125,19.2889125,169.5774625,168.324395,-0.558305
1,12.25,-0.244618,402.522,-1.33415225,-12.9426,-3.21504,0.707918,0.0218852500000001,-0.1199765,-9.4563376,-10.04809885,0.111998,0.04346,95.752608,43.49586425,0.365132,-31.2515595,-22.471261,-27.30010375,-7.082168625,-6.2034483,-4.907517925,-4.00809525,-2.324642275,-0.42769165,0.537808075,2.273694975,19.718263,21.69730925,182.0927625,175.46784,-0.4669535
1,12.75,-0.646563,409.942,-0.764158,-20.6622,-1.85066,0.735038,0.330046,-0.10756,-9.42922595,-9.990701775,0.18527425,0.04642,95.7483515,41.2716675,0.37949,-31.170233,-21.941438,-25.5917265,-7.20957785,-6.2327518,-4.84150755,-3.14953725,-2.229413975,-0.32113178,0.5392901,2.2430966,20.0645415,26.990589,184.840035,180.700065,-0.699725
1,13.25,-0.59650675,409.125,-0.262326,-80.822775,-0.8158965,1.3787175,0.111786,0.03564,-9.39031775,-9.940963675,0.05335575,0.03311,95.453955,40.1585145,0.51378875,-30.99970625,-21.7177485,-24.817328,-7.56536945,-6.49037085,-4.9541142,-5.2142143,-2.1641723,-0.30708741,0.6037579,2.20874265,17.2674435,33.980697,186.493935,187.030015,-0.235854
1,13.75,-0.2039705,409.252,-0.16789175,-78.30825,-1.591564,1.359525,-0.02753725,-0.0671375,-10.62305175,-13.854544,0.3045626,0.02776,95.464584,39.5874575,0.52857075,-30.362606,-21.28791125,-24.07208475,-8.07934825,-6.95382825,-5.575305,-5.074206,-2.1250036,-0.3276364,0.64206025,2.2350975,17.4647525,29.330485,188.38315,189.6373,-0.32309025
1,14.25,-0.0577175,408.5155,-0.06069,-81.7588,-1.3390135,1.4561725,-0.70821475,-0.3192025,-9.317027,-11.06583875,0.2716712,0.032445,95.422247,37.5530935,0.532534,-30.469903,-22.410816,-23.66323325,-8.24401515,-7.04964685,-5.30576115,-3.0219778,-2.13620875,-0.25318045,0.7138503,2.32757365,16.1036685,23.913286,189.02061,188.96175,-0.62233925
1,14.75,-0.2728105,407.833,-0.2463365,-58.610575,-1.4544675,1.4532075,-1.779456,-0.2408235,-9.1878623,-9.9719278,0.14977675,0.0205475,95.4060615,35.922816,0.52530375,-30.250097,-22.47777,-23.542866,-8.479553875,-7.3115742,-5.483568475,-3.012533725,-2.0987975,-0.2228737675,0.76423145,2.356113875,12.72139975,17.47506175,188.3385275,186.6162025,-0.428302
1,15.25,-0.372564675,408.25075,-0.02736,-66.085325,-0.95395725,1.35615,-3.191785,-0.2888725,-9.19428405,-9.8919469,0.09089685,0.0272525,95.4025595,34.452745,0.507653,-30.178024,-22.72961375,-23.47954525,-6.17273715,-5.47866465,-4.41387315,-4.78647325,-1.9838935,-0.16674181,0.8139422,2.38325815,7.84580315,11.353839,188.99307,181.407705,-0.23753125
1,15.75,-0.365576,408.16,-0.1081845,-70.545,-0.5793485,1.12236,-4.5564175,-0.65003075,-9.2131038,-9.7571175,0,0.01896,95.38686,35.309797,0.413304,-30.88178,-24.164435,-25.49468,-6.13550925,-5.46553935,-4.39893085,-4.673065,-1.951801325,-0.12854738,0.8355274,2.37353025,2.27205225,6.22714855,187.94747,175.478865,-0.224791
1,16.25,0.110168,407.442,-0.161792,-71.4454,-1.15096,0.883132,-4.11284,-0.602323,-9.22597,-9.68826,0,0.02176,95.38541725,36.98550625,0.362122,-32.18172475,-25.18017025,-28.543412,-6.242941625,-5.56571,-4.45907525,-4.695477625,-1.91726265,-0.127085225,0.861611,2.40250275,-1.7712831,1.7717635,184.40465,172.173775,-0.2567095
1,16.75,0.0387905,407.126,-0.02718,-51.6098,-5.0880185,0.741252,-3.05558,-0.6844695,-9.2260104,-9.6222425,0,0.01816,95.377256,42.797192,0.334392,-34.454392,-27.02445075,-28.557422,-6.4159064,-5.6588092,-4.5239932,-4.6319449,-1.905857475,-0.050724728,0.8709272,2.4176052,-3.82588115,-0.20860003125,175.03888,167.94198,-0.25044525
1,17.25,-0.052839,407.04,-0.163872,-30.9898,-0.5680515,0.655052,-3.04686,-0.5784715,-8.91175325,-9.416325,0,0.01818,95.380733,46.4688075,0.3068,-36.0222125,-28.73431025,-27.771825,-5.88498575,-5.19908525,-4.0186085,-2.8738234,-1.91441825,-0.0630622325,0.85486175,2.40576275,-3.553647925,-2.8110779,169.03445,163.490625,-0.00420000000000001
1,17.75,-0.0340032,407.294,-0.025788,-20.2944,-1.1470525,0.596158,-2.06322,-0.34190525,-8.85519075,-9.39745255,0,0.01682,95.3857395,48.055615,0.28571,-37.086678,-30.6827005,-29.16176,-5.843156,-5.1654545,-3.9984245,-2.9106692,-1.9039155,-0.1119197,0.83764725,2.441637,-3.30468375,-2.8708972,165.06935,160.78735,-0.0342625
1,18.25,0.03352,407.57,-0.02168,-21.046,-1.2101845,0.557554,-1.82012,-0.56699025,-8.8434969,-9.3801241,0,0.01832,95.3748335,47.871845,0.275556,-37.85009775,-31.2765195,-30.47471025,-5.8563198,-5.1709159,-4.0405255,-2.9302481,-1.9224173,-0.17558206,0.8702815,2.4458057,-3.041356125,-1.89767745,162.00783,158.42474,-0.0887525
1,18.75,-0.001204,408.312,-0.06392,-32.9938,-2.5225,0.519338,-1.63382,-0.34230375,-8.828476475,-9.3776511,0,0.012468,95.378904,46.29783375,0.26164,-38.757648,-31.395137,-31.3048735,-5.874731225,-5.18378275,-4.085490025,-2.9533625,-1.922812125,-0.17073805,0.87923575,2.51546625,-2.91463155,-0.95458236,160.45176,158.3315225,0.0298835
1,19.25,-0.083765,408.426,-0.069492,-33.3064,-1.7115675,0.495208,-1.580058,-0.81090525,-8.81943,-9.376839375,0,0.01482,95.3845495,46.881134,0.247976,-39.25170825,-31.200208,-31.885392,-5.9216454,-5.2232072,-4.1448102,-2.9736024,-1.9371818,-0.118282175,0.8592673,2.475485,-3.7519606,-1.145136725,159.550275,157.59815,0.05191
1,19.75,-0.221729,406.61,-0.127828,-61.111,-1.68671975,0.483776,-1.674314,-0.316676,-8.808,-9.3623304,0,0.02304,95.40293325,43.92005625,0.246432,-39.52973425,-30.108189,-28.691258,-6.02584575,-5.317729125,-4.22937125,-2.9900783,-2.01058605,-0.1161811,0.825413,2.48341825,-4.106189925,-0.73555884,160.9233625,157.12935,-0.0195
1,20.25,-0.0843,405.384,-0.07708,-34.309,-2.008477,0.484708,-1.455688,-0.451497,-8.8010475,-9.35207375,0,0.01268,95.418195,43.7056125,0.242098,-40.106635,-30.8466535,-28.87469175,-6.138408275,-5.41675655,-4.31068225,-3.002057375,-2.09388775,-0.163000955,0.808896335,2.46154675,-3.9673549,-0.74923281,161.651985,156.8686825,-0.52479
1,20.75,-0.034918,404.434,-0.05316,-51.7962,-2.2496525,0.52148,-3.42072,-0.35857125,-8.841375,-9.3605454,0,0.0122,95.4238765,44.49598825,0.2061,-40.68464,-30.759566,-28.275583,-6.309916025,-5.536329725,-4.38315475,-3.01271775,-2.088977175,-0.169287145,0.8091087,2.410744575,-3.965318,-0.6891604,160.1620325,156.54794,-0.18124525
1,21.25,-0.544,404.96625,-0.1889995,-36.17355,-3.1883375,0.87154425,-5.88264,-1.27400925,-8.85078,-9.4503,0,0.01879,95.431388,44.211492,0.31896375,-41.095438,-30.89347025,-28.9873195,-6.3935836,-5.5447996,-4.3824902,-3.024725,-2.0659377,-0.18828552,0.7630382,2.4050078,-3.665085,-0.64749978,159.82022,156.80854,-0.2858795
1,21.75,-0.454812,405.8325,-0.0992425,-28.139475,-2.6898125,0.86183775,-0.8185195,-0.1818405,-8.866675,-9.52578475,0,0.02518,95.446499,42.519685,0.33173325,-41.5111165,-31.325736,-30.8584465,-6.464788,-5.533251375,-4.361356,-3.0278966,-2.05889475,-0.2997316625,0.7297038125,2.41232,-3.45861,-1.103243225,158.9607625,156.23915,-0.125676
1,22.25,-0.3902905,406.8045,-0.03026025,-21.0862,-2.6647775,0.853301,-1.07152225,-1.350779,-8.88712,-9.6223493,0,0.01983,95.4545435,41.3618395,0.3467575,-41.8275875,-31.64004775,-30.25992175,-6.55005635,-5.60288395,-4.32566765,-3.0388901,-2.051333,-0.29821624,0.761453865,2.4060657,-4.05006155,-0.2572569325,158.595045,155.76954,-0.4731575
1,22.75,-0.686846,408.01625,-0.0436425,-64.373475,-2.3497325,0.79857275,-1.5903775,-0.38325625,-8.9128175,-9.6008612,0,0.0226025,95.4710265,42.231666,0.33854125,-42.033367,-31.467991,-29.636858,-6.7146405,-5.765775075,-4.4232957,-3.032174575,-2.080266,-0.337269995,0.687583525,2.3584095,-4.09551,-0.33470352,158.47065,155.36756,-0.2017025
1,23.25,-0.23845375,409.7865,-0.03575175,-77.0628,-1.16243675,0.76924275,-3.6034875,-0.543011,-8.9371475,-9.5907627,0,0.0270975,95.494851,42.115688,0.3160165,-42.214943,-31.1745185,-29.7448845,-6.839686175,-5.86695125,-4.46863105,-3.027977775,-2.127358,-0.2678084425,0.733480275,2.407419125,-4.188186,-0.62338945,158.133415,154.7409625,-0.19276525
1,23.75,-0.47583875,410.7315,-0.14541025,-80.64505,-1.754715,0.7350475,-4.05829,-1.48446825,-8.96712,-9.45305225,0,0.01872,95.498051,39.361391,0.3083815,-42.54110825,-31.280873,-28.74983,-6.8356365,-5.9142499,-4.5270531,-2.2246404,-2.167763,-0.17775078,0.69703,2.3790559,-4.31456885,-0.62690388,157.89578,154.17533,0.012225
2,0.25,-0.128535,408.87125,-0.20709625,-14.266625,-1.99662,0.3474725,-1.7800375,-0.368772,-5.344637,-7.2505571,0,0.01565,96.256517,47.8880865,0.1931325,-36.666013,-33.02202825,-33.880979,-6.2267049,-5.559506375,-4.4824732,-2.18886765,-1.92817385,-0.3192270575,0.5532668675,2.055882675,-2.99567965,-0.6729439525,149.818985,161.13216,-0.1682975
2,0.75,-0.366333,409.14675,-0.16280225,-8.2936175,-2.3555,0.347219,-1.70521,-0.360384,-5.34930465,-7.2290687,0,0.01713,96.2971695,47.62679525,0.18603625,-36.9951025,-33.74119375,-34.258615,-6.2214926,-5.553790925,-4.475020275,-2.18567535,-1.950688425,-0.29491228,0.56848405,2.1108472,-3.5953238,-0.39230973,146.5603775,161.2635825,-0.1767325
2,1.25,-0.301904,409.22925,-0.31520725,-9.60649,-2.9997325,0.308758,-2.336815,-0.22877325,-5.3567708,-7.207908475,0,0.02446,96.3401785,47.842079,0.1906945,-37.247227,-34.2337885,-34.538748,-6.199976225,-5.529809325,-4.445833325,-2.21747965,-1.9750931,-0.30443302,0.579599075,2.13977435,-4.0175035,-0.936603925,146.3078025,160.1838525,-0.2485825
2,1.75,-0.2814935,408.875,-0.3770355,-8.8996025,-3.1306975,0.29581475,-2.2622775,-0.28747825,-5.367182625,-6.889339,0,0.0193,96.3736295,48.68589225,0.186741,-37.72704625,-34.644285,-34.78276875,-6.208755775,-5.5227709,-4.430131,-2.2186524,-1.997901,-0.296314125,0.58545095,2.1006134,-2.521253675,-0.5395130825,146.0759825,157.821615,0.052757
2,2.25,-0.1663745,409.3735,-0.364414,-14.9817,-3.02585,0.284427,-1.0033395,-0.066,-5.367671875,-6.92151,0,0.020675,96.39531,48.755121,0.1859495,-37.863058,-34.79568,-35.03857325,-6.287518575,-5.5491299,-4.453120975,-2.23162435,-2.0243854,-0.283075625,0.5839484425,2.100813925,-2.3225924,-0.27892542,146.90406,159.44646,-0.179442
2,2.75,-0.2500965,409.51225,-0.28748425,-11.836725,-1.6462675,0.26484675,-3.2360875,-0.66901275,-5.370317,-6.89370335,0,0.0205725,96.417786,48.15582,0.17158475,-38.05273925,-34.897871,-35.4716975,-6.356719,-5.578884,-4.478843,-2.278905725,-2.05203825,-0.31795175,0.5503301,2.0700485,-2.5550438,-0.965619,145.55935,160.2401,-0.11653025
2,3.25,-0.267312,409.68,-0.46778125,-10.3305825,-1.41506525,0.25751475,-2.5201875,-0.55398275,-5.372830575,-6.89654255,0,0.0167725,96.44092275,47.6943565,0.1684085,-38.59833625,-35.00176,-35.9405475,-6.3722563,-5.628687725,-4.4933551,-2.294439125,-2.0696299,-0.299487695,0.5359762,2.025851125,-2.9338608,-0.66900564,146.37488,159.2507,-0.3276155
2,3.75,-0.308814,409.79375,-0.360428,-12.493325,-2.43119,0.26460625,-1.3748125,-0.2598085,-5.3738462,-6.8958329,0,0.020715,96.47285525,47.866591,0.16036375,-38.1403015,-34.794214,-35.26980425,-6.370338125,-5.6946182,-4.537760975,-2.210455425,-2.13105575,-0.301051055,0.510163,2.0513923,-2.4113352,-0.37627584,146.3169375,159.783475,0.01919075
2,4.25,-0.30005,409.72,-0.11524,-15.6435,-1.37026,0.292865,-1.33265,-0.2252775,-5.3727153,-6.842381475,0,0.02265,96.4974225,48.111866,0.16674,-37.7301525,-34.0633095,-33.326788,-6.3852794,-5.7091549,-4.6114467,-2.19447615,-2.2735345,-0.327703255,0.51232255,2.04281615,-2.6918593,-0.5527876625,146.89145,160.94936,-0.1975
2,4.75,-0.212504,409.42675,-0.06231,-14.62188,-1.2903645,0.318233,-1.86471,-0.205042,-5.3672572,-6.849313475,0,0.0184225,96.51411275,48.773309,0.18818725,-37.7787825,-33.16397625,-32.088842,-6.3816817,-5.70695735,-4.6091702,-2.226162825,-2.3369284,-0.335263975,0.49530801,2.0269442,-2.896465125,-0.27303758,146.71076,159.152465,-0.27785425
2,5.25,-0.13776425,409.01,-0.16788175,-10.54803,-0.984028,0.30873425,-0.9881385,-0.115172,-5.369266975,-6.8512682,0,0.01506,96.534691,48.4235405,0.183114,-37.9718605,-32.86866125,-31.871142,-6.35941265,-5.6853847,-4.586670675,-2.216708,-2.3387238,-0.3330711425,0.48229445,2.04211675,-2.724587325,-0.34147206,147.65539,158.5185875,-0.1547915
2,5.75,-0.412436,408.70375,-0.115234,-11.95035,-2.213375,0.32378675,-1.25812,-0.1295025,-5.370117,-6.857124,0,0.013404,96.57410875,49.255554,0.1866945,-37.50754625,-32.664542,-32.216396,-6.360569,-5.687883,-4.5872928,-2.1901576,-2.3042282,-0.31474122,0.46727788,2.08626,-2.615154275,-0.2721664575,147.7816,159.2024,-0.03172875
2,6.25,-0.116626,409.327,-0.0478,-9.950595,-1.97012,0.3356735,-2.0912235,-0.23091375,-5.2749394,-6.694631825,0,0.01859,96.60343,49.141655,0.196772,-37.71659,-32.113188,-32.440836,-6.35967725,-5.6697054,-4.55808405,-2.17274555,-2.2680291,-0.34313101,0.44491357,2.06139175,-3.278179,-0.5697090075,152.67298,161.52424,-0.02936
2,6.75,-0.411408,409.27725,-0.6837795,-8.34974,-1.81032125,0.3012325,-1.7338025,-0.19965375,-5.2776384,-6.4812538,0,0.01792,96.6207685,48.909313,0.1917125,-37.73874175,-30.711372,-31.800364,-6.37779805,-5.68403375,-4.5705276,-2.1487049,-2.2421395,-0.350933555,0.522805215,2.08816765,-3.374803,-0.39605777,153.39497,159.97084,-0.13995825
2,7.25,-0.126714,409.49,-0.50702925,-10.9260775,-1.252592,0.2734475,-2.338085,-0.166066,-5.2793747,-6.6021365,0,0.0185275,96.63191775,48.9962485,0.1707615,-37.80769875,-30.5652775,-31.341544,-6.41376995,-5.71462495,-4.5952207,-2.1555142,-2.2539469,-0.38337588,0.51348941,2.0428606,-3.64694625,-1.17966355,154.41715,159.65261,-0.2505565
2,7.75,-0.29937775,409.2105,-0.0959805,-9.644165,-1.712784,0.265497,-1.752865,-0.09964775,-5.2799379,-6.7189277,0,0.012012,96.655696,49.267707,0.153996,-38.245458,-30.70786975,-30.914768,-6.45506325,-5.7466759,-4.6257856,-2.20450125,-2.3039846,-0.390961735,0.512542185,2.02591585,-2.9626453,-0.52133679,154.07879,159.71582,-0.36115475
2,8.25,-0.009638,408.866,-0.2008475,-11.427215,-3.221895,0.295322,-1.76537,-0.4457615,-5.0747478,-6.7249021,0,0.009468,96.658892,48.7890815,0.167059,-38.513922,-29.83887875,-30.4102295,-6.192542575,-5.51259085,-4.41459925,-2.2589752,-1.872087875,-0.3553822925,0.504835525,2.059610375,-2.1997392,-0.45740635,153.8749325,159.9019625,-0.28147285
2,8.75,-0.182811,409.626,-0.2992115,-18.76195,-4.97662,0.3281275,-2.573015,-0.805032,-5.07809825,-6.745389,0,0.01495,96.6476345,48.729195,0.195579,-38.508347,-29.38907125,-30.3371625,-6.251576775,-5.569553975,-4.463879075,-2.2573611,-1.89025915,-0.327307005,0.423400075,1.99234935,-2.3054192,0.0787493705,165.535885,160.84976,-0.20179095
2,9.25,-0.15716225,408.618,-0.448491,-20.11225,-4.4113875,0.345595,-0.6195525,-0.0722875,-5.0741756,-6.735218925,0,0.016315,96.6673315,48.564529,0.193585,-38.65071075,-29.0877155,-29.2429295,-6.2431974,-5.5616833,-4.458149,-2.2720354,-1.894429425,-0.37765425,0.272064,1.8531003,0.3673700125,1.5981085,164.95627,160.79879,-0.12210905
2,9.75,-0.033175,407.772,-0.68139525,-16.53355,-2.48364,0.40782025,-0.40813625,-0.0228725,-5.284116875,-6.7211064,0,0.0137475,96.65473125,48.5006525,0.2048765,-38.29614875,-29.1706065,-28.339336,-6.541779,-5.840477375,-4.70980075,-2.3072593,-2.5937755,-0.3965308375,0.1951725,1.69409875,2.947831875,7.115223375,164.7251125,159.2715375,-0.04242715
2,10.25,-0.0385725,407.174,-1.42708,-17.0612,-3.7475125,0.531318,-0.139076,-0.15344375,-5.487273,-6.891143125,0,0.02702,96.597183,49.4263515,0.24819,-37.167662,-26.4328705,-27.30333,-6.5540505,-5.85863055,-4.7347705,-2.4595749,-2.5414819,-0.652132755,0.146246755,1.60584545,7.8431006,18.8293405,162.77464,158.60443,0.03725475
