DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,CO2_1_6_2,H2O_1_6_2,CO2_1_6_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,WS_1_6_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,TA_1_6_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_1_4_1,T_CANOPY_2_4_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_IN_1_6_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
4,12.25,-1.92281535246438,-0.151085926760483,-1.42244299524801,106.702002882172,3.01532787463086,0.52086175970454,175.849719660815,3.43716173800969,1.02207507726102,410.888812771042,10.0548028018562,422.782225559109,10.3360396179192,415.130416916667,422.787673047703,10.3147945497736,417.496117083334,422.888059591092,10.440834544122,414.606968851425,423.012103173739,10.4622334812823,422.871249950073,10.6468588555431,416.096792583559,422.612712659908,11.1888962833313,415.940658637224,2.97029917522035,14.2429388067621,0.474558574029653,3.285,2.965,2.945,2.765,1.06,13.3776,13.8165,13.734,14.12855,14.1634,14.59365,16.98585,87.98641,60.74,7.1772,32.1,28.685,26.9,27.9,29.99,197.85,861.18,848,108.055,312.95,441.95,349.2,461,1757.955,1689.65,1730.305,1623.29,1646.155,1606.52,105.05,566.535,299.31,354.25,16.458,14.343,11.443,10.793,10.025,9.646,9.17,8.609,8.791,13.014,11.386,9.622,9.063,8.799,8.264,8.081,9.127,8.065,13.6315,12.368,10.3385,10.023,9.6725,8.835,8.626,8.546,8.4665,16.067,14.6605,12.1805,11.199,10.532,9.843,9.447,8.981,8.3995,11.282,10.541,9.126,8.813,8.667,8.277,7.821,7.861,7.923,13.5955,12.444,11.132,632.48
4,12.75,-1.34999200468071,-0.264697697368655,-1.03780034318765,99.7082807715626,1.93082786183843,0.529119944531867,169.431397551983,6.09123567631242,1.0223440110654,410.846663405368,10.1313319983496,422.966641902561,10.3786150134347,415.603216122943,422.993347387918,10.4210688104738,418.744370888626,423.087815305327,10.4346646894007,414.060048380952,422.803691868745,10.5915228036615,422.944342413678,10.6212740063587,415.444201321947,422.703599491704,11.1286055430078,416.93961456051,2.98459995344365,14.0322731915885,0.459223838481436,3.255,2.96,2.965,2.805,1.055,13.69135,14.25,14.05615,14.5057,14.3841,14.65605,17.01345,87.98507,60.64,7.5099,31.985,29.12,27.005,29.175,29.635,197.15,898.12,856.5,113.115,316.1,442.9,347.1,464.4,1779.01,1783.89,1817.44,1765.965,1767.535,1702.14,108.82,537.67,275.785,541.675,16.631,14.54,11.539,10.836,10.028,9.648,9.172,8.611,8.79,13.478,11.732,9.719,9.107,8.804,8.265,8.082,9.128,8.066,14.048,12.654,10.448,10.071,9.674,8.837,8.597,8.545,8.463,15.958,14.767,12.244,11.161,10.52,9.839,9.428,8.982,8.397,11.286,10.581,9.157,8.833,8.669,8.28,7.823,7.862,7.924,12.637,12.364,11.43,634.4
4,13.25,-1.37806916223394,-0.0635526303087545,-1.19935845228646,93.2156943492325,0.63371207251205,0.505975810967686,159.903984455202,4.70081366244912,1.06744058390597,411.522114636505,10.1056417755731,423.027968787346,10.1448791752278,415.248956732704,423.031229541337,10.4464212288685,417.651270212171,422.500991484748,10.3891504907927,416.628573000893,422.923834491136,10.5304737717964,422.782706300231,10.3973229197077,415.925801017068,422.735777409655,10.9356200236704,416.77527726608,2.97809477151152,14.429020057524,0.459890603570126,3.185,2.875,2.89,2.675,1.04,13.6246,13.97,14.04945,14.4388,14.4074,14.6929,17.23055,87.98513,57.82,7.4186,31.355,27.79,26.815,29.65,29.635,185.55,836.595,797.35,106.42,317.95,438.7,348.85,464.15,1690.525,1660.365,1692.015,1612.135,1659.595,1593.945,104.465,411.31,216.2,480.44,16.803,14.782,11.654,10.873,10.032,9.651,9.174,8.612,8.79,14.003,12.093,9.84,9.155,8.811,8.266,8.083,9.128,8.067,14.326,12.93,10.476,10.114,9.674,8.841,8.599,8.547,8.463,15.881,14.877,12.301,11.178,10.521,9.84,9.431,8.984,8.402,11.23,10.607,9.195,8.845,8.673,8.282,7.825,7.864,7.925,13.492,13.7435,12.355,596.855
4,13.75,-1.71215706669001,-0.0697773968872766,-1.79170413034127,85.1002223519585,1.9607630823667,0.512032315554844,168.613527799711,3.87714210712486,1.03343505221251,411.275968643023,10.1917392591675,422.980719616619,10.1971450251043,415.317948491324,423.41782290684,10.3141669564762,418.493878794737,423.005294107416,10.278216229525,413.286313770227,422.663298289819,10.4730472526466,422.688783396685,10.6027936185972,415.712055442368,422.759285192884,11.1218696089867,416.415103213206,3.01773269309991,14.6376674816279,0.453219465355821,3.05,2.815,2.78,2.555,1.01,13.9335,14.262,14.2728,14.6479,14.59755,14.9156,17.84315,87.9671,58.06,7.6873,30.25,27.9,26.225,30.92,29.34,183.55,797.1,768.7,100.04,319.05,435.7,350.05,464.35,1586.59,1571.535,1596.815,1327.65,1588.315,1504.635,99.315,307.795,188.55,435.75,16.756,14.961,11.68,10.908,10.036,9.653,9.176,8.613,8.789,14.442,12.358,9.862,9.201,8.817,8.268,8.084,9.128,8.067,14.572,13.129,10.479,10.191,9.675,8.846,8.602,8.548,8.464,15.781,14.836,12.346,11.196,10.523,9.841,9.433,8.986,8.4035,11.211,10.676,9.242,8.854,8.671,8.284,7.827,7.865,7.926,12.584,13.6205,12.508,553.685
4,14.25,-1.12760304395113,-0.122261885977369,-1.1021668475944,84.0040403155041,-1.37949981655332,0.483179782018071,146.532753390758,2.24153700432305,0.982772489685053,411.148106867219,10.3107645223026,422.931887389725,10.2369000080435,415.328517065999,423.202310191278,10.2579932063252,417.549356218032,422.406550756296,10.1166253311417,414.979394815993,422.59850043762,10.2907225211378,422.374494330741,10.3359466392575,414.528189786171,422.698792974144,11.1614171944241,415.009927631662,3.12935153176157,14.8024111609362,0.423891388748054,2.935,2.79,2.705,2.475,1.045,13.8991,14.4285,14.4104,14.8816,14.8356,15.1065,17.74555,87.94324,58.585,7.5316,28.99,26.075,25.17,31.03,27.97,162.75,748.3,724.1,93.12,319.7,434.25,350,452.25,1494.06,1471.375,1507.855,1258.68,1494.28,1413.81,91.78,294.775,166.305,368.565,16.566,14.919,11.733,10.943,10.041,9.656,9.178,8.615,8.788,14.603,12.455,9.95,9.238,8.823,8.269,8.085,9.128,8.068,14.79,13.328,10.561,10.27,9.679,8.851,8.604,8.55,8.465,15.665,14.702,12.362,11.212,10.525,9.841,9.436,8.9875,8.405,11.205,10.703,9.276,8.862,8.666,8.286,7.829,7.866,7.927,12.0285,13.7085,12.682,509.55
4,14.75,-0.775680066096702,-0.288659835745534,-0.470810552757136,85.1282071872735,-4.17732955140299,0.469095455585763,148.816199116072,-1.15776521190314,1.02960513394872,411.367138868338,10.0947767617018,422.758146252433,10.056939158556,415.037549974824,422.966232967352,10.0859627601447,418.423343851852,422.805937756,10.2896916626243,412.983507625601,422.64346035505,10.3380642512249,423.266688504302,10.2886824391268,415.833112473354,422.87329778954,10.8325344804999,416.717244396157,2.9124038063473,14.7792870621947,0.411110918308137,2.945,2.725,2.675,2.405,0.98,14.0348,14.568,14.5594,14.8592,14.90975,15.142,17.43735,87.925225,58.44,7.7246,27.355,24.485,23.91,30.49,25.895,151.55,640.78,609.45,81.205,318.7,426.55,348,443.95,1272.44,1239.385,1264.88,1085.795,1283.94,1224.95,80.56,271.39,154.885,324.275,16.109,14.741,11.796,11.011,10.044,9.658,9.181,8.616,8.788,14.502,12.536,10.021,9.239,8.829,8.271,8.087,9.129,8.069,14.779,13.427,10.643,10.304,9.687,8.856,8.606,8.551,8.466,15.406,14.535,12.352,11.227,10.522,9.841,9.438,8.9895,8.406,11.197,10.728,9.316,8.872,8.663,8.288,7.831,7.867,7.927,11.0895,13.4415,13.113,427.32
4,15.25,-0.596709617993757,-0.0468194951214334,-0.381282378665249,58.0751170399322,2.10614705367235,0.455772591492928,118.880803070195,0.846562238629766,0.865159212870067,411.334214433075,10.022779015568,422.873124133055,10.1379269012889,415.032906139303,422.648677086986,10.1052236672271,416.061689856912,422.716997007366,10.0132237232657,413.360785832808,422.78832054982,10.1961650397088,422.98376763806,10.1107384904711,414.925997690513,423.534913734542,10.7384419939279,415.170980814947,2.75886750682698,14.8448885096841,0.37183016522357,2.615,2.56,2.485,2.255,0.945,14.0632,14.4625,14.4952,14.8228,14.85025,15.05755,17.2457,87.91365,57.69,7.4906,26.085,23.585,22.85,31,25.12,139.65,561.38,563.9,70.905,317.65,422.6,347,435.7,1146.635,1100.47,1141.405,829.95,1149.33,1075.725,70.015,200.555,118.93,236.995,15.786,14.51,11.871,11.059,10.043,9.66,9.183,8.617,8.787,14.229,12.474,10.063,9.245,8.833,8.273,8.088,9.129,8.07,14.68,13.39,10.707,10.314,9.69,8.86,8.608,8.553,8.466,15.206,14.451,12.365,11.245,10.519,9.841,9.44,8.991,8.403,11.194,10.733,9.361,8.883,8.66,8.29,7.833,7.868,7.928,10.7055,13.2225,13.535,361.46
4,15.75,0.180706726302371,-0.0810536857622604,-0.0277495335822995,50.9994429677081,1.74160093453446,0.419032791300072,84.8139950312436,-2.69646626875124,0.822007403266567,411.257049840081,9.99238379652982,422.553480711026,9.89474868811015,415.093858745043,422.668741552523,9.93672359914273,418.405976575389,422.572034623819,9.9850746813247,414.916673952154,423.050930561006,10.0322576681264,422.92091894987,10.0689097133084,415.444065617555,423.219914158075,10.5079248144351,417.082112086262,2.70345237164859,14.8967610458542,0.331907960384543,2.495,2.4,2.33,2.165,0.88,14.0146,14.3595,14.41035,14.6357,14.69805,14.8717,16.8185,87.90612,56.69,8.2142,24.715,22.28,21.61,29.545,23.355,121.45,453.18,470.5,59.665,318.75,418.3,344.1,428.45,963.455,905.055,952.31,678.025,938.28,885.315,57.785,160.83,96.34,151.45,15.517,14.397,11.936,11.126,10.043,9.661,9.185,8.618,8.786,13.869,12.366,10.07,9.267,8.835,8.274,8.089,9.129,8.07,14.411,13.35,10.783,10.335,9.691,8.865,8.61,8.554,8.467,14.965,14.308,12.398,11.267,10.515,9.841,9.442,8.992,8.404,11.217,10.756,9.397,8.889,8.658,8.292,7.835,7.869,7.929,9.259,12.692,12.6785,270.2
4,16.25,0.766834138332311,-0.115287876403087,0.32578331150065,41.3049841026946,1.37705481539657,0.377770971970299,61.2301987419476,-4.15316532205521,0.759392955824066,411.199668299172,10.0190719341454,422.536180203731,10.0601157118454,413.670033811966,422.259909756349,10.1042174894614,416.430470121571,422.293967464537,10.1531288670524,411.960896028391,422.813536897457,10.2023862697922,423.383111593466,10.3688421279561,414.99313468125,423.72463588328,10.4835667150602,415.493368630573,2.56791855362799,14.764715535209,0.28813052285112,2.33,2.29,2.24,2.01,0.83,13.8396,14.343,14.1928,14.5597,14.5689,14.7639,16.8414,87.9089,57.01,8.1935,22.34,20.85,20.27,27.04,22,91.9,372.4,383,47.15,318.3,412,343,427,776.85,754.3,800.83,626.93,809.26,765.93,47.94,126.23,74.52,97.15,15.2015,14.228,11.9895,11.1605,10.038,9.65,9.181,8.6175,8.7865,13.6015,12.2085,10.05,9.258,8.8275,8.275,8.0795,9.1245,8.0675,14.164,13.229,10.793,10.319,9.6845,8.8615,8.61,8.5435,8.4665,14.614,14.098,12.3705,11.2895,10.4875,9.8345,9.418,8.923,8.405,11.184,10.718,9.424,8.9015,8.6545,8.2925,7.8225,7.866,7.929,8.697,11.922,12.646,192.19
4,16.75,0.795923593899948,-0.149522067043914,0.679316156583599,26.7804021462737,1.01250869625868,0.321446906315794,36.8848172163595,-5.18183993060656,0.629042938647222,411.446901424418,9.94500775793993,422.708893839815,9.83223587664219,414.984353528662,422.374091919683,9.91557593184437,417.776197963586,422.638780278428,9.92873819368637,414.81548090625,422.642940897819,10.0786104942998,422.769055226746,10.0609796591081,415.792598281854,423.388712543698,10.3410495381209,416.191053496673,2.48028969249844,14.6593606711876,0.247217659330496,2.17,1.975,1.915,1.765,0.74,13.5475,13.9565,13.95075,14.3125,14.31575,14.4947,16.2382,87.90918,57.56,7.8404,19.43,18.675,18.64,24.375,18.41,80.75,262.09,282,35.845,312.85,404.75,339.2,412.65,586.535,565.645,580.955,492.695,591.03,530.055,34.035,76.95,41.675,54.86,14.869,14.062,12.031,11.164,10.034,9.641,9.176,8.616,8.785,13.286,12.048,10.031,9.241,8.821,8.277,8.07,9.119,8.063,13.82,13.031,10.776,10.311,9.677,8.86,8.61,8.534,8.467,14.35,13.936,12.316,11.307,10.465,9.828,9.394,8.924,8.3795,11.105,10.647,9.428,8.905,8.655,8.295,7.809,7.863,7.929,8.081,11.7605,12.766,113.32
4,17.25,0.997739896025768,0.161911568043957,1.13921602831588,20.9082394022978,0.1443503007736,0.29114026264062,18.9371452261962,-10.5854852877327,0.556092432749599,411.312568617323,9.78479454377219,422.143244973361,9.8662485391126,413.34878835,422.378120305457,9.8275798518724,415.137076048532,422.288365142109,9.89569511085978,411.725466999045,422.573146058528,10.0861578643123,422.529650784754,9.88057707650031,415.158803250279,423.614767484564,10.2972814362945,416.156063284345,2.43710767695303,14.5861674574638,0.195565832525354,1.975,1.795,1.76,1.63,0.64,13.2998,13.8335,13.5548,13.8947,13.84315,13.97555,15.3572,87.91482,57.04,7.421,15.975,16.24,16.51,20.48,16.56,57.9,160.275,171.35,21.67,311.05,397.55,334.65,397.85,363.94,349.32,370.765,367.49,365.595,336.435,21.11,44.72,25.125,40.965,14.554,13.853,12.054,11.201,10.037,9.644,9.177,8.62,8.785,12.96,11.87,10.014,9.242,8.825,8.279,8.072,9.12,8.064,13.465,12.825,10.76,10.315,9.676,8.864,8.612,8.535,8.466,14.066,13.775,12.327,11.321,10.469,9.828,9.4225,8.9615,8.3805,10.962,10.537,9.444,8.92,8.654,8.298,7.811,7.864,7.93,6.441,10.6805,11.969,39.425
4,17.75,1.08435929499102,0.264494072359091,1.75145660865104,8.83924142315242,-1.46235805717726,0.230211586969416,3.88757995143254,-17.2904003254272,0.47362565026893,409.956011867746,9.71459095474731,421.677058825645,9.58408288074043,414.798880597484,421.37395362035,9.59354897157366,417.197095795031,421.599307909597,9.59895543327387,414.23236578658,421.958035916443,9.90169738950237,422.617330423983,9.81288039369831,415.624008535433,424.321030908355,10.0894325218876,418.183180890709,2.52618634015055,14.270667997339,0.147634598697497,1.81,1.615,1.46,1.29,0.52,13.0804,13.617,13.3741,13.4306,13.5205,13.5429,13.3792,87.92655,58.485,7.20415,13.01,13.57,13.73,14.99,14.56,41.3,70.65,75.6,8.73,307.9,388,328.1,385.5,157.73,144.15,146.63,128.29,124.75,114.05,9.4,27.53,13.68,24.52,13.94,13.464,12.046,11.2115,10.046,9.6585,9.1865,8.623,8.787,12.504,11.6635,9.99,9.253,8.834,8.3075,8.083,9.125,8.0695,13.064,12.547,10.768,10.338,9.676,8.8705,8.617,8.536,8.4675,13.836,13.652,12.323,11.3435,10.4945,9.827,9.425,8.963,8.382,10.8125,10.5115,9.47,8.936,8.6555,8.3005,7.828,7.8695,7.9315,5.519,9.55,11.539,-11.1
4,18.25,0.70098169422833,0.468603299080316,1.06755731170905,4.74567705766684,0.926760926651045,0.17454763213147,-4.61708486965888,-14.3744870133965,0.493480988232009,410.372186044801,9.88836054922405,421.693647395598,9.30657737941957,413.825188222222,421.635636714652,9.51539649160486,415.484267084341,422.033713361003,9.53768806500933,412.599707273585,422.727182232491,9.54209363485484,422.996240084834,9.68029174983452,415.408974363636,426.327264779251,9.82868877265803,418.314552450794,2.06015404943593,13.6685534381944,0.142296879614749,1.62,1.42,1.2,0.97,0.42,12.8914,12.832,13.0292,13.0683,12.8931,12.8774,11.8063,87.92652,60.88,6.4625,11.32,11.88,11.77,12.07,12.68,19.4,12.05,19.8,2.18,306.6,379.7,326.7,374.6,38.58,34.37,34.71,28.53,32.4,29.68,3.06,8.67,4.5,7.59,13.455,13.215,12.012,11.228,10.05,9.6605,9.1885,8.624,8.787,12.1295,11.412,9.948,9.2435,8.8355,8.309,8.0845,9.125,8.074,12.601,12.294,10.7545,10.3455,9.677,8.873,8.619,8.538,8.4675,13.54,13.445,12.3125,11.356,10.5005,9.827,9.427,8.9645,8.383,10.637,10.3235,9.48,8.9395,8.6565,8.3035,7.83,7.8705,7.9315,4.915,8.246,10.542,-68.65
4,18.75,0.38639394266721,0.577564510599853,0.592931009905196,0.802572849892356,-0.296969280375508,0.199269375192837,-3.09772425632456,-13.3417296882369,0.546392780059058,410.808192493515,10.1899712642492,422.076519693625,9.91267035243911,415.491479758353,422.057589617542,9.93080608056205,418.259251133137,422.223823079218,9.83632327800806,413.615962164472,422.485922513724,9.89918858323487,423.306033949851,9.90913421582377,417.507293505098,426.248394534205,10.0357215038613,421.885645277955,1.38203762397475,13.7101678322661,0.185163965094873,1.225,1.145,0.94,0.71,0.325,12.39175,12.264,12.4777,12.56405,12.4511,12.26455,10.4237,87.93368,61.86,5.892,9.635,10.69,10.36,10.4,10.65,2.9,-1.69,3.8,1.08,305.85,373.75,324.3,364.35,2.17,1.905,2.205,1.42,1.845,1.41,0.445,0.485,0.015,0.435,12.9745,12.8615,11.976,11.21,10.05,9.6205,9.1615,8.6145,8.785,11.711,11.1915,9.8725,9.2235,8.829,8.271,8.062,9.1185,8.067,12.1,11.9375,10.7245,10.2995,9.672,8.833,8.6105,8.529,8.4615,13.211,13.228,12.309,11.359,10.493,9.805,9.4015,8.929,8.358,10.399,10.1775,9.3855,8.9335,8.638,8.282,7.806,7.8585,7.9145,3.8005,7.2135,9.6785,-44.43
4,19.25,0.0892016205111062,0.361569550943392,0.441441818470942,2.07583795370032,0.42338094027934,0.168707502828426,-1.56210566205855,-7.24467539163749,0.447214221618793,411.991828514438,9.87977178175758,423.053827194924,9.68054650125841,415.330867818119,423.232197363693,9.77024205061253,417.608369328125,423.604887658453,9.69890490468881,414.817928524845,424.083156482523,9.6902230965496,424.339794624865,9.70249060810702,415.753949467188,426.756011693603,9.93162470270592,419.191606498413,1.3050433013538,12.7341823089339,0.143698810930186,1.21,1.09,0.83,0.57,0.23,12.0755,11.93,12.1827,12.20785,12.131,11.97825,9.4048,87.95529,63.25,5.6136,8.58,9.89,9.57,9.15,9.585,0.7,-2.3,1.7,1.14,300.8,370.6,320.35,358.4,0.15,0.01,0.32,-0.25,0.11,-0.42,0.28,0.01,-0.28,-0.26,12.475,12.513,11.913,11.243,10.055,9.658,9.182,8.623,8.787,11.252,10.908,9.83,9.21,8.836,8.273,8.077,9.12,8.0715,11.565,11.625,10.707,10.32,9.677,8.877,8.621,8.54,8.464,12.884,13.036,12.31,11.359,10.51,9.826,9.407,8.932,8.3855,10.149,10.029,9.435,8.929,8.655,8.2955,7.816,7.868,7.933,2.5815,5.536,8.568,-35.87
4,19.75,0.293262966634335,0.393588962411605,0.503174013372976,1.03900051239011,-1.29768857950619,0.126438209961332,-4.6613913839329,-6.9020050462895,0.386033011593845,411.756394347485,9.75258326035759,423.804151157146,9.6036846273273,416.014668150602,424.263959161296,9.74423782730586,419.596730975,424.314349067919,9.64790085076394,416.625754371051,424.642132187142,9.9857822671951,425.641043663421,9.95427932187783,417.810133525641,427.761776793832,9.95232473434775,420.70521097351,1.39081404320401,12.6022253503215,0.147955916353244,1.13,1.115,0.81,0.59,0.22,11.8295,11.6395,11.823,11.7856,11.74265,11.65125,9.0454,87.9748,64.98,5.62485,7.97,9.23,9.22,8.62,9.075,0.5,-2.81,1.5,1.26,304,368.2,317.7,354.45,0.14,0.02,0.32,-0.26,0.1,-0.52,0.27,0,-0.29,-0.27,11.933,12.171,11.831,11.27,10.055,9.661,9.183,8.624,8.788,10.707,10.584,9.771,9.191,8.836,8.2745,8.088,9.12,8.068,11.228,11.371,10.615,10.303,9.677,8.878,8.624,8.541,8.463,12.637,12.845,12.314,11.361,10.51,9.826,9.409,8.933,8.3865,9.898,9.95,9.404,8.929,8.656,8.297,7.817,7.869,7.933,1.6125,4.3395,7.564,-43.73
4,20.25,0.394699887704849,0.100405597603291,-0.203199559109603,1.66977185694794,-2.5380488735966,0.130477232712,-4.03699395060037,-2.92296223411399,0.341424877383918,411.880178087198,9.74051664172507,423.807358913467,9.71908433859333,415.474003147799,424.275388502902,9.84298347477216,418.400320987421,424.724546004417,9.77964804214754,416.138163428349,425.390013295626,9.84131784261567,425.745107155098,9.89033580833239,416.09539677872,428.888316882572,10.0525325427433,418.866210546875,1.41051085589305,12.6797995338894,0.164314196889619,1.24,1.11,0.88,0.56,0.23,11.6631,11.5715,11.6924,11.7363,11.6399,11.1341,8.5801,87.99234,63.935,5.6937,7.3,8.74,8.77,8.1,8.54,0.5,-2.725,1.3,1.3,300.1,366.4,314,351.5,0.14,0.01,0.32,-0.26,0.1,-0.52,0.29,0,-0.29,-0.27,11.526,11.848,11.75,11.294,10.043,9.665,9.184,8.625,8.788,10.22,10.25,9.724,9.17,8.835,8.277,8.089,9.12,8.069,10.8,11.107,10.546,10.274,9.678,8.879,8.626,8.542,8.463,12.433,12.692,12.279,11.358,10.511,9.826,9.411,8.934,8.3875,9.72,9.849,9.374,8.932,8.658,8.309,7.819,7.871,7.934,0.742,3.139,6.5465,-45.55
4,20.75,0.252059604545009,-0.0881158269057881,0.655144367267929,0.783803527883392,-2.58472430435092,0.121513218284507,-2.73206185113062,-3.88842336334945,0.349931121091088,411.911282317505,9.77107016478272,423.537006627209,9.77008394331498,416.766388321289,423.980573101147,9.87637996026306,418.67026585443,424.870331840188,9.61456817168902,415.904367115662,425.340291796507,9.93681026834297,425.927934735457,9.81813986595323,418.728272909091,428.184028405595,9.6656015103928,422.632534974843,1.48624373752242,12.4817170067271,0.178293473060928,1.3,1.14,0.86,0.57,0.22,11.8196,11.458,11.3477,11.4547,11.2025,11.1082,8.2638,87.99052,63.06,5.2474,6.78,8.45,8.44,7.3,7.91,0.4,-3.38,1.4,1.21,294.4,364.1,312.3,347.7,0.14,0.01,0.31,-0.25,0.1,-0.52,0.3,0,-0.29,-0.27,11.161,11.658,11.681,11.313,10.037,9.668,9.185,8.626,8.789,9.777,10.009,9.642,9.147,8.834,8.2785,8.1,9.12,8.069,10.517,10.85,10.499,10.237,9.679,8.88,8.628,8.543,8.462,12.218,12.519,12.239,11.365,10.512,9.827,9.414,8.936,8.363,9.541,9.682,9.345,8.928,8.66,8.311,7.82,7.872,7.935,-0.0475,1.953,5.4375,-62.54
4,21.25,0.261730867129599,-0.133511718924654,0.0549210393880165,0.56093775062412,-2.83943504748573,0.119047909399253,-1.98304588648788,-2.15199455510246,0.326265873989814,411.432261567732,9.75303360942981,423.867045992863,9.84511250851563,415.996138584158,424.131287677714,9.94827040300946,418.044420236678,424.764448684095,9.75999968543012,417.290156082803,425.906099406469,9.71869504076711,426.296734240575,9.77307889883542,417.700552512,427.926431449393,9.93308519260606,419.801962165079,1.28798001043124,12.660666473484,0.178448300219142,1.1,0.97,0.77,0.53,0.23,11.7933,11.597,11.8187,11.8314,11.7221,11.2164,8.2523,88.00607,63.61,5.7082,6.46,7.87,7.94,7.27,7.65,0.4,-3.675,1.4,1.26,293.8,363.5,311.6,348.2,0.14,0.01,0.32,-0.26,0.09,-0.51,0.3,0,-0.29,-0.27,10.829,11.413,11.611,11.324,10.042,9.671,9.187,8.627,8.79,9.387,9.767,9.59,9.134,8.831,8.2805,8.101,9.121,8.0745,10.233,10.614,10.448,10.21,9.68,8.881,8.631,8.544,8.462,11.969,12.328,12.194,11.377,10.514,9.827,9.417,8.9365,8.365,9.384,9.546,9.318,8.916,8.669,8.314,7.821,7.877,7.935,-0.741,1.058,4.538,-64.995
4,21.75,0.26998414282518,0.400885646799013,0.338878452303478,-0.1815224683559,-0.776439909641144,0.11793743726133,-3.1795516854041,-6.49185916497494,0.332985693404054,412.015560786413,9.44267085223775,422.997225159698,9.5544917407979,416.513236839186,423.580823642587,9.72392827248657,419.733040686901,423.968913430281,9.57429630566281,416.34506591875,425.381636710957,9.84363475375203,425.947019210346,9.57863992267967,418.163558348,428.085346988813,9.77998843651358,421.651757930965,1.19204040697885,12.4198223559673,0.193259042707906,1.08,0.97,0.79,0.56,0.23,11.80085,11.535,11.6602,11.5465,11.2502,10.9094,7.7046,88.00846,63.73,5.3078,6.12,7.63,7.8,6.95,7.35,0.5,-3.35,1.5,1.24,295.6,361.8,308.2,347.1,0.14,0.01,0.32,-0.25,0.09,-0.52,0.28,0,-0.29,-0.27,10.508,11.175,11.544,11.322,10.051,9.674,9.188,8.628,8.79,9.095,9.558,9.527,9.12,8.827,8.2825,8.093,9.121,8.0755,9.983,10.399,10.399,10.195,9.684,8.882,8.634,8.546,8.463,11.771,12.164,12.141,11.38,10.528,9.827,9.42,8.939,8.366,9.245,9.449,9.29,8.921,8.676,8.316,7.823,7.8785,7.935,-1.3885,0.4645,3.651,-60.25
4,22.25,-0.0338388071215447,-0.010563544275335,-0.456510820241017,1.03717676179366,-1.11774047149152,0.133471919741385,-3.51574261174821,-0.339040094311831,0.31242037909337,411.487748084944,9.60223818212476,423.510295208576,9.48252811499428,415.693790664577,424.197073475385,9.57386371701248,417.203404870253,424.360618294823,9.44591608959964,414.913203377259,425.215201458848,9.71882664170564,426.713808734915,9.51938668713301,416.310258572938,427.627746076775,9.81766026690914,418.578704847403,1.24571246940979,12.3816075741188,0.194494772406425,1.04,1.02,0.82,0.53,0.22,11.4597,11.345,11.4947,11.5442,11.0458,10.6278,7.5134,87.99891,63.87,5.0685,5.99,7.83,7.51,6.81,7.04,0.3,-3.515,1.3,1.25,295.9,361.1,310.5,344.7,0.14,0,0.31,-0.25,0.09,-0.52,0.3,0,-0.3,-0.28,10.328,10.964,11.47,11.311,10.061,9.681,9.189,8.629,8.791,8.852,9.352,9.456,9.093,8.823,8.284,8.085,9.1265,8.0765,9.759,10.261,10.337,10.178,9.687,8.883,8.636,8.547,8.464,11.584,12.055,12.085,11.372,10.54,9.827,9.423,8.94,8.368,9.117,9.334,9.266,8.915,8.679,8.318,7.824,7.8795,7.936,-2.046,-0.4025,2.718,-64.96
