DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT,LW_IN,LW_OUT,NETRAD,SW_IN
1,0.25,389.725797925,7.66459729445,3.120241692,34.45685031,6.040822811875,0.547173971,4.52417131925,1.618564685,1.63297113225,0.6574017585,100.40680835,8.966727477625,2.582478088075,2.102264875,4.1989601,6.83573699999999,5.72803325,5.89720545000002,0,335.81708,338.83098,3.29517543,0
1,0.75,398.615118365,7.5122190534,3.5062188492,38.2749385944999,8.932396575875,0.49056898575,4.453354631,1.53126729475,1.49396664975,0.63106115375,100.388341275,8.555175376375,2.58244057935,2.12378965,4.253171075,6.91825099999999,4.0426105,6.197399275,0,335.73052,337.78507,3.4145647,0
1,1.25,403.1419966225,7.5456096665,2.0562780196,33.467485,5.0805782259,0.47435095625,4.45713110275,1.4121359585,1.48603761525,0.61052212225,100.37198065,7.777826021625,2.5698653695,2.127010175,4.24043,4.848214,2.6961649,3.9035023,0,336.40642,338.50914,3.63714,0
1,1.75,403.25505918,7.479944268725,2.061137942325,30.3625655574999,5.55255363654999,0.4844508674,4.680503695,1.5075019956,1.5452374482,0.6298782832,100.32878216,5.437441973275,2.569220677575,2.1086332,4.2053085,3.45715199999999,2.717743,3.990588475,0,337.32412822,337.98673,3.49176,0
1,2.25,400.0585054825,7.3903525652,2.0695673928,35.730366308,5.53982624750001,0.460613780625,4.20826851545,1.4029752791,1.448177594225,0.5894777439,100.313582885,8.1915771352,2.56542266,2.0834708,4.143607,3.36995392499997,2.734794925,5.05009654999997,0,340.0625582175,339.2889245475,5.26308574999998,0
1,2.75,390.882738605,7.30306856975,3.00510336705,25.3524818575,6.075732794,0.413435862,4.02503388775,1.37752169075,1.391641569075,0.60324924795,100.3483547,6.62868236979996,2.5613896402,2.07190575,4.118583,3.65875059999983,2.89190825,5.11313139999996,0,340.798503195,340.47409636,4.90380499999999,0
1,3.25,393.29646717,7.175265916575,1.944098408375,22.84306761375,6.1083899042,0.4652932396,4.2177729982,1.3994398091,1.4384327169,0.5778256905,100.444097275,6.35327602997499,2.561844877,2.0673874,4.11838074999999,3.97790234999988,2.9588797,5.21559349999999,0,342.7623,344.1975,4.7657676,0
1,3.75,390.5540400375,7.144042780075,2.178029184825,21.30606568,9.35326317429999,0.4347867036,4.4216228249,1.4915426292,1.4931082238,0.627546541,100.4813923925,6.8794390652,2.560450542,2.06309,4.12463674999999,3.92177969999988,2.9417886,2.9230555,0,341.4481,343.7573791,3.896,0
1,4.25,393.9065153175,7.128789092,2.08756681625,22.780327599,7.3747643685,0.44950066775,4.294129390575,1.36047880875,1.40426733195,0.59480265815,100.44480336,7.3372721005,2.560166518,2.0794754,4.13695974999999,7.73697512500001,2.937561375,2.81181075,0,339.1496,343.2892103,4.2042,0
1,4.75,409.5022290625,7.01561638485,2.881585654125,22.2247119875,6.77307388205,0.4775688845,4.3773528175,1.50695265625,1.4980406685,0.6259016915,100.4561828,7.17583123680001,2.561296822,2.0532126,4.1480365,3.77604639999996,2.8953212,2.790535125,0,338.7021,343.6373,3.7595362,0
1,5.25,403.723926045,6.9896954304,4.08472252609999,26.4510958375,11.07731191575,0.454874940425,4.087263,1.36355163025,1.344381567325,0.57618545725,100.46325808,6.08308605642499,2.55903313695,2.0412219,4.132181,3.54189217500003,2.895893725,3.03178219999998,0,339.9882293,341.5107186,3.6156037,0
1,5.75,401.2205847875,6.999980091225,2.699380485,18.674131443,10.23510675,0.507521747825,4.509865737275,1.47574362525,1.5478571052,0.6011736768,100.46975172,6.53433208132497,2.55967490005,2.0450555,4.106362,3.31005375,2.89833095,3.83874089999998,0,342.2292,343.3726641,4.0484888,0
1,6.25,397.0786824,7.1311267944,2.15709781205,24.645584732,6.086766170925,0.48152469635,4.378594333625,1.414161816,1.495830134725,0.59532029165,100.5121911,6.80981858154998,2.56103028495,2.0258116,4.075255,3.18483189999993,3.77769275,3.99199949999999,0,339.5767265,343.9918029,4.0380364,0
1,6.75,390.44031255,7.4187455312,2.4154583555,29.3167470375,13.0798468762499,0.462617085325,4.3996720407,1.3929117294,1.478349172,0.5892426659,100.51228016,7.27600389979999,2.5588938819,2.0089359,4.42269429999999,3.26590165000002,3.71490767499998,3.94737509999999,0,340.9396,343.49766,3.8571,0
1,7.25,390.11609525,7.5332681886,2.468722268375,20.694281623,10.1328717212999,0.4433800577,4.30837247855,1.35772169515,1.45320180635,0.5990699966,100.513010345,7.79145018635,2.559107578875,2.0089823,4.370805075,3.20036995000002,3.12922439999999,3.87462739999999,0,337.2305,341.5368,4.1405,0
1,7.75,389.72849056,7.17434767227499,3.32049875199999,24.348562957,11.30353802975,0.5012086705,4.250243544,1.40849548325,1.35990755125,0.607136307,100.49834525,7.1572424691,2.560187433,1.994078175,4.2480202375,3.41379834999995,2.446743,3.89255015,2.94021734075,342.974725,342.4404522875,5.26321777375,0.5179843
1,8.25,388.34719367,7.6095754722,2.4395991063,24.67233040025,7.99579572172499,0.4850724705,4.301928087725,1.40831616285,1.47304798675,0.6062709381,100.50074866,7.39309787999999,2.552493594675,1.984836,4.106165,3.98571929999999,2.054761875,3.3072056,15.476876588,342.01542,343.79971347,9.69836803,19.16947
1,8.75,393.28647665,7.45184094667499,2.43435755294999,27.247512244,16.493414866,0.5021767114,4.55960929765,1.45927119475,1.42058037665,0.6135576404,100.58871482,7.95214456659999,2.553025665825,1.9783538,4.071617225,3.13472525,2.334718,2.39942689999999,60.9581319619999,344.2698,346.54555626,52.2500256225,115.1081
1,9.25,401.283915245,8.1613011618,2.2363827465,41.163968255,37.6144090732499,0.489550780425,4.64892673765,1.41869730735,1.52908644895,0.60784661175,100.5855039875,8.3945144312,2.5660574675,1.968138075,4.0496838,3.61778384999998,3.2707746875,2.30394264999997,128.340585795,345.99199202,350.83486437,93.0939762129999,232.4392
1,9.75,390.668614225,8.7563813046,2.404872542,35.3459654,40.9003445735,0.519205612775,4.6270697996,1.4500773682,1.449966934,0.6079745994,100.522464675,8.50268094195,2.5688581725,1.97927225,4.0574469,4.53121425,2.82958909999998,3.487449525,172.8472125,346.7720525,352.658609035,127.3702936425,324.8023
1,10.25,392.52037026,8.33843860479999,3.45193999975,45.2481375,60.086332908,0.5630098646,4.33114,1.4135572019,1.5011834773,0.6245011445,100.51048334,9.3680954248,2.57683542315,2.0726779,4.143531975,5.33880219999999,3.11395325,3.43786567500001,213.195560065,347.0832761775,354.1645575,183.0028449625,413.6156
1,10.75,390.71614727,8.193390660475,2.172706516,51.71860537,72.358383529,0.5589522997,4.6444026456,1.496154928,1.5607564432,0.6414284148,100.5145660625,8.80905177679999,2.58679821405,2.04397775,4.2490975,5.83869987499997,2.95804709999999,3.32254279999999,265.571042745,349.455468355,356.2623425,235.6265190075,505.5817
1,11.25,390.082204645,8.30883149355,2.42955071575,50.698675066,92.848048566,0.572806233925,4.718553113975,1.50021214535,1.638220681075,0.63066440185,100.52860293,9.20755707645,2.583785052275,2.17038525,4.3042275,8.51866875,5.07333145000001,3.50099625,280.38315,348.90828892,358.801062245,275.5570135,566.7166
1,11.75,390.19570998,8.3459132005,2.5370745654,72.6781425,117.4719931525,0.59147560025,5.104167498,1.7142725,1.645065809375,0.689067333875,100.486811025,9.411922903925,2.60040049,2.2815515,4.386519375,12.4037995249998,5.240561375,4.350356975,311.597325,349.52154136,360.74322088,291.52780216,602.8817
1,12.25,390.68120012,8.50588918045,2.131110837175,69.3163733459998,124.7482729625,0.554959887975,5.14501646405,1.62981397835,1.63266611145,0.71113213645,100.50824565,9.572169957275,2.6063487664,2.3941315,4.50138325,13.1418289999999,5.86998319999998,5.25624104999999,339.396975,349.6080880075,362.9361675,296.802115975,623.8903
1,12.75,391.0711768,8.6829794742,3.29344402315,60.93679148875,134.54987674,0.52661979925,4.9566154437,1.651902017675,1.6124193852,0.65683233885,100.408469225,10.70274311745,2.61083711675,2.428360425,4.625215525,13.318994,6.42928159999997,7.55365,336.30602075,348.31155935,363.7002068125,287.5648067375,628.6667
1,13.25,391.4474999275,8.6502271859,2.89174363875,64.710394723,133.513878175,0.5733793795,5.03493735235,1.6771287716,1.6465849381,0.65808337365,100.3735726125,10.1382640368,2.66048791285,2.4434704,4.7444408,9.7435746875,7.05827017500001,9.11591632499999,336.31234,344.103378225,367.08172037,299.769,612.3604
1,13.75,391.463523305,8.668414811,2.5571077638,61.5019576810001,117.11601588,0.5683683391,5.3185965261,1.6511224065,1.6858751521,0.6594151165,100.3370823,10.6738167765,2.66627061015,2.37880075,4.865404,12.948842,7.72227607499998,11.5509955,310.54957,339.539283675,370.03937163,291.57240745,578.61
