DOY2,HR2,USTAR,H,LE,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_SIGMA_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,RH_1_2_1,PA,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,G_1_1_7,G_1_1_8,G_1_1_9,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN,PPFD_OUT,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1
1,5.25,0.2934415,-6.7586190065,1.4331965905,0.577714,0.465177,0.2062785,0.238323,1.6185445,-18.19839,-18.67746,78.8027,78.898605,97.955924,-5.9792561245,-4.573147781,-3.656278846,-0.502548125,-7.9513147295,-5.054787359,-6.5075775165,-7.6679784865,-4.2441310205,-2.174507319,-0.9082826625,-10.7116395355,-0.03869453,0.6327697,-6.609128,-6.2059145,-5.257965,-5.0438025,-4.142835
1,5.75,0.186750643,-6.3078047145,1.1822340685,0.559516,0.508445,0.228007,0.2455345,1.0823095,-18.151035,-18.734065,79.07677,79.19326,97.955204,-5.997571227,-4.652455379,-3.664737107,-0.5047237065,-7.9739170485,-5.101620688,-6.602423879,-7.6176672815,-4.2464627985,-2.0257950765,-0.863032128,-7.150296899,-0.04203745,0.624424,-6.636686,-6.209753,-5.2407205,-5.0787115,-4.1518435
1,6.25,0.170771778,-2.164552492,1.101796069,0.529004,0.502532,0.205097,0.262849,0.854811,-18.260595,-18.473095,78.55378,79.114045,97.99364,-6.0273577245,-4.6994105865,-3.679311975,-0.4578706235,-7.983508176,-5.1295097815,-6.695373808,-7.594318932,-4.258121691,-1.9826314035,-0.9191433855,-6.0534069765,-0.03920197,0.6304958,-6.6354435,-6.247074,-5.209257,-5.068373,-4.1589065
1,6.75,0.1397175055,-20.37905444,1.1416434915,0.467709,0.4341345,0.2118825,0.279941,0.780941,-18.44363,-18.73446,78.10757,79.512215,98.031104,-6.0777502895,-4.7195942225,-3.702780185,-0.4076034765,-7.997974834,-5.132069754,-6.641586914,-7.5563764925,-4.272858037,-1.808016301,-0.8979909615,-4.3480620155,-0.03420613,0.6372216,-6.6413975,-6.262014,-5.1810425,-4.9986475,-4.1519555
1,7.25,0.156563086,-15.34860091,1.181490914,0.487116,0.462548,0.212697,0.257233,0.905939,-18.41269,-18.64729,77.66152,79.394745,98.038304,-6.1226655225,-4.7297362795,-3.7195611645,-0.3982457515,-7.9693495125,-5.1365694455,-6.5967278455,-7.5444038525,-4.291508969,-1.767406853,-0.8259059575,-5.138727519,-0.04204329,0.6417929,-6.6512085,-6.2472765,-5.1447905,-4.9413005,-4.2006525
1,7.75,0.09478924,-15.713991915,0.85971960875,0.484639,0.412401,0.183453,0.274283,0.797221,-18.511815,-18.93613,77.78967,79.136085,98.022812,-6.087681752,-4.7083819565,-3.7400040205,-0.40473779,-7.902606917,-5.1237992085,-6.548752941,-7.5372253155,-4.3174139575,-1.6957668,-0.8916327035,-5.854545349,-0.03921134,0.640035,-6.652649,-6.2562315,-5.124818,-4.9150795,-4.184452
1,8.25,0.070128454,-18.41558505,0.5379483035,0.500811,0.444189,0.199906,0.250079,0.80142,-18.502645,-19.0604,77.99703,79.038345,98.009792,-6.0628747915,-4.634701132,-3.757902284,-0.407767174,-7.77256344,-5.124668915,-6.4853065795,-7.4922371135,-4.347982502,-1.89322821,-0.943518077,-6.1073391475,-0.03757876,0.6361569,-6.6525845,-6.271643,-5.114098,-4.896428,-4.1662165
1,8.75,0.051739733,-8.395367961,0.325827558,0.5555815,0.4883815,0.2247615,0.2554475,0.864173,-18.30551,-19.335725,79.023695,79.32208,98.009204,-6.053680951,-4.5814228145,-3.753797089,-0.432239018,-7.639233293,-5.1430732875,-6.4044197635,-7.4753529585,-4.379448329,-1.9068835665,-0.8579379625,-11.6632635645,-0.03697198,0.6288712,-6.652248,-6.2711075,-5.111338,-4.877625,-4.1529075
1,9.25,0.0471640555,-11.90558324,0.1137068125,0.578807,0.446958,0.224393,0.235197,0.783107,-18.297905,-19.97379,79.179195,79.51843,97.99112,-6.03294787,-4.5126171255,-3.7319718555,-0.436635721,-7.568967269,-5.12333452,-6.3081707135,-7.4409284625,-4.4138004525,-1.7288103795,-0.806529622,-9.748131781,-0.015685406,0.6633989,-6.6550495,-6.269758,-5.1029765,-4.853192,-4.131575
1,9.75,0.068797727,-5.602214478,-0.318305375,0.539736,0.484321,0.18968,0.195659,0.7873515,-18.14879,-19.84865,79.37847,80.34659,97.981772,-5.9959737045,-4.4877351645,-3.708136709,-0.446678593,-7.5012853245,-5.115108685,-6.229303019,-7.419603534,-4.445177292,-0.7755618765,-0.4324982745,-4.0493310075,0.08064632,0.9734242,-6.6563295,-6.263029,-5.113861,-4.849914,-4.122313
1,10.25,0.182613196,-3.6789485885,0.17855236475,0.577993,0.461258,0.243395,0.175653,0.8834995,-18.46278,-19.310565,78.401975,78.517135,97.975256,-5.925838128,-4.471932063,-3.7186520605,-0.4425281225,-7.446534257,-5.0912793405,-6.190814022,-7.388382057,-4.472778793,-0.2094499335,0.1404676455,-5.3219062015,1.0539408,1.5233814,-6.6574255,-6.2546725,-5.1221155,-4.869887,-4.1106015
1,10.75,0.142281411,-1.755682699,0.6754101045,0.5695215,0.476929,0.2296845,0.2197025,0.994311,-18.292355,-19.21589,78.332585,78.58932,97.967576,-5.910785916,-4.482553143,-3.6878833115,-0.4271551085,-7.3878770375,-5.058806789,-6.2331504975,-7.3842781555,-4.428431332,1.8800735195,1.775032046,-7.309686434,4.521498,4.25906,-6.6636765,-6.346892,-5.208884,-4.969084,-4.1836605
1,11.25,0.202931023,-3.563391264,1.05983416375,0.667673,0.580928,0.257662,0.214889,1.355549,-18.47272,-20.32824,77.03246,77.54979,97.973768,-5.965578177,-4.501895567,-3.663643786,-0.435721887,-7.553775672,-5.111280773,-6.233410088,-7.38466221,-4.493450875,6.040103127,7.721712408,-6.867988372,12.318374,10.797928,-6.682071,-6.363731,-5.334967,-5.037124,-4.235651
1,11.75,0.24012705,-5.1017090635,1.444258223,0.6149745,0.582672,0.237046,0.2023715,1.503459,-19.60701,-20.3782,76.21788,76.65079,97.92536,-6.142548958,-4.650389736,-3.680957198,-0.478973867,-7.646231261,-5.051853724,-6.328373902,-7.250335134,-4.881679636,12.44451763,11.99585867,-11.06934109,23.37264,19.325956,-6.705946,-6.364818,-5.392669,-5.105896,-4.21169
1,12.25,0.1894535085,-13.9147585,1.27265672775,0.59517,0.572668,0.215229,0.224518,0.8691115,-19.959275,-20.24995,77.40371,76.937305,97.939316,-6.1806788615,-4.7149504205,-3.748770059,-0.473480029,-7.613722836,-5.0969004395,-6.247946419,-7.232269186,-4.9678079535,20.483053895,18.368052585,-11.216042635,33.2504,28.79452,-6.7041645,-6.3520215,-5.302863,-5.0695075,-4.152581
1,12.75,0.1432766055,-0.123204595,1.1010552325,0.668534,0.637853,0.2635615,0.182463,0.73263,-19.8079,-20.17876,76.84239,76.52631,97.934324,-6.1540479645,-4.7065842555,-3.6932525665,-0.4819760955,-7.5900722185,-5.077953089,-6.307118885,-7.2869662995,-4.955519563,17.531094475,20.19717338,-10.0135271295,31.48089,27.73264,-6.7035235,-6.3896515,-5.424699,-5.052377,-4.108105
1,13.25,0.140556039,-1.71608043125,1.969948658,0.694651,0.6854575,0.287959,0.191935,0.769396,-19.66861,-20.00986,77.22531,76.84551,97.875128,-6.147857466,-4.731101691,-3.6527173155,-0.4851944245,-7.5679630265,-5.13947568,-6.325219913,-7.182981762,-4.929299826,17.461440455,17.202526705,-10.2437790685,32.63657,28.51309,-6.730366,-6.3593845,-5.4410635,-5.0688535,-4.1339005
1,13.75,0.2050951,-3.3089562675,0.829632765,0.69824,0.7878485,0.3010615,0.1898225,0.904854,-20.26729,-20.830235,76.628155,75.801475,97.932488,-6.1621973015,-4.8569376595,-3.807855801,-0.5550472245,-7.6098799695,-5.3086879295,-6.7282969405,-7.1271851545,-4.980397909,13.97106121,14.42040674,-9.9382209295,32.29786,27.77048,-6.69691,-6.3519605,-5.245351,-4.937602,-4.0552225
1,14.25,0.187352609,-3.597662342,0.500819662,0.7676615,0.7271215,0.3005705,0.1748865,1.490519,-20.69207,-21.15904,76.39423,75.52098,97.931768,-6.228281877,-5.051048107,-3.783309,-0.573698371,-7.60786,-5.342207301,-6.972001737,-7.142567106,-4.955578063,8.804464405,11.9521364,-15.50092248,23.29262,24.03918,-6.758188,-6.387328,-5.397634,-5.075075,-4.09544
1,14.75,0.18864517,-4.253610697,0.783659588,0.636528,0.7075235,0.2998235,0.163509,1.536908,-21.003445,-21.50008,77.119245,75.47532,97.96706,-6.162035577,-5.0316589495,-3.739309049,-0.547789869,-7.599077388,-5.39521869,-6.964736938,-7.1419164075,-4.881326161,4.634030273,8.4929991785,-14.510430235,14.898055,17.433846,-6.8871705,-6.4886925,-5.5156715,-5.155325,-4.139419
1,15.25,0.288019097,-12.29146478,0.4468751245,0.707579,0.6601635,0.29739,0.167767,1.457512,-21.15095,-21.51991,76.70532,76.6382,97.97252,-5.981263086,-5.043374384,-3.681208812,-0.493738319,-7.700462021,-5.41258973,-7.035310448,-7.288244654,-4.811691675,1.483642715,3.913093673,-14.49531783,7.02471,8.894056,-7.030852,-6.664052,-5.660573,-5.253467,-4.236563
1,15.75,0.1312308805,-4.3288200775,0.77790268,0.6229245,0.624714,0.276549,0.157167,1.146208,-21.46391,-21.88127,77.00773,77.42972,97.976096,-5.943885004,-4.917236203,-3.647452151,-0.513837031,-7.79305729,-5.443185392,-7.024507884,-7.289302451,-4.76849692,0.390322289,1.189666393,-10.78929457,1.8920086,4.462974,-7.057859,-6.678419,-5.720683,-5.352813,-4.272559
1,16.25,0.296909077,0.7596406615,0.993079764,0.670538,0.654023,0.268681,0.164576,1.465195,-21.73331,-22.03698,76.850825,77.431515,98.02052,-5.894300273,-4.860071953,-3.5137300065,-0.5094788495,-7.6649073345,-5.477253774,-6.7611460115,-7.4388798035,-4.6229502725,-0.423104325,-0.194690181,-12.82366589,0.2442132,2.0056619,-7.154513,-6.732636,-5.8089925,-5.5522655,-4.388301
1,16.75,0.162135746,-10.070875291,0.711443466,0.6485575,0.5891645,0.2617615,0.2110495,0.776921,-21.362845,-21.759125,76.573855,76.765725,98.00876,-5.8726481235,-4.8432889945,-3.5205467885,-0.512481993,-7.666607084,-5.4907637555,-6.7802068515,-7.4789828265,-4.733657018,-2.1036686625,-0.707968981,-13.705519375,0.014555177,1.1623195,-7.2539285,-6.863633,-5.877077,-5.6287005,-4.4504345
1,17.25,0.1057765725,-6.014458164,0.8496342185,0.661518,0.519638,0.220197,0.262764,0.6407035,-21.527445,-21.662315,76.90258,76.92729,97.991456,-5.858416367,-4.800805452,-3.530683222,-0.4992532105,-7.68941892,-5.51234139,-6.723878662,-7.5529254845,-4.706117313,-2.640400865,-0.911762531,-11.81305814,-0.02240161,0.619349,-7.3448745,-6.9396625,-5.950884,-5.710954,-4.4609905
1,17.75,0.1504341025,-1.192943539,1.024882806,0.521626,0.375979,0.186893,0.264504,0.742005,-21.57217,-21.85361,77.112595,76.900935,97.966256,-5.838428797,-4.7468011995,-3.539144478,-0.5215400905,-7.735876488,-5.544633089,-6.6531802195,-7.6219610165,-4.6865180145,-2.1495056555,-1.024446179,-10.23845349,-0.04706534,0.6028155,-7.3782515,-6.967848,-6.0143675,-5.774677,-4.537388
1,18.25,0.2177383495,-2.361176069,0.347604467,0.4517615,0.4195315,0.19567,0.2876805,0.992234,-21.425705,-21.93224,77.14732,76.88958,97.950608,-5.829584439,-4.7617015565,-3.547139201,-0.5209125345,-7.735598525,-5.5528595505,-6.620949079,-7.681010021,-4.665769306,-2.325619095,-0.980536565,-8.9959341085,-0.04648874,0.5912083,-7.4122295,-6.999362,-6.0133445,-5.761951,-4.5368375
1,18.75,0.175000994,-0.670757947,0.556937417,0.384949,0.354178,0.1408925,0.292759,0.910103,-21.295835,-21.90775,77.487095,77.337345,97.94918,-5.81009072,-4.7973206535,-3.5490545915,-0.517248959,-7.699853016,-5.579305691,-6.639656068,-7.694154578,-4.6535764935,-2.141131071,-0.991804437,-11.539542635,-0.04647879,0.5742738,-7.463901,-7.010912,-5.9862685,-5.718385,-4.53194
1,19.25,0.320850432,-1.091632193,-0.55584242,0.4491215,0.345342,0.185326,0.271342,2.00502,-20.14031,-21.529485,77.29121,78.00748,98.015108,-5.669870056,-4.6670877945,-3.4345937855,-0.434856414,-7.3444156055,-5.336300328,-6.3670237405,-7.775265897,-4.48508531,-1.9943170325,-0.9426273625,-10.412387595,-0.04600759,0.5839791,-7.14432,-6.733936,-5.807585,-5.4933875,-4.4670505
1,19.75,0.1272040085,-1.4726187,1.296767731,0.461923,0.3974205,0.1862095,0.3104985,0.944533,-20.16013,-21.589975,77.908455,78.73786,97.992332,-5.6462243565,-4.683004616,-3.4263564355,-0.427001252,-7.3402426655,-5.3828098285,-6.4323246415,-7.726363625,-4.47922373,-1.8605432465,-0.9507801975,-8.2382220935,-0.04148562,0.5789825,-7.1201145,-6.723559,-5.780146,-5.509781,-4.4686045
1,20.25,0.288515807,-6.052514957,0.484685634,0.505946,0.428058,0.17472,0.293286,1.339189,-20.29794,-21.21706,78.48217,79.312315,97.961432,-5.6378154715,-4.673072083,-3.4375772035,-0.42354531,-7.3380001035,-5.383340228,-6.575656113,-7.6880843145,-4.4992885605,-1.8425568865,-0.9936754315,-7.176603876,-0.04758362,0.5700167,-7.1491915,-6.74455,-5.7905785,-5.5419025,-4.473802
1,20.75,0.110648091,-10.93415512,0.3917823855,0.525364,0.42728,0.183411,0.322362,0.909972,-20.41311,-21.451105,78.84066,79.359985,97.913552,-5.637180407,-4.7231647,-3.463729292,-0.424165314,-7.410031682,-5.409303116,-6.4867549015,-7.6865140785,-4.5398969365,-2.1095043245,-0.8756696795,-11.522968995,-0.03587474,0.5761211,-7.181588,-6.7849405,-5.8208715,-5.572985,-4.479625
1,21.25,0.281188274,-0.973216864,0.0284261825,0.4248715,0.398964,0.1527705,0.3151715,1.460577,-20.22866,-21.19147,81.4229,81.14457,97.766072,-5.646840487,-4.632305236,-3.477025873,-0.339372314,-7.332704136,-5.326024851,-6.261095773,-7.75512,-4.572110085,-2.410236194,-0.948007395,-9.492705426,-0.04258416,0.5941714,-6.97913,-6.669572,-5.742998,-5.657134,-4.503367
1,21.75,0.1837668315,-4.96268553,0.9511425365,0.48037,0.423687,0.182747,0.275786,1.038464,-20.32766,-20.88092,81.2026,80.38203,97.73864,-5.656140041,-4.639668957,-3.513078507,-0.390017809,-7.287961838,-5.3556416,-6.206644566,-7.69428,-4.612470452,-2.145532269,-0.900135579,-12.5543,-0.03923716,0.5896854,-7.043593,-6.738679,-5.798883,-5.719013,-4.495348
1,22.25,0.180825883,-1.393334824,0.179619441,0.4494765,0.4004715,0.1807435,0.2991535,1.073898,-19.3534,-21.121555,80.59915,81.189595,97.860596,-5.672393747,-4.57641994,-3.5195905065,-0.4046473975,-7.281888552,-5.059012563,-6.1415598665,-7.7066499905,-4.4821487525,-2.5493902195,-1.012246508,-11.883170545,-0.043675,0.5811859,-7.366949,-6.9089875,-5.942892,-5.767555,-4.551034
1,22.75,0.1164483155,-3.9274267605,1.683367415,0.492831,0.391608,0.188734,0.271934,0.8871405,-19.0344,-21.36692,81.25626,81.97785,97.984424,-5.69407193,-4.414834798,-3.49785888,-0.369785607,-7.133770483,-4.721931743,-6.11112267,-7.717414046,-4.29979461,-2.389870925,-1.043688578,-14.16635659,-0.04143656,0.5975284,-7.10918,-6.812432,-5.870671,-5.761988,-4.478614
1,23.25,0.1231075555,-0.2197371845,1.761330771,0.443737,0.367583,0.136563,0.388101,0.912473,-19.1801,-21.106,79.88741,80.0808,97.97216,-5.706184701,-4.36372338,-3.521654338,-0.363974749,-7.174002514,-4.659205673,-6.053878058,-7.870074811,-4.277950048,-1.993030605,-0.90525226,-10.79465891,-0.03588168,0.5906384,-7.083256,-6.791519,-5.868119,-5.731637,-4.458543
1,23.75,0.326652721,-6.30113346,1.761330771,0.497182,0.398261,0.189119,0.337838,1.971412,-19.2904,-20.87186,80.35676,79.9299,97.9646,-5.74513585,-4.396339039,-3.55166525,-0.364235169,-7.241511254,-4.667103969,-6.060350619,-7.942580006,-4.302816859,-2.478687957,-0.954025472,-11.88294574,-0.03698638,0.5762294,-7.01873,-6.725421,-5.818288,-5.684809,-4.446303
2,0.25,0.156,-10.79491878,-0.800290427,0.520359,0.411898,0.176604,0.229105,1.168407,-18.847825,-20.53179,77.58685,80.457915,96.795656,-4.901289188,-3.1442807,-3.5654325,-0.3020395,-4.634959413,-3.800935939,-5.0574,-4.53383,-3.364755,-1.9495585495,-1.1433336075,-9.2578965115,-0.06887475,0.9068712,-7.1090415,-6.310228,-5.179741,-4.60971,-2.988174
2,0.75,0.1419373675,-10.93234122,-0.63218056,0.4740885,0.4293255,0.190434,0.281018,1.0536885,-18.77534,-20.35223,77.98395,79.9263,96.81206,-4.8842343635,-3.13815775,-3.5533595,-0.294907,-4.629880737,-3.813392878,-5.04339,-4.53864,-3.36857,-1.920334997,-1.07698521,-8.0844496125,-0.06221833,0.902421,-7.18099,-6.338834,-5.18619,-4.623977,-2.991271
2,1.25,0.1208535805,-8.7586025285,-0.4449509775,0.444445,0.39462,0.1607535,0.26429,1.0553195,-18.597145,-20.5795,77.88463,81.2443,96.816668,-4.866416481,-3.13217965,-3.544402,-0.288797,-4.6214486665,-3.811739766,-5.023115,-4.530755,-3.374913476,-1.859760812,-1.107321282,-8.447637868,-0.06221286,0.9185766,-7.2315805,-6.379473,-5.183297,-4.6381435,-3.004212
2,1.75,0.121920123,-13.763179295,-0.759803122,0.4839715,0.415081,0.1673585,0.342437,0.8967925,-18.30989,-20.18473,78.3909,82.0146,96.864224,-4.837721,-3.1141263,-3.521376,-0.237526,-4.60292,-3.788195811,-4.88764,-4.52927,-3.36796,-1.820878244,-1.064586689,-8.17902,-0.06053066,0.9258162,-7.132408,-6.343883,-5.158923,-4.655882,-2.999794
2,2.25,0.1382853355,-12.11924595,-0.639326012,0.4858035,0.4250685,0.164772,0.262201,1.0162725,-18.34978,-20.13408,78.5836,81.5061,96.8708,-4.835504,-3.1282182,-3.516719,-0.238809,-4.57654,-3.79188069,-4.8944,-4.53526,-3.36257,-1.614899534,-0.904286771,-3.80646,-0.0571698,0.9527346,-7.159789,-6.286772,-5.125893,-4.669699,-3.029256
2,2.75,0.153596875,-8.326168915,-0.421559098,0.455643,0.492561,0.207878,0.235507,1.153363,-17.692,-19.377,78.0561,81.5784,96.908624,-4.830506,-3.1436793,-3.511522,-0.239833,-4.56481,-3.795228099,-4.93315,-4.50926,-3.36585,-1.456304724,-1.058639277,-5.656853488,-0.0582992,0.9000406,-7.19777,-6.285471,-5.137543,-4.671571,-3.062414
2,3.25,0.1692641855,-11.47619115,-0.590982106,0.557765,0.4996415,0.204377,0.246526,1.1225625,-17.81782,-18.736,77.552,80.8438,96.877544,-4.823481,-3.1606765,-3.499712,-0.244961,-4.55998,-3.797530838,-4.92382,-4.48375,-3.36932,-1.471362608,-0.992352506,-7.302921705,-0.06383534,0.9404198,-7.236874,-6.269392,-5.144701,-4.675887,-3.090275
2,3.75,0.143746304,-13.39347301,-0.369456618,0.569195,0.469693,0.179251,0.242921,1.154432,-17.51205,-18.63473,78.1844,80.4188,96.891176,-4.80983021,-3.1736919,-3.494398,-0.244616,-4.55052,-3.80205443,-4.88668,-4.48687,-3.36768,-1.56325815,-0.954085456,-5.386128682,-0.06158128,0.9180244,-7.276689,-6.231209,-5.138876,-4.697326,-3.109898
2,4.25,0.143594904,-11.48439759,-0.364266585,0.520361,0.470971,0.223365,0.2242315,1.183646,-17.772,-19.141,78.5267,81.1297,96.890288,-4.8041,-3.1550186,-3.487538,-0.2441,-4.54919,-3.801927879,-4.85014,-4.499,-3.35833,-1.592221557,-1.05106327,-8.25804,-0.05828752,0.9187838,-7.308034,-6.215307,-5.133444,-4.711999,-3.089322
2,4.75,0.142823725,-8.712124026,-0.597253007,0.536914,0.442727,0.1979475,0.209688,1.147827,-17.764,-19.292,78.7382,81.6984,96.910184,-4.789656,-3.1557243,-3.478583,-0.2435,-4.55038,-3.809346024,-4.82035,-4.50243,-3.35242,-1.686417831,-1.056282662,-7.855069767,-0.05826884,0.9145956,-7.283912,-6.243817,-5.137932,-4.698653,-3.103285
2,5.25,0.165099223,-11.91277746,-0.385973658,0.577714,0.465177,0.2062785,0.238323,1.094405,-18.78302,-20.441,79.05015,81.8123,96.92456,-4.773834,-3.1450767,-3.463743,-0.232644,-4.542,-3.802867089,-4.80813,-4.50775,-3.351421569,-1.994487691,-1.149698439,-11.5017,-0.0571497,0.9303462,-7.211978,-6.270147,-5.132867,-4.682959,-3.118898
2,5.75,0.169096969,-11.22789195,-0.6261070975,0.559516,0.508445,0.228007,0.2455345,1.1516315,-19.15314,-20.80092,79.2811,81.5617,96.950096,-4.760376,-3.153400017,-3.451927,-0.218199,-4.52844,-3.803821187,-4.78348,-4.48842,-3.358367467,-2.162793081,-1.132306491,-11.91217829,-0.06164532,0.927054,-7.146662,-6.306864,-5.131566,-4.683335,-3.130297
2,6.25,0.149412182,-7.2624737625,-0.627234063,0.529004,0.502532,0.205097,0.262849,1.154702,-18.738,-20.606,79.6164,81.70816,96.960728,-4.748768,-3.147438316,-3.441521,-0.208288,-4.52001,-3.794912961,-4.80172,-4.4647,-3.364893151,-1.959025948,-1.001318817,-8.40512,-0.05948558,0.9191444,-7.092839,-6.33372,-5.129973,-4.704982,-3.158748
2,6.75,0.162613786,-9.662410682,-0.286751011,0.467709,0.4341345,0.2118825,0.279941,1.211206,-19.671,-20.29,79.3908,81.2869,96.950888,-4.760057,-3.141306816,-3.430898,-0.215385,-4.5159,-3.800195862,-4.83761,-4.47247,-3.3725,-1.721043912,-0.944181594,-5.99558,-0.06276106,0.9549616,-7.032765,-6.312604,-5.138234,-4.719285,-3.176951
2,7.25,0.177786389,-9.552123328,-0.5344982535,0.487116,0.462548,0.212697,0.257233,1.024555,-18.73379,-20.448,79.5082,81.9093,96.925856,-4.784234,-3.135859189,-3.422538,-0.224529,-4.50996,-3.793994843,-4.87035,-4.48057,-3.36473,-2.030204923,-0.967691044,-8.30008,-0.04819636,0.916923,-7.130282,-6.281679,-5.149565,-4.720086,-3.194313
2,7.75,0.141311712,-13.31863407,-0.461444255,0.484639,0.412401,0.183453,0.274283,1.202008,-18.93459,-20.449,79.4686,81.402,96.886952,-4.813723,-3.132153183,-3.413224,-0.233074,-4.520656598,-3.795540755,-4.92363,-4.4882,-3.35728,-1.403300732,-0.766391619,-6.73198,-0.007839664,0.9974332,-7.115205,-6.256467,-5.146018,-4.710357,-3.200824
