DOY2,HR2,VPD,CO2,H2O,LW_IN,SW_IN,NETRAD_1_1_1,LW_OUT,SW_OUT,USTAR,TA_1_1_1,RH,PPFD_IN,PPFD_OUT,LE,H,G_3_1_1,SH,TS_1_1_1,TS_1_2_1,PA,WS
1,5.25,0.08,367.12335,1.279125,125.07,-2.807,-91.05875,174.19,-0.22075,0.03,-38.725,64.03,0,0,-6.21,-48.51375,-10.28625,-7.9,-9.779,-9.7585,93.4875,0.3095
1,5.75,0.08,368.383,0.991025,125.255,-2.76,-89.66025,174.39,-0.17025,0.03,-38.725,63.905,0,0,-11.22,-54.3805,-10.28625,-7.79,-9.789,-9.76875,93.4875,0.5675
1,6.25,0.08,367.953875,0.780425,127.2025,-3.0785,-83.41225,173.3925,-0.24,0.0555,-38.53,63.5275,0,0,-9.9,-42.888,-10.28625,-7.4475,-9.79925,-9.77875,93.4875,0.7875
1,6.75,0.08,368.0292,1.0066,127.3975,-2.798,-81.82025,171.2325,-0.26,0.05,-38.435,63.415,0,0,-8.5,-41.62725,-10.3155,-4.9325,-9.809,-9.78875,93.4875,0.599
1,7.25,0.08,366.276925,1.15495,127.2325,-2.93925,-78.91375,171.505,-0.223,0.05,-38.63,62.925,0,0,-4.8625,-40.63575,-10.438,-4.5,-9.837,-9.8165,93.4875,0.6415
1,7.75,0.08,368.02555,1.004,127.36,-2.98325,-80.36725,173.15,-0.24025,0.09425,-38.9225,60.3725,0,0,-7.25,-46.56025,-10.535,-8.965,-9.8385,-9.818,93.4875,0.489
1,8.25,0.08,368.06445,0.89695,128.175,-2.852,-76.81675,171.2825,-0.204,0.06375,-39.215,59.3925,0,0,-12.14,-40.369,-10.5355,-4.5925,-9.85825,-9.83775,93.4875,0.42925
1,8.75,0.08,366.9979,0.82705,129.9275,-1.996,-75.5765,171.255,-0.17025,0.066875,-39.1175,62.1275,0,0,-4.8025,-37.76375,-10.614,-5.2625,-9.86775,-9.8475,93.4875,0.46875
1,9.25,0.08,367.7588,0.76435,131.2925,0,-71.18,170.67,0,0.0635,-39.02,62.13,0,0,-6.505,-37.139,-10.77025,-4.2125,-9.887,-9.86675,93.4875,0.3695
1,9.75,0.08,366.2428,0.71995,130.205975,2.05275,-52.105,173.5575,0,0.05425,-38.825,62.7275,6.5485,0,-4.545,-50.43175,-10.77,-4.545,-9.94525,-9.89575,93.4875,0.4675
1,10.25,0.08,369.87405,0.52295,128.265975,11.618,-37.494,176.765,0,0.1,-38.0425,62.985,15.71025,7.332,-3.2825,-30.24875,-10.79325,-4.705,-10.0035,-9.95375,93.4875,0.5385
1,10.75,0.08,370.562,0.5933,127.465,17.9325,-23.8175,179.6075,6.253,0.14,-36.3625,65.9975,32.323725,12.33975,-3.55,-12.651,-10.81525,-2.15,-10.06175,-10.012,93.49,0.359
1,11.25,0.1,370.759675,0.25525,128.183475,22.1195,-2.21,184.395,8.4985,0.12,-33.55,66.795,40.124,17.68075,-3.825,-17.735,-10.77625,-2.77,-10.11025,-10.0605,93.4925,0.55925
1,11.75,0.12,370.7452,0.486275,125.7175,31.70675,10.10175,186.995,11.5695,0.12425,-32.1,61.565,42.65475,24.32375,-0.8,-21.8385,-10.79725,-3.24,-10.09225,-10.061,93.495,0.6295
1,12.25,0.13,370.747075,0.551525,124.5475,32.98675,13.13925,190.1825,11.46475,0.18,-31.705,59.585,65.70075,25.413,-4.95,-3.95725,-10.78075,-3.895,-10.07275,-10.03225,93.495,0.6935
1,12.75,0.1495,370.7311,0.61225,122.185,32.525,15.418,190.485,10.19375,0.1537,-30.825,56.3525,74.315,23.67525,-2.1,0.9395,-10.77975,-2.58,-10.0535,-10.013,93.4,0.674
1,13.25,0.15975,370.70625,0.553,122.2625,38.868,15.28,193.885,10.71575,0.15,-29.6325,53.3125,78.75125,25.0925,-10.06,8.2995,-10.77625,-2.3375,-10.024,-9.98425,93.4,0.71
1,13.75,0.16,370.4184,0.54,120.9925,32.8215,14.8255,195.1575,9.28325,0.1963,-29.3325,51.3075,73.59825,22.29625,-1.04,2.5,-10.77625,-2.1875,-9.9845,-9.9545,93.4,0.5995
1,14.25,0.16,370.083925,0.534,121.8725,29.5195,7.3085,194.9825,11.31425,0.1635,-29.23,47.0925,57.1815,24.91075,-0.719999999999999,-3.4475,-10.653,-4.7625,-9.9545,-9.9245,93.4,0.499
1,14.75,0.16975,368.4106,0.5445,122.265,21.29175,5.10725,195.45,8.46325,0.141225,-28.8275,45.4125,44.805,21.882,-3.6775,-1.087,-10.533,-2.63,-9.915,-9.885,93.4975,0.667
1,15.25,0.16975,369.21795,0.5645,122.2725,19.524,-17.129,192.4975,5.364,0.16925,-29.1125,47.35,31.9805,11.5765,-9.93,-0.2545,-10.5105,-6.225,-9.88475,-9.845,93.4975,0.48875
1,15.75,0.15975,369.0332,0.57425,122.37,13.12625,-34.608,190.99,5.19675,0.129675,-29.6025,48.65,26.07475,13.35775,-1.7,-2.5225,-10.32,-7.955,-9.85475,-9.82475,93.5,0.65825
1,16.25,0.14975,368.129375,0.57475,122.27,6.4985,-54.615,188.9525,0,0.1065,-30.0075,50.6675,12.2495,5.27475,-2.6,-12.105,-10.28,-9.395,-9.825,-9.8,93.5,0.69575
1,16.75,0.14,368.5566,0.5304,122.2725,0,-84.918,184.69,0,0.1379,-30.2175,54.115,7.4915,0,-4.19,-33.92,-10.182,-9.37,-9.79475,-9.76475,93.5,0.7495
1,17.25,0.13,368.5283,0.6285,122.7725,-1.554,-92.9655,183.7675,-0.083,0.1165,-31.5075,56.8875,0,0,-2.85,-30.5875,-10.143,-11.775,-9.7745,-9.7445,93.6,0.9215
1,17.75,0.11975,368.5756,0.675,122.48,-2.758,-95.47275,183.25,-0.25025,0.1,-32.205,59.0725,0,0,-7.1025,-36.346,-10.0615,-11.5625,-9.754,-9.734,93.6,0.71875
1,18.25,0.1,367.9237,0.6825,122.09,-3.57,-93.703,183.0225,-0.29075,0.11,-32.5025,61.3475,0,0,-5.32,-39.272,-10.0605,-12.3375,-9.7435,-9.7235,93.5,0.6785
1,18.75,0.09975,367.87205,0.7005,121.8825,-2.97375,-91.01575,180.5575,-0.27075,0.0815,-32.4175,62.3975,0,0,-2.255,-31.4215,-10.04,-14.6475,-9.743,-9.72275,93.5,0.5495
1,19.25,0.09,367.22475,0.71,121.78,-2.98975,-87.67375,178.6925,-0.28025,0.07275,-32.8225,62.4725,0,0,-5.82,-30.81925,-10.0205,-11.58,-9.74225,-9.72225,93.4975,0.5775
1,19.75,0.08975,366.78695,0.713,121.765,-2.869,-87.35925,178.0925,-0.212,0.07055,-33.5025,63.3225,0,0,-6.7375,-33.165,-10.04,-10.995,-9.7515,-9.7215,93.5,0.672
1,20.25,0.08975,366.6478,0.69275,122.355,-2.908,-86.5265,177.59,-0.23075,0.09,-34.0075,62.2525,0,0,-5.255,-32.116,-9.93325,-8.62,-9.751,-9.73075,93.5,0.5485
1,20.75,0.08,366.14215,0.734,122.545,-2.94775,-86.0165,177.3675,-0.20075,0.0681,-34.4,64.5025,0,0,-4.5075,-36.952,-9.85475,-7.865,-9.751,-9.7305,93.5,0.742
1,21.25,0.08975,365.8778,0.73175,122.1425,-2.816,-85.32725,176.7875,-0.24025,0.05425,-35.105,61.8925,0,0,-3.1775,-43.244,-9.924,-7.7575,-9.751,-9.72075,93.5,0.488
1,21.75,0.0895,364.962625,0.74,122.59,-3.088,-85.33275,175.79,-0.16075,0.0575,-35.605,62.1975,0,0,-15.04,-32.9495,-9.9625,-6.3175,-9.7315,-9.71125,93.5,0.59975
1,22.25,0.08,365.649275,0.927,123.3,-2.88,-86.636,174.7675,-0.12025,0.0424,-35.715,62.29,0,0,-5.7,-34.952,-9.9285,-8.42,-9.71225,-9.692,93.4975,0.6865
1,22.75,0.08,366.1963,1.1275,122.6,-2.68625,-87.88825,174.5375,-0.19025,0.05225,-36.215,63.5,0,0,-3.2375,-38.939,-10.0255,-10.22,-9.70275,-9.68275,93.4975,0.648
1,23.25,0.08,364.715225,1.126,123.995,-2.8155,-91.0415,174.795,-0.27025,0.06405,-36.6025,65.165,0,0,-3.3,-43.8625,-10.046,-8.19,-9.6935,-9.6735,93.4,0.5965
1,23.75,0.07975,363.64225,0.9953,123.9525,-2.78975,-89.7745,173.9875,-0.29,0.0315,-36.805,66.7175,0,0,-3.28,-44.527,-10.046,-7.23,-9.694,-9.674,93.3,0.60975
2,0.25,0.12,363.383,0.77475,124.045,-2.239,-88.86375,188.8,-0.1405,0.08,-30.7325,62.43,0,0,-5.4575,-40.18125,-4.16,-11.45,-7.2215,-7.18175,93.7975,0.835
2,0.75,0.11975,363.29765,0.8,121.7925,-2.545,-87.147,186.9125,-0.083,0.06,-30.9225,63.0275,0,0,-4.4,-43.414,-4.16,-10.135,-7.20275,-7.18225,93.8,0.60975
2,1.25,0.12,363.748575,1.183,122.395,-2.3,-90.915,185.5575,-0.12075,0.06,-31.1075,63.895,0,0,-6.195,-44.74725,-4.15,-8.8675,-7.1935,-7.20225,93.8,0.65775
2,1.75,0.10975,363.906625,1.35225,122.7225,-2.5945,-96.4995,183.895,-0.13075,0.036,-32.0125,61.1975,0,0,-6.83,-50.764,-4.22,-8.32,-7.2135,-7.23225,93.7975,0.60825
2,2.25,0.11,364.068,1.3375,120.095,-2.41125,-95.02725,183.1925,-0.14,0.04,-32.505,62.185,0,0,-6.3775,-45.494,-6.13,-7.92,-7.24325,-7.252,93.7975,0.5995
2,2.75,0.11,364.641,1.39175,120.3525,-2.3635,-97.485,182.49,-0.16075,0.068,-32.22,64.135,0,0,-8.7875,-52.645,-10.43,-7.24,-7.28275,-7.28175,93.6975,0.63875
2,3.25,0.11,363.6298,1.425625,121.12,-2.13125,-95.799,182.17,-0.192,0.05,-33.2,65.115,0,0,-6.15,-42.9225,-16.065,-6.625,-7.30275,-7.30175,93.6975,0.7295
2,3.75,0.11,364.042875,1.48225,120.735,-2.2825,-92.48275,181.5625,-0.1445,0.0475,-33.31,64.935,0,0,-4.97,-44.866,-18.09,-7.86,-7.31275,-7.3215,93.6975,0.87425
2,4.25,0.10975,364.5235,1.3959,120.1375,-2.414,-92.6835,180.9475,-0.1615,0.05,-34.01,63.46,0,0,-8.2475,-36.618,-20.37,-7.44,-7.32275,-7.34125,93.5975,0.67975
2,4.75,0.1,363.040525,1.456,119.5525,-2.382,-90.72575,179.76,-0.1905,0.06,-34.415,64.823475,0,0,-18.1075,-35.95425,-20.79,-7.185,-7.34275,-7.35125,93.5975,0.52
2,5.25,0.1,362.3612,1.24975,119.275,-2.4275,-89.88575,178.575,-0.2105,0.05675,-35.205,63.1875,0,0,-10.875,-42.8675,-21.98,-5.5875,-7.36225,-7.371,93.5975,0.7285
2,5.75,0.09975,363.2675,1.1212,119.2875,-2.172,-87.942,178.38,-0.17225,0.039725,-35.4125,63.1775,0,0,-9.6975,-43.385,-22.9,-5.2,-7.37225,-7.39075,93.5,0.71775
2,6.25,0.09975,363.5945,1.2357,119.195,-2.41925,-90.74475,178.0725,-0.2205,0.067,-35.8,64.363475,0,0,-10.06,-37.1335,-23.345,-8.29,-7.392,-7.4105,93.5975,0.709
2,6.75,0.09,363.72225,0.799375,119.29,-2.4865,-88.0075,177.56,-0.26075,0.06,-36.0025,67.075,0,0,-8.0375,-38.748,-23.658,-9.0825,-7.4225,-7.4305,93.6,0.69875
2,7.25,0.09,364.89805,1.3539,118.7,-2.50625,-87.713,177.5775,-0.201,0.04,-36.0025,67.205,0,0,-6.08,-47.18,-22.89,-4.7,-7.4315,-7.45025,93.6,0.6385
2,7.75,0.09,364.1246,1.6868,119.1925,-2.29925,-86.797,176.675,-0.15175,0.0535,-36.31,67.09,0,0,-6.6225,-45.033,-24.59,-8.22,-7.461,-7.4605,93.5975,0.656
2,8.25,0.09,363.02665,1.3464,120.655,-2.112,-84.7505,176.67,-0.10025,0.04,-36.505,66.8,0,0,-9.325,-39.555,-22.69,-7.82,-7.4905,-7.48025,93.695,0.55975
2,8.75,0.09,364.33915,0.523875,120.6625,0,-74.956,179.18,0,0.0589,-34.9175,67.1075,0,0,-7.9125,-42.166,-24.645,-9.31,-7.53,-7.4905,93.695,0.4095
2,9.25,0.1,364.9403,1.290775,118.975,7.208,-50.076,187.595,0,0.102025,-32.92,67.8425,11.3065,5.80725,-9.375,-26.198,-23.93,-9.77,-7.55025,-7.50075,93.695,0.309
2,9.75,0.13,365.405,0.625,117.8525,14.875,-10.19525,193.4875,5.14125,0.1149,-30.1,68.965,31.741,12.21725,-13.5,-29.502,-24.33,-2.59,-7.56075,-7.51075,93.6975,0.3495
2,10.25,0.15,366.605875,0.691,118.7925,24.824,8.97725,200.44,8.205,0.117,-27.8025,63.245,50.7595,18.709,-6.18,-28.04925,-25.215,-3.18,-7.571,-7.5205,93.6975,0.389
2,10.75,0.16,368.43435,0.6435,118.6075,32.81725,14.0645,205.065,12.78875,0.11,-27.1075,59.095,78.55875,28.324,-4.95,-2.587,-23.96,-2.74,-7.581,-7.53025,93.6,0.26975
2,11.25,0.18975,369.4284,0.65,120.01,52.8635,25.737,210.2875,17.5035,0.11945,-26.205,55.8875,105.03375,40.311,-5.4575,3.712,-23.835,-1.51,-7.591,-7.53025,93.6975,0.436
2,11.75,0.21,369.868,0.61475,122.1875,60.8815,29.474,216.675,20.4435,0.12725,-24.415,50.4825,120.795,52.256,-5.02,3.289,-20.37,-1.3025,-7.60025,-7.54,93.695,0.529
2,12.25,0.21,370.4097,0.58725,123.69,72.56525,35.411325,220.2775,23.08975,0.13775,-23.3,47.085,137.027525,56.07425,-3.64,0.918000000000001,-14.27,-1.19,-7.58025,-7.52025,93.5975,0.53975
2,12.75,0.21975,369.198,0.509,121.9925,69.608,31.144,224.8875,21.65575,0.17,-22.0025,44.365,133.204,57.21125,-1.7875,2.156,-6.34,-1.86,-7.5215,-7.4905,93.5975,0.698
2,13.25,0.23925,368.93325,0.459,122.0425,87.565,50.1145,224.085,30.28825,0.1865,-21.105,41.57,144.62475,64.9495,-0.609999999999999,9.092,-4.16,-2.2975,-7.49175,-7.4605,93.5975,0.71825
2,13.75,0.249,367.229,0.43725,122.335,87.785,45.082,228.095,29.706,0.2275,-20.42,38.69,159.02825,64.903,-3.6,13.951,-4.16,-2.425,-7.4615,-7.44025,93.5975,0.6995
2,14.25,0.24925,367.794,0.449,122.545,72.606,31.364,228.425,23.94375,0.1975,-20.905,37.97,141.0225,60.9645,-0.5,9.4925,-4.13,-3.0625,-7.44125,-7.40075,93.5975,0.72725
2,14.75,0.259,367.2857,0.4225,121.765,59.80275,25.87475,226.695,21.8875,0.17735,-20.915,36.645,130.28125,48.87225,-0.6,4.812,-4.15,-4.445,-7.4305,-7.381,93.595,0.8845
2,15.25,0.24925,367.2747,0.416,122.26,51.386,20.697,226.3675,16.51625,0.238,-21.2075,34.895,118.00975,41.987,-0.62,6.021,-4.16,-5.375,-7.40075,-7.36075,93.595,1.00925
2,15.75,0.23975,367.6345,0.45325,122.1675,45.9805,13.44175,225.5775,14.0155,0.227,-21.225,36.095,86.91475,30.29975,-0.4775,4.35425,-4.18,-6.935,-7.36125,-7.3405,93.5,1.01575
2,16.25,0.23975,366.6966,0.403,121.5725,28.374,-14.508,222.585,11.35075,0.2185,-21.425,36.275,71.52025,28.6625,-4.2925,-6.243,-4.18,-3.96,-7.341,-7.32025,93.5975,0.87875
2,16.75,0.23,366.6829,0.443,122.0575,17.4105,-41.719,219.5675,7.0295,0.17765,-22.115,38.5625,45.057,17.91925,-4.5,-19.8955,-4.18,-5.8,-7.3005,-7.2905,93.5,0.72825
2,17.25,0.21975,367.110025,0.50825,123.9,9.858,-73.878,215.4525,0,0.1185,-22.5225,41.5925,17.46,9.71575,-3.05,-22.31275,-4.17,-7.63,-7.28025,-7.2605,93.6,0.78375
2,17.75,0.21975,366.63365,0.542,124.0975,0.31,-94.753,210.2475,0,0.127,-23.315,44.9875,0,0,-3.375,-34.0165,-4.19,-9.645,-7.26,-7.2505,93.5975,0.76975
2,18.25,0.2095,366.3721,0.586,122.3875,-2.799,-99.49275,204.83,-0.000749999999999997,0.09825,-24.3075,49.775,0,0,-5.02,-39.9625,-4.19,-12.825,-7.24,-7.2305,93.695,0.648
2,18.75,0.17,366.3199,0.606,122.39,-2.91,-102.5535,200.475,-0.15075,0.05,-24.805,52.965,0,0,-4.92,-42.872,-4.19,-18.115,-7.22025,-7.21075,93.695,0.688
2,19.25,0.15975,366.1096,0.62775,122.2925,-2.929,-96.3175,199.0475,-0.2915,0.08255,-25.7075,54.075,0,0,-4.38,-42.314,-4.2,-13.3175,-7.21025,-7.19075,93.7925,0.79825
2,19.75,0.16,365.2177,0.62325,122.7,-2.685,-95.50375,195.1575,-0.182,0.0734,-26.92,55.8475,0,0,-3.95,-38.31325,-4.18,-11.4225,-7.19025,-7.171,93.7925,0.639
2,20.25,0.15,363.671175,0.625,124.75,-2.5975,-95.36525,192.2775,-0.142,0.09,-28.6025,57.185,0,0,-3.425,-36.98425,-4.19,-10.8,-7.1805,-7.161,93.7925,0.51975
2,20.75,0.15,363.539075,0.76,123.6675,-2.66,-93.288,190.175,-0.1345,0.05,-28.9125,58.6,0,0,-3.1,-53.624,-4.17,-12.46,-7.16075,-7.1415,93.795,0.658
2,21.25,0.13975,363.237675,0.783,123.6925,-2.584,-96.6625,190.5275,-0.13,0.0778,-29.5125,59.195,0,0,-4.455,-46.664,-4.13,-17.1,-7.14125,-7.1315,93.6975,0.56925
2,21.75,0.13,364.2138,0.81,123.74,-2.45,-93.29225,191.1075,-0.12025,0.0465,-30.12,60.59,0,0,-7.43,-45.4435,-4.137,-13.3225,-7.16075,-7.141,93.6975,0.829
2,22.25,0.12,364.93745,0.791,124.025,-2.406,-91.87575,191.67,-0.11,0.0686,-31.2,61.2725,0,0,-6.5525,-49.0725,-4.1065,-11.35,-7.19,-7.1605,93.7,0.807
2,22.75,0.12,363.538,0.7805,124.9,-2.36675,-90.28375,191.76,-0.11025,0.06,-31.3025,60.695,0,0,-4.985,-42.4045,-4.118,-7.31,-7.18075,-7.18,93.7975,0.68625
2,23.25,0.12,364.703,0.79475,125.8,-2.97,-90.7715,189.99,-0.10075,0.07825,-31.0125,61.7975,0,0,-6.045,-44.18575,-4.0865,-12.16,-7.191,-7.1805,93.8,0.61675
2,23.75,0.12,363.89575,0.761,125.505,-2.6875,-91.17275,190.4675,-0.11,0.05825,-31.5125,61.9875,0,0,-11.05,-42.63,-4.076,-11.63,-7.19125,-7.1805,93.8,0.8165
3,0.25,0.13975,361.3188,1.038,121.15,-2.36575,-96.88475,192.8875,-0.03075,0.0405,-28.1275,53.965,0,0,-5.275,-45.88375,-3.641,-7.24,-6.86075,-6.8505,92.8975,0.879
3,0.75,0.14,361.74735,1.25125,122.1475,-2.64275,-96.71625,190.905,-0.06,0.03335,-28.34,54.0725,0,0,-8.24,-36.125,-3.681,-11.3375,-6.8605,-6.85025,92.8975,0.6795
3,1.25,0.13,362.314425,0.859,120.9675,-2.675,-98.62225,189.9875,-0.051,0.03,-29.3325,57.29,0,0,-9.4325,-39.3925,-3.78825,-9.515,-6.87,-6.86,92.8975,0.7685
3,1.75,0.13,361.822125,1.42245,121.0775,-2.56225,-97.51575,188.04,-0.01025,0.05,-28.94,58.66,0,0,-7.6,-46.42,-3.80475,-9.64,-6.87975,-6.85975,92.8975,0.78
3,2.25,0.12,360.5992,1.208,124.8825,-2.6045,-98.13475,186.4675,0,0.04025,-29.82,58.77,0,0,-6.36,-41.0525,-6.7165,-6.3275,-6.88925,-6.8695,92.8975,0.7985
3,2.75,0.12975,360.80215,1.385,128.8275,-3.18425,-96.33475,185.5825,0,0.04,-29.8275,56.7475,0,0,-11.795,-40.278,-8.391,-10.0675,-6.89875,-6.879,92.8975,0.82875
3,3.25,0.12975,363.594275,1.5655,131.075,-2.6665,-95.3655,184.295,-0.08025,0.044,-30.7075,56.13,0,0,-7.75,-44.056,-12.882,-10.01,-6.90825,-6.89825,92.8,0.7585
3,3.75,0.12,360.838075,1.816625,132.6975,-2.391,-96.15525,185.045,-0.03625,0.018,-30.9075,52.165,0,0,-9.11,-39.686,-16.27225,-8.265,-6.92775,-6.90775,92.7975,0.60925
3,4.25,0.12975,363.4228,1.96725,133.6525,-2.402,-95.3155,185.3975,-0.12275,0.03,-31.3025,51.6575,0,0,-8.105,-38.9055,-19.1095,-12.235,-6.9375,-6.9175,92.7975,0.59625
3,4.75,0.12,364.28205,1.91845,134.735,-2.635,-95.2785,184.1375,-0.3805,0.01925,-32.005,55.1975,0,0,-8.36,-34.378,-19.935,-8.865,-6.947,-6.92725,92.7975,0.7765
3,5.25,0.11975,363.357125,1.94,135.8375,-2.587,-96.378,184.015,-0.141,0.0195,-31.9225,56.995,0,0,-8.36,-40.873,-20.0495,-9.145,-6.95675,-6.9465,92.8,0.8055
3,5.75,0.1195,362.65945,1.95975,135.6875,-2.65,-97.1705,183.8425,-0.13125,0.029,-31.81,61.965,0,0,-14.18,-42.445,-20.10375,-10.51,-6.96625,-6.956,92.8,0.7455
3,6.25,0.12,362.915075,1.7027,143.3225,-2.268,-96.57,185.325,-0.106,0.048,-31.43,63.145,0,0,-6.0025,-35.0815,-21.70775,-7.615,-6.98575,-6.96575,92.8,0.8275
3,6.75,0.11,364.18785,1.89215,144.1125,-2.43575,-93.028,185.215,-0.31075,0.029,-31.535,63.2575,0,0,-19.05,-35.357,-22.04125,-8.55,-6.99525,-6.985,92.8,0.6085
3,7.25,0.10975,365.50705,1.58225,143.155,-1.835,-78.9445,184.4425,0,0.02975,-31.7325,64.348475,0,0,-9.16,-33.29485,-22.3395,-6.175,-7.01475,-6.9945,92.8975,0.45775
3,7.75,0.09975,366.0579,1.394375,134.3325,0,-70.663,184.635,0,0.03925,-31.8075,63.07,0,0,-5.15,-34.75,-22.362,-5.975,-7.034,-7.014,92.8975,0.366
3,8.25,0.12,368.589,1.3665,129.755,11.80975,-41.03575,185.32,3.6355,0.02,-31.6075,62.44,23.22025,8.137,-13.9,-27.922,-22.59025,-4.27,-7.05325,-7.03325,92.8975,0.4685
3,8.75,0.1395,369.133275,0.74,129.8825,26.477,-6.043,187.37,9.15725,0.02,-31.005,58.3425,49.01575,20.587,-6.3725,-25.23825,-24.27275,-3,-7.07275,-7.04275,92.995,0.5465
3,9.25,0.17975,368.890675,0.814,131.255,44.21,13.784,193.28,15.422,0.02,-28.815,49.3925,78.72275,34.127,-1.46,-19.832,-25.81975,-1.825,-7.092,-7.062,92.995,0.5185
3,9.75,0.19975,370.0039,0.7845,127.075,63.877125,31.34625,200.8825,20.68725,0.02,-27.2175,43.0825,141.58625,50.73325,-2.475,-0.353,-26.7135,-1.4275,-7.1115,-7.0815,92.995,0.48775
3,10.25,0.22,369.92335,0.77625,121.7125,73.35,42.41,208.94,24.0855,0.02,-25.8225,39.48,169.8065,57.51675,-1.34,-0.1445,-25.70875,-2.9075,-7.1405,-7.091,93.095,0.45825
3,10.75,0.2495,369.7584,0.78,126.5475,77.8275,49.00025,214.68,24.4815,0.03,-24.425,35.66,166.98475,62.94775,-5.1925,-0.0535,-25.08175,-1.1125,-7.1305,-7.10025,93.095,0.619
3,11.25,0.26,369.929875,0.75575,133.0575,113.05,70.6885,221.78,34.6905,0.02975,-23.1125,32.37,239.83425,82.28375,0.895,0.194,-23.326,-1.2025,-7.14,-7.11,93.095,0.729
3,11.75,0.28925,370.1923,0.7055,136.92,129.64,75.628,229.8075,40.40325,0.02,-21.6125,27.895,284.34425,101.71325,3.08,-0.0645,-21.009,-1.6,-7.13075,-7.09075,93.095,0.71975
3,12.25,0.289,369.7737,0.666,140.215,145.045,84.69225,233.8375,45.98,0.02285,-20.7425,25.97,322.24675,114.00625,2.37,0.5465,-15.477,-3.1875,-7.1115,-7.08125,93.095,0.79925
3,12.75,0.26975,369.468925,0.6025,140.9775,132.125,79.635,237.1375,47.99375,0.02275,-19.9425,23.9575,313.83025,119.001,-2.65,21.24625,-8.449,-0.9,-7.10175,-7.07175,93.095,0.95575
3,13.25,0.309,369.3084,0.528,141.7375,117.18,65.08,238.9675,44.4015,0.1435,-19.4325,21.0875,299.5995,105.9965,2.0925,-0.531,-3.79025,-1.4025,-7.0825,-7.0625,93.095,1.21725
3,13.75,0.37725,368.952,0.63625,147.0375,120.41,66.8085,240.0825,42.8255,0.02,-18.825,20.9,301.19725,109.094,3.38,-0.057,-3.6265,-3.425,-7.073,-7.053,93.095,1.287
3,14.25,0.33825,368.4616,0.64625,146.8775,127.3075,71.53475,237.6925,36.0945,0.233,-18.8025,21.8625,310.26625,98.79675,4.335,0.10425,-3.6555,-1.61,-7.06375,-7.04375,92.9975,1.229
3,14.75,0.309,369.1268,0.645,147.3925,89.91,48.867,239.2625,30.2075,0.0388500000000001,-18.2,21.2925,235.06475,75.5795,1.925,-0.055,-3.67,-2.3125,-7.0545,-7.03375,92.9975,1.019
3,15.25,0.33825,368.9854,0.6,143.7375,101.635,57.279,238.77,29.07975,0.03,-17.605,21.3475,246.93175,69.9595,5.38,0.03125,-3.641,-3.7675,-7.0545,-7.035,92.9975,1.05825
3,15.75,0.31875,369.0154,0.6275,146.5675,88.1875,56.06275,238.185,26.09125,0.2,-17.4025,20.965,211.40875,64.81125,-3.15,17.9905,-3.67,-2.9075,-7.045,-7.0245,93,1.11975
