DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,LE,SLE,G,TS_1,TS_2,TS_3,RH,PA,CO2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1
1,13.75,0.301578,1.517,2.473195,-0.5789441665,-0.563527,-0.008993832,34.05107497,23.1751,0.0488262435,6.633106166,0.322,-0.038,0.138,66.14429784,85.857885,399.5767235,148.23,665.6,298.0056,53.93,255.9,323.6,5.4991674015,-0.0928193,1.014756128,0.832415762,0.36411262,1.026,0.389863796,-0.4,-0.3,0.6,2.3,4.025,7.475,-0.2,-0.1,0.7,2.425,4.4,7.85
1,14.25,0.303096,1.5075,2.376586224,-0.500534667,-0.468421,-0.010591667,35.1546,23.973,0.020692604,9.751544389,0.431,0.0485,0.219,66.21403575,85.84769,399.78705575,131.165,622.5,277.8,48.32548,253.45,322.9,5.5217477025,-0.0976059105,0.975917005,0.794890559,0.360205497,0.8575,0.361245583,-0.4,-0.3,0.6,2.3,4,7.475,-0.2,-0.1,0.7,2.425,4.4,7.8
1,14.75,0.303598,1.709,2.34325,-0.5206445,-0.510889,-0.003416667,27.3792,21.5418,0.011680635,3.7501590165,0.4625,0.0705,0.2715,66.10464702,85.83198,399.9705864,112.892955,527.6,235.4238,44.14,255.8,322.55,5.522534841,-0.09897075,0.9662046125,0.832205136,0.35736186,1.0185,0.342603269,-0.4,-0.3,0.6,2.3,4.05,7.5,-0.2,-0.1,0.7,2.4,4.4,7.8
1,15.25,0.286016,1.346,2.33013,-0.345837278,-0.344129,0.0072319445,21.35125,17.8334,0.022982289,-1.2417072625,0.4575,0.0775,0.259,66.74504176,85.8422,400.6588916,80.94,416.35,188.4,36.84174,263.3005,320.6,5.500930229,-0.07581925,0.917990133,0.7701115035,0.3423382345,0.7135,0.29478806,-0.4,-0.3,0.6,2.3,4.025,7.475,-0.2,-0.1,0.7,2.425,4.4,7.85
1,15.75,0.260499,1.337,2.13262,-0.233523389,-0.260296,0.0063208335,13.1605,14.1656,-0.0235462655,-4.751657021,0.395,0.105,0.23,67.52419799,85.85945,400.26082635,56.08,323.3,146.4,29.52,261.5939,319.4,5.417649466,-0.07426425,0.903334379,0.705258818,0.320764711,0.72,0.266011278,-0.375,-0.3,0.6,2.3,4.025,7.475,-0.2,-0.1,0.7,2.4,4.4,7.8
1,16.25,0.2333725,1.1965,1.911273983,-0.097571222,-0.1189635,0.0128694445,4.38524,10.7018,-0.009055856,-3.908282627,0.35,0.104,0.196,68.798900905,85.8581,400.79906635,26.615,211.05,98.65,19.67,257.85,317.35,5.420704492,-0.05423905,0.833557437,0.699840696,0.299653633,0.666,0.253317193,-0.3,-0.3,0.6,2.3,4,7.5,-0.2,-0.1,0.7,2.4,4.4,7.8
1,16.75,0.2221334155,0.929,1.70917,0.144416433,0.10153565,0.028130556,-8.77975,8.98069,-0.067699912,-3.153020186,0.3,0.105,0.168,71.02685589,85.8538,401.51228465,-4.911,107.15,44.9,9.63,260.5429,314.5,5.465873748,-0.04485325,0.770946172,0.694110942,0.276961008,0.533,0.284936484,-0.3,-0.3,0.6,2.3,4.05,7.5,-0.2,-0.1,0.7,2.5,4.4,7.9
1,17.25,0.213204,0.3855,1.54585,0.3843286665,0.338147,0.032686111,-16.7277,7.006085,-0.107513492,-4.5173603955,0.2515,0.1035,0.153,73.840058,85.8644,402.0993858,-34.775,38.49,12.135,3.115,259.75105,311.85,5.465002368,-0.03027875,0.7299095835,0.67025558,0.2631943385,-0.0935,0.349535406,-0.3,-0.3,0.6,2.3,4.05,7.5,-0.2,-0.1,0.7,2.475,4.4,7.8
1,17.75,0.212081463,-0.0425,1.54635,0.5151422225,0.4808635,0.031091667,-16.577478395,5.37521,-0.125494046,-6.8853812155,0.16,0.091,0.1145,75.729654515,85.8911,402.1056153,-50.671,5.382,0.019,0.979,257.65,309.7,5.494185849,-0.0251902,0.687962935,0.654654871,0.246905043,-0.5928819,0.371402746,-0.3,-0.3,0.6,2.3,4.025,7.5,-0.2,-0.1,0.7,2.475,4.4,7.8
1,18.25,0.196855,-0.2205,1.4695,0.524314722,0.5164595,0.006719444,-20.5432,4.51441,-0.090369984,-6.0285216815,0.0635,0.0295,0.0875,75.888509165,85.9097,402.0272115,-51.0355,0.343,0,0.4905545,256.672,308.8,5.5318666475,-0.0136872,0.673836034,0.631078442,0.237318562,-0.81,0.383206211,-0.3,-0.3,0.6,2.3,4.025,7.45,-0.2,-0.1,0.7,2.475,4.4,7.85
1,18.75,0.1995885,-0.4485,1.59037,0.563341722,0.564645,0.0075166665,-21.2972,4.876365,-0.0627024525,-4.804193278,-0.0015,-0.019,0.0275,74.830698635,85.919,401.7076517,-51.0755,0.155,0,0.4875,255.4,307.5,5.3566913435,-0.0121616,0.645294506,0.606251598,0.245931901,-0.872,0.382431693,-0.3,-0.3,0.6,2.3,4.05,7.475,-0.2,-0.1,0.7,2.5,4.4,7.8
1,19.25,0.214890159,-0.4915,1.61998,0.622772611,0.677621,0.001366667,-20.5222,4.795735,-0.0444718425,-4.658085329,-0.032,-0.033,0.003,75.890124085,85.899,400.7385822,-52.854,0.14,0,0.5155,256.15,307.45,5.348817292,-0.0170865,0.672153731,0.582158272,0.243180115,-0.9425,0.4050523015,-0.3,-0.3,0.6,2.3,4.1,7.45,-0.2,-0.1,0.7,2.5,4.4,7.8
1,19.75,0.2004138765,-0.536,1.69829,0.593975889,0.617887,0.0005125,-20.9482,5.169415,-0.052121646,-3.999746735,-0.0455,-0.057,-0.0175,75.51666803,85.8961,400.4814418,-50.661,0.161,0,0.519,253.76395,306.4,5.158518175,-0.01396,0.648381061,0.640476385,0.265530789,-1.0375,0.4069311795,-0.3,-0.3,0.6,2.3,4.05,7.45,-0.2,-0.1,0.7,2.5,4.4,7.8
1,20.25,0.217413,-0.467,1.604805013,0.655833222,0.6424015,0.0046125,-20.79595,5.295415,-0.089098482,-3.532294292,-0.0675,-0.077,-0.0335,75.003715105,85.90455,399.62960825,-55.5489365,0.13,0,0.5275,253.49805,306.4,5.171941541,-0.0163007,0.674510577,0.6070644695,0.252507795,-1.0865,0.4167697095,-0.3,-0.3,0.6,2.3,4.1,7.45,-0.2,-0.1,0.7,2.5,4.4,7.8
1,20.75,0.219779,-0.3065,1.602648825,0.576864222,0.566136,0.005352778,-24.9557,4.821,-0.047789461,-3.42045486,-0.0795,-0.0925,-0.0525,75.54283329,85.9012,399.8042225,-55.524,0.168,0,0.5133285,251.55,306.32905,5.239715138,-0.0202202,0.6645932445,0.635841122,0.2680736895,-0.815,0.408094352,-0.3,-0.3,0.6,2.3,4.05,7.4,-0.2,-0.1,0.7,2.5,4.4,7.8
1,21.25,0.225065,-0.239,1.625653461,0.4877815555,0.498769,0.000797222,-23.7221,4.23764,-0.049244387,-3.8524085345,-0.093,-0.109,-0.067,75.21049401,85.88495,399.7705538,-52.982,0.123,0,0.494039,253.8,306.2,5.2400478,-0.01707885,0.686284198,0.627139538,0.270140334,-0.68,0.397509748,-0.3,-0.3,0.6,2.3,4,7.45,-0.2,-0.1,0.7,2.5,4.4,7.8
1,21.75,0.2266035,-0.308,1.70793,0.537585778,0.5531815,0.004897222,-22.3765,5.42383,-0.0735922985,-3.9168688625,-0.105,-0.112,-0.068,75.33994481,85.8993,399.5956398,-52.374,0.114,0,0.543205,253.2,305.8,5.210729118,-0.0191109,0.676719292,0.607909533,0.262311456,-0.841,0.41041077,-0.3,-0.3,0.6,2.3,4.05,7.45,-0.2,-0.05,0.7,2.5,4.4,7.8
1,22.25,0.226349,-0.3865,1.582825,0.590351389,0.5991195,0.0071180555,-24.2366,4.40348,-0.0499990615,-4.241666667,-0.1075,-0.122,-0.1075,74.73911374,85.90135,399.42367135,-49.2605,0.154,0,0.5125,257.3,304.8,5.214771992,-0.0125903,0.699073673,0.634163228,0.263700588,-0.922,0.4574550885,-0.3,-0.3,0.6,2.3,4.05,7.45,-0.2,-0.05,0.7,2.5,4.4,7.8
1,22.75,0.2167365,-0.419,1.61811,0.507494167,0.517025,0.0092819445,-25.0599,4.4246,-0.062913267,-3.633884634,-0.135,-0.148,-0.0915,74.49269828,85.9119,399.4154688,-48.4905,0.17,0,0.4805,255.44905,303.8319,5.147101566,-0.01636815,0.664652535,0.615319076,0.257812686,-0.8795,0.441226699,-0.3,-0.3,0.6,2.3,4,7.4,-0.2,-0.05,0.7,2.5,4.4,7.8
1,23.25,0.2207575,-0.3735,1.657305,0.4843386665,0.5047925,0.005580556,-24.94065,4.531085,-0.0006836205,-3.519505499,-0.1365,-0.171,-0.113,74.42125777,85.92544,399.4806753,-49.2475,0.178,0,0.4885,257.0322,305.25,5.0683104515,-0.019869959,0.668185603,0.609768809,0.253765837,-0.819,0.4011320085,-0.3,-0.3,0.6,2.3,4.075,7.425,-0.2,0,0.7,2.475,4.4,7.8
1,23.75,0.211575,-0.5555,1.62261,0.496189222,0.487651,0.000911111,-25.4454,4.22922,-0.005215772,-4.0422778785,-0.158,-0.1825,-0.1245,74.246748895,85.91465,399.4616842,-45.487,0.18,0,0.4845,261.95,304.3,5.0536692,-0.0153691,0.662321674,0.616282403,0.254862904,-1.037,0.432793611,-0.3,-0.3,0.6,2.3,4.05,7.4,-0.2,-0.05,0.7,2.5,4.4,7.8
2,0.25,0.268437,-0.6505,2.06883,0.739385722,0.743665,0.001025,-34.449,7.9558,-0.0331822085,-5.032372539,-0.0535,0.03,-0.0765,65.04918897,85.6142,405.0237058,-74.303,0.04,0,0.6055295,235.35,304.2,4.715851602,-0.03752835,0.76362208,0.721312642,0.3175111075,-1.117,0.40327782,-0.2,-0.3,0.4,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,0.75,0.25567,-0.73,1.96342,0.701093778,0.69196,0.006377778,-31.0598,7.8818,-0.0433111105,-6.43199568,-0.1185,0.001,-0.0945,65.9315689,85.62065,405.50622095,-75.5475,0.064,0,0.602,234.55945,303.5,4.645504995,-0.039260587,0.796582074,0.709805607,0.308388067,-1.2255,0.404199585,-0.2,-0.3,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,1.25,0.280605,-0.8325,2.13222,0.7483252775,0.751685,0.005808333,-35.97649447,6.962215,-0.0424981775,-6.566288015,-0.1215,-0.003,-0.115,65.99798799,85.62926,405.6189633,-76.843,0.051,0,0.604,232.0804,302.60525,4.528241249,-0.0467538,0.75702186,0.6940558735,0.3193509045,-1.3295,0.411393972,-0.2,-0.3,0.3,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,1.75,0.274497,-0.8715,2.061715,0.723169333,0.7284395,0.004555556,-32.97545,7.14771,0.007922611,-7.113970319,-0.139,0.0035,-0.154,66.62264426,85.6296,405.8424692,-75.887,0.046,0,0.5895,235.2,302.2,4.596478478,-0.0465488,0.811803548,0.694886322,0.335529432,-1.2308205,0.401401296,-0.2,-0.3,0.3,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,2.25,0.2676015,-0.8365,2.1057,0.677416556,0.674363,0.0019930555,-32.70855,7.26393,-0.000285555,-6.117775455,-0.1235,-0.001,-0.1985,65.515559325,85.62565,405.5311714,-74.2993095,0.046,0,0.6025,238.6,302.15,4.562014164,-0.050234,0.7467890585,0.6928118485,0.3405617305,-1.151,0.399882483,-0.2,-0.3,0.3,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,2.75,0.261391,-0.74,2.07546,0.744662333,0.748722,0.004104244,-32.0091,7.055625,-0.0047634015,-6.873758019,-0.177,-0.0335,-0.212,65.783217195,85.6074,405.2589183,-74.3685,0.049,0,0.5525,237.7,300.6,4.603400811,-0.0578453,0.8017983525,0.711602277,0.337512285,-1.1325,0.3938385955,-0.2,-0.3,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,3.25,0.273436,-0.717,2.133325,0.59254,0.6033865,0.003188889,-33.8687,7.27267,-0.02192133,-6.175050843,-0.1775,-0.0765,-0.243,65.940486515,85.5986,405.43462075,-71.0695,0.095,0,0.6025,237.15,300.7,4.524417314,-0.0584636,0.805895775,0.721269021,0.325651654,-1.008,0.403107926,-0.2,-0.3,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.1,3.6,6.6
2,3.75,0.2776845,-0.7505,2.05576,0.6454342775,0.657511,0.000911111,-33.90135,6.881585,-0.043121434,-6.276751255,-0.195,-0.108,-0.242,66.41170319,85.59575,405.6366046,-72.211,0.133,0,0.5366375,236.4,300.7,4.4919192865,-0.05657995,0.77961434,0.7056875855,0.327013287,-1.0495,0.379448284,-0.2,-0.3,0.4,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,4.25,0.298409,-0.8755,2.127095,0.594252333,0.5944055,0.003644444,-32.79405,7.80277,-0.037830124,-6.418727932,-0.189,-0.113,-0.2665,66.619453745,85.5844,406.15367685,-69.8995,0.106,0,0.5585,233.4,300.6,4.482769552,-0.0660782,0.779859603,0.720683009,0.341710404,-1.284,0.389206886,-0.2,-0.35,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,4.75,0.2891305505,-0.8815,2.041115,0.5749910555,0.560456,0.0052958335,-31.8428,6.47007,-0.016150872,-6.377832918,-0.2,-0.1235,-0.31,66.49562139,85.60565,406.19731445,-67.12,0.106,0,0.5595,238.65,301,4.4828784275,-0.050284,0.790081009,0.755241021,0.320816147,-1.41,0.402399614,-0.2,-0.35,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,5.25,0.2861075,-0.7645,2.04058,0.641892111,0.6464695,0.003416667,-31.56425,7.48936,-0.019105606,-7.035118222,-0.2,-0.132,-0.3265,66.518415575,85.6023,406.1391264,-66.542058,0.101,0,0.545499,239.25,300.95,4.521753607,-0.05372655,0.7993523395,0.7229049635,0.33993927,-1.4100465,0.404457662,-0.2,-0.3,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,5.75,0.2780575,-1.054,2.10171,0.592878667,0.586811,0.005922222,-29.7582,7.08552,-0.0294367295,-7.102850108,-0.2385,-0.1555,-0.313,66.096503065,85.592,406.3066847,-66.469,0.084,0,0.549,239.75,299.85,4.522058131,-0.05038095,0.796367378,0.736180005,0.307522845,-1.57,0.413033897,-0.2,-0.3,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
2,6.25,0.278525,-1.17,2.00931,0.535384889,0.550663,0.0056944445,-29.7935,6.38553,-0.024604875,-6.095885981,-0.241,-0.1765,-0.3225,66.59402701,85.5671,405.7807959,-66.325,0.044,0,0.489,238.75,299.8,4.532503379,-0.0469763,0.7820716555,0.728663742,0.321511367,-1.8455,0.4230678985,-0.2,-0.3,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2,3.6,6.6
2,6.75,0.26652,-1.5125,1.9712,0.5658056665,0.565309,0.0068902775,-27.13315,6.23012,-0.023504755,-6.788055291,-0.2845,-0.2,-0.3285,66.741007005,85.5784,405.16363675,-64.3835,0.09,0,0.5115,240.65,300.35,4.5024877785,-0.043136247,0.762796172,0.713193522,0.297368963,-1.9305,0.3627007235,-0.2,-0.3,0.35,1.8,3.2,6.2,-0.2,-0.1,0.6,2.05,3.6,6.6
