DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,G,SG,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,TA_1_4_1,TS_2_1_1
1,0.25,422.208725,18.1556825,5.04475525,0.48255785,2.92964675,11.6233924499999,7.986128,17.7855568249999,19.178623,5.77619325,0.4600279875,-0.00198416162500001,1.553661375,1.159709375,0.4926725125,84.9830565,1.1822647,76.9947225,4.143988,2.44262414999998,1.571492875,0.0576365059999999,4.23105659999998,0.0468780554999997,1.776371975,315.19355,308.33653,1.5649785,72.08717,0.205368339999999,97.2637795,4.370103675,0.0550910999999999
1,0.75,426.73456,13.61925575,5.0278281,0.381056924999999,5.18830737499997,7.6285051,4.72235475,7.05014809999999,8.58294714999999,5.6741838,0.529085832500001,-0.0010157818525,1.56506535,1.346942625,0.517718495,84.9986585,0.4980208375,78.7236995,4.10064534999999,5.9536808,1.691600125,0.05355603925,3.592137125,0.0468780554999997,2.0503648,311.584695,309.421,0.82747765,73.607662,-0.00642708749999998,97.0751335,4.639600225,0.051211336
1,1.25,442.05698,12.0360930571429,5.26740105,0.71467368,3.95503980000001,12.775062,17.51909525,9.22009017499999,12.4129305,5.017783975,0.3851196575,-0.0011376587075,1.223469275,1.0014847375,0.4446767775,84.99510825,0.876124515,78.032236,4.4164125,5.904077625,1.34124655,0.019788721,7.641373375,0.0468780554999997,1.8547684,313.993875,309.58606,2.30985662499998,73.049606,0.0108641799999983,96.90008975,4.47715035,0.0182024945
1,1.75,435.9086,11.437544,5.590786475,0.51794616,4.1805396,9.88651104999999,7.89116620000001,9.4034634,12.053932825,4.991280925,0.370757025,-0.001582777575,1.0211644,1.08413185,0.4099032525,85.00192275,0.702377344999999,80.651026,3.94930075,5.701316125,1.325555625,7.5651000000029e-05,4.47834470000002,0.0468780554999997,1.93934275,312.58807,308.35682,2.00174360000001,75.091832,-0.111637199900002,96.2222975,3.6968734,-0.0384753560000002
1,2.25,436.00092,12.99445,5.64736335,0.50389264,2.23717820000001,11.116874,11.8540152,10.75457925,12.386581825,4.461440825,0.3200243875,-0.00078075505,1.142810025,0.89235285,0.37928015,84.985038,0.755897839999999,78.87496,3.9963638,4.315897,1.40993845,0.0390884975,3.47503790000002,0.0468780554999997,2.061576875,313.990915,308.163,1.4332318,72.655224,-0.0239469520000014,97.8440405,2.575474425,0.026541944
1,2.75,443.38476,9.57972840000001,5.420163175,0.40632132,3.4436702,14.54898,11.2650732,11.972394,15.36988075,4.9540247,0.3393040775,-0.0019051731,1.040110425,0.993531792500001,0.3874341175,84.966589,0.818400695,82.154424,5.056244725,4.415446625,1.352407975,0.0282455625,4.80341744999998,0.0468780554999997,1.9637315,316.65985,310.60851,2.7745242,76.264318,-0.0128630530000014,97.920095,2.346437125,0.0071676592499999
1,3.25,442.73285,9.83201200000001,5.139700375,0.406818253333334,3.025913,12.3788048,18.154394,4.19447844999999,5.97685735,4.611882075,0.3394577525,-0.0022081572,1.01883095,0.969216987500001,0.3788353975,84.9497005,0.529991737499999,78.859204,3.8702768,3.955462125,1.41896275,-0.00811610975000011,8.45508542500001,0.0468780554999997,1.5649672,317.27796,309.90175,0.912740200000001,73.30561,-0.251246900000001,99.7918085,2.34749715,-0.0230762660000001
1,3.75,447.87076,12.663905,5.13110575,0.2578239025,3.88536775,14.17259125,13.25115175,18.0209794249999,20.9776405249999,4.613138475,0.3750382425,-0.001395399,0.9402947825,0.891315305,0.31886924,84.92234525,0.6927993825,80.0994305,3.8147052,6.297146375,1.406996525,-0.0263675467500001,7.949099,0.0468780554999997,1.545858625,316.3532225,306.58569,1.105724225,74.73444425,-0.630067190000001,99.7869185,2.554432075,-0.030398554
1,4.25,464.7483475,7.57952074999999,5.013608775,0.37712032,2.26094925,11.293835,7.6459025,3.65852719999999,9.35914977499999,5.233727375,0.4110268075,-0.000820465185000002,1.331427875,1.120276375,0.3604517025,84.89924375,0.330438974999996,77.502232,3.173038675,3.908196,1.413375575,-0.063371467,6.015712,0.0468780554999997,2.0798622,316.5118275,306.0557,1.5296614,71.670274,0.08339475,99.255838,3.007814575,-0.0668981615
1,4.75,469.941785,16.8508345,4.9329,0.520127240000001,3.965644,19.3346502499999,29.055906,15.0479425,19.13420475,5.3345928,0.457709875,-0.000526063175,1.275529025,1.25886485,0.319486222500001,84.8953665,0.322030309999998,78.743946,3.71034575,5.870407875,1.178169075,-0.11821566575,3.60225595,0.0468780554999997,2.05129065,318.14646,305.949325,1.2403678,72.453502,0.06755135,98.5967085,3.019734025,-0.149332046
1,5.25,474.19294,16.162708,5.05259807142857,0.492454320000001,1.8785015,9.68577627499995,11.57244875,6.28827732499999,10.895685725,4.723102875,0.3682076875,-0.001341440725,1.49714,1.0171139,0.4177473975,84.8793165,0.5333614875,77.995564,4.4509094,3.58077699999999,1.258999575,-0.0633768225,5.48069,0.0468780554999997,2.03731425,316.952865,311.441225,1.745551,73.096336,0.0273673600000013,98.2840055,2.8074466,-0.151311652
1,5.75,474.28388,11.83901,5.0431784,0.332567000000001,2.32049995,23.008985,8.96393319999996,15.9514805,21.556322,4.994764175,0.369784855,-0.001921265,1.551776525,1.29469935,0.41577752,84.889685,0.3100151,82.245496,4.15542399999999,2.42015990000001,1.37480005,-0.065288791,4.512626125,0.0360617352499994,1.99755965,316.3014325,311.538535,0.987583612499997,77.07034,-0.0597600049999996,96.1631305,2.82670995,-0.1375119
1,6.25,474.16938,10.274786,5.0620296,0.5766519,1.456516575,11.268625,4.59996909999998,5.5847748,8.361355525,5.73206185,0.3727792875,-0.000958782619999999,1.246828175,1.296055,0.414376695,84.898572,0.242471049999998,80.026392,3.86688525,1.95624447500001,1.31383185,0.02335708775,5.63003674999999,0.10049169925,1.518111125,316.381705,311.738285,0.393728792499999,75.517258,-0.452543815000002,98.62439375,2.8729465,-0.066817354
1,6.75,473.619,14.242828,4.872885,0.442230577499998,4.9129365,16.3184165,8.99182625,7.41816109999999,11.93134475,5.27737955,0.38001341,-0.00140765392500001,1.292098775,1.0076621,0.4274524025,84.90288875,0.404109515000001,80.61157975,4.23089065,2.03745105000001,1.376758375,0.003581505325,9.291694975,0.2191750825,1.7053698,314.9970175,314.40664,0.835985079999998,74.85394675,-0.682929917500001,98.07551075,2.618337675,-0.062541971
1,7.25,484.70692,11.8865315333333,4.56774075,0.3545111525,5.87796298499999,26.2942075,13.2368815,18.7722980749999,21.8636602999999,6.472759375,0.3913950325,-0.000869619839999999,1.375999975,1.062713075,0.392674995,84.9303975,0.257405467500001,80.68213125,4.07227195,2.551726,1.379039675,0.04057775875,9.87539315,0.6332605425,2.16551,314.2443375,313.6438225,0.700163154999997,76.02514175,-0.833579725000001,98.03414725,2.806568,-0.0222707135
1,7.75,473.41814,13.49504075,4.610358425,0.311631019999999,3.770385625,4.928014,3.97217669999999,1.7389429,4.62105305,6.409683075,0.377707035,-0.0011981315525,1.278161,1.069176075,0.37720043,84.97157525,0.443554355,84.4746175,3.8857634,2.9088115,1.476438425,0.0148937500000001,20.220405,40.51717925,16.6534555,316.668845,313.0360225,0.641607722499997,79.40398325,-0.861567367500001,96.5655755,2.640821425,-0.037169815
1,8.25,462.59695,13.761745,4.612363225,0.444832794999999,4.866349,15.8614775,9.4931079,11.7616704,14.68851555,5.787040025,0.3646203725,-0.002001745625,1.249507025,1.1194429,0.3712316925,85.00474025,0.890226875000001,78.67196,3.785614625,3.14869005000001,1.06310235,-0.0121470862500001,114.977085,130.192615,63.85905075,317.3362325,313.3939075,1.347019775,72.8322825,-0.875571072500002,98.504246,2.488762875,-0.0892041719999999
1,8.75,445.426895,9.05520929999998,4.775203025,0.420775899999999,2.43800582499999,34.15100375,17.6420925,22.23700425,35.96313625,5.57829455,0.3440652125,-0.0024943172,1.234252125,1.018092325,0.3580564475,85.0143185,1.234968575,79.2445474999999,3.63628962499999,3.5135627,1.05544535,0.028187262,182.9098025,208.15618,116.0172225,317.709395,314.37348,1.671713725,73.5204325,-0.609012715,98.76702375,2.424223775,-0.123649603175
1,9.25,439.985185,7.20801274999999,5.4721084,0.439664548,1.6719026,76.652462,44.8874065,27.95089,50.77436675,6.430821925,0.403747785,-0.0018759372,1.442230775,1.033919325,0.45636058,85.0226765,2.53185305,75.24661375,4.07754889999999,3.923819725,1.050057175,0.00674944214999996,252.137275,289.9569475,176.5518275,318.4160675,315.5954,3.4255094,73.170706,0.532036767499996,98.9498325,2.646580825,-0.06672472
1,9.75,429.56506,11.173116,5.96318605,0.591364604999997,3.10077839999999,87.024288,51.4226565,33.6546615,59.5191085,6.570265375,0.60819189,-0.00235995775,1.727565975,1.102539525,0.47207408,85.02826375,4.620226825,76.44846675,5.7728698,4.524594575,1.21682905,-0.00777686019999997,357.7318075,390.15052,231.8617625,316.8986625,319.72946,3.89839585,73.34833975,1.68557695,99.892364,3.114904325,-0.13529913175
1,10.25,425.571425,10.4655666928571,6.10519465,0.37712825,2.69916129999999,110.3460825,73.3204005,39.44561025,62.3587255,7.194576175,0.61820595,-0.0022277055,1.571323,1.8092019,0.6389410825,85.0194825,5.258658025,84.495861,5.9006093,5.1559979,1.1241537,0.010679787375,395.1808425,484.2722275,276.1574275,317.6571675,327.6270475,4.79541615,74.64047025,2.07619425,99.865008,2.981333475,-0.0553761259999998
1,10.75,423.580105,10.2883661,5.83726415,0.361514979999999,2.88104435,144.995755,99.87626875,34.58876075,57.88547775,7.192506925,0.5688394425,-0.000931995560000004,1.6166252,1.271458375,0.55140743,84.9954825,6.219404875,76.19115025,5.8221244,5.9724392,0.8524375725,0.08182381,456.413285,509.21927,313.8161075,319.76127,335.892395,5.560819025,76.029426,2.536481825,99.485747,2.78229,0.0822835562499999
1,11.25,422.3207875,7.08608125,6.30287085,0.364273249999999,2.65926315,154.29366,114.70266,38.074954,55.63833,7.7513453,0.542789145,-0.0010689226,1.476124375,1.58194975,0.5682372225,84.96202775,7.296559225,83.034286,6.37276575,6.8925953,0.8562443925,0.100935036,438.2604375,558.758285,344.2437025,325.0787,345.177375,6.49588269999999,82.7554574999999,3.4730699,98.4917175,2.88736685,0.0841881659999999
1,11.75,421.3666,5.51176325,6.492982,0.65473004,3.173250125,173.14042,135.8036,36.89995725,52.749074,7.496793025,0.57837946,-0.00509643840000001,1.488067925,1.703020875,0.5718347825,84.91604675,8.5941925,80.19929625,7.0872366,7.6020499,0.864953575,0.1467757,457.8177875,594.828645,362.674965,338.4974375,355.77794,7.210256125,77.5535465,4.4091912,98.7356115,3.0742376,0.0770065464999997
1,12.25,422.718525,4.900943,6.558403,0.39900285,2.110644125,178.98155,136.40043,29.43480375,41.5232925,7.191484625,0.5315615725,-0.00432894600000001,1.595762175,1.61143785,0.58892476,84.8530025,8.66339617500001,83.216456,7.4129846,8.2420999,0.8980603675,0.1423181,467.47848,616.15324,375.38915,338.7447275,365.0876875,7.87699,73.9388444999999,4.92302145,99.001295,3.5588808,0.0699735640000001
