DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,-0.3251786,-59.501125,-17.9164875,-8.445076,-2.81306825,-2.548355,-0.7236143,0.2657424,0.035435,-12.23555,96.04827,376.9804,1.4862175,0.1625842,0.15749825,0.035175,0.03805,-13.547765,52.06506,-94.3163325,-5.0224355,-0.3309959,167.095275,243.268825,-0.00615075,-0.88865755,-1.012655275,-19.412255,-20.73176,-18.06125
1,0.75,-0.368722625,-56.9193625,-19.741935,-8.233472,-4.3553005,-3.41468175,-2.44349725,0.130281,0.0385,-12.504675,96.0213375,371.599,1.49238325,0.151748,0.1783155,0.0380375,0.0359625,-13.88795,54.2330875,-92.558685,-5.10823775,-0.236564725,171.931375,246.70315,-0.00777925,-0.87849495,-0.990114225,-20.0277725,-20.9849,-18.048
1,1.25,-0.3042892,-51.47624,-18.038345,-6.23720425,-3.18401,-2.49940175,-1.44884125,0.2889286,0.04014,-13.01808,96.02664,372.908575,1.498114,0.2018432,0.1751772,0.04048,0.03074,-14.3310525,55.03902,-92.3493025,-5.02944675,-0.50210515,177.206575,246.46145,-0.00908575,-0.860032975,-0.97281555,-20.404805,-21.0382875,-18.26775
1,1.75,-0.3610752,-68.33678,-12.66363,-9.8604045,-3.20816,-2.75750525,-1.68816775,0.2641616,0.04576,-13.70982,96.02752,376.440925,1.52498025,0.2030632,0.1718094,0.03534,0.02886,-14.7333375,54.3097625,-93.3400225,-4.7628115,-0.49407415,170.994025,245.33525,-0.01298625,-0.845403475,-0.994409275,-20.7160375,-20.88297,-18.26875
1,2.25,-0.3982002,-62.64158,-16.236905,-17.3302,-3.9826,-2.464558,-1.726769,0.1253476,0.04612,-13.64014,95.84648,372.27575,1.5119615,0.1873188,0.1887166,0.03782,0.0356,-14.9488475,56.06208,-93.9144725,-4.963988,-0.5051445,170.984275,243.032225,-0.026495,-0.828777675,-1.011470775,-20.9905275,-20.71263,-18.49175
1,2.75,-0.3295176,-58.94936,-13.4361,-10.676452,-3.141116,-2.729019,-1.2424045,0.2299838,0.04782,-13.90554,96.02204,374.896,1.487863,0.2259586,0.1444582,0.04118,0.02554,-15.2947625,56.55075,-92.6947825,-5.112839,-0.331807175,169.54795,244.476675,-0.00810225,-0.83743125,-1.02864425,-21.1323975,-20.5706825,-18.266
1,3.25,-0.3305448,-58.7362,-14.966145,-12.20092,-2.787426,-1.546494,-3.8485755,0.1725762,0.03998,-14.18674,96.02636,371.583075,1.4460195,0.2109612,0.1629678,0.03862,0.0303,-15.486755,57.0664375,-95.918565,-4.68418125,-0.201078975,167.328675,242.97225,-0.00214775,-0.8473109,-1.0399685,-21.55478,-21.5012775,-19.0615
1,3.75,-0.3667266,-44.85676,-10.57939875,-8.93623,-3.399524,-1.3723925,-2.273266,0.1739354,0.04542,-14.47982,96.05396,370.76735,1.44528675,0.2094562,0.1697604,0.0377,0.02836,-15.8626425,57.797275,-96.784695,-4.986681,-0.547646925,167.8156,242.005475,-0.0027405,-0.856168925,-1.0436395,-22.2527575,-22.2476775,-19.2225
1,4.25,-0.345029,-59.5794375,-5.3724495,-8.9628475,-3.526108,-3.21218725,-1.1091617,0.1909908,0.04222,-14.33924,96.10654,370.77675,1.4306355,0.2164268,0.1500458,0.0357,0.03006,-15.8088275,58.811355,-96.203895,-4.7063255,-0.4331827,170.6977,243.846025,0.00187625,-0.863684175,-1.049435,-22.394725,-22.401895,-19.31475
1,4.75,-0.391814625,-53.1912125,-11.9413,-23.22695,-3.14887125,-1.54212475,-6.12015775,0.245361125,0.048275,-14.8404125,96.1347,363.141,1.42693,0.186732625,0.178040875,0.0397125,0.031275,-16.41989,56.2896,-97.9451,-4.748103,-0.513458,166.4346,242.8544,-0.004328,-0.8680892,-1.055484,-22.72829,-22.68737,-19.291
1,5.25,-0.354945875,-47.3564125,-3.4750725,-7.39376525,-3.44815125,-3.7632535,-2.61030225,0.173768375,0.043175,-14.7798125,96.1698875,365.01595,1.4343685,0.176286125,0.161799125,0.0354625,0.03015,-16.40036,59.10912,-95.0986,-4.734434,-0.51172,179.6111,242.78,0.0002992,-0.8701897,-1.058496,-22.99191,-22.86752,-19.505
1,5.75,-0.407849375,-56.0763625,-13.305,-7.37919,-3.84228,-3.1394495,-1.02406875,0.311464125,0.0382125,-14.7642875,96.2059375,367.1085,1.43816,0.191159375,0.1685975,0.036675,0.027775,-16.28516,58.74851,-91.84248,-4.688786,-0.4799097,177.5881,242.4083,0.0002105,-0.8820918,-1.080035,-23.07226,-23.01265,-19.312
1,6.25,-0.370279875,-55.6636625,-14.2298725,-26.20584,-3.014425,-2.82109,-1.796406,0.35641425,0.051075,-14.6464625,96.235025,371.371,1.452374,0.192306125,0.175823375,0.0451125,0.0241875,-16.02497,59.55345,-92.64802,-4.894073,-0.6246376,170.6261,243.8061,0.0004051,-0.9002592,-1.106448,-23.08912,-23.0643,-19.002
1,6.75,-0.42858445,-47.30104,-18.871385,-17.5290375,-3.02721,-1.5908085,-4.6130525,0.2173421,0.04977,-14.853695,96.241415,371.392925,1.3802355,0.2018551,0.17588045,0.048645,0.024315,-16.67351,61.53247,-91.06453,-4.709743,-0.4850347,175.9652,241.1011,0.0039675,-0.9177222,-1.143135,-22.95165,-23.49097,-19.675
1,7.25,-0.3713053,-42.5374025,-8.8816,-5.995202,-3.580922,-1.78381,-2.69212425,0.258202525,0.04018,-14.9897025,96.24405,369.1174,1.363759,0.174964,0.160974975,0.03913,0.0344225,-16.97767,61.4033,-94.14869,-3.910085,-0.591987,174.655,239.1407,0.2322122,-0.9351114,-1.185177,-22.90114,-23.71808,-19.962
1,7.75,-0.378242375,-51.263875,-14.196,-21.52977,-3.44806,-1.6241695,-2.778471,0.2243665,0.05695,-14.889375,96.2511625,371.21545,1.54635,0.172794625,0.195129875,0.035625,0.0303125,-16.55544,61.32289,-84.58911,0.8968086,0.034441,178.5995,236.8738,2.727276,-0.9527144,-1.228912,-22.80304,-23.93269,-20.905
1,8.25,-0.38207995,-44.689805,-4.20449,-4.2223765,-2.8481755,-2.8779475,-3.03789875,0.17684345,0.04426,-14.844815,96.24074,373.63935,1.45179,0.18686865,0.16759185,0.049435,0.03617,-16.02432,61.98699,-60.48781,5.103682,1.319901,180.1043,238.5153,9.755437,-0.9682502,-1.270519,-22.66531,-24.13665,-19.636
1,8.75,-0.4466418,-56.994295,-30.3420025,-10.8439,-2.119552,-1.1202405,-8.094831,0.15345375,0.044625,-15.00509,96.25312,377.4778,1.456935,0.2078741,0.16275355,0.049635,0.03172,-15.98867,60.55586,-29.54712,12.01223,2.811177,179.362,243.5808,24.65761,-0.9859852,-1.31251,-22.43895,-24.30558,-17.687
