DOY2,HR2,FC_1_1_1,LE_1_1_1,CO2_1_1_1,H2O_1_1_1,FC_1_1_2,LE_1_1_2,CO2_1_1_2,H2O_1_1_2,H,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.42653,0.58469802,395.194935,6.9224982,0.356635,0.0902523725,405.58036,3.0362098,-16.621967,0.344807595,-2.91109,59.874545,71.92831,1.8708013,2.476508,-80.93859,0.033016319,0,223.65717,1.8379725,295.06801
1,0.75,0.474145,0.99427005,395.32248,6.9020557,0.33264,0.29678149,405.4768,2.95492405,-18.663367,0.32036403,-2.76725,59.919395,71.926445,1.88767235,2.6042917,-80.619628,0.00281052965,0,224.01292,1.6317,294.722045
1,1.25,0.29894,0.565860725,404.043815,6.6124739,0.33155,0.46268198,405.05158,3.0195728,-15.591194,0.34107144,-2.876545,58.56256,71.89815,1.7890843,2.4330312,-81.099836,0,0,224.47375,1.634131,294.630885
1,1.75,0.23244,0.26324432,406.44919,6.81238585,0.2916,0.11986952,404.904715,3.0033937,-16.084956,0.31498694,-3.0084,59.05092,71.903775,1.8177535,2.3214306,-81.04577,0.0261480845,0,221.769285,1.622873,294.204035
1,2.25,0.31072,1.4177478,399.65267,6.9186659,0.34048,0.326910385,404.93168,2.8958511,-18.625667,0.33210041,-3.033065,60.525315,71.901585,1.6893968,2.37176495,-81.177672,0.0251879235,0,219.631525,1.671497,293.74143
1,2.75,0.27273,0.87194309,405.165555,6.7567269,0.40801,0.237238115,404.97544,2.96096795,-16.0038525,0.33527652,-3.18472,60.561545,71.915565,1.71052505,2.4762544,-82.4096605,0.033075155,0,219.87213,1.633859,293.920865
1,3.25,0.30981,0.749046685,401.3091,6.6190892,0.326595,0.49115823,405.07109,2.93247485,-19.01943,0.32561855,-3.214,59.66406,71.905715,1.7509446,2.3262069,-82.097635,0.01088798245,0,219.99983,1.691491,293.287345
1,3.75,0.33579,0.779024755,403.33903,6.80533945,0.343115,0.2623932,404.98714,2.94983095,-17.625115,0.335507,-3.075515,61.721185,71.90166,1.70173125,2.4883718,-82.154624,0,0,218.09687,1.6919235,293.29221
1,4.25,0.35549,0.13146987,401.98136,6.7936549,0.337175,0.184230565,405.04036,2.7982221,-18.023905,0.33611507,-3.08096,62.058885,71.89764,1.7612741,2.4205858,-81.221459,0,0,217.88924,1.629285,293.03749
1,4.75,0.27682,0.44646142,396.82916,6.94812915,0.405305,0.30840259,405.09675,2.7965651,-17.741735,0.318725135,-3.17536,62.702565,71.89196,1.7755095,2.486319,-81.059415,0.01185342845,0,219.15737,1.6007375,293.11438
1,5.25,0.29682,0.91652313,404.84803,6.87649455,0.40292,0.334391995,405.06135,2.7695481,-19.673058,0.31186132,-3.301515,58.916415,71.893795,1.85167625,2.373494,-81.1364885,0.011459304,0,220.679505,1.561588,293.51266
1,5.75,0.32413,0.34646689,413.59179,6.86256045,0.33402,0.41099911,405.21653,2.754293,-19.859224,0.35037133,-3.13038,59.47498,71.8895,1.7184808,2.2880629,-80.3007995,0.0014076928,0,220.754865,1.6020175,292.91274
1,6.25,0.314925,0.38032489,412.4558,6.9347282,0.322465,0.2483234,405.28158,2.8483257,-15.08149,0.31649538,-3.211015,57.75647,71.893305,1.7905135,2.3427762,-79.598799,0,0,223.19658,1.55247,292.942245
1,6.75,0.37054,0.13743344,413.854605,6.9383571,0.384695,0.054945822,405.06403,2.7460333,-16.6578735,0.33359515,-3.3892,59.4729,71.898785,1.9373429,2.4002608,-78.6543455,0.081039096,0,222.168205,1.6595325,292.73805
1,7.25,0.27762,1.24248725,396.93033,6.9723818,0.35176,0.5206809,405.0425,2.7124324,-18.146024,0.325231045,-3.35502,58.289045,71.89799,1.9493326,2.31434025,-76.674797,12.0069205,1.617361,223.481185,2.62263,292.642695
1,7.75,0.12554,5.8110236,394.41836,6.86577845,0.28783,2.1797873,405.04998,2.6663925,-9.78186145,0.34473609,-3.18102,58.14339,71.91169,2.0311895,2.20740025,-31.489571,87.2247785,52.44385,222.735605,13.23384,293.913335
