DOY2,HR2,CO2,FC,CH4,FCH4,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,RH_1_1_1,RH_1_2_1,RH_1_3_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TAU,T_SONIC,USTAR,WS,VPD,U_SIGMA,V_SIGMA,W_SIGMA,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,TS_1_1_1,TS_1_3_1,PPFD_IN,NEE,SC,SH,SLE
1,0.25,497.73175,8.7663775,2153.08,12.592,13.09098,20.75822,68.71576,403.591366666667,417.83001625,1.06841565333339,103.537219985,101.520102083333,99.53811,100.18298925,20.407739375,22.9582,20.296774875,-0.000728450000000001,22.9582,0.5749441,5.831004,8.68403,1.61312024721459,1.42944203777887,0.715699919484803,1.78565771958333,0.268151475333333,3.03515567416667,0,18.1768664,17.282576,0,13.1351440000001,2.6973495,3.669064,10.776335
1,0.75,497.53635,12.88901,2152.3475,10.21,12.42644100925,20.9729775,76.1384328069998,406.800987333334,416.670678,1.31141499999995,103.52598545,101.527444666666,96.419514611,100.5186482,20.4236988666666,23.060525,20.5981999666666,-0.0015255,23.060525,0.5422833,5.611675,8.47759849999999,1.63307091248665,1.38689514639862,0.670425600251601,2.08873940333333,0.389794568333333,3.55534502,0,18.1790407,17.2515841833333,0,10.4234275,1.05660914999999,2.0735695,4.1151875
1,1.25,503.606,14.471985,2154.2875,6.7675,12.7063925,20.743095,72.46958308,406.348106333333,415.239473333333,0.0382520833333875,103.51318356,101.534212333334,96.901825,100.6848382,20.5582606666667,23.36897606,20.6765330666666,-0.00151325,23.36897606,0.562308925,5.7699165,8.1700825,1.66438261135498,1.4209412851362,0.704922021462457,1.8773257475,0.26771772925,3.22271767583333,0,18.1828433833333,17.25428885,0,4.3248031524,1.1249925,1.8007485,2.299078
1,1.75,504.7692,13.15313,2161.907,20.85,14.5493849999999,20.654695,60.67276,405.722619,413.764540333333,0.359463083333318,103.5151,101.572574,97.3451,100.418248433333,20.9101783333333,23.339392425,20.7436059666667,-0.002057,23.339392425,0.570153549999999,5.62421849999999,8.00628125,1.69594475230684,1.47890606243871,0.699142312783468,1.63681539433334,0.818772700974993,2.97430397333334,0,18.1978764333333,17.122790325,0,22.1169975,1.240969,2.748555,7.57712249999998
1,2.25,482.2904380125,7.664989,2171.4975,13.818,17.92822,20.3211875,63.861602773,405.169934333333,414.600304,0.368254833333266,103.50586249,101.555591,96.857275,100.546376,20.8918289333333,23.2030388325,21.0346848,-0.00228025,23.2030388325,0.54794115,5.76884475,7.936115,1.57577234391796,1.45630191210228,0.669530310532731,1.6426374025,0.268905936666665,2.91834563583333,0,18.1970003333333,17.0741276333333,0,3.624693600725,1.2071365,2.42196524999999,7.0274275
1,2.75,494.87345,11.3174064999999,2158.0675,9.93875,14.2378225,20.175725,74.907675,406.377296666667,413.439347,0.0507014999998857,103.503934805,101.564285933334,100,100.1462795,20.5580113,23.5103698325,20.3566386,-0.0017395,23.5103698325,0.518796175,5.32254175,8.0667145,1.63077070049787,1.46309415288144,0.60840065167887,1.9267201575,0,3.1350467525,0,18.2094569,17.096823375,0,9.62037299999994,1.86048099999999,2.45229549999999,5.50664716639999
1,3.25,492.275899395,8.46428999999999,2171.6935,16.52,15.5050399999999,19.76464,84.6453,404.452079666667,413.914868666667,-0.426949666666774,103.509626315,101.5549678,97.57748,100.002612733334,19.8943308333334,23.33770468,20.2887419,-0.002086,23.33770468,0.5650577,6.07677099999999,7.854276,1.70642765990327,1.72040229752223,0.699571915785457,2.00222339233334,0.431536972574998,3.23627633666667,0,18.224659375,16.9577714083333,0,5.07180567072497,1.97720925,1.98336175,2.3375155
1,3.75,502.7309,10.379692,2190.739,10.94625,21.0399024999999,20.7434825,80.24483,401.269216583333,414.37181875,-0.301531806683273,103.49593632,101.5129795,100,100.003055233333,19.664891775,23.55503492,19.9907744916667,-0.00184,23.55503492,0.5517593,5.615553,8.2795675,1.72199427740512,1.53218526119511,0.65372654403497,1.68663810358334,0.235376973599999,2.94496230083333,0,18.2395594666666,16.9175116,0,4.423567,1.25051769999999,2.31931661315,6.009729699
1,4.25,490.908275,10.382376,2252.812,8.906,16.501805,20.12402,84.9640849999997,404.16669075,414.929577166667,0.0630786335000911,103.475975915,101.533606916667,97.4164625,100.228328933333,19.770109325,23.22725,19.7525317083333,-0.00208025,23.22725,0.54130295,5.652071,8.18853,1.65656744844133,1.49314713986494,0.693651893696359,1.64359648583333,0,2.9279840475,0,18.2449136666666,16.6826987333333,0,8.37547924999998,1.181031,1.9116095,3.51185799999999
1,4.75,474.99215,14.44502,2282.14875,10.92325,16.5324325,19.7062,61.34821,409.220708333333,413.891001333333,0.781441916666446,103.466758665,101.58681125,96.72327,100.459902408333,20.0631512166667,23.77329761,20.142689375,-0.002299,23.77329761,0.5432249,5.301206,7.92100329115,1.65240538147883,1.60103061716522,0.667487707191871,2.03392749333333,0.197880541624999,3.24746734416667,0,18.2091516333333,16.6642146666667,0,3.0859585,0.760976799999999,2.098736,1.3702485
1,5.25,479.854625,10.870075916,2253.308,17.78,22.5664564235,19.439725,69.33883,409.89719825,412.273501083333,1.44583883333332,103.4732504125,101.612500416667,96.2896875,100.35090225,20.1679073083333,24.0646519375,20.0918346583333,-0.00213875,24.0646519375,0.53023225,5.02138625,7.587695245925,1.53927369248197,1.38340126819284,0.617277368207266,3.1826382625,0,4.44547468833333,0,18.2348883,16.6185553333333,0,6.81239621575,0.736951625,2.633855,2.320495
1,5.75,476.684125,9.67534625,2248.13325,5.2015,23.9844092575,20.1425350455,61.826255,407.278739666667,410.69436125,1.27930540866671,103.470009,101.594041666667,97.324342459,100.65840635,20.3265928583333,23.26979825,20.0084500416667,-0.000638125,23.26979825,0.506362375,4.808285,7.638624,1.55563572714163,1.38422779490471,0.593054631657627,2.12476760833333,0.431380074649999,3.50593973916667,0,18.154688125,16.5451918666667,0,3.02786575,0.950047400000001,1.984675,4.795429
1,6.25,488.6724,8.82210383625001,2206.36425,10.7815,24.81670766875,20.2395,65.3445274999999,408.410739416667,412.575686416667,1.33415650000005,103.48775874,101.174812666667,95.7025675,100.104446233333,20.6817784333333,23.4584,20.2806984,-0.002208,23.4584,0.5235636788,5.41503482319999,7.562421,1.60077426008257,1.45103617960137,0.62098976560528,2.20473165166666,0.604126861349999,3.66284086416667,0,18.0866187083333,16.5015877333333,0,2.99613299999997,1.029374614675,2.507519,4.78330575000001
1,6.75,504.4588,10.9812,2227.08125,9.58149999999998,20.217119652,19.19771,77.7159358709997,404.835077166667,410.17047175,1.58161266666644,103.529350105,101.15261375,95.66039,99.999678025,20.5316414416667,22.9072403975,20.14990435,-0.00203925,22.9072403975,0.54279093495,5.13863675,7.730949391775,1.5690023267003,1.46071350323027,0.647046507628114,2.05818950541667,0.578010758578332,3.31938661,0,18.0486463333333,16.4581417333333,0,4.20890824999998,2.40495600000001,1.906260593125,4.809362045675
1,7.25,539.002,8.97747832339999,2271.38275,8.53375,29.98102,20.285885,63.3512683030001,403.584252,411.934806916667,2.87993603628336,103.5887,101.534976666667,97.368962884,100.042288825,20.3929215583333,22.850075,20.1252530333333,-0.00124800000000001,22.850075,0.578544248875,5.738084963775,7.384306,1.65286190828099,1.42517525455982,0.672167876090959,9.2514557125,6.80228382781667,11.3782586908333,3.75596262333326,18.0248205166667,16.4120658,2.63875,8.11684948419999,2.015618,2.31246125,3.11142
1,7.75,524.914625,11.58915,2313.94,14.325,40.516015,20.501675,106.49880246,398.41658925,412.22869175,33.3826804025002,103.62325,101.18152175,95.2162,100.00049845,20.041686025,23.40005,19.9667473916667,-0.002694,23.40005,0.49506005,5.3032495,7.41996125,1.79200108272774,1.46603250366947,0.658941994815387,42.7488271166666,73.686945075,84.1898593416666,17.9139975166667,17.9777900333334,16.4078937083333,53.69625,2.2185725,0.896617799999999,4.72887075,4.472073910825
1,8.25,476.425375,20.336025,2217.591,34.5699999999999,57.856386075,23.7434599999999,98.6334585199999,399.507054166667,411.474643333333,102.10259505,103.6596,100.989342916667,93.900465,100.057410625,19.319913725,22.57497524,18.9029613,-0.006772,22.57497524,0.5007118,5.491518,6.95275025,1.52852674191241,1.31045343367735,0.619636507462687,88.5203357083333,178.561767916667,172.42019,32.5402936333333,17.9312223666667,16.382566,211.94875,16.7386875,0.521625449999999,7.569909,6.62691625
1,8.75,474.8401883125,4.85605875,2183.843,23.48,81.09687622625,20.052045,108.5041846125,398.484257083333,414.60377375,186.536252141667,103.65625,100.99336925,94.54355,99.970360825,19.7975045,22.922,19.8117340916667,-0.00749400000000001,22.922,0.5671497296,5.871858,7.953111,1.58413281679249,1.64031534652619,0.726947784044471,124.760946941667,290.7963215,293.106472083334,39.1048078166667,17.8949333666667,16.35933025,359.13875,3.08544399999999,1.3423305,7.538823247,5.630844
1,9.25,460.323625,5.18137425,2178.0025,29.975,105.30075,20.6351425,120.517,397.37204525,416.937159083333,282.742596483333,103.749,100.92062575,91.534925,99.9348862916667,20.3485298416667,23.4712228125,20.6058245333333,-0.0164125,23.4712228125,0.583295461875,5.71716267475,8.5449425,1.74806663481323,1.64465245620575,0.691041502059858,201.004476083333,400.447602583333,406.915401166666,47.3235577666667,17.864987725,16.3698076,524.01875,1.2086375,0.759917624999996,7.78447350000001,7.839793524075
1,9.75,447.028375,2.5719522975,2136.05975,30.3975,111.4925851,21.2244075,128.1750504625,404.085660416667,419.378438833333,365.076215766667,103.792,100.906853416667,90.1237375,99.2629146166667,20.9223396416667,24.2752,20.949959375,-0.01315,24.2752,0.5805114896,5.76479,9.218605,1.79765659470827,1.64895419826518,0.687194951683255,213.397647916667,497.501460583333,478.56979275,53.459130875,17.8579694583334,16.3619213333334,696.25125,1.2731664259,0.2899183,5.524264,4.57059
1,10.25,462.753375,5.50352625,2125.0305,30.965,126.6118719375,21.1592,145.1577,401.825283333333,423.55575175,432.377931791667,103.817875,100.914492,89.178265,98.7724464333333,21.688699075,24.95175,21.7541352333333,-0.0145,24.95175,0.599321625,6.12574625,10.0981825,1.95370228604958,1.86045892945964,0.727423221998749,246.330221416667,572.785145333333,552.246484916666,54.4240706666666,17.8802266666667,16.3601483166667,816.355,1.822622,2.50297807450001,5.2271585,8.96433930507502
1,10.75,443.8645,1.038834713825,2113.227,40.59,145.162225305,21.12535,161.371338215,406.460022,426.539395,505.3829796,103.811125,100.866584633334,91.3205,97.9273353666667,22.1677489333333,25.4525,22.4280036333333,-0.0147325,25.4525,0.5899166,5.715568,10.888425,1.85754757081705,1.86308907894264,0.730128648907298,260.504660833333,642.870762666667,614.73394725,54.3277584571429,17.9064045333334,16.3105420666667,942.42125,0.833526277624999,0.817768879,3.8086553269,4.57198399999998
1,11.25,474.2984,2.76417875,2129.9245,37.825,155.9761993,20.96744,170.0688,404.150971,429.993084,541.797902566667,103.7998,100.846010333333,90.71241439975,97.4196586666667,22.7095029666667,26.2302,22.9552569333333,-0.02034,26.2302,0.5983246,5.991134,12.0202175,1.98545872633471,1.79312791555286,0.747946751421344,354.489500916667,691.637428,663.79385725,56.1326499285715,17.901265,16.3135620666667,1031.75,0.4473150044,0.6742325,3.4881924567,4.13361225000001
1,11.75,437.5744,3.17064599999999,2123.2215,52.465,162.2774,20.77085,200.9796,401.926147916667,432.080109583333,580.986386666667,103.777375,100.056402125,90.709570234,96.8203705833333,23.17361875,26.5108000000001,23.209736875,-0.02488,26.5108000000001,0.5957342,5.8387055764,12.988355,2.06780732219703,1.94502900157504,0.7508168354347,314.959871666666,728.2376425,683.650120833334,58.3881368663793,17.8568902916667,16.3258666166667,1093.6975,0.771863571875,0.72617787295,3.58508275,4.7668824566
1,12.25,445.8087,0.999213906399998,2091.98025,44.6525,175.42265,21.08586,181.890775,403.894141666667,437.890273,589.70231615,103.7257781225,100.003713883333,89.565552559,98.1801692,23.7614247666667,27.076625,23.76904575,-0.0274375,27.076625,0.595181775,5.93181,13.524165,2.05995155331072,2.19238196884138,0.777992000650512,306.738453416667,741.8671395,692.5743005,59.8864872666667,17.8467136916666,16.36976125,1130.855,0.82495225,1.002463125,2.96195131375,4.90744
1,12.75,453.217775,1.40967875,2093.178,52.18,198.177375,21.0972275315,188.3657,405.69963675,438.980614833333,586.021580108334,103.65528419,99.9691259083333,94.16256,97.7420672833334,23.870005425,27.1129500000001,24.0692326333334,-0.0249775,27.1129500000001,0.62920441825,5.72567175,13.8633,1.98407164274125,2.04266604110795,0.786597433575333,289.089004166667,743.17706625,691.8974315,61.143747375,18.0233993333333,16.6266567666667,1151.585,0.328331399999996,0.591987874999997,2.7356275,5.7413657368
1,13.25,433.8079,4.84639899999999,2096.69,58.86,189.59096918,21.1321975,220.15425,407.773319333333,439.426462,564.739360241666,103.624075015,99.6236901166664,96.5939518625,95.9623809083334,23.9458555833333,27.2813,24.49929475,-0.035265,27.2813,0.63265615,5.565164,14.208925,2.04667353921937,1.96175297425267,0.802335592969476,270.5704595,730.627821416667,686.552132916666,59.3074821583334,18.2222076666667,16.9444621916667,1136.095,0.627359969249999,1.44460740585,2.9112395,6.734017384
1,13.75,445.946,0.956098399999996,2093.25675,50.2225,193.698325,21.3520064,180.6918581375,408.83430475,436.852403666667,538.027548333333,103.5991284425,100.76908585,88.51843818125,95.9133633166667,23.8213398666667,27.0315795925,24.3145779166667,-0.03078,27.0315795925,0.6542745,5.6636955,14.74726,2.10810141652839,2.03576195025948,0.812129030616343,232.6687145,693.067922916667,662.624898083333,59.19024635,18.3080193333333,17.0176304333333,1098.825,0.04799004125,0.5926832,2.50612,8.90635375
1,14.25,466.9036,8.02539799999996,2093.6865,47.5499999999999,176.872974145,22.53422,186.6024,409.650048416667,438.654176833334,485.795869825,103.57353151,100.267371233334,93.088608993,95.172229075,23.8527986083333,26.94725,24.4349259666666,-0.0239500000000003,26.94725,0.6445975,5.9361855,15.13079,2.09385036765412,2.00367935685438,0.79855140223531,252.2919535,639.170912166667,617.182501916666,56.1875243083333,18.4014576666667,17.0405096166667,1011.58,0.715705911199985,0.893939599999996,2.373432,4.3083515
1,14.75,436.1029,0.680183725,2089.81625,41.9375,159.821401375,21.36874,165.5979,405.794206333334,439.2432495,419.614936525,103.543489165,99.9229326666667,86.64785846675,95.0796410083333,23.9621660333333,26.9253,24.5034337416666,-0.022865,26.9253,0.645097899999999,5.4895727725,15.6148375,1.96210745846936,1.94548334100598,0.79978715537146,231.008768166666,573.564797333333,538.668886083333,52.5535166166667,18.406788,17.0957421666667,918.875,0.147375252599998,0.378883748,2.346258,2.24198967345
1,15.25,511.5134,1.37439125465,2094.89625,44.7375,130.808252905,23.6385,154.2705,406.129870166667,436.2080665,338.055358858333,103.5264830675,99.52209115,89.713958348,95.4657605666667,23.9436724083334,26.913,24.1441084166666,-0.0294325,26.913,0.6313418,5.56380474999999,15.9393,1.92578592891756,1.81736843827776,0.752616032153043,210.52016675,491.17592875,447.58169575,48.2724993666667,18.5261733333333,16.9723466666667,791.355,0.529392141,0.347274925,2.054690032875,3.5505655
1,15.75,490.53675,5.24744999999996,2097.911,33.73,105.2569,23.2509125,145.408925,406.540653916667,432.109249416666,268.43206734,103.54617766,99.7727129250003,94.94942,95.9286067916667,23.6494313416667,26.390625,23.7999081,-0.021005,26.390625,0.5776188,5.46954025,16.21744,1.78973648930233,1.64861088307211,0.728041120478683,162.118746908333,413.5472695,367.2196065,42.853409125,18.6292913333333,16.9751406666666,657.145,1.125778,1.60431079999999,1.8709685,8.535928642
1,16.25,475.8928,2.14884125,2097.939,18.095,72.22562,23.248035,117.351375,406.9280215,428.576202166667,158.0399158,103.5445656,100.888824683333,93.058616745,96.1264755166667,23.0631398666667,25.5274,23.5532439833333,-0.01726,25.5274,0.5614616,5.251674,16.016295,1.76258518925496,1.61336876345095,0.702948251373609,116.855261625,293.507546833333,263.404974166667,34.5967151166667,18.6940732166667,16.9993103333333,496.84875,2.14451875,0.960812747824998,2.485521,4.66495575
1,16.75,500.0956,7.02384339087482,2100.82525,12.1,32.193650908,20.282,87.0564401225,401.364422333333,424.241062333333,67.5121154811001,103.52672694,100.998878,88.50918174425,96.1623872166667,22.1725203,24.60949252,23.0888578333333,-0.01056,24.60949252,0.5375774,5.185432,14.86568,1.56931825475076,1.54773388293947,0.686785867648571,74.311642675,187.521683833333,161.9626055,28.23285645,18.7249549416666,16.8643541666667,338.01625,1.822601,0.940977777800003,0.676557200000001,2.917265
1,17.25,455.4503060275,6.21841449999996,2100.264,8.371,18.51079,20.11627,97.92755,402.542138333333,415.843402333333,9.36425372833329,103.52756956,100.9791485,96.17774808275,96.68244015,21.5558495166667,24.1245459925,21.7565599333333,-0.00483125000000001,24.1245459925,0.51204835,4.87740675,11.938495,1.53649248946248,1.36762603300563,0.645446088190303,39.2383199666667,77.7316053333333,67.02815215,13.4544601,18.727079475,16.8777275,178.68875,7.07850174999999,0.652661630599998,0.930353399999997,4.47804850000001
1,17.75,439.77485,3.0782435,2102.904,5.607,10.76954,19.9414,59.08084,398.593449166667,413.550460833333,-0.87327359780009,103.531493035,100.967802,97.241731662,97.2097183833333,20.8706146166667,23.9189500000001,21.1349913,-0.0028175,23.9189500000001,0.49273695,4.5927845,10.6474525,1.46131590824478,1.35998788405461,0.603336425015077,10.3346254391666,3.70909676666667,11.7966676591667,0,18.6967746083333,16.8554228333333,48.33,3.7756159519,0.5063808,0.649648049999997,3.110175
