DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
2,1.75,1.036625,4.28625,4.4216,2.5615,2.632125,0.6621,12.27635,7.10825,24.59425,6.032625,-0.77725,0.638,1.12775,98.38,78.52,391.596625,6.545,-0.81025,0.50175,-0.05575,3.693,300.3,322.5,8.1485,1.0025
2,2.25,0.966299999999999,4.6232,4.2842,2.078625,2.1156,0.820525,12.597875,11.5637,19.2342,4.3098,-0.75875,0.63825,1.04725,98.2,78.49,391.972725,6.893,-0.79475,0.491,0,4.073,301.875,321.9,8.21975,0.945
2,2.75,0.9237,4.6144,4.2674,1.86905,1.921575,0.417174999999999,9.675175,18.2193249999999,17.0258,5.45985000000001,-0.74775,0.63775,1.02525,98.28,78.48,391.58885,6.9395,-0.824,0.50075,0.069,4.36975,304.575,321.5,8.3412,0.785
2,3.25,1.0169,4.26735,4.42,2.226225,2.279475,0.38265,12.44645,19.2847,22.7169,3.89289999999999,-0.747,0.6385,1.02325,98.38,78.47,392.005825,6.852,-0.82575,0.5065,-0.0035,4.07525,302.575,320.05,8.416175,0.9525
2,3.75,0.952775,4.2607,4.267,2.144525,2.168075,0.422725,9.82984999999999,10.86595,19.372075,6.78420000000001,-0.7055,0.6375,1.02175,98.3,78.46,391.715075,6.739,-0.80375,0.5065,0,4.1845,303.475,320.35,8.327975,0.935
2,4.25,0.95335,4.1181,4.5094,2.11575,2.08745,0.75725,8.06199999999999,8.67189999999998,17.897725,6.11415,-0.69225,0.6375,1.02175,98.36,78.46,391.7297,6.47,-0.2255,0.48975,0.197,3.8665,303.275,318.75,8.239525,0.865
2,4.75,0.9952,3.995375,4.45775,2.069525,2.1186,0.5576,11.1466,11.542725,14.10815,3.2226,-0.67275,0.63725,1.021,98.36,78.45,392.1878,6.43125,0.9525,0.486,0.17325,3.70375,310.65,318.625,8.13085,0.9275
2,5.25,0.9496,3.786875,4.474975,1.5984,1.5884,0.611,8.76100000000001,20.2474,20.477575,5.170575,-0.31,0.6375,1.02125,98.38,78.45,391.7118,6.10625,-1.33425,0.49925,-0.1105,4.56225,309.65,317.575,8.089125,0.9475
2,5.75,0.975225,3.60404999999999,4.526,2.09,1.98925,0.35175,6.99117499999996,16.219575,10.43575,5.48269999999998,-0.2695,0.63825,1.022,98.36,78.45,392.224925,5.9315,-0.7645,0.50075,0.00225,4.12525,309.4,317.15,8.10565,0.8125
2,6.25,0.990575,3.8925,4.81,1.959325,1.879175,0.357324999999999,4.8824,12.9637749999999,13.36115,3.242,-0.248,0.639,1.02225,98.32,78.46,392.12535,5.9585,-0.99675,0.49925,0.0975,4.40725,306.45,316.75,8.064,0.9575
2,6.75,1.00425,3.9504,4.6574,1.99375,1.940825,0.483375,10.313525,17.91715,18.13725,6.924625,-0.095,0.638,1.0205,98.2,78.46,392.866925,5.5485,-0.89975,3.21875,0.42975,4.05625,305.825,316.825,7.9729,2.98025
2,7.25,1.02995,3.89104999999999,4.652,2.139025,2.0433,0.402524999999999,16.920275,20.76965,15.3819,4.27875,0.02125,0.638,1.0195,98.38,78.47,392.749175,5.9815,1.85175,68.2525,41.4625,13.1025,305.2,316.875,8.0137,48.04
2,7.75,1.07755,4.94695,4.5316,2.509025,2.44345,0.35785,20.740575,22.48435,18.65995,4.54374999999999,0.234999999999992,0.608525,1.019725,98.2,78.49,392.732975,6.1275,69.5575,272.45,177,34.1,305.425,319.95,7.852,153.925
2,8.25,1.141875,5.9513,4.8114,2.116,2.0825,0.46375,45.9667499999999,27.84275,27.76295,7.408375,0.436374999999989,0.609075,1.02105,98.16,78.51,392.2157,6.6155,150.6,503.55,267.35,38.7425,308.375,326.925,7.78535,242.35
2,8.75,1.098,6.83494999999999,4.812,2.066,2.13975,0.622,97.36725,38.278,59.912125,10.113875,0.445549999999989,0.609075,1.02005,98.16,78.53,391.86375,6.9915,231.75,744.5,381.55,69.6525,312.625,330.6,8.307125,352.575
2,9.25,1.215025,7.76149999999999,5.2588,2.9861,2.69925,0.914949999999998,174.58425,48.43825,75.164,7.452375,0.34649999999999,0.60885,1.02005,98.26,78.55,392.793,7.7045,342.175,972.75,492.05,77.935,314.4,344.625,8.551125,441.875
2,9.75,1.26275,8.7725,5.8984,3.2,2.70725,1.1705,237.39325,42.91575,81.032125,12.5065,-0.559,0.639,1.01775,98.16,78.57,391.3835,8.76699999999999,390.925,1135.25,604.5,101.35,314.15,351.525,8.49025,509.97575
2,10.25,1.19265,9.602,6.0935,2.2044,1.8795,1.693,280.2119,27.8849,120.831975,9.76085,3.675,0.66875,1.0155,97.96,78.59,390.75535,9.63025,457.875,1309.5,697,132.6,310.625,360.15,8.298,562.725
2,10.75,1.204675,10.65375,6.4384,2.558725,1.55315,2.5685,339.065325,25.396,127.5331,13.84315,9.12,1.82975,1.01425,97.8775,78.59975,390.986675,10.5325,516.47,1448.725,771.3,178.2875,312.945,369.1175,8.1666,640.2275
2,11.25,1.2545,11.30875,6.37075,1.643325,1.226,1.4319,368.6483,22.8148,137.255825,14.819375,13.7695,4.06775,1.01125,97.15,78.60975,390.22225,10.98625,560.945,1555.625,832.175,187.8325,312.715,382.0675,8.241,668.055
2,11.75,1.16075,12.04,6.13485,2.16655,1.365725,2.112825,423.846725,19.6147,152.2872,8.96659999999999,16.7925,4.529,1.00875,97.55,78.59,389.762675,11.47625,584.0175,1627.625,869.725,192.51,316.54,390.89,8.196,673.4775
2,12.25,1.20325,12.4725,6.45555,1.5014,1.256775,1.756,413.324,13.45775,161.810875,7.65779999999999,17.305,4.81275,1.14325,97.425,78.58925,389.58225,11.95625,619.9225,1688.875,894.45,203.9425,315.6075,397.3425,8.573875,710.6725
2,12.75,1.3645,12.99375,6.3901,2.807,1.5165,3.70025,429.2175,16.88725,192.98,8.7715,17.7225,5.18775,1.4265,97.15,78.579,389.39025,11.93625,628.5775,1675.625,900.9,206.14,317.6275,398.5925,8.999,738.3975
2,13.25,1.32175,13.34875,6.69475,4.31325,1.30625,5.27175,455.74475,12.85975,149.5605,7.278875,18.8175,5.5735,1.68625,96.75,78.549,389.18,12.64375,625.6625,1642.9,888.9,193.415,314.43,401.6625,8.97475,734
2,13.75,1.2642,13.309,6.56075,1.20425,1.12135,0.59225,433.42045,14.2007,184.28465,8.19299999999999,19.4025,5.82125,1.94575,96.45,78.519,389.24615,12.822,615.005,1590.175,866.7,176.8975,313.0125,399.0425,8.94035,731.7325
2,14.25,1.325,13.252,6.229625,1.7243,1.5885,0.906,412.9106,10.3454,139.409175,7.479825,19.0725,5.93575,2.199,96.625,78.48975,389.10925,13.021,576.26,1484.25,807.175,163.02,314.175,395.19,8.8367,755.16
2,14.75,1.268525,13.0315,6.0788,2.103,1.66875,0.4035,360.6062,9.16942499999999,154.7588,8.4686,19.3975,6.12425,2.4235,96.65,78.479775,389.4352,12.74125,510.285,1377.625,740.06,134.4025,310.6975,392.3,9.01605,720.9875
2,15.25,1.1663,12.7295,6.1793,1.436375,1.53625,0.28075,290.8108,8.0506,145.2552,7.06059999999999,18.9275,6.25625,2.6535,97.4,78.460975,389.4525,12.51275,458.42,1245.45,660.07,111.2425,311.5875,383.535,8.921875,650.6725
2,15.75,1.2896,12.666,6.277625,2.9262,1.78025,1.4943,294.5995,4.88195,95.1561,8.71,16.355,6.19,2.88275,97.575,78.460975,389.56505,12.378,395.205,1074.625,568.5875,81.605,313.195,379.87,8.72315,630.86
2,16.25,1.1626,12.435,6.27504999999999,1.296475,1.28625,0.46595,203.19,4.0052,84.88275,7.30899999999999,14.715,5.9695,3.06425,97.5,78.46925,389.526,12.14375,294.355,869.725,459.0325,58.1165,309.3725,373.4,8.638625,517.735
2,16.75,1.2255,11.9325,6.2576,1.568775,1.440275,0.234925,162.903525,3.5093,80.5218,7.39179999999998,13.6475,5.74875,3.20275,97.7,78.4785,389.523,11.78875,206.41,666.375,350.605,39.69175,309.085,365.0275,8.579,389.265
2,17.25,1.089025,11.38,6.04065,1.37275,1.3157,0.212975,76.6109999999999,0.732599999999985,62.3363999999999,5.063175,11.0925,5.46075,3.30625,97.8,78.468525,389.5635,11.2945,82.53,396.575,224.5975,27.87525,307.115,357.1925,8.59899999999999,352.1775
2,17.75,1.095475,10.3155,5.794375,1.41135,1.41425,0.342224999999999,18.051975,0.259974999999992,36.7888,5.49019999999999,8.3575,5.02825,3.375,97.775,78.478275,389.7585,10.571,2.8747,156.58,103.6825,19.04725,307.9225,347.72,8.62759999999999,239.6025
2,18.25,1.017725,8.9195,4.67245,1.87145,1.7811,0.804375,6.9416,0.0110749999999994,24.3314,6.62379999999999,6.92875,4.587,3.41425,98.05,78.48825,390.208625,9.576,-1.56007500000001,24.92775,15.30475,5.20225,311.07,341.015,8.60899999999999,141.05
2,18.75,1.047375,7.16994999999999,4.5886,2.2617,1.938075,0.890424999999999,6.76,0.793999999999986,26.5408,3.83,4.3295,4.1265,3.41025,98.175,78.4985,390.2913,8.6155,-2.3565,0.513,-0.207775000000001,2.347,311.1625,336.24,8.68119999999999,74.01
2,19.25,1.032,6.27965,4.64115,2.0989,2.0172,0.821199999999999,3.8477,1.64495,28.0264,7.20819999999999,1.605,3.68575,3.37325,98.375,78.49875,390.39595,8.228,-1.32595000000001,0.509975,0.00484999999999963,3.059475,310.565,328.4325,8.75059999999999,18.25
2,19.75,0.999100000000001,6.07235,4.85895,2.09785,1.9717,0.6893,6.438375,3.827125,18.9852,7.72252499999999,0.343,3.2895,3.30775,98.5,78.50875,389.997825,7.8795,-0.907575000000006,0.51735,0.00869999999999993,3.4375,310.495,324.945,8.73519999999999,1.2035
2,20.25,0.990899999999999,5.78755,4.394,2.4151,2.0302,0.636599999999999,5.98479999999999,4.4508,23.1854,4.80019999999999,-0.10575,2.9025,3.2205,98.7,78.50925,390.239075,7.438,-0.634350000000008,0.51135,0.108749999999999,3.453575,307.875,323.7725,8.76839999999999,1.256
2,20.75,0.9904,5.5825,4.135775,2.0727,1.9539,0.464,3.81969999999999,9.38335000000001,23.2942,5.466075,-0.8035,2.5205,3.114,98.775,78.5295,390.456225,7.30225,-0.761075000000003,0.505625,0.0144999999999999,3.8282,304.5625,323.6075,8.73399999999999,1.0745
2,21.25,0.859974999999999,5.1395,4.364,2.097225,2.110275,0.64365,5.2942,11.0512,19.521275,3.1946,-0.9155,2.19725,2.996,98.7,78.52975,390.818875,7.4365,-1.36725,0.51525,-0.3594,3.799175,305.5325,322.6975,8.72179999999999,1.15175
2,21.75,0.776425,4.8025,4.638675,1.6363,1.5467,0.6383,7.21799999999998,6.5728,17.167275,2.94135,-0.88625,1.967,2.8805,98.675,78.51975,391.27215,7.023,-1.54895,0.507725,-0.175700000000001,3.430625,303.5175,321.945,8.69219999999999,1.1325
2,22.25,1.08155,4.542825,4.7066,1.9493,2.03365,0.4312,3.9474,7.81549999999999,19.2572,4.50845,-0.87275,1.77975,2.76375,98.4775,78.52,391.477275,6.7475,-1.60475,0.50775,-0.04925,3.794,303.825,321.1,8.69559999999999,0.975
2,22.75,0.821574999999998,4.698125,5.012,1.526,1.5517,0.779824999999998,5.64937499999998,8.26429999999997,18.7102,4.7048,-0.85975,1.58725,2.64475,98.3775,78.54,391.437,6.552,-1.5405,0.5175,-0.27875,3.7905,303.525,321,8.54799999999999,1.175
2,23.25,0.829349999999999,4.481525,4.7684,2.164625,1.9078,0.630799999999999,2.75917499999999,10.95855,16.1556,4.779325,-1.10275,1.43975,2.5325,98.255,78.55,391.409425,6.42675,-1.652,0.5115,-0.18475,4.04575,301.925,320.975,8.50619999999999,1.09
2,23.75,1.0252,4.349175,4.426,1.876325,1.6315,0.581399999999999,4.014675,10.545375,26.4243999999999,3.11735,-1.168,1.3285,2.42525,98.1775,78.53,391.380975,6.47775,-1.11575,0.50525,-0.17175,4.3115,305.85,322.025,8.40199999999999,0.8375
3,0.25,1.03205,8.15945000000001,4.3488,2.4951,2.3416,1.1001,4.16130000000001,8.13087499999999,24.7589999999999,4.56779999999999,-1.2752,5.394,5.9028,97.975,78.503675,395.7258,8.847,-4.975,0.524,-0.217,4.6265,311.175,336.125,9.3148,1.1275
3,0.75,0.979874999999999,7.70805,4.0028,2.5918,2.377875,0.942699999999999,8.13930000000001,8.4817,24.5204,5.50399999999999,-1.3398,5.2292,5.759,97.85,78.506925,395.78415,8.242,-5.4635,0.519,0.04425,4.94575,312.3,333.875,9.3306,1.2875
3,1.25,1.07855,7.7418,4.1157,2.4845,2.448075,0.68235,8.07230000000001,9.15170000000001,20.208,5.19904999999999,-1.3266,5.0542,5.6488,97.825,78.503675,395.656625,7.966,-5.95,0.50775,-0.2765,4.96375,309.7,336.35,9.3978,1.1975
3,1.75,1.059725,7.646,4.2759,2.9715,2.72175,1.10969999999999,11.36965,12.6499,20.6258,4.470775,-1.3162,4.8824,5.5526,98.5,78.497175,396.99835,7.9705,-5.08975,0.5175,-0.32625,5.0095,310.75,335.8,9.2254,1.1825
3,2.25,0.9539,7.6292,4.54625,3.02249999999999,2.66522499999999,0.6541,11.7476,9.85105,19.4424,3.997675,-1.2226,4.7098,5.455,98.8,78.49,397.125225,7.9695,-5.04775,0.508,-0.36175,4.85075,310.5,333.35,9.1312,1.1725
3,2.75,0.92775,7.717625,4.6805,2.8609,2.8471,0.5685,8.369875,12.6675,19.406125,3.1712,-1.2154,4.5586,5.3628,98.925,78.473925,396.344,7.9225,-4.9455,0.51175,-0.24725,5.349,306.9,331.8,9.158375,1.2125
3,3.25,1.00345,7.62175,4.66825,2.89825,2.4755,0.824050000000001,7.460875,16.2475,16.1835,3.1734,-1.2198,4.4328,5.2792,98.975,78.45325,397.06035,7.71375,-4.6135,0.508,-0.23025,4.845,309.125,331.7,9.10475,1.17
3,3.75,1.0854,7.44325,4.670625,2.36202499999999,2.30945,0.724825,8.74255,9.81835000000002,21.265625,4.3232,-1.2044,4.324,5.1984,98.725,78.453,396.7498,7.6875,-5.13575,0.50775,-0.3095,4.8305,307.25,329.875,8.933625,1.0725
3,4.25,1.0048,7.605,4.5655,2.559375,2.44965,0.747299999999999,7.37965000000001,10.0183,21.6258,4.3624,-1.2602,4.2138,5.1196,98.45,78.45625,396.3033,7.85,-5.143,0.51175,-0.42575,4.8855,306.35,328.775,8.7865,1.1375
