DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1
1,7.75,0.6216075,-2.6251,4.537525,-2.8422,0.59453,91.097,99.3,414.4325,4.421775,1.66335,1.7342,-4.504775,-0.097271,0.93516,289.3975,300.9775,0.68949,0.304515,0.93883,1.01705,0.925,1.192,1.50835,2.404,3.1,5.05,6.61685
1,8.25,0.62837,-2.5874,4.61925,-2.9015,0.90367,91.234,99.3,414.72,4.4198,11.008,10.59175,-2.3366,5.3201,2.2729,290.2,300.69,0.681545,0.27964,0.7806075,1.012825,0.92075,1.192,1.5,2.38975,3.1,5.05,6.61275
1,8.75,0.6441,-2.701525,4.66275,-2.534875,1.17815,90.85925,99.3035,414.66,4.4226,58.4345,52.38175,7.6022,32.05275,7.888025,289.92,300.95,0.7947175,0.30637,0.93648,1.015275,0.925,1.2,1.5104,2.385475,3.067,5.038,6.6
1,9.25,0.63765,-2.7004,4.6928,0.4277275,1.684925,90.54225,99.3385,414.665,4.435725,131.1125,112.8375,30.809,73.62875,16.759,291.0325,301.42,0.941025,0.13147,0.95811,1.0277,0.923,1.206,1.529,2.406,3.1,5.05,6.633
1,9.75,0.70002,-2.39605,4.689075,15.43,2.826525,90.144,99.307,414.925,4.38395,225.0275,180.11,65.364,127.0775,26.771,291.4875,302.81,1.15975,0.065344,1.10445,1.0463,0.917,1.206,1.514525,2.408,3.1,5.05,6.628925
1,10.25,0.72966,-2.176625,4.79775,33.73425,4.988625,88.9815,99.345,414.74,4.4418,325.3625,232.81,102.2525,181.5125,36.002,291.3825,303.875,1.355575,0.00419022,1.30115,1.07645,0.919,1.194,1.5,2.4,3.1,5.066775,6.60425
1,10.75,0.78467,-2.13725,5.058,55.06175,6.43135,88.1,99.386,414.53,4.47415,402.69,291.185,137.29,219.12,41.901,291.17,305.06,1.2751,-0.040008,1.1116,1.08975,0.921,1.196,1.496,2.38315,3.1,5.05,6.61685
1,11.25,0.7932425,-1.95325,5.128,78.63875,10.054,87.19,99.373,414.42,4.50355,482.1625,345.645,168.64,257.005,48.2405,291.4,306.18,1.2825,-0.0480755,1.18435,1.1139,0.9,1.183,1.493775,2.377,3.1,5.03725,6.616775
1,11.75,0.82247,-1.7561,5.24425,97.626,10.64325,85.42825,99.3355,414.125,4.5411,563.98,383.5625,199.575,307.9175,55.6255,292.7025,307.1775,1.1829,-0.05075925,1.138125,1.12375,0.90833,1.183,1.5,2.375,3.1,5.0333,6.6
1,12.25,0.82545,-1.7189,5.24925,114.58,12.0055,84.7595,99.305,414.0025,4.55115,570.7375,393.985,207.13,306.29,54.3775,293.29,307.59,1.0564,-0.0815765,0.965825,1.14,0.9,1.183,1.5,2.383,3.1,5.0667,6.6
1,12.75,0.85088,-1.645875,5.186575,124.075,12.6995,84.229,99.3,414.1225,4.594125,609.76,385.9,215.7075,325.465,54.7485,294.285,308.855,1.0601,-0.0349255,1.001275,1.14725,0.892,1.1833,1.492,2.3833,3.1,5.033,6.6
1,13.25,0.857645,-1.4223,5.306075,111.12,12.59925,83.423,99.3,414.22,4.6301,583.725,382.325,203.18,312.345,54.618,294.71,309.36,1.0745,0.0121255,1.053,1.162875,0.912665,1.183,1.48765,2.38765,3.067,5.05,6.60015
1,13.75,0.86117,-1.354025,5.28785,112.17,11.4665,83.5145,99.238,414.0275,4.5702,517.27,365.15,186.25,275.6325,51.34375,293.6475,310.34,1.133075,0.04217225,1.0793,1.1321,0.912665,1.196,1.5,2.3833,3.1,5.05,6.6085
1,14.25,0.8643,-1.316675,5.30365,95.4765,10.972,82.373,99.2265,413.92,4.5723,465.3175,327.4025,156.495,246.4275,44.9655,292.99,309.71,1.10505,0.085396,1.087875,1.12725,0.9,1.1917,1.4833,2.375,3.1,5.05,6.612
1,14.75,0.84346,-1.05365,5.4349,84.90025,11.65025,82.63825,99.2335,413.83,4.5438,415.1275,288.14,132.085,221.475,39.88075,292.8175,310.205,0.97858,0.1435575,1.0142275,1.10575,0.8979175,1.197925,1.5,2.375,3.1,5.029,6.579
1,15.25,0.8419125,-0.757515,5.294175,62.215,9.0412,82.94675,99.228,413.7925,4.552075,327.395,227.615,98.57775,171.405,32.64875,291.88,310.395,0.99054,0.1656025,1.0651,1.0894,0.9020825,1.2,1.5,2.377,3.08375,5.05,6.6
1,15.75,0.809015,-0.7399975,5.13875,44.1905,7.33025,83.96325,99.2585,413.625,4.52215,235.015,171.62,61.549,127.5275,24.12225,290.625,310.8425,0.892475,0.2165025,0.951715,1.07915,0.8917525,1.191775,1.5,2.377,3.0585,5.033475,6.587475
1,16.25,0.758885,-0.858095,5.003575,26.494,4.823475,84.941,99.276,413.59,4.507,158.0975,119.1075,28.838,82.307,16.1685,289.09,309.88,0.76869,0.25072,0.9322375,1.0643,0.89167,1.181,1.4896,2.381,3.033,5.033825,6.6
1,16.75,0.70715,-1.11165,4.87625,8.357775,3.5624,85.45,99.3,413.95,4.538,72.9635,66.3775,6.4693,40.01075,8.97835,289.41,309.035,0.672365,0.34778,0.8185725,1.0558,0.883,1.183,1.4833,2.3667,3.05425,5.0167,6.567
1,17.25,0.6862625,-1.2334,4.742025,0.53973,1.802675,86.276,99.3,413.875,4.53255,21.309,21.10625,-4.441175,10.4455,2.94475,290.635,307.8925,0.7011575,0.436485,0.912275,1.04635,0.883335,1.1875,1.5,2.36685,3.02475,5.02515,6.58665
1,17.75,0.6795,-1.2585,4.7101,-1.680625,1.315,86.069,99.3,414.01,4.571,2.43225,2.2634,-8.124475,0.28144,1.1912,288.68,306.96,0.64739,0.4477825,0.9635,1.03885,0.9,1.2,1.5,2.392,3.03725,5.05,6.6
1,18.25,0.658705,-1.343425,4.75965,-2.4424,0.9064525,86.53475,99.3,414.16,4.55065,1.6511,1.7345,-8.54805,-0.3111925,1.024,289.575,305.9975,0.62246,0.3956175,0.810595,1.0295,0.8921675,1.18725,1.5,2.383,3.033,5.05,6.59165
1,18.75,0.68801,-1.5197,4.7686,-2.1546,1.1496,87.3105,99.3,413.66,4.602475,1.649075,1.734725,-7.9496,-0.293915,0.96396,289.0925,306.19,0.624425,0.322525,0.7959775,1.0195,0.908,1.2,1.5,2.375,3.0125,5.05,6.6
1,19.25,0.6740375,-1.598,4.808775,-2.58635,0.81078,87.632,99.3,413.87,4.56495,1.651625,1.73645,-7.207325,-0.297225,0.9109775,290.1525,305.8325,0.6745,0.3859925,0.8580675,1.023,0.8957525,1.2,1.502,2.369,3.0415,5.03725,6.6
1,19.75,0.68704,-1.834275,4.758625,-2.98435,1.2425,87.982,99.3,414.02,4.52855,1.64775,1.7348,-7.232425,-0.2925675,0.8991025,289.9675,305.565,0.681585,0.335685,0.868,1.0447,0.88333,1.183,1.4833,2.358,3.02525,5.033,6.6
1,20.25,0.65035,-1.825375,4.799,-2.9529,1.342,88.6605,99.28,414.29,4.543275,1.6508,1.7374,-6.368825,-0.297955,0.86441,289.3525,304.9925,0.7220525,0.34084,0.8782325,1.0508,0.883,1.183,1.4833,2.367,3.017,5.017,6.575
1,20.75,0.665725,-1.9241,4.8051,-2.726025,0.85596,88.6095,99.2635,414.2,4.54355,1.649925,1.73705,-6.7573,-0.26907,0.89977,289.565,304.54,0.69344,0.3702125,0.81597,1.04315,0.883335,1.183,1.496,2.371,3,5.02515,6.583
1,21.25,0.66966,-1.852675,4.88895,-3.1047,1.0309,88.9375,99.242,414.47,4.50895,1.646075,1.73005,-6.3615,-0.26131,0.81426,290.0725,304.855,0.73057,0.3461325,0.8528475,1.03865,0.875,1.175,1.4833,2.358,3.00425,5,6.583
1,21.75,0.67174,-1.76085,4.8196,-4.199325,1.3323,89.119,99.2215,414.64,4.551775,1.652925,1.735425,-6.278125,-0.2522375,0.8861025,291.2875,305.0675,0.7243,0.3275375,0.869555,1.0407,0.906,1.197925,1.5,2.372925,3.033,5.033225,6.6
1,22.25,0.66924,-1.7741,4.73775,-3.5374,1.02515,88.8215,99.2,414.67,4.525325,1.6465,1.73155,-6.24195,-0.2548425,0.9211575,290.925,304.555,0.662265,0.34052,0.86377,1.03735,0.9,1.183,1.4833,2.3667,3.00425,5.0333,6.6
1,22.75,0.6800775,-1.7917,4.7576,-3.8766,1.24415,88.74075,99.2035,414.39,4.503825,1.6509,1.7279,-6.332925,-0.2715375,0.91515,290.815,303.935,0.71769,0.298225,0.8711575,1.0282,0.8915,1.18735,1.4833,2.35,3,5.01685,6.56685
1,23.25,0.656405,-1.92065,4.7503,-3.864,0.82602,89.3715,99.20175,413.73,4.4749,1.65445,1.726675,-6.0941,-0.283885,0.8730025,289.5475,303.9525,0.688995,0.2822325,0.877905,1.0205,0.9,1.183075,1.494,2.369,3,5.021,6.583075
1,23.75,0.63421,-2.2401,4.796725,-5.0307,0.8885525,89.64,99.2,414.22,4.4496,1.651025,1.7281,-6.2202,-0.254925,0.886855,290.575,303.7375,0.73481,0.2756075,0.887205,1.0185,0.908,1.192,1.5,2.367,3,5.0333,6.583
2,0.25,0.647515,-2.5269,4.77485,-2.39645,0.682545,85.25,99.3,414.51,4.0631,1.6091,1.72405,-9.979725,-0.35573,1.26485,281.2525,301.155,0.5609825,0.334155,0.76592,0.615665,0.533,0.758,0.98975,1.667,2.2,3.9,5.35
2,0.75,0.644935,-2.4944,4.7149,-2.62275,0.75036,85.44075,99.276,414.64,4.0329,1.6167,1.7233,-9.837725,-0.383745,1.2265,281.9125,300.73,0.555865,0.34554,0.7667,0.625,0.54275,0.769,1.002,1.675,2.2,3.917,5.35
2,1.25,0.6381375,-2.533975,4.70935,-3.0651,0.58886,86.21625,99.3,414.5,4.0208,1.624775,1.720425,-9.696075,-0.375805,1.217375,281.6775,300.225,0.57759,0.330045,0.72676,0.6305,0.55,0.767,1.002,1.675,2.2,3.917,5.35
2,1.75,0.62897,-2.567725,4.656475,-3.0099,1.15885,86.227,99.2945,414.69,4.0162,1.6195,1.7165,-9.12725,-0.34305,1.191575,280.6875,299.85,0.5563825,0.34938,0.7967225,0.631915,0.542,0.75833,1.00625,1.675,2.2,3.917,5.35
2,2.25,0.614495,-2.6535,4.74035,-2.8394,0.7162425,86.7055,99.3,414.72,4.033,1.617825,1.720225,-9.13805,-0.3537625,1.210575,280.78,299.5175,0.5582725,0.325405,0.70964,0.632,0.546,0.767,1.017,1.679,2.2,3.917,5.35
2,2.75,0.60789,-2.737425,4.6352,-2.7026,0.70907,87.072,99.3,414.84,4.0705,1.6114,1.7247,-9.3081,-0.3321125,1.238525,280.04,299.7825,0.5473475,0.28442,0.75098,0.634,0.55,0.767,1.008,1.675,2.2,3.917,5.35
2,3.25,0.595885,-2.878975,4.5951,-2.815525,0.828285,87.238,99.3,414.85,3.968,1.623325,1.727775,-9.1436,-0.340435,1.1948,279.08,299.34,0.575935,0.3346975,0.724975,0.63267,0.55,0.7625,1.004,1.667,2.2,3.9,5.317
2,3.75,0.59022,-2.909575,4.5456,-3.4306,0.484,87.019,99.3,415.06,3.9925,1.6203,1.715725,-8.51045,-0.3356975,1.1465,279.0775,298.2025,0.5535125,0.3688,0.758245,0.634585,0.544,0.767,1.002,1.675,2.2,3.916775,5.35
2,4.25,0.59896,-3.125225,4.6098,-3.5294,0.7150075,87.5815,99.3,415.12,3.9846,1.6228,1.720475,-8.2036,-0.3211325,1.114525,280.44,297.915,0.66344,0.44321,0.8875825,0.635665,0.542,0.767,1.017,1.675,2.2,3.917,5.3333
2,4.75,0.578035,-3.185875,4.447575,-2.605575,0.64108,87.88625,99.3,415.05,3.9609,1.618425,1.7106,-7.7026,-0.32996,1.09875,280.4225,297.73,0.60068,0.384005,0.79438,0.637335,0.55,0.767,1.017,1.667,2.2,3.917,5.367
2,5.25,0.60106,-3.20085,4.4941,-2.28,0.57337,88.20725,99.3,415.09,3.9439,1.62045,1.7156,-7.462,-0.320085,1.064375,282.33,297.7,0.59943,0.355295,0.81478,0.637,0.55,0.767,1.017,1.675,2.2,3.917,5.35
2,5.75,0.5905225,-3.2863,4.590475,-3.1836,0.4880225,88.889,99.3,414.82,3.8918,1.61515,1.7156,-7.7056,-0.3095375,1.10045,281.65,296.73,0.55868,0.37363,0.7170775,0.628915,0.542,0.767,1.004,1.675,2.2,3.9,5.33315
2,6.25,0.5985825,-3.34275,4.648525,-2.7018,0.5081,88.964,99.3,415.04,3.8883,1.62655,1.7222,-7.773325,-0.3382925,1.051025,281.285,296.565,0.58194,0.31129,0.71852,0.62325,0.55,0.767,1.00815,1.675,2.2,3.91685,5.34165
2,6.75,0.59265,-3.4069,4.6554,-2.0614,0.68119,88.955,99.3,415.03,3.8597,1.612075,1.70745,-7.427775,-0.31453,1.026475,280.5875,296.605,0.61155,0.334265,0.76075,0.6245,0.548,0.773,1.014825,1.675,2.2,3.917,5.345825
2,7.25,0.5958725,-3.3314,4.7413,-2.7642,0.58291,88.44375,99.3,415.1625,3.90125,1.970725,1.869975,-6.6635,0.1562975,1.27455,280.875,296.6025,0.679775,0.409495,0.7953175,0.626,0.55,0.767,1.002,1.667,2.2,3.9,5.333
2,7.75,0.59205,-3.54115,4.7493,-1.8248,0.48876,88.3325,99.3,415.2,3.8856,24.429,21.91175,-2.13115,11.6595,3.7808,280.6775,296.815,0.655795,0.35322,0.792805,0.627665,0.55,0.767,1,1.675,2.2,3.9,5.333
2,8.25,0.5984275,-3.3675,4.6721,-0.70368,0.92749,88.633,99.3,415.33,3.8484,84.903,75.042,12.58575,54.6,14.42,281.04,297.1075,0.713125,0.2527675,0.818075,0.623085,0.544,0.767,1,1.669,2.2,3.917,5.333475
2,8.75,0.640255,-3.3339,4.60225,5.9466,1.47055,88.1805,99.3,415.165,3.9166,199.77,149.03,51.1695,113.79,26.491,281.85,297.905,0.8705175,0.151065,0.8945425,0.632165,0.55,0.775,1.006,1.675,2.2,3.9,5.333225
2,9.25,0.71788,-3.253,4.7853,26.885,3.5446,87.47,99.326,415.26,3.91505,334.4625,214.31,98.6695,189.115,38.842,283.735,299.525,1.220975,0.053767,1.1325,0.632335,0.542,0.76667,1,1.667,2.2,3.9,5.3333
2,9.75,0.7663,-2.8927,5.09555,63.5885,5.65925,85.3685,99.3,415.23,3.98095,510.7725,292.75,162.825,277.12,49.6335,282.525,301.19,1.4382,-0.050147,1.02035,0.652335,0.55,0.75833,1,1.667,2.2,3.9,5.333
2,10.25,0.823425,-2.46625,5.2264,105.04,9.1381,83.959,99.3,415.335,4.06165,637.86,359.1675,219.055,347.6575,58.256,283.2725,303.69,1.508675,-0.10491,1.1724,0.657835,0.542,0.76667,0.998,1.667,2.2,3.9,5.333
2,10.75,0.8536675,-2.08185,5.3338,141.14,11.54725,82.2105,99.3,415.07,4.06005,767.625,419.3625,269.92,408.56,67.8565,285.34,305.79,1.39435,-0.0902765,1.242325,0.670335,0.55,0.762665,1.0125,1.675,2.2,3.9,5.333
2,11.25,0.88996,-1.80515,5.4007,171.0375,12.65,80.08625,99.3,414.9775,4.019275,878.945,471.43,314.67,464.87,76.79725,285.1975,308.3425,1.201375,-0.14205,1.0443,0.676415,0.542,0.76667,0.992,1.667,2.2,3.9,5.317
2,11.75,0.9019175,-1.5865,5.534275,197.5325,14.6375,78.4825,99.3,414.9025,3.948725,967.055,516.24,346.1975,511.435,83.401,285.3525,310.0175,1.2573,-0.0879355,1.1144,0.68633,0.542,0.7669175,1.008,1.667,2.2,3.917,5.333
2,12.25,0.90069,-1.2046,5.55235,205.29,16.20975,76.2795,99.3,414.62,3.897625,997.575,537.08,367.3925,524.9475,86.3265,285.815,311.835,1.1926,-0.042909,1.0608,0.703415,0.542,0.766835,0.996,1.667,2.2,3.9,5.30835
2,12.75,0.96534,-0.79309,5.6763,225.3525,17.694,75.1515,99.2895,414.48,3.9381,1017.5,552.32,382.97,548.655,86.588,286.67,312.775,1.1975,-0.0094336,1.12185,0.694165,0.542,0.75833,0.994,1.667,2.2,3.9,5.333
2,13.25,0.9573025,-0.678795,5.7523,225.46,17.195,74.92975,99.244,414.065,3.953175,1010.25,536.1175,371.925,537.41,86.7565,287.41,313.1975,1.15625,0.04482,1.04455,0.73533,0.55,0.764585,1.006,1.666925,2.2,3.9,5.333
2,13.75,0.9483175,-0.56713,5.752525,220.32,17.432,74.422,99.2,413.92,3.9678,995.205,528.33,362.11,528.13,84.04375,286.545,313.765,1.14395,0.0538355,1.019125,0.75733,0.542,0.75833,1,1.6604,2.2,3.9,5.333
2,14.25,0.956545,-0.403525,5.580775,194.76,15.6475,74.6335,99.2,413.82,3.908375,888.98,486.62,318.965,469.7925,74.91625,284.855,314.35,1.08055,0.063034,1.0665,0.7557475,0.55,0.758,0.9875,1.667,2.2,3.9,5.317
2,14.75,0.931925,-0.27991,5.7804,188.6825,17.41,74.39625,99.2,413.9525,3.894975,803.99,452.3475,281.74,427.16,69.00225,286.28,314.48,1.078375,0.077309,1.0612,0.731415,0.542,0.75,1.008,1.667,2.2,3.9,5.325
2,15.25,0.9231275,-0.395075,5.554325,159.745,15.2505,75.587,99.2,413.775,3.905625,697.91,384.385,231.3375,374.935,59.13125,286.005,314.195,1.01605,0.229285,1.131875,0.7025825,0.546,0.76667,1.008,1.667,2.2,3.9,5.333
2,15.75,0.91752,-0.184915,5.5219,132.17,11.918,75.156,99.2,413.85,3.90225,582.98,316.83,178.6275,307.2075,50.5185,284.76,313.935,0.956855,0.20046,0.99827,0.706915,0.542,0.760415,1,1.658,2.2,3.9,5.321
2,16.25,0.88527,-0.057378,5.5684,92.3335,11.109,75.93775,99.2,413.895,3.925,422.34,240.9875,112.505,230.445,40.538,283.635,313.645,0.8758525,0.26576,1.0069,0.7017475,0.542,0.7625,0.996,1.658,2.2,3.9,5.333
2,16.75,0.837225,-0.258085,5.39215,58.3265,8.6081,77.76675,99.2,413.8,4.012,272.92,169.39,57.935,147.15,28.931,284.74,312.255,0.782355,0.325695,0.94989,0.690125,0.55,0.7625,1,1.671,2.2,3.9,5.3065
2,17.25,0.81946,-0.47176,5.2849,27.93625,5.6198,78.1755,99.2,413.81,3.99565,154.45,108.11,17.72,85.2795,18.2325,282.4175,311.43,0.7071025,0.4034425,0.8946075,0.6749175,0.55,0.75833,1,1.667,2.2,3.9,5.3333
2,17.75,0.772635,-0.767685,5.02545,8.4821,4.1204,79.108,99.2,413.91,4.05395,55.344,49.284,-4.742175,27.694,6.8739,282.69,308.4575,0.6772,0.4948975,0.88723,0.678,0.542,0.76667,0.992,1.667,2.2,3.9,5.317
2,18.25,0.7306325,-1.083775,4.8716,-0.4945,2.0856,80.1135,99.2,413.985,4.10575,7.7951,7.24605,-11.59725,2.443775,1.951925,283.165,307.07,0.644475,0.5401475,0.96113,0.67575,0.542,0.760415,1,1.66025,2.2,3.9,5.317
2,18.75,0.7077025,-1.185475,4.8181,-3.04145,1.524475,80.85375,99.2,413.92,4.09505,1.61275,1.7457,-12.1115,-0.3465275,1.3814,283.8075,305.6925,0.58588,0.5160975,0.84978,0.6694975,0.542,0.75833,0.992,1.667,2.2,3.9,5.3333
2,19.25,0.71243,-1.247125,4.928875,-3.7553,1.485325,81.797,99.26,413.945,4.1123,1.6228,1.7455,-12.49525,-0.4208275,1.36485,282.125,305.45,0.62672,0.49019,0.82769,0.66467,0.542,0.758,0.983,1.658,2.2,3.9,5.3167
2,19.75,0.69282,-1.294825,4.85515,-3.03685,1.0988,82.17,99.27525,414.26,4.1354,1.586875,1.739825,-11.998,-0.4134425,1.321875,280.26,304.005,0.55915,0.4466125,0.780845,0.66425,0.55,0.767,1,1.658,2.2,3.9,5.3167
2,20.25,0.6935825,-1.522925,4.892125,-3.05295,1.188675,82.9495,99.2925,414.295,4.1856,1.6043,1.7377,-11.0955,-0.371555,1.321475,282.3075,303.845,0.5427825,0.49075,0.8002575,0.662085,0.55,0.758,0.992,1.667,2.2,3.9,5.333
2,20.75,0.69828,-1.8104,4.8724,-3.0455,1.2622,83.25475,99.267,414.42,4.2299,1.605125,1.7237,-11.78425,-0.3667575,1.316475,281.8675,303.62,0.5674675,0.40158,0.84345,0.656125,0.55,0.76667,1,1.658,2.2,3.9,5.333
2,21.25,0.70225,-1.797275,4.937675,-2.9391,0.646535,83.37475,99.27525,414.455,4.21715,1.6015,1.7406,-11.7375,-0.3879825,1.32285,281.435,303.6025,0.6089325,0.426445,0.8147975,0.6572525,0.55,0.758,0.99575,1.667,2.2,3.9,5.333
2,21.75,0.6915225,-1.907125,4.921025,-3.48895,1.1009,83.684,99.24675,414.46,4.19325,1.608825,1.73045,-11.00175,-0.38393,1.322275,282.4625,303.525,0.569105,0.350825,0.782805,0.654,0.55,0.75833,0.998,1.664525,2.2,3.9,5.317
2,22.25,0.67646,-1.9475,4.9649,-3.732125,0.621645,84.1655,99.3,414.43,4.1058,1.61745,1.733,-11.30925,-0.3969625,1.277225,282.8075,303.5125,0.584885,0.30817,0.717895,0.647915,0.55,0.75833,0.983,1.658,2.2,3.9,5.3167
2,22.75,0.65378,-1.94005,4.9409,-2.627675,0.6354375,85.22425,99.3,414.53,4.13815,1.6241,1.7319,-11.27125,-0.4024075,1.264675,282.5175,303.1375,0.599735,0.33911,0.77826,0.6439175,0.542,0.764585,0.998,1.656,2.2,3.9,5.3167
2,23.25,0.69617,-2.1688,4.9321,-2.30895,0.813815,84.61275,99.3,414.475,4.0627,1.6227,1.727,-10.768,-0.376965,1.31155,281.8975,302.4,0.623805,0.369335,0.82398,0.642,0.542,0.76667,0.992,1.658,2.2,3.9,5.333
2,23.75,0.6669225,-2.30005,4.867725,-2.723,0.871735,84.8365,99.3,414.525,4.060725,1.61215,1.7236,-9.9661,-0.3858025,1.282925,282.4525,301.73,0.580485,0.358125,0.75562,0.639,0.55,0.762665,1,1.667,2.2,3.9,5.317
3,0.25,0.569,1.69,4.6054,-3.98845,1.5506,81.727,99.4,414.1225,5.463425,1.6526,1.7747,-15.6345,-0.471145,1.71545,292.8775,316.9975,0.746515,0.316175,0.95003,0.7865,0.5,0.683,0.829165,1.4,1.8,3.2,4.467
3,0.75,0.55061,1.64475,4.57305,-4.1543,1.6407,83.14375,99.4,414.4025,5.442725,1.6572,1.7758,-15.657,-0.50298,1.65665,293.96,316.98,0.67229,0.29653,0.9023325,0.66867,0.5,0.675,0.8332475,1.39875,1.8,3.183,4.466925
3,1.25,0.5612775,1.59205,4.600475,-4.099325,1.002725,82.9115,99.4,414.3875,5.457225,1.6477,1.7746,-13.4015,-0.440445,1.6729,296.9875,317.0975,0.724595,0.30957,0.9427775,0.669915,0.5,0.681,0.825,1.398,1.8,3.183825,4.467
3,1.75,0.55187,1.41385,4.5763,-3.9587,1.0937,83.618,99.4,414.525,5.40225,1.658025,1.77635,-13.3385,-0.41103,1.665,293.2475,316.565,0.73026,0.34834,0.8832575,0.66733,0.492,0.681,0.8332475,1.4,1.8,3.19575,4.467
3,2.25,0.557405,1.44525,4.50975,-3.3796,1.2952,83.86575,99.4,414.525,5.3818,1.65425,1.775675,-14.0135,-0.4212,1.63915,296.54,316.685,0.68982,0.28589,0.9024025,0.653,0.492,0.675,0.831,1.406,1.8,3.183,4.467
