DOY2,HR2,USTAR,WS,TA_1_1_1,RH_1_1_1,VPD_1_1_1,PA_1_1_1,TA_1_2_1,RH_1_2_1,NEE,FC,H,LE,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,CO2,H2O,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,CO2_SIGMA,H2O_SIGMA,G,SG,TAU,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,NETRAD,TA_1_3_1,RH_1_3_1,TA_1_4_1,TS_2_1_1
1,5.25,0.0833589775,1.402022,-4.29883415,23.7931675,2.11658996,81.3485,-7.1065,45.427015,-0.089013005,-0.12330661,-19.4513275,-0.9034042375,0,0.6412285,206.41465,274.771825,0,-0.03756,402.5475,1.5617285,-3.087332,-1.7625,-0.33475,1.16075,3.21075,0.2983022,0.01772905,-33.85621,-8.3717525,-0.0515315525,0.33611635,0.31122345,0.0926043925,-3.89263425,0.2714022,-88.2951275,-6.4111685,47.090815,-6.41312125,-2.810146
1,5.75,0.07497869,1.47046075,-3.949486,23.52982,2.1171907925,81.3422475,-6.76675,46.791005,-0.13373175,-0.12356864,-21.3143949,-0.628849,0,0.6217131,205.5097,273.9242,0,-0.03756,403.1325,1.486675,-3.1671455,-1.8315,-0.353,1.144,3.2045,0.30190915,0.01448406,-35.397315,-9.735578,-0.044141015,0.304477175,0.2835918,0.0859492575,-3.6598985,0.3000989,-92.89153,-6.463169,47.48026,-6.40980125,-2.941171
1,6.25,0.0738766,1.508384,-4.022491575,23.5709425,2.074,81.361675,-7.496,44.62518,-0.02114378,-0.0785579525,-24.33845515,-1.0966426025,0,0.6256859,205.23165,273.71675,0,-0.03756,403.13,1.44108525,-3.3244465,-2.086,-0.3945,1.138,3.2065,0.30284175,0.0177309,-36.7496675,-9.6729385,-0.04678153,0.3488538,0.311108875,0.08112816,-3.9317985,0.27644715,-88.4443625,-6.8784815,48.332365,-6.874644,-3.085845
1,6.75,0.0837939,1.393818,-4.2367916,23.39017,2.0840765,81.38764,-7.443,44.48,-0.080716985,-0.05778608,-24.7090889,-1.2483645,0,0.575056825,207.2125,274.02805,0,-0.03756,402.7625,1.395066,-3.20016,-1.9455,-0.4065,1.1715,3.212,0.302266925,0.016945445,-31.81457,-8.4987465,-0.0418513575,0.33180255,0.273191,0.078662545,-4.25220425,0.326576425,-87.600685,-7.23120275,48.63114,-7.0867825,-2.842443
1,7.25,0.07848985,1.4710135,-4.3222585,22.29602,2.0530217525,81.377795,-7.5185,47.408805,-0.15870276,-0.07252641,-22.75409005,-0.90505465,0,0.63897805,206.84,272.94,0,-0.03756,402.345,1.333697,-3.308756,-2.1945,-0.4515,1.1615,3.205,0.30134965,0.01830621,-31.592835,-8.9954845,-0.0405432175,0.3418441,0.281839475,0.0800676125,-4.1129895,0.33064525,-89.26128,-7.33673625,51.346455,-7.038065,-2.811757
1,7.75,0.075341875,1.39174025,-4.56812675,23.156295,2.0734950325,81.3679925,-7.635714,46.898815,-0.03528419,-0.0965737025,-23.0800272,-1.0546040375,0,0.62878805,204.6234,273.9145,0,-0.03756,400.67,1.28759125,-3.25904,-2.2565,-0.473,1.192,3.226,0.294762275,0.018432185,-36.4544125,-10.642365,-0.040204825,0.326651425,0.288273225,0.079181495,-4.48713,0.257031725,-88.04873,-7.6493245,51.43506,-7.7720095,-3.1720605
1,8.25,0.076153165,1.409346,-4.763189,23.94434,2.0889025,81.3557025,-7.694,43.78,-0.11077664,-0.12317507,-24.156195,-1.1200825,0,1.28112025,204,275.2198,1.61446,0.33804,402.76975,1.3420975,-3.54554325,-2.481,-0.579,1.171,3.201,0.29982065,0.0178944775,-37.16114,-10.6384975,-0.0409246625,0.3412487,0.3082363,0.0907702975,-4.77598575,0.332627975,-87.61743,-8.182671,50.73425,-8.25569625,-3.39078
1,8.75,0.06648295,1.447663,-4.5637205,24.0659,2.127333585,81.46138,-7.521,44.61,-0.0725537,-0.1138728,-20.6085183,-1.1951,13.51641,6.874646,205.38,278.37,29.43215,8.93928,403.14,1.336832,-3.60158625,-2.5365,-0.6355,1.17625,3.206,0.3196512,0.01784316,-40.425695,-13.5337175,-0.0413049,0.3543088,0.3118322,0.0781067975,-4.7849875,0.254090675,-69.81386,-7.93142925,50.80175,-7.879838,-3.39163025
1,9.25,0.084121085,1.2944345,-4.25711985,23.10583,1.955338795,81.462365,-6.34725,42.8129425,0.0851460425,-0.0445230475,-18.597328625,-0.5307947725,46.2783475,18.5710175,207.728525,287.5095,109.32978,30.35787,403.1,1.3853535,-3.5949385,-2.6255,-0.6825,1.171,3.2045,0.33470045,0.0291325,-35.48264,-13.14309,-0.069338365,0.377941425,0.286635425,0.096107175,-4.160826,0.2318038,-22.4956775,-6.50757125,45.1551025,-6.42383875,-3.342258
1,9.75,0.107556,1.011796,-2.9762772,22.079645,2.31316129,81.4427125,-4.29392175,39.83,0.0558137125,-0.02613803,-6.2218925,2.103162,95.139515,30.1913875,209.6617,296.772675,205.99784,50.87502,402.9225,1.438292,-3.560889,-2.72525,-0.756,1.1625,3.20275,0.3772716,0.0357890725,-20.9378825,-1.41482875,-0.087449935,0.3941665,0.3612245,0.14054545,-3.510964,0.22094715,25.4412175,-4.0894785,40.723745,-4.06095375,-3.327197
1,10.25,0.13386765,1.0967975,-2.0858565,18.3747175,2.84340436,81.472175,-2.65425,34.397085,-0.147536585,-0.290349275,2.314236875,4.3262478375,169.899175,40.5057775,212.998925,303.792775,384.2052,72.9603,401.9375,1.396162,-3.4695,-2.752,-0.814,1.1585,3.204,0.3510134,0.0347535,-5.03015225,5.49128425,-0.094302315,0.43454735,0.393363975,0.22041485,-2.23347675,0.253079525,53.8511675,-2.3871035,36.643345,-2.296599,-3.146443
1,10.75,0.1610767,1.23058075,-1.65484715,17.294795,2.829805195,81.486565,-1.675,33.05,-0.4919299775,-0.4337540425,11.76404825,8.2881883125,221.194425,52.098455,212.7231,310.088,473.6354,94.26621,401.18,1.379798,-3.2605,-2.6805,-0.881,1.153,3.2055,0.363011,0.03883572,-0.9235442,4.7518315,-0.10792875,0.509156825,0.4719982,0.24855825,-1.77388325,0.27825785,88.92212,-1.6184205,35.3284,-1.41232475,-2.93358175
1,11.25,0.1841268,1.505847,-1.32850675,18.11786,2.89795835,81.4829425,-1.420378,31.88087,-0.653126045,-0.452139785,21.387120625,9.7294311475,260.56165,63.19262,213.1633,313.8575,566.5122,118.69899,401.7825,1.41224325,-3.147,-2.6535,-0.9665,1.144,3.2125,0.354381175,0.03524276,7.08865275,9.7937125,-0.12091085,0.587074075,0.521951225,0.287207875,-1.276038,0.302883625,140.2213,-1.12963475,33.8197425,-0.861697025,-2.69947575
1,11.75,0.191227025,1.5967035,-1.02761005,16.502095,2.76398601,81.48783,-1.1666665,31.47,-0.85994912,-0.7831028,31.0542528,10.84036,305.2019,73.05684,216.08655,316.9275,650.319,130.8027,401.86,1.297289,-2.8945,-2.59975,-1.024,1.12925,3.2035,0.390123725,0.039694175,7.3944455,7.170248,-0.16248555,0.652211225,0.650331275,0.302691475,-0.9780119,0.376763875,172.471875,-0.74752795,33.69278,-0.572330025,-2.19937325
1,12.25,0.2130838,1.738976,-0.6952827,16.95664,2.806116895,81.51,-0.803,31.305355,-0.80738368,-0.63470096,38.9674966,11.78052,378.3471,80.222355,216.84915,319.14495,706.553,138.94383,402.21,1.4100465,-2.474383,-2.503,-1.076,1.138,3.207,0.3857148,0.03875045,11.901005,10.645635,-0.150534325,0.669357625,0.6469426,0.329424225,-0.788130275,0.41806735,208.6187,-0.6079801,32.5405025,0.0820559,-1.654156
1,12.75,0.2095668,1.770482,-0.1396484,17.03448,2.9664984875,81.496,-0.149,30.605,-0.886346545,-0.66617001,45.430975,12.1459852925,372.64705,89.74461,219.890525,320.042425,803.9648,143.4792,402.32,1.436667,-2.08475,-2.2675,-1.1105,1.1225,3.207,0.3891392,0.03937696,18.7886125,12.04358,-0.1849692,0.68440335,0.698356075,0.328835925,-0.333159125,0.3878326,203.9685,-0.03289671,31.0125175,0.26694295,-1.287834
1,13.25,0.224420725,1.760584,0.22629695,15.4563875,3.185538075,81.444535,0.128,31.45818,-0.855845155,-0.674850165,46.800230075,13.75822,377.08825,87.062105,220.77245,320.93,786.0062,149.73294,401.735,1.40151,-1.665,-1.9785,-1.092,1.127,3.2125,0.38814735,0.03816759,18.252505,7.778579,-0.210061975,0.74461645,0.73099595,0.3560698,0.0492197675,0.4194298,205.0526,0.237189225,29.600095,0.398955875,-0.92096355
1,13.75,0.218271975,1.70950125,0.425574125,14.74448,3.276195285,81.4129525,0.26975,30.39443,-1.20593678,-0.80387265,52.44657575,12.983418405,410.45035,85.52344,221.7618,320.5487,791.2668,149.6766,401.34,1.41870425,-1.354543,-1.832,-1.117,1.121,3.213,0.4117777,0.03734639,22.62995,8.1653205,-0.19966255,0.721868425,0.760212825,0.36372145,0.307625225,0.4295617,230.28485,0.5736143,26.87657,0.3322586,-0.58770905
1,14.25,0.2186885,1.753616,0.6623063,14.671965,3.42780352,81.357045,0.468,29.17705,-0.94226379,-0.85315068,44.3684143,14.519517825,385.1213,82.33664,224.7989,322.4076,776.0292,142.31484,401.875,1.3899585,-1.07375,-1.563,-1.021,1.11,3.208,0.3877097,0.0294065025,22.74469,8.1877205,-0.2231326,0.73328525,0.760839175,0.341675225,0.772903025,0.39270775,208.473675,1.20704815,25.47722,1.25192825,-0.44833185
1,14.75,0.234242175,1.8886825,0.9658332,13.86459,3.56399615,81.330485,0.48425,29.295,-0.881344695,-0.700254235,42.850298275,14.8812975,355.785725,74.0122275,223.54135,322.38205,784.9178,137.61984,402.1775,1.235491,-0.9625,-1.494,-1.0335,1.1025,3.215,0.3708167,0.030481975,18.4231625,6.23361125,-0.1958771,0.72333225,0.717455975,0.35293555,0.913602725,0.40238805,160.70375,1.3079148,26.5131875,1.381591475,-0.38161085
1,15.25,0.2236568,1.8657825,1.2079317,14.110395,3.732003545,81.299355,1.247,29.8014175,-0.69983339,-0.60500429,31.81690935,12.79320144,305.742725,65.739,223.4707,323.407825,740.2934,121.95732,402.155,1.38913625,-0.76389255,-1.1935,-0.9645,1.086,3.20775,0.35126625,0.0279402775,26.153895,8.909167,-0.21934335,0.714803325,0.732306225,0.32516575,1.3188825,0.324038225,161.99725,1.6809505,26.2998075,1.51433625,-0.28530865
1,15.75,0.2315003,1.873342,1.3053027,14.24444,3.82798534,81.2887425,1.273,30.02,-0.6855470875,-0.5303520125,30.676006675,10.67549632,253.669425,51.89012,220.9491,321.1827,597.4409,111.60015,402.0525,1.34116175,-0.6016389,-0.99675,-0.90475,1.0705,3.20775,0.32790835,0.02693438,6.5692955,-9.055456,-0.20598275,0.682724,0.6930014,0.313221175,1.5195175,0.30021955,109.3397,1.92585375,26.8077525,1.93912275,-0.21345215
1,16.25,0.2194902,1.83573525,1.2859737,14.31351,3.524616965,81.29299,1.2607235,31.0989175,-0.5764633,-0.4013086025,21.641940475,8.05681361,192.8913,37.93968,221.8706,317.75,453.5907,98.44476,402.435,1.3197415,-0.465402825,-0.86375,-0.83625,1.05875,3.20825,0.3051086,0.0236753975,-12.305675,-25.775735,-0.2152945,0.615093,0.620370975,0.29245455,1.49393125,0.213726925,77.9786975,1.70249225,27.63046,1.696473,-0.18542055
1,16.75,0.214433475,1.7225295,1.3082884,12.8604775,4.00643548,81.31415,1.168852,30.45837,-0.4097489325,-0.32789516,11.0355201,6.878402,135.4896,22.20328,220.3219,315.9132,345.567,61.4106,402.12,1.279456,-0.4065,-0.77475,-0.7785,1.0505,3.208,0.28813345,0.01965935,-12.4409975,-16.165595,-0.21443465,0.5731325,0.5329346,0.273608525,1.150718,0.1457826,37.3581875,1.16456925,27.7888875,1.14695175,-0.2130775
1,17.25,0.165834,1.52916525,1.015507,12.734595,3.69841135,81.3235,0.726,31.42609,-0.20089006,-0.1498557275,2.32482305,4.09493,72.43055,11.1713275,218.089075,311.144825,212.36498,39.60702,401.7875,1.23061975,-0.359497875,-0.6445,-0.713,1.0395,3.2095,0.2831548,0.0219781325,-10.692855,-13.316945,-0.1804918,0.5526747,0.4601947,0.224042025,0.93204095,0.12432795,-2.962443,0.71482185,28.04321,0.69426375,-0.1683581
1,17.75,0.1203879,1.282994,0.67027395,14.72618,3.298351,81.3087925,0.1392654,31.5828675,-0.0853684375,-0.07278209,-4.4575728,1.131612,25.92602,3.036924,216.158,305.415775,94.00148,18.51708,401.855,1.3022325,-0.339,-0.636,-0.681,1.072,3.211,0.2581233,0.01738918,-9.707287,-12.13318,-0.1406989,0.4339416,0.42311485,0.173714975,0.804465625,0.11677085,-45.922385,0.05370395,29.6131425,-0.0172530425,-0.2770097
1,18.25,0.0810413675,1.02088125,-0.232148825,14.875755,3.1449325,81.327,-0.782,33.1097875,-0.115187575,-0.01112203,-14.181273725,0.050161475,0.97553535,1.3476755,212.9032,299.6694,15.16504,3.02358,401.3125,1.25057775,-0.33375,-0.569,-0.6325,1.0295,3.2075,0.279593375,0.0141680225,-16.3984625,-11.20604,-0.06437553,0.359466725,0.356731825,0.0916260675,0.309991125,0.14588315,-96.138695,-0.94911655,31.6928825,-0.96393315,-0.3028511
1,18.75,0.0708542,1.162441,-0.9758917,15.29957,3.16954438,81.337,-1.515,33.9225,-0.0907313,-0.02248041,-17.5624755,-0.289077,0,0.7515605,213.2108,294.08,0.3628,0.03756,400.575,1.207093,-0.285,-0.5135,-0.5865,1.029,3.2065,0.26884845,0.02070383,-25.91933,-18.645055,-0.0765186,0.321414275,0.315240825,0.0648426825,-0.753499275,0.15833855,-110.00335,-2.23330325,33.7381725,-2.257585,-0.2678238
1,19.25,0.07654445,1.401377,-1.5082698,15.8429225,3.0323726925,81.360815,-2.576,35.192495,-0.06208356,-0.0418996875,-23.309093,-0.339262065,0,0.7260486,212.24,291.7575,0,-0.03756,400.2125,1.111292,-0.2535,-0.47925,-0.5495,1.04,3.208,0.27063715,0.01601428,-35.1561725,-21.897105,-0.05133947,0.344029025,0.3498843,0.0732977925,-0.9854112,0.22472555,-107.008775,-3.72076975,36.0004825,-3.48501525,-0.3238514
1,19.75,0.0942201175,1.69976,-1.7421198,15.1814325,2.72649693,81.37987,-3.124,36.74,0.09855487,0.0077990825,-25.3344386,-0.5132389,0,0.7347867,211.219975,291.0266,0,-0.03756,401.0675,1.08102825,-0.31433655,-0.402,-0.469,1.067,3.206,0.27193705,0.0150636525,-42.776175,-23.222625,-0.06265266,0.319844025,0.3487295,0.0797780575,-1.203512,0.225966825,-104.8878,-4.17719525,37.3829825,-4.2401055,-0.599871625
1,20.25,0.08507492,1.638273,-1.8317042,15.26864,2.59855356,81.3803475,-3.53283775,39,-0.01216682,-0.03264947,-27.4212002,-0.787508255,0,0.8309707,213.527,289.675,0,-0.03756,401.475,1.0849155,-0.36375,-0.42675,-0.45725,1.04775,3.2095,0.2873753,0.0163690875,-38.4867875,-18.7308275,-0.0471476175,0.3372255,0.34077175,0.08704147,-1.59829825,0.272563775,-102.945175,-4.888127,38.643835,-4.93794975,-0.8168895
1,20.75,0.09043682,1.814399,-2.1487224,14.468135,2.91504634,81.395995,-4.1285,37.725,-0.34120612,-0.100278925,-26.949356675,-0.74273745,0,0.6778937,211.96355,287.91225,0,-0.03756,401.22,1.0118005,-0.52087165,-0.368,-0.4015,1.039,3.2035,0.3200879,0.02245071,-34.3213775,-14.4117575,-0.0433811875,0.3514401,0.351087975,0.0759522075,-2.54757575,0.328518925,-101.07475,-5.9125255,39.955345,-5.99273225,-0.9243903
1,21.25,0.0878916,1.795037,-2.5058278,14.5879575,2.803101385,81.394,-4.39025,37.8087225,-0.029673715,-0.054718855,-29.456016725,-0.724975,0,0.59810185,209.54,285.9187,0,-0.03756,400.73095,1.04656575,-0.49715405,-0.359,-0.377,1.05,3.208,0.32489965,0.01587518,-39.686875,-17.58757,-0.0417863075,0.336530275,0.333690675,0.0829627375,-2.6618005,0.323813125,-99.1695675,-5.41600175,40.69061,-5.495067,-0.9960026
1,21.75,0.084667925,1.9767335,-2.9042903,14.90754,2.82439,81.3945,-4.68725,39.25998,-0.049516905,-0.0600903825,-28.50715875,-1.120630455,0,0.778875,212.26275,285.0287,0,-0.03756,400.9,1.049733,-0.59798975,-0.3445,-0.37475,1.05625,3.2095,0.3151055,0.0163528775,-36.1209625,-16.0385475,-0.045368565,0.39176195,0.3309685,0.09275532,-2.70686475,0.317586325,-96.30364,-5.74049125,40.5813025,-5.802244,-1.21460475
1,22.25,0.08767212,1.858509,-2.7177727,15.2086575,2.73932281,81.3974825,-4.9835,37.0125,-0.2118469175,-0.074402015,-31.1492671,-0.932375495,0,0.64036465,213.30725,282.7637,0,-0.03756,399.9875,1.0576095,-0.889,-0.336,-0.34625,1.0625,3.2095,0.3244136,0.021842625,-35.663895,-14.4164475,-0.05071539,0.350455525,0.353498025,0.08686337,-2.5543695,0.3338847,-93.21034,-6.58327775,40.4356725,-6.68427875,-1.433393
1,22.75,0.08944112,1.857643,-2.90371345,14.86428,2.54233647,81.417815,-4.967613,39.585,0.040829265,-0.01413956,-30.169735225,-0.91266891,0,0.637340525,212.22385,282.0161,0,-0.03756,401.115,1.0968215,-0.803758125,-0.312,-0.274,1.072,3.217,0.32895605,0.02159773,-36.1944,-13.857915,-0.045272295,0.362560675,0.335142175,0.0881645125,-2.90833175,0.3520799,-93.242585,-6.51964975,42.1774375,-6.55966225,-1.595302
1,23.25,0.08276113,1.86059825,-2.8669127,16.38088,2.3491406425,81.3719175,-4.804,38.48485,0.09547386,-0.08598816,-29.12269,-0.8928654,0,0.614675075,212.25395,283.112225,0,-0.03756,402.243275,1.117418,-1.068131,-0.33425,-0.2715,1.06625,3.2035,0.30574945,0.01651418,-38.7338325,-15.35508,-0.04343649,0.3400425,0.312267025,0.09102058,-2.92588525,0.309128475,-93.85217,-6.30767675,41.6068,-6.35322075,-1.7380295
1,23.75,0.0871486,1.902427,-2.7340033,16.968555,2.53830409,81.395135,-4.8283395,39.59169,-0.07296607,-0.1042103,-25.187,-0.7468275,0,0.5604656,212.6918,282.5,0,-0.03756,402.39625,1.172372,-1.26613225,-0.3445,-0.255,1.0675,3.203,0.28169595,0.015183245,-34.31866,-13.794315,-0.047920165,0.366984025,0.2877427,0.08928648,-2.84817325,0.311452725,-94.5770075,-6.19903525,41.990945,-6.09279975,-1.608825
2,0.25,0.1068444,2.266764,-0.7314156,22.72132,3.076602115,81.315495,-4.0005,36.077855,0.0896650575,0.05426137,-33.0460856,0.02512837675,0,0.6949258,214.5076,290.32425,0,-0.03756,403.4,1.883758,0.20725,0.2015,0.81,1.809,3.11,0.310917575,0.0371835625,-40.59701,-17.667495,-0.057219945,0.3313285,0.297531125,0.09496824,1.20590825,0.330189775,-98.91316,-1.91220925,49.641245,-1.71778625,1.436865
2,0.75,0.0941215,1.919619,-1.0706815,23.587135,3.00021196,81.3503475,-3.901,36.18,0.093839095,0.0426276425,-34.540788075,-0.62095205,0,0.6996556,213.91,289.018025,0,-0.03756,403.59,1.77374275,0.197,0.19825,0.819,1.80475,3.10675,0.3303954,0.03583896,-43.3005825,-16.9228675,-0.0535951925,0.353021525,0.3277428,0.105774625,0.6232524,0.274599725,-98.0690475,-2.436125,51.85732,-2.50229425,1.301374
2,1.25,0.08640371,1.947309,-0.4590135,24.663685,3.2637455,81.347,-3.968,34.964,0.05990927,-0.0736508125,-30.255862275,-0.14553129,0,0.639981,214.028,288.3307,0,-0.03756,404.06,1.97942925,0.22,0.18275,0.8185,1.809,3.11075,0.3093201,0.033364,-43.9665625,-17.531965,-0.05064982,0.3409669,0.322237575,0.0959925425,0.522566625,0.325655825,-100.3503,-2.743984,49.11551,-2.79984575,1.2938355
2,1.75,0.09587248,1.858917,-0.3719172,24.2491025,3.20857242,81.34075,-4.1530915,34.83903,-0.006180905,-0.0180143475,-25.5983946,0.096203715,0,0.6944955,213.0143,288.4149,0,-0.03756,403.635,1.907271,0.179,0.17925,0.80375,1.8105,3.112,0.3254523,0.02780707,-39.17711,-14.204705,-0.0619346025,0.353868725,0.32916975,0.0893863625,0.7374837,0.3020091,-98.28262,-2.97750875,50.5532525,-2.964141,1.249338
2,2.25,0.092406835,1.756756,-0.7514216,24.231,3.2109851125,81.4013475,-4.665105,35.62707,0.04898282,0.01851129,-28.1071104,-0.02614095025,0,0.7498057,212.9963,287.01275,0,-0.03756,403.91,1.947644,0.22225,0.2025,0.824,1.818,3.116,0.364154725,0.0339546075,-33.32014,-9.6977215,-0.05210468,0.3320815,0.33161045,0.0841171925,0.842194775,0.332293525,-96.45777,-2.53335975,50.95178,-2.55585525,1.227558
2,2.75,0.0900069,1.780252,-1.2885061,24.4847975,2.957616235,81.421,-4.73125,34.7951025,-0.09369769,-0.07092104,-35.6341371,-0.3989319,0,0.8007941,210.396625,286.29,0,-0.03756,404.21,1.94808525,0.15175,0.19075,0.80975,1.812,3.11275,0.325734375,0.0384637225,-34.89401,-10.67162,-0.06289671,0.3286033,0.338425975,0.0808192875,0.48275365,0.354275625,-95.95268,-2.53435725,52.5563475,-2.184001,1.31652525
2,3.25,0.0819864,1.871774,-1.8817697,23.34182,2.78360003,81.327335,-4.575,35.695,0.03256537,-0.0272611675,-27.5292825,-0.2184113075,0,0.6856466,210.851325,285.4209,0,-0.03756,404.03105,1.868339,0.15,0.18675,0.80575,1.811,3.11075,0.33379155,0.041550405,-37.07089,-13.29837,-0.0480217975,0.326117825,0.3137047,0.0860388325,0.03925085,0.30459425,-94.73001,-3.48453225,54.68296,-2.68953575,1.2053635
2,3.75,0.0822262925,1.9105415,-1.679425675,23.855435,2.7867840275,81.32177,-4.65975,36.0004075,0.0733247,-0.009634221,-30.411915075,-0.4427617475,0,0.6948091,210.148675,285.315,0,-0.03756,403.7339,1.7317345,0.14975,0.183,0.8035,1.81075,3.1155,0.304901625,0.026163895,-37.7424225,-16.6158075,-0.0593836825,0.30320205,0.3286512,0.0779339825,0.221487625,0.325026825,-94.36081,-3.58435425,55.2539425,-2.84477425,1.0408255
