DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,382.94968,-0.125593,-66.88062,-5.0306074,-5.3427876,-5.4953911,0.055579611,42.9871975,0.59931585,92.173445,-75.477073,0.0004918837,0.001583333175,0.66686928,0.068888027,0.21209212,0.26311888,0.071293148
1,0.75,385.842265,-0.8308135,-63.90492375,-19.502827,-6.7025116,-6.4594189,0.064144718,42.8860845,0.5512641175,92.188234,-75.455554,0.00016393657,0,0.64331464,0.069976826,0.22027367,0.21682395,0.081358249
1,1.25,383.13452,-1.23644825,-62.079699,-8.967849625,-7.0520436,-6.8144932,0.053517178,43.617269,0.560495415,92.198672,-73.428473,0.0006558055,0.00475,0.59790134,0.108014247,0.20720584,0.24514809,0.099225212
1,1.75,378.3020425,0.30960275,-53.8713585,-25.589096,-7.0847705,-6.85552775,0.058455457,42.60260975,0.473298755,92.212141,-70.548017,0.00049057365,0.00633333175,0.52068833,0.07689643825,0.208592195,0.2271837475,0.09511683575
1,2.25,380.1573375,-0.66480005,-60.35058125,-9.550808375,-6.8887255,-6.5787176,0.069933786,42.420123,0.43024578,92.224411,-67.220143,0,0.00633333175,0.25127117,0.071043555,0.19998086,0.23993696,0.089036709
1,2.75,382.023665,-0.981392375,-56.91967675,-6.446028,-6.687773,-6.3806565,0.059105663,45.21686175,0.4144026,92.234712,-66.141327,0.00065390031,0.00633333175,0.30087271,0.09144993,0.22187332,0.33225821,0.073037581
1,3.25,381.6727625,-1.63824,-55.0153485,-7.9716827,-6.8389739,-6.6211891,0.066653655,47.21644875,0.41400405,92.195488,-71.089571,0.0024520986,0.0158333365,0.52270777,0.039846583,0.16898775,0.20406593,0.058934771
1,3.75,381.8128,-0.4500687,-81.13466,-6.4156612,-6.9252623,-6.7569629,0.040000463,44.66945375,0.3893616925,92.161066,-68.994789,0.0018261408,0.0158333365,0.98145899,0.071650407,0.17989814,0.25816444,0.078360649
1,4.25,378.897,-1.63340515,-70.5324405,-7.3912259,-6.8787891,-6.6504718,0.060332429,44.172652,0.43583572,92.13945,-68.38716,0.00184580431,0.02216666825,1.11342,0.086284984,0.28359291,0.27904785,0.100232976
1,4.75,380.04728,0.115864325,-56.18284575,-8.528951,-6.9675573,-6.7525995,0.048676248,40.462924,0.445503415,92.12148,-63.71547,0.00088992263,0.02533333175,0.64413268,0.09595144,0.21168139,0.28427618,0.105910524
1,5.25,382.89587,0.03960119,-53.046695,-4.6056662,-6.7332994,-6.4847038,0.057513424,40.799357,0.3954286,92.093751,-65.847596,0.0010986035,0.03008333175,0.46386827,0.090736827,0.23206059,0.2896272,0.083558304
1,5.75,380.68878,-0.6992133,-53.57351875,-7.201802425,-6.7840196,-6.5085242,0.0613671265,45.993083,0.43857156,92.096928,-66.123372,0.00105140886,0.03325,0.3093151175,0.0702085565,0.291619135,0.251688,0.07588287
1,6.25,380.5020875,-1.8957135,-60.146618,-12.3945716,-6.8109164,-6.59947235,0.07266970225,45.80695825,0.474837105,92.090586,-64.687419,0.0020362648,0.03166666825,0.38427629,0.062870012,0.161804665,0.232760925,0.063989242
1,6.75,380.504175,-1.4986875,-73.28819875,-21.2832365,-7.5136719,-7.48721415,0.059927541,42.3984715,0.32582859,92.102966,-70.63256,0.35809134,0.074833333,0.32710189,0.0708255245,0.232952025,0.236427845,0.0635393365
1,7.25,380.72072,-1.837106,-69.206875,-9.522804375,-7.7557936,-7.6505108,0.060672311,43.011463,0.35337052,92.121574,-63.990177,4.1310305,0.0643333315,0.45336799,0.083313678,0.24943477,0.22310282,0.074252728
1,7.75,380.8657375,-3.052175,-57.832246,-15.383409,-7.8267939,-7.9656958,0.06255835,44.663553,0.56272257,92.138597,-42.633962,16.993249,0.0551666685,0.59392662,0.109753093,0.34807118,0.31993031,0.087885348
1,8.25,381.2924825,-1.14907,-47.6264635,-19.32823125,-7.303558,-7.5711732,0.052098556,46.256669,0.626780455,92.168796,-43.757107,23.511719,0.05366667,1.04835845,0.112740445,0.281060115,0.299181595,0.1115054375
1,8.75,381.86748,-1.464105,-54.46889925,-4.626010725,-7.0376635,-7.334457525,0.06142373,45.43923,0.3189094,92.189912,-56.971472,35.715792,0.0506666685,0.953528675,0.10481713,0.26231296,0.3412123325,0.107557401
1,9.25,382.32572,-1.9321,-39.60014125,-12.92763675,-6.6668748,-7.1146309,0.071266288,46.1750875,0.5311560875,92.201915,-59.006622,39.951259,0.0673333285,0.89883397,0.096368636,0.24091626,0.27009734,0.09832404
