DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,G_1,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,RH_1_2_1,T_SONIC,TA_1_1_1,TA_1_2_1,VPD_1_1_1,VPD_1_2_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,WS_2_1_1
1,10.25,1976.77502441406,412.444998168945,-1.44123952686787,-45.9715578556061,1.50265648365021,-0.996229600906373,-35.3615795850754,-13.8506359100342,-35.3349546432495,-3.3839281976223,-0.723189979791641,-0.849712476134302,99.5759622573852,59.0766563415527,67.4932868957519,-8.12720947265625,-3.57770873308182,-3.46810628175735,0,0,225.595544433594,295.530451965332,8.12793469429016,22.6844699859619,0.833746653795242,13.9803352355957,0.571512433886528,1.32724841535091,1.70907682180405,4.4282274723053,-0.203947004303336,0.132004646956921,0.0346572805196047,0.140712943673134,0.0366321057081223,0,0.0868291061371565
1,10.75,1968.71599121094,411.987368774414,-3.05393099784851,-70.1305994033813,0.895431977510451,-0.766659757494926,-37.3050001621247,-13.3777649879456,-27.7131397247315,-1.443094804883,-1.59786397218704,-1.11464497447014,99.5824108123779,57.7217303276062,60.6398502349853,-8.10899047851562,-2.88252588510513,-2.40383853912353,0,0,225.804782104492,297.685987854004,10.9988276958466,25.8795169830322,0.996245406568049,17.7444499969482,0.665783999860287,1.3332668542862,1.7384369790554,4.49775445461273,-0.17790500074625,0.170454478263855,0.0360018409788609,0.196507993340492,0.0350603774189949,0,0.162529602646828
1,11.25,1971.73132324218,409.860000610352,-2.60160100460052,-30.1104074001312,1.52109503746033,-0.96468714028597,-26.3262533664703,-11.6202085971832,-27.9731752872467,-1.68008995056152,-0.925799529254435,-1.436455732584,99.5880935668945,54.3909914970398,57.9856654167176,-7.83760683536529,-2.46974418759346,-1.67444245815277,0,0,224.446154785156,302.327975463867,12.9700485467911,30.0296730041504,1.36174712479114,19.0050342559814,0.938336631655693,1.32702301740646,1.73263823986054,4.50386202335357,-0.195227844640612,0.189247990399599,0.0305438603274524,0.171751880645752,0.0338585373014212,0,0.112323902547359
1,11.75,1964.71007080078,406.624992370605,-2.26865296363831,-22.4362278461456,1.64058002829552,-0.662996092438698,-13.4400007724762,-11.2584381103515,-27.735040807724,-0.928506258130074,-1.64787447452545,-1.36255572736263,99.6082401275634,56.0222107887268,53.6132731437683,-7.49594886302948,-1.91614710390568,-1.20025435388088,0,0,225.367094039917,306.255786132812,17.5286261558533,35.5758528709411,1.4889307141304,23.8951263427734,1.12255171239376,1.34285001754761,1.71671280264854,4.57065236568451,-0.236668378859759,0.199687205255031,0.0252250902354717,0.171975205093622,0.035978593211621,0,0.211784794181586
1,12.25,1965.49905395507,405.56185913086,-2.54263255000114,-57.6860033035279,2.34375451803208,-1.12234897017479,-13.4404749393463,-10.2257287979126,-27.6947052001953,-2.14260306358337,-0.661432391405106,-1.07382901012897,99.6650579452515,56.701261806488,52.7705848693847,-7.31459050178528,-1.87720230519772,-1.67784259021282,0,0,225.957304000855,306.303991699218,15.8158279418946,29.8557076454163,1.6930500715971,21.7590200901032,1.4224808216095,1.35175113677979,1.79911372661591,4.53863894939423,-0.288528400659561,0.190735185146332,0.0347264796495438,0.217456199228764,0.0351178921759129,0,0.101517380028963
1,12.75,1965.87629699707,407.362258911133,-6.93810486793518,-22.3500003814697,1.03620402514935,-0.513990491628647,-4.23646984100342,-9.88859398365021,-34.8419367790222,-1.54558387696743,-1.67327992916107,-1.24644500017166,99.6492612838745,54.4231654167175,51.9639902114868,-7.29628759622574,-1.77784771919251,-1.24644843637943,0,0,225.365259170532,306.211993408203,13.3090257644653,30.2905821800232,1.45971952974796,20.7629640102387,1.22451705336571,1.37395640015602,1.79298538863659,4.46539316177368,-0.289811213314534,0.209318337962032,0.0447505984455347,0.192947919294238,0.0320089185144752,0,0.10122053399682
1,13.25,1963.92254638672,403.413993835449,-2.38735554814339,-114.82987499237,2.53602749109268,-0.562985602021217,-4.36024994850159,-9.63929979801178,-27.858699464798,-2.29289007186889,-0.642045414447784,-0.812821131944656,99.60107421875,54.9160482406616,54.397209072113,-7.31086963415146,-1.51033506393433,-0.956555077433586,0,0,225.479025268555,305.650953674316,8.75254678726196,35.2269500732422,1.29746864438057,20.1006763458252,1.13488624095917,1.38280479907989,1.78880820572376,4.46950572729111,-0.247473141923547,0.202258460223674,0.0362550495192408,0.168052649125456,0.0331523034255952,0,0.0996167354285717
1,13.75,1965.3390045166,404.045439147949,-4.25652256011963,-36.6650549888611,2.32116408348083,-0.751900804042817,-7.0475988149643,-9.08262584209442,-45.0511302947998,-2.44278091788292,-1.38445174396038,-1.09686398506164,99.6073059082031,53.5462588310242,52.4584979057312,-7.09429788589477,-1.42343887388706,-0.869429358839987,0,0,224.726678848267,305.100811767578,11.0249153375625,28.5845427513123,0.964113099873066,17.9967646598816,0.843948683142662,1.36620051264763,1.76718204021454,4.46864256858826,-0.408647529780865,0.206771406531334,0.0338169784750789,0.173043523356319,0.029078404745087,0,0.208460827171802
1,14.25,1961.94652709961,404.267567443848,-0.917725875973701,-29.3442436695099,2.7156193614006,-0.528435817360878,-2.52629843354225,-9.02030971050262,-40.3130706787109,-1.95413327217102,-1.32159394621849,-1.20619096755981,99.6683158874512,52.7427059173584,52.8779803276062,-6.91035165786743,-1.33894540071488,-0.434826519340276,0,0,224.339010238648,306.031753540039,6.25317816734314,19.8999254703522,0.655563318729401,12.8332818746567,0.532296384125948,1.40956796109676,1.7936903834343,4.53318881988525,-0.361056911945343,0.196056321263314,0.0322966754436493,0.179457986354828,0.0338138919323683,0,0.137070678174496
1,14.75,1961.2349975586,404.898809814453,-2.25039405822754,-5.6850898861885,2.2778439283371,-0.551530486345291,-12.6743751764298,-8.89540736675263,-43.6491387367249,-1.01024482250214,-1.23252403736114,-1.03555538058281,99.7159866333008,53.3499024391174,49.7532242774964,-6.57108240127563,-1.62765337228775,-0.621828174591064,0,0,223.557609558105,304.737921142578,2.78692758083344,15.8510135412216,0.271938933059573,10.1457455158234,0.233982769399881,1.42490197718143,1.82486453056335,4.5740411400795,-0.374315887689591,0.168739936873316,0.05113286357373,0.145537596568465,0.0388668425381183,0,0.114584548398852
1,15.25,1964.29756774902,405.088493347168,-2.73119256496429,-97.3813416957858,2.245865046978,-0.478348849713802,-9.2577258825302,-8.95401694774627,-38.2816493988037,-0.970588779449463,-0.963886672258376,-0.577025610208511,99.7665096282959,53.5918349266052,52.6353361129761,-6.25975656509399,-1.66210286021233,-0.74828085154295,0,0,221.976807403564,302.380725097656,-21.8233013153076,10.5032902240753,0.186071537435055,6.35355098247528,0.0518923506140709,1.45220826566219,1.86526115238666,4.59700404405594,-0.267029613256455,0.147291367128492,0.0319897308945655,0.142447477206588,0.0255142571404576,0,0.125232900679112
1,15.75,1968.9069946289,405.488526153564,-1.01351008415222,-27.0066418647766,1.73146799206734,-0.378583455830813,-5.90568630695343,-8.99375059604645,-45.2915512084961,-1.43961024284363,-1.336781001091,-1.13024353384972,99.8041694641114,55.5111025810242,56.1636512756347,-6.86144342422485,-1.75513274669647,-1.12802913188934,0,0,221.754085540772,299.129296875,-54.8465857505798,6.80001431703568,0.015884853922762,4.01940858364105,0.00469654174521565,1.47308325767517,1.87085706591607,4.64013347625733,-0.334524855017662,0.149310221150517,0.0289655655156821,0.143283598124981,0.0265610175672918,0,0.135922022163868
1,16.25,1971.90135192871,406.151174926758,-0.788430862128735,-24.5306129455566,2.19341383874416,-0.204803496599197,-6.43813339471817,-9.38417701721191,-43.3038718223572,-3.38977708816528,-1.67886427342891,-0.911640487611294,99.8102687835694,58.9840731620788,61.758401966095,-7.69585657119751,-2.18493145108223,-2.12068911790848,0,0,222.000556564331,296.745928955078,-71.2710395812988,1.82845695614814,0,0.968943661451341,0,1.48157183527946,1.88491491675377,4.58443415164948,-0.306550338864326,0.144167865812778,0.0300942443776876,0.149441621080041,0.0234280289150775,0,0.138297149538993
1,16.75,1970.73399658203,406.521286773682,-1.47226897478104,-22.9880541324616,2.60552749633789,-0.17981897443533,-6.59334592819214,-9.50038833618164,-52.566114616394,-2.67662996053696,-1.93198830187321,-1.18550346791744,99.7834579467774,58.776922416687,69.8273284912109,-7.73464975357056,-2.62968405485153,-2.85385040044785,0,0,221.274652481079,291.605875396729,-78.6044551849365,0.00255985410185532,0,0,0,1.46728245019912,1.88782051205635,4.62062423229218,-0.300919899344444,0.135714103281498,0.0225540848448873,0.124672148376703,0.0216884527355433,0,0.0713332533836364
1,17.25,1970.12398071289,406.242153930664,-1.24771249294281,-21.8106890678406,2.0984313338995,-0.319606046378612,-10.928275346756,-9.61479890346527,-51.6539497375488,-2.29498493671417,-2.01266351342201,-1.16442701816559,99.7791055679322,58.9015013694763,74.0649160385132,-7.88440331220627,-3.02213632464409,-3.77435929179192,0,0,220.96802482605,288.010554504394,-80.0419830322265,0,0,0,0,1.45545258522034,1.88446164727211,4.6333638548851,-0.235000202059746,0.141013341769576,0.0217100472189486,0.110764007642865,0.0174978263443336,0,0.120219998061657
