DOY2,HR2,FC,LE,H,G_1_1_1,G_2_1_1,G_3_1_1,CO2,H2O,PA,T_SONIC,T_SONIC_SIGMA,TA_1_1_1,TA_1_1_2,TA_1_1_3,RH,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,WS
9,23.75,2.51,1.6078,0.8375,-22.8552825,-21.5,0,452.18144905,11.050435,90.228,13.90439,0.71,12.5418925,12.613335,12.8375,76.16675,0,0,0,326.7666775,374.1083575,-45.218225,13.44,15.2,17.82,18.825,17.355,16.29,0.1719875,0.6625,0.6562798825,0.2041725,1.4275
10,0.25,1.95,2.0105307285,0.6839,-17.0865275,-15.9383075,-2.0006375,457.26316,9.285325,90.337435,8.37106,0.55445,7.562975,7.35,7.885,88.9735,0,0,0,312.135,347.2075025,-27.9599975,8.485,9.895,12.335,14.21,14.255,14.3525,0.24,0.829616528,0.76,0.303073173,1.44720232325
10,0.75,1.9558,2.2511248835,0.53691,-17.8809175,-15.9086175,-2.00157,457.75396,9.2261584655,90.3275,8.1454625,0.5551875,7.4935975,6.9512475,7.62,89.2985,0,0,0,313.4225,344.9,-27.12333,8.12,9.74,12.1,14.105,14.27,14.3475,0.23,0.7925,0.7632975975,0.289796756,1.4
10,1.25,2.004633,1.835278089,0.767073504,-17.61175,-15.6319075,-2.001875,458.408145,9.20349886825,90.31993,8.15329,0.5398,7.35994,6.6775,7.64,90.6058325,0,0,0,314.575,345.28,-26.3183325,7.9675,9.57,11.92,13.9825,14.28,14.3475,0.23,0.81,0.79072,0.28,1.42366299
10,1.75,1.8435,2.152205,0.47464,-17.74075,-16.038,-2.5769875,459.08398,9.1,90.3,7.86132,0.497713984,7.29609,6.46,7.392,91.612,0,0,0,314.64,344.37,-26.8,7.7445,9.355,11.705,13.875,14.2825,14.34,0.2,0.7651085085,0.74826,0.264287008,1.382460019
10,2.25,1.84,2.008535,0.54734,-16.60724,-15.0672975,-3,459.6503,9.18869007125,90.28,7.7395775,0.538265,7.048935,6.5147525,7.18,92.4575025,0,0,0,315.583335,343.3325025,-24.7974975,7.511,9.13,11.52,13.7475,14.2825,14.3225,0.24,0.74,0.7537025,0.2596,1.404195148
10,2.75,2.12,1.9646175,0.41,-17,-14.93311,-3.00113,459.9363225,9.174945,90.27,7.492815,0.4975,6.7763025,6.324335,7.07,93.2075,0,0,0,316.17,341.8691675,-24.4358325,7.35225,8.9325,11.27,13.595,14.255,14.33,0.236725,0.813825,0.7496451825,0.25,1.42
10,3.25,1.77,1.88235,0.64492030725,-16.043545,-15.3383725,-3.00113,459.15312,9.11474,90.27,7.34927,0.53,6.2941775,6.0476675,7.14,93.6750025,0,0,0,315.99,341.245,-23.38833,7.184,8.795,11.1,13.4675,14.27,14.3275,0.23,0.75738522,0.75213,0.3,1.48125
10,3.75,1.86,1.657402008,0.163928893,-14.97238,-14.4,-3.00115,460.16146,9.1957625,90.2651975,7.0024338215,0.51178,6.33118,5.8917475,7.1287,93.7141675,0,0,0,315.618335,340.8325,-23.1050025,7.04,8.62,10.97,13.34,14.25,14.32,0.219,0.726445,0.7558675,0.265595,1.43
10,4.25,1.87559,2.415145,0.6,-15.5150175,-13.906,-3.0011875,459.135215,9.18415,90.272935,7.06,0.5298,6.20349,5.86,6.71,93.866835,0,0,0,314.8775,342,-22.14,6.858,8.4425,10.845,13.225,14.22,14.3075,0.2394,0.77646,0.78289,0.235695,1.444020569
10,4.75,1.957865,2.250695,0.731125,-15.13015,-13.703,-3.0018,460.27635,9.12891,90.281,6.7725,0.570945,6.11306,5.59,6.437,94.5,0,0,0,313.59,340.9815,-19.951665,6.69,8.28,10.67,13.075,14.175,14.29,0.236,0.746765,0.7801125,0.25,1.46271856825
10,5.25,1.585,1.8725825,0.5705,-14.612,-13.84482,-3.0013,462.01736,9,90.3024125,6.72542227075,0.56,6.1019675,5.47,6.255,94.6083325,0,0,0,313.2,340.5691675,-19.766665,6.6115,8.0925,10.515,12.93,14.16,14.28,0.212712065,0.76496,0.77541,0.202799791,1.3975
10,5.75,1.668,1.7625,0.35457,-14.12289,-13.84365,-3.0017,460.926025,9.0211625,90.31673,6.48844,0.56345,5.9694375,5.197,6.35175,94.63075,0,0,0,313.53333,338.575,-21.44,6.5765,7.96425,10.4025,12.815,14.14,14.27,0.18,0.71,0.74,0.20844,1.346607401
10,6.25,1.407,1.9895515995,0.44799872925,-11.48903,-10.917345,-3.00218,460.401,8.983615,90.32878,6.472450736,0.540579281,6.0890125,5.19,6.258225,94.683335,15.486,3.90667,1.23,312,339.44,-23.0675025,6.675,7.864,10.1825,12.66,14.13,14.27,0.18,0.74595,0.74,0.1772025,1.31009
10,6.75,1.285,3.79335,2.76803,-5.64061,-5.4,-3.00215,458.9516,9.1,90.322025,6.7867617075,0.5841375,7.11427,5.14,6.299775,93.433,100.31667,49.21,18.325,305.47,341.4725,-8.51555,6.973,8.02,10.1075,12.545,14.1,14.22,0.2,0.683775,0.723235,0.2036625,1.27
10,7.25,1.81,8.805705,14.47743,4.025355,4.4398,-3.00236,452.9352925,9.35142,90.35,7.6714025,0.91223,8.70791,5.963,6.8125,89.76667,262.19,127.38,31.97,307.26667,347.785,39.31,7.98325,8.376,10,12.37,14.03,14.18,0.2018975,0.758665,0.74,0.2200425,1.1612872605
10,7.75,2.3575,19.89075,38.72754,10.868345,22.285195,-2.935425,441.7517,9.8,90.349,9.834235,1.1903225,11.3902875,7.69635,8.07,85.92875,449.3775,217.19167,39.9024975,307.935,358.2375,109.39,8.895,8.8635,9.9625,12.18,13.87,14.13,0.2266720015,0.7932034815,0.7685,0.270015,1.1605
10,8.25,1.20225015,35.76,94.90175,31.305045,44.06259,-1.75909,429.5,10.1,90.36,11.8565,0.96721,13.935435,9.720015,9.57,78.63775,596.075,308.016665,44.71333,309.295,373.2575,178.4449975,9.6575,9.5625,10.2,12.015,13.7925,14.08,0.299,0.8231725,0.7592875,0.37003,1.241723823
10,8.75,-0.094625,42.72992334,128.472,54.71043,58.22189,-0.36677,422.36647,10.011105,90.362515,13.961955,0.7091075,15.9467425,11.6325,11.456,70.9189175,773.67,393.57,50.1215,313.0325,386.7075025,249.27027045,10.55,10.036,10.4275,11.925,13.755,14.04,0.3565575,0.9412575,0.8857825,0.44046634425,1.450865394
10,9.25,-0.633875,52.06035178,166.9665075,67.5851725,64.2757925,0.6999375,419.1226875,10.02745,90.359075,15.51101,0.6625965585,18.1011375,13.32583,12.92,65.24475,939,474,56.32,316.116665,400.1,318.2313635,11.97,10.98,10.72,11.8325,13.76,14.07,0.3878675,0.98,0.96,0.4857225,1.5957976155
10,9.75,-0.936575,55.2230725,192.27675,74.08762,78.55247,1.981995,416.71833,9.9130123685,90.35,16.6011485425,0.68718142825,19.6031925,14.5105,14.175,62.2285,1067.525,540.1675,63.9,321.8499975,410.1,369.427,14.1325,12.2225,11.225,11.85,13.8,14.12,0.4408925,1.1607525,1.1445075,0.55956653325,1.914395
10,10.25,-0.943,59.1594125,214.32345,77.4266925,87.060375,2,415.6192825,9.82937,90.333925,17.7293775,0.7201575,20.82076,15.47275,15.115,58.9785,1176.8916675,596.283335,70.26,325.66,421.43,408.03333,16.7305,13.665,11.69,11.87,13.8925,14.1575,0.5,1.2023,1.218145,0.62553,2.42728065
10,10.75,-0.91,64.698625,233.484595,83.5981475,86.457445,2.47237,413.30092,9.8,90.332,18.39326,0.723632666,22.132575,16.3945,16.0025,57.373835,1258.5750025,637.2999975,74.08333,329.03333,431.4,439.207,19.18,14.94,12.2,11.935,13.9225,14.15,0.539592451,1.36,1.32314,0.689105,2.7085
10,11.25,-0.59,70.5777275,244.89796,83.4,87.57693,3,412.577105,9.6761325,90.32,19.02,0.75327,22.91192,17.1392525,16.78125,55.8650025,1309.95,665.2,77.0249975,331.1675025,439.0325,459.6425,21.42875,16.6175,12.7,12.04,13.895,14.18,0.57124,1.4083650625,1.41,0.740728738,2.83
10,11.75,-0.5289672,66.6675,249.9284425,79.4,87.07,4.2,412.137465,9.462433027,90.298,19.66318,0.75909,23.54276,17.9795,17.2335,54.605835,1330.5000025,679.43,79.02,333.30833,444.8649975,467.1755025,23.88,18.57,13.67,12.07,13.845,14.195,0.635485,1.448755,1.46,0.7632594885,2.980315
10,12.25,-0.4425,62.466675,248.68559,74.3835,76.50246,4.99623,411.85121,9.4255475,90.2853175,20.501335,0.74,24.0644225,18.5125,17.7605,53.74,1320.9999975,678.6924975,80.16333,336.27,449.63,463,26.23,20.195,14.265,12.17,13.78,14.19,0.67491,1.55062985775,1.570855,0.838701584,3.26
10,12.75,-0.386883875,63.816,240.15102,69.7175025,63.5,5.169785,411.48561,9.4,90.26,20.9355,0.720019045,24.4686125,18.9408325,18.25,52.89,1289.66667,658.0508325,78.2608325,337.87,452.5,446.99,27.455,21.71,15.42,12.375,13.8925,14.2225,0.7127,1.64347,1.566335,0.86234,3.481575953
10,13.25,-0.33,58.54,227.6215,59.6544075,41.38394,5.85209,410.937965,9.27825,90.22325,21.50065958,0.679475,25.0644675,19.47775,18.78,53.03425,1232.4166675,629.3249975,74.50333,338.57,453.4,423.3,28.03,22.86,16.255,12.655,13.865,14.2475,0.73741,1.670305284,1.6156957325,0.895902396,3.60298
10,13.75,-0.12784175,52.385,201.0389975,53.81764,24.1935,5.99129,411.23975,9.40774,90.20574,21.664126665,0.646985,24.5015375,19.7225,18.8155,53.3306675,1145.975,589.9083325,70.99333,339.03,452.7,386.47,28.1125,23.75,17.27,12.92,13.88,14.29,0.749,1.719915,1.59,0.91892,3.671437249
10,14.25,-0.03,51.69,182.47,41.8,13.3,5.99636,411.17406,9.4717175,90.1884,21.9643325,0.58382472725,24.372785,19.9175,19.16,54.65,1036.583335,532.3375,64.73025,338.1,448.03333,337.64,26.58,23.115,17.77,13.295,13.905,14.34,0.74,1.68073,1.55,0.885872045,3.61
10,14.75,-0.017637275,42.74841,153.323,26.79843,10.5254425,5.99547,411.065905,9.4885325,90.184,21.855,0.5247978775,24.390515,19.915,19.2975,54.31333,902.6425,461.4441675,56.99825,337.3,443,280.69,24.43,22.02,18.0625,13.55,13.86,14.365,0.71569,1.610936748,1.5623175,0.8525,3.504823237
10,15.25,0.04,34.92175,114.3111875,14.87719,7.57295,5.99264,411.3,9.6,90.183,21.645,0.432415,23.9105525,19.9350025,19.2465,55.21667,732.25875,378.2275,49.25,336.37,435.63,210.8,22.045,20.8175,17.775,13.89,13.87,14.33,0.699195,1.6,1.4880825,0.860435913,3.57
10,15.75,0.1825,26.63,77.68536,7.64027,6.89403,5.75868,411.72373,9.8080681055,90.19323,21.2805570825,0.3466875,23.0096825,19.69,19.1565,56.144,561.1,291.4325025,41.23975,335.4308325,428.1333325,137.8025,20.53,19.925,17.61,14.185,13.89,14.325,0.6710343065,1.52726944675,1.389495,0.83796559575,3.316
10,16.25,0.340575,21.39485,37.28488,4.125,3.357475,4.997005,412.36584,9.95585,90.19,20.818192745,0.31433732375,21.7522125,19.194,18.88,58.2210025,390.1,202.9275,33.39,334.13,420.35,63.73,19.16,18.95,17.535,14.43,13.9075,14.3775,0.63,1.43325378775,1.27574,0.736575,3.14509383475
10,16.75,0.72,10.67,5.1035525,-1.355465,-1.7009,4.39764,413.41007345,9.993325,90.195035,20.262205,0.340675,20.16428,18.31,17.65825,60.538335,208.5,113.24333,24.433165,331.4425025,409.805,0.5913325,17.6875,17.855,17.245,14.69,13.93,14.39,0.5720775,1.32,1.1811575,0.69,2.91175
10,17.25,1.0925,6.187,-2.841,-8.925,-8.347965,3.988525,415.1607425,10.0676,90.214285,18.88461,0.46,18.26328,17.47,16.32275,63.4066675,70.95333,33.55,10.33533,330.13333,398.56667,-33.95,16.3,16.94,16.84,14.7525,13.9325,14.3825,0.52,1.23,1.05704,0.6343,2.766426076
10,17.75,1.3925,3.4446025,-2.5,-12.3918825,-12.755,3.0001675,416.851,10.1,90.23,17.2590104575,0.675,16.8220425,15.895,15.19,65.94667,11.42,0,0,330.087,387.583335,-37.81,15.18,16.16,16.56,14.89,13.93,14.39,0.5133975,1.14415,1.0176,0.581895,2.60260188825
10,18.25,1.6025,2.484,-0.4767475,-15.257025,-14.976645,2.632765,422.06278,10.08035,90.2477,15.74172245,0.8,15.125955,14.22,13.98,67.83,0,0,0,331.785,381.085,-29.5765,14.205,15.2275,16.125,14.96,13.97,14.38,0.46,1.13245,0.991115,0.59,2.4499169525
10,18.75,1.635,3.026,-1.214575,-16.78911,-16.043,1.99922,426.9809526,10.16915,90.2595,14.95968526,0.735123741,13.6586375,13.31333,12.895,69.7575,0,0,0,328.1075,375.9075,-29.590835,13.315,14.5275,15.72,14.985,13.975,14.385,0.4430275,1.07597,0.94794,0.54259,2.36302032725
10,19.25,1.710291525,2.41355,-0.9535,-17.503,-17.208,1.1667,433.0168,10.15543,90.27,13.9973200775,0.70707,12.997975,12.4954175,12.4,71.9425825,0,0,0,325.033335,370.9775,-33.7308325,12.5825,13.7375,15.27,14.98,13.975,14.39,0.43,1.060015,0.9513276535,0.5461725,2.273302841
10,19.75,1.78616,2.4568975,-0.6565,-17.71002,-17.437,0.916765,437.613758325,10.1873575,90.28,13.2578325,0.7075825,12.237245,11.823335,11.989,73.663,0,0,0,322.8924975,368.315,-32.741665,11.92,13.1425,14.845,14.92,13.97,14.38,0.41874155775,1.05563177275,0.9405925,0.526725,2.2731456825
10,20.25,1.7867384,2.09431,0.039535,-17.5117575,-17.2249225,0.025005,442.82289,10.149225,90.2917,12.5554425,0.69,11.2766125,11.181665,11.385,75.44,0,0,0,321.2775,365.1,-30.703335,11.32,12.635,14.505,14.8725,13.9625,14.35,0.3944,0.989415,0.932675,0.4784727795,2.0175325
10,20.75,1.715,2.08629,-0.00101,-17.360245,-17.14459,0,443.86537,9.9303675,90.3043,11.785,0.65096704125,10.56892,10.57,11.016,77.738335,0,0,0,318.9083325,361.33333,-32.1,10.8225,12.22875,14.195,14.81,13.98,14.32,0.385185,1.03976,0.918835,0.4896825,2.045
10,21.25,2,1.8340475,0.2055,-17.403,-17.17844,-0.36673,446.17108,9.962300289,90.32,11.035,0.65500672075,10.003215,9.91667,9.92,79.913165,0,0,0,317.025,358.63333,-29.51,10.3375,11.79,13.955,14.74,13.99,14.32,0.33,0.933295,0.8633525,0.4101850895,1.64557001325
10,21.75,1.77,1.92171,0.88207,-18.081,-17.4,-1,449.56328,9.7908375,90.3287,10.3716375,0.6311393475,9.580965,9.14,9.277,81.7749975,0,0,0,317.048335,355.6750025,-29.0575,9.96,11.44,13.6625,14.665,13.99,14.31,0.287075,0.8692925,0.8046975,0.3645175,1.714204115
10,22.25,1.645,1.98647,0.3557725,-18.109155,-17.10197,-1.00032,451.786205,9.8,90.3253,9.6875,0.5907175,9.02387,8.46,8.6,83.25725,0,0,0,312.566665,353.3750025,-32.2774975,9.535,11.125,13.315,14.5725,14.02,14.3125,0.2914025,0.8625575,0.817175,0.3523,1.545286773
10,22.75,1.894389725,1.7598131875,0.64375,-18.083085,-17.104055,-1.00053,454.28243,9.5,90.3346,9.112215,0.5897,8.56475,7.9775,8.18475,85.116665,0,0,0,312.7199975,351.43333,-30.27,9.2275,10.7425,13.06,14.45,14.03,14.3,0.2343375,0.845,0.84,0.3071225,1.461405
10,23.25,1.985,2.3106525,0.771595,-17.5106175,-16.4484375,-1.242575,456.04441,9.302825,90.34855,8.821669167,0.574705,8.4709075,7.5737475,7.975,86.749835,0,0,0,313.085,348.73,-30.1,8.99,10.51,12.7525,14.34,14.055,14.295,0.23454,0.876902042,0.837505,0.3190285645,1.4475899165
10,23.75,2.25428,2.0127925,0.42269,-17.22325,-15.898165,-2.00006,457.14995,9.346265,90.33264,8.585,0.569245,7.9209275,7.34,7.76,87.9999975,0,0,0,312.99,347.9125,-27.55,8.61,10.17,12.5175,14.2175,14.0575,14.2875,0.24,0.837755,0.8122,0.26909,1.418203339
11,0.25,1.39475,1.892705,0.21341647975,-6.3862875,-7.17818,-2,435.201715,7.4,90.4760525,5.262225,0.52021,4.11858,3.1744175,5.238,92.749835,0,0,0,319.1,332.668335,-6.783,4.49775,5.2005,6.94975,8.36,9.51,10.91,0.31,0.962315,0.93,0.357280097,1.639365
11,0.75,1.42215,1.78276679325,0.3474,-7.4,-7.2,-2.0003,435.145625,7.33728,90.408065,5.0376925,0.52,4.15468,3.3725,5.317925,93.0414175,0,0,0,318.5325,332.1250025,-6.482,4.335,5.174,6.86,8.34,9.475,10.89,0.348835,1.03446253575,0.969745,0.38671238225,1.662915
11,1.25,1.642,2.1662,-0.3392280345,-7.424415,-7.594195,-2.0013,435.1233276,7.30926,90.404,5.0597975,0.5269575,4.1119175,3.2255025,5.2,93.085,0,0,0,315.5466675,332.251665,-6.87033,4.28,5.122,6.7795,8.2575,9.51,10.9075,0.35222,1.03,0.9641,0.4019225,1.65559
11,1.75,1.367,2.2657475,0.08,-7.54893,-7.64163,-2.0017,434.397605,7.5,90.39179,5.0797125,0.50241337825,4.19999,3.333825,4.96675,93.07,0,0,0,315.3675,331.23,-5.8,4.14575,5.03825,6.566,8.12,9.5,10.94,0.3306,0.99,0.9775825,0.3712175,1.6941818485
11,2.25,1.758895675,1.71,0.325975,-7.451205,-7.2,-2.00187,434.2,7.2874375,90.3885,5.10467,0.53,4.202375,3.2265,4.795,93.335,0,0,0,316.505,331.035,-6.04965,4.0875,4.92075,6.5445,8.06,9.5675,10.9525,0.36,0.97,0.95887,0.38,1.785
11,2.75,1.789,2.74668159725,0.259645,-7.4505575,-7.2,-2.0018825,434.2,7.3036025,90.4,5.0801275,0.5345475,4.0979425,3.183165,4.67675,93.6685,0,0,0,316.591665,330.3916675,-6.2356675,3.8795,4.839,6.3795,7.96,9.49,10.925,0.33215,1.0416910915,0.9508425,0.39,1.80014212925
11,3.25,1.612398325,2.289,0.3780691715,-7.44966,-7.1791775,-2.00188,434.6,7.2964225,90.393775,4.999527415,0.5781,3.79654,2.9425,4.378525,93.4488325,0,0,0,316.655,329.9083325,-5.7475025,3.75825,4.6835,6.28,7.79,9.51,10.96,0.325685,0.999352513,0.9502,0.35524,1.784431483
11,3.75,1.43475,2.5504825,0.25431,-7.44785,-7.17593,-2.0019,435.15437,7.2,90.3936825,4.921875,0.55,3.871945,2.7974975,4.21,93.76667,0,0,0,317.06667,329.06667,-4.091,3.808,4.649,6.20675,7.77,9.4925,10.945,0.311795,0.957745,0.949799513,0.346145,1.7024404725
11,4.25,1.6,2.485545,0.471035,-7.4492125,-7.17816,-2.0020825,435.167055,7.1,90.3884625,4.77105,0.52665,3.903745,2.785,4.2275,93.7046675,0,0,0,317.77,329.03,-2.8599175,3.65325,4.455,6.12375,7.652,9.52,10.93,0.30208,0.982665,0.95,0.363885,1.656212415
11,4.75,1.55,2.6619225,0.5775625,-7.4,-7.20455,-2.00209,435.118453075,7.2,90.4,4.6853286755,0.501885,3.8231125,2.7905,4.345,93.79975,0,0,0,317.231665,328.975,-2.12201738575,3.553,4.42,6.01,7.68075,9.505,10.905,0.3013575,0.97034,0.93,0.35424,1.5747275
11,5.25,1.4269363,2.73868,0.4648875,-7.4,-7.2,-2.00187,435.404675,6.9499425,90.3975325,4.755,0.509975,3.7042975,2.58,4.365,93.8,0,0,0,319.325,329.3249975,-1.6468916905,3.4885,4.378,5.958,7.653,9.52,10.925,0.29991,0.88,0.891695,0.32388600475,1.6385
11,5.75,1.24175,2.378206718,0.4994725,-7.248725,-7.2,-2.0021,435.188825,6.988175,90.414,4.7115571625,0.54623,3.92938,2.513335,4.367,94,0,0,0,318.765,328.77,-2.019075566,3.51125,4.3415,5.73875,7.506,9.45,10.93,0.31,0.952485,0.89,0.3581592605,1.5352055995
11,6.25,1.33,2.72417,0.44580033375,-7.2789275,-7.17816,-2.0187475,434.463015,7.02476538925,90.4,4.4728125,0.52106,4.03263,2.643835,4.024,94.06667,0,0,0,316.6275,328.66667,-1.931308589,3.573,4.28625,5.6,7.42,9.49,10.925,0.297825,0.94623727625,0.9192925,0.320465,1.594155275
11,6.75,1.3515,3.2223023215,0.39175,-6.475,-6.0534925,-2.1687675,434.7,7.0624525,90.390125,4.5614214445,0.55,4.0436525,2.6225,4.1515,93.774,5.762665,0,0,314.85,328.9425025,-4.6,3.7815,4.358,5.6805,7.4295,9.505,10.95,0.34,0.9360675,0.865,0.3528,1.6642536635
11,7.25,0.98445,4.55893,0.66,-5.534425,-4.673435,-2.5353475,435.5851475,7.167695,90.403725,4.6072075,0.49,4.49636,2.61575,4.1575,93.067,49.12,23.34967,8.48075,313.93333,330.541665,-1.92575,4.048,4.403,5.5945,7.3245,9.405,10.91,0.3317564105,0.91,0.8466326885,0.33007,1.61
11,7.75,1.078,8.83325,3.15322,-3.12086,-0.0256125,-2.4940775,433.7257282,7.311255,90.454,4.62835,0.58975,5.1342175,2.787835,4.4,91.53333,153.67,84.276,24.57,315.9575,333.16667,26.35,4.156,4.40575,5.45075,7.1585,9.23,10.89,0.330565,0.95393,0.88,0.34865,1.7095486365
11,8.25,1.15,15.77,17.85457096,1.9033525,4.66437,-2.009845,429.7377575,7.49524,90.436,5.233487151,0.80964,5.9577925,3.026835,4.92875,89.2895,303.7775,166.0925,31.99,316.6925,337.5050025,78.5555025,4.49025,4.574,5.4,7.0585,9.065,10.7,0.33057,0.96,0.89504,0.3873,1.717904916
11,8.75,1.035,27.74204,50.0213825,6.6,10.56014,-2.000975,425.335026625,8.05498,90.45,6.434,0.69,7.1388,4.001975,5.775,86.025,472.215,246.315,37.23833,317.55833,343.76,142.4333325,5.191,5.07,5.59625,6.9925,9.0825,10.725,0.3672025,0.99292,0.9746,0.426985864,1.607
11,9.25,0.55,36.41,83.94285,16.281245,19.344485,-1.400595,422.2639,8.22658,90.460235,7.41500999,0.55749733825,8.207675,5.302475,6.7375,82.43325,599.06,316.13,43.96525,317.9333325,350.0858325,191.2275,6.2305,5.595,5.74,7.0155,9.1,10.77,0.42547,1.1084225,1.06,0.4900975,2.0803482475
11,9.75,0.16,41.37802,112.89547485,24.94192,29.112985,-1,419.61395,8.3,90.49285,8.25075,0.533225,9.0698375,6.06175,7.947025,78.0416675,736.95,386.301665,49.75425,317.6025,356.2249975,246.9685,7.41,6.276,5.853,6.93,9.075,10.785,0.5303075,1.253390763,1.1578225,0.58265,2.278884182
11,10.25,-0.265,44.47,139.75556,31.197,31.31741,-0.2,418.76063,8.555445,90.497,8.92,0.55,10.17908,7.02,8.8055,75.455,825.212,429.0275,55.77925,318.4,362.7,285.504,8.945,7.1775,6.04875,6.9755,9.1975,10.825,0.530285,1.23686,1.20222,0.63546,2.38022
11,10.75,-0.596505,49.095,149.62746,44.423,40.83475,0.2,417.7774575,8.625,90.4855,9.566135,0.56,10.97849,7.4625,9.5633,71.6925,921.168335,474.4,59.59925,319.4924975,368.7,319.935,10.7,8.44,6.68,6.98,9.1,10.795,0.55,1.314404642,1.30409245875,0.6588875,2.528843308
11,11.25,-0.79,51.5835925,159.939225,51.0735975,47.1819575,1.02495,416.797825,8.56072451975,90.458975,10.42,0.54478,11.90144,7.96,10.12725,70.179,951.835,494.765,60.543335,318.96667,373.36667,332.3991499,11.93,9.37,7.269,7.1665,9.2,10.865,0.598,1.4186849085,1.361815,0.7332428865,2.65697
11,11.75,-0.725125,53.6775,158.763256075,53.0345925,53.98914,2.000415,416.897345,8.45804,90.42925,10.8563125,0.55291083775,12.2833,8.79665,10.8675,67.03667,967.335,494.9575025,62.4958325,319.36667,378.36667,337.4856247,12.8875,10.0425,7.66,7.2045,9.245,10.89,0.622,1.4630425,1.415975,0.7446425,2.94602996325
11,12.25,-0.4941388,55.81132831,152.5713,49.49304,50.008755,3,416.18428,8.521772272,90.40025,11.26485,0.54,12.75672,9.1375,11.42,66.8649975,957.831665,498.865,62.2800025,320.8499975,380.6500025,337.396942425,13.59,11.01,8.1,7.35775,9.155,10.7975,0.61973,1.504155,1.37033,0.7436025,2.994340876
11,12.75,-0.685,54.048,149.18,50.732,42.585465,3.26509,415.813625,8.58475,90.393655,11.701,0.52,13.35145,9.611665,11.55575,66.561,937.5833325,482.43,61.063335,322.225,381.825,321.9975,14.06,11.33,8.4375,7.3975,9.1375,10.7975,0.6507825,1.51922196,1.4448275,0.78146,3.163706453
11,13.25,-0.52,48.955,128.376606175,42.486445,30.221075,3.99745,415.2996225,8.44905,90.38475,12.054021,0.4904,13.98725,9.89,12.05225,67.318,866.11,447.7,56.769835,322.365,381.566665,293.231665,13.8975,11.5275,8.9525,7.52,9.155,10.845,0.668975,1.503695688,1.409295,0.800655,3.134034626
11,13.75,-0.50555125,44.299245,111.1828525,31.8,20.1434,4.000065,415.2968,8.518568231,90.38701,12.23,0.44,14.028335,10.1414175,11.89,66.5425,781.465,411.96667,52.15,319.4,380.1425,252.695,13.785,11.76,9.325,7.758,9.19,10.9325,0.6473795785,1.5,1.3948013265,0.7911,3.071378058
11,14.25,-0.3657,39.775,89.2859,24.889805,14.201,4.00185,415.31513,8.6,90.39975,12.4275,0.384105,13.835575,10.23825,11.99,66.0425,664.248335,344.77,46.03,320.0333325,378.0725,202.4969126,13.96,11.9,9.68,8.04,9.1875,10.91,0.63,1.544648333,1.391595,0.78015,2.97175
11,14.75,-0.24,29.70247274,57.00575,17.475,10.088405,4.1413725,415.29168,8.564357832,90.40973,12.3746575,0.3190575,13.443,10.30333,12.1375,67.81,549.195,286.0975,40.79,319.6916675,374.9075025,152.1649975,12.98,11.89,9.765,8.1775,9.18,10.8875,0.5725,1.43719183225,1.377593775,0.74806153975,2.9153321655
11,15.25,-0.07667155,23.448175,28.1932725,9.6,6.36315,4.0184375,415.0398925,8.4341,90.4098575,12.18157986,0.26518,13.107,10.09,11.895,68.317,403.798335,207.95,34.615,318.1275,371.8574975,92.15375,12.26,11.31,9.795,8.33,9.17,10.865,0.5921,1.36299,1.2552564275,0.71041,2.87700371025
11,15.75,0.3117,16.27,5.12,3.853825,3.13195,3.99805,415.3616025,8.38739,90.4225,11.8,0.3,11.49485,9.73,11.4275,69.16425,230.5,128.8066675,25.9,317.75,366.943335,29.6975,11.03,10.75,9.74,8.53,9.205,10.84,0.54,1.27456,1.16672333475,0.64112,2.65365755475
11,16.25,0.75175,10.579405905,-0.67,-0.7792,-0.8,3.05074,416.2965975,8.3,90.4055,10.72322,0.43131,10.090005,8.867,10.919,71.81,95.8433325,47.98225,10.15167,318.381665,360.168335,-8.00385,9.93,10.165,9.605,8.6625,9.2225,10.8875,0.485435,1.1493325,1.0533504205,0.593506449,2.5275
11,16.75,1.17175,6.696825,-1.77,-3.1914,-3.1463,2.766995,417.48076,8.18809,90.4179572325,10.13919427,0.570259193,8.961205,8.0785,10.04275,74.60225,25.93,4.05967,0.745,317.6141675,354.945,-20.7825,8.645,9.315,9.5325,8.735,9.255,10.8975,0.43884,1.14,1.006345,0.56,2.42461
11,17.25,1.2,3.89,-0.73761,-5.319955,-5.2201,2.0003275,418.52803,8.16422,90.431993205,9.3050675,0.56972,8.3327,7.303165,9.463075,77.6,1.077,0,0,322.3916675,350.6249975,-15.4899975,7.7175,8.565,9.2675,8.74,9.23,10.87,0.415775,1.11512,1.0087575,0.51379,2.2374763395
11,17.75,1.4975,3.436,-1.18409,-6.38252,-7.1941475,1.191815,420.33993,8.0145725,90.4554825,8.82775,0.5701072865,7.7757375,6.573,8.675025,81.4279975,0,0,0,320.4499975,346.6108325,-12.014165,7.21,8.0325,8.875,8.645,9.185,10.84,0.418,1.066835,0.97317,0.49908161875,2.121834711
