DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
2,10.75,0,-0.683174,-53.585575,17.192565,-30.84,-1.34175,64.65,0.095369925,91.3,31.7548,-44.8334975,43.4465025,-0.90675,0.60125,-3.9675,-2.8905,-4.038,-6.782,-3.229625,-4.9115,405.2
2,11.25,0,-0.7914275,-43.4328,29.5539,-30.685,-1.3095,63.935,0.10447375,91.3,41.0758475,-54.472975,67.15765,-0.9165,0.63375,-3.96425,-2.816,-4.04075,-6.70675,-3.17575,-4.768375,404.9
2,11.75,0,-0.4745225,-48.8945,43.327825,-30.0625,-1.27825,64.175,0.09049115,91.3,57.0761025,-56.8837,85.60097,-0.92,0.481,-3.84575,-2.812,-3.952,-6.73775,-3.16375,-4.769125,405.175
2,12.25,0,-0.702039,-41.9656,49.3278,-30.74,-1.23825,63.61,0.08645,91.3,62.1799,-63.28425,97.67665,-0.9015,0.58,-3.963,-2.927,-3.716,-7.472,-3.301,-5.2935,405.05
2,12.75,0,-0.54375,-47.4413,51.274425,-31.025,-1.2255,64.02,0.0904,91.3,67.78527,-65.00765,109.4784,-0.9045,0.634,-3.982,-2.914,-3.7,-7.32475,-3.275,-5.0745,404.925
2,13.25,0,-0.47398375,-49.20385,50.06751,-30.3775,-1.204,63.3575,0.08965,91.3,68.71315,-61.2505,110.723,-0.88675,0.63825,-4.1455,-2.907,-3.77825,-7.6385,-3.320375,-5.204375,405.05
2,13.75,0,-0.402119,-45.216025,48.269825,-30.545,-1.19375,63.005,0.088953725,91.3,60.398025,-62.1213725,107.2705,-0.892,0.6285,-4.16275,-2.92025,-3.80525,-7.511,-3.336375,-5.2195,405.25
2,14.25,0,-0.3501205,-43.90535,50.17795,-30.235,-1.18125,62.9475,0.09055,91.3,58.77812,-60.8225,98.9428,-0.88525,0.50325,-4.21075,-2.97575,-3.8965,-7.1735,-3.365,-5.135625,404.7
2,14.75,0,-0.569287,-42.6377,46.95335,-30.3375,-1.19,63.39,0.09,91.3,54.8911525,-59.39865,85.82803,-0.90275,0.548,-4.146,-2.918,-3.669,-7.171,-3.2715,-4.8385,404.65
2,15.25,0,-0.40382225,-43.47405,29.9894,-30.1725,-1.18025,63.43,0.0935,91.3,41.2049675,-59.2146,61.8978,-0.894,0.53,-4.15,-2.943,-3.887,-7.209,-3.3375,-4.831,404.7
2,15.75,0,-0.417941,-44.532425,14.9965,-30.36,-1.17325,63.42,0.0771,91.3,19.429325,-51.189625,33.92505,-0.88575,0.582,-4.08525,-2.95925,-3.926,-6.979,-3.362,-4.87975,404.9
2,16.25,0,-0.931448,-38.7995,13.9676,-31.02,-1.16575,63.13,0.09235,91.3,14.810275,-46.71751,14.6538,-0.858,0.638,-4.244,-2.986,-3.999,-7.2495,-3.412,-4.8745,404.7
2,16.75,0,-0.821639,-43.268325,4.57457625,-30.565,-1.17025,63.79,0.09505,91.3,5.5481475,-44.7965675,3.76169225,-0.84925,0.726,-4.331,-3.026,-4.115,-7.258,-3.4235,-5.232,404.525
2,17.25,0,-1.01026,-43.833,0,-31.2375,-1.16325,64.375,0.085575,91.3,0.4091,-41.713,0.35158575,-0.83225,0.738,-4.49675,-3.1505,-4.156,-7.596,-3.42825,-5.33275,404.4
2,17.75,0,-0.98010425,-41.5963,0.07199737,-30.84,-1.17675,64.1525,0.09635,91.3,1.03928075,-33.342755,0,-0.8345,0.656,-4.493,-3.16,-4.2675,-7.7435,-3.458125,-5.455,403.95
2,18.25,0,-0.747533,-44.265925,0,-30.3375,-1.192,65.24,0.0993,91.3,0.24179675,-33.166225,0,-0.82975,0.552,-4.35,-3.134,-4.326,-7.656,-3.4595,-5.406,404.1
2,18.75,0,-0.907379,-46.6449,0,-30.27,-1.2185,64.58,0.093675,91.3,0.200183,-33.7508,0,-0.843,0.60025,-4.373,-3.052,-4.3435,-7.623,-3.4605,-5.403125,405.7
2,19.25,0,-0.9600465,-46.27905,0,-30.85,-1.24575,64.975,0.0993,91.3,0.20355475,-34.74415,0,-0.8375,0.666,-4.38775,-3.038,-4.35325,-7.65,-3.49675,-5.429,404.6
2,19.75,0,-0.79628225,-48.1972,0,-30.7275,-1.305,64.9425,0.09265,91.3,0.21042525,-34.5744,0,-0.846,0.54325,-4.37475,-3.0995,-4.24025,-7.54,-3.510125,-5.372375,404.25
2,20.25,0,-0.6550675,-49.22295,0,-30.7675,-1.318,64.595,0.0941,91.225,0.236647,-34.610325,0,-0.8355,0.62275,-4.3625,-3.10025,-4.266,-7.4895,-3.46725,-5.377875,404.25
2,20.75,0,-0.776293,-53.721225,0,-30.1625,-1.30625,64.985,0.0953,91.3,0.1923005,-36.0325,0,-0.846,0.6385,-4.349,-3.089,-4.4005,-7.41,-3.43975,-5.352,404
2,21.25,0,-0.56766,-55.6783,0,-30.86,-1.2985,64.865,0.098436,91.3,0.328803,-35.46584,0,-0.849,0.6835,-4.3595,-3.0995,-4.392,-7.2175,-3.46025,-5.38175,404
2,21.75,0,-0.5718445,-55.4942,0,-30.91,-1.2885,65.62,0.114988,91.3,0.21035575,-37.14334,0,-0.858,0.7635,-4.3625,-3.117,-4.4135,-7.021,-3.46575,-5.29175,404.2
2,22.25,0,-0.44623025,-53.9343,0,-31.4325,-1.281,65.385,0.1118715,91.2,0.34759,-39.07465,0,-0.84475,0.549,-4.4015,-3.15625,-4.3805,-7.1875,-3.497625,-5.388,404.225
2,22.75,0,-0.8506305,-58.44295,0,-31.3725,-1.301,65.23,0.0943923,91.3,0.0690908,-38.5681,0,-0.8615,0.54075,-4.41475,-3.15425,-4.40075,-6.918,-3.50825,-5.312375,404
2,23.25,0,-0.4300275,-50.932575,0,-30.82,-1.29425,65.0475,0.106725,91.225,0.043224525,-37.403675,0,-0.85525,0.68175,-4.4265,-3.15475,-4.432,-6.901,-3.5045,-5.354625,404.05
2,23.75,0,-0.3434875,-55.877075,0,-30.7775,-1.288,64.6925,0.117116,91.2,0.336045,-40.0099,0,-0.881,0.6,-3.943,-2.9685,-4.40325,-7.1015,-3.346625,-5.374625,403.9
3,0.25,0,-1.41656,-49.6699,0,-27.495,-1.43475,63.6675,0.103993,91.5,0.090695925,-42.4089,0,-0.12425,1.37625,-1.35425,-1.61925,-1.893,-5.202,-1.54175,-3.308875,403.6
3,0.75,0,-1.49629,-50.133775,0,-27.8,-1.43125,64.4875,0.106667,91.5,0.1272915,-43.940025,0,-0.1205,1.203,-1.344,-1.58125,-2.0215,-4.77025,-1.516,-3.2895,403.5
3,1.25,0,-1.18777,-51.2473,0,-27.5375,-1.41325,64.9675,0.10781,91.4,0.19038325,-46.10315,0,-0.092,1.2585,-1.35475,-1.614,-2.082,-4.89825,-1.600125,-3.331375,403.4
3,1.75,0,-1.013621,-51.2274,0,-27.57,-1.41325,64.7,0.0995,91.4,0.1070915,-47.592825,0,-0.1025,1.25175,-1.46475,-1.62675,-2.038,-4.815,-1.6295,-3.36,403.575
3,2.25,0,-1.2589,-52.94025,0,-27.355,-1.4195,64.4325,0.0998,91.4,0.0722331,-43.27875,0,-0.07425,1.19425,-1.46725,-1.666,-2.00675,-4.79325,-1.650375,-3.333875,403.4
3,2.75,0,-0.829985,-49.6677,0,-27.89,-1.43375,64.7225,0.0937,91.4,0.122706325,-41.4707625,0,-0.08425,1.14,-1.42925,-1.71675,-1.993,-4.85025,-1.67275,-3.3615,403.675
3,3.25,0,-1.07332,-47.42585,0,-27.71,-1.4325,64.2925,0.10757575,91.4,0.16526025,-39.4744,0,-0.105,1.028,-1.414,-1.6565,-2.10525,-4.8335,-1.667375,-3.332625,403.525
3,3.75,0,-1.06166,-48.746575,0,-27.08,-1.4245,64.42,0.107594,91.4,0.21538575,-42.37415,0,-0.12025,1.234,-1.456,-1.66825,-2.143,-4.7745,-1.66025,-3.244375,403.8
3,4.25,0,-0.969268,-47.525275,0,-27.035,-1.4285,63.9625,0.1083875,91.4,0.13288075,-42.2035,0,-0.113,1.1775,-1.36525,-1.6955,-2.137,-4.79025,-1.667,-3.26625,403.6
3,4.75,0,-0.48233725,-47.7327,0,-26.93,-1.44325,64.6925,0.11207075,91.4,0.190201,-41.2137775,0,-0.1305,1.13225,-1.3515,-1.7855,-2.14125,-4.7355,-1.6575,-3.220875,403.8
3,5.25,0,-0.928323,-50.97405,0,-26.765,-1.44275,64.1325,0.109958,91.4,0.349929,-39.88545,0,-0.118,1.22275,-1.395,-1.71325,-2.14475,-4.82575,-1.657,-3.335375,403.75
3,5.75,0,-0.4107745,-50.707,0,-26.5,-1.46375,65.205,0.0995,91.4,0.114073325,-39.8035,0,-0.121,1.155,-1.38375,-1.739,-2.12075,-4.7725,-1.656,-3.41675,403.925
3,6.25,0,-0.5344195,-54.3428,0,-26.855,-1.45925,65.2375,0.0937,91.4,0.179341,-38.7046,0,-0.1475,1.186,-1.39475,-1.71925,-2.11325,-4.82025,-1.635375,-3.39075,404.025
3,6.75,0,-1.025105,-53.24635,0,-26.95,-1.4335,64.8525,0.0867,91.4,0.76147625,-39.335765,0.195842275,-0.12475,0.9585,-1.40625,-1.67375,-2.2125,-4.836,-1.63125,-3.441875,404
3,7.25,0,-0.701748,-45.916025,3.25951,-26.8275,-1.412,64.7675,0.0829,91.4,3.83257,-37.4001,4.97751,-0.10575,1.073,-1.3885,-1.708,-2.184,-4.8605,-1.612375,-3.412625,404.225
3,7.75,0,-0.85127125,-46.0934,14.4023,-25.995,-1.43425,63.8275,0.097075,91.4,13.863025,-36.7741,22.6099,-0.1015,1.1055,-1.2925,-1.56625,-2.1605,-4.8605,-1.607625,-3.395375,404.3
3,8.25,0,-0.33234,-44.89945,22.96355,-25.9,-1.42725,63.24,0.10866425,91.475,24.2163,-43.6715,53.8651,-0.1025,1.044,-1.22575,-1.522,-1.99125,-4.785,-1.513625,-3.323375,404.6
3,8.75,0,-0.6128855,-44.097,40.995,-24.6025,-1.41875,62.49,0.098625,91.475,50.2269575,-51.5851,97.22925,-0.10775,0.95625,-1.16,-1.4425,-1.93675,-4.866,-1.45925,-3.25325,404.55
3,9.25,0,-0.222825,-39.892625,71.74715,-24.23,-1.40525,62.2225,0.0859,91.475,82.4969725,-61.781435,154.07525,-0.0605,1.0045,-1.183,-1.44475,-1.959,-4.94,-1.46025,-3.268125,404.55
3,9.75,0,-0.34105625,-40.85365,104.5465,-23.97,-1.4145,61.23,0.08285,91.4,115.678375,-75.50595,208.389,-0.06325,0.9715,-1.20425,-1.44825,-1.9685,-5.0375,-1.46475,-3.271125,404.425
3,10.25,0,-0.30087575,-36.4044,132.91125,-23.8,-1.39525,59.7275,0.0787,91.4,149.82875,-87.2442,257.95695,-0.0395,0.9595,-1.21525,-1.50875,-1.96375,-5.021,-1.433375,-3.292375,404.1
3,10.75,0,0.06835675,-37.082025,154.894,-23.205,-1.4055,59.895,0.09545,91.4,175.475925,-93.388925,302.71085,-0.03025,0.86375,-1.219,-1.5265,-1.96975,-4.846,-1.43725,-3.245375,403.825
3,11.25,0,-0.198697,-33.2729,182.979,-22.9775,-1.4065,59.46,0.0809,91.45,214.47375,-102.221,354.28415,0.00525,0.83425,-1.22525,-1.5545,-2.0005,-4.88875,-1.46675,-3.232625,403.9
3,11.75,0,-0.0851415,-30.31735,203.19325,-22.2725,-1.38725,59.105,0.085225,91.5,229.68375,-106.92975,382.02175,0.005,0.72375,-1.22725,-1.57,-1.99525,-4.7955,-1.482875,-3.249625,404.125
3,12.25,0,-0.2536185,-30.958675,225.149,-22.03,-1.38275,58.575,0.07655,91.5,252.06975,-110.679,416.76795,0.03025,0.67425,-1.23075,-1.592,-2.0375,-4.837,-1.500375,-3.263,404.1
3,12.75,0,-0.207407,-30.756325,217.3745,-21.9025,-1.38725,58.2425,0.07765,91.5,254.9745,-115.2753,414.312075,0.01425,0.58025,-1.2505,-1.61575,-2.035,-4.734,-1.465875,-3.352,404.1
3,13.25,0,-0.0743407,-26.157875,211.383,-22.2175,-1.357,58.9625,0.074675,91.5,237.86175,-114.8415,403.2785,0.0395,0.6835,-1.305,-1.634,-2.0505,-4.92675,-1.472,-3.38475,404.05
3,13.75,0,-0.0418,-26.964525,196.813,-22.6175,-1.372,58.26,0.07335,91.5,228.123,-112.02875,380.98325,0.02025,0.80325,-1.3485,-1.59775,-2.04975,-5.14225,-1.479625,-3.402,404.2
3,14.25,0,-0.1408765,-29.500725,195.3375,-22.625,-1.36475,57.3025,0.075725,91.5,221.0985,-108.719,361.31995,0.0325,0.73175,-1.407,-1.561,-2.06175,-5.1715,-1.50825,-3.345625,404.35
